"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","SM","[M+H]+","MH-PC","MH-N(CH3)3","Mprev-C2H4O4P","Mprev-H2O","PC Head","CH2CHN(CH3)3","RT_min","RT_max","Comment","RT at Max Intensity","SM","[M+H]+","MH-PC","MH-N(CH3)3","Mprev-C2H4O4P","Mprev-H2O","PC Head","CH2CHN(CH3)3","RT_min","RT_max","Comment","Number of Scans","SM","[M+H]+","MH-PC","MH-N(CH3)3","Mprev-C2H4O4P","Mprev-H2O","PC Head","CH2CHN(CH3)3","RT_min","RT_max","Comment","Max Intensity","SM","[M+H]+","MH-PC","MH-N(CH3)3","Mprev-C2H4O4P","Mprev-H2O","PC Head","CH2CHN(CH3)3","RT_min","RT_max","Comment","Average m/z","SM","[M+H]+","MH-PC","MH-N(CH3)3","Mprev-C2H4O4P","Mprev-H2O","PC Head","CH2CHN(CH3)3","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","SM","[M+H]+","MH-PC","MH-N(CH3)3","Mprev-C2H4O4P","Mprev-H2O","PC Head","CH2CHN(CH3)3","RT_min","RT_max","Comment"
"","SM(44:2)+H",1,0,0,0,0,1,1,"10.3265777777778","10.6265777777778","1052","","SM(44:2)+H",10.46544,0,0,0,0,10.46544,10.46544,"10.3265777777778","10.6265777777778","1052","","SM(44:2)+H",1,0,0,0,0,1,1,"10.3265777777778","10.6265777777778","1052","","SM(44:2)+H",62750.53,0,0,0,0,1662205,212919.5,"10.3265777777778","10.6265777777778","1052","","SM(44:2)+H",841.7154,0,0,0,0,184.0735,86.0965,"10.3265777777778","10.6265777777778","1052","","SM(44:2)+H","841.71567","658.64963","782.64213","658.64955","640.63897","184.07332","86.09648","10.3265777777778","10.6265777777778","1052"
"","SM(44:2)+H",0,0,0,0,0,0,0,"9.8867708333333","10.1867708333333","5855","","SM(44:2)+H",0,0,0,0,0,0,0,"9.8867708333333","10.1867708333333","5855","","SM(44:2)+H",0,0,0,0,0,0,0,"9.8867708333333","10.1867708333333","5855","","SM(44:2)+H",0,0,0,0,0,0,0,"9.8867708333333","10.1867708333333","5855","","SM(44:2)+H",0,0,0,0,0,0,0,"9.8867708333333","10.1867708333333","5855","","SM(44:2)+H","841.71567","658.64963","782.64213","658.64955","640.63897","184.07332","86.09648","9.8867708333333","10.1867708333333","5855"
"","SM(44:3)+H",1,0,0,0,1,1,1,"9.47564583333333","9.77564583333333","850","","SM(44:3)+H",9.6503,0,0,0,9.6503,9.6503,9.6503,"9.47564583333333","9.77564583333333","850","","SM(44:3)+H",1,0,0,0,1,1,1,"9.47564583333333","9.77564583333333","850","","SM(44:3)+H",74229.53,0,0,0,1006.662,2022463,18399.4,"9.47564583333333","9.77564583333333","850","","SM(44:3)+H",839.7016,0,0,0,638.6231,184.0736,86.09655,"9.47564583333333","9.77564583333333","850","","SM(44:3)+H","839.70007","656.63403","780.62653","656.63395","638.62337","184.07332","86.09648","9.47564583333333","9.77564583333333","850"
"","SM(44:4)+H",1,1,1,1,0,1,1,"10.4195611111111","10.7195611111111","466","","SM(44:4)+H",10.5843,10.5843,10.5843,10.5843,0,10.5843,10.5843,"10.4195611111111","10.7195611111111","466","","SM(44:4)+H",1,1,1,1,0,1,1,"10.4195611111111","10.7195611111111","466","","SM(44:4)+H",1163444,762517.8,1174878,762517.8,0,5660.278,279011.2,"10.4195611111111","10.7195611111111","466","","SM(44:4)+H",837.6828,654.6167,778.6092,654.6167,0,184.0736,86.09653,"10.4195611111111","10.7195611111111","466","","SM(44:4)+H","837.68437","654.61833","778.61083","654.61825","636.60767","184.07332","86.09648","10.4195611111111","10.7195611111111","466"
"","SM(44:4)+H",0,0,0,0,0,0,0,"8.56771944444444","8.86771944444444","1729","","SM(44:4)+H",0,0,0,0,0,0,0,"8.56771944444444","8.86771944444444","1729","","SM(44:4)+H",0,0,0,0,0,0,0,"8.56771944444444","8.86771944444444","1729","","SM(44:4)+H",0,0,0,0,0,0,0,"8.56771944444444","8.86771944444444","1729","","SM(44:4)+H",0,0,0,0,0,0,0,"8.56771944444444","8.86771944444444","1729","","SM(44:4)+H","837.68437","654.61833","778.61083","654.61825","636.60767","184.07332","86.09648","8.56771944444444","8.86771944444444","1729"
"","SM(44:4)+H",0,0,0,0,0,0,0,"9.76417361111111","10.0641736111111","3976","","SM(44:4)+H",0,0,0,0,0,0,0,"9.76417361111111","10.0641736111111","3976","","SM(44:4)+H",0,0,0,0,0,0,0,"9.76417361111111","10.0641736111111","3976","","SM(44:4)+H",0,0,0,0,0,0,0,"9.76417361111111","10.0641736111111","3976","","SM(44:4)+H",0,0,0,0,0,0,0,"9.76417361111111","10.0641736111111","3976","","SM(44:4)+H","837.68437","654.61833","778.61083","654.61825","636.60767","184.07332","86.09648","9.76417361111111","10.0641736111111","3976"
"","SM(44:4)+H",0,0,0,0,0,0,0,"9.76770833333334","10.0677083333333","13255","","SM(44:4)+H",0,0,0,0,0,0,0,"9.76770833333334","10.0677083333333","13255","","SM(44:4)+H",0,0,0,0,0,0,0,"9.76770833333334","10.0677083333333","13255","","SM(44:4)+H",0,0,0,0,0,0,0,"9.76770833333334","10.0677083333333","13255","","SM(44:4)+H",0,0,0,0,0,0,0,"9.76770833333334","10.0677083333333","13255","","SM(44:4)+H","837.68437","654.61833","778.61083","654.61825","636.60767","184.07332","86.09648","9.76770833333334","10.0677083333333","13255"
"","SM(44:5)+H",1,1,1,1,1,1,1,"9.35759583333333","9.65759583333333","316","","SM(44:5)+H",9.489661,9.489661,9.489661,9.489661,9.489661,9.489661,9.489661,"9.35759583333333","9.65759583333333","316","","SM(44:5)+H",2,2,2,2,1,2,2,"9.35759583333333","9.65759583333333","316","","SM(44:5)+H",1803440,1402144,1848916,1402144,1182.912,13425.02,475187.4,"9.35759583333333","9.65759583333333","316","","SM(44:5)+H",835.66675,652.6008,776.59325,652.6008,634.5895,184.0735,86.0965,"9.35759583333333","9.65759583333333","316","","SM(44:5)+H","835.66877","652.60273","776.59523","652.60265","634.59207","184.07332","86.09648","9.35759583333333","9.65759583333333","316"
"","SM(44:5)+H",1,1,1,1,0,1,1,"9.54148055555556","9.84148055555556","383","","SM(44:5)+H",9.734359,9.734359,9.734359,9.734359,0,9.608701,9.734359,"9.54148055555556","9.84148055555556","383","","SM(44:5)+H",2,2,2,2,0,2,2,"9.54148055555556","9.84148055555556","383","","SM(44:5)+H",1224882,900365.4,1173538,900365.4,0,8284.607,288667.4,"9.54148055555556","9.84148055555556","383","","SM(44:5)+H",835.66705,652.60105,776.59355,652.60105,0,184.0736,86.096535,"9.54148055555556","9.84148055555556","383","","SM(44:5)+H","835.66877","652.60273","776.59523","652.60265","634.59207","184.07332","86.09648","9.54148055555556","9.84148055555556","383"
"","SM(44:5)+H",0,0,0,0,0,0,0,"7.82195138888889","8.12195138888889","1902","","SM(44:5)+H",0,0,0,0,0,0,0,"7.82195138888889","8.12195138888889","1902","","SM(44:5)+H",0,0,0,0,0,0,0,"7.82195138888889","8.12195138888889","1902","","SM(44:5)+H",0,0,0,0,0,0,0,"7.82195138888889","8.12195138888889","1902","","SM(44:5)+H",0,0,0,0,0,0,0,"7.82195138888889","8.12195138888889","1902","","SM(44:5)+H","835.66877","652.60273","776.59523","652.60265","634.59207","184.07332","86.09648","7.82195138888889","8.12195138888889","1902"
"","SM(44:5)+H",0,0,0,0,0,0,0,"8.89435138888889","9.19435138888889","4846","","SM(44:5)+H",0,0,0,0,0,0,0,"8.89435138888889","9.19435138888889","4846","","SM(44:5)+H",0,0,0,0,0,0,0,"8.89435138888889","9.19435138888889","4846","","SM(44:5)+H",0,0,0,0,0,0,0,"8.89435138888889","9.19435138888889","4846","","SM(44:5)+H",0,0,0,0,0,0,0,"8.89435138888889","9.19435138888889","4846","","SM(44:5)+H","835.66877","652.60273","776.59523","652.60265","634.59207","184.07332","86.09648","8.89435138888889","9.19435138888889","4846"
"","SM(44:5)+H",0,0,0,0,0,0,0,"9.9136575757576","10.2136575757576","11685","","SM(44:5)+H",0,0,0,0,0,0,0,"9.9136575757576","10.2136575757576","11685","","SM(44:5)+H",0,0,0,0,0,0,0,"9.9136575757576","10.2136575757576","11685","","SM(44:5)+H",0,0,0,0,0,0,0,"9.9136575757576","10.2136575757576","11685","","SM(44:5)+H",0,0,0,0,0,0,0,"9.9136575757576","10.2136575757576","11685","","SM(44:5)+H","835.66877","652.60273","776.59523","652.60265","634.59207","184.07332","86.09648","9.9136575757576","10.2136575757576","11685"
"","SM(44:6)+H",1,1,1,1,0,1,1,"8.4289125","8.7289125","801","","SM(44:6)+H",8.605171,8.605171,8.605171,8.605171,0,8.605171,8.605171,"8.4289125","8.7289125","801","","SM(44:6)+H",1,1,1,1,0,1,1,"8.4289125","8.7289125","801","","SM(44:6)+H",355477.6,281760.8,323530,281760.8,0,38193.29,84110.1,"8.4289125","8.7289125","801","","SM(44:6)+H",833.6514,650.5854,774.578,650.5854,0,184.0736,86.09653,"8.4289125","8.7289125","801","","SM(44:6)+H","833.65317","650.58713","774.57963","650.58705","632.57647","184.07332","86.09648","8.4289125","8.7289125","801"
"","SM(44:6)+H",0,0,0,0,0,0,0,"7.01870833333333","7.31870833333333","4215","","SM(44:6)+H",0,0,0,0,0,0,0,"7.01870833333333","7.31870833333333","4215","","SM(44:6)+H",0,0,0,0,0,0,0,"7.01870833333333","7.31870833333333","4215","","SM(44:6)+H",0,0,0,0,0,0,0,"7.01870833333333","7.31870833333333","4215","","SM(44:6)+H",0,0,0,0,0,0,0,"7.01870833333333","7.31870833333333","4215","","SM(44:6)+H","833.65317","650.58713","774.57963","650.58705","632.57647","184.07332","86.09648","7.01870833333333","7.31870833333333","4215"
"","SM(44:6)+H",0,0,0,0,0,0,0,"7.15870138888889","7.45870138888889","14434","","SM(44:6)+H",0,0,0,0,0,0,0,"7.15870138888889","7.45870138888889","14434","","SM(44:6)+H",0,0,0,0,0,0,0,"7.15870138888889","7.45870138888889","14434","","SM(44:6)+H",0,0,0,0,0,0,0,"7.15870138888889","7.45870138888889","14434","","SM(44:6)+H",0,0,0,0,0,0,0,"7.15870138888889","7.45870138888889","14434","","SM(44:6)+H","833.65317","650.58713","774.57963","650.58705","632.57647","184.07332","86.09648","7.15870138888889","7.45870138888889","14434"
"","SM(44:9)+H",0,0,0,0,0,0,0,"4.8416196969697","5.1416196969697","18763","","SM(44:9)+H",0,0,0,0,0,0,0,"4.8416196969697","5.1416196969697","18763","","SM(44:9)+H",0,0,0,0,0,0,0,"4.8416196969697","5.1416196969697","18763","","SM(44:9)+H",0,0,0,0,0,0,0,"4.8416196969697","5.1416196969697","18763","","SM(44:9)+H",0,0,0,0,0,0,0,"4.8416196969697","5.1416196969697","18763","","SM(44:9)+H","827.60617","644.54013","768.53263","644.54005","626.52947","184.07332","86.09648","4.8416196969697","5.1416196969697","18763"
"","SM(45:1)+H",0,0,0,0,0,0,0,"10.69315","10.99315","10852","","SM(45:1)+H",0,0,0,0,0,0,0,"10.69315","10.99315","10852","","SM(45:1)+H",0,0,0,0,0,0,0,"10.69315","10.99315","10852","","SM(45:1)+H",0,0,0,0,0,0,0,"10.69315","10.99315","10852","","SM(45:1)+H",0,0,0,0,0,0,0,"10.69315","10.99315","10852","","SM(45:1)+H","857.74707","674.68103","798.67353","674.68095","656.67037","184.07332","86.09648","10.69315","10.99315","10852"
"","SM(45:1)+H",0,0,0,0,0,0,0,"10.6957916666667","10.9957916666667","15073","","SM(45:1)+H",0,0,0,0,0,0,0,"10.6957916666667","10.9957916666667","15073","","SM(45:1)+H",0,0,0,0,0,0,0,"10.6957916666667","10.9957916666667","15073","","SM(45:1)+H",0,0,0,0,0,0,0,"10.6957916666667","10.9957916666667","15073","","SM(45:1)+H",0,0,0,0,0,0,0,"10.6957916666667","10.9957916666667","15073","","SM(45:1)+H","857.74707","674.68103","798.67353","674.68095","656.67037","184.07332","86.09648","10.6957916666667","10.9957916666667","15073"
"","SM(45:1)+H",0,0,0,0,0,0,0,"13.5044183333333","13.8044183333333","17189","","SM(45:1)+H",0,0,0,0,0,0,0,"13.5044183333333","13.8044183333333","17189","","SM(45:1)+H",0,0,0,0,0,0,0,"13.5044183333333","13.8044183333333","17189","","SM(45:1)+H",0,0,0,0,0,0,0,"13.5044183333333","13.8044183333333","17189","","SM(45:1)+H",0,0,0,0,0,0,0,"13.5044183333333","13.8044183333333","17189","","SM(45:1)+H","857.74707","674.68103","798.67353","674.68095","656.67037","184.07332","86.09648","13.5044183333333","13.8044183333333","17189"
"","SM(45:4)+H",0,0,0,0,0,0,0,"10.6984597222222","10.9984597222222","9859","","SM(45:4)+H",0,0,0,0,0,0,0,"10.6984597222222","10.9984597222222","9859","","SM(45:4)+H",0,0,0,0,0,0,0,"10.6984597222222","10.9984597222222","9859","","SM(45:4)+H",0,0,0,0,0,0,0,"10.6984597222222","10.9984597222222","9859","","SM(45:4)+H",0,0,0,0,0,0,0,"10.6984597222222","10.9984597222222","9859","","SM(45:4)+H","851.70007","668.63403","792.62653","668.63395","650.62337","184.07332","86.09648","10.6984597222222","10.9984597222222","9859"
"","SM(45:4)+H",0,0,0,0,0,0,0,"10.8775916666667","11.1775916666667","14607","","SM(45:4)+H",0,0,0,0,0,0,0,"10.8775916666667","11.1775916666667","14607","","SM(45:4)+H",0,0,0,0,0,0,0,"10.8775916666667","11.1775916666667","14607","","SM(45:4)+H",0,0,0,0,0,0,0,"10.8775916666667","11.1775916666667","14607","","SM(45:4)+H",0,0,0,0,0,0,0,"10.8775916666667","11.1775916666667","14607","","SM(45:4)+H","851.70007","668.63403","792.62653","668.63395","650.62337","184.07332","86.09648","10.8775916666667","11.1775916666667","14607"
"","SM(45:5)+H",0,0,0,0,0,0,0,"9.6656875","9.9656875","2839","","SM(45:5)+H",0,0,0,0,0,0,0,"9.6656875","9.9656875","2839","","SM(45:5)+H",0,0,0,0,0,0,0,"9.6656875","9.9656875","2839","","SM(45:5)+H",0,0,0,0,0,0,0,"9.6656875","9.9656875","2839","","SM(45:5)+H",0,0,0,0,0,0,0,"9.6656875","9.9656875","2839","","SM(45:5)+H","849.68447","666.61843","790.61093","666.61835","648.60777","184.07332","86.09648","9.6656875","9.9656875","2839"
"","SM(45:5)+H",0,0,0,0,0,0,0,"9.9266833333333","10.2266833333333","5230","","SM(45:5)+H",0,0,0,0,0,0,0,"9.9266833333333","10.2266833333333","5230","","SM(45:5)+H",0,0,0,0,0,0,0,"9.9266833333333","10.2266833333333","5230","","SM(45:5)+H",0,0,0,0,0,0,0,"9.9266833333333","10.2266833333333","5230","","SM(45:5)+H",0,0,0,0,0,0,0,"9.9266833333333","10.2266833333333","5230","","SM(45:5)+H","849.68447","666.61843","790.61093","666.61835","648.60777","184.07332","86.09648","9.9266833333333","10.2266833333333","5230"
"","SM(45:5)+H",0,0,0,0,0,0,0,"9.9353055555556","10.2353055555556","16669","","SM(45:5)+H",0,0,0,0,0,0,0,"9.9353055555556","10.2353055555556","16669","","SM(45:5)+H",0,0,0,0,0,0,0,"9.9353055555556","10.2353055555556","16669","","SM(45:5)+H",0,0,0,0,0,0,0,"9.9353055555556","10.2353055555556","16669","","SM(45:5)+H",0,0,0,0,0,0,0,"9.9353055555556","10.2353055555556","16669","","SM(45:5)+H","849.68447","666.61843","790.61093","666.61835","648.60777","184.07332","86.09648","9.9353055555556","10.2353055555556","16669"
"","SM(45:6)+H",0,0,0,0,0,0,0,"8.94225277777778","9.24225277777778","5572","","SM(45:6)+H",0,0,0,0,0,0,0,"8.94225277777778","9.24225277777778","5572","","SM(45:6)+H",0,0,0,0,0,0,0,"8.94225277777778","9.24225277777778","5572","","SM(45:6)+H",0,0,0,0,0,0,0,"8.94225277777778","9.24225277777778","5572","","SM(45:6)+H",0,0,0,0,0,0,0,"8.94225277777778","9.24225277777778","5572","","SM(45:6)+H","847.66877","664.60273","788.59523","664.60265","646.59207","184.07332","86.09648","8.94225277777778","9.24225277777778","5572"
"","SM(46:0)+H",0,0,0,0,0,0,0,"11.38465","11.68465","12929","","SM(46:0)+H",0,0,0,0,0,0,0,"11.38465","11.68465","12929","","SM(46:0)+H",0,0,0,0,0,0,0,"11.38465","11.68465","12929","","SM(46:0)+H",0,0,0,0,0,0,0,"11.38465","11.68465","12929","","SM(46:0)+H",0,0,0,0,0,0,0,"11.38465","11.68465","12929","","SM(46:0)+H","873.77827","690.71223","814.70473","690.71215","672.70157","184.07332","86.09648","11.38465","11.68465","12929"
"","SM(46:0)+H",0,0,0,0,0,0,0,"12.238225","12.538225","13397","","SM(46:0)+H",0,0,0,0,0,0,0,"12.238225","12.538225","13397","","SM(46:0)+H",0,0,0,0,0,0,0,"12.238225","12.538225","13397","","SM(46:0)+H",0,0,0,0,0,0,0,"12.238225","12.538225","13397","","SM(46:0)+H",0,0,0,0,0,0,0,"12.238225","12.538225","13397","","SM(46:0)+H","873.77827","690.71223","814.70473","690.71215","672.70157","184.07332","86.09648","12.238225","12.538225","13397"
"","SM(46:1)+H",0,0,0,0,0,0,0,"14.6762681818182","14.9762681818182","2174","","SM(46:1)+H",0,0,0,0,0,0,0,"14.6762681818182","14.9762681818182","2174","","SM(46:1)+H",0,0,0,0,0,0,0,"14.6762681818182","14.9762681818182","2174","","SM(46:1)+H",0,0,0,0,0,0,0,"14.6762681818182","14.9762681818182","2174","","SM(46:1)+H",0,0,0,0,0,0,0,"14.6762681818182","14.9762681818182","2174","","SM(46:1)+H","871.76267","688.69663","812.68913","688.69655","670.68597","184.07332","86.09648","14.6762681818182","14.9762681818182","2174"
"","SM(46:1)+H",0,0,0,0,0,0,0,"15.5850388888889","15.8850388888889","7652","","SM(46:1)+H",0,0,0,0,0,0,0,"15.5850388888889","15.8850388888889","7652","","SM(46:1)+H",0,0,0,0,0,0,0,"15.5850388888889","15.8850388888889","7652","","SM(46:1)+H",0,0,0,0,0,0,0,"15.5850388888889","15.8850388888889","7652","","SM(46:1)+H",0,0,0,0,0,0,0,"15.5850388888889","15.8850388888889","7652","","SM(46:1)+H","871.76267","688.69663","812.68913","688.69655","670.68597","184.07332","86.09648","15.5850388888889","15.8850388888889","7652"
"","SM(46:2)+H",0,0,0,0,0,0,0,"11.3229742424242","11.6229742424242","13088","","SM(46:2)+H",0,0,0,0,0,0,0,"11.3229742424242","11.6229742424242","13088","","SM(46:2)+H",0,0,0,0,0,0,0,"11.3229742424242","11.6229742424242","13088","","SM(46:2)+H",0,0,0,0,0,0,0,"11.3229742424242","11.6229742424242","13088","","SM(46:2)+H",0,0,0,0,0,0,0,"11.3229742424242","11.6229742424242","13088","","SM(46:2)+H","869.74697","686.68093","810.67343","686.68085","668.67027","184.07332","86.09648","11.3229742424242","11.6229742424242","13088"
"","SM(46:3)+H",0,0,0,0,0,0,0,"12.0661958333333","12.3661958333333","9110","","SM(46:3)+H",0,0,0,0,0,0,0,"12.0661958333333","12.3661958333333","9110","","SM(46:3)+H",0,0,0,0,0,0,0,"12.0661958333333","12.3661958333333","9110","","SM(46:3)+H",0,0,0,0,0,0,0,"12.0661958333333","12.3661958333333","9110","","SM(46:3)+H",0,0,0,0,0,0,0,"12.0661958333333","12.3661958333333","9110","","SM(46:3)+H","867.73137","684.66533","808.65783","684.66525","666.65467","184.07332","86.09648","12.0661958333333","12.3661958333333","9110"
"","SM(46:6)+H",0,0,0,0,0,0,0,"9.49691805555556","9.79691805555556","9952","","SM(46:6)+H",0,0,0,0,0,0,0,"9.49691805555556","9.79691805555556","9952","","SM(46:6)+H",0,0,0,0,0,0,0,"9.49691805555556","9.79691805555556","9952","","SM(46:6)+H",0,0,0,0,0,0,0,"9.49691805555556","9.79691805555556","9952","","SM(46:6)+H",0,0,0,0,0,0,0,"9.49691805555556","9.79691805555556","9952","","SM(46:6)+H","861.68447","678.61843","802.61093","678.61835","660.60777","184.07332","86.09648","9.49691805555556","9.79691805555556","9952"
"","SM(46:7)+H",0,0,0,0,0,0,0,"8.60198888888889","8.90198888888889","16230","","SM(46:7)+H",0,0,0,0,0,0,0,"8.60198888888889","8.90198888888889","16230","","SM(46:7)+H",0,0,0,0,0,0,0,"8.60198888888889","8.90198888888889","16230","","SM(46:7)+H",0,0,0,0,0,0,0,"8.60198888888889","8.90198888888889","16230","","SM(46:7)+H",0,0,0,0,0,0,0,"8.60198888888889","8.90198888888889","16230","","SM(46:7)+H","859.66877","676.60273","800.59523","676.60265","658.59207","184.07332","86.09648","8.60198888888889","8.90198888888889","16230"
"","SM(47:0)+H",0,0,0,0,0,0,0,"12.4753152777778","12.7753152777778","9251","","SM(47:0)+H",0,0,0,0,0,0,0,"12.4753152777778","12.7753152777778","9251","","SM(47:0)+H",0,0,0,0,0,0,0,"12.4753152777778","12.7753152777778","9251","","SM(47:0)+H",0,0,0,0,0,0,0,"12.4753152777778","12.7753152777778","9251","","SM(47:0)+H",0,0,0,0,0,0,0,"12.4753152777778","12.7753152777778","9251","","SM(47:0)+H","887.79397","704.72793","828.72043","704.72785","686.71727","184.07332","86.09648","12.4753152777778","12.7753152777778","9251"
"","SM(47:2)+H",0,0,0,0,0,0,0,"11.4582277777778","11.7582277777778","13600","","SM(47:2)+H",0,0,0,0,0,0,0,"11.4582277777778","11.7582277777778","13600","","SM(47:2)+H",0,0,0,0,0,0,0,"11.4582277777778","11.7582277777778","13600","","SM(47:2)+H",0,0,0,0,0,0,0,"11.4582277777778","11.7582277777778","13600","","SM(47:2)+H",0,0,0,0,0,0,0,"11.4582277777778","11.7582277777778","13600","","SM(47:2)+H","883.76267","700.69663","824.68913","700.69655","682.68597","184.07332","86.09648","11.4582277777778","11.7582277777778","13600"
"","SM(47:4)+H",0,0,0,0,0,0,0,"11.9586333333333","12.2586333333333","16881","","SM(47:4)+H",0,0,0,0,0,0,0,"11.9586333333333","12.2586333333333","16881","","SM(47:4)+H",0,0,0,0,0,0,0,"11.9586333333333","12.2586333333333","16881","","SM(47:4)+H",0,0,0,0,0,0,0,"11.9586333333333","12.2586333333333","16881","","SM(47:4)+H",0,0,0,0,0,0,0,"11.9586333333333","12.2586333333333","16881","","SM(47:4)+H","879.73137","696.66533","820.65783","696.66525","678.65467","184.07332","86.09648","11.9586333333333","12.2586333333333","16881"
"","SM(47:5)+H",0,0,0,0,0,0,0,"0.542822916666667","0.842822916666667","18913","","SM(47:5)+H",0,0,0,0,0,0,0,"0.542822916666667","0.842822916666667","18913","","SM(47:5)+H",0,0,0,0,0,0,0,"0.542822916666667","0.842822916666667","18913","","SM(47:5)+H",0,0,0,0,0,0,0,"0.542822916666667","0.842822916666667","18913","","SM(47:5)+H",0,0,0,0,0,0,0,"0.542822916666667","0.842822916666667","18913","","SM(47:5)+H","877.71577","694.64973","818.64223","694.64965","676.63907","184.07332","86.09648","0.542822916666667","0.842822916666667","18913"
"","SM(48:1)+H",0,0,0,0,0,0,0,"12.2727388888889","12.5727388888889","5989","","SM(48:1)+H",0,0,0,0,0,12.53847,0,"12.2727388888889","12.5727388888889","5989","","SM(48:1)+H",0,0,0,0,0,1,0,"12.2727388888889","12.5727388888889","5989","","SM(48:1)+H",0,0,0,0,0,822.1615,0,"12.2727388888889","12.5727388888889","5989","","SM(48:1)+H",0,0,0,0,0,184.0739,0,"12.2727388888889","12.5727388888889","5989","","SM(48:1)+H","899.79397","716.72793","840.72043","716.72785","698.71727","184.07332","86.09648","12.2727388888889","12.5727388888889","5989"
"","SM(48:2)+H",0,0,0,0,0,0,0,"15.2915333333333","15.5915333333333","6728","","SM(48:2)+H",0,0,0,0,0,0,0,"15.2915333333333","15.5915333333333","6728","","SM(48:2)+H",0,0,0,0,0,0,0,"15.2915333333333","15.5915333333333","6728","","SM(48:2)+H",0,0,0,0,0,0,0,"15.2915333333333","15.5915333333333","6728","","SM(48:2)+H",0,0,0,0,0,0,0,"15.2915333333333","15.5915333333333","6728","","SM(48:2)+H","897.77827","714.71223","838.70473","714.71215","696.70157","184.07332","86.09648","15.2915333333333","15.5915333333333","6728"
