"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","PE","[M+H]+","NL_head","head","RT_min","RT_max","Comment","RT at Max Intensity","PE","[M+H]+","NL_head","head","RT_min","RT_max","Comment","Number of Scans","PE","[M+H]+","NL_head","head","RT_min","RT_max","Comment","Max Intensity","PE","[M+H]+","NL_head","head","RT_min","RT_max","Comment","Average m/z","PE","[M+H]+","NL_head","head","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","PE","[M+H]+","NL_head","head","RT_min","RT_max","Comment"
"","PE(39:4)+H",0,0,0,"12.4149430555556","12.7149430555556","18942","","PE(39:4)+H",0,0,0,"12.4149430555556","12.7149430555556","18942","","PE(39:4)+H",0,0,0,"12.4149430555556","12.7149430555556","18942","","PE(39:4)+H",0,0,0,"12.4149430555556","12.7149430555556","18942","","PE(39:4)+H",0,0,0,"12.4149430555556","12.7149430555556","18942","","PE(39:4)+H","782.56948","641.55037","142.02639","12.4149430555556","12.7149430555556","18942"
"","PE(39:5)+H",1,0,0,"5.37506805555555","5.67506805555555","64","","PE(39:5)+H",5.598378,0,0,"5.37506805555555","5.67506805555555","64","","PE(39:5)+H",2,0,0,"5.37506805555555","5.67506805555555","64","","PE(39:5)+H",2547703,0,0,"5.37506805555555","5.67506805555555","64","","PE(39:5)+H",780.5538,0,0,"5.37506805555555","5.67506805555555","64","","PE(39:5)+H","780.55388","639.53477","142.02639","5.37506805555555","5.67506805555555","64"
"","PE(39:5)+H",1,0,0,"5.00485151515152","5.30485151515152","125","","PE(39:5)+H",5.199954,0,0,"5.00485151515152","5.30485151515152","125","","PE(39:5)+H",2,0,0,"5.00485151515152","5.30485151515152","125","","PE(39:5)+H",2002326,0,0,"5.00485151515152","5.30485151515152","125","","PE(39:5)+H",780.5555,0,0,"5.00485151515152","5.30485151515152","125","","PE(39:5)+H","780.55388","639.53477","142.02639","5.00485151515152","5.30485151515152","125"
"","PE(39:5)+H",1,0,0,"4.58952361111111","4.88952361111111","545","","PE(39:5)+H",4.786699,0,0,"4.58952361111111","4.88952361111111","545","","PE(39:5)+H",1,0,0,"4.58952361111111","4.88952361111111","545","","PE(39:5)+H",263594.2,0,0,"4.58952361111111","4.88952361111111","545","","PE(39:5)+H",780.5553,0,0,"4.58952361111111","4.88952361111111","545","","PE(39:5)+H","780.55388","639.53477","142.02639","4.58952361111111","4.88952361111111","545"
"","PE(39:5)+H",1,0,0,"6.47969027777778","6.77969027777778","601","","PE(39:5)+H",6.484857,0,0,"6.47969027777778","6.77969027777778","601","","PE(39:5)+H",2,0,0,"6.47969027777778","6.77969027777778","601","","PE(39:5)+H",754364.4,0,0,"6.47969027777778","6.77969027777778","601","","PE(39:5)+H",780.5527,0,0,"6.47969027777778","6.77969027777778","601","","PE(39:5)+H","780.55388","639.53477","142.02639","6.47969027777778","6.77969027777778","601"
"","PE(39:5)+H",1,0,0,"5.02155","5.32155","12641","","PE(39:5)+H",5.199954,0,0,"5.02155","5.32155","12641","","PE(39:5)+H",2,0,0,"5.02155","5.32155","12641","","PE(39:5)+H",2002326,0,0,"5.02155","5.32155","12641","","PE(39:5)+H",780.5555,0,0,"5.02155","5.32155","12641","","PE(39:5)+H","780.55388","639.53477","142.02639","5.02155","5.32155","12641"
"","PE(39:5)+H",0,0,0,"8.28612361111111","8.58612361111111","13761","","PE(39:5)+H",0,0,0,"8.28612361111111","8.58612361111111","13761","","PE(39:5)+H",0,0,0,"8.28612361111111","8.58612361111111","13761","","PE(39:5)+H",0,0,0,"8.28612361111111","8.58612361111111","13761","","PE(39:5)+H",0,0,0,"8.28612361111111","8.58612361111111","13761","","PE(39:5)+H","780.55388","639.53477","142.02639","8.28612361111111","8.58612361111111","13761"
"","PE(39:6)+H",1,0,0,"5.54003333333333","5.84003333333333","1161","","PE(39:6)+H",5.613944,0,0,"5.54003333333333","5.84003333333333","1161","","PE(39:6)+H",1,0,0,"5.54003333333333","5.84003333333333","1161","","PE(39:6)+H",246907,0,0,"5.54003333333333","5.84003333333333","1161","","PE(39:6)+H",778.5369,0,0,"5.54003333333333","5.84003333333333","1161","","PE(39:6)+H","778.53818","637.51907","142.02639","5.54003333333333","5.84003333333333","1161"
"","PE(39:6)+H",1,0,0,"4.11489305555556","4.41489305555556","1706","","PE(39:6)+H",4.268749,0,0,"4.11489305555556","4.41489305555556","1706","","PE(39:6)+H",1,0,0,"4.11489305555556","4.41489305555556","1706","","PE(39:6)+H",68975.3,0,0,"4.11489305555556","4.41489305555556","1706","","PE(39:6)+H",778.5392,0,0,"4.11489305555556","4.41489305555556","1706","","PE(39:6)+H","778.53818","637.51907","142.02639","4.11489305555556","4.41489305555556","1706"
"","PE(39:6)+H",1,0,0,"5.25342916666667","5.55342916666667","9112","","PE(39:6)+H",5.414547,0,0,"5.25342916666667","5.55342916666667","9112","","PE(39:6)+H",1,0,0,"5.25342916666667","5.55342916666667","9112","","PE(39:6)+H",421282,0,0,"5.25342916666667","5.55342916666667","9112","","PE(39:6)+H",778.5378,0,0,"5.25342916666667","5.55342916666667","9112","","PE(39:6)+H","778.53818","637.51907","142.02639","5.25342916666667","5.55342916666667","9112"
"","PE(39:6)+H",1,0,0,"5.25342916666667","5.55342916666667","12669","","PE(39:6)+H",5.414547,0,0,"5.25342916666667","5.55342916666667","12669","","PE(39:6)+H",1,0,0,"5.25342916666667","5.55342916666667","12669","","PE(39:6)+H",421282,0,0,"5.25342916666667","5.55342916666667","12669","","PE(39:6)+H",778.5378,0,0,"5.25342916666667","5.55342916666667","12669","","PE(39:6)+H","778.53818","637.51907","142.02639","5.25342916666667","5.55342916666667","12669"
"","PE(39:7)+H",1,0,0,"4.9153","5.2153","502","","PE(39:7)+H",5.073851,0,0,"4.9153","5.2153","502","","PE(39:7)+H",1,0,0,"4.9153","5.2153","502","","PE(39:7)+H",910724.3,0,0,"4.9153","5.2153","502","","PE(39:7)+H",776.522,0,0,"4.9153","5.2153","502","","PE(39:7)+H","776.52248","635.50337","142.02639","4.9153","5.2153","502"
"","PE(39:7)+H",0,0,0,"4.57123333333333","4.87123333333333","13772","","PE(39:7)+H",0,0,0,"4.57123333333333","4.87123333333333","13772","","PE(39:7)+H",0,0,0,"4.57123333333333","4.87123333333333","13772","","PE(39:7)+H",0,0,0,"4.57123333333333","4.87123333333333","13772","","PE(39:7)+H",0,0,0,"4.57123333333333","4.87123333333333","13772","","PE(39:7)+H","776.52248","635.50337","142.02639","4.57123333333333","4.87123333333333","13772"
"","PE(40:0)+H",0,0,0,"9.8972666666667","10.1972666666667","1755","","PE(40:0)+H",0,0,0,"9.8972666666667","10.1972666666667","1755","","PE(40:0)+H",0,0,0,"9.8972666666667","10.1972666666667","1755","","PE(40:0)+H",0,0,0,"9.8972666666667","10.1972666666667","1755","","PE(40:0)+H",0,0,0,"9.8972666666667","10.1972666666667","1755","","PE(40:0)+H","804.64768","663.62857","142.02639","9.8972666666667","10.1972666666667","1755"
"","PE(40:0)+H",0,0,0,"9.35257777777778","9.65257777777778","13749","","PE(40:0)+H",0,0,0,"9.35257777777778","9.65257777777778","13749","","PE(40:0)+H",0,0,0,"9.35257777777778","9.65257777777778","13749","","PE(40:0)+H",0,0,0,"9.35257777777778","9.65257777777778","13749","","PE(40:0)+H",0,0,0,"9.35257777777778","9.65257777777778","13749","","PE(40:0)+H","804.64768","663.62857","142.02639","9.35257777777778","9.65257777777778","13749"
"","PE(40:0)+H",0,0,0,"9.54872833333333","9.84872833333333","15709","","PE(40:0)+H",0,0,0,"9.54872833333333","9.84872833333333","15709","","PE(40:0)+H",0,0,0,"9.54872833333333","9.84872833333333","15709","","PE(40:0)+H",0,0,0,"9.54872833333333","9.84872833333333","15709","","PE(40:0)+H",0,0,0,"9.54872833333333","9.84872833333333","15709","","PE(40:0)+H","804.64768","663.62857","142.02639","9.54872833333333","9.84872833333333","15709"
"","PE(40:1)+H",1,0,0,"8.95680138888889","9.25680138888889","1197","","PE(40:1)+H",9.086959,0,0,"8.95680138888889","9.25680138888889","1197","","PE(40:1)+H",1,0,0,"8.95680138888889","9.25680138888889","1197","","PE(40:1)+H",122088,0,0,"8.95680138888889","9.25680138888889","1197","","PE(40:1)+H",802.632,0,0,"8.95680138888889","9.25680138888889","1197","","PE(40:1)+H","802.63208","661.61297","142.02639","8.95680138888889","9.25680138888889","1197"
"","PE(40:2)+H",1,0,0,"8.13221388888889","8.43221388888889","301","","PE(40:2)+H",8.30612,0,0,"8.13221388888889","8.43221388888889","301","","PE(40:2)+H",2,0,0,"8.13221388888889","8.43221388888889","301","","PE(40:2)+H",778024.4,0,0,"8.13221388888889","8.43221388888889","301","","PE(40:2)+H",800.61635,0,0,"8.13221388888889","8.43221388888889","301","","PE(40:2)+H","800.61648","659.59737","142.02639","8.13221388888889","8.43221388888889","301"
"","PE(40:2)+H",1,0,0,"7.92857222222222","8.22857222222222","17797","","PE(40:2)+H",8.161917,0,0,"7.92857222222222","8.22857222222222","17797","","PE(40:2)+H",1,0,0,"7.92857222222222","8.22857222222222","17797","","PE(40:2)+H",192656.7,0,0,"7.92857222222222","8.22857222222222","17797","","PE(40:2)+H",800.6161,0,0,"7.92857222222222","8.22857222222222","17797","","PE(40:2)+H","800.61648","659.59737","142.02639","7.92857222222222","8.22857222222222","17797"
"","PE(40:3)+H",1,0,0,"7.2798","7.5798","344","","PE(40:3)+H",7.424463,0,0,"7.2798","7.5798","344","","PE(40:3)+H",2,0,0,"7.2798","7.5798","344","","PE(40:3)+H",731011.2,0,0,"7.2798","7.5798","344","","PE(40:3)+H",798.60145,0,0,"7.2798","7.5798","344","","PE(40:3)+H","798.60078","657.58167","142.02639","7.2798","7.5798","344"
"","PE(40:3)+H",1,0,0,"7.09015833333333","7.39015833333333","353","","PE(40:3)+H",7.300851,0,0,"7.09015833333333","7.39015833333333","353","","PE(40:3)+H",2,0,0,"7.09015833333333","7.39015833333333","353","","PE(40:3)+H",512799.4,0,0,"7.09015833333333","7.39015833333333","353","","PE(40:3)+H",798.6013,0,0,"7.09015833333333","7.39015833333333","353","","PE(40:3)+H","798.60078","657.58167","142.02639","7.09015833333333","7.39015833333333","353"
"","PE(40:3)+H",0,0,0,"9.11741666666667","9.41741666666667","14515","","PE(40:3)+H",0,0,0,"9.11741666666667","9.41741666666667","14515","","PE(40:3)+H",0,0,0,"9.11741666666667","9.41741666666667","14515","","PE(40:3)+H",0,0,0,"9.11741666666667","9.41741666666667","14515","","PE(40:3)+H",0,0,0,"9.11741666666667","9.41741666666667","14515","","PE(40:3)+H","798.60078","657.58167","142.02639","9.11741666666667","9.41741666666667","14515"
"","PE(40:4)+H",1,0,0,"6.80782777777778","7.10782777777778","154","","PE(40:4)+H",6.969626,0,0,"6.80782777777778","7.10782777777778","154","","PE(40:4)+H",2,0,0,"6.80782777777778","7.10782777777778","154","","PE(40:4)+H",1819422,0,0,"6.80782777777778","7.10782777777778","154","","PE(40:4)+H",796.5858,0,0,"6.80782777777778","7.10782777777778","154","","PE(40:4)+H","796.58508","655.56597","142.02639","6.80782777777778","7.10782777777778","154"
"","PE(40:4)+H",1,0,0,"6.61006388888889","6.91006388888889","248","","PE(40:4)+H",6.709229,0,0,"6.61006388888889","6.91006388888889","248","","PE(40:4)+H",2,0,0,"6.61006388888889","6.91006388888889","248","","PE(40:4)+H",471735.3,0,0,"6.61006388888889","6.91006388888889","248","","PE(40:4)+H",796.58605,0,0,"6.61006388888889","6.91006388888889","248","","PE(40:4)+H","796.58508","655.56597","142.02639","6.61006388888889","6.91006388888889","248"
"","PE(40:4)+H",0,0,0,"6.24340138888889","6.54340138888889","2096","","PE(40:4)+H",0,0,0,"6.24340138888889","6.54340138888889","2096","","PE(40:4)+H",0,0,0,"6.24340138888889","6.54340138888889","2096","","PE(40:4)+H",0,0,0,"6.24340138888889","6.54340138888889","2096","","PE(40:4)+H",0,0,0,"6.24340138888889","6.54340138888889","2096","","PE(40:4)+H","796.58508","655.56597","142.02639","6.24340138888889","6.54340138888889","2096"
"","PE(40:4)+H",0,0,0,"7.38762638888889","7.68762638888889","2203","","PE(40:4)+H",0,0,0,"7.38762638888889","7.68762638888889","2203","","PE(40:4)+H",0,0,0,"7.38762638888889","7.68762638888889","2203","","PE(40:4)+H",0,0,0,"7.38762638888889","7.68762638888889","2203","","PE(40:4)+H",0,0,0,"7.38762638888889","7.68762638888889","2203","","PE(40:4)+H","796.58508","655.56597","142.02639","7.38762638888889","7.68762638888889","2203"
"","PE(40:4)+H",0,1,0,"8.43268888888889","8.73268888888889","2577","","PE(40:4)+H",0,8.559902,0,"8.43268888888889","8.73268888888889","2577","","PE(40:4)+H",0,2,0,"8.43268888888889","8.73268888888889","2577","","PE(40:4)+H",0,136770.8,0,"8.43268888888889","8.73268888888889","2577","","PE(40:4)+H",0,655.5676,0,"8.43268888888889","8.73268888888889","2577","","PE(40:4)+H","796.58508","655.56597","142.02639","8.43268888888889","8.73268888888889","2577"
"","PE(40:4)+H",0,0,0,"7.02047777777778","7.32047777777778","9164","","PE(40:4)+H",0,0,0,"7.02047777777778","7.32047777777778","9164","","PE(40:4)+H",0,0,0,"7.02047777777778","7.32047777777778","9164","","PE(40:4)+H",0,0,0,"7.02047777777778","7.32047777777778","9164","","PE(40:4)+H",0,0,0,"7.02047777777778","7.32047777777778","9164","","PE(40:4)+H","796.58508","655.56597","142.02639","7.02047777777778","7.32047777777778","9164"
"","PE(40:4)+H",0,0,0,"6.07171666666667","6.37171666666667","12758","","PE(40:4)+H",0,0,0,"6.07171666666667","6.37171666666667","12758","","PE(40:4)+H",0,0,0,"6.07171666666667","6.37171666666667","12758","","PE(40:4)+H",0,0,0,"6.07171666666667","6.37171666666667","12758","","PE(40:4)+H",0,0,0,"6.07171666666667","6.37171666666667","12758","","PE(40:4)+H","796.58508","655.56597","142.02639","6.07171666666667","6.37171666666667","12758"
"","PE(40:4)+H",0,0,0,"12.5134541666667","12.8134541666667","13098","","PE(40:4)+H",0,0,0,"12.5134541666667","12.8134541666667","13098","","PE(40:4)+H",0,0,0,"12.5134541666667","12.8134541666667","13098","","PE(40:4)+H",0,0,0,"12.5134541666667","12.8134541666667","13098","","PE(40:4)+H",0,0,0,"12.5134541666667","12.8134541666667","13098","","PE(40:4)+H","796.58508","655.56597","142.02639","12.5134541666667","12.8134541666667","13098"
"","PE(40:4)+H",0,0,0,"6.26152424242424","6.56152424242424","15151","","PE(40:4)+H",0,0,0,"6.26152424242424","6.56152424242424","15151","","PE(40:4)+H",0,0,0,"6.26152424242424","6.56152424242424","15151","","PE(40:4)+H",0,0,0,"6.26152424242424","6.56152424242424","15151","","PE(40:4)+H",0,0,0,"6.26152424242424","6.56152424242424","15151","","PE(40:4)+H","796.58508","655.56597","142.02639","6.26152424242424","6.56152424242424","15151"
"","PE(40:4)+H",0,0,0,"8.72429166666667","9.02429166666667","16859","","PE(40:4)+H",0,0,0,"8.72429166666667","9.02429166666667","16859","","PE(40:4)+H",0,0,0,"8.72429166666667","9.02429166666667","16859","","PE(40:4)+H",0,0,0,"8.72429166666667","9.02429166666667","16859","","PE(40:4)+H",0,0,0,"8.72429166666667","9.02429166666667","16859","","PE(40:4)+H","796.58508","655.56597","142.02639","8.72429166666667","9.02429166666667","16859"
"","PE(40:5)+H",1,0,0,"5.66719861111111","5.96719861111111","682","","PE(40:5)+H",5.786267,0,0,"5.66719861111111","5.96719861111111","682","","PE(40:5)+H",2,0,0,"5.66719861111111","5.96719861111111","682","","PE(40:5)+H",226959.3,0,0,"5.66719861111111","5.96719861111111","682","","PE(40:5)+H",794.57005,0,0,"5.66719861111111","5.96719861111111","682","","PE(40:5)+H","794.56948","653.55037","142.02639","5.66719861111111","5.96719861111111","682"
"","PE(40:5)+H",0,0,0,"6.00126805555556","6.30126805555556","738","","PE(40:5)+H",0,0,0,"6.00126805555556","6.30126805555556","738","","PE(40:5)+H",0,0,0,"6.00126805555556","6.30126805555556","738","","PE(40:5)+H",0,0,0,"6.00126805555556","6.30126805555556","738","","PE(40:5)+H",0,0,0,"6.00126805555556","6.30126805555556","738","","PE(40:5)+H","794.56948","653.55037","142.02639","6.00126805555556","6.30126805555556","738"
"","PE(40:5)+H",0,1,0,"7.68438194444444","7.98438194444444","1682","","PE(40:5)+H",0,7.934477,0,"7.68438194444444","7.98438194444444","1682","","PE(40:5)+H",0,1,0,"7.68438194444444","7.98438194444444","1682","","PE(40:5)+H",0,61257.74,0,"7.68438194444444","7.98438194444444","1682","","PE(40:5)+H",0,653.5511,0,"7.68438194444444","7.98438194444444","1682","","PE(40:5)+H","794.56948","653.55037","142.02639","7.68438194444444","7.98438194444444","1682"
"","PE(40:5)+H",0,0,0,"12.0360861111111","12.3360861111111","3839","","PE(40:5)+H",0,0,0,"12.0360861111111","12.3360861111111","3839","","PE(40:5)+H",0,0,0,"12.0360861111111","12.3360861111111","3839","","PE(40:5)+H",0,0,0,"12.0360861111111","12.3360861111111","3839","","PE(40:5)+H",0,0,0,"12.0360861111111","12.3360861111111","3839","","PE(40:5)+H","794.56948","653.55037","142.02639","12.0360861111111","12.3360861111111","3839"
"","PE(40:5)+H",0,0,0,"12.2886722222222","12.5886722222222","6559","","PE(40:5)+H",0,0,0,"12.2886722222222","12.5886722222222","6559","","PE(40:5)+H",0,0,0,"12.2886722222222","12.5886722222222","6559","","PE(40:5)+H",0,0,0,"12.2886722222222","12.5886722222222","6559","","PE(40:5)+H",0,0,0,"12.2886722222222","12.5886722222222","6559","","PE(40:5)+H","794.56948","653.55037","142.02639","12.2886722222222","12.5886722222222","6559"
"","PE(40:5)+H",0,0,0,"12.6315861111111","12.9315861111111","9571","","PE(40:5)+H",0,0,0,"12.6315861111111","12.9315861111111","9571","","PE(40:5)+H",0,0,0,"12.6315861111111","12.9315861111111","9571","","PE(40:5)+H",0,0,0,"12.6315861111111","12.9315861111111","9571","","PE(40:5)+H",0,0,0,"12.6315861111111","12.9315861111111","9571","","PE(40:5)+H","794.56948","653.55037","142.02639","12.6315861111111","12.9315861111111","9571"
"","PE(40:5)+H",0,0,0,"6.55813333333333","6.85813333333333","11533","","PE(40:5)+H",0,0,0,"6.55813333333333","6.85813333333333","11533","","PE(40:5)+H",0,0,0,"6.55813333333333","6.85813333333333","11533","","PE(40:5)+H",0,0,0,"6.55813333333333","6.85813333333333","11533","","PE(40:5)+H",0,0,0,"6.55813333333333","6.85813333333333","11533","","PE(40:5)+H","794.56948","653.55037","142.02639","6.55813333333333","6.85813333333333","11533"
"","PE(40:6)+H",1,0,0,"5.24122777777778","5.54122777777778","590","","PE(40:6)+H",5.348853,0,0,"5.24122777777778","5.54122777777778","590","","PE(40:6)+H",2,0,0,"5.24122777777778","5.54122777777778","590","","PE(40:6)+H",235191.6,0,0,"5.24122777777778","5.54122777777778","590","","PE(40:6)+H",792.55535,0,0,"5.24122777777778","5.54122777777778","590","","PE(40:6)+H","792.55378","651.53467","142.02639","5.24122777777778","5.54122777777778","590"
"","PE(40:6)+H",1,1,0,"7.3207875","7.6207875","706","","PE(40:6)+H",7.511254,7.511254,0,"7.3207875","7.6207875","706","","PE(40:6)+H",1,1,0,"7.3207875","7.6207875","706","","PE(40:6)+H",11397.44,1160655,0,"7.3207875","7.6207875","706","","PE(40:6)+H",792.5559,651.5358,0,"7.3207875","7.6207875","706","","PE(40:6)+H","792.55378","651.53467","142.02639","7.3207875","7.6207875","706"
"","PE(40:6)+H",0,0,0,"4.97676944444445","5.27676944444445","1831","","PE(40:6)+H",0,0,0,"4.97676944444445","5.27676944444445","1831","","PE(40:6)+H",0,0,0,"4.97676944444445","5.27676944444445","1831","","PE(40:6)+H",0,0,0,"4.97676944444445","5.27676944444445","1831","","PE(40:6)+H",0,0,0,"4.97676944444445","5.27676944444445","1831","","PE(40:6)+H","792.55378","651.53467","142.02639","4.97676944444445","5.27676944444445","1831"
"","PE(40:6)+H",0,0,0,"12.4555180555556","12.7555180555556","2734","","PE(40:6)+H",0,0,0,"12.4555180555556","12.7555180555556","2734","","PE(40:6)+H",0,0,0,"12.4555180555556","12.7555180555556","2734","","PE(40:6)+H",0,0,0,"12.4555180555556","12.7555180555556","2734","","PE(40:6)+H",0,0,0,"12.4555180555556","12.7555180555556","2734","","PE(40:6)+H","792.55378","651.53467","142.02639","12.4555180555556","12.7555180555556","2734"
"","PE(40:6)+H",0,0,0,"11.3855833333333","11.6855833333333","3946","","PE(40:6)+H",0,0,0,"11.3855833333333","11.6855833333333","3946","","PE(40:6)+H",0,0,0,"11.3855833333333","11.6855833333333","3946","","PE(40:6)+H",0,0,0,"11.3855833333333","11.6855833333333","3946","","PE(40:6)+H",0,0,0,"11.3855833333333","11.6855833333333","3946","","PE(40:6)+H","792.55378","651.53467","142.02639","11.3855833333333","11.6855833333333","3946"
"","PE(40:6)+H",0,0,0,"11.8061866666667","12.1061866666667","9294","","PE(40:6)+H",0,0,0,"11.8061866666667","12.1061866666667","9294","","PE(40:6)+H",0,0,0,"11.8061866666667","12.1061866666667","9294","","PE(40:6)+H",0,0,0,"11.8061866666667","12.1061866666667","9294","","PE(40:6)+H",0,0,0,"11.8061866666667","12.1061866666667","9294","","PE(40:6)+H","792.55378","651.53467","142.02639","11.8061866666667","12.1061866666667","9294"
"","PE(40:6)+H",1,0,0,"6.08093333333333","6.38093333333333","17163","","PE(40:6)+H",6.230666,0,0,"6.08093333333333","6.38093333333333","17163","","PE(40:6)+H",1,0,0,"6.08093333333333","6.38093333333333","17163","","PE(40:6)+H",37753.19,0,0,"6.08093333333333","6.38093333333333","17163","","PE(40:6)+H",792.553,0,0,"6.08093333333333","6.38093333333333","17163","","PE(40:6)+H","792.55378","651.53467","142.02639","6.08093333333333","6.38093333333333","17163"
"","PE(40:7)+H",0,0,0,"5.59786388888889","5.89786388888889","2445","","PE(40:7)+H",0,0,0,"5.59786388888889","5.89786388888889","2445","","PE(40:7)+H",0,0,0,"5.59786388888889","5.89786388888889","2445","","PE(40:7)+H",0,0,0,"5.59786388888889","5.89786388888889","2445","","PE(40:7)+H",0,0,0,"5.59786388888889","5.89786388888889","2445","","PE(40:7)+H","790.53818","649.51907","142.02639","5.59786388888889","5.89786388888889","2445"
"","PE(40:7)+H",0,0,0,"11.8608930555556","12.1608930555556","2713","","PE(40:7)+H",0,0,0,"11.8608930555556","12.1608930555556","2713","","PE(40:7)+H",0,0,0,"11.8608930555556","12.1608930555556","2713","","PE(40:7)+H",0,0,0,"11.8608930555556","12.1608930555556","2713","","PE(40:7)+H",0,0,0,"11.8608930555556","12.1608930555556","2713","","PE(40:7)+H","790.53818","649.51907","142.02639","11.8608930555556","12.1608930555556","2713"
"","PE(40:7)+H",0,0,0,"11.1749319444444","11.4749319444444","3305","","PE(40:7)+H",0,0,0,"11.1749319444444","11.4749319444444","3305","","PE(40:7)+H",0,0,0,"11.1749319444444","11.4749319444444","3305","","PE(40:7)+H",0,0,0,"11.1749319444444","11.4749319444444","3305","","PE(40:7)+H",0,0,0,"11.1749319444444","11.4749319444444","3305","","PE(40:7)+H","790.53818","649.51907","142.02639","11.1749319444444","11.4749319444444","3305"
"","PE(40:7)+H",0,0,0,"11.5303902777778","11.8303902777778","7156","","PE(40:7)+H",0,0,0,"11.5303902777778","11.8303902777778","7156","","PE(40:7)+H",0,0,0,"11.5303902777778","11.8303902777778","7156","","PE(40:7)+H",0,0,0,"11.5303902777778","11.8303902777778","7156","","PE(40:7)+H",0,0,0,"11.5303902777778","11.8303902777778","7156","","PE(40:7)+H","790.53818","649.51907","142.02639","11.5303902777778","11.8303902777778","7156"
"","PE(40:7)+H",0,0,0,"10.8591736111111","11.1591736111111","8050","","PE(40:7)+H",0,0,0,"10.8591736111111","11.1591736111111","8050","","PE(40:7)+H",0,0,0,"10.8591736111111","11.1591736111111","8050","","PE(40:7)+H",0,0,0,"10.8591736111111","11.1591736111111","8050","","PE(40:7)+H",0,0,0,"10.8591736111111","11.1591736111111","8050","","PE(40:7)+H","790.53818","649.51907","142.02639","10.8591736111111","11.1591736111111","8050"
"","PE(40:7)+H",0,1,0,"6.23224444444445","6.53224444444445","12777","","PE(40:7)+H",0,6.418835,0,"6.23224444444445","6.53224444444445","12777","","PE(40:7)+H",0,1,0,"6.23224444444445","6.53224444444445","12777","","PE(40:7)+H",0,184575.5,0,"6.23224444444445","6.53224444444445","12777","","PE(40:7)+H",0,649.5202,0,"6.23224444444445","6.53224444444445","12777","","PE(40:7)+H","790.53818","649.51907","142.02639","6.23224444444445","6.53224444444445","12777"
"","PE(40:7)+H",0,0,0,"12.4749939393939","12.7749939393939","14920","","PE(40:7)+H",0,0,0,"12.4749939393939","12.7749939393939","14920","","PE(40:7)+H",0,0,0,"12.4749939393939","12.7749939393939","14920","","PE(40:7)+H",0,0,0,"12.4749939393939","12.7749939393939","14920","","PE(40:7)+H",0,0,0,"12.4749939393939","12.7749939393939","14920","","PE(40:7)+H","790.53818","649.51907","142.02639","12.4749939393939","12.7749939393939","14920"
"","PE(40:8)+H",0,0,0,"11.3155944444444","11.6155944444444","4149","","PE(40:8)+H",0,0,0,"11.3155944444444","11.6155944444444","4149","","PE(40:8)+H",0,0,0,"11.3155944444444","11.6155944444444","4149","","PE(40:8)+H",0,0,0,"11.3155944444444","11.6155944444444","4149","","PE(40:8)+H",0,0,0,"11.3155944444444","11.6155944444444","4149","","PE(40:8)+H","788.52248","647.50337","142.02639","11.3155944444444","11.6155944444444","4149"
"","PE(40:8)+H",0,0,0,"4.9049375","5.2049375","4585","","PE(40:8)+H",0,0,0,"4.9049375","5.2049375","4585","","PE(40:8)+H",0,0,0,"4.9049375","5.2049375","4585","","PE(40:8)+H",0,0,0,"4.9049375","5.2049375","4585","","PE(40:8)+H",0,0,0,"4.9049375","5.2049375","4585","","PE(40:8)+H","788.52248","647.50337","142.02639","4.9049375","5.2049375","4585"
"","PE(40:8)+H",0,0,0,"5.2060875","5.5060875","5377","","PE(40:8)+H",0,0,0,"5.2060875","5.5060875","5377","","PE(40:8)+H",0,0,0,"5.2060875","5.5060875","5377","","PE(40:8)+H",0,0,0,"5.2060875","5.5060875","5377","","PE(40:8)+H",0,0,0,"5.2060875","5.5060875","5377","","PE(40:8)+H","788.52248","647.50337","142.02639","5.2060875","5.5060875","5377"
"","PE(40:8)+H",0,0,0,"10.5746541666667","10.8746541666667","6456","","PE(40:8)+H",0,0,0,"10.5746541666667","10.8746541666667","6456","","PE(40:8)+H",0,0,0,"10.5746541666667","10.8746541666667","6456","","PE(40:8)+H",0,0,0,"10.5746541666667","10.8746541666667","6456","","PE(40:8)+H",0,0,0,"10.5746541666667","10.8746541666667","6456","","PE(40:8)+H","788.52248","647.50337","142.02639","10.5746541666667","10.8746541666667","6456"
"","PE(40:8)+H",0,0,0,"4.71642424242424","5.01642424242424","13148","","PE(40:8)+H",0,0,0,"4.71642424242424","5.01642424242424","13148","","PE(40:8)+H",0,0,0,"4.71642424242424","5.01642424242424","13148","","PE(40:8)+H",0,0,0,"4.71642424242424","5.01642424242424","13148","","PE(40:8)+H",0,0,0,"4.71642424242424","5.01642424242424","13148","","PE(40:8)+H","788.52248","647.50337","142.02639","4.71642424242424","5.01642424242424","13148"
"","PE(41:0)+H",1,0,0,"10.3399527777778","10.6399527777778","15","","PE(41:0)+H",10.52189,0,0,"10.3399527777778","10.6399527777778","15","","PE(41:0)+H",2,0,0,"10.3399527777778","10.6399527777778","15","","PE(41:0)+H",18384810,0,0,"10.3399527777778","10.6399527777778","15","","PE(41:0)+H",818.66305,0,0,"10.3399527777778","10.6399527777778","15","","PE(41:0)+H","818.66338","677.64427","142.02639","10.3399527777778","10.6399527777778","15"
