OxPE,[M+Na]+,PreCursor -43,PreCursor -141,M+Na-43-SN1-H acyl loss,M+Na-43-SN2-H acyl loss,phosphoethanolamine+Na
"OxPE(16:0_17:1(Ke,OH))+Na",756.4786178,713.4364178,615.4595235,457.1963178,415.2221578,164.00888
"OxPE(16:0_17:2(Ke,OH))+Na",754.4630178,711.4208178,613.4439235,455.1807178,415.2221578,164.00888
"OxPE(16:0_18:1(Ke,OH))+Na",770.4943178,727.4521178,629.4752235,471.2120178,415.2221578,164.00888
"OxPE(16:0_18:2(Ke,OH))+Na",768.4786178,725.4364178,627.4595235,469.1963178,415.2221578,164.00888
"OxPE(16:0_18:3(Ke,OH))+Na",766.4630178,723.4208178,625.4439235,467.1807178,415.2221578,164.00888
"OxPE(16:0_18:4(Ke,OH))+Na",764.4473178,721.4051178,623.4282235,465.1650178,415.2221578,164.00888
"OxPE(16:0_20:1(Ke,OH))+Na",798.5256178,755.4834178,657.5065235,499.2433178,415.2221578,164.00888
"OxPE(16:0_20:2(Ke,OH))+Na",796.5099178,753.4677178,655.4908235,497.2276178,415.2221578,164.00888
"OxPE(16:0_20:3(Ke,OH))+Na",794.4943178,751.4521178,653.4752235,495.2120178,415.2221578,164.00888
"OxPE(16:0_20:4(Ke,OH))+Na",792.4786178,749.4364178,651.4595235,493.1963178,415.2221578,164.00888
"OxPE(16:0_20:5(Ke,OH))+Na",790.4630178,747.4208178,649.4439235,491.1807178,415.2221578,164.00888
"OxPE(16:0_22:1(Ke,OH))+Na",826.5569178,783.5147178,685.5378235,527.2746178,415.2221578,164.00888
"OxPE(16:0_22:2(Ke,OH))+Na",824.5412178,781.4990178,683.5221235,525.2589178,415.2221578,164.00888
"OxPE(16:0_22:3(Ke,OH))+Na",822.5256178,779.4834178,681.5065235,523.2433178,415.2221578,164.00888
"OxPE(16:0_22:4(Ke,OH))+Na",820.5099178,777.4677178,679.4908235,521.2276178,415.2221578,164.00888
"OxPE(16:0_22:5(Ke,OH))+Na",818.4943178,775.4521178,677.4752235,519.2120178,415.2221578,164.00888
"OxPE(16:0_22:6(Ke,OH))+Na",816.4786178,773.4364178,675.4595235,517.1963178,415.2221578,164.00888
"OxPE(16:0_24:1(Ke,OH))+Na",854.5882178,811.5460178,713.5691235,555.3059178,415.2221578,164.00888
OxPE(17:2_14:1(OH))+Na,710.4368078,667.3946078,569.4177135,401.1701578,425.2065078,164.00888
OxPE(17:2_15:1(OH))+Na,724.4524078,681.4102078,583.4333135,415.1857578,425.2065078,164.00888
OxPE(17:2_16:1(OH))+Na,738.4681078,695.4259078,597.4490135,429.2014578,425.2065078,164.00888
OxPE(17:2_17:1(OH))+Na,752.4837078,709.4415078,611.4646135,443.2170578,425.2065078,164.00888
OxPE(17:2_17:2(OH))+Na,750.4681078,707.4259078,609.4490135,441.2014578,425.2065078,164.00888
OxPE(17:2_18:1(OH))+Na,766.4994078,723.4572078,625.4803135,457.2327578,425.2065078,164.00888
OxPE(17:2_18:3(OH))+Na,762.4681078,719.4259078,621.4490135,453.2014578,425.2065078,164.00888
OxPE(17:2_18:4(OH))+Na,760.4524078,717.4102078,619.4333135,451.1857578,425.2065078,164.00888
OxPE(17:2_20:1(OH))+Na,794.5307078,751.4885078,653.5116135,485.2640578,425.2065078,164.00888
OxPE(17:2_20:2(OH))+Na,792.5150078,749.4728078,651.4959135,483.2483578,425.2065078,164.00888
OxPE(17:2_20:3(OH))+Na,790.4994078,747.4572078,649.4803135,481.2327578,425.2065078,164.00888
OxPE(17:2_20:5(OH))+Na,786.4681078,743.4259078,645.4490135,477.2014578,425.2065078,164.00888
OxPE(17:2_22:1(OH))+Na,822.5620078,779.5198078,681.5429135,513.2953578,425.2065078,164.00888
OxPE(17:2_22:2(OH))+Na,820.5463078,777.5041078,679.5272135,511.2796578,425.2065078,164.00888
OxPE(17:2_22:3(OH))+Na,818.5307078,775.4885078,677.5116135,509.2640578,425.2065078,164.00888
OxPE(17:2_22:4(OH))+Na,816.5150078,773.4728078,675.4959135,507.2483578,425.2065078,164.00888
OxPE(17:2_22:5(OH))+Na,814.4994078,771.4572078,673.4803135,505.2327578,425.2065078,164.00888
OxPE(17:2_22:6(OH))+Na,812.4837078,769.4415078,671.4646135,503.2170578,425.2065078,164.00888
OxPE(17:2_24:1(OH))+Na,850.5933078,807.5511078,709.5742135,541.3266578,425.2065078,164.00888
OxPE(17:2_14:1(OO))+Na,726.4317278,683.3895278,585.4126335,417.1650778,425.2065078,164.00888
OxPE(17:2_15:1(OO))+Na,740.4473278,697.4051278,599.4282335,431.1806778,425.2065078,164.00888
OxPE(17:2_16:1(OO))+Na,754.4630278,711.4208278,613.4439335,445.1963778,425.2065078,164.00888
OxPE(17:2_17:1(OO))+Na,768.4786278,725.4364278,627.4595335,459.2119778,425.2065078,164.00888
OxPE(17:2_17:2(OO))+Na,766.4630278,723.4208278,625.4439335,457.1963778,425.2065078,164.00888
OxPE(17:2_18:1(OO))+Na,782.4943278,739.4521278,641.4752335,473.2276778,425.2065078,164.00888
OxPE(17:2_18:3(OO))+Na,778.4630278,735.4208278,637.4439335,469.1963778,425.2065078,164.00888
OxPE(17:2_18:4(OO))+Na,776.4473278,733.4051278,635.4282335,467.1806778,425.2065078,164.00888
OxPE(17:2_20:1(OO))+Na,810.5256278,767.4834278,669.5065335,501.2589778,425.2065078,164.00888
OxPE(17:2_20:2(OO))+Na,808.5099278,765.4677278,667.4908335,499.2432778,425.2065078,164.00888
OxPE(17:2_20:3(OO))+Na,806.4943278,763.4521278,665.4752335,497.2276778,425.2065078,164.00888
OxPE(17:2_20:5(OO))+Na,802.4630278,759.4208278,661.4439335,493.1963778,425.2065078,164.00888
OxPE(17:2_22:1(OO))+Na,838.5569278,795.5147278,697.5378335,529.2902778,425.2065078,164.00888
OxPE(17:2_22:2(OO))+Na,836.5412278,793.4990278,695.5221335,527.2745778,425.2065078,164.00888
OxPE(17:2_22:3(OO))+Na,834.5256278,791.4834278,693.5065335,525.2589778,425.2065078,164.00888
OxPE(17:2_22:4(OO))+Na,832.5099278,789.4677278,691.4908335,523.2432778,425.2065078,164.00888
OxPE(17:2_22:5(OO))+Na,830.4943278,787.4521278,689.4752335,521.2276778,425.2065078,164.00888
OxPE(17:2_22:6(OO))+Na,828.4786278,785.4364278,687.4595335,519.2119778,425.2065078,164.00888
OxPE(17:2_24:1(OO))+Na,866.5882278,823.5460278,725.5691335,557.3215778,425.2065078,164.00888
OxPE(17:2_14:1(OOO))+Na,742.4266478,699.3844478,601.4075535,433.1599978,425.2065078,164.00888
OxPE(17:2_15:1(OOO))+Na,756.4422478,713.4000478,615.4231535,447.1755978,425.2065078,164.00888
OxPE(17:2_16:1(OOO))+Na,770.4579478,727.4157478,629.4388535,461.1912978,425.2065078,164.00888
OxPE(17:2_17:1(OOO))+Na,784.4735478,741.4313478,643.4544535,475.2068978,425.2065078,164.00888
OxPE(17:2_17:2(OOO))+Na,782.4579478,739.4157478,641.4388535,473.1912978,425.2065078,164.00888
OxPE(17:2_18:1(OOO))+Na,798.4892478,755.4470478,657.4701535,489.2225978,425.2065078,164.00888
OxPE(17:2_18:2(OOO))+Na,796.4735478,753.4313478,655.4544535,487.2068978,425.2065078,164.00888
OxPE(17:2_18:3(OOO))+Na,794.4579478,751.4157478,653.4388535,485.1912978,425.2065078,164.00888
OxPE(17:2_18:4(OOO))+Na,792.4422478,749.4000478,651.4231535,483.1755978,425.2065078,164.00888
OxPE(17:2_20:1(OOO))+Na,826.5205478,783.4783478,685.5014535,517.2538978,425.2065078,164.00888
OxPE(17:2_20:2(OOO))+Na,824.5048478,781.4626478,683.4857535,515.2381978,425.2065078,164.00888
OxPE(17:2_20:3(OOO))+Na,822.4892478,779.4470478,681.4701535,513.2225978,425.2065078,164.00888
OxPE(17:2_20:4(OOO))+Na,820.4735478,777.4313478,679.4544535,511.2068978,425.2065078,164.00888
OxPE(17:2_20:5(OOO))+Na,818.4579478,775.4157478,677.4388535,509.1912978,425.2065078,164.00888
OxPE(17:2_22:1(OOO))+Na,854.5518478,811.5096478,713.5327535,545.2851978,425.2065078,164.00888
OxPE(17:2_22:2(OOO))+Na,852.5361478,809.4939478,711.5170535,543.2694978,425.2065078,164.00888
OxPE(17:2_22:3(OOO))+Na,850.5205478,807.4783478,709.5014535,541.2538978,425.2065078,164.00888
OxPE(17:2_22:4(OOO))+Na,848.5048478,805.4626478,707.4857535,539.2381978,425.2065078,164.00888
OxPE(17:2_22:5(OOO))+Na,846.4892478,803.4470478,705.4701535,537.2225978,425.2065078,164.00888
OxPE(17:2_22:6(OOO))+Na,844.4735478,801.4313478,703.4544535,535.2068978,425.2065078,164.00888
OxPE(17:2_24:1(OOO))+Na,882.5831478,839.5409478,741.5640535,573.3164978,425.2065078,164.00888
OxPE(17:2_14:1(OOOO))+Na,758.4215678,715.3793678,617.4024735,449.1549178,425.2065078,164.00888
OxPE(17:2_15:1(OOOO))+Na,772.4371678,729.3949678,631.4180735,463.1705178,425.2065078,164.00888
OxPE(17:2_16:1(OOOO))+Na,786.4528678,743.4106678,645.4337735,477.1862178,425.2065078,164.00888
OxPE(17:2_17:1(OOOO))+Na,800.4684678,757.4262678,659.4493735,491.2018178,425.2065078,164.00888
OxPE(17:2_17:2(OOOO))+Na,798.4528678,755.4106678,657.4337735,489.1862178,425.2065078,164.00888
OxPE(17:2_18:1(OOOO))+Na,814.4841678,771.4419678,673.4650735,505.2175178,425.2065078,164.00888
OxPE(17:2_18:2(OOOO))+Na,812.4684678,769.4262678,671.4493735,503.2018178,425.2065078,164.00888
OxPE(17:2_18:3(OOOO))+Na,810.4528678,767.4106678,669.4337735,501.1862178,425.2065078,164.00888
OxPE(17:2_18:4(OOOO))+Na,808.4371678,765.3949678,667.4180735,499.1705178,425.2065078,164.00888
OxPE(17:2_20:1(OOOO))+Na,842.5154678,799.4732678,701.4963735,533.2488178,425.2065078,164.00888
OxPE(17:2_20:2(OOOO))+Na,840.4997678,797.4575678,699.4806735,531.2331178,425.2065078,164.00888
OxPE(17:2_20:3(OOOO))+Na,838.4841678,795.4419678,697.4650735,529.2175178,425.2065078,164.00888
OxPE(17:2_20:4(OOOO))+Na,836.4684678,793.4262678,695.4493735,527.2018178,425.2065078,164.00888
OxPE(17:2_20:5(OOOO))+Na,834.4528678,791.4106678,693.4337735,525.1862178,425.2065078,164.00888
OxPE(17:2_22:1(OOOO))+Na,870.5467678,827.5045678,729.5276735,561.2801178,425.2065078,164.00888
OxPE(17:2_22:2(OOOO))+Na,868.5310678,825.4888678,727.5119735,559.2644178,425.2065078,164.00888
OxPE(17:2_22:3(OOOO))+Na,866.5154678,823.4732678,725.4963735,557.2488178,425.2065078,164.00888
OxPE(17:2_22:4(OOOO))+Na,864.4997678,821.4575678,723.4806735,555.2331178,425.2065078,164.00888
OxPE(17:2_22:5(OOOO))+Na,862.4841678,819.4419678,721.4650735,553.2175178,425.2065078,164.00888
OxPE(17:2_22:6(OOOO))+Na,860.4684678,817.4262678,719.4493735,551.2018178,425.2065078,164.00888
OxPE(17:2_24:1(OOOO))+Na,898.5780678,855.5358678,757.5589735,589.3114178,425.2065078,164.00888
OxPE(17:2_14:1(Ke))+Na,708.4211478,665.3789478,567.4020535,399.1544978,425.2065078,164.00888
OxPE(17:2_15:1(Ke))+Na,722.4367478,679.3945478,581.4176535,413.1700978,425.2065078,164.00888
OxPE(17:2_16:1(Ke))+Na,736.4524478,693.4102478,595.4333535,427.1857978,425.2065078,164.00888
OxPE(17:2_17:1(Ke))+Na,750.4680478,707.4258478,609.4489535,441.2013978,425.2065078,164.00888
OxPE(17:2_17:2(Ke))+Na,748.4524478,705.4102478,607.4333535,439.1857978,425.2065078,164.00888
OxPE(17:2_18:1(Ke))+Na,764.4837478,721.4415478,623.4646535,455.2170978,425.2065078,164.00888
OxPE(17:2_18:2(Ke))+Na,762.4680478,719.4258478,621.4489535,453.2013978,425.2065078,164.00888
OxPE(17:2_18:3(Ke))+Na,760.4524478,717.4102478,619.4333535,451.1857978,425.2065078,164.00888
OxPE(17:2_18:4(Ke))+Na,758.4367478,715.3945478,617.4176535,449.1700978,425.2065078,164.00888
OxPE(17:2_20:1(Ke))+Na,792.5150478,749.4728478,651.4959535,483.2483978,425.2065078,164.00888
OxPE(17:2_20:2(Ke))+Na,790.4993478,747.4571478,649.4802535,481.2326978,425.2065078,164.00888
OxPE(17:2_20:3(Ke))+Na,788.4837478,745.4415478,647.4646535,479.2170978,425.2065078,164.00888
OxPE(17:2_20:5(Ke))+Na,784.4524478,741.4102478,643.4333535,475.1857978,425.2065078,164.00888
OxPE(17:2_22:1(Ke))+Na,820.5463478,777.5041478,679.5272535,511.2796978,425.2065078,164.00888
OxPE(17:2_22:2(Ke))+Na,818.5306478,775.4884478,677.5115535,509.2639978,425.2065078,164.00888
OxPE(17:2_22:3(Ke))+Na,816.5150478,773.4728478,675.4959535,507.2483978,425.2065078,164.00888
OxPE(17:2_22:4(Ke))+Na,814.4993478,771.4571478,673.4802535,505.2326978,425.2065078,164.00888
OxPE(17:2_22:5(Ke))+Na,812.4837478,769.4415478,671.4646535,503.2170978,425.2065078,164.00888
OxPE(17:2_22:6(Ke))+Na,810.4680478,767.4258478,669.4489535,501.2013978,425.2065078,164.00888
OxPE(17:2_24:1(Ke))+Na,848.5776478,805.5354478,707.5585535,539.3109978,425.2065078,164.00888
"OxPE(17:2_14:1(Ke,OH))+Na",724.4160678,681.3738678,583.3969735,415.1494178,425.2065078,164.00888
"OxPE(17:2_15:1(Ke,OH))+Na",738.4316678,695.3894678,597.4125735,429.1650178,425.2065078,164.00888
"OxPE(17:2_16:1(Ke,OH))+Na",752.4473678,709.4051678,611.4282735,443.1807178,425.2065078,164.00888
"OxPE(17:2_17:1(Ke,OH))+Na",766.4629678,723.4207678,625.4438735,457.1963178,425.2065078,164.00888
"OxPE(17:2_17:2(Ke,OH))+Na",764.4473678,721.4051678,623.4282735,455.1807178,425.2065078,164.00888
"OxPE(17:2_18:1(Ke,OH))+Na",780.4786678,737.4364678,639.4595735,471.2120178,425.2065078,164.00888
"OxPE(17:2_18:2(Ke,OH))+Na",778.4629678,735.4207678,637.4438735,469.1963178,425.2065078,164.00888
"OxPE(17:2_18:3(Ke,OH))+Na",776.4473678,733.4051678,635.4282735,467.1807178,425.2065078,164.00888
"OxPE(17:2_18:4(Ke,OH))+Na",774.4316678,731.3894678,633.4125735,465.1650178,425.2065078,164.00888
"OxPE(17:2_20:1(Ke,OH))+Na",808.5099678,765.4677678,667.4908735,499.2433178,425.2065078,164.00888
"OxPE(17:2_20:2(Ke,OH))+Na",806.4942678,763.4520678,665.4751735,497.2276178,425.2065078,164.00888
"OxPE(17:2_20:3(Ke,OH))+Na",804.4786678,761.4364678,663.4595735,495.2120178,425.2065078,164.00888
"OxPE(17:2_20:4(Ke,OH))+Na",802.4629678,759.4207678,661.4438735,493.1963178,425.2065078,164.00888
"OxPE(17:2_20:5(Ke,OH))+Na",800.4473678,757.4051678,659.4282735,491.1807178,425.2065078,164.00888
"OxPE(17:2_22:1(Ke,OH))+Na",836.5412678,793.4990678,695.5221735,527.2746178,425.2065078,164.00888
"OxPE(17:2_22:2(Ke,OH))+Na",834.5255678,791.4833678,693.5064735,525.2589178,425.2065078,164.00888
"OxPE(17:2_22:3(Ke,OH))+Na",832.5099678,789.4677678,691.4908735,523.2433178,425.2065078,164.00888
"OxPE(17:2_22:4(Ke,OH))+Na",830.4942678,787.4520678,689.4751735,521.2276178,425.2065078,164.00888
"OxPE(17:2_22:5(Ke,OH))+Na",828.4786678,785.4364678,687.4595735,519.2120178,425.2065078,164.00888
"OxPE(17:2_22:6(Ke,OH))+Na",826.4629678,783.4207678,685.4438735,517.1963178,425.2065078,164.00888
"OxPE(17:2_24:1(Ke,OH))+Na",864.5725678,821.5303678,723.5534735,555.3059178,425.2065078,164.00888
OxPE(17:1_14:1(OH))+Na,712.4524578,669.4102578,571.4333635,401.1701578,427.2221578,164.00888
OxPE(17:1_15:1(OH))+Na,726.4680578,683.4258578,585.4489635,415.1857578,427.2221578,164.00888
OxPE(17:1_16:1(OH))+Na,740.4837578,697.4415578,599.4646635,429.2014578,427.2221578,164.00888
OxPE(17:1_17:1(OH))+Na,754.4993578,711.4571578,613.4802635,443.2170578,427.2221578,164.00888
OxPE(17:1_17:2(OH))+Na,752.4837578,709.4415578,611.4646635,441.2014578,427.2221578,164.00888
OxPE(17:1_18:1(OH))+Na,768.5150578,725.4728578,627.4959635,457.2327578,427.2221578,164.00888
OxPE(17:1_18:3(OH))+Na,764.4837578,721.4415578,623.4646635,453.2014578,427.2221578,164.00888
OxPE(17:1_18:4(OH))+Na,762.4680578,719.4258578,621.4489635,451.1857578,427.2221578,164.00888
OxPE(17:1_20:1(OH))+Na,796.5463578,753.5041578,655.5272635,485.2640578,427.2221578,164.00888
OxPE(17:1_20:2(OH))+Na,794.5306578,751.4884578,653.5115635,483.2483578,427.2221578,164.00888
OxPE(17:1_20:3(OH))+Na,792.5150578,749.4728578,651.4959635,481.2327578,427.2221578,164.00888
OxPE(17:1_20:5(OH))+Na,788.4837578,745.4415578,647.4646635,477.2014578,427.2221578,164.00888
OxPE(17:1_22:1(OH))+Na,824.5776578,781.5354578,683.5585635,513.2953578,427.2221578,164.00888
OxPE(17:1_22:2(OH))+Na,822.5619578,779.5197578,681.5428635,511.2796578,427.2221578,164.00888
OxPE(17:1_22:3(OH))+Na,820.5463578,777.5041578,679.5272635,509.2640578,427.2221578,164.00888
OxPE(17:1_22:4(OH))+Na,818.5306578,775.4884578,677.5115635,507.2483578,427.2221578,164.00888
OxPE(17:1_22:5(OH))+Na,816.5150578,773.4728578,675.4959635,505.2327578,427.2221578,164.00888
OxPE(17:1_22:6(OH))+Na,814.4993578,771.4571578,673.4802635,503.2170578,427.2221578,164.00888
OxPE(17:1_24:1(OH))+Na,852.6089578,809.5667578,711.5898635,541.3266578,427.2221578,164.00888
OxPE(17:1_14:1(OO))+Na,728.4473778,685.4051778,587.4282835,417.1650778,427.2221578,164.00888
OxPE(17:1_15:1(OO))+Na,742.4629778,699.4207778,601.4438835,431.1806778,427.2221578,164.00888
OxPE(17:1_16:1(OO))+Na,756.4786778,713.4364778,615.4595835,445.1963778,427.2221578,164.00888
OxPE(17:1_17:1(OO))+Na,770.4942778,727.4520778,629.4751835,459.2119778,427.2221578,164.00888
OxPE(17:1_17:2(OO))+Na,768.4786778,725.4364778,627.4595835,457.1963778,427.2221578,164.00888
OxPE(17:1_18:1(OO))+Na,784.5099778,741.4677778,643.4908835,473.2276778,427.2221578,164.00888
OxPE(17:1_18:3(OO))+Na,780.4786778,737.4364778,639.4595835,469.1963778,427.2221578,164.00888
OxPE(17:1_18:4(OO))+Na,778.4629778,735.4207778,637.4438835,467.1806778,427.2221578,164.00888
OxPE(17:1_20:1(OO))+Na,812.5412778,769.4990778,671.5221835,501.2589778,427.2221578,164.00888
OxPE(17:1_20:2(OO))+Na,810.5255778,767.4833778,669.5064835,499.2432778,427.2221578,164.00888
OxPE(17:1_20:3(OO))+Na,808.5099778,765.4677778,667.4908835,497.2276778,427.2221578,164.00888
OxPE(17:1_20:5(OO))+Na,804.4786778,761.4364778,663.4595835,493.1963778,427.2221578,164.00888
OxPE(17:1_22:1(OO))+Na,840.5725778,797.5303778,699.5534835,529.2902778,427.2221578,164.00888
OxPE(17:1_22:2(OO))+Na,838.5568778,795.5146778,697.5377835,527.2745778,427.2221578,164.00888
OxPE(17:1_22:3(OO))+Na,836.5412778,793.4990778,695.5221835,525.2589778,427.2221578,164.00888
OxPE(17:1_22:4(OO))+Na,834.5255778,791.4833778,693.5064835,523.2432778,427.2221578,164.00888
OxPE(17:1_22:5(OO))+Na,832.5099778,789.4677778,691.4908835,521.2276778,427.2221578,164.00888
OxPE(17:1_22:6(OO))+Na,830.4942778,787.4520778,689.4751835,519.2119778,427.2221578,164.00888
OxPE(17:1_24:1(OO))+Na,868.6038778,825.5616778,727.5847835,557.3215778,427.2221578,164.00888
OxPE(17:1_14:1(OOO))+Na,744.4422978,701.4000978,603.4232035,433.1599978,427.2221578,164.00888
OxPE(17:1_15:1(OOO))+Na,758.4578978,715.4156978,617.4388035,447.1755978,427.2221578,164.00888
OxPE(17:1_16:1(OOO))+Na,772.4735978,729.4313978,631.4545035,461.1912978,427.2221578,164.00888
OxPE(17:1_17:1(OOO))+Na,786.4891978,743.4469978,645.4701035,475.2068978,427.2221578,164.00888
OxPE(17:1_17:2(OOO))+Na,784.4735978,741.4313978,643.4545035,473.1912978,427.2221578,164.00888
OxPE(17:1_18:1(OOO))+Na,800.5048978,757.4626978,659.4858035,489.2225978,427.2221578,164.00888
OxPE(17:1_18:2(OOO))+Na,798.4891978,755.4469978,657.4701035,487.2068978,427.2221578,164.00888
OxPE(17:1_18:3(OOO))+Na,796.4735978,753.4313978,655.4545035,485.1912978,427.2221578,164.00888
OxPE(17:1_18:4(OOO))+Na,794.4578978,751.4156978,653.4388035,483.1755978,427.2221578,164.00888
OxPE(17:1_20:1(OOO))+Na,828.5361978,785.4939978,687.5171035,517.2538978,427.2221578,164.00888
OxPE(17:1_20:2(OOO))+Na,826.5204978,783.4782978,685.5014035,515.2381978,427.2221578,164.00888
OxPE(17:1_20:3(OOO))+Na,824.5048978,781.4626978,683.4858035,513.2225978,427.2221578,164.00888
OxPE(17:1_20:4(OOO))+Na,822.4891978,779.4469978,681.4701035,511.2068978,427.2221578,164.00888
OxPE(17:1_20:5(OOO))+Na,820.4735978,777.4313978,679.4545035,509.1912978,427.2221578,164.00888
OxPE(17:1_22:1(OOO))+Na,856.5674978,813.5252978,715.5484035,545.2851978,427.2221578,164.00888
OxPE(17:1_22:2(OOO))+Na,854.5517978,811.5095978,713.5327035,543.2694978,427.2221578,164.00888
OxPE(17:1_22:3(OOO))+Na,852.5361978,809.4939978,711.5171035,541.2538978,427.2221578,164.00888
OxPE(17:1_22:4(OOO))+Na,850.5204978,807.4782978,709.5014035,539.2381978,427.2221578,164.00888
OxPE(17:1_22:5(OOO))+Na,848.5048978,805.4626978,707.4858035,537.2225978,427.2221578,164.00888
OxPE(17:1_22:6(OOO))+Na,846.4891978,803.4469978,705.4701035,535.2068978,427.2221578,164.00888
OxPE(17:1_24:1(OOO))+Na,884.5987978,841.5565978,743.5797035,573.3164978,427.2221578,164.00888
OxPE(17:1_14:1(OOOO))+Na,760.4372178,717.3950178,619.4181235,449.1549178,427.2221578,164.00888
OxPE(17:1_15:1(OOOO))+Na,774.4528178,731.4106178,633.4337235,463.1705178,427.2221578,164.00888
OxPE(17:1_16:1(OOOO))+Na,788.4685178,745.4263178,647.4494235,477.1862178,427.2221578,164.00888
OxPE(17:1_17:1(OOOO))+Na,802.4841178,759.4419178,661.4650235,491.2018178,427.2221578,164.00888
OxPE(17:1_17:2(OOOO))+Na,800.4685178,757.4263178,659.4494235,489.1862178,427.2221578,164.00888
OxPE(17:1_18:1(OOOO))+Na,816.4998178,773.4576178,675.4807235,505.2175178,427.2221578,164.00888
OxPE(17:1_18:2(OOOO))+Na,814.4841178,771.4419178,673.4650235,503.2018178,427.2221578,164.00888
OxPE(17:1_18:3(OOOO))+Na,812.4685178,769.4263178,671.4494235,501.1862178,427.2221578,164.00888
OxPE(17:1_18:4(OOOO))+Na,810.4528178,767.4106178,669.4337235,499.1705178,427.2221578,164.00888
OxPE(17:1_20:1(OOOO))+Na,844.5311178,801.4889178,703.5120235,533.2488178,427.2221578,164.00888
OxPE(17:1_20:2(OOOO))+Na,842.5154178,799.4732178,701.4963235,531.2331178,427.2221578,164.00888
OxPE(17:1_20:3(OOOO))+Na,840.4998178,797.4576178,699.4807235,529.2175178,427.2221578,164.00888
OxPE(17:1_20:4(OOOO))+Na,838.4841178,795.4419178,697.4650235,527.2018178,427.2221578,164.00888
OxPE(17:1_20:5(OOOO))+Na,836.4685178,793.4263178,695.4494235,525.1862178,427.2221578,164.00888
OxPE(17:1_22:1(OOOO))+Na,872.5624178,829.5202178,731.5433235,561.2801178,427.2221578,164.00888
OxPE(17:1_22:2(OOOO))+Na,870.5467178,827.5045178,729.5276235,559.2644178,427.2221578,164.00888
OxPE(17:1_22:3(OOOO))+Na,868.5311178,825.4889178,727.5120235,557.2488178,427.2221578,164.00888
OxPE(17:1_22:4(OOOO))+Na,866.5154178,823.4732178,725.4963235,555.2331178,427.2221578,164.00888
OxPE(17:1_22:5(OOOO))+Na,864.4998178,821.4576178,723.4807235,553.2175178,427.2221578,164.00888
OxPE(17:1_22:6(OOOO))+Na,862.4841178,819.4419178,721.4650235,551.2018178,427.2221578,164.00888
OxPE(17:1_24:1(OOOO))+Na,900.5937178,857.5515178,759.5746235,589.3114178,427.2221578,164.00888
OxPE(17:1_14:1(Ke))+Na,710.4367978,667.3945978,569.4177035,399.1544978,427.2221578,164.00888
OxPE(17:1_15:1(Ke))+Na,724.4523978,681.4101978,583.4333035,413.1700978,427.2221578,164.00888
OxPE(17:1_16:1(Ke))+Na,738.4680978,695.4258978,597.4490035,427.1857978,427.2221578,164.00888
OxPE(17:1_17:1(Ke))+Na,752.4836978,709.4414978,611.4646035,441.2013978,427.2221578,164.00888
OxPE(17:1_17:2(Ke))+Na,750.4680978,707.4258978,609.4490035,439.1857978,427.2221578,164.00888
OxPE(17:1_18:1(Ke))+Na,766.4993978,723.4571978,625.4803035,455.2170978,427.2221578,164.00888
OxPE(17:1_18:2(Ke))+Na,764.4836978,721.4414978,623.4646035,453.2013978,427.2221578,164.00888
OxPE(17:1_18:3(Ke))+Na,762.4680978,719.4258978,621.4490035,451.1857978,427.2221578,164.00888
OxPE(17:1_18:4(Ke))+Na,760.4523978,717.4101978,619.4333035,449.1700978,427.2221578,164.00888
OxPE(17:1_20:1(Ke))+Na,794.5306978,751.4884978,653.5116035,483.2483978,427.2221578,164.00888
OxPE(17:1_20:2(Ke))+Na,792.5149978,749.4727978,651.4959035,481.2326978,427.2221578,164.00888
OxPE(17:1_20:3(Ke))+Na,790.4993978,747.4571978,649.4803035,479.2170978,427.2221578,164.00888
