CL,[M-2H]2-,Prec-SN1_monolyso2-,Prec-SN1+SN2_dilyso2-,Prec-SN3_monolyso2-,Prec-SN3+SN4_dilyso2-,SN1+C3H6PO4,SN2+C3H6PO4,SN3+C3H6PO4,SN4+C3H6PO4,SN1_FA,SN2_FA,SN3_FA,SN4_FA
CL(18:0_18:0_20:2_20:4)-2H,753.5257933,620.3959433,487.2655433,608.3959433,465.2811833,419.25664,419.25664,443.25664,439.22536,283.26409,283.26409,307.26409,303.23281
CL(18:0_18:0_20:2_22:0)-2H,771.5727435,638.4428935,505.3124935,626.4428935,465.2812135,419.25664,419.25664,443.25664,475.3192,283.26409,283.26409,307.26409,339.32665
CL(18:0_18:0_20:2_22:5)-2H,766.5336183,633.4037683,500.2733683,621.4037683,465.2811883,419.25664,419.25664,443.25664,465.241,283.26409,283.26409,307.26409,329.24845
CL(18:0_18:0_20:2_22:6)-2H,765.5257933,632.3959433,499.2655433,620.3959433,465.2811833,419.25664,419.25664,443.25664,463.22536,283.26409,283.26409,307.26409,327.23281
CL(18:0_18:0_20:3_20:3)-2H,753.5257933,620.3959433,487.2655433,609.4037633,465.2811833,419.25664,419.25664,441.241,441.241,283.26409,283.26409,305.24845,305.24845
CL(18:0_18:0_20:3_20:4)-2H,752.5179682,619.3881182,486.2577182,608.3959382,465.2811782,419.25664,419.25664,441.241,439.22536,283.26409,283.26409,305.24845,303.23281
CL(18:0_18:0_20:3_22:0)-2H,770.5649184,637.4350684,504.3046684,626.4428884,465.2812084,419.25664,419.25664,441.241,475.3192,283.26409,283.26409,305.24845,339.32665
CL(18:0_18:0_20:3_22:5)-2H,765.5257933,632.3959433,499.2655433,621.4037633,465.2811833,419.25664,419.25664,441.241,465.241,283.26409,283.26409,305.24845,329.24845
CL(18:0_18:0_20:3_22:6)-2H,764.5179682,631.3881182,498.2577182,620.3959382,465.2811782,419.25664,419.25664,441.241,463.22536,283.26409,283.26409,305.24845,327.23281
CL(18:0_18:0_20:4_20:4)-2H,751.5101432,618.3802932,485.2498932,608.3959332,465.2811732,419.25664,419.25664,439.22536,439.22536,283.26409,283.26409,303.23281,303.23281
CL(18:0_18:0_20:4_22:0)-2H,769.5570934,636.4272434,503.2968434,626.4428834,465.2812034,419.25664,419.25664,439.22536,475.3192,283.26409,283.26409,303.23281,339.32665
CL(18:0_18:0_20:4_22:5)-2H,764.5179682,631.3881182,498.2577182,621.4037582,465.2811782,419.25664,419.25664,439.22536,465.241,283.26409,283.26409,303.23281,329.24845
CL(18:0_18:0_20:4_22:6)-2H,763.5101432,630.3802932,497.2498932,620.3959332,465.2811732,419.25664,419.25664,439.22536,463.22536,283.26409,283.26409,303.23281,327.23281
CL(18:0_18:0_22:0_22:0)-2H,787.6040436,654.4741936,521.3437936,626.4429136,465.2812336,419.25664,419.25664,475.3192,475.3192,283.26409,283.26409,339.32665,339.32665
CL(18:0_18:0_22:0_22:5)-2H,782.5649184,649.4350684,516.3046684,621.4037884,465.2812084,419.25664,419.25664,475.3192,465.241,283.26409,283.26409,339.32665,329.24845
CL(18:0_18:0_22:0_22:6)-2H,781.5570934,648.4272434,515.2968434,620.3959634,465.2812034,419.25664,419.25664,475.3192,463.22536,283.26409,283.26409,339.32665,327.23281
CL(18:0_18:0_22:5_22:5)-2H,777.5257933,644.3959433,511.2655433,621.4037633,465.2811833,419.25664,419.25664,465.241,465.241,283.26409,283.26409,329.24845,329.24845
CL(18:0_18:0_22:5_22:6)-2H,776.5179682,643.3881182,510.2577182,620.3959382,465.2811782,419.25664,419.25664,465.241,463.22536,283.26409,283.26409,329.24845,327.23281
CL(18:0_18:0_22:6_22:6)-2H,775.5101432,642.3802932,509.2498932,620.3959332,465.2811732,419.25664,419.25664,463.22536,463.22536,283.26409,283.26409,327.23281,327.23281
CL(18:0_18:1_18:1_18:1)-2H,728.5179682,595.3881182,463.2655382,596.3959382,464.2733582,419.25664,417.241,417.241,417.241,283.26409,281.24845,281.24845,281.24845
CL(18:0_18:1_18:1_18:2)-2H,727.5101432,594.3802932,462.2577132,595.3881132,464.2733532,419.25664,417.241,417.241,415.22536,283.26409,281.24845,281.24845,279.23281
CL(18:0_18:1_18:1_18:3)-2H,726.5023182,593.3724682,461.2498882,594.3802882,464.2733482,419.25664,417.241,417.241,413.20972,283.26409,281.24845,281.24845,277.21717
CL(18:0_18:1_18:1_20:0)-2H,743.5414433,610.4115933,478.2890133,611.4194133,464.2733733,419.25664,417.241,417.241,447.28792,283.26409,281.24845,281.24845,311.29537
CL(18:0_18:1_18:1_20:1)-2H,742.5336183,609.4037683,477.2811883,610.4115883,464.2733683,419.25664,417.241,417.241,445.27228,283.26409,281.24845,281.24845,309.27973
CL(18:0_18:1_18:1_20:2)-2H,741.5257933,608.3959433,476.2733633,609.4037633,464.2733633,419.25664,417.241,417.241,443.25664,283.26409,281.24845,281.24845,307.26409
CL(18:0_18:1_18:1_20:3)-2H,740.5179682,607.3881182,475.2655382,608.3959382,464.2733582,419.25664,417.241,417.241,441.241,283.26409,281.24845,281.24845,305.24845
CL(18:0_18:1_18:1_20:4)-2H,739.5101432,606.3802932,474.2577132,607.3881132,464.2733532,419.25664,417.241,417.241,439.22536,283.26409,281.24845,281.24845,303.23281
CL(18:0_18:1_18:1_22:0)-2H,757.5570934,624.4272434,492.3046634,625.4350634,464.2733834,419.25664,417.241,417.241,475.3192,283.26409,281.24845,281.24845,339.32665
CL(18:0_18:1_18:1_22:5)-2H,752.5179682,619.3881182,487.2655382,620.3959382,464.2733582,419.25664,417.241,417.241,465.241,283.26409,281.24845,281.24845,329.24845
CL(18:0_18:1_18:1_22:6)-2H,751.5101432,618.3802932,486.2577132,619.3881132,464.2733532,419.25664,417.241,417.241,463.22536,283.26409,281.24845,281.24845,327.23281
CL(18:0_18:1_18:2_18:2)-2H,726.5023182,593.3724682,461.2498882,595.3881082,464.2733482,419.25664,417.241,415.22536,415.22536,283.26409,281.24845,279.23281,279.23281
CL(18:0_18:1_18:2_18:3)-2H,725.4944931,592.3646431,460.2420631,594.3802831,464.2733431,419.25664,417.241,415.22536,413.20972,283.26409,281.24845,279.23281,277.21717
CL(18:0_18:1_18:2_20:0)-2H,742.5336183,609.4037683,477.2811883,611.4194083,464.2733683,419.25664,417.241,415.22536,447.28792,283.26409,281.24845,279.23281,311.29537
CL(18:0_18:1_18:2_20:1)-2H,741.5257933,608.3959433,476.2733633,610.4115833,464.2733633,419.25664,417.241,415.22536,445.27228,283.26409,281.24845,279.23281,309.27973
CL(18:0_18:1_18:2_20:2)-2H,740.5179682,607.3881182,475.2655382,609.4037582,464.2733582,419.25664,417.241,415.22536,443.25664,283.26409,281.24845,279.23281,307.26409
CL(18:0_18:1_18:2_20:3)-2H,739.5101432,606.3802932,474.2577132,608.3959332,464.2733532,419.25664,417.241,415.22536,441.241,283.26409,281.24845,279.23281,305.24845
CL(18:0_18:1_18:2_20:4)-2H,738.5023182,605.3724682,473.2498882,607.3881082,464.2733482,419.25664,417.241,415.22536,439.22536,283.26409,281.24845,279.23281,303.23281
CL(18:0_18:1_18:2_22:0)-2H,756.5492684,623.4194184,491.2968384,625.4350584,464.2733784,419.25664,417.241,415.22536,475.3192,283.26409,281.24845,279.23281,339.32665
CL(18:0_18:1_18:2_22:5)-2H,751.5101432,618.3802932,486.2577132,620.3959332,464.2733532,419.25664,417.241,415.22536,465.241,283.26409,281.24845,279.23281,329.24845
CL(18:0_18:1_18:2_22:6)-2H,750.5023182,617.3724682,485.2498882,619.3881082,464.2733482,419.25664,417.241,415.22536,463.22536,283.26409,281.24845,279.23281,327.23281
CL(18:0_18:1_18:3_18:3)-2H,724.4866681,591.3568181,459.2342381,594.3802781,464.2733381,419.25664,417.241,413.20972,413.20972,283.26409,281.24845,277.21717,277.21717
CL(18:0_18:1_18:3_20:0)-2H,741.5257933,608.3959433,476.2733633,611.4194033,464.2733633,419.25664,417.241,413.20972,447.28792,283.26409,281.24845,277.21717,311.29537
CL(18:0_18:1_18:3_20:1)-2H,740.5179682,607.3881182,475.2655382,610.4115782,464.2733582,419.25664,417.241,413.20972,445.27228,283.26409,281.24845,277.21717,309.27973
CL(18:0_18:1_18:3_20:2)-2H,739.5101432,606.3802932,474.2577132,609.4037532,464.2733532,419.25664,417.241,413.20972,443.25664,283.26409,281.24845,277.21717,307.26409
CL(18:0_18:1_18:3_20:3)-2H,738.5023182,605.3724682,473.2498882,608.3959282,464.2733482,419.25664,417.241,413.20972,441.241,283.26409,281.24845,277.21717,305.24845
CL(18:0_18:1_18:3_20:4)-2H,737.4944931,604.3646431,472.2420631,607.3881031,464.2733431,419.25664,417.241,413.20972,439.22536,283.26409,281.24845,277.21717,303.23281
CL(18:0_18:1_18:3_22:0)-2H,755.5414433,622.4115933,490.2890133,625.4350533,464.2733733,419.25664,417.241,413.20972,475.3192,283.26409,281.24845,277.21717,339.32665
CL(18:0_18:1_18:3_22:5)-2H,750.5023182,617.3724682,485.2498882,620.3959282,464.2733482,419.25664,417.241,413.20972,465.241,283.26409,281.24845,277.21717,329.24845
CL(18:0_18:1_18:3_22:6)-2H,749.4944931,616.3646431,484.2420631,619.3881031,464.2733431,419.25664,417.241,413.20972,463.22536,283.26409,281.24845,277.21717,327.23281
CL(18:0_18:1_20:0_20:0)-2H,758.5649184,625.4350684,493.3124884,611.4194284,464.2733884,419.25664,417.241,447.28792,447.28792,283.26409,281.24845,311.29537,311.29537
CL(18:0_18:1_20:0_20:1)-2H,757.5570934,624.4272434,492.3046634,610.4116034,464.2733834,419.25664,417.241,447.28792,445.27228,283.26409,281.24845,311.29537,309.27973
CL(18:0_18:1_20:0_20:2)-2H,756.5492684,623.4194184,491.2968384,609.4037784,464.2733784,419.25664,417.241,447.28792,443.25664,283.26409,281.24845,311.29537,307.26409
CL(18:0_18:1_20:0_20:3)-2H,755.5414433,622.4115933,490.2890133,608.3959533,464.2733733,419.25664,417.241,447.28792,441.241,283.26409,281.24845,311.29537,305.24845
CL(18:0_18:1_20:0_20:4)-2H,754.5336183,621.4037683,489.2811883,607.3881283,464.2733683,419.25664,417.241,447.28792,439.22536,283.26409,281.24845,311.29537,303.23281
CL(18:0_18:1_20:0_22:0)-2H,772.5805685,639.4507185,507.3281385,625.4350785,464.2733985,419.25664,417.241,447.28792,475.3192,283.26409,281.24845,311.29537,339.32665
CL(18:0_18:1_20:0_22:5)-2H,767.5414433,634.4115933,502.2890133,620.3959533,464.2733733,419.25664,417.241,447.28792,465.241,283.26409,281.24845,311.29537,329.24845
CL(18:0_18:1_20:0_22:6)-2H,766.5336183,633.4037683,501.2811883,619.3881283,464.2733683,419.25664,417.241,447.28792,463.22536,283.26409,281.24845,311.29537,327.23281
CL(18:0_18:1_20:1_20:1)-2H,756.5492684,623.4194184,491.2968384,610.4115984,464.2733784,419.25664,417.241,445.27228,445.27228,283.26409,281.24845,309.27973,309.27973
CL(18:0_18:1_20:1_20:2)-2H,755.5414433,622.4115933,490.2890133,609.4037733,464.2733733,419.25664,417.241,445.27228,443.25664,283.26409,281.24845,309.27973,307.26409
CL(18:0_18:1_20:1_20:3)-2H,754.5336183,621.4037683,489.2811883,608.3959483,464.2733683,419.25664,417.241,445.27228,441.241,283.26409,281.24845,309.27973,305.24845
CL(18:0_18:1_20:1_20:4)-2H,753.5257933,620.3959433,488.2733633,607.3881233,464.2733633,419.25664,417.241,445.27228,439.22536,283.26409,281.24845,309.27973,303.23281
CL(18:0_18:1_20:1_22:0)-2H,771.5727435,638.4428935,506.3203135,625.4350735,464.2733935,419.25664,417.241,445.27228,475.3192,283.26409,281.24845,309.27973,339.32665
CL(18:0_18:1_20:1_22:5)-2H,766.5336183,633.4037683,501.2811883,620.3959483,464.2733683,419.25664,417.241,445.27228,465.241,283.26409,281.24845,309.27973,329.24845
CL(18:0_18:1_20:1_22:6)-2H,765.5257933,632.3959433,500.2733633,619.3881233,464.2733633,419.25664,417.241,445.27228,463.22536,283.26409,281.24845,309.27973,327.23281
CL(18:0_18:1_20:2_20:2)-2H,754.5336183,621.4037683,489.2811883,609.4037683,464.2733683,419.25664,417.241,443.25664,443.25664,283.26409,281.24845,307.26409,307.26409
CL(18:0_18:1_20:2_20:3)-2H,753.5257933,620.3959433,488.2733633,608.3959433,464.2733633,419.25664,417.241,443.25664,441.241,283.26409,281.24845,307.26409,305.24845
CL(18:0_18:1_20:2_20:4)-2H,752.5179682,619.3881182,487.2655382,607.3881182,464.2733582,419.25664,417.241,443.25664,439.22536,283.26409,281.24845,307.26409,303.23281
CL(18:0_18:1_20:2_22:0)-2H,770.5649184,637.4350684,505.3124884,625.4350684,464.2733884,419.25664,417.241,443.25664,475.3192,283.26409,281.24845,307.26409,339.32665
CL(18:0_18:1_20:2_22:5)-2H,765.5257933,632.3959433,500.2733633,620.3959433,464.2733633,419.25664,417.241,443.25664,465.241,283.26409,281.24845,307.26409,329.24845
CL(18:0_18:1_20:2_22:6)-2H,764.5179682,631.3881182,499.2655382,619.3881182,464.2733582,419.25664,417.241,443.25664,463.22536,283.26409,281.24845,307.26409,327.23281
CL(18:0_18:1_20:3_20:3)-2H,752.5179682,619.3881182,487.2655382,608.3959382,464.2733582,419.25664,417.241,441.241,441.241,283.26409,281.24845,305.24845,305.24845
CL(18:0_18:1_20:3_20:4)-2H,751.5101432,618.3802932,486.2577132,607.3881132,464.2733532,419.25664,417.241,441.241,439.22536,283.26409,281.24845,305.24845,303.23281
CL(18:0_18:1_20:3_22:0)-2H,769.5570934,636.4272434,504.3046634,625.4350634,464.2733834,419.25664,417.241,441.241,475.3192,283.26409,281.24845,305.24845,339.32665
CL(18:0_18:1_20:3_22:5)-2H,764.5179682,631.3881182,499.2655382,620.3959382,464.2733582,419.25664,417.241,441.241,465.241,283.26409,281.24845,305.24845,329.24845
CL(18:0_18:1_20:3_22:6)-2H,763.5101432,630.3802932,498.2577132,619.3881132,464.2733532,419.25664,417.241,441.241,463.22536,283.26409,281.24845,305.24845,327.23281
CL(18:0_18:1_20:4_20:4)-2H,750.5023182,617.3724682,485.2498882,607.3881082,464.2733482,419.25664,417.241,439.22536,439.22536,283.26409,281.24845,303.23281,303.23281
CL(18:0_18:1_20:4_22:0)-2H,768.5492684,635.4194184,503.2968384,625.4350584,464.2733784,419.25664,417.241,439.22536,475.3192,283.26409,281.24845,303.23281,339.32665
CL(18:0_18:1_20:4_22:5)-2H,763.5101432,630.3802932,498.2577132,620.3959332,464.2733532,419.25664,417.241,439.22536,465.241,283.26409,281.24845,303.23281,329.24845
CL(18:0_18:1_20:4_22:6)-2H,762.5023182,629.3724682,497.2498882,619.3881082,464.2733482,419.25664,417.241,439.22536,463.22536,283.26409,281.24845,303.23281,327.23281
CL(18:0_18:1_22:0_22:0)-2H,786.5962186,653.4663686,521.3437886,625.4350886,464.2734086,419.25664,417.241,475.3192,475.3192,283.26409,281.24845,339.32665,339.32665
CL(18:0_18:1_22:0_22:5)-2H,781.5570934,648.4272434,516.3046634,620.3959634,464.2733834,419.25664,417.241,475.3192,465.241,283.26409,281.24845,339.32665,329.24845
CL(18:0_18:1_22:0_22:6)-2H,780.5492684,647.4194184,515.2968384,619.3881384,464.2733784,419.25664,417.241,475.3192,463.22536,283.26409,281.24845,339.32665,327.23281
CL(18:0_18:1_22:5_22:5)-2H,776.5179682,643.3881182,511.2655382,620.3959382,464.2733582,419.25664,417.241,465.241,465.241,283.26409,281.24845,329.24845,329.24845
CL(18:0_18:1_22:5_22:6)-2H,775.5101432,642.3802932,510.2577132,619.3881132,464.2733532,419.25664,417.241,465.241,463.22536,283.26409,281.24845,329.24845,327.23281
CL(18:0_18:1_22:6_22:6)-2H,774.5023182,641.3724682,509.2498882,619.3881082,464.2733482,419.25664,417.241,463.22536,463.22536,283.26409,281.24845,327.23281,327.23281
CL(18:0_18:2_18:2_18:2)-2H,725.4944931,592.3646431,461.2498831,594.3802831,463.2655231,419.25664,415.22536,415.22536,415.22536,283.26409,279.23281,279.23281,279.23281
CL(18:0_18:2_18:2_18:3)-2H,724.4866681,591.3568181,460.2420581,593.3724581,463.2655181,419.25664,415.22536,415.22536,413.20972,283.26409,279.23281,279.23281,277.21717
CL(18:0_18:2_18:2_20:0)-2H,741.5257933,608.3959433,477.2811833,610.4115833,463.2655433,419.25664,415.22536,415.22536,447.28792,283.26409,279.23281,279.23281,311.29537
CL(18:0_18:2_18:2_20:1)-2H,740.5179682,607.3881182,476.2733582,609.4037582,463.2655382,419.25664,415.22536,415.22536,445.27228,283.26409,279.23281,279.23281,309.27973
CL(18:0_18:2_18:2_20:2)-2H,739.5101432,606.3802932,475.2655332,608.3959332,463.2655332,419.25664,415.22536,415.22536,443.25664,283.26409,279.23281,279.23281,307.26409
CL(18:0_18:2_18:2_20:3)-2H,738.5023182,605.3724682,474.2577082,607.3881082,463.2655282,419.25664,415.22536,415.22536,441.241,283.26409,279.23281,279.23281,305.24845
CL(18:0_18:2_18:2_20:4)-2H,737.4944931,604.3646431,473.2498831,606.3802831,463.2655231,419.25664,415.22536,415.22536,439.22536,283.26409,279.23281,279.23281,303.23281
CL(18:0_18:2_18:2_22:0)-2H,755.5414433,622.4115933,491.2968333,624.4272333,463.2655533,419.25664,415.22536,415.22536,475.3192,283.26409,279.23281,279.23281,339.32665
CL(18:0_18:2_18:2_22:5)-2H,750.5023182,617.3724682,486.2577082,619.3881082,463.2655282,419.25664,415.22536,415.22536,465.241,283.26409,279.23281,279.23281,329.24845
CL(18:0_18:2_18:2_22:6)-2H,749.4944931,616.3646431,485.2498831,618.3802831,463.2655231,419.25664,415.22536,415.22536,463.22536,283.26409,279.23281,279.23281,327.23281
CL(18:0_18:2_18:3_18:3)-2H,723.4788431,590.3489931,459.2342331,593.3724531,463.2655131,419.25664,415.22536,413.20972,413.20972,283.26409,279.23281,277.21717,277.21717
CL(18:0_18:2_18:3_20:0)-2H,740.5179682,607.3881182,476.2733582,610.4115782,463.2655382,419.25664,415.22536,413.20972,447.28792,283.26409,279.23281,277.21717,311.29537
CL(18:0_18:2_18:3_20:1)-2H,739.5101432,606.3802932,475.2655332,609.4037532,463.2655332,419.25664,415.22536,413.20972,445.27228,283.26409,279.23281,277.21717,309.27973
CL(18:0_18:2_18:3_20:2)-2H,738.5023182,605.3724682,474.2577082,608.3959282,463.2655282,419.25664,415.22536,413.20972,443.25664,283.26409,279.23281,277.21717,307.26409
CL(18:0_18:2_18:3_20:3)-2H,737.4944931,604.3646431,473.2498831,607.3881031,463.2655231,419.25664,415.22536,413.20972,441.241,283.26409,279.23281,277.21717,305.24845
CL(18:0_18:2_18:3_20:4)-2H,736.4866681,603.3568181,472.2420581,606.3802781,463.2655181,419.25664,415.22536,413.20972,439.22536,283.26409,279.23281,277.21717,303.23281
CL(18:0_18:2_18:3_22:0)-2H,754.5336183,621.4037683,490.2890083,624.4272283,463.2655483,419.25664,415.22536,413.20972,475.3192,283.26409,279.23281,277.21717,339.32665
CL(18:0_18:2_18:3_22:5)-2H,749.4944931,616.3646431,485.2498831,619.3881031,463.2655231,419.25664,415.22536,413.20972,465.241,283.26409,279.23281,277.21717,329.24845
CL(18:0_18:2_18:3_22:6)-2H,748.4866681,615.3568181,484.2420581,618.3802781,463.2655181,419.25664,415.22536,413.20972,463.22536,283.26409,279.23281,277.21717,327.23281
CL(18:0_18:2_20:0_20:0)-2H,757.5570934,624.4272434,493.3124834,610.4116034,463.2655634,419.25664,415.22536,447.28792,447.28792,283.26409,279.23281,311.29537,311.29537
CL(18:0_18:2_20:0_20:1)-2H,756.5492684,623.4194184,492.3046584,609.4037784,463.2655584,419.25664,415.22536,447.28792,445.27228,283.26409,279.23281,311.29537,309.27973
CL(18:0_18:2_20:0_20:2)-2H,755.5414433,622.4115933,491.2968333,608.3959533,463.2655533,419.25664,415.22536,447.28792,443.25664,283.26409,279.23281,311.29537,307.26409
CL(18:0_18:2_20:0_20:3)-2H,754.5336183,621.4037683,490.2890083,607.3881283,463.2655483,419.25664,415.22536,447.28792,441.241,283.26409,279.23281,311.29537,305.24845
CL(18:0_18:2_20:0_20:4)-2H,753.5257933,620.3959433,489.2811833,606.3803033,463.2655433,419.25664,415.22536,447.28792,439.22536,283.26409,279.23281,311.29537,303.23281
CL(18:0_18:2_20:0_22:0)-2H,771.5727435,638.4428935,507.3281335,624.4272535,463.2655735,419.25664,415.22536,447.28792,475.3192,283.26409,279.23281,311.29537,339.32665
CL(18:0_18:2_20:0_22:5)-2H,766.5336183,633.4037683,502.2890083,619.3881283,463.2655483,419.25664,415.22536,447.28792,465.241,283.26409,279.23281,311.29537,329.24845
CL(18:0_18:2_20:0_22:6)-2H,765.5257933,632.3959433,501.2811833,618.3803033,463.2655433,419.25664,415.22536,447.28792,463.22536,283.26409,279.23281,311.29537,327.23281
CL(18:0_18:2_20:1_20:1)-2H,755.5414433,622.4115933,491.2968333,609.4037733,463.2655533,419.25664,415.22536,445.27228,445.27228,283.26409,279.23281,309.27973,309.27973
CL(18:0_18:2_20:1_20:2)-2H,754.5336183,621.4037683,490.2890083,608.3959483,463.2655483,419.25664,415.22536,445.27228,443.25664,283.26409,279.23281,309.27973,307.26409
CL(18:0_18:2_20:1_20:3)-2H,753.5257933,620.3959433,489.2811833,607.3881233,463.2655433,419.25664,415.22536,445.27228,441.241,283.26409,279.23281,309.27973,305.24845
CL(18:0_18:2_20:1_20:4)-2H,752.5179682,619.3881182,488.2733582,606.3802982,463.2655382,419.25664,415.22536,445.27228,439.22536,283.26409,279.23281,309.27973,303.23281
CL(18:0_18:2_20:1_22:0)-2H,770.5649184,637.4350684,506.3203084,624.4272484,463.2655684,419.25664,415.22536,445.27228,475.3192,283.26409,279.23281,309.27973,339.32665
CL(18:0_18:2_20:1_22:5)-2H,765.5257933,632.3959433,501.2811833,619.3881233,463.2655433,419.25664,415.22536,445.27228,465.241,283.26409,279.23281,309.27973,329.24845
CL(18:0_18:2_20:1_22:6)-2H,764.5179682,631.3881182,500.2733582,618.3802982,463.2655382,419.25664,415.22536,445.27228,463.22536,283.26409,279.23281,309.27973,327.23281
CL(18:0_18:2_20:2_20:2)-2H,753.5257933,620.3959433,489.2811833,608.3959433,463.2655433,419.25664,415.22536,443.25664,443.25664,283.26409,279.23281,307.26409,307.26409
CL(18:0_18:2_20:2_20:3)-2H,752.5179682,619.3881182,488.2733582,607.3881182,463.2655382,419.25664,415.22536,443.25664,441.241,283.26409,279.23281,307.26409,305.24845
CL(18:0_18:2_20:2_20:4)-2H,751.5101432,618.3802932,487.2655332,606.3802932,463.2655332,419.25664,415.22536,443.25664,439.22536,283.26409,279.23281,307.26409,303.23281
CL(18:0_18:2_20:2_22:0)-2H,769.5570934,636.4272434,505.3124834,624.4272434,463.2655634,419.25664,415.22536,443.25664,475.3192,283.26409,279.23281,307.26409,339.32665
