TG,[M+NH4]+,NL R1COOH,NL R2COOH,NL R3COOH
TG(14:1_14:1_25:0)+NH4,890.8172504,647.5973764,647.5973764,491.4095764
TG(14:1_15:0_24:1)+NH4,890.8172504,647.5973764,631.5660764,507.4408764
TG(14:1_16:1_23:0)+NH4,890.8172504,647.5973764,619.5660764,519.4408764
TG(14:1_17:0_22:1)+NH4,890.8172504,647.5973764,603.5347764,535.4721764
TG(14:1_18:1_21:0)+NH4,890.8172504,647.5973764,591.5347764,547.4721764
TG(14:1_19:0_20:1)+NH4,890.8172504,647.5973764,575.5034764,563.5034764
TG(13:0_16:1_24:1)+NH4,890.8172504,659.5973764,619.5660764,507.4408764
TG(13:0_17:2_23:0)+NH4,890.8172504,659.5973764,607.5660764,519.4408764
TG(13:0_18:1_22:1)+NH4,890.8172504,659.5973764,591.5347764,535.4721764
TG(13:0_20:1_20:1)+NH4,890.8172504,659.5973764,563.5034764,563.5034764
TG(18:0_18:4_18:4)+NH4,892.7388504,591.4407764,599.5033764,599.5033764
TG(18:2_18:2_18:4)+NH4,892.7388504,595.4720764,595.4720764,599.5033764
TG(16:0_18:4_20:4)+NH4,892.7388504,619.4720764,599.5033764,571.4720764
TG(15:1_17:1_22:6)+NH4,892.7388504,635.5033764,607.4720764,547.4720764
TG(14:0_18:4_22:4)+NH4,892.7388504,647.5033764,599.5033764,543.4407764
TG(14:0_18:2_22:6)+NH4,892.7388504,647.5033764,595.4720764,547.4720764
TG(14:0_20:4_20:4)+NH4,892.7388504,647.5033764,571.4720764,571.4720764
TG(12:0_20:4_22:4)+NH4,892.7388504,675.5346764,571.4720764,543.4407764
TG(12:0_20:2_22:6)+NH4,892.7388504,675.5346764,567.4407764,547.4720764
TG(10:0_22:2_22:6)+NH4,892.7388504,703.5659764,539.4094764,547.4720764
TG(10:0_22:4_22:4)+NH4,892.7388504,703.5659764,543.4407764,543.4407764
TG(18:2_18:3_18:3)+NH4,892.7389504,595.4721764,597.4877764,597.4877764
TG(18:1_18:3_18:4)+NH4,892.7389504,593.4564764,597.4877764,599.5034764
TG(17:2_17:2_20:4)+NH4,892.7389504,609.4877764,609.4877764,571.4721764
TG(17:1_17:2_20:5)+NH4,892.7389504,607.4721764,609.4877764,573.4877764
TG(16:0_18:3_20:5)+NH4,892.7389504,619.4721764,597.4877764,573.4877764
TG(16:1_16:1_22:6)+NH4,892.7389504,621.4877764,621.4877764,547.4721764
TG(16:1_18:4_20:3)+NH4,892.7389504,621.4877764,599.5034764,569.4564764
TG(16:1_18:3_20:4)+NH4,892.7389504,621.4877764,597.4877764,571.4721764
TG(16:1_18:2_20:5)+NH4,892.7389504,621.4877764,595.4721764,573.4877764
TG(15:0_17:2_22:6)+NH4,892.7389504,633.4877764,609.4877764,547.4721764
TG(15:1_17:2_22:5)+NH4,892.7389504,635.5034764,609.4877764,545.4564764
TG(14:0_18:3_22:5)+NH4,892.7389504,647.5034764,597.4877764,545.4564764
TG(14:0_20:3_20:5)+NH4,892.7389504,647.5034764,569.4564764,573.4877764
TG(14:1_18:4_22:3)+NH4,892.7389504,649.5190764,599.5034764,541.4251764
TG(14:1_18:3_22:4)+NH4,892.7389504,649.5190764,597.4877764,543.4408764
TG(14:1_18:2_22:5)+NH4,892.7389504,649.5190764,595.4721764,545.4564764
TG(14:1_18:1_22:6)+NH4,892.7389504,649.5190764,593.4564764,547.4721764
TG(14:1_20:2_20:5)+NH4,892.7389504,649.5190764,567.4408764,573.4877764
TG(14:1_20:3_20:4)+NH4,892.7389504,649.5190764,569.4564764,571.4721764
TG(12:0_20:5_22:3)+NH4,892.7389504,675.5347764,573.4877764,541.4251764
TG(12:0_20:3_22:5)+NH4,892.7389504,675.5347764,569.4564764,545.4564764
TG(10:0_22:3_22:5)+NH4,892.7389504,703.5660764,541.4251764,545.4564764
TG(17:1_18:0_18:0)+NH4,892.8327504,607.5659764,591.5346764,591.5346764
TG(16:0_17:1_20:0)+NH4,892.8327504,619.5659764,607.5659764,563.5033764
TG(15:1_16:0_22:0)+NH4,892.8327504,635.5972764,619.5659764,535.4720764
TG(15:1_18:0_20:0)+NH4,892.8327504,635.5972764,591.5346764,563.5033764
TG(14:0_15:1_24:0)+NH4,892.8327504,647.5972764,635.5972764,507.4407764
TG(14:0_17:1_22:0)+NH4,892.8327504,647.5972764,607.5659764,535.4720764
TG(12:0_15:1_26:0)+NH4,892.8327504,675.6285764,635.5972764,479.4094764
TG(12:0_17:1_24:0)+NH4,892.8327504,675.6285764,607.5659764,507.4407764
TG(10:0_17:1_26:0)+NH4,892.8327504,703.6598764,607.5659764,479.4094764
TG(17:0_18:0_18:1)+NH4,892.8328504,605.5503764,591.5347764,593.5503764
TG(17:0_17:1_19:0)+NH4,892.8328504,605.5503764,607.5660764,577.5190764
TG(16:0_17:0_20:1)+NH4,892.8328504,619.5660764,605.5503764,565.5190764
TG(16:0_18:1_19:0)+NH4,892.8328504,619.5660764,593.5503764,577.5190764
TG(16:0_16:1_21:0)+NH4,892.8328504,619.5660764,621.5816764,549.4877764
TG(16:1_17:0_20:0)+NH4,892.8328504,621.5816764,605.5503764,563.5034764
TG(16:1_18:0_19:0)+NH4,892.8328504,621.5816764,591.5347764,577.5190764
TG(15:0_16:1_22:0)+NH4,892.8328504,633.5816764,621.5816764,535.4721764
TG(15:0_15:1_23:0)+NH4,892.8328504,633.5816764,635.5973764,521.4564764
TG(15:0_16:0_22:1)+NH4,892.8328504,633.5816764,619.5660764,537.4877764
TG(15:0_17:1_21:0)+NH4,892.8328504,633.5816764,607.5660764,549.4877764
TG(15:0_18:1_20:0)+NH4,892.8328504,633.5816764,593.5503764,563.5034764
TG(15:0_18:0_20:1)+NH4,892.8328504,633.5816764,591.5347764,565.5190764
TG(15:1_17:0_21:0)+NH4,892.8328504,635.5973764,605.5503764,549.4877764
TG(15:1_19:0_19:0)+NH4,892.8328504,635.5973764,577.5190764,577.5190764
TG(14:0_14:1_25:0)+NH4,892.8328504,647.5973764,649.6129764,493.4251764
TG(14:0_15:0_24:1)+NH4,892.8328504,647.5973764,633.5816764,509.4564764
TG(14:1_15:0_24:0)+NH4,892.8328504,649.6129764,633.5816764,507.4408764
TG(14:0_16:1_23:0)+NH4,892.8328504,647.5973764,621.5816764,521.4564764
TG(14:0_17:0_22:1)+NH4,892.8328504,647.5973764,605.5503764,537.4877764
TG(14:1_16:0_23:0)+NH4,892.8328504,649.6129764,619.5660764,521.4564764
TG(14:0_18:1_21:0)+NH4,892.8328504,647.5973764,593.5503764,549.4877764
TG(14:0_19:0_20:1)+NH4,892.8328504,647.5973764,577.5190764,565.5190764
TG(14:1_17:0_22:0)+NH4,892.8328504,649.6129764,605.5503764,535.4721764
TG(14:1_18:0_21:0)+NH4,892.8328504,649.6129764,591.5347764,549.4877764
TG(14:1_19:0_20:0)+NH4,892.8328504,649.6129764,577.5190764,563.5034764
TG(13:0_14:1_26:0)+NH4,892.8328504,661.6129764,649.6129764,479.4095764
TG(13:0_15:1_25:0)+NH4,892.8328504,661.6129764,635.5973764,493.4251764
TG(13:0_16:1_24:0)+NH4,892.8328504,661.6129764,621.5816764,507.4408764
TG(13:0_16:0_24:1)+NH4,892.8328504,661.6129764,619.5660764,509.4564764
TG(13:0_17:1_23:0)+NH4,892.8328504,661.6129764,607.5660764,521.4564764
TG(13:0_18:1_22:0)+NH4,892.8328504,661.6129764,593.5503764,535.4721764
TG(13:0_18:0_22:1)+NH4,892.8328504,661.6129764,591.5347764,537.4877764
TG(13:0_20:0_20:1)+NH4,892.8328504,661.6129764,563.5034764,565.5190764
TG(12:0_16:1_25:0)+NH4,892.8328504,675.6286764,621.5816764,493.4251764
TG(12:0_17:0_24:1)+NH4,892.8328504,675.6286764,605.5503764,509.4564764
TG(12:0_18:1_23:0)+NH4,892.8328504,675.6286764,593.5503764,521.4564764
TG(12:0_19:0_22:1)+NH4,892.8328504,675.6286764,577.5190764,537.4877764
TG(12:0_20:1_21:0)+NH4,892.8328504,675.6286764,565.5190764,549.4877764
TG(10:0_18:1_25:0)+NH4,892.8328504,703.6599764,593.5503764,493.4251764
TG(10:0_19:0_24:1)+NH4,892.8328504,703.6599764,577.5190764,509.4564764
TG(10:0_20:1_23:0)+NH4,892.8328504,703.6599764,565.5190764,521.4564764
TG(10:0_21:0_22:1)+NH4,892.8328504,703.6599764,549.4877764,537.4877764
TG(20:1_25:0_8:0)+NH4,892.8328504,565.5190764,493.4251764,731.6912764
TG(21:0_24:1_8:0)+NH4,892.8328504,549.4877764,509.4564764,731.6912764
TG(22:1_23:0_8:0)+NH4,892.8328504,537.4877764,521.4564764,731.6912764
TG(18:2_18:2_18:3)+NH4,894.7545504,597.4877764,597.4877764,599.5033764
TG(18:0_18:3_18:4)+NH4,894.7545504,593.4564764,599.5033764,601.5190764
TG(18:1_18:2_18:4)+NH4,894.7545504,595.4720764,597.4877764,601.5190764
TG(17:1_17:1_20:5)+NH4,894.7545504,609.4877764,609.4877764,575.5033764
TG(17:1_17:2_20:4)+NH4,894.7545504,609.4877764,611.5033764,573.4877764
TG(16:0_18:4_20:3)+NH4,894.7545504,621.4877764,601.5190764,571.4720764
TG(16:0_18:3_20:4)+NH4,894.7545504,621.4877764,599.5033764,573.4877764
TG(16:0_18:2_20:5)+NH4,894.7545504,621.4877764,597.4877764,575.5033764
TG(16:0_16:1_22:6)+NH4,894.7545504,621.4877764,623.5033764,549.4877764
TG(16:1_18:4_20:2)+NH4,894.7545504,623.5033764,601.5190764,569.4564764
TG(16:1_18:2_20:4)+NH4,894.7545504,623.5033764,597.4877764,573.4877764
TG(15:0_17:1_22:6)+NH4,894.7545504,635.5033764,609.4877764,549.4877764
TG(15:1_17:2_22:4)+NH4,894.7545504,637.5190764,611.5033764,545.4564764
TG(15:1_17:1_22:5)+NH4,894.7545504,637.5190764,609.4877764,547.4720764
TG(15:1_17:0_22:6)+NH4,894.7545504,637.5190764,607.4720764,549.4877764
TG(14:0_18:4_22:3)+NH4,894.7545504,649.5190764,601.5190764,543.4407764
TG(14:0_18:3_22:4)+NH4,894.7545504,649.5190764,599.5033764,545.4564764
TG(14:0_18:2_22:5)+NH4,894.7545504,649.5190764,597.4877764,547.4720764
TG(14:0_18:1_22:6)+NH4,894.7545504,649.5190764,595.4720764,549.4877764
TG(14:0_20:2_20:5)+NH4,894.7545504,649.5190764,569.4564764,575.5033764
TG(14:0_20:3_20:4)+NH4,894.7545504,649.5190764,571.4720764,573.4877764
TG(14:1_18:4_22:2)+NH4,894.7545504,651.5346764,601.5190764,541.4251764
TG(14:1_18:2_22:4)+NH4,894.7545504,651.5346764,597.4877764,545.4564764
TG(14:1_18:0_22:6)+NH4,894.7545504,651.5346764,593.4564764,549.4877764
TG(14:1_20:2_20:4)+NH4,894.7545504,651.5346764,569.4564764,573.4877764
TG(12:0_20:5_22:2)+NH4,894.7545504,677.5503764,575.5033764,541.4251764
TG(12:0_20:4_22:3)+NH4,894.7545504,677.5503764,573.4877764,543.4407764
TG(12:0_20:3_22:4)+NH4,894.7545504,677.5503764,571.4720764,545.4564764
TG(12:0_20:2_22:5)+NH4,894.7545504,677.5503764,569.4564764,547.4720764
TG(12:0_20:1_22:6)+NH4,894.7545504,677.5503764,567.4407764,549.4877764
TG(10:0_22:1_22:6)+NH4,894.7545504,705.5816764,539.4094764,549.4877764
TG(10:0_22:2_22:5)+NH4,894.7545504,705.5816764,541.4251764,547.4720764
TG(10:0_22:3_22:4)+NH4,894.7545504,705.5816764,543.4407764,545.4564764
TG(22:6_24:1_8:0)+NH4,894.7545504,549.4877764,511.3781764,733.6129764
TG(18:1_18:3_18:3)+NH4,894.7546504,595.4721764,599.5034764,599.5034764
TG(17:2_17:2_20:3)+NH4,894.7546504,611.5034764,611.5034764,571.4721764
TG(17:0_17:2_20:5)+NH4,894.7546504,607.4721764,611.5034764,575.5034764
TG(16:1_16:1_22:5)+NH4,894.7546504,623.5034764,623.5034764,547.4721764
TG(16:1_18:3_20:3)+NH4,894.7546504,623.5034764,599.5034764,571.4721764
TG(16:1_18:1_20:5)+NH4,894.7546504,623.5034764,595.4721764,575.5034764
TG(15:0_17:2_22:5)+NH4,894.7546504,635.5034764,611.5034764,547.4721764
TG(14:1_18:3_22:3)+NH4,894.7546504,651.5347764,599.5034764,543.4408764
TG(14:1_18:1_22:5)+NH4,894.7546504,651.5347764,595.4721764,547.4721764
TG(14:1_20:1_20:5)+NH4,894.7546504,651.5347764,567.4408764,575.5034764
TG(14:1_20:3_20:3)+NH4,894.7546504,651.5347764,571.4721764,571.4721764
TG(17:0_18:0_18:0)+NH4,894.8484504,607.5659764,593.5503764,593.5503764
TG(16:0_16:0_21:0)+NH4,894.8484504,621.5816764,621.5816764,551.5033764
TG(16:0_17:0_20:0)+NH4,894.8484504,621.5816764,607.5659764,565.5190764
TG(16:0_18:0_19:0)+NH4,894.8484504,621.5816764,593.5503764,579.5346764
TG(15:0_16:0_22:0)+NH4,894.8484504,635.5972764,621.5816764,537.4877764
TG(15:0_18:0_20:0)+NH4,894.8484504,635.5972764,593.5503764,565.5190764
TG(14:0_14:0_25:0)+NH4,894.8484504,649.6129764,649.6129764,495.4407764
TG(14:0_15:0_24:0)+NH4,894.8484504,649.6129764,635.5972764,509.4564764
TG(14:0_16:0_23:0)+NH4,894.8484504,649.6129764,621.5816764,523.4720764
TG(14:0_17:0_22:0)+NH4,894.8484504,649.6129764,607.5659764,537.4877764
TG(14:0_18:0_21:0)+NH4,894.8484504,649.6129764,593.5503764,551.5033764
TG(14:0_19:0_20:0)+NH4,894.8484504,649.6129764,579.5346764,565.5190764
TG(13:0_14:0_26:0)+NH4,894.8484504,663.6285764,649.6129764,481.4251764
TG(13:0_16:0_24:0)+NH4,894.8484504,663.6285764,621.5816764,509.4564764
TG(13:0_18:0_22:0)+NH4,894.8484504,663.6285764,593.5503764,537.4877764
TG(13:0_20:0_20:0)+NH4,894.8484504,663.6285764,565.5190764,565.5190764
TG(12:0_15:0_26:0)+NH4,894.8484504,677.6442764,635.5972764,481.4251764
TG(12:0_16:0_25:0)+NH4,894.8484504,677.6442764,621.5816764,495.4407764
TG(12:0_17:0_24:0)+NH4,894.8484504,677.6442764,607.5659764,509.4564764
TG(12:0_18:0_23:0)+NH4,894.8484504,677.6442764,593.5503764,523.4720764
TG(12:0_19:0_22:0)+NH4,894.8484504,677.6442764,579.5346764,537.4877764
TG(12:0_20:0_21:0)+NH4,894.8484504,677.6442764,565.5190764,551.5033764
TG(10:0_17:0_26:0)+NH4,894.8484504,705.6755764,607.5659764,481.4251764
TG(10:0_18:0_25:0)+NH4,894.8484504,705.6755764,593.5503764,495.4407764
TG(10:0_19:0_24:0)+NH4,894.8484504,705.6755764,579.5346764,509.4564764
TG(10:0_20:0_23:0)+NH4,894.8484504,705.6755764,565.5190764,523.4720764
TG(10:0_21:0_22:0)+NH4,894.8484504,705.6755764,551.5033764,537.4877764
TG(19:0_26:0_8:0)+NH4,894.8484504,579.5346764,481.4251764,733.7068764
TG(20:0_25:0_8:0)+NH4,894.8484504,565.5190764,495.4407764,733.7068764
TG(21:0_24:0_8:0)+NH4,894.8484504,551.5033764,509.4564764,733.7068764
TG(22:0_23:0_8:0)+NH4,894.8484504,537.4877764,523.4720764,733.7068764
TG(17:0_17:0_19:0)+NH4,894.8485504,607.5660764,607.5660764,579.5347764
TG(15:0_15:0_23:0)+NH4,894.8485504,635.5973764,635.5973764,523.4721764
TG(15:0_17:0_21:0)+NH4,894.8485504,635.5973764,607.5660764,551.5034764
TG(15:0_19:0_19:0)+NH4,894.8485504,635.5973764,579.5347764,579.5347764
TG(13:0_15:0_25:0)+NH4,894.8485504,663.6286764,635.5973764,495.4408764
TG(13:0_17:0_23:0)+NH4,894.8485504,663.6286764,607.5660764,523.4721764
TG(13:0_19:0_21:0)+NH4,894.8485504,663.6286764,579.5347764,551.5034764
TG(18:2_18:2_18:2)+NH4,896.7701504,599.5033764,599.5033764,599.5033764
TG(18:0_18:2_18:4)+NH4,896.7701504,595.4720764,599.5033764,603.5346764
TG(17:1_17:1_20:4)+NH4,896.7701504,611.5033764,611.5033764,575.5033764
TG(16:0_16:0_22:6)+NH4,896.7701504,623.5033764,623.5033764,551.5033764
TG(16:0_18:4_20:2)+NH4,896.7701504,623.5033764,603.5346764,571.4720764
TG(16:0_18:2_20:4)+NH4,896.7701504,623.5033764,599.5033764,575.5033764
TG(15:1_17:1_22:4)+NH4,896.7701504,639.5346764,611.5033764,547.4720764
TG(14:0_18:4_22:2)+NH4,896.7701504,651.5346764,603.5346764,543.4407764
TG(14:0_18:2_22:4)+NH4,896.7701504,651.5346764,599.5033764,547.4720764
TG(14:0_18:0_22:6)+NH4,896.7701504,651.5346764,595.4720764,551.5033764
TG(14:0_20:2_20:4)+NH4,896.7701504,651.5346764,571.4720764,575.5033764
TG(12:0_20:4_22:2)+NH4,896.7701504,679.5659764,575.5033764,543.4407764
TG(12:0_20:2_22:4)+NH4,896.7701504,679.5659764,571.4720764,547.4720764
TG(12:0_20:0_22:6)+NH4,896.7701504,679.5659764,567.4407764,551.5033764
TG(10:0_22:0_22:6)+NH4,896.7701504,707.5972764,539.4094764,551.5033764
TG(10:0_22:2_22:4)+NH4,896.7701504,707.5972764,543.4407764,547.4720764
TG(22:6_24:0_8:0)+NH4,896.7701504,551.5033764,511.3781764,735.6285764
TG(18:0_18:3_18:3)+NH4,896.7702504,595.4721764,601.5190764,601.5190764
TG(18:1_18:2_18:3)+NH4,896.7702504,597.4877764,599.5034764,601.5190764
TG(18:1_18:1_18:4)+NH4,896.7702504,597.4877764,597.4877764,603.5347764
TG(17:0_17:1_20:5)+NH4,896.7702504,609.4877764,611.5034764,577.5190764
TG(17:2_17:2_20:2)+NH4,896.7702504,613.5190764,613.5190764,571.4721764
TG(17:1_17:2_20:3)+NH4,896.7702504,611.5034764,613.5190764,573.4877764
TG(17:0_17:2_20:4)+NH4,896.7702504,609.4877764,613.5190764,575.5034764
TG(17:2_18:4_19:0)+NH4,896.7702504,613.5190764,603.5347764,581.4564764
TG(16:1_16:1_22:4)+NH4,896.7702504,625.5190764,625.5190764,547.4721764
TG(16:0_18:3_20:3)+NH4,896.7702504,623.5034764,601.5190764,573.4877764
TG(16:0_16:1_22:5)+NH4,896.7702504,623.5034764,625.5190764,549.4877764
TG(16:0_18:1_20:5)+NH4,896.7702504,623.5034764,597.4877764,577.5190764
TG(16:1_18:4_20:1)+NH4,896.7702504,625.5190764,603.5347764,569.4564764
TG(16:1_18:3_20:2)+NH4,896.7702504,625.5190764,601.5190764,571.4721764
TG(16:1_18:2_20:3)+NH4,896.7702504,625.5190764,599.5034764,573.4877764
TG(16:1_18:1_20:4)+NH4,896.7702504,625.5190764,597.4877764,575.5034764
TG(16:1_18:0_20:5)+NH4,896.7702504,625.5190764,595.4721764,577.5190764
TG(15:0_17:2_22:4)+NH4,896.7702504,637.5190764,613.5190764,547.4721764
TG(15:0_17:1_22:5)+NH4,896.7702504,637.5190764,611.5034764,549.4877764
TG(15:0_17:0_22:6)+NH4,896.7702504,637.5190764,609.4877764,551.5034764
TG(15:1_17:2_22:3)+NH4,896.7702504,639.5347764,613.5190764,545.4564764
TG(15:1_17:0_22:5)+NH4,896.7702504,639.5347764,609.4877764,549.4877764
TG(15:1_19:0_20:5)+NH4,896.7702504,639.5347764,581.4564764,577.5190764
TG(14:0_18:3_22:3)+NH4,896.7702504,651.5347764,601.5190764,545.4564764
TG(14:0_18:1_22:5)+NH4,896.7702504,651.5347764,597.4877764,549.4877764
TG(14:0_20:1_20:5)+NH4,896.7702504,651.5347764,569.4564764,577.5190764
TG(14:0_20:3_20:3)+NH4,896.7702504,651.5347764,573.4877764,573.4877764
TG(14:1_18:4_22:1)+NH4,896.7702504,653.5503764,603.5347764,541.4251764
TG(14:1_18:3_22:2)+NH4,896.7702504,653.5503764,601.5190764,543.4408764
TG(14:1_18:2_22:3)+NH4,896.7702504,653.5503764,599.5034764,545.4564764
TG(14:1_18:1_22:4)+NH4,896.7702504,653.5503764,597.4877764,547.4721764
TG(14:1_18:0_22:5)+NH4,896.7702504,653.5503764,595.4721764,549.4877764
TG(14:1_20:0_20:5)+NH4,896.7702504,653.5503764,567.4408764,577.5190764
TG(14:1_20:1_20:4)+NH4,896.7702504,653.5503764,569.4564764,575.5034764
TG(14:1_20:2_20:3)+NH4,896.7702504,653.5503764,571.4721764,573.4877764
TG(13:0_19:0_22:6)+NH4,896.7702504,665.5503764,581.4564764,551.5034764
TG(12:0_20:5_22:1)+NH4,896.7702504,679.5660764,577.5190764,541.4251764
TG(12:0_20:3_22:3)+NH4,896.7702504,679.5660764,573.4877764,545.4564764
TG(12:0_20:1_22:5)+NH4,896.7702504,679.5660764,569.4564764,549.4877764
TG(10:0_20:5_24:1)+NH4,896.7702504,707.5973764,577.5190764,513.3938764
TG(10:0_22:1_22:5)+NH4,896.7702504,707.5973764,541.4251764,549.4877764
TG(10:0_22:3_22:3)+NH4,896.7702504,707.5973764,545.4564764,545.4564764
TG(22:5_24:1_8:0)+NH4,896.7702504,549.4877764,513.3938764,735.6286764
TG(18:1_18:2_18:2)+NH4,898.7858504,599.5033764,601.5190764,601.5190764
TG(18:0_18:2_18:3)+NH4,898.7858504,597.4877764,601.5190764,603.5346764
TG(18:0_18:1_18:4)+NH4,898.7858504,597.4877764,599.5033764,605.5503764
TG(17:1_17:1_20:3)+NH4,898.7858504,613.5190764,613.5190764,575.5033764
TG(17:0_17:1_20:4)+NH4,898.7858504,611.5033764,613.5190764,577.5190764
TG(17:1_18:4_19:0)+NH4,898.7858504,613.5190764,605.5503764,583.4720764
TG(17:1_17:2_20:2)+NH4,898.7858504,613.5190764,615.5346764,573.4877764
TG(16:0_16:0_22:5)+NH4,898.7858504,625.5190764,625.5190764,551.5033764
TG(16:0_18:4_20:1)+NH4,898.7858504,625.5190764,605.5503764,571.4720764
TG(16:0_18:3_20:2)+NH4,898.7858504,625.5190764,603.5346764,573.4877764
TG(16:0_16:1_22:4)+NH4,898.7858504,625.5190764,627.5346764,549.4877764
TG(16:0_18:2_20:3)+NH4,898.7858504,625.5190764,601.5190764,575.5033764
TG(16:0_18:1_20:4)+NH4,898.7858504,625.5190764,599.5033764,577.5190764
TG(16:0_18:0_20:5)+NH4,898.7858504,625.5190764,597.4877764,579.5346764
TG(16:1_18:4_20:0)+NH4,898.7858504,627.5346764,605.5503764,569.4564764
TG(16:1_18:2_20:2)+NH4,898.7858504,627.5346764,601.5190764,573.4877764
TG(16:1_18:0_20:4)+NH4,898.7858504,627.5346764,597.4877764,577.5190764
TG(15:0_17:1_22:4)+NH4,898.7858504,639.5346764,613.5190764,549.4877764
TG(15:1_17:2_22:2)+NH4,898.7858504,641.5503764,615.5346764,545.4564764
TG(15:1_17:1_22:3)+NH4,898.7858504,641.5503764,613.5190764,547.4720764
TG(15:1_17:0_22:4)+NH4,898.7858504,641.5503764,611.5033764,549.4877764
TG(15:1_18:4_21:0)+NH4,898.7858504,641.5503764,605.5503764,555.4407764
TG(15:1_19:0_20:4)+NH4,898.7858504,641.5503764,583.4720764,577.5190764
TG(14:0_18:4_22:1)+NH4,898.7858504,653.5503764,605.5503764,543.4407764
TG(14:0_18:3_22:2)+NH4,898.7858504,653.5503764,603.5346764,545.4564764
TG(14:0_18:2_22:3)+NH4,898.7858504,653.5503764,601.5190764,547.4720764
TG(14:0_18:1_22:4)+NH4,898.7858504,653.5503764,599.5033764,549.4877764
TG(14:0_18:0_22:5)+NH4,898.7858504,653.5503764,597.4877764,551.5033764
TG(14:0_20:0_20:5)+NH4,898.7858504,653.5503764,569.4564764,579.5346764
TG(14:0_20:1_20:4)+NH4,898.7858504,653.5503764,571.4720764,577.5190764
TG(14:0_20:2_20:3)+NH4,898.7858504,653.5503764,573.4877764,575.5033764
TG(14:1_18:4_22:0)+NH4,898.7858504,655.5659764,605.5503764,541.4251764
TG(14:1_18:2_22:2)+NH4,898.7858504,655.5659764,601.5190764,545.4564764
TG(14:1_18:0_22:4)+NH4,898.7858504,655.5659764,597.4877764,549.4877764
TG(14:1_20:0_20:4)+NH4,898.7858504,655.5659764,569.4564764,577.5190764
TG(14:1_20:2_20:2)+NH4,898.7858504,655.5659764,573.4877764,573.4877764
TG(12:0_18:4_24:1)+NH4,898.7858504,681.5816764,605.5503764,515.4094764
TG(12:0_20:5_22:0)+NH4,898.7858504,681.5816764,579.5346764,541.4251764
TG(12:0_20:4_22:1)+NH4,898.7858504,681.5816764,577.5190764,543.4407764
TG(12:0_20:3_22:2)+NH4,898.7858504,681.5816764,575.5033764,545.4564764
TG(12:0_20:2_22:3)+NH4,898.7858504,681.5816764,573.4877764,547.4720764
TG(12:0_20:1_22:4)+NH4,898.7858504,681.5816764,571.4720764,549.4877764
TG(12:0_20:0_22:5)+NH4,898.7858504,681.5816764,569.4564764,551.5033764
TG(10:0_20:5_24:0)+NH4,898.7858504,709.6129764,579.5346764,513.3938764
TG(10:0_20:4_24:1)+NH4,898.7858504,709.6129764,577.5190764,515.4094764
TG(10:0_22:0_22:5)+NH4,898.7858504,709.6129764,541.4251764,551.5033764
TG(10:0_22:1_22:4)+NH4,898.7858504,709.6129764,543.4407764,549.4877764
TG(10:0_22:2_22:3)+NH4,898.7858504,709.6129764,545.4564764,547.4720764
TG(20:5_26:0_8:0)+NH4,898.7858504,579.5346764,485.3625764,737.6442764
TG(22:5_24:0_8:0)+NH4,898.7858504,551.5033764,513.3938764,737.6442764
TG(22:4_24:1_8:0)+NH4,898.7858504,549.4877764,515.4094764,737.6442764
TG(18:1_18:1_18:3)+NH4,898.7859504,599.5034764,599.5034764,603.5347764
TG(17:0_17:0_20:5)+NH4,898.7859504,611.5034764,611.5034764,579.5347764
TG(17:2_17:2_20:1)+NH4,898.7859504,615.5347764,615.5347764,571.4721764
TG(17:0_17:2_20:3)+NH4,898.7859504,611.5034764,615.5347764,575.5034764
TG(17:2_18:3_19:0)+NH4,898.7859504,615.5347764,603.5347764,583.4721764
TG(16:1_16:1_22:3)+NH4,898.7859504,627.5347764,627.5347764,547.4721764
TG(16:1_18:3_20:1)+NH4,898.7859504,627.5347764,603.5347764,571.4721764
TG(16:1_18:1_20:3)+NH4,898.7859504,627.5347764,599.5034764,575.5034764
TG(15:0_17:2_22:3)+NH4,898.7859504,639.5347764,615.5347764,547.4721764
TG(15:0_17:0_22:5)+NH4,898.7859504,639.5347764,611.5034764,551.5034764
TG(15:0_19:0_20:5)+NH4,898.7859504,639.5347764,583.4721764,579.5347764
TG(14:1_18:3_22:1)+NH4,898.7859504,655.5660764,603.5347764,543.4408764
TG(14:1_18:1_22:3)+NH4,898.7859504,655.5660764,599.5034764,547.4721764
TG(14:1_20:1_20:3)+NH4,898.7859504,655.5660764,571.4721764,575.5034764
TG(13:0_19:0_22:5)+NH4,898.7859504,667.5660764,583.4721764,551.5034764
TG(13:0_20:5_21:0)+NH4,898.7859504,667.5660764,579.5347764,555.4408764
TG(15:1_18:4_22:6)+NH4,900.7075504,643.4720764,607.4720764,555.4407764
TG(17:2_18:4_20:5)+NH4,900.7076504,617.4564764,607.4721764,581.4564764
TG(15:1_20:5_20:5)+NH4,900.7076504,643.4721764,581.4564764,581.4564764
TG(13:0_20:5_22:6)+NH4,900.7076504,669.4877764,581.4564764,555.4408764
TG(18:0_18:2_18:2)+NH4,900.8014504,599.5033764,603.5346764,603.5346764
TG(18:0_18:0_18:4)+NH4,900.8014504,599.5033764,599.5033764,607.5659764
TG(17:1_17:1_20:2)+NH4,900.8014504,615.5346764,615.5346764,575.5033764
TG(16:0_16:0_22:4)+NH4,900.8014504,627.5346764,627.5346764,551.5033764
TG(16:0_18:4_20:0)+NH4,900.8014504,627.5346764,607.5659764,571.4720764
