CL,[M-H]-,SN1+SN2+C6H10O5P,SN3+SN4+C6H10O5P,SN1+SN2+C3H6PO4,SN3+SN4+C3H6PO4,SN1+SN2+C6H11P2O8,SN3+SN4+C6H11P2O8,SN1+C3H6PO4,SN2+C3H6PO4,SN3+C3H6PO4,SN4+C3H6PO4,SN1_FA,SN2_FA,SN3_FA,SN4_FA
CL(16:1_18:0_20:1_20:4)-H,1480.02743,729.50729,805.53857,673.48108,749.51236,809.47363,885.50491,389.20972,419.25664,445.27228,439.22536,253.21717,283.26409,309.27973,303.23281
CL(16:1_18:0_20:1_22:0)-H,1516.12127,729.50729,841.63241,673.48108,785.6062,809.47363,921.59875,389.20972,419.25664,445.27228,475.3192,253.21717,283.26409,309.27973,339.32665
CL(16:1_18:0_20:1_22:5)-H,1506.04307,729.50729,831.55421,673.48108,775.528,809.47363,911.52055,389.20972,419.25664,445.27228,465.241,253.21717,283.26409,309.27973,329.24845
CL(16:1_18:0_20:1_22:6)-H,1504.02743,729.50729,829.53857,673.48108,773.51236,809.47363,909.50491,389.20972,419.25664,445.27228,463.22536,253.21717,283.26409,309.27973,327.23281
CL(16:1_18:0_20:2_18:0)-H,1458.04307,729.50729,783.55421,673.48108,727.528,809.47363,863.52055,389.20972,419.25664,443.25664,419.25664,253.21717,283.26409,307.26409,283.26409
CL(16:1_18:0_20:2_20:0)-H,1486.07435,729.50729,811.58549,673.48108,755.55928,809.47363,891.55183,389.20972,419.25664,443.25664,447.28792,253.21717,283.26409,307.26409,311.29537
CL(16:1_18:0_20:2_20:2)-H,1482.04307,729.50729,807.55421,673.48108,751.528,809.47363,887.52055,389.20972,419.25664,443.25664,443.25664,253.21717,283.26409,307.26409,307.26409
CL(16:1_18:0_20:2_20:3)-H,1480.02743,729.50729,805.53857,673.48108,749.51236,809.47363,885.50491,389.20972,419.25664,443.25664,441.241,253.21717,283.26409,307.26409,305.24845
CL(16:1_18:0_20:2_20:4)-H,1478.01179,729.50729,803.52293,673.48108,747.49672,809.47363,883.48927,389.20972,419.25664,443.25664,439.22536,253.21717,283.26409,307.26409,303.23281
CL(16:1_18:0_20:2_22:0)-H,1514.10563,729.50729,839.61677,673.48108,783.59056,809.47363,919.58311,389.20972,419.25664,443.25664,475.3192,253.21717,283.26409,307.26409,339.32665
CL(16:1_18:0_20:2_22:5)-H,1504.02743,729.50729,829.53857,673.48108,773.51236,809.47363,909.50491,389.20972,419.25664,443.25664,465.241,253.21717,283.26409,307.26409,329.24845
CL(16:1_18:0_20:2_22:6)-H,1502.01179,729.50729,827.52293,673.48108,771.49672,809.47363,907.48927,389.20972,419.25664,443.25664,463.22536,253.21717,283.26409,307.26409,327.23281
CL(16:1_18:0_20:3_18:0)-H,1456.02743,729.50729,781.53857,673.48108,725.51236,809.47363,861.50491,389.20972,419.25664,441.241,419.25664,253.21717,283.26409,305.24845,283.26409
CL(16:1_18:0_20:3_20:0)-H,1484.05871,729.50729,809.56985,673.48108,753.54364,809.47363,889.53619,389.20972,419.25664,441.241,447.28792,253.21717,283.26409,305.24845,311.29537
CL(16:1_18:0_20:3_20:3)-H,1478.01179,729.50729,803.52293,673.48108,747.49672,809.47363,883.48927,389.20972,419.25664,441.241,441.241,253.21717,283.26409,305.24845,305.24845
CL(16:1_18:0_20:3_20:4)-H,1475.99615,729.50729,801.50729,673.48108,745.48108,809.47363,881.47363,389.20972,419.25664,441.241,439.22536,253.21717,283.26409,305.24845,303.23281
CL(16:1_18:0_20:3_22:0)-H,1512.08999,729.50729,837.60113,673.48108,781.57492,809.47363,917.56747,389.20972,419.25664,441.241,475.3192,253.21717,283.26409,305.24845,339.32665
CL(16:1_18:0_20:3_22:5)-H,1502.01179,729.50729,827.52293,673.48108,771.49672,809.47363,907.48927,389.20972,419.25664,441.241,465.241,253.21717,283.26409,305.24845,329.24845
CL(16:1_18:0_20:3_22:6)-H,1499.99615,729.50729,825.50729,673.48108,769.48108,809.47363,905.47363,389.20972,419.25664,441.241,463.22536,253.21717,283.26409,305.24845,327.23281
CL(16:1_18:0_20:4_18:0)-H,1454.01179,729.50729,779.52293,673.48108,723.49672,809.47363,859.48927,389.20972,419.25664,439.22536,419.25664,253.21717,283.26409,303.23281,283.26409
CL(16:1_18:0_20:4_20:0)-H,1482.04307,729.50729,807.55421,673.48108,751.528,809.47363,887.52055,389.20972,419.25664,439.22536,447.28792,253.21717,283.26409,303.23281,311.29537
CL(16:1_18:0_20:4_20:4)-H,1473.98051,729.50729,799.49165,673.48108,743.46544,809.47363,879.45799,389.20972,419.25664,439.22536,439.22536,253.21717,283.26409,303.23281,303.23281
CL(16:1_18:0_20:4_22:0)-H,1510.07435,729.50729,835.58549,673.48108,779.55928,809.47363,915.55183,389.20972,419.25664,439.22536,475.3192,253.21717,283.26409,303.23281,339.32665
CL(16:1_18:0_20:4_22:5)-H,1499.99615,729.50729,825.50729,673.48108,769.48108,809.47363,905.47363,389.20972,419.25664,439.22536,465.241,253.21717,283.26409,303.23281,329.24845
CL(16:1_18:0_20:4_22:6)-H,1497.98051,729.50729,823.49165,673.48108,767.46544,809.47363,903.45799,389.20972,419.25664,439.22536,463.22536,253.21717,283.26409,303.23281,327.23281
CL(16:1_18:0_22:5_18:0)-H,1480.02743,729.50729,805.53857,673.48108,749.51236,809.47363,885.50491,389.20972,419.25664,465.241,419.25664,253.21717,283.26409,329.24845,283.26409
CL(16:1_18:0_22:5_20:0)-H,1508.05871,729.50729,833.56985,673.48108,777.54364,809.47363,913.53619,389.20972,419.25664,465.241,447.28792,253.21717,283.26409,329.24845,311.29537
CL(16:1_18:0_22:5_22:0)-H,1536.08999,729.50729,861.60113,673.48108,805.57492,809.47363,941.56747,389.20972,419.25664,465.241,475.3192,253.21717,283.26409,329.24845,339.32665
CL(16:1_18:0_22:5_22:5)-H,1526.01179,729.50729,851.52293,673.48108,795.49672,809.47363,931.48927,389.20972,419.25664,465.241,465.241,253.21717,283.26409,329.24845,329.24845
CL(16:1_18:0_22:5_22:6)-H,1523.99615,729.50729,849.50729,673.48108,793.48108,809.47363,929.47363,389.20972,419.25664,465.241,463.22536,253.21717,283.26409,329.24845,327.23281
CL(16:1_18:0_22:6_18:0)-H,1478.01179,729.50729,803.52293,673.48108,747.49672,809.47363,883.48927,389.20972,419.25664,463.22536,419.25664,253.21717,283.26409,327.23281,283.26409
CL(16:1_18:0_22:6_20:0)-H,1506.04307,729.50729,831.55421,673.48108,775.528,809.47363,911.52055,389.20972,419.25664,463.22536,447.28792,253.21717,283.26409,327.23281,311.29537
CL(16:1_18:0_22:6_22:0)-H,1534.07435,729.50729,859.58549,673.48108,803.55928,809.47363,939.55183,389.20972,419.25664,463.22536,475.3192,253.21717,283.26409,327.23281,339.32665
CL(16:1_18:0_22:6_22:6)-H,1521.98051,729.50729,847.49165,673.48108,791.46544,809.47363,927.45799,389.20972,419.25664,463.22536,463.22536,253.21717,283.26409,327.23281,327.23281
CL(16:1_18:1_18:1_18:1)-H,1427.99615,727.49165,755.52293,671.46544,699.49672,807.45799,835.48927,389.20972,417.241,417.241,417.241,253.21717,281.24845,281.24845,281.24845
CL(16:1_18:1_18:1_18:2)-H,1425.98051,727.49165,753.50729,671.46544,697.48108,807.45799,833.47363,389.20972,417.241,417.241,415.22536,253.21717,281.24845,281.24845,279.23281
CL(16:1_18:1_18:1_18:3)-H,1423.96487,727.49165,751.49165,671.46544,695.46544,807.45799,831.45799,389.20972,417.241,417.241,413.20972,253.21717,281.24845,281.24845,277.21717
CL(16:1_18:1_18:1_20:0)-H,1458.04307,727.49165,785.56985,671.46544,729.54364,807.45799,865.53619,389.20972,417.241,417.241,447.28792,253.21717,281.24845,281.24845,311.29537
CL(16:1_18:1_18:1_20:1)-H,1456.02743,727.49165,783.55421,671.46544,727.528,807.45799,863.52055,389.20972,417.241,417.241,445.27228,253.21717,281.24845,281.24845,309.27973
CL(16:1_18:1_18:1_20:2)-H,1454.01179,727.49165,781.53857,671.46544,725.51236,807.45799,861.50491,389.20972,417.241,417.241,443.25664,253.21717,281.24845,281.24845,307.26409
CL(16:1_18:1_18:1_20:3)-H,1451.99615,727.49165,779.52293,671.46544,723.49672,807.45799,859.48927,389.20972,417.241,417.241,441.241,253.21717,281.24845,281.24845,305.24845
CL(16:1_18:1_18:1_20:4)-H,1449.98051,727.49165,777.50729,671.46544,721.48108,807.45799,857.47363,389.20972,417.241,417.241,439.22536,253.21717,281.24845,281.24845,303.23281
CL(16:1_18:1_18:1_22:0)-H,1486.07435,727.49165,813.60113,671.46544,757.57492,807.45799,893.56747,389.20972,417.241,417.241,475.3192,253.21717,281.24845,281.24845,339.32665
CL(16:1_18:1_18:1_22:5)-H,1475.99615,727.49165,803.52293,671.46544,747.49672,807.45799,883.48927,389.20972,417.241,417.241,465.241,253.21717,281.24845,281.24845,329.24845
CL(16:1_18:1_18:1_22:6)-H,1473.98051,727.49165,801.50729,671.46544,745.48108,807.45799,881.47363,389.20972,417.241,417.241,463.22536,253.21717,281.24845,281.24845,327.23281
CL(16:1_18:1_18:2_18:2)-H,1423.96487,727.49165,751.49165,671.46544,695.46544,807.45799,831.45799,389.20972,417.241,415.22536,415.22536,253.21717,281.24845,279.23281,279.23281
CL(16:1_18:1_18:2_18:3)-H,1421.94923,727.49165,749.47601,671.46544,693.4498,807.45799,829.44235,389.20972,417.241,415.22536,413.20972,253.21717,281.24845,279.23281,277.21717
CL(16:1_18:1_18:2_20:0)-H,1456.02743,727.49165,783.55421,671.46544,727.528,807.45799,863.52055,389.20972,417.241,415.22536,447.28792,253.21717,281.24845,279.23281,311.29537
CL(16:1_18:1_18:2_20:1)-H,1454.01179,727.49165,781.53857,671.46544,725.51236,807.45799,861.50491,389.20972,417.241,415.22536,445.27228,253.21717,281.24845,279.23281,309.27973
CL(16:1_18:1_18:2_20:2)-H,1451.99615,727.49165,779.52293,671.46544,723.49672,807.45799,859.48927,389.20972,417.241,415.22536,443.25664,253.21717,281.24845,279.23281,307.26409
CL(16:1_18:1_18:2_20:3)-H,1449.98051,727.49165,777.50729,671.46544,721.48108,807.45799,857.47363,389.20972,417.241,415.22536,441.241,253.21717,281.24845,279.23281,305.24845
CL(16:1_18:1_18:2_20:4)-H,1447.96487,727.49165,775.49165,671.46544,719.46544,807.45799,855.45799,389.20972,417.241,415.22536,439.22536,253.21717,281.24845,279.23281,303.23281
CL(16:1_18:1_18:2_22:0)-H,1484.05871,727.49165,811.58549,671.46544,755.55928,807.45799,891.55183,389.20972,417.241,415.22536,475.3192,253.21717,281.24845,279.23281,339.32665
CL(16:1_18:1_18:2_22:5)-H,1473.98051,727.49165,801.50729,671.46544,745.48108,807.45799,881.47363,389.20972,417.241,415.22536,465.241,253.21717,281.24845,279.23281,329.24845
CL(16:1_18:1_18:2_22:6)-H,1471.96487,727.49165,799.49165,671.46544,743.46544,807.45799,879.45799,389.20972,417.241,415.22536,463.22536,253.21717,281.24845,279.23281,327.23281
CL(16:1_18:1_18:3_18:3)-H,1419.93359,727.49165,747.46037,671.46544,691.43416,807.45799,827.42671,389.20972,417.241,413.20972,413.20972,253.21717,281.24845,277.21717,277.21717
CL(16:1_18:1_18:3_20:0)-H,1454.01179,727.49165,781.53857,671.46544,725.51236,807.45799,861.50491,389.20972,417.241,413.20972,447.28792,253.21717,281.24845,277.21717,311.29537
CL(16:1_18:1_18:3_20:1)-H,1451.99615,727.49165,779.52293,671.46544,723.49672,807.45799,859.48927,389.20972,417.241,413.20972,445.27228,253.21717,281.24845,277.21717,309.27973
CL(16:1_18:1_18:3_20:2)-H,1449.98051,727.49165,777.50729,671.46544,721.48108,807.45799,857.47363,389.20972,417.241,413.20972,443.25664,253.21717,281.24845,277.21717,307.26409
CL(16:1_18:1_18:3_20:3)-H,1447.96487,727.49165,775.49165,671.46544,719.46544,807.45799,855.45799,389.20972,417.241,413.20972,441.241,253.21717,281.24845,277.21717,305.24845
CL(16:1_18:1_18:3_20:4)-H,1445.94923,727.49165,773.47601,671.46544,717.4498,807.45799,853.44235,389.20972,417.241,413.20972,439.22536,253.21717,281.24845,277.21717,303.23281
CL(16:1_18:1_18:3_22:0)-H,1482.04307,727.49165,809.56985,671.46544,753.54364,807.45799,889.53619,389.20972,417.241,413.20972,475.3192,253.21717,281.24845,277.21717,339.32665
CL(16:1_18:1_18:3_22:5)-H,1471.96487,727.49165,799.49165,671.46544,743.46544,807.45799,879.45799,389.20972,417.241,413.20972,465.241,253.21717,281.24845,277.21717,329.24845
CL(16:1_18:1_18:3_22:6)-H,1469.94923,727.49165,797.47601,671.46544,741.4498,807.45799,877.44235,389.20972,417.241,413.20972,463.22536,253.21717,281.24845,277.21717,327.23281
CL(16:1_18:1_20:1_20:0)-H,1486.07435,727.49165,813.60113,671.46544,757.57492,807.45799,893.56747,389.20972,417.241,445.27228,447.28792,253.21717,281.24845,309.27973,311.29537
CL(16:1_18:1_20:1_20:1)-H,1484.05871,727.49165,811.58549,671.46544,755.55928,807.45799,891.55183,389.20972,417.241,445.27228,445.27228,253.21717,281.24845,309.27973,309.27973
CL(16:1_18:1_20:1_20:2)-H,1482.04307,727.49165,809.56985,671.46544,753.54364,807.45799,889.53619,389.20972,417.241,445.27228,443.25664,253.21717,281.24845,309.27973,307.26409
CL(16:1_18:1_20:1_20:3)-H,1480.02743,727.49165,807.55421,671.46544,751.528,807.45799,887.52055,389.20972,417.241,445.27228,441.241,253.21717,281.24845,309.27973,305.24845
CL(16:1_18:1_20:1_20:4)-H,1478.01179,727.49165,805.53857,671.46544,749.51236,807.45799,885.50491,389.20972,417.241,445.27228,439.22536,253.21717,281.24845,309.27973,303.23281
CL(16:1_18:1_20:1_22:0)-H,1514.10563,727.49165,841.63241,671.46544,785.6062,807.45799,921.59875,389.20972,417.241,445.27228,475.3192,253.21717,281.24845,309.27973,339.32665
CL(16:1_18:1_20:1_22:5)-H,1504.02743,727.49165,831.55421,671.46544,775.528,807.45799,911.52055,389.20972,417.241,445.27228,465.241,253.21717,281.24845,309.27973,329.24845
CL(16:1_18:1_20:1_22:6)-H,1502.01179,727.49165,829.53857,671.46544,773.51236,807.45799,909.50491,389.20972,417.241,445.27228,463.22536,253.21717,281.24845,309.27973,327.23281
CL(16:1_18:1_20:2_20:0)-H,1484.05871,727.49165,811.58549,671.46544,755.55928,807.45799,891.55183,389.20972,417.241,443.25664,447.28792,253.21717,281.24845,307.26409,311.29537
CL(16:1_18:1_20:2_20:2)-H,1480.02743,727.49165,807.55421,671.46544,751.528,807.45799,887.52055,389.20972,417.241,443.25664,443.25664,253.21717,281.24845,307.26409,307.26409
CL(16:1_18:1_20:2_20:3)-H,1478.01179,727.49165,805.53857,671.46544,749.51236,807.45799,885.50491,389.20972,417.241,443.25664,441.241,253.21717,281.24845,307.26409,305.24845
CL(16:1_18:1_20:2_20:4)-H,1475.99615,727.49165,803.52293,671.46544,747.49672,807.45799,883.48927,389.20972,417.241,443.25664,439.22536,253.21717,281.24845,307.26409,303.23281
CL(16:1_18:1_20:2_22:0)-H,1512.08999,727.49165,839.61677,671.46544,783.59056,807.45799,919.58311,389.20972,417.241,443.25664,475.3192,253.21717,281.24845,307.26409,339.32665
CL(16:1_18:1_20:2_22:5)-H,1502.01179,727.49165,829.53857,671.46544,773.51236,807.45799,909.50491,389.20972,417.241,443.25664,465.241,253.21717,281.24845,307.26409,329.24845
CL(16:1_18:1_20:2_22:6)-H,1499.99615,727.49165,827.52293,671.46544,771.49672,807.45799,907.48927,389.20972,417.241,443.25664,463.22536,253.21717,281.24845,307.26409,327.23281
CL(16:1_18:1_20:3_20:0)-H,1482.04307,727.49165,809.56985,671.46544,753.54364,807.45799,889.53619,389.20972,417.241,441.241,447.28792,253.21717,281.24845,305.24845,311.29537
CL(16:1_18:1_20:3_20:3)-H,1475.99615,727.49165,803.52293,671.46544,747.49672,807.45799,883.48927,389.20972,417.241,441.241,441.241,253.21717,281.24845,305.24845,305.24845
CL(16:1_18:1_20:3_20:4)-H,1473.98051,727.49165,801.50729,671.46544,745.48108,807.45799,881.47363,389.20972,417.241,441.241,439.22536,253.21717,281.24845,305.24845,303.23281
CL(16:1_18:1_20:3_22:0)-H,1510.07435,727.49165,837.60113,671.46544,781.57492,807.45799,917.56747,389.20972,417.241,441.241,475.3192,253.21717,281.24845,305.24845,339.32665
CL(16:1_18:1_20:3_22:5)-H,1499.99615,727.49165,827.52293,671.46544,771.49672,807.45799,907.48927,389.20972,417.241,441.241,465.241,253.21717,281.24845,305.24845,329.24845
CL(16:1_18:1_20:3_22:6)-H,1497.98051,727.49165,825.50729,671.46544,769.48108,807.45799,905.47363,389.20972,417.241,441.241,463.22536,253.21717,281.24845,305.24845,327.23281
CL(16:1_18:1_20:4_20:0)-H,1480.02743,727.49165,807.55421,671.46544,751.528,807.45799,887.52055,389.20972,417.241,439.22536,447.28792,253.21717,281.24845,303.23281,311.29537
CL(16:1_18:1_20:4_20:4)-H,1471.96487,727.49165,799.49165,671.46544,743.46544,807.45799,879.45799,389.20972,417.241,439.22536,439.22536,253.21717,281.24845,303.23281,303.23281
CL(16:1_18:1_20:4_22:0)-H,1508.05871,727.49165,835.58549,671.46544,779.55928,807.45799,915.55183,389.20972,417.241,439.22536,475.3192,253.21717,281.24845,303.23281,339.32665
CL(16:1_18:1_20:4_22:5)-H,1497.98051,727.49165,825.50729,671.46544,769.48108,807.45799,905.47363,389.20972,417.241,439.22536,465.241,253.21717,281.24845,303.23281,329.24845
CL(16:1_18:1_20:4_22:6)-H,1495.96487,727.49165,823.49165,671.46544,767.46544,807.45799,903.45799,389.20972,417.241,439.22536,463.22536,253.21717,281.24845,303.23281,327.23281
CL(16:1_18:1_22:5_20:0)-H,1506.04307,727.49165,833.56985,671.46544,777.54364,807.45799,913.53619,389.20972,417.241,465.241,447.28792,253.21717,281.24845,329.24845,311.29537
CL(16:1_18:1_22:5_22:0)-H,1534.07435,727.49165,861.60113,671.46544,805.57492,807.45799,941.56747,389.20972,417.241,465.241,475.3192,253.21717,281.24845,329.24845,339.32665
CL(16:1_18:1_22:5_22:5)-H,1523.99615,727.49165,851.52293,671.46544,795.49672,807.45799,931.48927,389.20972,417.241,465.241,465.241,253.21717,281.24845,329.24845,329.24845
CL(16:1_18:1_22:5_22:6)-H,1521.98051,727.49165,849.50729,671.46544,793.48108,807.45799,929.47363,389.20972,417.241,465.241,463.22536,253.21717,281.24845,329.24845,327.23281
CL(16:1_18:1_22:6_20:0)-H,1504.02743,727.49165,831.55421,671.46544,775.528,807.45799,911.52055,389.20972,417.241,463.22536,447.28792,253.21717,281.24845,327.23281,311.29537
CL(16:1_18:1_22:6_22:0)-H,1532.05871,727.49165,859.58549,671.46544,803.55928,807.45799,939.55183,389.20972,417.241,463.22536,475.3192,253.21717,281.24845,327.23281,339.32665
CL(16:1_18:1_22:6_22:6)-H,1519.96487,727.49165,847.49165,671.46544,791.46544,807.45799,927.45799,389.20972,417.241,463.22536,463.22536,253.21717,281.24845,327.23281,327.23281
CL(16:1_18:2_18:2_18:2)-H,1421.94923,725.47601,751.49165,669.4498,695.46544,805.44235,831.45799,389.20972,415.22536,415.22536,415.22536,253.21717,279.23281,279.23281,279.23281
CL(16:1_18:2_18:2_18:3)-H,1419.93359,725.47601,749.47601,669.4498,693.4498,805.44235,829.44235,389.20972,415.22536,415.22536,413.20972,253.21717,279.23281,279.23281,277.21717
CL(16:1_18:2_18:2_20:0)-H,1454.01179,725.47601,783.55421,669.4498,727.528,805.44235,863.52055,389.20972,415.22536,415.22536,447.28792,253.21717,279.23281,279.23281,311.29537
CL(16:1_18:2_18:2_20:1)-H,1451.99615,725.47601,781.53857,669.4498,725.51236,805.44235,861.50491,389.20972,415.22536,415.22536,445.27228,253.21717,279.23281,279.23281,309.27973
CL(16:1_18:2_18:2_20:2)-H,1449.98051,725.47601,779.52293,669.4498,723.49672,805.44235,859.48927,389.20972,415.22536,415.22536,443.25664,253.21717,279.23281,279.23281,307.26409
CL(16:1_18:2_18:2_20:3)-H,1447.96487,725.47601,777.50729,669.4498,721.48108,805.44235,857.47363,389.20972,415.22536,415.22536,441.241,253.21717,279.23281,279.23281,305.24845
CL(16:1_18:2_18:2_20:4)-H,1445.94923,725.47601,775.49165,669.4498,719.46544,805.44235,855.45799,389.20972,415.22536,415.22536,439.22536,253.21717,279.23281,279.23281,303.23281
CL(16:1_18:2_18:2_22:0)-H,1482.04307,725.47601,811.58549,669.4498,755.55928,805.44235,891.55183,389.20972,415.22536,415.22536,475.3192,253.21717,279.23281,279.23281,339.32665
CL(16:1_18:2_18:2_22:5)-H,1471.96487,725.47601,801.50729,669.4498,745.48108,805.44235,881.47363,389.20972,415.22536,415.22536,465.241,253.21717,279.23281,279.23281,329.24845
CL(16:1_18:2_18:2_22:6)-H,1469.94923,725.47601,799.49165,669.4498,743.46544,805.44235,879.45799,389.20972,415.22536,415.22536,463.22536,253.21717,279.23281,279.23281,327.23281
CL(16:1_18:2_18:3_18:3)-H,1417.91795,725.47601,747.46037,669.4498,691.43416,805.44235,827.42671,389.20972,415.22536,413.20972,413.20972,253.21717,279.23281,277.21717,277.21717
CL(16:1_18:2_18:3_20:0)-H,1451.99615,725.47601,781.53857,669.4498,725.51236,805.44235,861.50491,389.20972,415.22536,413.20972,447.28792,253.21717,279.23281,277.21717,311.29537
CL(16:1_18:2_18:3_20:1)-H,1449.98051,725.47601,779.52293,669.4498,723.49672,805.44235,859.48927,389.20972,415.22536,413.20972,445.27228,253.21717,279.23281,277.21717,309.27973
CL(16:1_18:2_18:3_20:2)-H,1447.96487,725.47601,777.50729,669.4498,721.48108,805.44235,857.47363,389.20972,415.22536,413.20972,443.25664,253.21717,279.23281,277.21717,307.26409
CL(16:1_18:2_18:3_20:3)-H,1445.94923,725.47601,775.49165,669.4498,719.46544,805.44235,855.45799,389.20972,415.22536,413.20972,441.241,253.21717,279.23281,277.21717,305.24845
CL(16:1_18:2_18:3_20:4)-H,1443.93359,725.47601,773.47601,669.4498,717.4498,805.44235,853.44235,389.20972,415.22536,413.20972,439.22536,253.21717,279.23281,277.21717,303.23281
CL(16:1_18:2_18:3_22:0)-H,1480.02743,725.47601,809.56985,669.4498,753.54364,805.44235,889.53619,389.20972,415.22536,413.20972,475.3192,253.21717,279.23281,277.21717,339.32665
CL(16:1_18:2_18:3_22:5)-H,1469.94923,725.47601,799.49165,669.4498,743.46544,805.44235,879.45799,389.20972,415.22536,413.20972,465.241,253.21717,279.23281,277.21717,329.24845
CL(16:1_18:2_18:3_22:6)-H,1467.93359,725.47601,797.47601,669.4498,741.4498,805.44235,877.44235,389.20972,415.22536,413.20972,463.22536,253.21717,279.23281,277.21717,327.23281
CL(16:1_18:2_20:1_20:0)-H,1484.05871,725.47601,813.60113,669.4498,757.57492,805.44235,893.56747,389.20972,415.22536,445.27228,447.28792,253.21717,279.23281,309.27973,311.29537
