OxPE,[M+H]+,NL_head,NL_T1RCO,NL_T2RCO,T1_RCO+,T2_RCO+,T1RCOO+58,T2RCOO+58,head
OxPE(22:5(OO)_20:2(OOO))+H,898.54408,757.52497,413.28978,419.27926,345.24249,339.25301,419.27927,413.28979,142.02639
OxPE(22:5(OO)_20:3(OOO))+H,896.52848,755.50937,411.27418,419.27926,345.24249,337.23741,419.27927,411.27419,142.02639
OxPE(22:5(OO)_20:4(OOO))+H,894.51278,753.49367,409.25848,419.27926,345.24249,335.22171,419.27927,409.25849,142.02639
OxPE(22:5(OO)_20:5(OOO))+H,892.49718,751.47807,407.24288,419.27926,345.24249,333.20611,419.27927,407.24289,142.02639
OxPE(22:5(OO)_22:1(OOO))+H,928.59108,787.57197,443.33678,419.27926,345.24249,369.30001,419.27927,443.33679,142.02639
OxPE(22:5(OO)_22:2(OOO))+H,926.57538,785.55627,441.32108,419.27926,345.24249,367.28431,419.27927,441.32109,142.02639
OxPE(22:5(OO)_22:3(OOO))+H,924.55978,783.54067,439.30548,419.27926,345.24249,365.26871,419.27927,439.30549,142.02639
OxPE(22:5(OO)_22:4(OOO))+H,922.54408,781.52497,437.28978,419.27926,345.24249,363.25301,419.27927,437.28979,142.02639
OxPE(22:5(OO)_22:5(OOO))+H,920.52848,779.50937,435.27418,419.27926,345.24249,361.23741,419.27927,435.27419,142.02639
OxPE(22:5(OO)_22:6(OOO))+H,918.51278,777.49367,433.25848,419.27926,345.24249,359.22171,419.27927,433.25849,142.02639
OxPE(22:5(OO)_24:1(OOO))+H,956.62238,815.60327,471.36808,419.27926,345.24249,397.33131,419.27927,471.36809,142.02639
OxPE(22:5(OO)_14:1(OOOO))+H,832.4608,691.44169,347.2065,419.27926,345.24249,273.16973,419.27927,347.20651,142.02639
OxPE(22:5(OO)_15:1(OOOO))+H,846.4764,705.45729,361.2221,419.27926,345.24249,287.18533,419.27927,361.22211,142.02639
OxPE(22:5(OO)_16:1(OOOO))+H,860.4921,719.47299,375.2378,419.27926,345.24249,301.20103,419.27927,375.23781,142.02639
OxPE(22:5(OO)_17:1(OOOO))+H,874.5077,733.48859,389.2534,419.27926,345.24249,315.21663,419.27927,389.25341,142.02639
OxPE(22:5(OO)_17:2(OOOO))+H,872.4921,731.47299,387.2378,419.27926,345.24249,313.20103,419.27927,387.23781,142.02639
OxPE(22:5(OO)_18:1(OOOO))+H,888.5234,747.50429,403.2691,419.27926,345.24249,329.23233,419.27927,403.26911,142.02639
OxPE(22:5(OO)_18:2(OOOO))+H,886.5077,745.48859,401.2534,419.27926,345.24249,327.21663,419.27927,401.25341,142.02639
OxPE(22:5(OO)_18:3(OOOO))+H,884.4921,743.47299,399.2378,419.27926,345.24249,325.20103,419.27927,399.23781,142.02639
OxPE(22:5(OO)_18:4(OOOO))+H,882.4764,741.45729,397.2221,419.27926,345.24249,323.18533,419.27927,397.22211,142.02639
OxPE(22:5(OO)_20:1(OOOO))+H,916.5547,775.53559,431.3004,419.27926,345.24249,357.26363,419.27927,431.30041,142.02639
OxPE(22:5(OO)_20:2(OOOO))+H,914.539,773.51989,429.2847,419.27926,345.24249,355.24793,419.27927,429.28471,142.02639
OxPE(22:5(OO)_20:3(OOOO))+H,912.5234,771.50429,427.2691,419.27926,345.24249,353.23233,419.27927,427.26911,142.02639
OxPE(22:5(OO)_20:4(OOOO))+H,910.5077,769.48859,425.2534,419.27926,345.24249,351.21663,419.27927,425.25341,142.02639
OxPE(22:5(OO)_20:5(OOOO))+H,908.4921,767.47299,423.2378,419.27926,345.24249,349.20103,419.27927,423.23781,142.02639
OxPE(22:5(OO)_22:1(OOOO))+H,944.586,803.56689,459.3317,419.27926,345.24249,385.29493,419.27927,459.33171,142.02639
OxPE(22:5(OO)_22:2(OOOO))+H,942.5703,801.55119,457.316,419.27926,345.24249,383.27923,419.27927,457.31601,142.02639
OxPE(22:5(OO)_22:3(OOOO))+H,940.5547,799.53559,455.3004,419.27926,345.24249,381.26363,419.27927,455.30041,142.02639
OxPE(22:5(OO)_22:4(OOOO))+H,938.539,797.51989,453.2847,419.27926,345.24249,379.24793,419.27927,453.28471,142.02639
OxPE(22:5(OO)_22:5(OOOO))+H,936.5234,795.50429,451.2691,419.27926,345.24249,377.23233,419.27927,451.26911,142.02639
OxPE(22:5(OO)_22:6(OOOO))+H,934.5077,793.48859,449.2534,419.27926,345.24249,375.21663,419.27927,449.25341,142.02639
OxPE(22:5(OO)_24:1(OOOO))+H,972.6173,831.59819,487.363,419.27926,345.24249,413.32623,419.27927,487.36301,142.02639
OxPE(22:5(OO)_14:1(Ke))+H,782.46038,641.44127,297.20608,419.27926,345.24249,223.16931,419.27927,297.20609,142.02639
OxPE(22:5(OO)_15:1(Ke))+H,796.47598,655.45687,311.22168,419.27926,345.24249,237.18491,419.27927,311.22169,142.02639
OxPE(22:5(OO)_16:1(Ke))+H,810.49168,669.47257,325.23738,419.27926,345.24249,251.20061,419.27927,325.23739,142.02639
OxPE(22:5(OO)_17:1(Ke))+H,824.50728,683.48817,339.25298,419.27926,345.24249,265.21621,419.27927,339.25299,142.02639
OxPE(22:5(OO)_17:2(Ke))+H,822.49168,681.47257,337.23738,419.27926,345.24249,263.20061,419.27927,337.23739,142.02639
OxPE(22:5(OO)_18:1(Ke))+H,838.52298,697.50387,353.26868,419.27926,345.24249,279.23191,419.27927,353.26869,142.02639
OxPE(22:5(OO)_18:2(Ke))+H,836.50728,695.48817,351.25298,419.27926,345.24249,277.21621,419.27927,351.25299,142.02639
OxPE(22:5(OO)_18:3(Ke))+H,834.49168,693.47257,349.23738,419.27926,345.24249,275.20061,419.27927,349.23739,142.02639
OxPE(22:5(OO)_18:4(Ke))+H,832.47598,691.45687,347.22168,419.27926,345.24249,273.18491,419.27927,347.22169,142.02639
OxPE(22:5(OO)_20:1(Ke))+H,866.55428,725.53517,381.29998,419.27926,345.24249,307.26321,419.27927,381.29999,142.02639
OxPE(22:5(OO)_20:2(Ke))+H,864.53858,723.51947,379.28428,419.27926,345.24249,305.24751,419.27927,379.28429,142.02639
OxPE(22:5(OO)_20:3(Ke))+H,862.52298,721.50387,377.26868,419.27926,345.24249,303.23191,419.27927,377.26869,142.02639
OxPE(22:5(OO)_20:5(Ke))+H,858.49168,717.47257,373.23738,419.27926,345.24249,299.20061,419.27927,373.23739,142.02639
OxPE(22:5(OO)_22:1(Ke))+H,894.58558,753.56647,409.33128,419.27926,345.24249,335.29451,419.27927,409.33129,142.02639
OxPE(22:5(OO)_22:2(Ke))+H,892.56988,751.55077,407.31558,419.27926,345.24249,333.27881,419.27927,407.31559,142.02639
OxPE(22:5(OO)_22:3(Ke))+H,890.55428,749.53517,405.29998,419.27926,345.24249,331.26321,419.27927,405.29999,142.02639
OxPE(22:5(OO)_22:4(Ke))+H,888.53858,747.51947,403.28428,419.27926,345.24249,329.24751,419.27927,403.28429,142.02639
OxPE(22:5(OO)_22:5(Ke))+H,886.52298,745.50387,401.26868,419.27926,345.24249,327.23191,419.27927,401.26869,142.02639
OxPE(22:5(OO)_22:6(Ke))+H,884.50728,743.48817,399.25298,419.27926,345.24249,325.21621,419.27927,399.25299,142.02639
OxPE(22:5(OO)_24:1(Ke))+H,922.61688,781.59777,437.36258,419.27926,345.24249,363.32581,419.27927,437.36259,142.02639
"OxPE(22:5(OO)_14:1(Ke,OH))+H",798.4553,657.43619,313.201,419.27926,345.24249,239.16423,419.27927,313.20101,142.02639
"OxPE(22:5(OO)_15:1(Ke,OH))+H",812.4709,671.45179,327.2166,419.27926,345.24249,253.17983,419.27927,327.21661,142.02639
"OxPE(22:5(OO)_16:1(Ke,OH))+H",826.4866,685.46749,341.2323,419.27926,345.24249,267.19553,419.27927,341.23231,142.02639
"OxPE(22:5(OO)_17:1(Ke,OH))+H",840.5022,699.48309,355.2479,419.27926,345.24249,281.21113,419.27927,355.24791,142.02639
"OxPE(22:5(OO)_17:2(Ke,OH))+H",838.4866,697.46749,353.2323,419.27926,345.24249,279.19553,419.27927,353.23231,142.02639
"OxPE(22:5(OO)_18:1(Ke,OH))+H",854.5179,713.49879,369.2636,419.27926,345.24249,295.22683,419.27927,369.26361,142.02639
"OxPE(22:5(OO)_18:2(Ke,OH))+H",852.5022,711.48309,367.2479,419.27926,345.24249,293.21113,419.27927,367.24791,142.02639
"OxPE(22:5(OO)_18:3(Ke,OH))+H",850.4866,709.46749,365.2323,419.27926,345.24249,291.19553,419.27927,365.23231,142.02639
"OxPE(22:5(OO)_18:4(Ke,OH))+H",848.4709,707.45179,363.2166,419.27926,345.24249,289.17983,419.27927,363.21661,142.02639
"OxPE(22:5(OO)_20:1(Ke,OH))+H",882.5492,741.53009,397.2949,419.27926,345.24249,323.25813,419.27927,397.29491,142.02639
"OxPE(22:5(OO)_20:2(Ke,OH))+H",880.5335,739.51439,395.2792,419.27926,345.24249,321.24243,419.27927,395.27921,142.02639
"OxPE(22:5(OO)_20:3(Ke,OH))+H",878.5179,737.49879,393.2636,419.27926,345.24249,319.22683,419.27927,393.26361,142.02639
"OxPE(22:5(OO)_20:4(Ke,OH))+H",876.5022,735.48309,391.2479,419.27926,345.24249,317.21113,419.27927,391.24791,142.02639
"OxPE(22:5(OO)_20:5(Ke,OH))+H",874.4866,733.46749,389.2323,419.27926,345.24249,315.19553,419.27927,389.23231,142.02639
"OxPE(22:5(OO)_22:1(Ke,OH))+H",910.5805,769.56139,425.3262,419.27926,345.24249,351.28943,419.27927,425.32621,142.02639
"OxPE(22:5(OO)_22:2(Ke,OH))+H",908.5648,767.54569,423.3105,419.27926,345.24249,349.27373,419.27927,423.31051,142.02639
"OxPE(22:5(OO)_22:3(Ke,OH))+H",906.5492,765.53009,421.2949,419.27926,345.24249,347.25813,419.27927,421.29491,142.02639
"OxPE(22:5(OO)_22:4(Ke,OH))+H",904.5335,763.51439,419.2792,419.27926,345.24249,345.24243,419.27927,419.27921,142.02639
"OxPE(22:5(OO)_22:5(Ke,OH))+H",902.5179,761.49879,417.2636,419.27926,345.24249,343.22683,419.27927,417.26361,142.02639
"OxPE(22:5(OO)_22:6(Ke,OH))+H",900.5022,759.48309,415.2479,419.27926,345.24249,341.21113,419.27927,415.24791,142.02639
"OxPE(22:5(OO)_24:1(Ke,OH))+H",938.6118,797.59269,453.3575,419.27926,345.24249,379.32073,419.27927,453.35751,142.02639
OxPE(22:5(OO)_5:0(CHO))+H,658.33515,517.31604,173.08085,419.27926,345.24249,99.04408,419.27927,173.08086,142.02639
OxPE(22:5(OO)_6:0(CHO))+H,672.3508,531.33169,187.0965,419.27926,345.24249,113.05973,419.27927,187.09651,142.02639
OxPE(22:5(OO)_7:0(CHO))+H,686.36645,545.34734,201.11215,419.27926,345.24249,127.07538,419.27927,201.11216,142.02639
OxPE(22:5(OO)_8:0(CHO))+H,700.3821,559.36299,215.1278,419.27926,345.24249,141.09103,419.27927,215.12781,142.02639
OxPE(22:5(OO)_9:0(CHO))+H,714.39775,573.37864,229.14345,419.27926,345.24249,155.10668,419.27927,229.14346,142.02639
OxPE(22:5(OO)_10:0(CHO))+H,728.4134,587.39429,243.1591,419.27926,345.24249,169.12233,419.27927,243.15911,142.02639
OxPE(22:5(OO)_11:0(CHO))+H,742.42905,601.40994,257.17475,419.27926,345.24249,183.13798,419.27927,257.17476,142.02639
OxPE(22:5(OO)_12:0(CHO))+H,756.4447,615.42559,271.1904,419.27926,345.24249,197.15363,419.27927,271.19041,142.02639
OxPE(22:5(OO)_13:0(CHO))+H,770.46035,629.44124,285.20605,419.27926,345.24249,211.16928,419.27927,285.20606,142.02639
OxPE(22:5(OO)_14:0(CHO))+H,784.476,643.45689,299.2217,419.27926,345.24249,225.18493,419.27927,299.22171,142.02639
OxPE(22:5(OO)_15:0(CHO))+H,798.49165,657.47254,313.23735,419.27926,345.24249,239.20058,419.27927,313.23736,142.02639
OxPE(22:5(OO)_6:1(CHO))+H,670.33516,529.31605,185.08086,419.27926,345.24249,111.04409,419.27927,185.08087,142.02639
OxPE(22:5(OO)_7:1(CHO))+H,684.35081,543.3317,199.09651,419.27926,345.24249,125.05974,419.27927,199.09652,142.02639
OxPE(22:5(OO)_8:1(CHO))+H,698.36646,557.34735,213.11216,419.27926,345.24249,139.07539,419.27927,213.11217,142.02639
OxPE(22:5(OO)_9:1(CHO))+H,712.38211,571.363,227.12781,419.27926,345.24249,153.09104,419.27927,227.12782,142.02639
OxPE(22:5(OO)_9:2(CHO))+H,710.36646,569.34735,225.11216,419.27926,345.24249,151.07539,419.27927,225.11217,142.02639
OxPE(22:5(OO)_10:1(CHO))+H,726.39776,585.37865,241.14346,419.27926,345.24249,167.10669,419.27927,241.14347,142.02639
OxPE(22:5(OO)_10:2(CHO))+H,724.38211,583.363,239.12781,419.27926,345.24249,165.09104,419.27927,239.12782,142.02639
OxPE(22:5(OO)_11:1(CHO))+H,740.41341,599.3943,255.15911,419.27926,345.24249,181.12234,419.27927,255.15912,142.02639
OxPE(22:5(OO)_11:2(CHO))+H,738.39776,597.37865,253.14346,419.27926,345.24249,179.10669,419.27927,253.14347,142.02639
OxPE(22:5(OO)_12:1(CHO))+H,754.42906,613.40995,269.17476,419.27926,345.24249,195.13799,419.27927,269.17477,142.02639
OxPE(22:5(OO)_12:2(CHO))+H,752.41341,611.3943,267.15911,419.27926,345.24249,193.12234,419.27927,267.15912,142.02639
OxPE(22:5(OO)_12:3(CHO))+H,750.39776,609.37865,265.14346,419.27926,345.24249,191.10669,419.27927,265.14347,142.02639
OxPE(22:5(OO)_13:1(CHO))+H,768.44471,627.4256,283.19041,419.27926,345.24249,209.15364,419.27927,283.19042,142.02639
OxPE(22:5(OO)_13:2(CHO))+H,766.42906,625.40995,281.17476,419.27926,345.24249,207.13799,419.27927,281.17477,142.02639
OxPE(22:5(OO)_13:3(CHO))+H,764.41341,623.3943,279.15911,419.27926,345.24249,205.12234,419.27927,279.15912,142.02639
OxPE(22:5(OO)_14:1(CHO))+H,782.46036,641.44125,297.20606,419.27926,345.24249,223.16929,419.27927,297.20607,142.02639
OxPE(22:5(OO)_14:2(CHO))+H,780.44471,639.4256,295.19041,419.27926,345.24249,221.15364,419.27927,295.19042,142.02639
OxPE(22:5(OO)_14:3(CHO))+H,778.42906,637.40995,293.17476,419.27926,345.24249,219.13799,419.27927,293.17477,142.02639
OxPE(22:5(OO)_15:1(CHO))+H,796.47601,655.4569,311.22171,419.27926,345.24249,237.18494,419.27927,311.22172,142.02639
OxPE(22:5(OO)_15:2(CHO))+H,794.46036,653.44125,309.20606,419.27926,345.24249,235.16929,419.27927,309.20607,142.02639
OxPE(22:5(OO)_15:3(CHO))+H,792.44471,651.4256,307.19041,419.27926,345.24249,233.15364,419.27927,307.19042,142.02639
OxPE(22:5(OO)_15:4(CHO))+H,790.42906,649.40995,305.17476,419.27926,345.24249,231.13799,419.27927,305.17477,142.02639
OxPE(22:5(OO)_16:1(CHO))+H,810.49166,669.47255,325.23736,419.27926,345.24249,251.20059,419.27927,325.23737,142.02639
OxPE(22:5(OO)_16:2(CHO))+H,808.47601,667.4569,323.22171,419.27926,345.24249,249.18494,419.27927,323.22172,142.02639
OxPE(22:5(OO)_16:3(CHO))+H,806.46036,665.44125,321.20606,419.27926,345.24249,247.16929,419.27927,321.20607,142.02639
OxPE(22:5(OO)_16:4(CHO))+H,804.44471,663.4256,319.19041,419.27926,345.24249,245.15364,419.27927,319.19042,142.02639
OxPE(22:5(OO)_17:4(CHO))+H,818.46036,677.44125,333.20606,419.27926,345.24249,259.16929,419.27927,333.20607,142.02639
OxPE(22:5(OO)_18:4(CHO))+H,832.47601,691.4569,347.22171,419.27926,345.24249,273.18494,419.27927,347.22172,142.02639
OxPE(22:5(OO)_18:5(CHO))+H,830.46036,689.44125,345.20606,419.27926,345.24249,271.16929,419.27927,345.20607,142.02639
OxPE(22:5(OO)_19:4(CHO))+H,846.49166,705.47255,361.23736,419.27926,345.24249,287.20059,419.27927,361.23737,142.02639
OxPE(22:5(OO)_19:5(CHO))+H,844.47601,703.4569,359.22171,419.27926,345.24249,285.18494,419.27927,359.22172,142.02639
OxPE(22:5(OO)_3:0(COOH))+H,646.29877,505.27966,161.04447,419.27926,345.24249,87.0077,419.27927,161.04448,142.02639
OxPE(22:5(OO)_4:0(COOH))+H,660.31442,519.29531,175.06012,419.27926,345.24249,101.02335,419.27927,175.06013,142.02639
OxPE(22:5(OO)_5:0(COOH))+H,674.33007,533.31096,189.07577,419.27926,345.24249,115.039,419.27927,189.07578,142.02639
OxPE(22:5(OO)_6:0(COOH))+H,688.34572,547.32661,203.09142,419.27926,345.24249,129.05465,419.27927,203.09143,142.02639
OxPE(22:5(OO)_7:0(COOH))+H,702.36137,561.34226,217.10707,419.27926,345.24249,143.0703,419.27927,217.10708,142.02639
OxPE(22:5(OO)_8:0(COOH))+H,716.37702,575.35791,231.12272,419.27926,345.24249,157.08595,419.27927,231.12273,142.02639
OxPE(22:5(OO)_9:0(COOH))+H,730.39267,589.37356,245.13837,419.27926,345.24249,171.1016,419.27927,245.13838,142.02639
OxPE(22:5(OO)_10:0(COOH))+H,744.40832,603.38921,259.15402,419.27926,345.24249,185.11725,419.27927,259.15403,142.02639
OxPE(22:5(OO)_11:0(COOH))+H,758.42397,617.40486,273.16967,419.27926,345.24249,199.1329,419.27927,273.16968,142.02639
OxPE(22:5(OO)_12:0(COOH))+H,772.43962,631.42051,287.18532,419.27926,345.24249,213.14855,419.27927,287.18533,142.02639
OxPE(22:5(OO)_13:0(COOH))+H,786.45527,645.43616,301.20097,419.27926,345.24249,227.1642,419.27927,301.20098,142.02639
OxPE(22:5(OO)_14:0(COOH))+H,800.47092,659.45181,315.21662,419.27926,345.24249,241.17985,419.27927,315.21663,142.02639
OxPE(22:5(OO)_15:0(COOH))+H,814.48657,673.46746,329.23227,419.27926,345.24249,255.1955,419.27927,329.23228,142.02639
OxPE(22:5(OO)_6:1(COOH))+H,686.33008,545.31097,201.07578,419.27926,345.24249,127.03901,419.27927,201.07579,142.02639
OxPE(22:5(OO)_7:1(COOH))+H,700.34573,559.32662,215.09143,419.27926,345.24249,141.05466,419.27927,215.09144,142.02639
OxPE(22:5(OO)_8:1(COOH))+H,714.36138,573.34227,229.10708,419.27926,345.24249,155.07031,419.27927,229.10709,142.02639
OxPE(22:5(OO)_9:1(COOH))+H,728.37703,587.35792,243.12273,419.27926,345.24249,169.08596,419.27927,243.12274,142.02639
OxPE(22:5(OO)_9:2(COOH))+H,726.36138,585.34227,241.10708,419.27926,345.24249,167.07031,419.27927,241.10709,142.02639
OxPE(22:5(OO)_10:1(COOH))+H,742.39268,601.37357,257.13838,419.27926,345.24249,183.10161,419.27927,257.13839,142.02639
OxPE(22:5(OO)_10:2(COOH))+H,740.37703,599.35792,255.12273,419.27926,345.24249,181.08596,419.27927,255.12274,142.02639
OxPE(22:5(OO)_11:1(COOH))+H,756.40833,615.38922,271.15403,419.27926,345.24249,197.11726,419.27927,271.15404,142.02639
OxPE(22:5(OO)_11:2(COOH))+H,754.39268,613.37357,269.13838,419.27926,345.24249,195.10161,419.27927,269.13839,142.02639
OxPE(22:5(OO)_12:1(COOH))+H,770.42398,629.40487,285.16968,419.27926,345.24249,211.13291,419.27927,285.16969,142.02639
OxPE(22:5(OO)_12:2(COOH))+H,768.40833,627.38922,283.15403,419.27926,345.24249,209.11726,419.27927,283.15404,142.02639
OxPE(22:5(OO)_12:3(COOH))+H,766.39268,625.37357,281.13838,419.27926,345.24249,207.10161,419.27927,281.13839,142.02639
OxPE(22:5(OO)_13:1(COOH))+H,784.43963,643.42052,299.18533,419.27926,345.24249,225.14856,419.27927,299.18534,142.02639
OxPE(22:5(OO)_13:2(COOH))+H,782.42398,641.40487,297.16968,419.27926,345.24249,223.13291,419.27927,297.16969,142.02639
OxPE(22:5(OO)_13:3(COOH))+H,780.40833,639.38922,295.15403,419.27926,345.24249,221.11726,419.27927,295.15404,142.02639
OxPE(22:5(OO)_14:1(COOH))+H,798.45528,657.43617,313.20098,419.27926,345.24249,239.16421,419.27927,313.20099,142.02639
OxPE(22:5(OO)_14:2(COOH))+H,796.43963,655.42052,311.18533,419.27926,345.24249,237.14856,419.27927,311.18534,142.02639
OxPE(22:5(OO)_14:3(COOH))+H,794.42398,653.40487,309.16968,419.27926,345.24249,235.13291,419.27927,309.16969,142.02639
OxPE(22:5(OO)_15:1(COOH))+H,812.47093,671.45182,327.21663,419.27926,345.24249,253.17986,419.27927,327.21664,142.02639
OxPE(22:5(OO)_15:2(COOH))+H,810.45528,669.43617,325.20098,419.27926,345.24249,251.16421,419.27927,325.20099,142.02639
OxPE(22:5(OO)_15:3(COOH))+H,808.43963,667.42052,323.18533,419.27926,345.24249,249.14856,419.27927,323.18534,142.02639
OxPE(22:5(OO)_15:4(COOH))+H,806.42398,665.40487,321.16968,419.27926,345.24249,247.13291,419.27927,321.16969,142.02639
OxPE(22:5(OO)_16:1(COOH))+H,826.48658,685.46747,341.23228,419.27926,345.24249,267.19551,419.27927,341.23229,142.02639
OxPE(22:5(OO)_16:2(COOH))+H,824.47093,683.45182,339.21663,419.27926,345.24249,265.17986,419.27927,339.21664,142.02639
OxPE(22:5(OO)_16:3(COOH))+H,822.45528,681.43617,337.20098,419.27926,345.24249,263.16421,419.27927,337.20099,142.02639
OxPE(22:5(OO)_16:4(COOH))+H,820.43963,679.42052,335.18533,419.27926,345.24249,261.14856,419.27927,335.18534,142.02639
OxPE(22:5(OO)_17:4(COOH))+H,834.45528,693.43617,349.20098,419.27926,345.24249,275.16421,419.27927,349.20099,142.02639
OxPE(22:5(OO)_18:4(COOH))+H,848.47093,707.45182,363.21663,419.27926,345.24249,289.17986,419.27927,363.21664,142.02639
OxPE(22:5(OO)_18:5(COOH))+H,846.45528,705.43617,361.20098,419.27926,345.24249,287.16421,419.27927,361.20099,142.02639
OxPE(22:5(OO)_19:4(COOH))+H,862.48658,721.46747,377.23228,419.27926,345.24249,303.19551,419.27927,377.23229,142.02639
OxPE(22:5(OO)_19:5(COOH))+H,860.47093,719.45182,375.21663,419.27926,345.24249,301.17986,419.27927,375.21664,142.02639
OxPE(22:5(OO)_3:0(CHO))+H,630.30385,489.28474,145.04955,419.27926,345.24249,71.01278,419.27927,145.04956,142.02639
OxPE(22:5(OO)_4:0(CHO))+H,644.3195,503.30039,159.0652,419.27926,345.24249,85.02843,419.27927,159.06521,142.02639
OxPE(22:6(OO)_22:6(OO))+H,900.50216,759.48305,417.26356,417.26356,343.22679,343.22679,417.26357,417.26357,142.02639
OxPE(22:6(OO)_24:1(OO))+H,938.61176,797.59265,455.37316,417.26356,343.22679,381.33639,417.26357,455.37317,142.02639
OxPE(22:6(OO)_14:1(OOO))+H,814.45018,673.43107,331.21158,417.26356,343.22679,257.17481,417.26357,331.21159,142.02639
OxPE(22:6(OO)_15:1(OOO))+H,828.46578,687.44667,345.22718,417.26356,343.22679,271.19041,417.26357,345.22719,142.02639
OxPE(22:6(OO)_16:1(OOO))+H,842.48148,701.46237,359.24288,417.26356,343.22679,285.20611,417.26357,359.24289,142.02639
OxPE(22:6(OO)_17:1(OOO))+H,856.49708,715.47797,373.25848,417.26356,343.22679,299.22171,417.26357,373.25849,142.02639
OxPE(22:6(OO)_17:2(OOO))+H,854.48148,713.46237,371.24288,417.26356,343.22679,297.20611,417.26357,371.24289,142.02639
OxPE(22:6(OO)_18:1(OOO))+H,870.51278,729.49367,387.27418,417.26356,343.22679,313.23741,417.26357,387.27419,142.02639
OxPE(22:6(OO)_18:2(OOO))+H,868.49708,727.47797,385.25848,417.26356,343.22679,311.22171,417.26357,385.25849,142.02639
OxPE(22:6(OO)_18:3(OOO))+H,866.48148,725.46237,383.24288,417.26356,343.22679,309.20611,417.26357,383.24289,142.02639
OxPE(22:6(OO)_18:4(OOO))+H,864.46578,723.44667,381.22718,417.26356,343.22679,307.19041,417.26357,381.22719,142.02639
OxPE(22:6(OO)_20:1(OOO))+H,898.54408,757.52497,415.30548,417.26356,343.22679,341.26871,417.26357,415.30549,142.02639
OxPE(22:6(OO)_20:2(OOO))+H,896.52838,755.50927,413.28978,417.26356,343.22679,339.25301,417.26357,413.28979,142.02639
OxPE(22:6(OO)_20:3(OOO))+H,894.51278,753.49367,411.27418,417.26356,343.22679,337.23741,417.26357,411.27419,142.02639
OxPE(22:6(OO)_20:4(OOO))+H,892.49708,751.47797,409.25848,417.26356,343.22679,335.22171,417.26357,409.25849,142.02639
OxPE(22:6(OO)_20:5(OOO))+H,890.48148,749.46237,407.24288,417.26356,343.22679,333.20611,417.26357,407.24289,142.02639
OxPE(22:6(OO)_22:1(OOO))+H,926.57538,785.55627,443.33678,417.26356,343.22679,369.30001,417.26357,443.33679,142.02639
OxPE(22:6(OO)_22:2(OOO))+H,924.55968,783.54057,441.32108,417.26356,343.22679,367.28431,417.26357,441.32109,142.02639
OxPE(22:6(OO)_22:3(OOO))+H,922.54408,781.52497,439.30548,417.26356,343.22679,365.26871,417.26357,439.30549,142.02639
OxPE(22:6(OO)_22:4(OOO))+H,920.52838,779.50927,437.28978,417.26356,343.22679,363.25301,417.26357,437.28979,142.02639
OxPE(22:6(OO)_22:5(OOO))+H,918.51278,777.49367,435.27418,417.26356,343.22679,361.23741,417.26357,435.27419,142.02639
OxPE(22:6(OO)_22:6(OOO))+H,916.49708,775.47797,433.25848,417.26356,343.22679,359.22171,417.26357,433.25849,142.02639
OxPE(22:6(OO)_24:1(OOO))+H,954.60668,813.58757,471.36808,417.26356,343.22679,397.33131,417.26357,471.36809,142.02639
OxPE(22:6(OO)_14:1(OOOO))+H,830.4451,689.42599,347.2065,417.26356,343.22679,273.16973,417.26357,347.20651,142.02639
OxPE(22:6(OO)_15:1(OOOO))+H,844.4607,703.44159,361.2221,417.26356,343.22679,287.18533,417.26357,361.22211,142.02639
