"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","GlcCer_NS","[M+H]+","[M-C6H10O5+H]+","[M-Hex-H2O+H]+","[M-Hex-2H2O+H]+","[Sph-H2O+H]+","[Sph-2H2O+H]+","[FAA+H]+","[Sph-CH4O2+H]+","RT_min","RT_max","Comment","RT at Max Intensity","GlcCer_NS","[M+H]+","[M-C6H10O5+H]+","[M-Hex-H2O+H]+","[M-Hex-2H2O+H]+","[Sph-H2O+H]+","[Sph-2H2O+H]+","[FAA+H]+","[Sph-CH4O2+H]+","RT_min","RT_max","Comment","Number of Scans","GlcCer_NS","[M+H]+","[M-C6H10O5+H]+","[M-Hex-H2O+H]+","[M-Hex-2H2O+H]+","[Sph-H2O+H]+","[Sph-2H2O+H]+","[FAA+H]+","[Sph-CH4O2+H]+","RT_min","RT_max","Comment","Max Intensity","GlcCer_NS","[M+H]+","[M-C6H10O5+H]+","[M-Hex-H2O+H]+","[M-Hex-2H2O+H]+","[Sph-H2O+H]+","[Sph-2H2O+H]+","[FAA+H]+","[Sph-CH4O2+H]+","RT_min","RT_max","Comment","Average m/z","GlcCer_NS","[M+H]+","[M-C6H10O5+H]+","[M-Hex-H2O+H]+","[M-Hex-2H2O+H]+","[Sph-H2O+H]+","[Sph-2H2O+H]+","[FAA+H]+","[Sph-CH4O2+H]+","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","GlcCer_NS","[M+H]+","[M-C6H10O5+H]+","[M-Hex-H2O+H]+","[M-Hex-2H2O+H]+","[Sph-H2O+H]+","[Sph-2H2O+H]+","[FAA+H]+","[Sph-CH4O2+H]+","RT_min","RT_max","Comment"
"","GlcCer_NS(d19:1/21:2)+H",0,0,0,0,0,0,0,0,"7.16717638888889","7.46717638888889","18764","","GlcCer_NS(d19:1/21:2)+H",0,0,0,0,0,0,0,0,"7.16717638888889","7.46717638888889","18764","","GlcCer_NS(d19:1/21:2)+H",0,0,0,0,0,0,0,0,"7.16717638888889","7.46717638888889","18764","","GlcCer_NS(d19:1/21:2)+H",0,0,0,0,0,0,0,0,"7.16717638888889","7.46717638888889","18764","","GlcCer_NS(d19:1/21:2)+H",0,0,0,0,0,0,0,0,"7.16717638888889","7.46717638888889","18764","","GlcCer_NS(d19:1/21:2)+H","780.63536","618.58256","600.57196","582.56146","296.29478","278.28428","322.3105","266.28428","7.16717638888889","7.46717638888889","18764"
"","GlcCer_NS(d19:1/22:0)+H",0,0,1,1,0,1,0,1,"10.2331319444444","10.5331319444444","1201","","GlcCer_NS(d19:1/22:0)+H",0,0,10.37288,10.37288,0,10.37288,0,10.37288,"10.2331319444444","10.5331319444444","1201","","GlcCer_NS(d19:1/22:0)+H",0,0,1,1,0,1,0,1,"10.2331319444444","10.5331319444444","1201","","GlcCer_NS(d19:1/22:0)+H",0,0,192178.5,81155.23,0,2315.518,0,2070.409,"10.2331319444444","10.5331319444444","1201","","GlcCer_NS(d19:1/22:0)+H",0,0,618.6198,600.6093,0,278.2848,0,266.2847,"10.2331319444444","10.5331319444444","1201","","GlcCer_NS(d19:1/22:0)+H","798.68234","636.62954","618.61894","600.60844","296.29478","278.28428","340.35748","266.28428","10.2331319444444","10.5331319444444","1201"
"","GlcCer_NS(d19:1/22:1)+H",0,0,0,0,0,0,0,0,"9.34955833333333","9.64955833333333","3672","","GlcCer_NS(d19:1/22:1)+H",0,0,0,0,0,0,0,0,"9.34955833333333","9.64955833333333","3672","","GlcCer_NS(d19:1/22:1)+H",0,0,0,0,0,0,0,0,"9.34955833333333","9.64955833333333","3672","","GlcCer_NS(d19:1/22:1)+H",0,0,0,0,0,0,0,0,"9.34955833333333","9.64955833333333","3672","","GlcCer_NS(d19:1/22:1)+H",0,0,0,0,0,0,0,0,"9.34955833333333","9.64955833333333","3672","","GlcCer_NS(d19:1/22:1)+H","796.66668","634.61388","616.60328","598.59278","296.29478","278.28428","338.34182","266.28428","9.34955833333333","9.64955833333333","3672"
"","GlcCer_NS(d19:1/22:1)+H",0,0,0,0,0,0,0,0,"9.16937083333333","9.46937083333333","5621","","GlcCer_NS(d19:1/22:1)+H",0,0,0,0,0,0,0,0,"9.16937083333333","9.46937083333333","5621","","GlcCer_NS(d19:1/22:1)+H",0,0,0,0,0,0,0,0,"9.16937083333333","9.46937083333333","5621","","GlcCer_NS(d19:1/22:1)+H",0,0,0,0,0,0,0,0,"9.16937083333333","9.46937083333333","5621","","GlcCer_NS(d19:1/22:1)+H",0,0,0,0,0,0,0,0,"9.16937083333333","9.46937083333333","5621","","GlcCer_NS(d19:1/22:1)+H","796.66668","634.61388","616.60328","598.59278","296.29478","278.28428","338.34182","266.28428","9.16937083333333","9.46937083333333","5621"
"","GlcCer_NS(d19:1/23:0)+H",0,0,1,1,0,0,0,1,"10.6725680555556","10.9725680555556","626","","GlcCer_NS(d19:1/23:0)+H",0,0,10.88786,10.88786,0,0,0,10.88786,"10.6725680555556","10.9725680555556","626","","GlcCer_NS(d19:1/23:0)+H",0,0,1,1,0,0,0,1,"10.6725680555556","10.9725680555556","626","","GlcCer_NS(d19:1/23:0)+H",0,0,266860.5,111445.8,0,0,0,3430.982,"10.6725680555556","10.9725680555556","626","","GlcCer_NS(d19:1/23:0)+H",0,0,632.6361,614.6255,0,0,0,266.2849,"10.6725680555556","10.9725680555556","626","","GlcCer_NS(d19:1/23:0)+H","812.698","650.6452","632.6346","614.6241","296.29478","278.28428","354.37314","266.28428","10.6725680555556","10.9725680555556","626"
"","GlcCer_NS(d19:1/23:1)+H",0,0,1,1,0,0,0,1,"9.66834305555556","9.96834305555556","878","","GlcCer_NS(d19:1/23:1)+H",0,0,9.849982,9.849982,0,0,0,9.849982,"9.66834305555556","9.96834305555556","878","","GlcCer_NS(d19:1/23:1)+H",0,0,1,1,0,0,0,1,"9.66834305555556","9.96834305555556","878","","GlcCer_NS(d19:1/23:1)+H",0,0,292159.4,123581.2,0,0,0,5715.123,"9.66834305555556","9.96834305555556","878","","GlcCer_NS(d19:1/23:1)+H",0,0,630.6201,612.6096,0,0,0,266.2849,"9.66834305555556","9.96834305555556","878","","GlcCer_NS(d19:1/23:1)+H","810.68234","648.62954","630.61894","612.60844","296.29478","278.28428","352.35748","266.28428","9.66834305555556","9.96834305555556","878"
"","GlcCer_NS(d19:1/23:1)+H",0,0,0,0,0,0,0,0,"10.4424116666667","10.7424116666667","10097","","GlcCer_NS(d19:1/23:1)+H",0,0,0,0,0,0,0,0,"10.4424116666667","10.7424116666667","10097","","GlcCer_NS(d19:1/23:1)+H",0,0,0,0,0,0,0,0,"10.4424116666667","10.7424116666667","10097","","GlcCer_NS(d19:1/23:1)+H",0,0,0,0,0,0,0,0,"10.4424116666667","10.7424116666667","10097","","GlcCer_NS(d19:1/23:1)+H",0,0,0,0,0,0,0,0,"10.4424116666667","10.7424116666667","10097","","GlcCer_NS(d19:1/23:1)+H","810.68234","648.62954","630.61894","612.60844","296.29478","278.28428","352.35748","266.28428","10.4424116666667","10.7424116666667","10097"
"","GlcCer_NS(d19:1/23:1)+H",0,0,0,0,0,0,0,0,"10.5081333333333","10.8081333333333","17348","","GlcCer_NS(d19:1/23:1)+H",0,0,0,0,0,0,0,0,"10.5081333333333","10.8081333333333","17348","","GlcCer_NS(d19:1/23:1)+H",0,0,0,0,0,0,0,0,"10.5081333333333","10.8081333333333","17348","","GlcCer_NS(d19:1/23:1)+H",0,0,0,0,0,0,0,0,"10.5081333333333","10.8081333333333","17348","","GlcCer_NS(d19:1/23:1)+H",0,0,0,0,0,0,0,0,"10.5081333333333","10.8081333333333","17348","","GlcCer_NS(d19:1/23:1)+H","810.68234","648.62954","630.61894","612.60844","296.29478","278.28428","352.35748","266.28428","10.5081333333333","10.8081333333333","17348"
"","GlcCer_NS(d19:1/23:2)+H",0,0,0,0,0,0,0,0,"8.76434861111111","9.06434861111111","3082","","GlcCer_NS(d19:1/23:2)+H",0,0,0,0,0,0,0,0,"8.76434861111111","9.06434861111111","3082","","GlcCer_NS(d19:1/23:2)+H",0,0,0,0,0,0,0,0,"8.76434861111111","9.06434861111111","3082","","GlcCer_NS(d19:1/23:2)+H",0,0,0,0,0,0,0,0,"8.76434861111111","9.06434861111111","3082","","GlcCer_NS(d19:1/23:2)+H",0,0,0,0,0,0,0,0,"8.76434861111111","9.06434861111111","3082","","GlcCer_NS(d19:1/23:2)+H","808.66668","646.61388","628.60328","610.59278","296.29478","278.28428","350.34182","266.28428","8.76434861111111","9.06434861111111","3082"
"","GlcCer_NS(d19:1/23:3)+H",1,0,0,0,0,0,0,0,"9.75620694444445","10.0562069444445","1035","","GlcCer_NS(d19:1/23:3)+H",9.912439,0,0,0,0,0,0,0,"9.75620694444445","10.0562069444445","1035","","GlcCer_NS(d19:1/23:3)+H",1,0,0,0,0,0,0,0,"9.75620694444445","10.0562069444445","1035","","GlcCer_NS(d19:1/23:3)+H",949616.6,0,0,0,0,0,0,0,"9.75620694444445","10.0562069444445","1035","","GlcCer_NS(d19:1/23:3)+H",806.6501,0,0,0,0,0,0,0,"9.75620694444445","10.0562069444445","1035","","GlcCer_NS(d19:1/23:3)+H","806.65102","644.59822","626.58762","608.57712","296.29478","278.28428","348.32616","266.28428","9.75620694444445","10.0562069444445","1035"
"","GlcCer_NS(d19:1/23:4)+H",0,0,0,0,0,0,0,0,"8.83414861111111","9.13414861111111","3000","","GlcCer_NS(d19:1/23:4)+H",0,0,0,0,0,0,0,0,"8.83414861111111","9.13414861111111","3000","","GlcCer_NS(d19:1/23:4)+H",0,0,0,0,0,0,0,0,"8.83414861111111","9.13414861111111","3000","","GlcCer_NS(d19:1/23:4)+H",0,0,0,0,0,0,0,0,"8.83414861111111","9.13414861111111","3000","","GlcCer_NS(d19:1/23:4)+H",0,0,0,0,0,0,0,0,"8.83414861111111","9.13414861111111","3000","","GlcCer_NS(d19:1/23:4)+H","804.63536","642.58256","624.57196","606.56146","296.29478","278.28428","346.3105","266.28428","8.83414861111111","9.13414861111111","3000"
"","GlcCer_NS(d19:1/24:0)+H",0,0,0,0,0,0,0,0,"11.1021833333333","11.4021833333333","4741","","GlcCer_NS(d19:1/24:0)+H",0,0,0,0,0,0,0,0,"11.1021833333333","11.4021833333333","4741","","GlcCer_NS(d19:1/24:0)+H",0,0,0,0,0,0,0,0,"11.1021833333333","11.4021833333333","4741","","GlcCer_NS(d19:1/24:0)+H",0,0,0,0,0,0,0,0,"11.1021833333333","11.4021833333333","4741","","GlcCer_NS(d19:1/24:0)+H",0,0,0,0,0,0,0,0,"11.1021833333333","11.4021833333333","4741","","GlcCer_NS(d19:1/24:0)+H","826.71366","664.66086","646.65026","628.63976","296.29478","278.28428","368.3888","266.28428","11.1021833333333","11.4021833333333","4741"
"","GlcCer_NS(d19:1/25:3)+H",1,0,0,0,0,0,0,0,"10.6725680555556","10.9725680555556","1332","","GlcCer_NS(d19:1/25:3)+H",10.84815,0,0,0,0,0,0,0,"10.6725680555556","10.9725680555556","1332","","GlcCer_NS(d19:1/25:3)+H",1,0,0,0,0,0,0,0,"10.6725680555556","10.9725680555556","1332","","GlcCer_NS(d19:1/25:3)+H",692174.5,0,0,0,0,0,0,0,"10.6725680555556","10.9725680555556","1332","","GlcCer_NS(d19:1/25:3)+H",834.681,0,0,0,0,0,0,0,"10.6725680555556","10.9725680555556","1332","","GlcCer_NS(d19:1/25:3)+H","834.68234","672.62954","654.61894","636.60844","296.29478","278.28428","376.35748","266.28428","10.6725680555556","10.9725680555556","1332"
"","GlcCer_NS(d19:1/25:4)+H",1,0,0,0,0,0,0,0,"9.67366805555556","9.97366805555556","1116","","GlcCer_NS(d19:1/25:4)+H",9.885846,0,0,0,0,0,0,0,"9.67366805555556","9.97366805555556","1116","","GlcCer_NS(d19:1/25:4)+H",1,0,0,0,0,0,0,0,"9.67366805555556","9.97366805555556","1116","","GlcCer_NS(d19:1/25:4)+H",363028.1,0,0,0,0,0,0,0,"9.67366805555556","9.97366805555556","1116","","GlcCer_NS(d19:1/25:4)+H",832.6651,0,0,0,0,0,0,0,"9.67366805555556","9.97366805555556","1116","","GlcCer_NS(d19:1/25:4)+H","832.66668","670.61388","652.60328","634.59278","296.29478","278.28428","374.34182","266.28428","9.67366805555556","9.97366805555556","1116"
"","GlcCer_NS(d19:1/26:4)+H",0,0,0,0,0,0,0,0,"6.39812777777778","6.69812777777778","11392","","GlcCer_NS(d19:1/26:4)+H",0,0,0,0,0,0,0,0,"6.39812777777778","6.69812777777778","11392","","GlcCer_NS(d19:1/26:4)+H",0,0,0,0,0,0,0,0,"6.39812777777778","6.69812777777778","11392","","GlcCer_NS(d19:1/26:4)+H",0,0,0,0,0,0,0,0,"6.39812777777778","6.69812777777778","11392","","GlcCer_NS(d19:1/26:4)+H",0,0,0,0,0,0,0,0,"6.39812777777778","6.69812777777778","11392","","GlcCer_NS(d19:1/26:4)+H","846.68234","684.62954","666.61894","648.60844","296.29478","278.28428","388.35748","266.28428","6.39812777777778","6.69812777777778","11392"
"","GlcCer_NS(d19:1/28:1)+H",0,0,0,0,0,0,0,0,"11.4894402777778","11.7894402777778","5453","","GlcCer_NS(d19:1/28:1)+H",0,0,0,0,0,0,0,0,"11.4894402777778","11.7894402777778","5453","","GlcCer_NS(d19:1/28:1)+H",0,0,0,0,0,0,0,0,"11.4894402777778","11.7894402777778","5453","","GlcCer_NS(d19:1/28:1)+H",0,0,0,0,0,0,0,0,"11.4894402777778","11.7894402777778","5453","","GlcCer_NS(d19:1/28:1)+H",0,0,0,0,0,0,0,0,"11.4894402777778","11.7894402777778","5453","","GlcCer_NS(d19:1/28:1)+H","880.76064","718.70784","700.69724","682.68674","296.29478","278.28428","422.43578","266.28428","11.4894402777778","11.7894402777778","5453"
"","GlcCer_NS(d19:1/28:2)+H",0,0,0,0,0,0,0,0,"10.8061847222222","11.1061847222222","5632","","GlcCer_NS(d19:1/28:2)+H",0,0,0,0,0,0,0,0,"10.8061847222222","11.1061847222222","5632","","GlcCer_NS(d19:1/28:2)+H",0,0,0,0,0,0,0,0,"10.8061847222222","11.1061847222222","5632","","GlcCer_NS(d19:1/28:2)+H",0,0,0,0,0,0,0,0,"10.8061847222222","11.1061847222222","5632","","GlcCer_NS(d19:1/28:2)+H",0,0,0,0,0,0,0,0,"10.8061847222222","11.1061847222222","5632","","GlcCer_NS(d19:1/28:2)+H","878.74498","716.69218","698.68158","680.67108","296.29478","278.28428","420.42012","266.28428","10.8061847222222","11.1061847222222","5632"
"","GlcCer_NS(d19:1/28:2)+H",0,0,0,0,0,0,0,0,"10.8201083333333","11.1201083333333","17983","","GlcCer_NS(d19:1/28:2)+H",0,0,0,0,0,0,0,0,"10.8201083333333","11.1201083333333","17983","","GlcCer_NS(d19:1/28:2)+H",0,0,0,0,0,0,0,0,"10.8201083333333","11.1201083333333","17983","","GlcCer_NS(d19:1/28:2)+H",0,0,0,0,0,0,0,0,"10.8201083333333","11.1201083333333","17983","","GlcCer_NS(d19:1/28:2)+H",0,0,0,0,0,0,0,0,"10.8201083333333","11.1201083333333","17983","","GlcCer_NS(d19:1/28:2)+H","878.74498","716.69218","698.68158","680.67108","296.29478","278.28428","420.42012","266.28428","10.8201083333333","11.1201083333333","17983"
"","GlcCer_NS(d19:1/28:3)+H",0,0,0,0,0,0,0,0,"10.141946969697","10.441946969697","13430","","GlcCer_NS(d19:1/28:3)+H",0,0,0,0,0,0,0,0,"10.141946969697","10.441946969697","13430","","GlcCer_NS(d19:1/28:3)+H",0,0,0,0,0,0,0,0,"10.141946969697","10.441946969697","13430","","GlcCer_NS(d19:1/28:3)+H",0,0,0,0,0,0,0,0,"10.141946969697","10.441946969697","13430","","GlcCer_NS(d19:1/28:3)+H",0,0,0,0,0,0,0,0,"10.141946969697","10.441946969697","13430","","GlcCer_NS(d19:1/28:3)+H","876.72932","714.67652","696.66592","678.65542","296.29478","278.28428","418.40446","266.28428","10.141946969697","10.441946969697","13430"
"","GlcCer_NS(d19:1/30:1)+H",0,0,0,0,0,0,0,0,"12.1439555555556","12.4439555555556","6370","","GlcCer_NS(d19:1/30:1)+H",0,0,0,0,0,0,0,0,"12.1439555555556","12.4439555555556","6370","","GlcCer_NS(d19:1/30:1)+H",0,0,0,0,0,0,0,0,"12.1439555555556","12.4439555555556","6370","","GlcCer_NS(d19:1/30:1)+H",0,0,0,0,0,0,0,0,"12.1439555555556","12.4439555555556","6370","","GlcCer_NS(d19:1/30:1)+H",0,0,0,0,0,0,0,0,"12.1439555555556","12.4439555555556","6370","","GlcCer_NS(d19:1/30:1)+H","908.79196","746.73916","728.72856","710.71806","296.29478","278.28428","450.4671","266.28428","12.1439555555556","12.4439555555556","6370"
"","GlcCer_NS(d19:1/30:2)+H",0,0,0,0,0,0,0,0,"11.4980319444444","11.7980319444444","1489","","GlcCer_NS(d19:1/30:2)+H",0,0,0,0,0,0,0,0,"11.4980319444444","11.7980319444444","1489","","GlcCer_NS(d19:1/30:2)+H",0,0,0,0,0,0,0,0,"11.4980319444444","11.7980319444444","1489","","GlcCer_NS(d19:1/30:2)+H",0,0,0,0,0,0,0,0,"11.4980319444444","11.7980319444444","1489","","GlcCer_NS(d19:1/30:2)+H",0,0,0,0,0,0,0,0,"11.4980319444444","11.7980319444444","1489","","GlcCer_NS(d19:1/30:2)+H","906.7763","744.7235","726.7129","708.7024","296.29478","278.28428","448.45144","266.28428","11.4980319444444","11.7980319444444","1489"
"","GlcCer_NS(d19:1/30:3)+H",0,0,0,0,0,0,0,0,"10.8874638888889","11.1874638888889","2101","","GlcCer_NS(d19:1/30:3)+H",0,0,0,0,0,0,0,0,"10.8874638888889","11.1874638888889","2101","","GlcCer_NS(d19:1/30:3)+H",0,0,0,0,0,0,0,0,"10.8874638888889","11.1874638888889","2101","","GlcCer_NS(d19:1/30:3)+H",0,0,0,0,0,0,0,0,"10.8874638888889","11.1874638888889","2101","","GlcCer_NS(d19:1/30:3)+H",0,0,0,0,0,0,0,0,"10.8874638888889","11.1874638888889","2101","","GlcCer_NS(d19:1/30:3)+H","904.76064","742.70784","724.69724","706.68674","296.29478","278.28428","446.43578","266.28428","10.8874638888889","11.1874638888889","2101"
"","GlcCer_NS(d19:1/30:3)+H",0,0,0,0,0,0,0,0,"11.7696416666667","12.0696416666667","7877","","GlcCer_NS(d19:1/30:3)+H",0,0,0,0,0,0,0,0,"11.7696416666667","12.0696416666667","7877","","GlcCer_NS(d19:1/30:3)+H",0,0,0,0,0,0,0,0,"11.7696416666667","12.0696416666667","7877","","GlcCer_NS(d19:1/30:3)+H",0,0,0,0,0,0,0,0,"11.7696416666667","12.0696416666667","7877","","GlcCer_NS(d19:1/30:3)+H",0,0,0,0,0,0,0,0,"11.7696416666667","12.0696416666667","7877","","GlcCer_NS(d19:1/30:3)+H","904.76064","742.70784","724.69724","706.68674","296.29478","278.28428","446.43578","266.28428","11.7696416666667","12.0696416666667","7877"
"","GlcCer_NS(d19:1/30:3)+H",0,0,0,0,0,0,0,0,"1.050925","1.350925","14177","","GlcCer_NS(d19:1/30:3)+H",0,0,0,0,0,0,0,0,"1.050925","1.350925","14177","","GlcCer_NS(d19:1/30:3)+H",0,0,0,0,0,0,0,0,"1.050925","1.350925","14177","","GlcCer_NS(d19:1/30:3)+H",0,0,0,0,0,0,0,0,"1.050925","1.350925","14177","","GlcCer_NS(d19:1/30:3)+H",0,0,0,0,0,0,0,0,"1.050925","1.350925","14177","","GlcCer_NS(d19:1/30:3)+H","904.76064","742.70784","724.69724","706.68674","296.29478","278.28428","446.43578","266.28428","1.050925","1.350925","14177"
"","GlcCer_NS(d19:1/30:4)+H",0,0,0,0,0,0,0,0,"10.4407611111111","10.7407611111111","4643","","GlcCer_NS(d19:1/30:4)+H",0,0,0,0,0,0,0,0,"10.4407611111111","10.7407611111111","4643","","GlcCer_NS(d19:1/30:4)+H",0,0,0,0,0,0,0,0,"10.4407611111111","10.7407611111111","4643","","GlcCer_NS(d19:1/30:4)+H",0,0,0,0,0,0,0,0,"10.4407611111111","10.7407611111111","4643","","GlcCer_NS(d19:1/30:4)+H",0,0,0,0,0,0,0,0,"10.4407611111111","10.7407611111111","4643","","GlcCer_NS(d19:1/30:4)+H","902.74498","740.69218","722.68158","704.67108","296.29478","278.28428","444.42012","266.28428","10.4407611111111","10.7407611111111","4643"
"","GlcCer_NS(d19:1/30:4)+H",0,0,0,0,0,0,0,0,"10.3771527777778","10.6771527777778","11562","","GlcCer_NS(d19:1/30:4)+H",0,0,0,0,0,0,0,0,"10.3771527777778","10.6771527777778","11562","","GlcCer_NS(d19:1/30:4)+H",0,0,0,0,0,0,0,0,"10.3771527777778","10.6771527777778","11562","","GlcCer_NS(d19:1/30:4)+H",0,0,0,0,0,0,0,0,"10.3771527777778","10.6771527777778","11562","","GlcCer_NS(d19:1/30:4)+H",0,0,0,0,0,0,0,0,"10.3771527777778","10.6771527777778","11562","","GlcCer_NS(d19:1/30:4)+H","902.74498","740.69218","722.68158","704.67108","296.29478","278.28428","444.42012","266.28428","10.3771527777778","10.6771527777778","11562"
"","GlcCer_NS(d19:1/30:4)+H",0,0,0,0,0,0,0,0,"10.4612712121212","10.7612712121212","17904","","GlcCer_NS(d19:1/30:4)+H",0,0,0,0,0,0,0,0,"10.4612712121212","10.7612712121212","17904","","GlcCer_NS(d19:1/30:4)+H",0,0,0,0,0,0,0,0,"10.4612712121212","10.7612712121212","17904","","GlcCer_NS(d19:1/30:4)+H",0,0,0,0,0,0,0,0,"10.4612712121212","10.7612712121212","17904","","GlcCer_NS(d19:1/30:4)+H",0,0,0,0,0,0,0,0,"10.4612712121212","10.7612712121212","17904","","GlcCer_NS(d19:1/30:4)+H","902.74498","740.69218","722.68158","704.67108","296.29478","278.28428","444.42012","266.28428","10.4612712121212","10.7612712121212","17904"
"","GlcCer_NS(d19:1/31:2)+H",0,0,0,0,0,0,0,0,"13.7198666666667","14.0198666666667","11544","","GlcCer_NS(d19:1/31:2)+H",0,0,0,0,0,0,0,0,"13.7198666666667","14.0198666666667","11544","","GlcCer_NS(d19:1/31:2)+H",0,0,0,0,0,0,0,0,"13.7198666666667","14.0198666666667","11544","","GlcCer_NS(d19:1/31:2)+H",0,0,0,0,0,0,0,0,"13.7198666666667","14.0198666666667","11544","","GlcCer_NS(d19:1/31:2)+H",0,0,0,0,0,0,0,0,"13.7198666666667","14.0198666666667","11544","","GlcCer_NS(d19:1/31:2)+H","920.79196","758.73916","740.72856","722.71806","296.29478","278.28428","462.4671","266.28428","13.7198666666667","14.0198666666667","11544"
"","GlcCer_NS(d19:1/31:3)+H",0,0,0,0,0,0,0,0,"1.26605972222222","1.56605972222222","13393","","GlcCer_NS(d19:1/31:3)+H",0,0,0,0,0,0,0,0,"1.26605972222222","1.56605972222222","13393","","GlcCer_NS(d19:1/31:3)+H",0,0,0,0,0,0,0,0,"1.26605972222222","1.56605972222222","13393","","GlcCer_NS(d19:1/31:3)+H",0,0,0,0,0,0,0,0,"1.26605972222222","1.56605972222222","13393","","GlcCer_NS(d19:1/31:3)+H",0,0,0,0,0,0,0,0,"1.26605972222222","1.56605972222222","13393","","GlcCer_NS(d19:1/31:3)+H","918.7763","756.7235","738.7129","720.7024","296.29478","278.28428","460.45144","266.28428","1.26605972222222","1.56605972222222","13393"
"","GlcCer_NS(d19:1/32:2)+H",0,0,0,0,0,0,0,0,"12.1892277777778","12.4892277777778","14370","","GlcCer_NS(d19:1/32:2)+H",0,0,0,0,0,0,0,0,"12.1892277777778","12.4892277777778","14370","","GlcCer_NS(d19:1/32:2)+H",0,0,0,0,0,0,0,0,"12.1892277777778","12.4892277777778","14370","","GlcCer_NS(d19:1/32:2)+H",0,0,0,0,0,0,0,0,"12.1892277777778","12.4892277777778","14370","","GlcCer_NS(d19:1/32:2)+H",0,0,0,0,0,0,0,0,"12.1892277777778","12.4892277777778","14370","","GlcCer_NS(d19:1/32:2)+H","934.80762","772.75482","754.74422","736.73372","296.29478","278.28428","476.48276","266.28428","12.1892277777778","12.4892277777778","14370"
"","GlcCer_NS(d19:1/32:3)+H",0,0,0,0,0,0,0,0,"11.53305","11.83305","2524","","GlcCer_NS(d19:1/32:3)+H",0,0,0,0,0,0,0,0,"11.53305","11.83305","2524","","GlcCer_NS(d19:1/32:3)+H",0,0,0,0,0,0,0,0,"11.53305","11.83305","2524","","GlcCer_NS(d19:1/32:3)+H",0,0,0,0,0,0,0,0,"11.53305","11.83305","2524","","GlcCer_NS(d19:1/32:3)+H",0,0,0,0,0,0,0,0,"11.53305","11.83305","2524","","GlcCer_NS(d19:1/32:3)+H","932.79196","770.73916","752.72856","734.71806","296.29478","278.28428","474.4671","266.28428","11.53305","11.83305","2524"
"","GlcCer_NS(d19:1/32:3)+H",0,0,0,0,0,0,0,0,"11.8132045454545","12.1132045454545","5443","","GlcCer_NS(d19:1/32:3)+H",0,0,0,0,0,0,0,0,"11.8132045454545","12.1132045454545","5443","","GlcCer_NS(d19:1/32:3)+H",0,0,0,0,0,0,0,0,"11.8132045454545","12.1132045454545","5443","","GlcCer_NS(d19:1/32:3)+H",0,0,0,0,0,0,0,0,"11.8132045454545","12.1132045454545","5443","","GlcCer_NS(d19:1/32:3)+H",0,0,0,0,0,0,0,0,"11.8132045454545","12.1132045454545","5443","","GlcCer_NS(d19:1/32:3)+H","932.79196","770.73916","752.72856","734.71806","296.29478","278.28428","474.4671","266.28428","11.8132045454545","12.1132045454545","5443"
"","GlcCer_NS(d19:1/32:4)+H",0,0,0,0,0,0,0,0,"10.9505527777778","11.2505527777778","2813","","GlcCer_NS(d19:1/32:4)+H",0,0,0,0,0,0,0,0,"10.9505527777778","11.2505527777778","2813","","GlcCer_NS(d19:1/32:4)+H",0,0,0,0,0,0,0,0,"10.9505527777778","11.2505527777778","2813","","GlcCer_NS(d19:1/32:4)+H",0,0,0,0,0,0,0,0,"10.9505527777778","11.2505527777778","2813","","GlcCer_NS(d19:1/32:4)+H",0,0,0,0,0,0,0,0,"10.9505527777778","11.2505527777778","2813","","GlcCer_NS(d19:1/32:4)+H","930.7763","768.7235","750.7129","732.7024","296.29478","278.28428","472.45144","266.28428","10.9505527777778","11.2505527777778","2813"
"","GlcCer_NS(d19:1/32:4)+H",0,0,0,0,0,0,0,0,"11.514395","11.814395","11651","","GlcCer_NS(d19:1/32:4)+H",0,0,0,0,0,0,0,0,"11.514395","11.814395","11651","","GlcCer_NS(d19:1/32:4)+H",0,0,0,0,0,0,0,0,"11.514395","11.814395","11651","","GlcCer_NS(d19:1/32:4)+H",0,0,0,0,0,0,0,0,"11.514395","11.814395","11651","","GlcCer_NS(d19:1/32:4)+H",0,0,0,0,0,0,0,0,"11.514395","11.814395","11651","","GlcCer_NS(d19:1/32:4)+H","930.7763","768.7235","750.7129","732.7024","296.29478","278.28428","472.45144","266.28428","11.514395","11.814395","11651"
"","GlcCer_NS(d19:1/33:1)+H",0,0,0,0,0,0,0,0,"14.7090625","15.0090625","1190","","GlcCer_NS(d19:1/33:1)+H",0,0,0,0,0,0,0,0,"14.7090625","15.0090625","1190","","GlcCer_NS(d19:1/33:1)+H",0,0,0,0,0,0,0,0,"14.7090625","15.0090625","1190","","GlcCer_NS(d19:1/33:1)+H",0,0,0,0,0,0,0,0,"14.7090625","15.0090625","1190","","GlcCer_NS(d19:1/33:1)+H",0,0,0,0,0,0,0,0,"14.7090625","15.0090625","1190","","GlcCer_NS(d19:1/33:1)+H","950.83894","788.78614","770.77554","752.76504","296.29478","278.28428","492.51408","266.28428","14.7090625","15.0090625","1190"
