"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","Plasmenyl-PS","[M+H]+","NL_head","NL_T2_RCOOH","T2_RCO+","RT_min","RT_max","Comment","RT at Max Intensity","Plasmenyl-PS","[M+H]+","NL_head","NL_T2_RCOOH","T2_RCO+","RT_min","RT_max","Comment","Number of Scans","Plasmenyl-PS","[M+H]+","NL_head","NL_T2_RCOOH","T2_RCO+","RT_min","RT_max","Comment","Max Intensity","Plasmenyl-PS","[M+H]+","NL_head","NL_T2_RCOOH","T2_RCO+","RT_min","RT_max","Comment","Average m/z","Plasmenyl-PS","[M+H]+","NL_head","NL_T2_RCOOH","T2_RCO+","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","Plasmenyl-PS","[M+H]+","NL_head","NL_T2_RCOOH","T2_RCO+","RT_min","RT_max","Comment"
"","Plasmenyl-PS(P-18:1/22:3)+H",0,0,0,0,"3.88472638888889","4.18472638888889","18235","","Plasmenyl-PS(P-18:1/22:3)+H",0,0,0,0,"3.88472638888889","4.18472638888889","18235","","Plasmenyl-PS(P-18:1/22:3)+H",0,0,0,0,"3.88472638888889","4.18472638888889","18235","","Plasmenyl-PS(P-18:1/22:3)+H",0,0,0,0,"3.88472638888889","4.18472638888889","18235","","Plasmenyl-PS(P-18:1/22:3)+H",0,0,0,0,"3.88472638888889","4.18472638888889","18235","","Plasmenyl-PS(P-18:1/22:3)+H","824.58013","639.57118","323.29453","317.28395","3.88472638888889","4.18472638888889","18235"
"","Plasmenyl-PS(P-18:1/22:4)+H",0,0,0,0,"4.53785277777778","4.83785277777778","4463","","Plasmenyl-PS(P-18:1/22:4)+H",0,0,0,0,"4.53785277777778","4.83785277777778","4463","","Plasmenyl-PS(P-18:1/22:4)+H",0,0,0,0,"4.53785277777778","4.83785277777778","4463","","Plasmenyl-PS(P-18:1/22:4)+H",0,0,0,0,"4.53785277777778","4.83785277777778","4463","","Plasmenyl-PS(P-18:1/22:4)+H",0,0,0,0,"4.53785277777778","4.83785277777778","4463","","Plasmenyl-PS(P-18:1/22:4)+H","822.56443","637.55548","323.29453","315.26825","4.53785277777778","4.83785277777778","4463"
"","Plasmenyl-PS(P-18:1/22:4)+H",0,0,0,0,"4.877425","5.177425","5501","","Plasmenyl-PS(P-18:1/22:4)+H",0,0,0,0,"4.877425","5.177425","5501","","Plasmenyl-PS(P-18:1/22:4)+H",0,0,0,0,"4.877425","5.177425","5501","","Plasmenyl-PS(P-18:1/22:4)+H",0,0,0,0,"4.877425","5.177425","5501","","Plasmenyl-PS(P-18:1/22:4)+H",0,0,0,0,"4.877425","5.177425","5501","","Plasmenyl-PS(P-18:1/22:4)+H","822.56443","637.55548","323.29453","315.26825","4.877425","5.177425","5501"
"","Plasmenyl-PS(P-18:1/22:4)+H",0,0,0,0,"3.08639027777778","3.38639027777778","6937","","Plasmenyl-PS(P-18:1/22:4)+H",0,0,0,0,"3.08639027777778","3.38639027777778","6937","","Plasmenyl-PS(P-18:1/22:4)+H",0,0,0,0,"3.08639027777778","3.38639027777778","6937","","Plasmenyl-PS(P-18:1/22:4)+H",0,0,0,0,"3.08639027777778","3.38639027777778","6937","","Plasmenyl-PS(P-18:1/22:4)+H",0,0,0,0,"3.08639027777778","3.38639027777778","6937","","Plasmenyl-PS(P-18:1/22:4)+H","822.56443","637.55548","323.29453","315.26825","3.08639027777778","3.38639027777778","6937"
"","Plasmenyl-PS(P-18:1/22:4)+H",0,0,0,0,"3.66438472222222","3.96438472222222","7119","","Plasmenyl-PS(P-18:1/22:4)+H",0,0,0,0,"3.66438472222222","3.96438472222222","7119","","Plasmenyl-PS(P-18:1/22:4)+H",0,0,0,0,"3.66438472222222","3.96438472222222","7119","","Plasmenyl-PS(P-18:1/22:4)+H",0,0,0,0,"3.66438472222222","3.96438472222222","7119","","Plasmenyl-PS(P-18:1/22:4)+H",0,0,0,0,"3.66438472222222","3.96438472222222","7119","","Plasmenyl-PS(P-18:1/22:4)+H","822.56443","637.55548","323.29453","315.26825","3.66438472222222","3.96438472222222","7119"
"","Plasmenyl-PS(P-18:1/22:4)+H",0,0,0,0,"5.19026666666667","5.49026666666667","8412","","Plasmenyl-PS(P-18:1/22:4)+H",0,0,0,0,"5.19026666666667","5.49026666666667","8412","","Plasmenyl-PS(P-18:1/22:4)+H",0,0,0,0,"5.19026666666667","5.49026666666667","8412","","Plasmenyl-PS(P-18:1/22:4)+H",0,0,0,0,"5.19026666666667","5.49026666666667","8412","","Plasmenyl-PS(P-18:1/22:4)+H",0,0,0,0,"5.19026666666667","5.49026666666667","8412","","Plasmenyl-PS(P-18:1/22:4)+H","822.56443","637.55548","323.29453","315.26825","5.19026666666667","5.49026666666667","8412"
"","Plasmenyl-PS(P-18:1/22:4)+H",0,0,0,0,"3.69199166666667","3.99199166666667","13592","","Plasmenyl-PS(P-18:1/22:4)+H",0,0,0,0,"3.69199166666667","3.99199166666667","13592","","Plasmenyl-PS(P-18:1/22:4)+H",0,0,0,0,"3.69199166666667","3.99199166666667","13592","","Plasmenyl-PS(P-18:1/22:4)+H",0,0,0,0,"3.69199166666667","3.99199166666667","13592","","Plasmenyl-PS(P-18:1/22:4)+H",0,0,0,0,"3.69199166666667","3.99199166666667","13592","","Plasmenyl-PS(P-18:1/22:4)+H","822.56443","637.55548","323.29453","315.26825","3.69199166666667","3.99199166666667","13592"
"","Plasmenyl-PS(P-18:1/22:4)+H",0,0,0,0,"5.19859027777778","5.49859027777778","13803","","Plasmenyl-PS(P-18:1/22:4)+H",0,0,0,0,"5.19859027777778","5.49859027777778","13803","","Plasmenyl-PS(P-18:1/22:4)+H",0,0,0,0,"5.19859027777778","5.49859027777778","13803","","Plasmenyl-PS(P-18:1/22:4)+H",0,0,0,0,"5.19859027777778","5.49859027777778","13803","","Plasmenyl-PS(P-18:1/22:4)+H",0,0,0,0,"5.19859027777778","5.49859027777778","13803","","Plasmenyl-PS(P-18:1/22:4)+H","822.56443","637.55548","323.29453","315.26825","5.19859027777778","5.49859027777778","13803"
"","Plasmenyl-PS(P-18:1/22:4)+H",0,0,0,0,"4.92135972222222","5.22135972222222","15390","","Plasmenyl-PS(P-18:1/22:4)+H",0,0,0,0,"4.92135972222222","5.22135972222222","15390","","Plasmenyl-PS(P-18:1/22:4)+H",0,0,0,0,"4.92135972222222","5.22135972222222","15390","","Plasmenyl-PS(P-18:1/22:4)+H",0,0,0,0,"4.92135972222222","5.22135972222222","15390","","Plasmenyl-PS(P-18:1/22:4)+H",0,0,0,0,"4.92135972222222","5.22135972222222","15390","","Plasmenyl-PS(P-18:1/22:4)+H","822.56443","637.55548","323.29453","315.26825","4.92135972222222","5.22135972222222","15390"
"","Plasmenyl-PS(P-18:1/22:4)+H",0,0,0,0,"3.31961805555556","3.61961805555556","16893","","Plasmenyl-PS(P-18:1/22:4)+H",0,0,0,0,"3.31961805555556","3.61961805555556","16893","","Plasmenyl-PS(P-18:1/22:4)+H",0,0,0,0,"3.31961805555556","3.61961805555556","16893","","Plasmenyl-PS(P-18:1/22:4)+H",0,0,0,0,"3.31961805555556","3.61961805555556","16893","","Plasmenyl-PS(P-18:1/22:4)+H",0,0,0,0,"3.31961805555556","3.61961805555556","16893","","Plasmenyl-PS(P-18:1/22:4)+H","822.56443","637.55548","323.29453","315.26825","3.31961805555556","3.61961805555556","16893"
"","Plasmenyl-PS(P-18:1/22:5)+H",0,0,0,0,"4.90192222222222","5.20192222222222","2988","","Plasmenyl-PS(P-18:1/22:5)+H",0,0,0,0,"4.90192222222222","5.20192222222222","2988","","Plasmenyl-PS(P-18:1/22:5)+H",0,0,0,0,"4.90192222222222","5.20192222222222","2988","","Plasmenyl-PS(P-18:1/22:5)+H",0,0,0,0,"4.90192222222222","5.20192222222222","2988","","Plasmenyl-PS(P-18:1/22:5)+H",0,0,0,0,"4.90192222222222","5.20192222222222","2988","","Plasmenyl-PS(P-18:1/22:5)+H","820.54883","635.53988","323.29453","313.25265","4.90192222222222","5.20192222222222","2988"
"","Plasmenyl-PS(P-18:1/22:5)+H",0,0,0,0,"3.85658484848485","4.15658484848485","13925","","Plasmenyl-PS(P-18:1/22:5)+H",0,0,0,0,"3.85658484848485","4.15658484848485","13925","","Plasmenyl-PS(P-18:1/22:5)+H",0,0,0,0,"3.85658484848485","4.15658484848485","13925","","Plasmenyl-PS(P-18:1/22:5)+H",0,0,0,0,"3.85658484848485","4.15658484848485","13925","","Plasmenyl-PS(P-18:1/22:5)+H",0,0,0,0,"3.85658484848485","4.15658484848485","13925","","Plasmenyl-PS(P-18:1/22:5)+H","820.54883","635.53988","323.29453","313.25265","3.85658484848485","4.15658484848485","13925"
"","Plasmenyl-PS(P-18:1/24:1)+H",0,0,0,0,"8.39007638888889","8.69007638888889","1144","","Plasmenyl-PS(P-18:1/24:1)+H",0,0,0,0,"8.39007638888889","8.69007638888889","1144","","Plasmenyl-PS(P-18:1/24:1)+H",0,0,0,0,"8.39007638888889","8.69007638888889","1144","","Plasmenyl-PS(P-18:1/24:1)+H",0,0,0,0,"8.39007638888889","8.69007638888889","1144","","Plasmenyl-PS(P-18:1/24:1)+H",0,0,0,0,"8.39007638888889","8.69007638888889","1144","","Plasmenyl-PS(P-18:1/24:1)+H","856.64273","671.63378","323.29453","349.34655","8.39007638888889","8.69007638888889","1144"
"","Plasmenyl-PS(P-18:1/8:0)+H",0,0,0,0,"0.93887638888889","1.23887638888889","3702","","Plasmenyl-PS(P-18:1/8:0)+H",0,0,0,0,"0.93887638888889","1.23887638888889","3702","","Plasmenyl-PS(P-18:1/8:0)+H",0,0,0,0,"0.93887638888889","1.23887638888889","3702","","Plasmenyl-PS(P-18:1/8:0)+H",0,0,0,0,"0.93887638888889","1.23887638888889","3702","","Plasmenyl-PS(P-18:1/8:0)+H",0,0,0,0,"0.93887638888889","1.23887638888889","3702","","Plasmenyl-PS(P-18:1/8:0)+H","634.40793","449.39898","323.29453","127.11175","0.93887638888889","1.23887638888889","3702"
"","Plasmenyl-PS(P-20:0/14:0)+H",0,0,0,0,"4.89981527777778","5.19981527777778","9166","","Plasmenyl-PS(P-20:0/14:0)+H",0,0,0,0,"4.89981527777778","5.19981527777778","9166","","Plasmenyl-PS(P-20:0/14:0)+H",0,0,0,0,"4.89981527777778","5.19981527777778","9166","","Plasmenyl-PS(P-20:0/14:0)+H",0,0,0,0,"4.89981527777778","5.19981527777778","9166","","Plasmenyl-PS(P-20:0/14:0)+H",0,0,0,0,"4.89981527777778","5.19981527777778","9166","","Plasmenyl-PS(P-20:0/14:0)+H","748.54873","563.53978","353.34143","211.20565","4.89981527777778","5.19981527777778","9166"
"","Plasmenyl-PS(P-20:0/14:0)+H",0,0,0,0,"5.33257777777778","5.63257777777778","12455","","Plasmenyl-PS(P-20:0/14:0)+H",0,0,0,0,"5.33257777777778","5.63257777777778","12455","","Plasmenyl-PS(P-20:0/14:0)+H",0,0,0,0,"5.33257777777778","5.63257777777778","12455","","Plasmenyl-PS(P-20:0/14:0)+H",0,0,0,0,"5.33257777777778","5.63257777777778","12455","","Plasmenyl-PS(P-20:0/14:0)+H",0,0,0,0,"5.33257777777778","5.63257777777778","12455","","Plasmenyl-PS(P-20:0/14:0)+H","748.54873","563.53978","353.34143","211.20565","5.33257777777778","5.63257777777778","12455"
"","Plasmenyl-PS(P-20:0/15:0)+H",0,0,0,0,"5.44271805555556","5.74271805555556","3919","","Plasmenyl-PS(P-20:0/15:0)+H",0,0,0,0,"5.44271805555556","5.74271805555556","3919","","Plasmenyl-PS(P-20:0/15:0)+H",0,0,0,0,"5.44271805555556","5.74271805555556","3919","","Plasmenyl-PS(P-20:0/15:0)+H",0,0,0,0,"5.44271805555556","5.74271805555556","3919","","Plasmenyl-PS(P-20:0/15:0)+H",0,0,0,0,"5.44271805555556","5.74271805555556","3919","","Plasmenyl-PS(P-20:0/15:0)+H","762.56443","577.55548","353.34143","225.22135","5.44271805555556","5.74271805555556","3919"
"","Plasmenyl-PS(P-20:0/16:0)+H",1,0,0,0,"6.06026805555555","6.36026805555555","551","","Plasmenyl-PS(P-20:0/16:0)+H",6.225476,0,0,0,"6.06026805555555","6.36026805555555","551","","Plasmenyl-PS(P-20:0/16:0)+H",1,0,0,0,"6.06026805555555","6.36026805555555","551","","Plasmenyl-PS(P-20:0/16:0)+H",463349.5,0,0,0,"6.06026805555555","6.36026805555555","551","","Plasmenyl-PS(P-20:0/16:0)+H",776.5809,0,0,0,"6.06026805555555","6.36026805555555","551","","Plasmenyl-PS(P-20:0/16:0)+H","776.58003","591.57108","353.34143","239.23695","6.06026805555555","6.36026805555555","551"
"","Plasmenyl-PS(P-20:0/16:0)+H",1,0,0,0,"3.8481","4.1481","7330","","Plasmenyl-PS(P-20:0/16:0)+H",4.055396,0,0,0,"3.8481","4.1481","7330","","Plasmenyl-PS(P-20:0/16:0)+H",1,0,0,0,"3.8481","4.1481","7330","","Plasmenyl-PS(P-20:0/16:0)+H",1151.403,0,0,0,"3.8481","4.1481","7330","","Plasmenyl-PS(P-20:0/16:0)+H",776.5801,0,0,0,"3.8481","4.1481","7330","","Plasmenyl-PS(P-20:0/16:0)+H","776.58003","591.57108","353.34143","239.23695","3.8481","4.1481","7330"
"","Plasmenyl-PS(P-20:0/16:0)+H",0,0,0,0,"4.86781666666667","5.16781666666667","13186","","Plasmenyl-PS(P-20:0/16:0)+H",0,0,0,0,"4.86781666666667","5.16781666666667","13186","","Plasmenyl-PS(P-20:0/16:0)+H",0,0,0,0,"4.86781666666667","5.16781666666667","13186","","Plasmenyl-PS(P-20:0/16:0)+H",0,0,0,0,"4.86781666666667","5.16781666666667","13186","","Plasmenyl-PS(P-20:0/16:0)+H",0,0,0,0,"4.86781666666667","5.16781666666667","13186","","Plasmenyl-PS(P-20:0/16:0)+H","776.58003","591.57108","353.34143","239.23695","4.86781666666667","5.16781666666667","13186"
"","Plasmenyl-PS(P-20:0/16:1)+H",1,0,0,0,"5.07425277777778","5.37425277777778","330","","Plasmenyl-PS(P-20:0/16:1)+H",5.172553,0,0,0,"5.07425277777778","5.37425277777778","330","","Plasmenyl-PS(P-20:0/16:1)+H",2,0,0,0,"5.07425277777778","5.37425277777778","330","","Plasmenyl-PS(P-20:0/16:1)+H",494380.4,0,0,0,"5.07425277777778","5.37425277777778","330","","Plasmenyl-PS(P-20:0/16:1)+H",774.5666,0,0,0,"5.07425277777778","5.37425277777778","330","","Plasmenyl-PS(P-20:0/16:1)+H","774.56443","589.55548","353.34143","237.22135","5.07425277777778","5.37425277777778","330"
"","Plasmenyl-PS(P-20:0/16:1)+H",0,0,0,0,"3.15768333333333","3.45768333333333","3664","","Plasmenyl-PS(P-20:0/16:1)+H",0,0,0,0,"3.15768333333333","3.45768333333333","3664","","Plasmenyl-PS(P-20:0/16:1)+H",0,0,0,0,"3.15768333333333","3.45768333333333","3664","","Plasmenyl-PS(P-20:0/16:1)+H",0,0,0,0,"3.15768333333333","3.45768333333333","3664","","Plasmenyl-PS(P-20:0/16:1)+H",0,0,0,0,"3.15768333333333","3.45768333333333","3664","","Plasmenyl-PS(P-20:0/16:1)+H","774.56443","589.55548","353.34143","237.22135","3.15768333333333","3.45768333333333","3664"
"","Plasmenyl-PS(P-20:0/16:1)+H",0,0,0,0,"2.97523055555556","3.27523055555556","11461","","Plasmenyl-PS(P-20:0/16:1)+H",0,0,0,0,"2.97523055555556","3.27523055555556","11461","","Plasmenyl-PS(P-20:0/16:1)+H",0,0,0,0,"2.97523055555556","3.27523055555556","11461","","Plasmenyl-PS(P-20:0/16:1)+H",0,0,0,0,"2.97523055555556","3.27523055555556","11461","","Plasmenyl-PS(P-20:0/16:1)+H",0,0,0,0,"2.97523055555556","3.27523055555556","11461","","Plasmenyl-PS(P-20:0/16:1)+H","774.56443","589.55548","353.34143","237.22135","2.97523055555556","3.27523055555556","11461"
"","Plasmenyl-PS(P-20:0/16:1)+H",0,0,0,0,"5.33678333333333","5.63678333333333","17206","","Plasmenyl-PS(P-20:0/16:1)+H",0,0,0,0,"5.33678333333333","5.63678333333333","17206","","Plasmenyl-PS(P-20:0/16:1)+H",0,0,0,0,"5.33678333333333","5.63678333333333","17206","","Plasmenyl-PS(P-20:0/16:1)+H",0,0,0,0,"5.33678333333333","5.63678333333333","17206","","Plasmenyl-PS(P-20:0/16:1)+H",0,0,0,0,"5.33678333333333","5.63678333333333","17206","","Plasmenyl-PS(P-20:0/16:1)+H","774.56443","589.55548","353.34143","237.22135","5.33678333333333","5.63678333333333","17206"
"","Plasmenyl-PS(P-20:0/17:1)+H",0,0,0,0,"5.73617916666667","6.03617916666667","9611","","Plasmenyl-PS(P-20:0/17:1)+H",0,0,0,0,"5.73617916666667","6.03617916666667","9611","","Plasmenyl-PS(P-20:0/17:1)+H",0,0,0,0,"5.73617916666667","6.03617916666667","9611","","Plasmenyl-PS(P-20:0/17:1)+H",0,0,0,0,"5.73617916666667","6.03617916666667","9611","","Plasmenyl-PS(P-20:0/17:1)+H",0,0,0,0,"5.73617916666667","6.03617916666667","9611","","Plasmenyl-PS(P-20:0/17:1)+H","788.58003","603.57108","353.34143","251.23695","5.73617916666667","6.03617916666667","9611"
"","Plasmenyl-PS(P-20:0/18:0)+H",0,0,0,0,"7.25400972222222","7.55400972222222","2607","","Plasmenyl-PS(P-20:0/18:0)+H",0,0,0,0,"7.25400972222222","7.55400972222222","2607","","Plasmenyl-PS(P-20:0/18:0)+H",0,0,0,0,"7.25400972222222","7.55400972222222","2607","","Plasmenyl-PS(P-20:0/18:0)+H",0,0,0,0,"7.25400972222222","7.55400972222222","2607","","Plasmenyl-PS(P-20:0/18:0)+H",0,0,0,0,"7.25400972222222","7.55400972222222","2607","","Plasmenyl-PS(P-20:0/18:0)+H","804.61133","619.60238","353.34143","267.26825","7.25400972222222","7.55400972222222","2607"
"","Plasmenyl-PS(P-20:0/18:0)+H",0,0,0,0,"7.95514305555555","8.25514305555555","18411","","Plasmenyl-PS(P-20:0/18:0)+H",0,0,0,0,"7.95514305555555","8.25514305555555","18411","","Plasmenyl-PS(P-20:0/18:0)+H",0,0,0,0,"7.95514305555555","8.25514305555555","18411","","Plasmenyl-PS(P-20:0/18:0)+H",0,0,0,0,"7.95514305555555","8.25514305555555","18411","","Plasmenyl-PS(P-20:0/18:0)+H",0,0,0,0,"7.95514305555555","8.25514305555555","18411","","Plasmenyl-PS(P-20:0/18:0)+H","804.61133","619.60238","353.34143","267.26825","7.95514305555555","8.25514305555555","18411"
"","Plasmenyl-PS(P-20:0/18:1)+H",0,0,0,0,"6.33237361111111","6.63237361111111","1954","","Plasmenyl-PS(P-20:0/18:1)+H",0,0,0,0,"6.33237361111111","6.63237361111111","1954","","Plasmenyl-PS(P-20:0/18:1)+H",0,0,0,0,"6.33237361111111","6.63237361111111","1954","","Plasmenyl-PS(P-20:0/18:1)+H",0,0,0,0,"6.33237361111111","6.63237361111111","1954","","Plasmenyl-PS(P-20:0/18:1)+H",0,0,0,0,"6.33237361111111","6.63237361111111","1954","","Plasmenyl-PS(P-20:0/18:1)+H","802.59573","617.58678","353.34143","265.25265","6.33237361111111","6.63237361111111","1954"
"","Plasmenyl-PS(P-20:0/18:1)+H",0,0,0,0,"4.12052916666667","4.42052916666667","3104","","Plasmenyl-PS(P-20:0/18:1)+H",0,0,0,0,"4.12052916666667","4.42052916666667","3104","","Plasmenyl-PS(P-20:0/18:1)+H",0,0,0,0,"4.12052916666667","4.42052916666667","3104","","Plasmenyl-PS(P-20:0/18:1)+H",0,0,0,0,"4.12052916666667","4.42052916666667","3104","","Plasmenyl-PS(P-20:0/18:1)+H",0,0,0,0,"4.12052916666667","4.42052916666667","3104","","Plasmenyl-PS(P-20:0/18:1)+H","802.59573","617.58678","353.34143","265.25265","4.12052916666667","4.42052916666667","3104"
"","Plasmenyl-PS(P-20:0/18:1)+H",0,0,0,0,"4.40779305555556","4.70779305555556","4948","","Plasmenyl-PS(P-20:0/18:1)+H",0,0,0,0,"4.40779305555556","4.70779305555556","4948","","Plasmenyl-PS(P-20:0/18:1)+H",0,0,0,0,"4.40779305555556","4.70779305555556","4948","","Plasmenyl-PS(P-20:0/18:1)+H",0,0,0,0,"4.40779305555556","4.70779305555556","4948","","Plasmenyl-PS(P-20:0/18:1)+H",0,0,0,0,"4.40779305555556","4.70779305555556","4948","","Plasmenyl-PS(P-20:0/18:1)+H","802.59573","617.58678","353.34143","265.25265","4.40779305555556","4.70779305555556","4948"
"","Plasmenyl-PS(P-20:0/18:1)+H",0,0,0,0,"4.12585277777778","4.42585277777778","12860","","Plasmenyl-PS(P-20:0/18:1)+H",0,0,0,0,"4.12585277777778","4.42585277777778","12860","","Plasmenyl-PS(P-20:0/18:1)+H",0,0,0,0,"4.12585277777778","4.42585277777778","12860","","Plasmenyl-PS(P-20:0/18:1)+H",0,0,0,0,"4.12585277777778","4.42585277777778","12860","","Plasmenyl-PS(P-20:0/18:1)+H",0,0,0,0,"4.12585277777778","4.42585277777778","12860","","Plasmenyl-PS(P-20:0/18:1)+H","802.59573","617.58678","353.34143","265.25265","4.12585277777778","4.42585277777778","12860"
"","Plasmenyl-PS(P-20:0/18:2)+H",0,0,0,0,"5.43967777777778","5.73967777777778","3279","","Plasmenyl-PS(P-20:0/18:2)+H",0,0,0,0,"5.43967777777778","5.73967777777778","3279","","Plasmenyl-PS(P-20:0/18:2)+H",0,0,0,0,"5.43967777777778","5.73967777777778","3279","","Plasmenyl-PS(P-20:0/18:2)+H",0,0,0,0,"5.43967777777778","5.73967777777778","3279","","Plasmenyl-PS(P-20:0/18:2)+H",0,0,0,0,"5.43967777777778","5.73967777777778","3279","","Plasmenyl-PS(P-20:0/18:2)+H","800.58003","615.57108","353.34143","263.23695","5.43967777777778","5.73967777777778","3279"
"","Plasmenyl-PS(P-20:0/18:2)+H",0,0,0,0,"3.63204027777778","3.93204027777778","7037","","Plasmenyl-PS(P-20:0/18:2)+H",0,0,0,0,"3.63204027777778","3.93204027777778","7037","","Plasmenyl-PS(P-20:0/18:2)+H",0,0,0,0,"3.63204027777778","3.93204027777778","7037","","Plasmenyl-PS(P-20:0/18:2)+H",0,0,0,0,"3.63204027777778","3.93204027777778","7037","","Plasmenyl-PS(P-20:0/18:2)+H",0,0,0,0,"3.63204027777778","3.93204027777778","7037","","Plasmenyl-PS(P-20:0/18:2)+H","800.58003","615.57108","353.34143","263.23695","3.63204027777778","3.93204027777778","7037"
"","Plasmenyl-PS(P-20:0/18:2)+H",0,0,0,0,"4.10396527777778","4.40396527777778","7410","","Plasmenyl-PS(P-20:0/18:2)+H",0,0,0,0,"4.10396527777778","4.40396527777778","7410","","Plasmenyl-PS(P-20:0/18:2)+H",0,0,0,0,"4.10396527777778","4.40396527777778","7410","","Plasmenyl-PS(P-20:0/18:2)+H",0,0,0,0,"4.10396527777778","4.40396527777778","7410","","Plasmenyl-PS(P-20:0/18:2)+H",0,0,0,0,"4.10396527777778","4.40396527777778","7410","","Plasmenyl-PS(P-20:0/18:2)+H","800.58003","615.57108","353.34143","263.23695","4.10396527777778","4.40396527777778","7410"
"","Plasmenyl-PS(P-20:0/18:2)+H",0,0,0,0,"3.32310972222222","3.62310972222222","14702","","Plasmenyl-PS(P-20:0/18:2)+H",0,0,0,0,"3.32310972222222","3.62310972222222","14702","","Plasmenyl-PS(P-20:0/18:2)+H",0,0,0,0,"3.32310972222222","3.62310972222222","14702","","Plasmenyl-PS(P-20:0/18:2)+H",0,0,0,0,"3.32310972222222","3.62310972222222","14702","","Plasmenyl-PS(P-20:0/18:2)+H",0,0,0,0,"3.32310972222222","3.62310972222222","14702","","Plasmenyl-PS(P-20:0/18:2)+H","800.58003","615.57108","353.34143","263.23695","3.32310972222222","3.62310972222222","14702"
"","Plasmenyl-PS(P-20:0/18:2)+H",0,0,0,0,"5.83374444444444","6.13374444444444","18887","","Plasmenyl-PS(P-20:0/18:2)+H",0,0,0,0,"5.83374444444444","6.13374444444444","18887","","Plasmenyl-PS(P-20:0/18:2)+H",0,0,0,0,"5.83374444444444","6.13374444444444","18887","","Plasmenyl-PS(P-20:0/18:2)+H",0,0,0,0,"5.83374444444444","6.13374444444444","18887","","Plasmenyl-PS(P-20:0/18:2)+H",0,0,0,0,"5.83374444444444","6.13374444444444","18887","","Plasmenyl-PS(P-20:0/18:2)+H","800.58003","615.57108","353.34143","263.23695","5.83374444444444","6.13374444444444","18887"
"","Plasmenyl-PS(P-20:0/18:3)+H",1,0,0,0,"4.89671944444444","5.19671944444444","424","","Plasmenyl-PS(P-20:0/18:3)+H",5.006868,0,0,0,"4.89671944444444","5.19671944444444","424","","Plasmenyl-PS(P-20:0/18:3)+H",2,0,0,0,"4.89671944444444","5.19671944444444","424","","Plasmenyl-PS(P-20:0/18:3)+H",355770,0,0,0,"4.89671944444444","5.19671944444444","424","","Plasmenyl-PS(P-20:0/18:3)+H",798.566,0,0,0,"4.89671944444444","5.19671944444444","424","","Plasmenyl-PS(P-20:0/18:3)+H","798.56443","613.55548","353.34143","261.22135","4.89671944444444","5.19671944444444","424"
"","Plasmenyl-PS(P-20:0/18:3)+H",0,0,0,0,"3.84327222222222","4.14327222222222","3759","","Plasmenyl-PS(P-20:0/18:3)+H",0,0,0,0,"3.84327222222222","4.14327222222222","3759","","Plasmenyl-PS(P-20:0/18:3)+H",0,0,0,0,"3.84327222222222","4.14327222222222","3759","","Plasmenyl-PS(P-20:0/18:3)+H",0,0,0,0,"3.84327222222222","4.14327222222222","3759","","Plasmenyl-PS(P-20:0/18:3)+H",0,0,0,0,"3.84327222222222","4.14327222222222","3759","","Plasmenyl-PS(P-20:0/18:3)+H","798.56443","613.55548","353.34143","261.22135","3.84327222222222","4.14327222222222","3759"
"","Plasmenyl-PS(P-20:0/18:3)+H",0,0,0,0,"3.42625277777778","3.72625277777778","4937","","Plasmenyl-PS(P-20:0/18:3)+H",0,0,0,0,"3.42625277777778","3.72625277777778","4937","","Plasmenyl-PS(P-20:0/18:3)+H",0,0,0,0,"3.42625277777778","3.72625277777778","4937","","Plasmenyl-PS(P-20:0/18:3)+H",0,0,0,0,"3.42625277777778","3.72625277777778","4937","","Plasmenyl-PS(P-20:0/18:3)+H",0,0,0,0,"3.42625277777778","3.72625277777778","4937","","Plasmenyl-PS(P-20:0/18:3)+H","798.56443","613.55548","353.34143","261.22135","3.42625277777778","3.72625277777778","4937"
"","Plasmenyl-PS(P-20:0/18:3)+H",0,0,0,0,"3.09943333333333","3.39943333333333","5420","","Plasmenyl-PS(P-20:0/18:3)+H",0,0,0,0,"3.09943333333333","3.39943333333333","5420","","Plasmenyl-PS(P-20:0/18:3)+H",0,0,0,0,"3.09943333333333","3.39943333333333","5420","","Plasmenyl-PS(P-20:0/18:3)+H",0,0,0,0,"3.09943333333333","3.39943333333333","5420","","Plasmenyl-PS(P-20:0/18:3)+H",0,0,0,0,"3.09943333333333","3.39943333333333","5420","","Plasmenyl-PS(P-20:0/18:3)+H","798.56443","613.55548","353.34143","261.22135","3.09943333333333","3.39943333333333","5420"
"","Plasmenyl-PS(P-20:0/18:3)+H",0,0,0,0,"4.28418333333333","4.58418333333333","5760","","Plasmenyl-PS(P-20:0/18:3)+H",0,0,0,0,"4.28418333333333","4.58418333333333","5760","","Plasmenyl-PS(P-20:0/18:3)+H",0,0,0,0,"4.28418333333333","4.58418333333333","5760","","Plasmenyl-PS(P-20:0/18:3)+H",0,0,0,0,"4.28418333333333","4.58418333333333","5760","","Plasmenyl-PS(P-20:0/18:3)+H",0,0,0,0,"4.28418333333333","4.58418333333333","5760","","Plasmenyl-PS(P-20:0/18:3)+H","798.56443","613.55548","353.34143","261.22135","4.28418333333333","4.58418333333333","5760"
