"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","PC","M+Na","Mna-PC","Mna-TrimethylAmine","Mna-NaPC","Mna-tail1&TrimethylAmine","Mna-tail2&TrimethylAmine","Mna-Tail1","Mna-Tail2","C2H5O4NaP","RT_min","RT_max","Comment","RT at Max Intensity","PC","M+Na","Mna-PC","Mna-TrimethylAmine","Mna-NaPC","Mna-tail1&TrimethylAmine","Mna-tail2&TrimethylAmine","Mna-Tail1","Mna-Tail2","C2H5O4NaP","RT_min","RT_max","Comment","Number of Scans","PC","M+Na","Mna-PC","Mna-TrimethylAmine","Mna-NaPC","Mna-tail1&TrimethylAmine","Mna-tail2&TrimethylAmine","Mna-Tail1","Mna-Tail2","C2H5O4NaP","RT_min","RT_max","Comment","Max Intensity","PC","M+Na","Mna-PC","Mna-TrimethylAmine","Mna-NaPC","Mna-tail1&TrimethylAmine","Mna-tail2&TrimethylAmine","Mna-Tail1","Mna-Tail2","C2H5O4NaP","RT_min","RT_max","Comment","Average m/z","PC","M+Na","Mna-PC","Mna-TrimethylAmine","Mna-NaPC","Mna-tail1&TrimethylAmine","Mna-tail2&TrimethylAmine","Mna-Tail1","Mna-Tail2","C2H5O4NaP","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","PC","M+Na","Mna-PC","Mna-TrimethylAmine","Mna-NaPC","Mna-tail1&TrimethylAmine","Mna-tail2&TrimethylAmine","Mna-Tail1","Mna-Tail2","C2H5O4NaP","RT_min","RT_max","Comment"
"","PC(8:0_25:0)+Na",0,0,0,0,0,0,0,0,0,"12.3626638888889","12.6626638888889","5667","","PC(8:0_25:0)+Na",0,0,0,0,0,0,0,0,0,"12.3626638888889","12.6626638888889","5667","","PC(8:0_25:0)+Na",0,0,0,0,0,0,0,0,0,"12.3626638888889","12.6626638888889","5667","","PC(8:0_25:0)+Na",0,0,0,0,0,0,0,0,0,"12.3626638888889","12.6626638888889","5667","","PC(8:0_25:0)+Na",0,0,0,0,0,0,0,0,0,"12.3626638888889","12.6626638888889","5667","","PC(8:0_25:0)+Na","770.56708","587.50104","711.493581","565.5191","567.378551","329.112451","626.45205","388.18595","146.98179","12.3626638888889","12.6626638888889","5667"
"","PC(8:0_25:0)+Na",0,0,0,0,0,0,0,0,0,"12.9687472222222","13.2687472222222","10172","","PC(8:0_25:0)+Na",0,0,0,0,0,0,0,0,0,"12.9687472222222","13.2687472222222","10172","","PC(8:0_25:0)+Na",0,0,0,0,0,0,0,0,0,"12.9687472222222","13.2687472222222","10172","","PC(8:0_25:0)+Na",0,0,0,0,0,0,0,0,0,"12.9687472222222","13.2687472222222","10172","","PC(8:0_25:0)+Na",0,0,0,0,0,0,0,0,0,"12.9687472222222","13.2687472222222","10172","","PC(8:0_25:0)+Na","770.56708","587.50104","711.493581","565.5191","567.378551","329.112451","626.45205","388.18595","146.98179","12.9687472222222","13.2687472222222","10172"
"","PC(8:0_25:0)+Na",0,0,0,0,0,0,0,0,0,"6.53908472222222","6.83908472222222","12701","","PC(8:0_25:0)+Na",0,0,0,0,0,0,0,0,0,"6.53908472222222","6.83908472222222","12701","","PC(8:0_25:0)+Na",0,0,0,0,0,0,0,0,0,"6.53908472222222","6.83908472222222","12701","","PC(8:0_25:0)+Na",0,0,0,0,0,0,0,0,0,"6.53908472222222","6.83908472222222","12701","","PC(8:0_25:0)+Na",0,0,0,0,0,0,0,0,0,"6.53908472222222","6.83908472222222","12701","","PC(8:0_25:0)+Na","770.56708","587.50104","711.493581","565.5191","567.378551","329.112451","626.45205","388.18595","146.98179","6.53908472222222","6.83908472222222","12701"
"","PC(8:0_25:0)+Na",0,0,0,0,0,0,0,0,0,"6.32255","6.62255","15137","","PC(8:0_25:0)+Na",0,0,0,0,0,0,0,0,0,"6.32255","6.62255","15137","","PC(8:0_25:0)+Na",0,0,0,0,0,0,0,0,0,"6.32255","6.62255","15137","","PC(8:0_25:0)+Na",0,0,0,0,0,0,0,0,0,"6.32255","6.62255","15137","","PC(8:0_25:0)+Na",0,0,0,0,0,0,0,0,0,"6.32255","6.62255","15137","","PC(8:0_25:0)+Na","770.56708","587.50104","711.493581","565.5191","567.378551","329.112451","626.45205","388.18595","146.98179","6.32255","6.62255","15137"
"","PC(8:0_25:0)+Na",0,0,0,0,0,0,0,0,0,"8.48022272727273","8.78022272727273","15540","","PC(8:0_25:0)+Na",0,0,0,0,0,0,0,0,0,"8.48022272727273","8.78022272727273","15540","","PC(8:0_25:0)+Na",0,0,0,0,0,0,0,0,0,"8.48022272727273","8.78022272727273","15540","","PC(8:0_25:0)+Na",0,0,0,0,0,0,0,0,0,"8.48022272727273","8.78022272727273","15540","","PC(8:0_25:0)+Na",0,0,0,0,0,0,0,0,0,"8.48022272727273","8.78022272727273","15540","","PC(8:0_25:0)+Na","770.56708","587.50104","711.493581","565.5191","567.378551","329.112451","626.45205","388.18595","146.98179","8.48022272727273","8.78022272727273","15540"
"","PC(8:0_25:0)+Na",0,0,0,0,0,0,0,0,0,"12.0822486111111","12.3822486111111","16013","","PC(8:0_25:0)+Na",0,0,0,0,0,0,0,0,0,"12.0822486111111","12.3822486111111","16013","","PC(8:0_25:0)+Na",0,0,0,0,0,0,0,0,0,"12.0822486111111","12.3822486111111","16013","","PC(8:0_25:0)+Na",0,0,0,0,0,0,0,0,0,"12.0822486111111","12.3822486111111","16013","","PC(8:0_25:0)+Na",0,0,0,0,0,0,0,0,0,"12.0822486111111","12.3822486111111","16013","","PC(8:0_25:0)+Na","770.56708","587.50104","711.493581","565.5191","567.378551","329.112451","626.45205","388.18595","146.98179","12.0822486111111","12.3822486111111","16013"
"","PC(8:0_26:0)+Na",1,1,0,0,0,0,0,0,0,"6.70160416666667","7.00160416666667","10","","PC(8:0_26:0)+Na",6.876792,6.876792,0,0,0,0,0,0,0,"6.70160416666667","7.00160416666667","10","","PC(8:0_26:0)+Na",3,3,0,0,0,0,0,0,0,"6.70160416666667","7.00160416666667","10","","PC(8:0_26:0)+Na",38120540,200115.1,0,0,0,0,0,0,0,"6.70160416666667","7.00160416666667","10","","PC(8:0_26:0)+Na",784.584633333333,601.519033333333,0,0,0,0,0,0,0,"6.70160416666667","7.00160416666667","10","","PC(8:0_26:0)+Na","784.58268","601.51664","725.509181","579.5347","581.394151","329.112451","640.46765","388.18595","146.98179","6.70160416666667","7.00160416666667","10"
"","PC(8:0_26:0)+Na",1,1,0,0,0,0,0,0,0,"6.49417777777778","6.79417777777778","20","","PC(8:0_26:0)+Na",6.622591,6.622591,0,0,0,0,0,0,0,"6.49417777777778","6.79417777777778","20","","PC(8:0_26:0)+Na",2,2,0,0,0,0,0,0,0,"6.49417777777778","6.79417777777778","20","","PC(8:0_26:0)+Na",17610440,106454.7,0,0,0,0,0,0,0,"6.49417777777778","6.79417777777778","20","","PC(8:0_26:0)+Na",784.58465,601.51925,0,0,0,0,0,0,0,"6.49417777777778","6.79417777777778","20","","PC(8:0_26:0)+Na","784.58268","601.51664","725.509181","579.5347","581.394151","329.112451","640.46765","388.18595","146.98179","6.49417777777778","6.79417777777778","20"
"","PC(8:0_26:0)+Na",0,0,0,0,0,0,0,0,0,"4.10959305555556","4.40959305555556","7134","","PC(8:0_26:0)+Na",0,0,0,0,0,0,0,0,0,"4.10959305555556","4.40959305555556","7134","","PC(8:0_26:0)+Na",0,0,0,0,0,0,0,0,0,"4.10959305555556","4.40959305555556","7134","","PC(8:0_26:0)+Na",0,0,0,0,0,0,0,0,0,"4.10959305555556","4.40959305555556","7134","","PC(8:0_26:0)+Na",0,0,0,0,0,0,0,0,0,"4.10959305555556","4.40959305555556","7134","","PC(8:0_26:0)+Na","784.58268","601.51664","725.509181","579.5347","581.394151","329.112451","640.46765","388.18595","146.98179","4.10959305555556","4.40959305555556","7134"
"","PC(8:0_26:0)+Na",0,0,0,0,0,0,0,0,0,"12.3792611111111","12.6792611111111","7271","","PC(8:0_26:0)+Na",0,0,0,0,0,0,0,0,0,"12.3792611111111","12.6792611111111","7271","","PC(8:0_26:0)+Na",0,0,0,0,0,0,0,0,0,"12.3792611111111","12.6792611111111","7271","","PC(8:0_26:0)+Na",0,0,0,0,0,0,0,0,0,"12.3792611111111","12.6792611111111","7271","","PC(8:0_26:0)+Na",0,0,0,0,0,0,0,0,0,"12.3792611111111","12.6792611111111","7271","","PC(8:0_26:0)+Na","784.58268","601.51664","725.509181","579.5347","581.394151","329.112451","640.46765","388.18595","146.98179","12.3792611111111","12.6792611111111","7271"
"","PC(8:0_26:0)+Na",0,0,0,0,0,0,0,0,0,"13.1168666666667","13.4168666666667","8905","","PC(8:0_26:0)+Na",0,0,0,0,0,0,0,0,0,"13.1168666666667","13.4168666666667","8905","","PC(8:0_26:0)+Na",0,0,0,0,0,0,0,0,0,"13.1168666666667","13.4168666666667","8905","","PC(8:0_26:0)+Na",0,0,0,0,0,0,0,0,0,"13.1168666666667","13.4168666666667","8905","","PC(8:0_26:0)+Na",0,0,0,0,0,0,0,0,0,"13.1168666666667","13.4168666666667","8905","","PC(8:0_26:0)+Na","784.58268","601.51664","725.509181","579.5347","581.394151","329.112451","640.46765","388.18595","146.98179","13.1168666666667","13.4168666666667","8905"
"","PC(8:0_26:0)+Na",0,0,0,0,0,0,0,0,0,"2.07908472222222","2.37908472222222","8997","","PC(8:0_26:0)+Na",0,0,0,0,0,0,0,0,0,"2.07908472222222","2.37908472222222","8997","","PC(8:0_26:0)+Na",0,0,0,0,0,0,0,0,0,"2.07908472222222","2.37908472222222","8997","","PC(8:0_26:0)+Na",0,0,0,0,0,0,0,0,0,"2.07908472222222","2.37908472222222","8997","","PC(8:0_26:0)+Na",0,0,0,0,0,0,0,0,0,"2.07908472222222","2.37908472222222","8997","","PC(8:0_26:0)+Na","784.58268","601.51664","725.509181","579.5347","581.394151","329.112451","640.46765","388.18595","146.98179","2.07908472222222","2.37908472222222","8997"
"","PC(8:0_26:0)+Na",0,0,0,0,0,0,0,0,0,"10.4203263888889","10.7203263888889","11726","","PC(8:0_26:0)+Na",0,0,0,0,0,0,0,0,0,"10.4203263888889","10.7203263888889","11726","","PC(8:0_26:0)+Na",0,0,0,0,0,0,0,0,0,"10.4203263888889","10.7203263888889","11726","","PC(8:0_26:0)+Na",0,0,0,0,0,0,0,0,0,"10.4203263888889","10.7203263888889","11726","","PC(8:0_26:0)+Na",0,0,0,0,0,0,0,0,0,"10.4203263888889","10.7203263888889","11726","","PC(8:0_26:0)+Na","784.58268","601.51664","725.509181","579.5347","581.394151","329.112451","640.46765","388.18595","146.98179","10.4203263888889","10.7203263888889","11726"
"","PC(8:0_26:0)+Na",0,0,0,0,0,0,0,0,0,"12.5186527777778","12.8186527777778","12087","","PC(8:0_26:0)+Na",0,0,0,0,0,0,0,0,0,"12.5186527777778","12.8186527777778","12087","","PC(8:0_26:0)+Na",0,0,0,0,0,0,0,0,0,"12.5186527777778","12.8186527777778","12087","","PC(8:0_26:0)+Na",0,0,0,0,0,0,0,0,0,"12.5186527777778","12.8186527777778","12087","","PC(8:0_26:0)+Na",0,0,0,0,0,0,0,0,0,"12.5186527777778","12.8186527777778","12087","","PC(8:0_26:0)+Na","784.58268","601.51664","725.509181","579.5347","581.394151","329.112451","640.46765","388.18595","146.98179","12.5186527777778","12.8186527777778","12087"
"","PC(8:0_26:0)+Na",0,0,0,0,0,0,0,0,0,"10.4464291666667","10.7464291666667","13376","","PC(8:0_26:0)+Na",0,0,0,0,0,0,0,0,0,"10.4464291666667","10.7464291666667","13376","","PC(8:0_26:0)+Na",0,0,0,0,0,0,0,0,0,"10.4464291666667","10.7464291666667","13376","","PC(8:0_26:0)+Na",0,0,0,0,0,0,0,0,0,"10.4464291666667","10.7464291666667","13376","","PC(8:0_26:0)+Na",0,0,0,0,0,0,0,0,0,"10.4464291666667","10.7464291666667","13376","","PC(8:0_26:0)+Na","784.58268","601.51664","725.509181","579.5347","581.394151","329.112451","640.46765","388.18595","146.98179","10.4464291666667","10.7464291666667","13376"
"","PC(8:0_26:0)+Na",0,0,0,0,0,0,0,0,0,"11.2811444444444","11.5811444444444","13553","","PC(8:0_26:0)+Na",0,0,0,0,0,0,0,0,0,"11.2811444444444","11.5811444444444","13553","","PC(8:0_26:0)+Na",0,0,0,0,0,0,0,0,0,"11.2811444444444","11.5811444444444","13553","","PC(8:0_26:0)+Na",0,0,0,0,0,0,0,0,0,"11.2811444444444","11.5811444444444","13553","","PC(8:0_26:0)+Na",0,0,0,0,0,0,0,0,0,"11.2811444444444","11.5811444444444","13553","","PC(8:0_26:0)+Na","784.58268","601.51664","725.509181","579.5347","581.394151","329.112451","640.46765","388.18595","146.98179","11.2811444444444","11.5811444444444","13553"
"","PC(8:0_26:0)+Na",0,0,0,0,0,0,0,0,0,"11.9020444444444","12.2020444444444","13958","","PC(8:0_26:0)+Na",0,0,0,0,0,0,0,0,0,"11.9020444444444","12.2020444444444","13958","","PC(8:0_26:0)+Na",0,0,0,0,0,0,0,0,0,"11.9020444444444","12.2020444444444","13958","","PC(8:0_26:0)+Na",0,0,0,0,0,0,0,0,0,"11.9020444444444","12.2020444444444","13958","","PC(8:0_26:0)+Na",0,0,0,0,0,0,0,0,0,"11.9020444444444","12.2020444444444","13958","","PC(8:0_26:0)+Na","784.58268","601.51664","725.509181","579.5347","581.394151","329.112451","640.46765","388.18595","146.98179","11.9020444444444","12.2020444444444","13958"
"","PC(8:0_26:0)+Na",0,0,0,0,0,0,0,0,0,"15.5348125","15.8348125","14421","","PC(8:0_26:0)+Na",0,0,0,0,0,0,0,0,0,"15.5348125","15.8348125","14421","","PC(8:0_26:0)+Na",0,0,0,0,0,0,0,0,0,"15.5348125","15.8348125","14421","","PC(8:0_26:0)+Na",0,0,0,0,0,0,0,0,0,"15.5348125","15.8348125","14421","","PC(8:0_26:0)+Na",0,0,0,0,0,0,0,0,0,"15.5348125","15.8348125","14421","","PC(8:0_26:0)+Na","784.58268","601.51664","725.509181","579.5347","581.394151","329.112451","640.46765","388.18595","146.98179","15.5348125","15.8348125","14421"
"","PC(8:0_26:0)+Na",0,0,0,0,0,0,0,0,0,"15.8475333333333","16.1475333333333","14906","","PC(8:0_26:0)+Na",0,0,0,0,0,0,0,0,0,"15.8475333333333","16.1475333333333","14906","","PC(8:0_26:0)+Na",0,0,0,0,0,0,0,0,0,"15.8475333333333","16.1475333333333","14906","","PC(8:0_26:0)+Na",0,0,0,0,0,0,0,0,0,"15.8475333333333","16.1475333333333","14906","","PC(8:0_26:0)+Na",0,0,0,0,0,0,0,0,0,"15.8475333333333","16.1475333333333","14906","","PC(8:0_26:0)+Na","784.58268","601.51664","725.509181","579.5347","581.394151","329.112451","640.46765","388.18595","146.98179","15.8475333333333","16.1475333333333","14906"
"","PC(8:0_26:0)+Na",0,0,0,0,0,0,0,0,0,"9.55243194444445","9.85243194444445","15267","","PC(8:0_26:0)+Na",0,0,0,0,0,0,0,0,0,"9.55243194444445","9.85243194444445","15267","","PC(8:0_26:0)+Na",0,0,0,0,0,0,0,0,0,"9.55243194444445","9.85243194444445","15267","","PC(8:0_26:0)+Na",0,0,0,0,0,0,0,0,0,"9.55243194444445","9.85243194444445","15267","","PC(8:0_26:0)+Na",0,0,0,0,0,0,0,0,0,"9.55243194444445","9.85243194444445","15267","","PC(8:0_26:0)+Na","784.58268","601.51664","725.509181","579.5347","581.394151","329.112451","640.46765","388.18595","146.98179","9.55243194444445","9.85243194444445","15267"
"","PC(8:0_26:0)+Na",0,0,0,0,0,0,0,0,0,"15.1663986111111","15.4663986111111","16201","","PC(8:0_26:0)+Na",0,0,0,0,0,0,0,0,0,"15.1663986111111","15.4663986111111","16201","","PC(8:0_26:0)+Na",0,0,0,0,0,0,0,0,0,"15.1663986111111","15.4663986111111","16201","","PC(8:0_26:0)+Na",0,0,0,0,0,0,0,0,0,"15.1663986111111","15.4663986111111","16201","","PC(8:0_26:0)+Na",0,0,0,0,0,0,0,0,0,"15.1663986111111","15.4663986111111","16201","","PC(8:0_26:0)+Na","784.58268","601.51664","725.509181","579.5347","581.394151","329.112451","640.46765","388.18595","146.98179","15.1663986111111","15.4663986111111","16201"
"","PC(8:0_26:0)+Na",0,0,0,0,0,0,0,0,0,"10.9894625","11.2894625","16304","","PC(8:0_26:0)+Na",0,0,0,0,0,0,0,0,0,"10.9894625","11.2894625","16304","","PC(8:0_26:0)+Na",0,0,0,0,0,0,0,0,0,"10.9894625","11.2894625","16304","","PC(8:0_26:0)+Na",0,0,0,0,0,0,0,0,0,"10.9894625","11.2894625","16304","","PC(8:0_26:0)+Na",0,0,0,0,0,0,0,0,0,"10.9894625","11.2894625","16304","","PC(8:0_26:0)+Na","784.58268","601.51664","725.509181","579.5347","581.394151","329.112451","640.46765","388.18595","146.98179","10.9894625","11.2894625","16304"
"","PC(8:0_26:0)+Na",0,0,0,0,0,0,0,0,0,"9.9527383333333","10.2527383333333","17319","","PC(8:0_26:0)+Na",0,0,0,0,0,0,0,0,0,"9.9527383333333","10.2527383333333","17319","","PC(8:0_26:0)+Na",0,0,0,0,0,0,0,0,0,"9.9527383333333","10.2527383333333","17319","","PC(8:0_26:0)+Na",0,0,0,0,0,0,0,0,0,"9.9527383333333","10.2527383333333","17319","","PC(8:0_26:0)+Na",0,0,0,0,0,0,0,0,0,"9.9527383333333","10.2527383333333","17319","","PC(8:0_26:0)+Na","784.58268","601.51664","725.509181","579.5347","581.394151","329.112451","640.46765","388.18595","146.98179","9.9527383333333","10.2527383333333","17319"
"","PC(8:0_26:0)+Na",0,0,0,0,0,0,0,0,0,"11.7741638888889","12.0741638888889","18130","","PC(8:0_26:0)+Na",0,0,0,0,0,0,0,0,0,"11.7741638888889","12.0741638888889","18130","","PC(8:0_26:0)+Na",0,0,0,0,0,0,0,0,0,"11.7741638888889","12.0741638888889","18130","","PC(8:0_26:0)+Na",0,0,0,0,0,0,0,0,0,"11.7741638888889","12.0741638888889","18130","","PC(8:0_26:0)+Na",0,0,0,0,0,0,0,0,0,"11.7741638888889","12.0741638888889","18130","","PC(8:0_26:0)+Na","784.58268","601.51664","725.509181","579.5347","581.394151","329.112451","640.46765","388.18595","146.98179","11.7741638888889","12.0741638888889","18130"
"","PC(8:0_26:0)+Na",0,0,0,0,0,0,0,0,0,"15.2890652777778","15.5890652777778","18211","","PC(8:0_26:0)+Na",0,0,0,0,0,0,0,0,0,"15.2890652777778","15.5890652777778","18211","","PC(8:0_26:0)+Na",0,0,0,0,0,0,0,0,0,"15.2890652777778","15.5890652777778","18211","","PC(8:0_26:0)+Na",0,0,0,0,0,0,0,0,0,"15.2890652777778","15.5890652777778","18211","","PC(8:0_26:0)+Na",0,0,0,0,0,0,0,0,0,"15.2890652777778","15.5890652777778","18211","","PC(8:0_26:0)+Na","784.58268","601.51664","725.509181","579.5347","581.394151","329.112451","640.46765","388.18595","146.98179","15.2890652777778","15.5890652777778","18211"
"","PC(8:0_26:0)+Na",0,0,0,0,0,0,0,0,0,"4.90746111111111","5.20746111111111","18439","","PC(8:0_26:0)+Na",0,0,0,0,0,0,0,0,0,"4.90746111111111","5.20746111111111","18439","","PC(8:0_26:0)+Na",0,0,0,0,0,0,0,0,0,"4.90746111111111","5.20746111111111","18439","","PC(8:0_26:0)+Na",0,0,0,0,0,0,0,0,0,"4.90746111111111","5.20746111111111","18439","","PC(8:0_26:0)+Na",0,0,0,0,0,0,0,0,0,"4.90746111111111","5.20746111111111","18439","","PC(8:0_26:0)+Na","784.58268","601.51664","725.509181","579.5347","581.394151","329.112451","640.46765","388.18595","146.98179","4.90746111111111","5.20746111111111","18439"
"","PC(10:0_14:1)+Na",0,0,0,0,0,0,0,0,0,"8.54689027777778","8.84689027777778","6569","","PC(10:0_14:1)+Na",0,0,0,0,0,0,0,0,0,"8.54689027777778","8.84689027777778","6569","","PC(10:0_14:1)+Na",0,0,0,0,0,0,0,0,0,"8.54689027777778","8.84689027777778","6569","","PC(10:0_14:1)+Na",0,0,0,0,0,0,0,0,0,"8.54689027777778","8.84689027777778","6569","","PC(10:0_14:1)+Na",0,0,0,0,0,0,0,0,0,"8.54689027777778","8.84689027777778","6569","","PC(10:0_14:1)+Na","642.41058","459.34454","583.337081","437.3626","411.190751","357.143751","470.26425","416.21725","146.98179","8.54689027777778","8.84689027777778","6569"
"","PC(10:0_14:1)+Na",0,0,0,0,0,0,0,0,0,"9.46787424242424","9.76787424242424","15431","","PC(10:0_14:1)+Na",0,0,0,0,0,0,0,0,0,"9.46787424242424","9.76787424242424","15431","","PC(10:0_14:1)+Na",0,0,0,0,0,0,0,0,0,"9.46787424242424","9.76787424242424","15431","","PC(10:0_14:1)+Na",0,0,0,0,0,0,0,0,0,"9.46787424242424","9.76787424242424","15431","","PC(10:0_14:1)+Na",0,0,0,0,0,0,0,0,0,"9.46787424242424","9.76787424242424","15431","","PC(10:0_14:1)+Na","642.41058","459.34454","583.337081","437.3626","411.190751","357.143751","470.26425","416.21725","146.98179","9.46787424242424","9.76787424242424","15431"
"","PC(10:0_17:0)+Na",0,0,0,0,0,0,0,0,0,"6.29392361111111","6.59392361111111","12753","","PC(10:0_17:0)+Na",0,0,0,0,0,0,0,0,0,"6.29392361111111","6.59392361111111","12753","","PC(10:0_17:0)+Na",0,0,0,0,0,0,0,0,0,"6.29392361111111","6.59392361111111","12753","","PC(10:0_17:0)+Na",0,0,0,0,0,0,0,0,0,"6.29392361111111","6.59392361111111","12753","","PC(10:0_17:0)+Na",0,0,0,0,0,0,0,0,0,"6.29392361111111","6.59392361111111","12753","","PC(10:0_17:0)+Na","686.47318","503.40714","627.399681","481.4252","455.253351","357.143751","514.32685","416.21725","146.98179","6.29392361111111","6.59392361111111","12753"
"","PC(10:0_18:0)+Na",0,0,0,0,0,0,0,0,0,"4.70208611111111","5.00208611111111","6138","","PC(10:0_18:0)+Na",0,0,0,0,0,0,0,0,0,"4.70208611111111","5.00208611111111","6138","","PC(10:0_18:0)+Na",0,0,0,0,0,0,0,0,0,"4.70208611111111","5.00208611111111","6138","","PC(10:0_18:0)+Na",0,0,0,0,0,0,0,0,0,"4.70208611111111","5.00208611111111","6138","","PC(10:0_18:0)+Na",0,0,0,0,0,0,0,0,0,"4.70208611111111","5.00208611111111","6138","","PC(10:0_18:0)+Na","700.48878","517.42274","641.415281","495.4408","469.268951","357.143751","528.34245","416.21725","146.98179","4.70208611111111","5.00208611111111","6138"
"","PC(10:0_19:0)+Na",0,0,0,0,0,0,0,0,0,"5.54374861111111","5.84374861111111","6823","","PC(10:0_19:0)+Na",0,0,0,0,0,0,0,0,0,"5.54374861111111","5.84374861111111","6823","","PC(10:0_19:0)+Na",0,0,0,0,0,0,0,0,0,"5.54374861111111","5.84374861111111","6823","","PC(10:0_19:0)+Na",0,0,0,0,0,0,0,0,0,"5.54374861111111","5.84374861111111","6823","","PC(10:0_19:0)+Na",0,0,0,0,0,0,0,0,0,"5.54374861111111","5.84374861111111","6823","","PC(10:0_19:0)+Na","714.50448","531.43844","655.430981","509.4565","483.284651","357.143751","542.35815","416.21725","146.98179","5.54374861111111","5.84374861111111","6823"
"","PC(10:0_19:0)+Na",0,0,0,0,0,0,0,0,0,"11.6431458333333","11.9431458333333","8174","","PC(10:0_19:0)+Na",0,0,0,0,0,0,0,0,0,"11.6431458333333","11.9431458333333","8174","","PC(10:0_19:0)+Na",0,0,0,0,0,0,0,0,0,"11.6431458333333","11.9431458333333","8174","","PC(10:0_19:0)+Na",0,0,0,0,0,0,0,0,0,"11.6431458333333","11.9431458333333","8174","","PC(10:0_19:0)+Na",0,0,0,0,0,0,0,0,0,"11.6431458333333","11.9431458333333","8174","","PC(10:0_19:0)+Na","714.50448","531.43844","655.430981","509.4565","483.284651","357.143751","542.35815","416.21725","146.98179","11.6431458333333","11.9431458333333","8174"
"","PC(10:0_19:0)+Na",0,0,0,0,0,0,0,0,0,"5.81705138888889","6.11705138888889","9458","","PC(10:0_19:0)+Na",0,0,0,0,0,0,0,0,0,"5.81705138888889","6.11705138888889","9458","","PC(10:0_19:0)+Na",0,0,0,0,0,0,0,0,0,"5.81705138888889","6.11705138888889","9458","","PC(10:0_19:0)+Na",0,0,0,0,0,0,0,0,0,"5.81705138888889","6.11705138888889","9458","","PC(10:0_19:0)+Na",0,0,0,0,0,0,0,0,0,"5.81705138888889","6.11705138888889","9458","","PC(10:0_19:0)+Na","714.50448","531.43844","655.430981","509.4565","483.284651","357.143751","542.35815","416.21725","146.98179","5.81705138888889","6.11705138888889","9458"
"","PC(10:0_19:0)+Na",0,0,0,0,0,0,0,0,0,"6.02467083333333","6.32467083333333","19066","","PC(10:0_19:0)+Na",0,0,0,0,0,0,0,0,0,"6.02467083333333","6.32467083333333","19066","","PC(10:0_19:0)+Na",0,0,0,0,0,0,0,0,0,"6.02467083333333","6.32467083333333","19066","","PC(10:0_19:0)+Na",0,0,0,0,0,0,0,0,0,"6.02467083333333","6.32467083333333","19066","","PC(10:0_19:0)+Na",0,0,0,0,0,0,0,0,0,"6.02467083333333","6.32467083333333","19066","","PC(10:0_19:0)+Na","714.50448","531.43844","655.430981","509.4565","483.284651","357.143751","542.35815","416.21725","146.98179","6.02467083333333","6.32467083333333","19066"
"","PC(10:0_20:0)+Na",0,0,0,0,0,0,0,0,0,"6.03330138888889","6.33330138888889","1803","","PC(10:0_20:0)+Na",0,0,0,0,0,0,0,0,0,"6.03330138888889","6.33330138888889","1803","","PC(10:0_20:0)+Na",0,0,0,0,0,0,0,0,0,"6.03330138888889","6.33330138888889","1803","","PC(10:0_20:0)+Na",0,0,0,0,0,0,0,0,0,"6.03330138888889","6.33330138888889","1803","","PC(10:0_20:0)+Na",0,0,0,0,0,0,0,0,0,"6.03330138888889","6.33330138888889","1803","","PC(10:0_20:0)+Na","728.52008","545.45404","669.446581","523.4721","497.300251","357.143751","556.37375","416.21725","146.98179","6.03330138888889","6.33330138888889","1803"
"","PC(10:0_20:0)+Na",0,0,0,0,0,0,0,0,0,"4.89671944444444","5.19671944444444","2343","","PC(10:0_20:0)+Na",0,0,0,0,0,0,0,0,0,"4.89671944444444","5.19671944444444","2343","","PC(10:0_20:0)+Na",0,0,0,0,0,0,0,0,0,"4.89671944444444","5.19671944444444","2343","","PC(10:0_20:0)+Na",0,0,0,0,0,0,0,0,0,"4.89671944444444","5.19671944444444","2343","","PC(10:0_20:0)+Na",0,0,0,0,0,0,0,0,0,"4.89671944444444","5.19671944444444","2343","","PC(10:0_20:0)+Na","728.52008","545.45404","669.446581","523.4721","497.300251","357.143751","556.37375","416.21725","146.98179","4.89671944444444","5.19671944444444","2343"
"","PC(10:0_20:0)+Na",0,0,0,0,0,0,0,0,0,"4.13304027777778","4.43304027777778","2406","","PC(10:0_20:0)+Na",0,0,0,0,0,0,0,0,0,"4.13304027777778","4.43304027777778","2406","","PC(10:0_20:0)+Na",0,0,0,0,0,0,0,0,0,"4.13304027777778","4.43304027777778","2406","","PC(10:0_20:0)+Na",0,0,0,0,0,0,0,0,0,"4.13304027777778","4.43304027777778","2406","","PC(10:0_20:0)+Na",0,0,0,0,0,0,0,0,0,"4.13304027777778","4.43304027777778","2406","","PC(10:0_20:0)+Na","728.52008","545.45404","669.446581","523.4721","497.300251","357.143751","556.37375","416.21725","146.98179","4.13304027777778","4.43304027777778","2406"
