"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","PG","[M+NH4]+","NL_head&H2O","NL_T1_RCOOH","NL_T2_RCOOH","T1_RCO+","T2_RCO+","T1RCOO+58","T2RCOO+58","RT_min","RT_max","Comment","RT at Max Intensity","PG","[M+NH4]+","NL_head&H2O","NL_T1_RCOOH","NL_T2_RCOOH","T1_RCO+","T2_RCO+","T1RCOO+58","T2RCOO+58","RT_min","RT_max","Comment","Number of Scans","PG","[M+NH4]+","NL_head&H2O","NL_T1_RCOOH","NL_T2_RCOOH","T1_RCO+","T2_RCO+","T1RCOO+58","T2RCOO+58","RT_min","RT_max","Comment","Max Intensity","PG","[M+NH4]+","NL_head&H2O","NL_T1_RCOOH","NL_T2_RCOOH","T1_RCO+","T2_RCO+","T1RCOO+58","T2RCOO+58","RT_min","RT_max","Comment","Average m/z","PG","[M+NH4]+","NL_head&H2O","NL_T1_RCOOH","NL_T2_RCOOH","T1_RCO+","T2_RCO+","T1RCOO+58","T2RCOO+58","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","PG","[M+NH4]+","NL_head&H2O","NL_T1_RCOOH","NL_T2_RCOOH","T1_RCO+","T2_RCO+","T1RCOO+58","T2RCOO+58","RT_min","RT_max","Comment"
"","PG(18:4_20:1)+NH4",0,0,0,0,0,0,0,0,"4.89157424242424","5.19157424242424","11928","","PG(18:4_20:1)+NH4",0,0,0,0,0,0,0,0,"4.89157424242424","5.19157424242424","11928","","PG(18:4_20:1)+NH4",0,0,0,0,0,0,0,0,"4.89157424242424","5.19157424242424","11928","","PG(18:4_20:1)+NH4",0,0,0,0,0,0,0,0,"4.89157424242424","5.19157424242424","11928","","PG(18:4_20:1)+NH4",0,0,0,0,0,0,0,0,"4.89157424242424","5.19157424242424","11928","","PG(18:4_20:1)+NH4","814.55936","625.519127","521.323886","487.245586","259.20565","293.28395","333.24243","367.32073","4.89157424242424","5.19157424242424","11928"
"","PG(18:4_20:1)+NH4",0,0,0,0,0,0,0,0,"4.12585277777778","4.42585277777778","13405","","PG(18:4_20:1)+NH4",0,0,0,0,0,0,0,0,"4.12585277777778","4.42585277777778","13405","","PG(18:4_20:1)+NH4",0,0,0,0,0,0,0,0,"4.12585277777778","4.42585277777778","13405","","PG(18:4_20:1)+NH4",0,0,0,0,0,0,0,0,"4.12585277777778","4.42585277777778","13405","","PG(18:4_20:1)+NH4",0,0,0,0,0,0,0,0,"4.12585277777778","4.42585277777778","13405","","PG(18:4_20:1)+NH4","814.55936","625.519127","521.323886","487.245586","259.20565","293.28395","333.24243","367.32073","4.12585277777778","4.42585277777778","13405"
"","PG(18:4_20:1)+NH4",0,0,0,0,0,0,0,0,"1.83709444444444","2.13709444444444","15859","","PG(18:4_20:1)+NH4",0,0,0,0,0,0,0,0,"1.83709444444444","2.13709444444444","15859","","PG(18:4_20:1)+NH4",0,0,0,0,0,0,0,0,"1.83709444444444","2.13709444444444","15859","","PG(18:4_20:1)+NH4",0,0,0,0,0,0,0,0,"1.83709444444444","2.13709444444444","15859","","PG(18:4_20:1)+NH4",0,0,0,0,0,0,0,0,"1.83709444444444","2.13709444444444","15859","","PG(18:4_20:1)+NH4","814.55936","625.519127","521.323886","487.245586","259.20565","293.28395","333.24243","367.32073","1.83709444444444","2.13709444444444","15859"
"","PG(18:4_20:2)+NH4",0,0,0,0,0,0,0,0,"1.86782083333333","2.16782083333333","11159","","PG(18:4_20:2)+NH4",0,0,0,0,0,0,0,0,"1.86782083333333","2.16782083333333","11159","","PG(18:4_20:2)+NH4",0,0,0,0,0,0,0,0,"1.86782083333333","2.16782083333333","11159","","PG(18:4_20:2)+NH4",0,0,0,0,0,0,0,0,"1.86782083333333","2.16782083333333","11159","","PG(18:4_20:2)+NH4",0,0,0,0,0,0,0,0,"1.86782083333333","2.16782083333333","11159","","PG(18:4_20:2)+NH4","812.54366","623.503427","519.308186","487.245586","259.20565","291.26825","333.24243","365.30503","1.86782083333333","2.16782083333333","11159"
"","PG(18:4_22:1)+NH4",0,0,0,0,0,0,0,0,"5.47872777777778","5.77872777777778","5746","","PG(18:4_22:1)+NH4",0,0,0,0,0,0,0,0,"5.47872777777778","5.77872777777778","5746","","PG(18:4_22:1)+NH4",0,0,0,0,0,0,0,0,"5.47872777777778","5.77872777777778","5746","","PG(18:4_22:1)+NH4",0,0,0,0,0,0,0,0,"5.47872777777778","5.77872777777778","5746","","PG(18:4_22:1)+NH4",0,0,0,0,0,0,0,0,"5.47872777777778","5.77872777777778","5746","","PG(18:4_22:1)+NH4","842.59066","653.550427","549.355186","487.245586","259.20565","321.31525","333.24243","395.35203","5.47872777777778","5.77872777777778","5746"
"","PG(18:4_22:1)+NH4",0,0,0,0,0,0,0,0,"4.97432083333333","5.27432083333333","9287","","PG(18:4_22:1)+NH4",0,0,0,0,0,0,0,0,"4.97432083333333","5.27432083333333","9287","","PG(18:4_22:1)+NH4",0,0,0,0,0,0,0,0,"4.97432083333333","5.27432083333333","9287","","PG(18:4_22:1)+NH4",0,0,0,0,0,0,0,0,"4.97432083333333","5.27432083333333","9287","","PG(18:4_22:1)+NH4",0,0,0,0,0,0,0,0,"4.97432083333333","5.27432083333333","9287","","PG(18:4_22:1)+NH4","842.59066","653.550427","549.355186","487.245586","259.20565","321.31525","333.24243","395.35203","4.97432083333333","5.27432083333333","9287"
"","PG(18:4_22:1)+NH4",0,0,0,0,0,0,0,0,"5.68667916666667","5.98667916666667","10954","","PG(18:4_22:1)+NH4",0,0,0,0,0,0,0,0,"5.68667916666667","5.98667916666667","10954","","PG(18:4_22:1)+NH4",0,0,0,0,0,0,0,0,"5.68667916666667","5.98667916666667","10954","","PG(18:4_22:1)+NH4",0,0,0,0,0,0,0,0,"5.68667916666667","5.98667916666667","10954","","PG(18:4_22:1)+NH4",0,0,0,0,0,0,0,0,"5.68667916666667","5.98667916666667","10954","","PG(18:4_22:1)+NH4","842.59066","653.550427","549.355186","487.245586","259.20565","321.31525","333.24243","395.35203","5.68667916666667","5.98667916666667","10954"
"","PG(18:4_22:1)+NH4",0,0,0,0,0,0,0,0,"4.98549305555556","5.28549305555556","12814","","PG(18:4_22:1)+NH4",0,0,0,0,0,0,0,0,"4.98549305555556","5.28549305555556","12814","","PG(18:4_22:1)+NH4",0,0,0,0,0,0,0,0,"4.98549305555556","5.28549305555556","12814","","PG(18:4_22:1)+NH4",0,0,0,0,0,0,0,0,"4.98549305555556","5.28549305555556","12814","","PG(18:4_22:1)+NH4",0,0,0,0,0,0,0,0,"4.98549305555556","5.28549305555556","12814","","PG(18:4_22:1)+NH4","842.59066","653.550427","549.355186","487.245586","259.20565","321.31525","333.24243","395.35203","4.98549305555556","5.28549305555556","12814"
"","PG(18:4_22:1)+NH4",0,0,0,0,0,0,0,0,"4.71984242424242","5.01984242424242","13153","","PG(18:4_22:1)+NH4",0,0,0,0,0,0,0,0,"4.71984242424242","5.01984242424242","13153","","PG(18:4_22:1)+NH4",0,0,0,0,0,0,0,0,"4.71984242424242","5.01984242424242","13153","","PG(18:4_22:1)+NH4",0,0,0,0,0,0,0,0,"4.71984242424242","5.01984242424242","13153","","PG(18:4_22:1)+NH4",0,0,0,0,0,0,0,0,"4.71984242424242","5.01984242424242","13153","","PG(18:4_22:1)+NH4","842.59066","653.550427","549.355186","487.245586","259.20565","321.31525","333.24243","395.35203","4.71984242424242","5.01984242424242","13153"
"","PG(18:4_22:1)+NH4",0,0,0,0,0,0,0,0,"5.70359444444444","6.00359444444444","13926","","PG(18:4_22:1)+NH4",0,0,0,0,0,0,0,0,"5.70359444444444","6.00359444444444","13926","","PG(18:4_22:1)+NH4",0,0,0,0,0,0,0,0,"5.70359444444444","6.00359444444444","13926","","PG(18:4_22:1)+NH4",0,0,0,0,0,0,0,0,"5.70359444444444","6.00359444444444","13926","","PG(18:4_22:1)+NH4",0,0,0,0,0,0,0,0,"5.70359444444444","6.00359444444444","13926","","PG(18:4_22:1)+NH4","842.59066","653.550427","549.355186","487.245586","259.20565","321.31525","333.24243","395.35203","5.70359444444444","6.00359444444444","13926"
"","PG(18:4_22:2)+NH4",0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","8692","","PG(18:4_22:2)+NH4",0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","8692","","PG(18:4_22:2)+NH4",0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","8692","","PG(18:4_22:2)+NH4",0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","8692","","PG(18:4_22:2)+NH4",0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","8692","","PG(18:4_22:2)+NH4","840.57496","651.534727","547.339486","487.245586","259.20565","319.29955","333.24243","393.33633","4.10132083333333","4.40132083333333","8692"
"","PG(19:0_21:0)+NH4",0,0,0,0,0,0,0,0,"7.81433472222222","8.11433472222222","5309","","PG(19:0_21:0)+NH4",0,0,0,0,0,0,0,0,"7.81433472222222","8.11433472222222","5309","","PG(19:0_21:0)+NH4",0,0,0,0,0,0,0,0,"7.81433472222222","8.11433472222222","5309","","PG(19:0_21:0)+NH4",0,0,0,0,0,0,0,0,"7.81433472222222","8.11433472222222","5309","","PG(19:0_21:0)+NH4",0,0,0,0,0,0,0,0,"7.81433472222222","8.11433472222222","5309","","PG(19:0_21:0)+NH4","852.66896","663.628727","537.355186","509.323886","281.28395","309.31525","355.32073","383.35203","7.81433472222222","8.11433472222222","5309"
"","PG(19:0_25:0)+NH4",0,0,0,0,0,0,0,0,"11.2778791666667","11.5778791666667","4285","","PG(19:0_25:0)+NH4",0,0,0,0,0,0,0,0,"11.2778791666667","11.5778791666667","4285","","PG(19:0_25:0)+NH4",0,0,0,0,0,0,0,0,"11.2778791666667","11.5778791666667","4285","","PG(19:0_25:0)+NH4",0,0,0,0,0,0,0,0,"11.2778791666667","11.5778791666667","4285","","PG(19:0_25:0)+NH4",0,0,0,0,0,0,0,0,"11.2778791666667","11.5778791666667","4285","","PG(19:0_25:0)+NH4","908.73156","719.691327","593.417786","509.323886","281.28395","365.37785","355.32073","439.41463","11.2778791666667","11.5778791666667","4285"
"","PG(19:0_25:0)+NH4",0,0,0,0,0,0,0,0,"12.0252319444444","12.3252319444444","14203","","PG(19:0_25:0)+NH4",0,0,0,0,0,0,0,0,"12.0252319444444","12.3252319444444","14203","","PG(19:0_25:0)+NH4",0,0,0,0,0,0,0,0,"12.0252319444444","12.3252319444444","14203","","PG(19:0_25:0)+NH4",0,0,0,0,0,0,0,0,"12.0252319444444","12.3252319444444","14203","","PG(19:0_25:0)+NH4",0,0,0,0,0,0,0,0,"12.0252319444444","12.3252319444444","14203","","PG(19:0_25:0)+NH4","908.73156","719.691327","593.417786","509.323886","281.28395","365.37785","355.32073","439.41463","12.0252319444444","12.3252319444444","14203"
"","PG(20:0_20:0)+NH4",0,0,0,0,0,0,0,0,"7.81433472222222","8.11433472222222","5309","","PG(20:0_20:0)+NH4",0,0,0,0,0,0,0,0,"7.81433472222222","8.11433472222222","5309","","PG(20:0_20:0)+NH4",0,0,0,0,0,0,0,0,"7.81433472222222","8.11433472222222","5309","","PG(20:0_20:0)+NH4",0,0,0,0,0,0,0,0,"7.81433472222222","8.11433472222222","5309","","PG(20:0_20:0)+NH4",0,0,0,0,0,0,0,0,"7.81433472222222","8.11433472222222","5309","","PG(20:0_20:0)+NH4","852.66886","663.628627","523.339486","523.339486","295.29955","295.29955","369.33633","369.33633","7.81433472222222","8.11433472222222","5309"
"","PG(20:0_20:5)+NH4",0,0,0,0,0,0,0,0,"5.47872777777778","5.77872777777778","5746","","PG(20:0_20:5)+NH4",0,0,0,0,0,0,0,0,"5.47872777777778","5.77872777777778","5746","","PG(20:0_20:5)+NH4",0,0,0,0,0,0,0,0,"5.47872777777778","5.77872777777778","5746","","PG(20:0_20:5)+NH4",0,0,0,0,0,0,0,0,"5.47872777777778","5.77872777777778","5746","","PG(20:0_20:5)+NH4",0,0,0,0,0,0,0,0,"5.47872777777778","5.77872777777778","5746","","PG(20:0_20:5)+NH4","842.59066","653.550427","513.261286","523.339486","295.29955","285.22135","369.33633","359.25813","5.47872777777778","5.77872777777778","5746"
"","PG(20:0_20:5)+NH4",0,0,0,0,0,0,0,0,"4.97432083333333","5.27432083333333","9287","","PG(20:0_20:5)+NH4",0,0,0,0,0,0,0,0,"4.97432083333333","5.27432083333333","9287","","PG(20:0_20:5)+NH4",0,0,0,0,0,0,0,0,"4.97432083333333","5.27432083333333","9287","","PG(20:0_20:5)+NH4",0,0,0,0,0,0,0,0,"4.97432083333333","5.27432083333333","9287","","PG(20:0_20:5)+NH4",0,0,0,0,0,0,0,0,"4.97432083333333","5.27432083333333","9287","","PG(20:0_20:5)+NH4","842.59066","653.550427","513.261286","523.339486","295.29955","285.22135","369.33633","359.25813","4.97432083333333","5.27432083333333","9287"
"","PG(20:0_20:5)+NH4",0,0,0,0,0,0,0,0,"5.68667916666667","5.98667916666667","10954","","PG(20:0_20:5)+NH4",0,0,0,0,0,0,0,0,"5.68667916666667","5.98667916666667","10954","","PG(20:0_20:5)+NH4",0,0,0,0,0,0,0,0,"5.68667916666667","5.98667916666667","10954","","PG(20:0_20:5)+NH4",0,0,0,0,0,0,0,0,"5.68667916666667","5.98667916666667","10954","","PG(20:0_20:5)+NH4",0,0,0,0,0,0,0,0,"5.68667916666667","5.98667916666667","10954","","PG(20:0_20:5)+NH4","842.59066","653.550427","513.261286","523.339486","295.29955","285.22135","369.33633","359.25813","5.68667916666667","5.98667916666667","10954"
"","PG(20:0_20:5)+NH4",0,0,0,0,0,0,0,0,"4.98549305555556","5.28549305555556","12814","","PG(20:0_20:5)+NH4",0,0,0,0,0,0,0,0,"4.98549305555556","5.28549305555556","12814","","PG(20:0_20:5)+NH4",0,0,0,0,0,0,0,0,"4.98549305555556","5.28549305555556","12814","","PG(20:0_20:5)+NH4",0,0,0,0,0,0,0,0,"4.98549305555556","5.28549305555556","12814","","PG(20:0_20:5)+NH4",0,0,0,0,0,0,0,0,"4.98549305555556","5.28549305555556","12814","","PG(20:0_20:5)+NH4","842.59066","653.550427","513.261286","523.339486","295.29955","285.22135","369.33633","359.25813","4.98549305555556","5.28549305555556","12814"
"","PG(20:0_20:5)+NH4",0,0,0,0,0,0,0,0,"4.71984242424242","5.01984242424242","13153","","PG(20:0_20:5)+NH4",0,0,0,0,0,0,0,0,"4.71984242424242","5.01984242424242","13153","","PG(20:0_20:5)+NH4",0,0,0,0,0,0,0,0,"4.71984242424242","5.01984242424242","13153","","PG(20:0_20:5)+NH4",0,0,0,0,0,0,0,0,"4.71984242424242","5.01984242424242","13153","","PG(20:0_20:5)+NH4",0,0,0,0,0,0,0,0,"4.71984242424242","5.01984242424242","13153","","PG(20:0_20:5)+NH4","842.59066","653.550427","513.261286","523.339486","295.29955","285.22135","369.33633","359.25813","4.71984242424242","5.01984242424242","13153"
"","PG(20:0_20:5)+NH4",0,0,0,0,0,0,0,0,"5.70359444444444","6.00359444444444","13926","","PG(20:0_20:5)+NH4",0,0,0,0,0,0,0,0,"5.70359444444444","6.00359444444444","13926","","PG(20:0_20:5)+NH4",0,0,0,0,0,0,0,0,"5.70359444444444","6.00359444444444","13926","","PG(20:0_20:5)+NH4",0,0,0,0,0,0,0,0,"5.70359444444444","6.00359444444444","13926","","PG(20:0_20:5)+NH4",0,0,0,0,0,0,0,0,"5.70359444444444","6.00359444444444","13926","","PG(20:0_20:5)+NH4","842.59066","653.550427","513.261286","523.339486","295.29955","285.22135","369.33633","359.25813","5.70359444444444","6.00359444444444","13926"
"","PG(20:0_22:2)+NH4",0,0,0,0,0,0,0,0,"4.10132638888889","4.40132638888889","3431","","PG(20:0_22:2)+NH4",0,0,0,0,0,0,0,0,"4.10132638888889","4.40132638888889","3431","","PG(20:0_22:2)+NH4",0,0,0,0,0,0,0,0,"4.10132638888889","4.40132638888889","3431","","PG(20:0_22:2)+NH4",0,0,0,0,0,0,0,0,"4.10132638888889","4.40132638888889","3431","","PG(20:0_22:2)+NH4",0,0,0,0,0,0,0,0,"4.10132638888889","4.40132638888889","3431","","PG(20:0_22:2)+NH4","876.66886","687.628627","547.339486","523.339486","295.29955","319.29955","369.33633","393.33633","4.10132638888889","4.40132638888889","3431"
"","PG(20:0_24:0)+NH4",0,0,0,0,0,0,0,0,"11.2778791666667","11.5778791666667","4285","","PG(20:0_24:0)+NH4",0,0,0,0,0,0,0,0,"11.2778791666667","11.5778791666667","4285","","PG(20:0_24:0)+NH4",0,0,0,0,0,0,0,0,"11.2778791666667","11.5778791666667","4285","","PG(20:0_24:0)+NH4",0,0,0,0,0,0,0,0,"11.2778791666667","11.5778791666667","4285","","PG(20:0_24:0)+NH4",0,0,0,0,0,0,0,0,"11.2778791666667","11.5778791666667","4285","","PG(20:0_24:0)+NH4","908.73146","719.691227","579.402086","523.339486","295.29955","351.36215","369.33633","425.39893","11.2778791666667","11.5778791666667","4285"
"","PG(20:0_24:0)+NH4",0,0,0,0,0,0,0,0,"12.0252319444444","12.3252319444444","14203","","PG(20:0_24:0)+NH4",0,0,0,0,0,0,0,0,"12.0252319444444","12.3252319444444","14203","","PG(20:0_24:0)+NH4",0,0,0,0,0,0,0,0,"12.0252319444444","12.3252319444444","14203","","PG(20:0_24:0)+NH4",0,0,0,0,0,0,0,0,"12.0252319444444","12.3252319444444","14203","","PG(20:0_24:0)+NH4",0,0,0,0,0,0,0,0,"12.0252319444444","12.3252319444444","14203","","PG(20:0_24:0)+NH4","908.73146","719.691227","579.402086","523.339486","295.29955","351.36215","369.33633","425.39893","12.0252319444444","12.3252319444444","14203"
"","PG(20:0_26:0)+NH4",0,0,0,0,0,0,0,0,"12.18105","12.48105","2679","","PG(20:0_26:0)+NH4",0,0,0,0,0,0,0,0,"12.18105","12.48105","2679","","PG(20:0_26:0)+NH4",0,0,0,0,0,0,0,0,"12.18105","12.48105","2679","","PG(20:0_26:0)+NH4",0,0,0,0,0,0,0,0,"12.18105","12.48105","2679","","PG(20:0_26:0)+NH4",0,0,0,0,0,0,0,0,"12.18105","12.48105","2679","","PG(20:0_26:0)+NH4","936.76276","747.722527","607.433386","523.339486","295.29955","379.39345","369.33633","453.43023","12.18105","12.48105","2679"
"","PG(20:0_26:0)+NH4",0,0,0,0,0,0,0,0,"11.6674041666667","11.9674041666667","8982","","PG(20:0_26:0)+NH4",0,0,0,0,0,0,0,0,"11.6674041666667","11.9674041666667","8982","","PG(20:0_26:0)+NH4",0,0,0,0,0,0,0,0,"11.6674041666667","11.9674041666667","8982","","PG(20:0_26:0)+NH4",0,0,0,0,0,0,0,0,"11.6674041666667","11.9674041666667","8982","","PG(20:0_26:0)+NH4",0,0,0,0,0,0,0,0,"11.6674041666667","11.9674041666667","8982","","PG(20:0_26:0)+NH4","936.76276","747.722527","607.433386","523.339486","295.29955","379.39345","369.33633","453.43023","11.6674041666667","11.9674041666667","8982"
"","PG(20:1_20:4)+NH4",0,0,0,0,0,0,0,0,"5.47872777777778","5.77872777777778","5746","","PG(20:1_20:4)+NH4",0,0,0,0,0,0,0,0,"5.47872777777778","5.77872777777778","5746","","PG(20:1_20:4)+NH4",0,0,0,0,0,0,0,0,"5.47872777777778","5.77872777777778","5746","","PG(20:1_20:4)+NH4",0,0,0,0,0,0,0,0,"5.47872777777778","5.77872777777778","5746","","PG(20:1_20:4)+NH4",0,0,0,0,0,0,0,0,"5.47872777777778","5.77872777777778","5746","","PG(20:1_20:4)+NH4","842.59066","653.550427","515.276886","521.323886","293.28395","287.23695","367.32073","361.27373","5.47872777777778","5.77872777777778","5746"
"","PG(20:1_20:4)+NH4",0,0,0,0,0,0,0,0,"4.97432083333333","5.27432083333333","9287","","PG(20:1_20:4)+NH4",0,0,0,0,0,0,0,0,"4.97432083333333","5.27432083333333","9287","","PG(20:1_20:4)+NH4",0,0,0,0,0,0,0,0,"4.97432083333333","5.27432083333333","9287","","PG(20:1_20:4)+NH4",0,0,0,0,0,0,0,0,"4.97432083333333","5.27432083333333","9287","","PG(20:1_20:4)+NH4",0,0,0,0,0,0,0,0,"4.97432083333333","5.27432083333333","9287","","PG(20:1_20:4)+NH4","842.59066","653.550427","515.276886","521.323886","293.28395","287.23695","367.32073","361.27373","4.97432083333333","5.27432083333333","9287"
"","PG(20:1_20:4)+NH4",0,0,0,0,0,0,0,0,"5.68667916666667","5.98667916666667","10954","","PG(20:1_20:4)+NH4",0,0,0,0,0,0,0,0,"5.68667916666667","5.98667916666667","10954","","PG(20:1_20:4)+NH4",0,0,0,0,0,0,0,0,"5.68667916666667","5.98667916666667","10954","","PG(20:1_20:4)+NH4",0,0,0,0,0,0,0,0,"5.68667916666667","5.98667916666667","10954","","PG(20:1_20:4)+NH4",0,0,0,0,0,0,0,0,"5.68667916666667","5.98667916666667","10954","","PG(20:1_20:4)+NH4","842.59066","653.550427","515.276886","521.323886","293.28395","287.23695","367.32073","361.27373","5.68667916666667","5.98667916666667","10954"
"","PG(20:1_20:4)+NH4",0,0,0,0,0,0,0,0,"4.98549305555556","5.28549305555556","12814","","PG(20:1_20:4)+NH4",0,0,0,0,0,0,0,0,"4.98549305555556","5.28549305555556","12814","","PG(20:1_20:4)+NH4",0,0,0,0,0,0,0,0,"4.98549305555556","5.28549305555556","12814","","PG(20:1_20:4)+NH4",0,0,0,0,0,0,0,0,"4.98549305555556","5.28549305555556","12814","","PG(20:1_20:4)+NH4",0,0,0,0,0,0,0,0,"4.98549305555556","5.28549305555556","12814","","PG(20:1_20:4)+NH4","842.59066","653.550427","515.276886","521.323886","293.28395","287.23695","367.32073","361.27373","4.98549305555556","5.28549305555556","12814"
"","PG(20:1_20:4)+NH4",0,0,0,0,0,0,0,0,"4.71984242424242","5.01984242424242","13153","","PG(20:1_20:4)+NH4",0,0,0,0,0,0,0,0,"4.71984242424242","5.01984242424242","13153","","PG(20:1_20:4)+NH4",0,0,0,0,0,0,0,0,"4.71984242424242","5.01984242424242","13153","","PG(20:1_20:4)+NH4",0,0,0,0,0,0,0,0,"4.71984242424242","5.01984242424242","13153","","PG(20:1_20:4)+NH4",0,0,0,0,0,0,0,0,"4.71984242424242","5.01984242424242","13153","","PG(20:1_20:4)+NH4","842.59066","653.550427","515.276886","521.323886","293.28395","287.23695","367.32073","361.27373","4.71984242424242","5.01984242424242","13153"
"","PG(20:1_20:4)+NH4",0,0,0,0,0,0,0,0,"5.70359444444444","6.00359444444444","13926","","PG(20:1_20:4)+NH4",0,0,0,0,0,0,0,0,"5.70359444444444","6.00359444444444","13926","","PG(20:1_20:4)+NH4",0,0,0,0,0,0,0,0,"5.70359444444444","6.00359444444444","13926","","PG(20:1_20:4)+NH4",0,0,0,0,0,0,0,0,"5.70359444444444","6.00359444444444","13926","","PG(20:1_20:4)+NH4",0,0,0,0,0,0,0,0,"5.70359444444444","6.00359444444444","13926","","PG(20:1_20:4)+NH4","842.59066","653.550427","515.276886","521.323886","293.28395","287.23695","367.32073","361.27373","5.70359444444444","6.00359444444444","13926"
"","PG(20:1_20:5)+NH4",0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","8692","","PG(20:1_20:5)+NH4",0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","8692","","PG(20:1_20:5)+NH4",0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","8692","","PG(20:1_20:5)+NH4",0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","8692","","PG(20:1_20:5)+NH4",0,0,0,0,0,0,0,0,"4.10132083333333","4.40132083333333","8692","","PG(20:1_20:5)+NH4","840.57506","651.534827","513.261286","521.323886","293.28395","285.22135","367.32073","359.25813","4.10132083333333","4.40132083333333","8692"
"","PG(20:1_22:1)+NH4",0,0,0,0,0,0,0,0,"4.10132638888889","4.40132638888889","3431","","PG(20:1_22:1)+NH4",0,0,0,0,0,0,0,0,"4.10132638888889","4.40132638888889","3431","","PG(20:1_22:1)+NH4",0,0,0,0,0,0,0,0,"4.10132638888889","4.40132638888889","3431","","PG(20:1_22:1)+NH4",0,0,0,0,0,0,0,0,"4.10132638888889","4.40132638888889","3431","","PG(20:1_22:1)+NH4",0,0,0,0,0,0,0,0,"4.10132638888889","4.40132638888889","3431","","PG(20:1_22:1)+NH4","876.66896","687.628727","549.355186","521.323886","293.28395","321.31525","367.32073","395.35203","4.10132638888889","4.40132638888889","3431"
"","PG(20:1_22:6)+NH4",0,0,0,0,0,0,0,0,"4.93215277777778","5.23215277777778","5542","","PG(20:1_22:6)+NH4",0,0,0,0,0,0,0,0,"4.93215277777778","5.23215277777778","5542","","PG(20:1_22:6)+NH4",0,0,0,0,0,0,0,0,"4.93215277777778","5.23215277777778","5542","","PG(20:1_22:6)+NH4",0,0,0,0,0,0,0,0,"4.93215277777778","5.23215277777778","5542","","PG(20:1_22:6)+NH4",0,0,0,0,0,0,0,0,"4.93215277777778","5.23215277777778","5542","","PG(20:1_22:6)+NH4","866.59066","677.550427","539.276886","521.323886","293.28395","311.23695","367.32073","385.27373","4.93215277777778","5.23215277777778","5542"
"","PG(20:1_22:6)+NH4",0,0,0,0,0,0,0,0,"7.67033888888889","7.97033888888889","15208","","PG(20:1_22:6)+NH4",0,0,0,0,0,0,0,0,"7.67033888888889","7.97033888888889","15208","","PG(20:1_22:6)+NH4",0,0,0,0,0,0,0,0,"7.67033888888889","7.97033888888889","15208","","PG(20:1_22:6)+NH4",0,0,0,0,0,0,0,0,"7.67033888888889","7.97033888888889","15208","","PG(20:1_22:6)+NH4",0,0,0,0,0,0,0,0,"7.67033888888889","7.97033888888889","15208","","PG(20:1_22:6)+NH4","866.59066","677.550427","539.276886","521.323886","293.28395","311.23695","367.32073","385.27373","7.67033888888889","7.97033888888889","15208"
"","PG(20:1_24:1)+NH4",0,0,0,0,0,0,0,0,"9.32591944444444","9.62591944444444","17977","","PG(20:1_24:1)+NH4",0,0,0,0,0,0,0,0,"9.32591944444444","9.62591944444444","17977","","PG(20:1_24:1)+NH4",0,0,0,0,0,0,0,0,"9.32591944444444","9.62591944444444","17977","","PG(20:1_24:1)+NH4",0,0,0,0,0,0,0,0,"9.32591944444444","9.62591944444444","17977","","PG(20:1_24:1)+NH4",0,0,0,0,0,0,0,0,"9.32591944444444","9.62591944444444","17977","","PG(20:1_24:1)+NH4","904.70026","715.660027","577.386486","521.323886","293.28395","349.34655","367.32073","423.38333","9.32591944444444","9.62591944444444","17977"
"","PG(20:1_26:0)+NH4",0,0,0,0,0,0,0,0,"11.6027458333333","11.9027458333333","4033","","PG(20:1_26:0)+NH4",0,0,0,0,0,0,0,0,"11.6027458333333","11.9027458333333","4033","","PG(20:1_26:0)+NH4",0,0,0,0,0,0,0,0,"11.6027458333333","11.9027458333333","4033","","PG(20:1_26:0)+NH4",0,0,0,0,0,0,0,0,"11.6027458333333","11.9027458333333","4033","","PG(20:1_26:0)+NH4",0,0,0,0,0,0,0,0,"11.6027458333333","11.9027458333333","4033","","PG(20:1_26:0)+NH4","934.74716","745.706927","607.433386","521.323886","293.28395","379.39345","367.32073","453.43023","11.6027458333333","11.9027458333333","4033"
"","PG(20:1_26:0)+NH4",0,0,0,0,0,0,0,0,"11.9451611111111","12.2451611111111","8287","","PG(20:1_26:0)+NH4",0,0,0,0,0,0,0,0,"11.9451611111111","12.2451611111111","8287","","PG(20:1_26:0)+NH4",0,0,0,0,0,0,0,0,"11.9451611111111","12.2451611111111","8287","","PG(20:1_26:0)+NH4",0,0,0,0,0,0,0,0,"11.9451611111111","12.2451611111111","8287","","PG(20:1_26:0)+NH4",0,0,0,0,0,0,0,0,"11.9451611111111","12.2451611111111","8287","","PG(20:1_26:0)+NH4","934.74716","745.706927","607.433386","521.323886","293.28395","379.39345","367.32073","453.43023","11.9451611111111","12.2451611111111","8287"
