"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","Plasmanyl-PC","[M+H]+","MH-PC","NL_sn1_ether","NL_sn1_59","NL_sn2_acyl","sn2_NL_H2O","LPC_T2_H","RCOO+58_T2","RCO_T2","PC_Head","RT_min","RT_max","Comment","RT at Max Intensity","Plasmanyl-PC","[M+H]+","MH-PC","NL_sn1_ether","NL_sn1_59","NL_sn2_acyl","sn2_NL_H2O","LPC_T2_H","RCOO+58_T2","RCO_T2","PC_Head","RT_min","RT_max","Comment","Number of Scans","Plasmanyl-PC","[M+H]+","MH-PC","NL_sn1_ether","NL_sn1_59","NL_sn2_acyl","sn2_NL_H2O","LPC_T2_H","RCOO+58_T2","RCO_T2","PC_Head","RT_min","RT_max","Comment","Max Intensity","Plasmanyl-PC","[M+H]+","MH-PC","NL_sn1_ether","NL_sn1_59","NL_sn2_acyl","sn2_NL_H2O","LPC_T2_H","RCOO+58_T2","RCO_T2","PC_Head","RT_min","RT_max","Comment","Average m/z","Plasmanyl-PC","[M+H]+","MH-PC","NL_sn1_ether","NL_sn1_59","NL_sn2_acyl","sn2_NL_H2O","LPC_T2_H","RCOO+58_T2","RCO_T2","PC_Head","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","Plasmanyl-PC","[M+H]+","MH-PC","NL_sn1_ether","NL_sn1_59","NL_sn2_acyl","sn2_NL_H2O","LPC_T2_H","RCOO+58_T2","RCO_T2","PC_Head","RT_min","RT_max","Comment"
"","Plasmanyl-PC(O-16:0/17:2)+H",0,0,0,0,0,0,0,0,0,0,"7.23081805555556","7.53081805555556","9368","","Plasmanyl-PC(O-16:0/17:2)+H",0,0,0,0,0,0,0,0,0,0,"7.23081805555556","7.53081805555556","9368","","Plasmanyl-PC(O-16:0/17:2)+H",0,0,0,0,0,0,0,0,0,0,"7.23081805555556","7.53081805555556","9368","","Plasmanyl-PC(O-16:0/17:2)+H",0,0,0,0,0,0,0,0,0,0,"7.23081805555556","7.53081805555556","9368","","Plasmanyl-PC(O-16:0/17:2)+H",0,0,0,0,0,0,0,0,0,0,"7.23081805555556","7.53081805555556","9368","","Plasmanyl-PC(O-16:0/17:2)+H","730.5745576","547.5085176","490.3293926","431.2558926","482.3605776","464.3500176","506.32419","323.25813","249.2219","184.07332","7.23081805555556","7.53081805555556","9368"
"","Plasmanyl-PC(O-16:0/17:2)+H",0,0,0,0,0,0,0,0,0,0,"7.05109166666667","7.35109166666667","17349","","Plasmanyl-PC(O-16:0/17:2)+H",0,0,0,0,0,0,0,0,0,0,"7.05109166666667","7.35109166666667","17349","","Plasmanyl-PC(O-16:0/17:2)+H",0,0,0,0,0,0,0,0,0,0,"7.05109166666667","7.35109166666667","17349","","Plasmanyl-PC(O-16:0/17:2)+H",0,0,0,0,0,0,0,0,0,0,"7.05109166666667","7.35109166666667","17349","","Plasmanyl-PC(O-16:0/17:2)+H",0,0,0,0,0,0,0,0,0,0,"7.05109166666667","7.35109166666667","17349","","Plasmanyl-PC(O-16:0/17:2)+H","730.5745576","547.5085176","490.3293926","431.2558926","482.3605776","464.3500176","506.32419","323.25813","249.2219","184.07332","7.05109166666667","7.35109166666667","17349"
"","Plasmanyl-PC(O-16:0/18:0)+H",1,1,0,0,0,0,0,0,0,1,"9.018525","9.318525","632","","Plasmanyl-PC(O-16:0/18:0)+H",9.181929,9.181929,0,0,0,0,0,0,0,9.181929,"9.018525","9.318525","632","","Plasmanyl-PC(O-16:0/18:0)+H",1,1,0,0,0,0,0,0,0,1,"9.018525","9.318525","632","","Plasmanyl-PC(O-16:0/18:0)+H",356934.3,3484.45,0,0,0,0,0,0,0,2520702,"9.018525","9.318525","632","","Plasmanyl-PC(O-16:0/18:0)+H",748.6232,565.5571,0,0,0,0,0,0,0,184.0738,"9.018525","9.318525","632","","Plasmanyl-PC(O-16:0/18:0)+H","748.6214576","565.5554176","508.3762926","449.3027926","482.3605776","464.3500176","524.37109","341.30503","267.2688","184.07332","9.018525","9.318525","632"
"","Plasmanyl-PC(O-16:0/18:1)+H",1,1,0,0,1,0,0,0,0,1,"7.97837916666667","8.27837916666667","130","","Plasmanyl-PC(O-16:0/18:1)+H",8.12022,8.12022,0,0,8.12022,0,0,0,0,8.12022,"7.97837916666667","8.27837916666667","130","","Plasmanyl-PC(O-16:0/18:1)+H",2,2,0,0,2,0,0,0,0,2,"7.97837916666667","8.27837916666667","130","","Plasmanyl-PC(O-16:0/18:1)+H",2061740,15174.91,0,0,10748.24,0,0,0,0,20057510,"7.97837916666667","8.27837916666667","130","","Plasmanyl-PC(O-16:0/18:1)+H",746.6059,563.54025,0,0,482.36055,0,0,0,0,184.07335,"7.97837916666667","8.27837916666667","130","","Plasmanyl-PC(O-16:0/18:1)+H","746.6058576","563.5398176","506.3606926","447.2871926","482.3605776","464.3500176","522.35549","339.28943","265.2532","184.07332","7.97837916666667","8.27837916666667","130"
"","Plasmanyl-PC(O-16:0/18:1)+H",1,0,0,0,0,0,0,1,1,1,"8.86561944444444","9.16561944444444","2012","","Plasmanyl-PC(O-16:0/18:1)+H",8.923824,0,0,0,0,0,0,8.923824,8.923824,8.923824,"8.86561944444444","9.16561944444444","2012","","Plasmanyl-PC(O-16:0/18:1)+H",1,0,0,0,0,0,0,1,1,1,"8.86561944444444","9.16561944444444","2012","","Plasmanyl-PC(O-16:0/18:1)+H",5078.562,0,0,0,0,0,0,4647.303,15700.51,33444.68,"8.86561944444444","9.16561944444444","2012","","Plasmanyl-PC(O-16:0/18:1)+H",746.6073,0,0,0,0,0,0,339.2905,265.2532,184.0739,"8.86561944444444","9.16561944444444","2012","","Plasmanyl-PC(O-16:0/18:1)+H","746.6058576","563.5398176","506.3606926","447.2871926","482.3605776","464.3500176","522.35549","339.28943","265.2532","184.07332","8.86561944444444","9.16561944444444","2012"
"","Plasmanyl-PC(O-16:0/18:2)+H",1,1,0,0,1,1,0,0,0,1,"7.08499861111111","7.38499861111111","107","","Plasmanyl-PC(O-16:0/18:2)+H",7.230513,7.230513,0,0,7.230513,7.230513,0,0,0,7.230513,"7.08499861111111","7.38499861111111","107","","Plasmanyl-PC(O-16:0/18:2)+H",2,2,0,0,2,2,0,0,0,2,"7.08499861111111","7.38499861111111","107","","Plasmanyl-PC(O-16:0/18:2)+H",3348612,22286.13,0,0,66712.52,9732.222,0,0,0,33987040,"7.08499861111111","7.38499861111111","107","","Plasmanyl-PC(O-16:0/18:2)+H",744.5904,561.52435,0,0,482.3611,464.35045,0,0,0,184.07335,"7.08499861111111","7.38499861111111","107","","Plasmanyl-PC(O-16:0/18:2)+H","744.5901576","561.5241176","504.3449926","445.2714926","482.3605776","464.3500176","520.33979","337.27373","263.2375","184.07332","7.08499861111111","7.38499861111111","107"
"","Plasmanyl-PC(O-16:0/18:2)+H",1,0,1,1,0,0,0,1,1,1,"7.82195138888889","8.12195138888889","162","","Plasmanyl-PC(O-16:0/18:2)+H",8.027212,0,8.027212,8.027212,0,0,0,8.027212,8.027212,8.027212,"7.82195138888889","8.12195138888889","162","","Plasmanyl-PC(O-16:0/18:2)+H",4,0,4,4,0,0,0,3,4,4,"7.82195138888889","8.12195138888889","162","","Plasmanyl-PC(O-16:0/18:2)+H",877574.1,0,67936.18,6096.925,0,0,0,69653.82,124665.4,7966249,"7.82195138888889","8.12195138888889","162","","Plasmanyl-PC(O-16:0/18:2)+H",744.590575,0,504.34535,445.271925,0,0,0,337.274133333333,263.237075,184.073475,"7.82195138888889","8.12195138888889","162","","Plasmanyl-PC(O-16:0/18:2)+H","744.5901576","561.5241176","504.3449926","445.2714926","482.3605776","464.3500176","520.33979","337.27373","263.2375","184.07332","7.82195138888889","8.12195138888889","162"
"","Plasmanyl-PC(O-16:0/18:3)+H",1,0,1,1,0,0,0,0,0,1,"6.89165555555555","7.19165555555555","82","","Plasmanyl-PC(O-16:0/18:3)+H",7.097293,0,7.097293,7.097293,0,0,0,0,0,7.097293,"6.89165555555555","7.19165555555555","82","","Plasmanyl-PC(O-16:0/18:3)+H",3,0,3,2,0,0,0,0,0,3,"6.89165555555555","7.19165555555555","82","","Plasmanyl-PC(O-16:0/18:3)+H",2427263,0,184206.3,19683.06,0,0,0,0,0,23423840,"6.89165555555555","7.19165555555555","82","","Plasmanyl-PC(O-16:0/18:3)+H",742.575,0,502.3291,443.25575,0,0,0,0,0,184.0734,"6.89165555555555","7.19165555555555","82","","Plasmanyl-PC(O-16:0/18:3)+H","742.5745576","559.5085176","502.3293926","443.2558926","482.3605776","464.3500176","518.32419","335.25813","261.2219","184.07332","6.89165555555555","7.19165555555555","82"
"","Plasmanyl-PC(O-16:0/18:3)+H",0,0,0,0,0,0,0,0,0,0,"8.96104285714286","9.26104285714286","12399","","Plasmanyl-PC(O-16:0/18:3)+H",0,0,0,0,0,0,0,0,0,0,"8.96104285714286","9.26104285714286","12399","","Plasmanyl-PC(O-16:0/18:3)+H",0,0,0,0,0,0,0,0,0,0,"8.96104285714286","9.26104285714286","12399","","Plasmanyl-PC(O-16:0/18:3)+H",0,0,0,0,0,0,0,0,0,0,"8.96104285714286","9.26104285714286","12399","","Plasmanyl-PC(O-16:0/18:3)+H",0,0,0,0,0,0,0,0,0,0,"8.96104285714286","9.26104285714286","12399","","Plasmanyl-PC(O-16:0/18:3)+H","742.5745576","559.5085176","502.3293926","443.2558926","482.3605776","464.3500176","518.32419","335.25813","261.2219","184.07332","8.96104285714286","9.26104285714286","12399"
"","Plasmanyl-PC(O-16:0/18:3)+H",0,0,0,0,0,0,0,0,0,0,"6.2410625","6.5410625","12734","","Plasmanyl-PC(O-16:0/18:3)+H",0,0,0,0,0,0,0,0,0,0,"6.2410625","6.5410625","12734","","Plasmanyl-PC(O-16:0/18:3)+H",0,0,0,0,0,0,0,0,0,0,"6.2410625","6.5410625","12734","","Plasmanyl-PC(O-16:0/18:3)+H",0,0,0,0,0,0,0,0,0,0,"6.2410625","6.5410625","12734","","Plasmanyl-PC(O-16:0/18:3)+H",0,0,0,0,0,0,0,0,0,0,"6.2410625","6.5410625","12734","","Plasmanyl-PC(O-16:0/18:3)+H","742.5745576","559.5085176","502.3293926","443.2558926","482.3605776","464.3500176","518.32419","335.25813","261.2219","184.07332","6.2410625","6.5410625","12734"
"","Plasmanyl-PC(O-16:0/18:3)+H",0,0,0,0,0,0,0,0,0,0,"7.9415","8.2415","18334","","Plasmanyl-PC(O-16:0/18:3)+H",0,0,0,0,0,0,0,0,0,0,"7.9415","8.2415","18334","","Plasmanyl-PC(O-16:0/18:3)+H",0,0,0,0,0,0,0,0,0,0,"7.9415","8.2415","18334","","Plasmanyl-PC(O-16:0/18:3)+H",0,0,0,0,0,0,0,0,0,0,"7.9415","8.2415","18334","","Plasmanyl-PC(O-16:0/18:3)+H",0,0,0,0,0,0,0,0,0,0,"7.9415","8.2415","18334","","Plasmanyl-PC(O-16:0/18:3)+H","742.5745576","559.5085176","502.3293926","443.2558926","482.3605776","464.3500176","518.32419","335.25813","261.2219","184.07332","7.9415","8.2415","18334"
"","Plasmanyl-PC(O-16:0/18:4)+H",0,0,0,0,0,0,0,0,0,0,"6.02765","6.32765","1493","","Plasmanyl-PC(O-16:0/18:4)+H",0,0,0,0,0,0,0,0,0,0,"6.02765","6.32765","1493","","Plasmanyl-PC(O-16:0/18:4)+H",0,0,0,0,0,0,0,0,0,0,"6.02765","6.32765","1493","","Plasmanyl-PC(O-16:0/18:4)+H",0,0,0,0,0,0,0,0,0,0,"6.02765","6.32765","1493","","Plasmanyl-PC(O-16:0/18:4)+H",0,0,0,0,0,0,0,0,0,0,"6.02765","6.32765","1493","","Plasmanyl-PC(O-16:0/18:4)+H","740.5588576","557.4928176","500.3136926","441.2401926","482.3605776","464.3500176","516.30849","333.24243","259.2062","184.07332","6.02765","6.32765","1493"
"","Plasmanyl-PC(O-16:0/18:4)+H",0,0,0,0,0,0,0,0,0,0,"5.64040416666667","5.94040416666667","1878","","Plasmanyl-PC(O-16:0/18:4)+H",0,0,0,0,0,0,0,0,0,0,"5.64040416666667","5.94040416666667","1878","","Plasmanyl-PC(O-16:0/18:4)+H",0,0,0,0,0,0,0,0,0,0,"5.64040416666667","5.94040416666667","1878","","Plasmanyl-PC(O-16:0/18:4)+H",0,0,0,0,0,0,0,0,0,0,"5.64040416666667","5.94040416666667","1878","","Plasmanyl-PC(O-16:0/18:4)+H",0,0,0,0,0,0,0,0,0,0,"5.64040416666667","5.94040416666667","1878","","Plasmanyl-PC(O-16:0/18:4)+H","740.5588576","557.4928176","500.3136926","441.2401926","482.3605776","464.3500176","516.30849","333.24243","259.2062","184.07332","5.64040416666667","5.94040416666667","1878"
"","Plasmanyl-PC(O-16:0/18:4)+H",0,0,0,0,0,0,0,0,0,0,"7.75862638888889","8.05862638888889","2330","","Plasmanyl-PC(O-16:0/18:4)+H",0,0,0,0,0,0,0,0,0,0,"7.75862638888889","8.05862638888889","2330","","Plasmanyl-PC(O-16:0/18:4)+H",0,0,0,0,0,0,0,0,0,0,"7.75862638888889","8.05862638888889","2330","","Plasmanyl-PC(O-16:0/18:4)+H",0,0,0,0,0,0,0,0,0,0,"7.75862638888889","8.05862638888889","2330","","Plasmanyl-PC(O-16:0/18:4)+H",0,0,0,0,0,0,0,0,0,0,"7.75862638888889","8.05862638888889","2330","","Plasmanyl-PC(O-16:0/18:4)+H","740.5588576","557.4928176","500.3136926","441.2401926","482.3605776","464.3500176","516.30849","333.24243","259.2062","184.07332","7.75862638888889","8.05862638888889","2330"
"","Plasmanyl-PC(O-16:0/18:4)+H",0,0,0,0,0,0,0,0,0,0,"5.46380909090909","5.76380909090909","13630","","Plasmanyl-PC(O-16:0/18:4)+H",0,0,0,0,0,0,0,0,0,0,"5.46380909090909","5.76380909090909","13630","","Plasmanyl-PC(O-16:0/18:4)+H",0,0,0,0,0,0,0,0,0,0,"5.46380909090909","5.76380909090909","13630","","Plasmanyl-PC(O-16:0/18:4)+H",0,0,0,0,0,0,0,0,0,0,"5.46380909090909","5.76380909090909","13630","","Plasmanyl-PC(O-16:0/18:4)+H",0,0,0,0,0,0,0,0,0,0,"5.46380909090909","5.76380909090909","13630","","Plasmanyl-PC(O-16:0/18:4)+H","740.5588576","557.4928176","500.3136926","441.2401926","482.3605776","464.3500176","516.30849","333.24243","259.2062","184.07332","5.46380909090909","5.76380909090909","13630"
"","Plasmanyl-PC(O-16:0/18:4)+H",0,0,0,0,0,0,0,0,0,0,"6.83640833333333","7.13640833333333","16161","","Plasmanyl-PC(O-16:0/18:4)+H",0,0,0,0,0,0,0,0,0,0,"6.83640833333333","7.13640833333333","16161","","Plasmanyl-PC(O-16:0/18:4)+H",0,0,0,0,0,0,0,0,0,0,"6.83640833333333","7.13640833333333","16161","","Plasmanyl-PC(O-16:0/18:4)+H",0,0,0,0,0,0,0,0,0,0,"6.83640833333333","7.13640833333333","16161","","Plasmanyl-PC(O-16:0/18:4)+H",0,0,0,0,0,0,0,0,0,0,"6.83640833333333","7.13640833333333","16161","","Plasmanyl-PC(O-16:0/18:4)+H","740.5588576","557.4928176","500.3136926","441.2401926","482.3605776","464.3500176","516.30849","333.24243","259.2062","184.07332","6.83640833333333","7.13640833333333","16161"
"","Plasmanyl-PC(O-16:0/19:0)+H",0,0,0,0,0,0,0,0,0,0,"9.5857","9.8857","18129","","Plasmanyl-PC(O-16:0/19:0)+H",0,0,0,0,0,0,0,0,0,0,"9.5857","9.8857","18129","","Plasmanyl-PC(O-16:0/19:0)+H",0,0,0,0,0,0,0,0,0,0,"9.5857","9.8857","18129","","Plasmanyl-PC(O-16:0/19:0)+H",0,0,0,0,0,0,0,0,0,0,"9.5857","9.8857","18129","","Plasmanyl-PC(O-16:0/19:0)+H",0,0,0,0,0,0,0,0,0,0,"9.5857","9.8857","18129","","Plasmanyl-PC(O-16:0/19:0)+H","762.6371576","579.5711176","522.3919926","463.3184926","482.3605776","464.3500176","538.38679","355.32073","281.2845","184.07332","9.5857","9.8857","18129"
"","Plasmanyl-PC(O-16:0/20:0)+H",0,0,0,0,0,0,0,0,0,0,"9.9983611111111","10.2983611111111","2333","","Plasmanyl-PC(O-16:0/20:0)+H",0,0,0,0,0,0,0,0,0,0,"9.9983611111111","10.2983611111111","2333","","Plasmanyl-PC(O-16:0/20:0)+H",0,0,0,0,0,0,0,0,0,0,"9.9983611111111","10.2983611111111","2333","","Plasmanyl-PC(O-16:0/20:0)+H",0,0,0,0,0,0,0,0,0,0,"9.9983611111111","10.2983611111111","2333","","Plasmanyl-PC(O-16:0/20:0)+H",0,0,0,0,0,0,0,0,0,0,"9.9983611111111","10.2983611111111","2333","","Plasmanyl-PC(O-16:0/20:0)+H","776.6527576","593.5867176","536.4075926","477.3340926","482.3605776","464.3500176","552.40239","369.33633","295.3001","184.07332","9.9983611111111","10.2983611111111","2333"
"","Plasmanyl-PC(O-16:0/20:1)+H",0,0,0,0,0,0,0,0,0,0,"9.8780430555556","10.1780430555556","8416","","Plasmanyl-PC(O-16:0/20:1)+H",0,0,0,0,0,0,0,0,0,0,"9.8780430555556","10.1780430555556","8416","","Plasmanyl-PC(O-16:0/20:1)+H",0,0,0,0,0,0,0,0,0,0,"9.8780430555556","10.1780430555556","8416","","Plasmanyl-PC(O-16:0/20:1)+H",0,0,0,0,0,0,0,0,0,0,"9.8780430555556","10.1780430555556","8416","","Plasmanyl-PC(O-16:0/20:1)+H",0,0,0,0,0,0,0,0,0,0,"9.8780430555556","10.1780430555556","8416","","Plasmanyl-PC(O-16:0/20:1)+H","774.6371576","591.5711176","534.3919926","475.3184926","482.3605776","464.3500176","550.38679","367.32073","293.2845","184.07332","9.8780430555556","10.1780430555556","8416"
"","Plasmanyl-PC(O-16:0/20:1)+H",0,0,0,0,0,0,0,0,0,0,"9.08602222222222","9.38602222222222","9105","","Plasmanyl-PC(O-16:0/20:1)+H",0,0,0,0,0,0,0,0,0,0,"9.08602222222222","9.38602222222222","9105","","Plasmanyl-PC(O-16:0/20:1)+H",0,0,0,0,0,0,0,0,0,0,"9.08602222222222","9.38602222222222","9105","","Plasmanyl-PC(O-16:0/20:1)+H",0,0,0,0,0,0,0,0,0,0,"9.08602222222222","9.38602222222222","9105","","Plasmanyl-PC(O-16:0/20:1)+H",0,0,0,0,0,0,0,0,0,0,"9.08602222222222","9.38602222222222","9105","","Plasmanyl-PC(O-16:0/20:1)+H","774.6371576","591.5711176","534.3919926","475.3184926","482.3605776","464.3500176","550.38679","367.32073","293.2845","184.07332","9.08602222222222","9.38602222222222","9105"
"","Plasmanyl-PC(O-16:0/20:1)+H",0,0,0,0,0,0,0,0,0,0,"8.60703888888889","8.90703888888889","16335","","Plasmanyl-PC(O-16:0/20:1)+H",0,0,0,0,0,0,0,0,0,0,"8.60703888888889","8.90703888888889","16335","","Plasmanyl-PC(O-16:0/20:1)+H",0,0,0,0,0,0,0,0,0,0,"8.60703888888889","8.90703888888889","16335","","Plasmanyl-PC(O-16:0/20:1)+H",0,0,0,0,0,0,0,0,0,0,"8.60703888888889","8.90703888888889","16335","","Plasmanyl-PC(O-16:0/20:1)+H",0,0,0,0,0,0,0,0,0,0,"8.60703888888889","8.90703888888889","16335","","Plasmanyl-PC(O-16:0/20:1)+H","774.6371576","591.5711176","534.3919926","475.3184926","482.3605776","464.3500176","550.38679","367.32073","293.2845","184.07332","8.60703888888889","8.90703888888889","16335"
"","Plasmanyl-PC(O-16:0/20:2)+H",1,1,0,0,0,0,0,0,0,1,"8.2390125","8.5390125","203","","Plasmanyl-PC(O-16:0/20:2)+H",8.402451,8.402451,0,0,0,0,0,0,0,8.402451,"8.2390125","8.5390125","203","","Plasmanyl-PC(O-16:0/20:2)+H",1,1,0,0,0,0,0,0,0,1,"8.2390125","8.5390125","203","","Plasmanyl-PC(O-16:0/20:2)+H",1431221,11450.56,0,0,0,0,0,0,0,12032410,"8.2390125","8.5390125","203","","Plasmanyl-PC(O-16:0/20:2)+H",772.6232,589.557,0,0,0,0,0,0,0,184.0737,"8.2390125","8.5390125","203","","Plasmanyl-PC(O-16:0/20:2)+H","772.6214576","589.5554176","532.3762926","473.3027926","482.3605776","464.3500176","548.37109","365.30503","291.2688","184.07332","8.2390125","8.5390125","203"
"","Plasmanyl-PC(O-16:0/20:2)+H",1,0,0,0,0,0,0,0,0,1,"8.91349027777778","9.21349027777778","837","","Plasmanyl-PC(O-16:0/20:2)+H",9.050057,0,9.050057,0,0,0,0,0,0,9.050057,"8.91349027777778","9.21349027777778","837","","Plasmanyl-PC(O-16:0/20:2)+H",1,0,1,0,0,0,0,0,0,1,"8.91349027777778","9.21349027777778","837","","Plasmanyl-PC(O-16:0/20:2)+H",228254.6,0,945.0432,0,0,0,0,0,0,1662145,"8.91349027777778","9.21349027777778","837","","Plasmanyl-PC(O-16:0/20:2)+H",772.6237,0,532.3776,0,0,0,0,0,0,184.0739,"8.91349027777778","9.21349027777778","837","","Plasmanyl-PC(O-16:0/20:2)+H","772.6214576","589.5554176","532.3762926","473.3027926","482.3605776","464.3500176","548.37109","365.30503","291.2688","184.07332","8.91349027777778","9.21349027777778","837"
"","Plasmanyl-PC(O-16:0/20:3)+H",1,1,0,0,0,0,0,0,0,1,"7.12425","7.42425","174","","Plasmanyl-PC(O-16:0/20:3)+H",7.265408,7.265408,0,0,0,0,0,0,0,7.265408,"7.12425","7.42425","174","","Plasmanyl-PC(O-16:0/20:3)+H",1,1,0,0,0,0,0,0,0,1,"7.12425","7.42425","174","","Plasmanyl-PC(O-16:0/20:3)+H",1512065,9411.657,0,0,0,0,0,0,0,14802940,"7.12425","7.42425","174","","Plasmanyl-PC(O-16:0/20:3)+H",770.6057,587.5403,0,0,0,0,0,0,0,184.0733,"7.12425","7.42425","174","","Plasmanyl-PC(O-16:0/20:3)+H","770.6058576","587.5398176","530.3606926","471.2871926","482.3605776","464.3500176","546.35549","363.28943","289.2532","184.07332","7.12425","7.42425","174"
"","Plasmanyl-PC(O-16:0/20:3)+H",1,0,0,0,0,0,0,1,1,1,"8.04894027777778","8.34894027777778","213","","Plasmanyl-PC(O-16:0/20:3)+H",8.274826,0,0,0,0,0,0,8.274826,8.274826,8.274826,"8.04894027777778","8.34894027777778","213","","Plasmanyl-PC(O-16:0/20:3)+H",1,0,0,0,0,0,0,1,1,1,"8.04894027777778","8.34894027777778","213","","Plasmanyl-PC(O-16:0/20:3)+H",503513.8,0,0,0,0,0,0,7467.835,8506.773,3977707,"8.04894027777778","8.34894027777778","213","","Plasmanyl-PC(O-16:0/20:3)+H",770.6063,0,0,0,0,0,0,363.2896,289.2527,184.0735,"8.04894027777778","8.34894027777778","213","","Plasmanyl-PC(O-16:0/20:3)+H","770.6058576","587.5398176","530.3606926","471.2871926","482.3605776","464.3500176","546.35549","363.28943","289.2532","184.07332","8.04894027777778","8.34894027777778","213"
"","Plasmanyl-PC(O-16:0/20:3)+H",1,1,0,0,1,1,0,0,0,1,"7.39550694444444","7.69550694444444","356","","Plasmanyl-PC(O-16:0/20:3)+H",7.546336,7.546336,0,0,7.546336,7.546336,0,0,0,7.546336,"7.39550694444444","7.69550694444444","356","","Plasmanyl-PC(O-16:0/20:3)+H",1,1,0,0,1,1,0,0,0,1,"7.39550694444444","7.69550694444444","356","","Plasmanyl-PC(O-16:0/20:3)+H",802398.3,5609.828,0,0,17800.56,1088.646,0,0,0,6390902,"7.39550694444444","7.69550694444444","356","","Plasmanyl-PC(O-16:0/20:3)+H",770.6066,587.5394,0,0,482.3611,464.3497,0,0,0,184.0735,"7.39550694444444","7.69550694444444","356","","Plasmanyl-PC(O-16:0/20:3)+H","770.6058576","587.5398176","530.3606926","471.2871926","482.3605776","464.3500176","546.35549","363.28943","289.2532","184.07332","7.39550694444444","7.69550694444444","356"
"","Plasmanyl-PC(O-16:0/20:3)+H",0,0,0,0,0,0,0,0,0,0,"9.02175277777778","9.32175277777778","2983","","Plasmanyl-PC(O-16:0/20:3)+H",0,0,0,0,0,0,0,0,0,0,"9.02175277777778","9.32175277777778","2983","","Plasmanyl-PC(O-16:0/20:3)+H",0,0,0,0,0,0,0,0,0,0,"9.02175277777778","9.32175277777778","2983","","Plasmanyl-PC(O-16:0/20:3)+H",0,0,0,0,0,0,0,0,0,0,"9.02175277777778","9.32175277777778","2983","","Plasmanyl-PC(O-16:0/20:3)+H",0,0,0,0,0,0,0,0,0,0,"9.02175277777778","9.32175277777778","2983","","Plasmanyl-PC(O-16:0/20:3)+H","770.6058576","587.5398176","530.3606926","471.2871926","482.3605776","464.3500176","546.35549","363.28943","289.2532","184.07332","9.02175277777778","9.32175277777778","2983"
"","Plasmanyl-PC(O-16:0/20:4)+H",1,1,0,0,1,1,0,0,0,1,"6.89165555555555","7.19165555555555","61","","Plasmanyl-PC(O-16:0/20:4)+H",7.004563,7.004563,0,0,7.004563,7.004563,0,0,0,7.004563,"6.89165555555555","7.19165555555555","61","","Plasmanyl-PC(O-16:0/20:4)+H",2,2,0,0,2,2,0,0,0,2,"6.89165555555555","7.19165555555555","61","","Plasmanyl-PC(O-16:0/20:4)+H",4144052,25381.86,0,0,97683.27,8227.712,0,0,0,53689460,"6.89165555555555","7.19165555555555","61","","Plasmanyl-PC(O-16:0/20:4)+H",768.58975,585.524,0,0,482.3606,464.3501,0,0,0,184.07315,"6.89165555555555","7.19165555555555","61","","Plasmanyl-PC(O-16:0/20:4)+H","768.5901576","585.5241176","528.3449926","469.2714926","482.3605776","464.3500176","544.33979","361.27373","287.2375","184.07332","6.89165555555555","7.19165555555555","61"
"","Plasmanyl-PC(O-16:0/20:4)+H",0,0,0,0,0,0,0,0,0,0,"8.87606333333333","9.17606333333333","13488","","Plasmanyl-PC(O-16:0/20:4)+H",0,0,0,0,0,0,0,0,0,0,"8.87606333333333","9.17606333333333","13488","","Plasmanyl-PC(O-16:0/20:4)+H",0,0,0,0,0,0,0,0,0,0,"8.87606333333333","9.17606333333333","13488","","Plasmanyl-PC(O-16:0/20:4)+H",0,0,0,0,0,0,0,0,0,0,"8.87606333333333","9.17606333333333","13488","","Plasmanyl-PC(O-16:0/20:4)+H",0,0,0,0,0,0,0,0,0,0,"8.87606333333333","9.17606333333333","13488","","Plasmanyl-PC(O-16:0/20:4)+H","768.5901576","585.5241176","528.3449926","469.2714926","482.3605776","464.3500176","544.33979","361.27373","287.2375","184.07332","8.87606333333333","9.17606333333333","13488"
"","Plasmanyl-PC(O-16:0/20:5)+H",1,0,1,1,0,0,0,0,0,1,"6.66681805555556","6.96681805555556","87","","Plasmanyl-PC(O-16:0/20:5)+H",6.881677,0,6.881677,6.881677,0,0,0,0,0,6.881677,"6.66681805555556","6.96681805555556","87","","Plasmanyl-PC(O-16:0/20:5)+H",3,0,3,2,0,0,0,0,0,3,"6.66681805555556","6.96681805555556","87","","Plasmanyl-PC(O-16:0/20:5)+H",2451683,0,203125.8,7016.058,0,0,0,0,0,25854880,"6.66681805555556","6.96681805555556","87","","Plasmanyl-PC(O-16:0/20:5)+H",766.575033333333,0,526.3299,467.2565,0,0,0,0,0,184.073433333333,"6.66681805555556","6.96681805555556","87","","Plasmanyl-PC(O-16:0/20:5)+H","766.5745576","583.5085176","526.3293926","467.2558926","482.3605776","464.3500176","542.32419","359.25813","285.2219","184.07332","6.66681805555556","6.96681805555556","87"
