"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","PA","[M+H]+","NL_head","NL_T1_RCOOH","NL_T2_RCOOH","T1_RCO+","T2_RCO+","RT_min","RT_max","Comment","RT at Max Intensity","PA","[M+H]+","NL_head","NL_T1_RCOOH","NL_T2_RCOOH","T1_RCO+","T2_RCO+","RT_min","RT_max","Comment","Number of Scans","PA","[M+H]+","NL_head","NL_T1_RCOOH","NL_T2_RCOOH","T1_RCO+","T2_RCO+","RT_min","RT_max","Comment","Max Intensity","PA","[M+H]+","NL_head","NL_T1_RCOOH","NL_T2_RCOOH","T1_RCO+","T2_RCO+","RT_min","RT_max","Comment","Average m/z","PA","[M+H]+","NL_head","NL_T1_RCOOH","NL_T2_RCOOH","T1_RCO+","T2_RCO+","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","PA","[M+H]+","NL_head","NL_T1_RCOOH","NL_T2_RCOOH","T1_RCO+","T2_RCO+","RT_min","RT_max","Comment"
"","PA(22:4_24:0)+H",0,0,0,0,0,0,"12.4755893939394","12.7755893939394","12069","","PA(22:4_24:0)+H",0,0,0,0,0,0,"12.4755893939394","12.7755893939394","12069","","PA(22:4_24:0)+H",0,0,0,0,0,0,"12.4755893939394","12.7755893939394","12069","","PA(22:4_24:0)+H",0,0,0,0,0,0,"12.4755893939394","12.7755893939394","12069","","PA(22:4_24:0)+H",0,0,0,0,0,0,"12.4755893939394","12.7755893939394","12069","","PA(22:4_24:0)+H","837.6368","739.65989","425.39894","389.30504","315.26825","351.36215","12.4755893939394","12.7755893939394","12069"
"","PA(22:4_24:1)+H",0,0,0,0,0,0,"11.5389708333333","11.8389708333333","6880","","PA(22:4_24:1)+H",0,0,0,0,0,0,"11.5389708333333","11.8389708333333","6880","","PA(22:4_24:1)+H",0,0,0,0,0,0,"11.5389708333333","11.8389708333333","6880","","PA(22:4_24:1)+H",0,0,0,0,0,0,"11.5389708333333","11.8389708333333","6880","","PA(22:4_24:1)+H",0,0,0,0,0,0,"11.5389708333333","11.8389708333333","6880","","PA(22:4_24:1)+H","835.6212","737.64429","423.38334","389.30504","315.26825","349.34655","11.5389708333333","11.8389708333333","6880"
"","PA(22:4_26:0)+H",0,0,0,0,0,0,"12.7874333333333","13.0874333333333","1901","","PA(22:4_26:0)+H",0,0,0,0,0,0,"12.7874333333333","13.0874333333333","1901","","PA(22:4_26:0)+H",0,0,0,0,0,0,"12.7874333333333","13.0874333333333","1901","","PA(22:4_26:0)+H",0,0,0,0,0,0,"12.7874333333333","13.0874333333333","1901","","PA(22:4_26:0)+H",0,0,0,0,0,0,"12.7874333333333","13.0874333333333","1901","","PA(22:4_26:0)+H","865.6681","767.69119","453.43024","389.30504","315.26825","379.39345","12.7874333333333","13.0874333333333","1901"
"","PA(22:4_26:0)+H",0,0,0,0,0,0,"13.1475986111111","13.4475986111111","9490","","PA(22:4_26:0)+H",0,0,0,0,0,0,"13.1475986111111","13.4475986111111","9490","","PA(22:4_26:0)+H",0,0,0,0,0,0,"13.1475986111111","13.4475986111111","9490","","PA(22:4_26:0)+H",0,0,0,0,0,0,"13.1475986111111","13.4475986111111","9490","","PA(22:4_26:0)+H",0,0,0,0,0,0,"13.1475986111111","13.4475986111111","9490","","PA(22:4_26:0)+H","865.6681","767.69119","453.43024","389.30504","315.26825","379.39345","13.1475986111111","13.4475986111111","9490"
"","PA(22:5_24:0)+H",0,0,0,0,0,0,"11.5389708333333","11.8389708333333","6880","","PA(22:5_24:0)+H",0,0,0,0,0,0,"11.5389708333333","11.8389708333333","6880","","PA(22:5_24:0)+H",0,0,0,0,0,0,"11.5389708333333","11.8389708333333","6880","","PA(22:5_24:0)+H",0,0,0,0,0,0,"11.5389708333333","11.8389708333333","6880","","PA(22:5_24:0)+H",0,0,0,0,0,0,"11.5389708333333","11.8389708333333","6880","","PA(22:5_24:0)+H","835.6212","737.64429","425.39894","387.28944","313.25265","351.36215","11.5389708333333","11.8389708333333","6880"
"","PA(22:5_26:0)+H",0,0,0,0,0,0,"12.2591625","12.5591625","3435","","PA(22:5_26:0)+H",0,0,0,0,0,0,"12.2591625","12.5591625","3435","","PA(22:5_26:0)+H",0,0,0,0,0,0,"12.2591625","12.5591625","3435","","PA(22:5_26:0)+H",0,0,0,0,0,0,"12.2591625","12.5591625","3435","","PA(22:5_26:0)+H",0,0,0,0,0,0,"12.2591625","12.5591625","3435","","PA(22:5_26:0)+H","863.6525","765.67559","453.43024","387.28944","313.25265","379.39345","12.2591625","12.5591625","3435"
"","PA(22:6_26:0)+H",0,0,0,0,0,0,"11.8421222222222","12.1421222222222","7417","","PA(22:6_26:0)+H",0,0,0,0,0,0,"11.8421222222222","12.1421222222222","7417","","PA(22:6_26:0)+H",0,0,0,0,0,0,"11.8421222222222","12.1421222222222","7417","","PA(22:6_26:0)+H",0,0,0,0,0,0,"11.8421222222222","12.1421222222222","7417","","PA(22:6_26:0)+H",0,0,0,0,0,0,"11.8421222222222","12.1421222222222","7417","","PA(22:6_26:0)+H","861.6368","763.65989","453.43024","385.27374","311.23695","379.39345","11.8421222222222","12.1421222222222","7417"
"","PA(22:6_26:0)+H",0,0,0,0,0,0,"12.1984151515151","12.4984151515151","9062","","PA(22:6_26:0)+H",0,0,0,0,0,0,"12.1984151515151","12.4984151515151","9062","","PA(22:6_26:0)+H",0,0,0,0,0,0,"12.1984151515151","12.4984151515151","9062","","PA(22:6_26:0)+H",0,0,0,0,0,0,"12.1984151515151","12.4984151515151","9062","","PA(22:6_26:0)+H",0,0,0,0,0,0,"12.1984151515151","12.4984151515151","9062","","PA(22:6_26:0)+H","861.6368","763.65989","453.43024","385.27374","311.23695","379.39345","12.1984151515151","12.4984151515151","9062"
"","PA(22:6_26:0)+H",0,0,0,0,0,0,"11.8694444444444","12.1694444444444","13731","","PA(22:6_26:0)+H",0,0,0,0,0,0,"11.8694444444444","12.1694444444444","13731","","PA(22:6_26:0)+H",0,0,0,0,0,0,"11.8694444444444","12.1694444444444","13731","","PA(22:6_26:0)+H",0,0,0,0,0,0,"11.8694444444444","12.1694444444444","13731","","PA(22:6_26:0)+H",0,0,0,0,0,0,"11.8694444444444","12.1694444444444","13731","","PA(22:6_26:0)+H","861.6368","763.65989","453.43024","385.27374","311.23695","379.39345","11.8694444444444","12.1694444444444","13731"
"","PA(23:0_24:0)+H",0,0,0,0,0,0,"14.6692833333333","14.9692833333333","12042","","PA(23:0_24:0)+H",0,0,0,0,0,0,"14.6692833333333","14.9692833333333","12042","","PA(23:0_24:0)+H",0,0,0,0,0,0,"14.6692833333333","14.9692833333333","12042","","PA(23:0_24:0)+H",0,0,0,0,0,0,"14.6692833333333","14.9692833333333","12042","","PA(23:0_24:0)+H",0,0,0,0,0,0,"14.6692833333333","14.9692833333333","12042","","PA(23:0_24:0)+H","859.7151","761.73819","425.39894","411.38334","337.34655","351.36215","14.6692833333333","14.9692833333333","12042"
"","PA(23:0_24:1)+H",0,0,0,0,0,0,"14.1496847222222","14.4496847222222","4409","","PA(23:0_24:1)+H",0,0,0,0,0,0,"14.1496847222222","14.4496847222222","4409","","PA(23:0_24:1)+H",0,0,0,0,0,0,"14.1496847222222","14.4496847222222","4409","","PA(23:0_24:1)+H",0,0,0,0,0,0,"14.1496847222222","14.4496847222222","4409","","PA(23:0_24:1)+H",0,0,0,0,0,0,"14.1496847222222","14.4496847222222","4409","","PA(23:0_24:1)+H","857.6995","759.72259","423.38334","411.38334","337.34655","349.34655","14.1496847222222","14.4496847222222","4409"
"","PA(23:0_25:0)+H",0,0,0,0,0,0,"14.918625","15.218625","4155","","PA(23:0_25:0)+H",0,0,0,0,0,0,"14.918625","15.218625","4155","","PA(23:0_25:0)+H",0,0,0,0,0,0,"14.918625","15.218625","4155","","PA(23:0_25:0)+H",0,0,0,0,0,0,"14.918625","15.218625","4155","","PA(23:0_25:0)+H",0,0,0,0,0,0,"14.918625","15.218625","4155","","PA(23:0_25:0)+H","873.7308","775.75389","439.41464","411.38334","337.34655","365.37785","14.918625","15.218625","4155"
"","PA(23:0_26:0)+H",0,0,0,0,0,0,"15.0885236111111","15.3885236111111","1690","","PA(23:0_26:0)+H",0,0,0,0,0,0,"15.0885236111111","15.3885236111111","1690","","PA(23:0_26:0)+H",0,0,0,0,0,0,"15.0885236111111","15.3885236111111","1690","","PA(23:0_26:0)+H",0,0,0,0,0,0,"15.0885236111111","15.3885236111111","1690","","PA(23:0_26:0)+H",0,0,0,0,0,0,"15.0885236111111","15.3885236111111","1690","","PA(23:0_26:0)+H","887.7464","789.76949","453.43024","411.38334","337.34655","379.39345","15.0885236111111","15.3885236111111","1690"
"","PA(23:0_26:0)+H",0,0,0,0,0,0,"11.7116611111111","12.0116611111111","7668","","PA(23:0_26:0)+H",0,0,0,0,0,0,"11.7116611111111","12.0116611111111","7668","","PA(23:0_26:0)+H",0,0,0,0,0,0,"11.7116611111111","12.0116611111111","7668","","PA(23:0_26:0)+H",0,0,0,0,0,0,"11.7116611111111","12.0116611111111","7668","","PA(23:0_26:0)+H",0,0,0,0,0,0,"11.7116611111111","12.0116611111111","7668","","PA(23:0_26:0)+H","887.7464","789.76949","453.43024","411.38334","337.34655","379.39345","11.7116611111111","12.0116611111111","7668"
"","PA(24:0_24:0)+H",0,0,0,0,0,0,"14.918625","15.218625","4155","","PA(24:0_24:0)+H",0,0,0,0,0,0,"14.918625","15.218625","4155","","PA(24:0_24:0)+H",0,0,0,0,0,0,"14.918625","15.218625","4155","","PA(24:0_24:0)+H",0,0,0,0,0,0,"14.918625","15.218625","4155","","PA(24:0_24:0)+H",0,0,0,0,0,0,"14.918625","15.218625","4155","","PA(24:0_24:0)+H","873.7307","775.75379","425.39894","425.39894","351.36215","351.36215","14.918625","15.218625","4155"
"","PA(24:0_24:1)+H",0,0,0,0,0,0,"14.4251138888889","14.7251138888889","2684","","PA(24:0_24:1)+H",0,0,0,0,0,0,"14.4251138888889","14.7251138888889","2684","","PA(24:0_24:1)+H",0,0,0,0,0,0,"14.4251138888889","14.7251138888889","2684","","PA(24:0_24:1)+H",0,0,0,0,0,0,"14.4251138888889","14.7251138888889","2684","","PA(24:0_24:1)+H",0,0,0,0,0,0,"14.4251138888889","14.7251138888889","2684","","PA(24:0_24:1)+H","871.7151","773.73819","423.38334","425.39894","351.36215","349.34655","14.4251138888889","14.7251138888889","2684"
"","PA(24:0_25:0)+H",0,0,0,0,0,0,"15.0885236111111","15.3885236111111","1690","","PA(24:0_25:0)+H",0,0,0,0,0,0,"15.0885236111111","15.3885236111111","1690","","PA(24:0_25:0)+H",0,0,0,0,0,0,"15.0885236111111","15.3885236111111","1690","","PA(24:0_25:0)+H",0,0,0,0,0,0,"15.0885236111111","15.3885236111111","1690","","PA(24:0_25:0)+H",0,0,0,0,0,0,"15.0885236111111","15.3885236111111","1690","","PA(24:0_25:0)+H","887.7464","789.76949","439.41464","425.39894","351.36215","365.37785","15.0885236111111","15.3885236111111","1690"
"","PA(24:0_25:0)+H",0,0,0,0,0,0,"11.7116611111111","12.0116611111111","7668","","PA(24:0_25:0)+H",0,0,0,0,0,0,"11.7116611111111","12.0116611111111","7668","","PA(24:0_25:0)+H",0,0,0,0,0,0,"11.7116611111111","12.0116611111111","7668","","PA(24:0_25:0)+H",0,0,0,0,0,0,"11.7116611111111","12.0116611111111","7668","","PA(24:0_25:0)+H",0,0,0,0,0,0,"11.7116611111111","12.0116611111111","7668","","PA(24:0_25:0)+H","887.7464","789.76949","439.41464","425.39894","351.36215","365.37785","11.7116611111111","12.0116611111111","7668"
"","PA(24:0_26:0)+H",0,0,0,0,0,0,"15.2164541666667","15.5164541666667","4050","","PA(24:0_26:0)+H",0,0,0,0,0,0,"15.2164541666667","15.5164541666667","4050","","PA(24:0_26:0)+H",0,0,0,0,0,0,"15.2164541666667","15.5164541666667","4050","","PA(24:0_26:0)+H",0,0,0,0,0,0,"15.2164541666667","15.5164541666667","4050","","PA(24:0_26:0)+H",0,0,0,0,0,0,"15.2164541666667","15.5164541666667","4050","","PA(24:0_26:0)+H","901.762","803.78509","453.43024","425.39894","351.36215","379.39345","15.2164541666667","15.5164541666667","4050"
"","PA(24:1_24:1)+H",0,0,0,0,0,0,"13.8415402777778","14.1415402777778","1860","","PA(24:1_24:1)+H",0,0,0,0,0,0,"13.8415402777778","14.1415402777778","1860","","PA(24:1_24:1)+H",0,0,0,0,0,0,"13.8415402777778","14.1415402777778","1860","","PA(24:1_24:1)+H",0,0,0,0,0,0,"13.8415402777778","14.1415402777778","1860","","PA(24:1_24:1)+H",0,0,0,0,0,0,"13.8415402777778","14.1415402777778","1860","","PA(24:1_24:1)+H","869.6995","771.72259","423.38334","423.38334","349.34655","349.34655","13.8415402777778","14.1415402777778","1860"
"","PA(24:1_24:1)+H",0,0,0,0,0,0,"0.419768181818182","0.719768181818182","12481","","PA(24:1_24:1)+H",0,0,0,0,0,0,"0.419768181818182","0.719768181818182","12481","","PA(24:1_24:1)+H",0,0,0,0,0,0,"0.419768181818182","0.719768181818182","12481","","PA(24:1_24:1)+H",0,0,0,0,0,0,"0.419768181818182","0.719768181818182","12481","","PA(24:1_24:1)+H",0,0,0,0,0,0,"0.419768181818182","0.719768181818182","12481","","PA(24:1_24:1)+H","869.6995","771.72259","423.38334","423.38334","349.34655","349.34655","0.419768181818182","0.719768181818182","12481"
"","PA(24:1_24:1)+H",0,0,0,0,0,0,"13.9612472222222","14.2612472222222","15200","","PA(24:1_24:1)+H",0,0,0,0,0,0,"13.9612472222222","14.2612472222222","15200","","PA(24:1_24:1)+H",0,0,0,0,0,0,"13.9612472222222","14.2612472222222","15200","","PA(24:1_24:1)+H",0,0,0,0,0,0,"13.9612472222222","14.2612472222222","15200","","PA(24:1_24:1)+H",0,0,0,0,0,0,"13.9612472222222","14.2612472222222","15200","","PA(24:1_24:1)+H","869.6995","771.72259","423.38334","423.38334","349.34655","349.34655","13.9612472222222","14.2612472222222","15200"
"","PA(24:1_25:0)+H",0,0,0,0,0,0,"14.6744694444444","14.9744694444444","4163","","PA(24:1_25:0)+H",0,0,0,0,0,0,"14.6744694444444","14.9744694444444","4163","","PA(24:1_25:0)+H",0,0,0,0,0,0,"14.6744694444444","14.9744694444444","4163","","PA(24:1_25:0)+H",0,0,0,0,0,0,"14.6744694444444","14.9744694444444","4163","","PA(24:1_25:0)+H",0,0,0,0,0,0,"14.6744694444444","14.9744694444444","4163","","PA(24:1_25:0)+H","885.7308","787.75389","439.41464","423.38334","349.34655","365.37785","14.6744694444444","14.9744694444444","4163"
"","PA(24:1_26:0)+H",0,0,0,0,0,0,"14.8976680555556","15.1976680555556","1827","","PA(24:1_26:0)+H",0,0,0,0,0,0,"14.8976680555556","15.1976680555556","1827","","PA(24:1_26:0)+H",0,0,0,0,0,0,"14.8976680555556","15.1976680555556","1827","","PA(24:1_26:0)+H",0,0,0,0,0,0,"14.8976680555556","15.1976680555556","1827","","PA(24:1_26:0)+H",0,0,0,0,0,0,"14.8976680555556","15.1976680555556","1827","","PA(24:1_26:0)+H","899.7464","801.76949","453.43024","423.38334","349.34655","379.39345","14.8976680555556","15.1976680555556","1827"
"","PA(25:0_25:0)+H",0,0,0,0,0,0,"15.2164541666667","15.5164541666667","4050","","PA(25:0_25:0)+H",0,0,0,0,0,0,"15.2164541666667","15.5164541666667","4050","","PA(25:0_25:0)+H",0,0,0,0,0,0,"15.2164541666667","15.5164541666667","4050","","PA(25:0_25:0)+H",0,0,0,0,0,0,"15.2164541666667","15.5164541666667","4050","","PA(25:0_25:0)+H",0,0,0,0,0,0,"15.2164541666667","15.5164541666667","4050","","PA(25:0_25:0)+H","901.7621","803.78519","439.41464","439.41464","365.37785","365.37785","15.2164541666667","15.5164541666667","4050"
"","PA(25:0_26:0)+H",0,0,0,0,0,0,"10.2623263888889","10.5623263888889","17650","","PA(25:0_26:0)+H",0,0,0,0,0,0,"10.2623263888889","10.5623263888889","17650","","PA(25:0_26:0)+H",0,0,0,0,0,0,"10.2623263888889","10.5623263888889","17650","","PA(25:0_26:0)+H",0,0,0,0,0,0,"10.2623263888889","10.5623263888889","17650","","PA(25:0_26:0)+H",0,0,0,0,0,0,"10.2623263888889","10.5623263888889","17650","","PA(25:0_26:0)+H","915.7777","817.80079","453.43024","439.41464","365.37785","379.39345","10.2623263888889","10.5623263888889","17650"
"","PA(26:0_26:0)+H",0,0,0,0,0,0,"15.4617013888889","15.7617013888889","8598","","PA(26:0_26:0)+H",0,0,0,0,0,0,"15.4617013888889","15.7617013888889","8598","","PA(26:0_26:0)+H",0,0,0,0,0,0,"15.4617013888889","15.7617013888889","8598","","PA(26:0_26:0)+H",0,0,0,0,0,0,"15.4617013888889","15.7617013888889","8598","","PA(26:0_26:0)+H",0,0,0,0,0,0,"15.4617013888889","15.7617013888889","8598","","PA(26:0_26:0)+H","929.7933","831.81639","453.43024","453.43024","379.39345","379.39345","15.4617013888889","15.7617013888889","8598"
"","PA(26:0_26:0)+H",0,0,0,0,0,0,"12.9444625","13.2444625","9659","","PA(26:0_26:0)+H",0,0,0,0,0,0,"12.9444625","13.2444625","9659","","PA(26:0_26:0)+H",0,0,0,0,0,0,"12.9444625","13.2444625","9659","","PA(26:0_26:0)+H",0,0,0,0,0,0,"12.9444625","13.2444625","9659","","PA(26:0_26:0)+H",0,0,0,0,0,0,"12.9444625","13.2444625","9659","","PA(26:0_26:0)+H","929.7933","831.81639","453.43024","453.43024","379.39345","379.39345","12.9444625","13.2444625","9659"
"","PA(26:0_26:0)+H",0,0,0,0,0,0,"12.9550611111111","13.2550611111111","17326","","PA(26:0_26:0)+H",0,0,0,0,0,0,"12.9550611111111","13.2550611111111","17326","","PA(26:0_26:0)+H",0,0,0,0,0,0,"12.9550611111111","13.2550611111111","17326","","PA(26:0_26:0)+H",0,0,0,0,0,0,"12.9550611111111","13.2550611111111","17326","","PA(26:0_26:0)+H",0,0,0,0,0,0,"12.9550611111111","13.2550611111111","17326","","PA(26:0_26:0)+H","929.7933","831.81639","453.43024","453.43024","379.39345","379.39345","12.9550611111111","13.2550611111111","17326"
"","PA(26:0_26:0)+H",0,0,0,0,0,0,"11.88714","12.18714","18084","","PA(26:0_26:0)+H",0,0,0,0,0,0,"11.88714","12.18714","18084","","PA(26:0_26:0)+H",0,0,0,0,0,0,"11.88714","12.18714","18084","","PA(26:0_26:0)+H",0,0,0,0,0,0,"11.88714","12.18714","18084","","PA(26:0_26:0)+H",0,0,0,0,0,0,"11.88714","12.18714","18084","","PA(26:0_26:0)+H","929.7933","831.81639","453.43024","453.43024","379.39345","379.39345","11.88714","12.18714","18084"
