"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","MGDG","[M+NH4-CO]+","M-sn1","M-sn2","sn1","sn2","M-sn1-C6H12O6","M-sn2-C6H12O6","RT_min","RT_max","Comment","RT at Max Intensity","MGDG","[M+NH4-CO]+","M-sn1","M-sn2","sn1","sn2","M-sn1-C6H12O6","M-sn2-C6H12O6","RT_min","RT_max","Comment","Number of Scans","MGDG","[M+NH4-CO]+","M-sn1","M-sn2","sn1","sn2","M-sn1-C6H12O6","M-sn2-C6H12O6","RT_min","RT_max","Comment","Max Intensity","MGDG","[M+NH4-CO]+","M-sn1","M-sn2","sn1","sn2","M-sn1-C6H12O6","M-sn2-C6H12O6","RT_min","RT_max","Comment","Average m/z","MGDG","[M+NH4-CO]+","M-sn1","M-sn2","sn1","sn2","M-sn1-C6H12O6","M-sn2-C6H12O6","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","MGDG","[M+NH4-CO]+","M-sn1","M-sn2","sn1","sn2","M-sn1-C6H12O6","M-sn2-C6H12O6","RT_min","RT_max","Comment"
"","MGDG(17:1_18:3)+NH4-CO",0,0,0,0,0,0,0,"6.26818194444444","6.56818194444444","1497","","MGDG(17:1_18:3)+NH4-CO",0,0,0,0,0,0,0,"6.26818194444444","6.56818194444444","1497","","MGDG(17:1_18:3)+NH4-CO",0,0,0,0,0,0,0,"6.26818194444444","6.56818194444444","1497","","MGDG(17:1_18:3)+NH4-CO",0,0,0,0,0,0,0,"6.26818194444444","6.56818194444444","1497","","MGDG(17:1_18:3)+NH4-CO",0,0,0,0,0,0,0,"6.26818194444444","6.56818194444444","1497","","MGDG(17:1_18:3)+NH4-CO","754.5827","486.34262","476.35826","267.23171","277.21607","306.27923","296.29487","6.26818194444444","6.56818194444444","1497"
"","MGDG(17:1_18:4)+NH4-CO",0,0,0,0,0,0,0,"13.0599930555556","13.3599930555556","9547","","MGDG(17:1_18:4)+NH4-CO",0,0,0,0,0,0,0,"13.0599930555556","13.3599930555556","9547","","MGDG(17:1_18:4)+NH4-CO",0,0,0,0,0,0,0,"13.0599930555556","13.3599930555556","9547","","MGDG(17:1_18:4)+NH4-CO",0,0,0,0,0,0,0,"13.0599930555556","13.3599930555556","9547","","MGDG(17:1_18:4)+NH4-CO",0,0,0,0,0,0,0,"13.0599930555556","13.3599930555556","9547","","MGDG(17:1_18:4)+NH4-CO","752.5671","484.32702","476.3583","267.23171","275.20043","304.26363","296.29491","13.0599930555556","13.3599930555556","9547"
"","MGDG(17:1_18:4)+NH4-CO",0,0,0,0,0,0,0,"9.70059722222222","10.0005972222222","9562","","MGDG(17:1_18:4)+NH4-CO",0,0,0,0,0,0,0,"9.70059722222222","10.0005972222222","9562","","MGDG(17:1_18:4)+NH4-CO",0,0,0,0,0,0,0,"9.70059722222222","10.0005972222222","9562","","MGDG(17:1_18:4)+NH4-CO",0,0,0,0,0,0,0,"9.70059722222222","10.0005972222222","9562","","MGDG(17:1_18:4)+NH4-CO",0,0,0,0,0,0,0,"9.70059722222222","10.0005972222222","9562","","MGDG(17:1_18:4)+NH4-CO","752.5671","484.32702","476.3583","267.23171","275.20043","304.26363","296.29491","9.70059722222222","10.0005972222222","9562"
"","MGDG(17:1_18:4)+NH4-CO",0,0,0,0,0,0,0,"12.3554805555556","12.6554805555556","9667","","MGDG(17:1_18:4)+NH4-CO",0,0,0,0,0,0,0,"12.3554805555556","12.6554805555556","9667","","MGDG(17:1_18:4)+NH4-CO",0,0,0,0,0,0,0,"12.3554805555556","12.6554805555556","9667","","MGDG(17:1_18:4)+NH4-CO",0,0,0,0,0,0,0,"12.3554805555556","12.6554805555556","9667","","MGDG(17:1_18:4)+NH4-CO",0,0,0,0,0,0,0,"12.3554805555556","12.6554805555556","9667","","MGDG(17:1_18:4)+NH4-CO","752.5671","484.32702","476.3583","267.23171","275.20043","304.26363","296.29491","12.3554805555556","12.6554805555556","9667"
"","MGDG(17:1_18:4)+NH4-CO",0,0,0,0,0,0,0,"10.2554484848485","10.5554484848485","9696","","MGDG(17:1_18:4)+NH4-CO",0,0,0,0,0,0,0,"10.2554484848485","10.5554484848485","9696","","MGDG(17:1_18:4)+NH4-CO",0,0,0,0,0,0,0,"10.2554484848485","10.5554484848485","9696","","MGDG(17:1_18:4)+NH4-CO",0,0,0,0,0,0,0,"10.2554484848485","10.5554484848485","9696","","MGDG(17:1_18:4)+NH4-CO",0,0,0,0,0,0,0,"10.2554484848485","10.5554484848485","9696","","MGDG(17:1_18:4)+NH4-CO","752.5671","484.32702","476.3583","267.23171","275.20043","304.26363","296.29491","10.2554484848485","10.5554484848485","9696"
"","MGDG(17:1_18:4)+NH4-CO",0,0,0,0,0,0,0,"10.6805013888889","10.9805013888889","9711","","MGDG(17:1_18:4)+NH4-CO",0,0,0,0,0,0,0,"10.6805013888889","10.9805013888889","9711","","MGDG(17:1_18:4)+NH4-CO",0,0,0,0,0,0,0,"10.6805013888889","10.9805013888889","9711","","MGDG(17:1_18:4)+NH4-CO",0,0,0,0,0,0,0,"10.6805013888889","10.9805013888889","9711","","MGDG(17:1_18:4)+NH4-CO",0,0,0,0,0,0,0,"10.6805013888889","10.9805013888889","9711","","MGDG(17:1_18:4)+NH4-CO","752.5671","484.32702","476.3583","267.23171","275.20043","304.26363","296.29491","10.6805013888889","10.9805013888889","9711"
"","MGDG(17:1_18:4)+NH4-CO",0,0,0,0,0,0,0,"11.1458208333333","11.4458208333333","9728","","MGDG(17:1_18:4)+NH4-CO",0,0,0,0,0,0,0,"11.1458208333333","11.4458208333333","9728","","MGDG(17:1_18:4)+NH4-CO",0,0,0,0,0,0,0,"11.1458208333333","11.4458208333333","9728","","MGDG(17:1_18:4)+NH4-CO",0,0,0,0,0,0,0,"11.1458208333333","11.4458208333333","9728","","MGDG(17:1_18:4)+NH4-CO",0,0,0,0,0,0,0,"11.1458208333333","11.4458208333333","9728","","MGDG(17:1_18:4)+NH4-CO","752.5671","484.32702","476.3583","267.23171","275.20043","304.26363","296.29491","11.1458208333333","11.4458208333333","9728"
"","MGDG(17:1_18:4)+NH4-CO",0,0,0,0,0,0,0,"12.6754166666667","12.9754166666667","11590","","MGDG(17:1_18:4)+NH4-CO",0,0,0,0,0,0,0,"12.6754166666667","12.9754166666667","11590","","MGDG(17:1_18:4)+NH4-CO",0,0,0,0,0,0,0,"12.6754166666667","12.9754166666667","11590","","MGDG(17:1_18:4)+NH4-CO",0,0,0,0,0,0,0,"12.6754166666667","12.9754166666667","11590","","MGDG(17:1_18:4)+NH4-CO",0,0,0,0,0,0,0,"12.6754166666667","12.9754166666667","11590","","MGDG(17:1_18:4)+NH4-CO","752.5671","484.32702","476.3583","267.23171","275.20043","304.26363","296.29491","12.6754166666667","12.9754166666667","11590"
"","MGDG(17:1_18:4)+NH4-CO",0,0,0,0,0,0,0,"12.8422208333333","13.1422208333333","11607","","MGDG(17:1_18:4)+NH4-CO",0,0,0,0,0,0,0,"12.8422208333333","13.1422208333333","11607","","MGDG(17:1_18:4)+NH4-CO",0,0,0,0,0,0,0,"12.8422208333333","13.1422208333333","11607","","MGDG(17:1_18:4)+NH4-CO",0,0,0,0,0,0,0,"12.8422208333333","13.1422208333333","11607","","MGDG(17:1_18:4)+NH4-CO",0,0,0,0,0,0,0,"12.8422208333333","13.1422208333333","11607","","MGDG(17:1_18:4)+NH4-CO","752.5671","484.32702","476.3583","267.23171","275.20043","304.26363","296.29491","12.8422208333333","13.1422208333333","11607"
"","MGDG(17:1_18:4)+NH4-CO",0,0,0,0,0,0,0,"10.6748111111111","10.9748111111111","11611","","MGDG(17:1_18:4)+NH4-CO",0,0,0,0,0,0,0,"10.6748111111111","10.9748111111111","11611","","MGDG(17:1_18:4)+NH4-CO",0,0,0,0,0,0,0,"10.6748111111111","10.9748111111111","11611","","MGDG(17:1_18:4)+NH4-CO",0,0,0,0,0,0,0,"10.6748111111111","10.9748111111111","11611","","MGDG(17:1_18:4)+NH4-CO",0,0,0,0,0,0,0,"10.6748111111111","10.9748111111111","11611","","MGDG(17:1_18:4)+NH4-CO","752.5671","484.32702","476.3583","267.23171","275.20043","304.26363","296.29491","10.6748111111111","10.9748111111111","11611"
"","MGDG(17:1_18:4)+NH4-CO",0,0,0,0,0,0,0,"11.3180833333333","11.6180833333333","11702","","MGDG(17:1_18:4)+NH4-CO",0,0,0,0,0,0,0,"11.3180833333333","11.6180833333333","11702","","MGDG(17:1_18:4)+NH4-CO",0,0,0,0,0,0,0,"11.3180833333333","11.6180833333333","11702","","MGDG(17:1_18:4)+NH4-CO",0,0,0,0,0,0,0,"11.3180833333333","11.6180833333333","11702","","MGDG(17:1_18:4)+NH4-CO",0,0,0,0,0,0,0,"11.3180833333333","11.6180833333333","11702","","MGDG(17:1_18:4)+NH4-CO","752.5671","484.32702","476.3583","267.23171","275.20043","304.26363","296.29491","11.3180833333333","11.6180833333333","11702"
"","MGDG(17:1_18:4)+NH4-CO",0,0,0,0,0,0,0,"12.0235638888889","12.3235638888889","13054","","MGDG(17:1_18:4)+NH4-CO",0,0,0,0,0,0,0,"12.0235638888889","12.3235638888889","13054","","MGDG(17:1_18:4)+NH4-CO",0,0,0,0,0,0,0,"12.0235638888889","12.3235638888889","13054","","MGDG(17:1_18:4)+NH4-CO",0,0,0,0,0,0,0,"12.0235638888889","12.3235638888889","13054","","MGDG(17:1_18:4)+NH4-CO",0,0,0,0,0,0,0,"12.0235638888889","12.3235638888889","13054","","MGDG(17:1_18:4)+NH4-CO","752.5671","484.32702","476.3583","267.23171","275.20043","304.26363","296.29491","12.0235638888889","12.3235638888889","13054"
"","MGDG(17:1_18:4)+NH4-CO",0,0,0,0,0,0,0,"14.6558361111111","14.9558361111111","14380","","MGDG(17:1_18:4)+NH4-CO",0,0,0,0,0,0,0,"14.6558361111111","14.9558361111111","14380","","MGDG(17:1_18:4)+NH4-CO",0,0,0,0,0,0,0,"14.6558361111111","14.9558361111111","14380","","MGDG(17:1_18:4)+NH4-CO",0,0,0,0,0,0,0,"14.6558361111111","14.9558361111111","14380","","MGDG(17:1_18:4)+NH4-CO",0,0,0,0,0,0,0,"14.6558361111111","14.9558361111111","14380","","MGDG(17:1_18:4)+NH4-CO","752.5671","484.32702","476.3583","267.23171","275.20043","304.26363","296.29491","14.6558361111111","14.9558361111111","14380"
"","MGDG(17:1_18:4)+NH4-CO",0,0,0,0,0,0,0,"15.0512375","15.3512375","14383","","MGDG(17:1_18:4)+NH4-CO",0,0,0,0,0,0,0,"15.0512375","15.3512375","14383","","MGDG(17:1_18:4)+NH4-CO",0,0,0,0,0,0,0,"15.0512375","15.3512375","14383","","MGDG(17:1_18:4)+NH4-CO",0,0,0,0,0,0,0,"15.0512375","15.3512375","14383","","MGDG(17:1_18:4)+NH4-CO",0,0,0,0,0,0,0,"15.0512375","15.3512375","14383","","MGDG(17:1_18:4)+NH4-CO","752.5671","484.32702","476.3583","267.23171","275.20043","304.26363","296.29491","15.0512375","15.3512375","14383"
"","MGDG(17:1_18:4)+NH4-CO",0,0,0,0,0,0,0,"15.2008138888889","15.5008138888889","15998","","MGDG(17:1_18:4)+NH4-CO",0,0,0,0,0,0,0,"15.2008138888889","15.5008138888889","15998","","MGDG(17:1_18:4)+NH4-CO",0,0,0,0,0,0,0,"15.2008138888889","15.5008138888889","15998","","MGDG(17:1_18:4)+NH4-CO",0,0,0,0,0,0,0,"15.2008138888889","15.5008138888889","15998","","MGDG(17:1_18:4)+NH4-CO",0,0,0,0,0,0,0,"15.2008138888889","15.5008138888889","15998","","MGDG(17:1_18:4)+NH4-CO","752.5671","484.32702","476.3583","267.23171","275.20043","304.26363","296.29491","15.2008138888889","15.5008138888889","15998"
"","MGDG(17:1_18:4)+NH4-CO",0,0,0,0,0,0,0,"10.2533763888889","10.5533763888889","16671","","MGDG(17:1_18:4)+NH4-CO",0,0,0,0,0,0,0,"10.2533763888889","10.5533763888889","16671","","MGDG(17:1_18:4)+NH4-CO",0,0,0,0,0,0,0,"10.2533763888889","10.5533763888889","16671","","MGDG(17:1_18:4)+NH4-CO",0,0,0,0,0,0,0,"10.2533763888889","10.5533763888889","16671","","MGDG(17:1_18:4)+NH4-CO",0,0,0,0,0,0,0,"10.2533763888889","10.5533763888889","16671","","MGDG(17:1_18:4)+NH4-CO","752.5671","484.32702","476.3583","267.23171","275.20043","304.26363","296.29491","10.2533763888889","10.5533763888889","16671"
"","MGDG(17:1_18:4)+NH4-CO",0,0,0,0,0,0,0,"13.7648333333333","14.0648333333333","17906","","MGDG(17:1_18:4)+NH4-CO",0,0,0,0,0,0,0,"13.7648333333333","14.0648333333333","17906","","MGDG(17:1_18:4)+NH4-CO",0,0,0,0,0,0,0,"13.7648333333333","14.0648333333333","17906","","MGDG(17:1_18:4)+NH4-CO",0,0,0,0,0,0,0,"13.7648333333333","14.0648333333333","17906","","MGDG(17:1_18:4)+NH4-CO",0,0,0,0,0,0,0,"13.7648333333333","14.0648333333333","17906","","MGDG(17:1_18:4)+NH4-CO","752.5671","484.32702","476.3583","267.23171","275.20043","304.26363","296.29491","13.7648333333333","14.0648333333333","17906"
"","MGDG(17:1_20:4)+NH4-CO",0,0,0,0,0,0,0,"15.1716818181818","15.4716818181818","5262","","MGDG(17:1_20:4)+NH4-CO",0,0,0,0,0,0,0,"15.1716818181818","15.4716818181818","5262","","MGDG(17:1_20:4)+NH4-CO",0,0,0,0,0,0,0,"15.1716818181818","15.4716818181818","5262","","MGDG(17:1_20:4)+NH4-CO",0,0,0,0,0,0,0,"15.1716818181818","15.4716818181818","5262","","MGDG(17:1_20:4)+NH4-CO",0,0,0,0,0,0,0,"15.1716818181818","15.4716818181818","5262","","MGDG(17:1_20:4)+NH4-CO","780.5984","512.35832","476.35832","267.23171","303.23171","332.29493","296.29493","15.1716818181818","15.4716818181818","5262"
"","MGDG(17:1_22:2)+NH4-CO",0,0,0,0,0,0,0,"9.48034814814815","9.78034814814815","9356","","MGDG(17:1_22:2)+NH4-CO",0,0,0,0,0,0,0,"9.48034814814815","9.78034814814815","9356","","MGDG(17:1_22:2)+NH4-CO",0,0,0,0,0,0,0,"9.48034814814815","9.78034814814815","9356","","MGDG(17:1_22:2)+NH4-CO",0,0,0,0,0,0,0,"9.48034814814815","9.78034814814815","9356","","MGDG(17:1_22:2)+NH4-CO",0,0,0,0,0,0,0,"9.48034814814815","9.78034814814815","9356","","MGDG(17:1_22:2)+NH4-CO","812.661","544.42092","476.35836","267.23171","335.29427","364.35753","296.29497","9.48034814814815","9.78034814814815","9356"
"","MGDG(17:1_22:5)+NH4-CO",0,0,0,0,0,0,0,"9.63493166666667","9.93493166666667","7917","","MGDG(17:1_22:5)+NH4-CO",0,0,0,0,0,0,0,"9.63493166666667","9.93493166666667","7917","","MGDG(17:1_22:5)+NH4-CO",0,0,0,0,0,0,0,"9.63493166666667","9.93493166666667","7917","","MGDG(17:1_22:5)+NH4-CO",0,0,0,0,0,0,0,"9.63493166666667","9.93493166666667","7917","","MGDG(17:1_22:5)+NH4-CO",0,0,0,0,0,0,0,"9.63493166666667","9.93493166666667","7917","","MGDG(17:1_22:5)+NH4-CO","806.61403","538.37395","476.35831","267.23171","329.24735","358.31056","296.29492","9.63493166666667","9.93493166666667","7917"
"","MGDG(17:1_23:0)+NH4-CO",0,0,0,0,0,0,0,"10.2509444444444","10.5509444444444","3002","","MGDG(17:1_23:0)+NH4-CO",0,0,0,0,0,0,0,"10.2509444444444","10.5509444444444","3002","","MGDG(17:1_23:0)+NH4-CO",0,0,0,0,0,0,0,"10.2509444444444","10.5509444444444","3002","","MGDG(17:1_23:0)+NH4-CO",0,0,0,0,0,0,0,"10.2509444444444","10.5509444444444","3002","","MGDG(17:1_23:0)+NH4-CO",0,0,0,0,0,0,0,"10.2509444444444","10.5509444444444","3002","","MGDG(17:1_23:0)+NH4-CO","830.70797","562.46789","476.35841","267.23171","353.34119","382.4045","296.29502","10.2509444444444","10.5509444444444","3002"
"","MGDG(17:1_23:0)+NH4-CO",0,0,0,0,0,0,0,"9.84984242424242","10.1498424242424","10191","","MGDG(17:1_23:0)+NH4-CO",0,0,0,0,0,0,0,"9.84984242424242","10.1498424242424","10191","","MGDG(17:1_23:0)+NH4-CO",0,0,0,0,0,0,0,"9.84984242424242","10.1498424242424","10191","","MGDG(17:1_23:0)+NH4-CO",0,0,0,0,0,0,0,"9.84984242424242","10.1498424242424","10191","","MGDG(17:1_23:0)+NH4-CO",0,0,0,0,0,0,0,"9.84984242424242","10.1498424242424","10191","","MGDG(17:1_23:0)+NH4-CO","830.70797","562.46789","476.35841","267.23171","353.34119","382.4045","296.29502","9.84984242424242","10.1498424242424","10191"
"","MGDG(17:1_24:1)+NH4-CO",0,0,0,0,0,0,0,"4.10265138888889","4.40265138888889","10585","","MGDG(17:1_24:1)+NH4-CO",0,0,0,0,0,0,0,"4.10265138888889","4.40265138888889","10585","","MGDG(17:1_24:1)+NH4-CO",0,0,0,0,0,0,0,"4.10265138888889","4.40265138888889","10585","","MGDG(17:1_24:1)+NH4-CO",0,0,0,0,0,0,0,"4.10265138888889","4.40265138888889","10585","","MGDG(17:1_24:1)+NH4-CO",0,0,0,0,0,0,0,"4.10265138888889","4.40265138888889","10585","","MGDG(17:1_24:1)+NH4-CO","842.70797","574.46789","476.35841","267.23171","365.34119","394.4045","296.29502","4.10265138888889","4.40265138888889","10585"
"","MGDG(17:1_24:1)+NH4-CO",0,0,0,0,0,0,0,"3.88539861111111","4.18539861111111","13843","","MGDG(17:1_24:1)+NH4-CO",0,0,0,0,0,0,0,"3.88539861111111","4.18539861111111","13843","","MGDG(17:1_24:1)+NH4-CO",0,0,0,0,0,0,0,"3.88539861111111","4.18539861111111","13843","","MGDG(17:1_24:1)+NH4-CO",0,0,0,0,0,0,0,"3.88539861111111","4.18539861111111","13843","","MGDG(17:1_24:1)+NH4-CO",0,0,0,0,0,0,0,"3.88539861111111","4.18539861111111","13843","","MGDG(17:1_24:1)+NH4-CO","842.70797","574.46789","476.35841","267.23171","365.34119","394.4045","296.29502","3.88539861111111","4.18539861111111","13843"
"","MGDG(17:1_26:0)+NH4-CO",0,0,0,0,0,0,0,"12.2889","12.5889","9313","","MGDG(17:1_26:0)+NH4-CO",0,0,0,0,0,0,0,"12.2889","12.5889","9313","","MGDG(17:1_26:0)+NH4-CO",0,0,0,0,0,0,0,"12.2889","12.5889","9313","","MGDG(17:1_26:0)+NH4-CO",0,0,0,0,0,0,0,"12.2889","12.5889","9313","","MGDG(17:1_26:0)+NH4-CO",0,0,0,0,0,0,0,"12.2889","12.5889","9313","","MGDG(17:1_26:0)+NH4-CO","872.7549","604.51482","476.35842","267.23171","395.38811","424.45143","296.29503","12.2889","12.5889","9313"
"","MGDG(17:2_2:0)+NH4-CO",0,0,0,0,0,0,0,"0.309133333333333","0.609133333333333","3173","","MGDG(17:2_2:0)+NH4-CO",0,0,0,0,0,0,0,"0.309133333333333","0.609133333333333","3173","","MGDG(17:2_2:0)+NH4-CO",0,0,0,0,0,0,0,"0.309133333333333","0.609133333333333","3173","","MGDG(17:2_2:0)+NH4-CO",0,0,0,0,0,0,0,"0.309133333333333","0.609133333333333","3173","","MGDG(17:2_2:0)+NH4-CO",0,0,0,0,0,0,0,"0.309133333333333","0.609133333333333","3173","","MGDG(17:2_2:0)+NH4-CO","534.36367","268.13923","474.34255","265.21607","59.01275","88.07584","294.27916","0.309133333333333","0.609133333333333","3173"
"","MGDG(17:2_3:0)+NH4-CO",0,0,0,0,0,0,0,"0.343763888888889","0.643763888888889","648","","MGDG(17:2_3:0)+NH4-CO",0.516453,0,0,0,0,0.516453,0,"0.343763888888889","0.643763888888889","648","","MGDG(17:2_3:0)+NH4-CO",1,0,0,0,0,1,0,"0.343763888888889","0.643763888888889","648","","MGDG(17:2_3:0)+NH4-CO",776.1049,0,0,0,0,459.0466,0,"0.343763888888889","0.643763888888889","648","","MGDG(17:2_3:0)+NH4-CO",548.3806,0,0,0,0,102.091,0,"0.343763888888889","0.643763888888889","648","","MGDG(17:2_3:0)+NH4-CO","548.3793","282.15486","474.34254","265.21607","73.02839","102.09147","294.27915","0.343763888888889","0.643763888888889","648"
"","MGDG(17:2_4:0)+NH4-CO",0,0,0,0,0,0,0,"0.381147222222222","0.681147222222222","2411","","MGDG(17:2_4:0)+NH4-CO",0,0,0,0,0,0,0,"0.381147222222222","0.681147222222222","2411","","MGDG(17:2_4:0)+NH4-CO",0,0,0,0,0,0,0,"0.381147222222222","0.681147222222222","2411","","MGDG(17:2_4:0)+NH4-CO",0,0,0,0,0,0,0,"0.381147222222222","0.681147222222222","2411","","MGDG(17:2_4:0)+NH4-CO",0,0,0,0,0,0,0,"0.381147222222222","0.681147222222222","2411","","MGDG(17:2_4:0)+NH4-CO","562.3949","296.17046","474.3425","265.21607","87.04403","116.10707","294.27911","0.381147222222222","0.681147222222222","2411"
"","MGDG(17:2_5:0)+NH4-CO",0,0,0,0,0,0,0,"0.386840277777778","0.686840277777778","1298","","MGDG(17:2_5:0)+NH4-CO",0,0,0,0,0,0,0,"0.386840277777778","0.686840277777778","1298","","MGDG(17:2_5:0)+NH4-CO",0,0,0,0,0,0,0,"0.386840277777778","0.686840277777778","1298","","MGDG(17:2_5:0)+NH4-CO",0,0,0,0,0,0,0,"0.386840277777778","0.686840277777778","1298","","MGDG(17:2_5:0)+NH4-CO",0,0,0,0,0,0,0,"0.386840277777778","0.686840277777778","1298","","MGDG(17:2_5:0)+NH4-CO","576.4106","310.18616","474.34256","265.21607","101.05967","130.12277","294.27917","0.386840277777778","0.686840277777778","1298"
"","MGDG(17:2_5:0)+NH4-CO",0,0,0,0,0,0,0,"1.66200555555556","1.96200555555556","6766","","MGDG(17:2_5:0)+NH4-CO",0,0,0,0,0,0,0,"1.66200555555556","1.96200555555556","6766","","MGDG(17:2_5:0)+NH4-CO",0,0,0,0,0,0,0,"1.66200555555556","1.96200555555556","6766","","MGDG(17:2_5:0)+NH4-CO",0,0,0,0,0,0,0,"1.66200555555556","1.96200555555556","6766","","MGDG(17:2_5:0)+NH4-CO",0,0,0,0,0,0,0,"1.66200555555556","1.96200555555556","6766","","MGDG(17:2_5:0)+NH4-CO","576.4106","310.18616","474.34256","265.21607","101.05967","130.12277","294.27917","1.66200555555556","1.96200555555556","6766"
"","MGDG(17:2_6:0)+NH4-CO",0,0,0,0,0,0,0,"0.612015277777778","0.912015277777778","1244","","MGDG(17:2_6:0)+NH4-CO",0,0,0,0,0,0,0,"0.612015277777778","0.912015277777778","1244","","MGDG(17:2_6:0)+NH4-CO",0,0,0,0,0,0,0,"0.612015277777778","0.912015277777778","1244","","MGDG(17:2_6:0)+NH4-CO",0,0,0,0,0,0,0,"0.612015277777778","0.912015277777778","1244","","MGDG(17:2_6:0)+NH4-CO",0,0,0,0,0,0,0,"0.612015277777778","0.912015277777778","1244","","MGDG(17:2_6:0)+NH4-CO","590.4262","324.20176","474.34252","265.21607","115.07531","144.13837","294.27913","0.612015277777778","0.912015277777778","1244"
"","MGDG(17:2_6:0)+NH4-CO",0,0,0,0,0,0,0,"4.13877777777778","4.43877777777778","7963","","MGDG(17:2_6:0)+NH4-CO",0,0,0,0,0,0,0,"4.13877777777778","4.43877777777778","7963","","MGDG(17:2_6:0)+NH4-CO",0,0,0,0,0,0,0,"4.13877777777778","4.43877777777778","7963","","MGDG(17:2_6:0)+NH4-CO",0,0,0,0,0,0,0,"4.13877777777778","4.43877777777778","7963","","MGDG(17:2_6:0)+NH4-CO",0,0,0,0,0,0,0,"4.13877777777778","4.43877777777778","7963","","MGDG(17:2_6:0)+NH4-CO","590.4262","324.20176","474.34252","265.21607","115.07531","144.13837","294.27913","4.13877777777778","4.43877777777778","7963"
"","MGDG(17:2_6:0)+NH4-CO",0,0,0,0,0,0,0,"15.3235791666667","15.6235791666667","8655","","MGDG(17:2_6:0)+NH4-CO",0,0,0,0,0,0,0,"15.3235791666667","15.6235791666667","8655","","MGDG(17:2_6:0)+NH4-CO",0,0,0,0,0,0,0,"15.3235791666667","15.6235791666667","8655","","MGDG(17:2_6:0)+NH4-CO",0,0,0,0,0,0,0,"15.3235791666667","15.6235791666667","8655","","MGDG(17:2_6:0)+NH4-CO",0,0,0,0,0,0,0,"15.3235791666667","15.6235791666667","8655","","MGDG(17:2_6:0)+NH4-CO","590.4262","324.20176","474.34252","265.21607","115.07531","144.13837","294.27913","15.3235791666667","15.6235791666667","8655"
"","MGDG(17:2_6:0)+NH4-CO",0,0,0,0,0,0,0,"14.9910458333333","15.2910458333333","12349","","MGDG(17:2_6:0)+NH4-CO",0,0,0,0,0,0,0,"14.9910458333333","15.2910458333333","12349","","MGDG(17:2_6:0)+NH4-CO",0,0,0,0,0,0,0,"14.9910458333333","15.2910458333333","12349","","MGDG(17:2_6:0)+NH4-CO",0,0,0,0,0,0,0,"14.9910458333333","15.2910458333333","12349","","MGDG(17:2_6:0)+NH4-CO",0,0,0,0,0,0,0,"14.9910458333333","15.2910458333333","12349","","MGDG(17:2_6:0)+NH4-CO","590.4262","324.20176","474.34252","265.21607","115.07531","144.13837","294.27913","14.9910458333333","15.2910458333333","12349"
"","MGDG(17:2_6:0)+NH4-CO",0,0,0,0,0,0,0,"12.6070472222222","12.9070472222222","12391","","MGDG(17:2_6:0)+NH4-CO",0,0,0,0,0,0,0,"12.6070472222222","12.9070472222222","12391","","MGDG(17:2_6:0)+NH4-CO",0,0,0,0,0,0,0,"12.6070472222222","12.9070472222222","12391","","MGDG(17:2_6:0)+NH4-CO",0,0,0,0,0,0,0,"12.6070472222222","12.9070472222222","12391","","MGDG(17:2_6:0)+NH4-CO",0,0,0,0,0,0,0,"12.6070472222222","12.9070472222222","12391","","MGDG(17:2_6:0)+NH4-CO","590.4262","324.20176","474.34252","265.21607","115.07531","144.13837","294.27913","12.6070472222222","12.9070472222222","12391"
"","MGDG(17:2_6:0)+NH4-CO",0,0,0,0,0,0,0,"3.63250555555556","3.93250555555556","12468","","MGDG(17:2_6:0)+NH4-CO",0,0,0,0,0,0,0,"3.63250555555556","3.93250555555556","12468","","MGDG(17:2_6:0)+NH4-CO",0,0,0,0,0,0,0,"3.63250555555556","3.93250555555556","12468","","MGDG(17:2_6:0)+NH4-CO",0,0,0,0,0,0,0,"3.63250555555556","3.93250555555556","12468","","MGDG(17:2_6:0)+NH4-CO",0,0,0,0,0,0,0,"3.63250555555556","3.93250555555556","12468","","MGDG(17:2_6:0)+NH4-CO","590.4262","324.20176","474.34252","265.21607","115.07531","144.13837","294.27913","3.63250555555556","3.93250555555556","12468"
"","MGDG(17:2_6:0)+NH4-CO",0,0,0,0,0,0,0,"14.6532722222222","14.9532722222222","12613","","MGDG(17:2_6:0)+NH4-CO",0,0,0,0,0,0,0,"14.6532722222222","14.9532722222222","12613","","MGDG(17:2_6:0)+NH4-CO",0,0,0,0,0,0,0,"14.6532722222222","14.9532722222222","12613","","MGDG(17:2_6:0)+NH4-CO",0,0,0,0,0,0,0,"14.6532722222222","14.9532722222222","12613","","MGDG(17:2_6:0)+NH4-CO",0,0,0,0,0,0,0,"14.6532722222222","14.9532722222222","12613","","MGDG(17:2_6:0)+NH4-CO","590.4262","324.20176","474.34252","265.21607","115.07531","144.13837","294.27913","14.6532722222222","14.9532722222222","12613"
