"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","DG","[M+NH4]+","sn1_NL","sn2_NL","sn1_acylChain([RC=O]+)","sn2_acylChain([RC=O]+)","sn1_acylChain([RC=O]+)-H2O","sn2_acylChain([RC=O]+)-H2O","sn1_acylChain([RC=O]+74)-H2O","sn2_acylChain([RC=O]+74)-H2O","RT_min","RT_max","Comment","RT at Max Intensity","DG","[M+NH4]+","sn1_NL","sn2_NL","sn1_acylChain([RC=O]+)","sn2_acylChain([RC=O]+)","sn1_acylChain([RC=O]+)-H2O","sn2_acylChain([RC=O]+)-H2O","sn1_acylChain([RC=O]+74)-H2O","sn2_acylChain([RC=O]+74)-H2O","RT_min","RT_max","Comment","Number of Scans","DG","[M+NH4]+","sn1_NL","sn2_NL","sn1_acylChain([RC=O]+)","sn2_acylChain([RC=O]+)","sn1_acylChain([RC=O]+)-H2O","sn2_acylChain([RC=O]+)-H2O","sn1_acylChain([RC=O]+74)-H2O","sn2_acylChain([RC=O]+74)-H2O","RT_min","RT_max","Comment","Max Intensity","DG","[M+NH4]+","sn1_NL","sn2_NL","sn1_acylChain([RC=O]+)","sn2_acylChain([RC=O]+)","sn1_acylChain([RC=O]+)-H2O","sn2_acylChain([RC=O]+)-H2O","sn1_acylChain([RC=O]+74)-H2O","sn2_acylChain([RC=O]+74)-H2O","RT_min","RT_max","Comment","Average m/z","DG","[M+NH4]+","sn1_NL","sn2_NL","sn1_acylChain([RC=O]+)","sn2_acylChain([RC=O]+)","sn1_acylChain([RC=O]+)-H2O","sn2_acylChain([RC=O]+)-H2O","sn1_acylChain([RC=O]+74)-H2O","sn2_acylChain([RC=O]+74)-H2O","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","DG","[M+NH4]+","sn1_NL","sn2_NL","sn1_acylChain([RC=O]+)","sn2_acylChain([RC=O]+)","sn1_acylChain([RC=O]+)-H2O","sn2_acylChain([RC=O]+)-H2O","sn1_acylChain([RC=O]+74)-H2O","sn2_acylChain([RC=O]+74)-H2O","RT_min","RT_max","Comment"
"","DG(18:2_22:3)+NH4",0,0,0,0,0,0,0,0,0,"8.84474305555555","9.14474305555555","3488","","DG(18:2_22:3)+NH4",0,0,0,0,0,0,0,0,0,"8.84474305555555","9.14474305555555","3488","","DG(18:2_22:3)+NH4",0,0,0,0,0,0,0,0,0,"8.84474305555555","9.14474305555555","3488","","DG(18:2_22:3)+NH4",0,0,0,0,0,0,0,0,0,"8.84474305555555","9.14474305555555","3488","","DG(18:2_22:3)+NH4",0,0,0,0,0,0,0,0,0,"8.84474305555555","9.14474305555555","3488","","DG(18:2_22:3)+NH4","688.5875","391.3207","337.2737","263.2369","317.2839","245.2264","299.2734","319.2632","373.3102","8.84474305555555","9.14474305555555","3488"
"","DG(18:2_22:3)+NH4",0,0,0,0,0,0,0,0,0,"9.10185277777778","9.40185277777778","5650","","DG(18:2_22:3)+NH4",0,0,0,0,0,0,0,0,0,"9.10185277777778","9.40185277777778","5650","","DG(18:2_22:3)+NH4",0,0,0,0,0,0,0,0,0,"9.10185277777778","9.40185277777778","5650","","DG(18:2_22:3)+NH4",0,0,0,0,0,0,0,0,0,"9.10185277777778","9.40185277777778","5650","","DG(18:2_22:3)+NH4",0,0,0,0,0,0,0,0,0,"9.10185277777778","9.40185277777778","5650","","DG(18:2_22:3)+NH4","688.5875","391.3207","337.2737","263.2369","317.2839","245.2264","299.2734","319.2632","373.3102","9.10185277777778","9.40185277777778","5650"
"","DG(18:2_22:4)+NH4",0,0,0,0,0,0,0,0,0,"8.10818194444444","8.40818194444444","2094","","DG(18:2_22:4)+NH4",0,0,0,0,0,0,0,0,0,"8.10818194444444","8.40818194444444","2094","","DG(18:2_22:4)+NH4",0,0,0,0,0,0,0,0,0,"8.10818194444444","8.40818194444444","2094","","DG(18:2_22:4)+NH4",0,0,0,0,0,0,0,0,0,"8.10818194444444","8.40818194444444","2094","","DG(18:2_22:4)+NH4",0,0,0,0,0,0,0,0,0,"8.10818194444444","8.40818194444444","2094","","DG(18:2_22:4)+NH4","686.5718","389.305","337.2737","263.2369","315.2682","245.2264","297.2577","319.2632","371.2945","8.10818194444444","8.40818194444444","2094"
"","DG(18:2_22:4)+NH4",0,0,0,0,0,0,0,0,0,"8.45621666666667","8.75621666666667","4121","","DG(18:2_22:4)+NH4",0,0,0,0,0,0,0,0,0,"8.45621666666667","8.75621666666667","4121","","DG(18:2_22:4)+NH4",0,0,0,0,0,0,0,0,0,"8.45621666666667","8.75621666666667","4121","","DG(18:2_22:4)+NH4",0,0,0,0,0,0,0,0,0,"8.45621666666667","8.75621666666667","4121","","DG(18:2_22:4)+NH4",0,0,0,0,0,0,0,0,0,"8.45621666666667","8.75621666666667","4121","","DG(18:2_22:4)+NH4","686.5718","389.305","337.2737","263.2369","315.2682","245.2264","297.2577","319.2632","371.2945","8.45621666666667","8.75621666666667","4121"
"","DG(18:2_22:4)+NH4",0,0,0,0,0,0,0,0,0,"8.72720138888889","9.02720138888889","8675","","DG(18:2_22:4)+NH4",0,0,0,0,0,0,0,0,0,"8.72720138888889","9.02720138888889","8675","","DG(18:2_22:4)+NH4",0,0,0,0,0,0,0,0,0,"8.72720138888889","9.02720138888889","8675","","DG(18:2_22:4)+NH4",0,0,0,0,0,0,0,0,0,"8.72720138888889","9.02720138888889","8675","","DG(18:2_22:4)+NH4",0,0,0,0,0,0,0,0,0,"8.72720138888889","9.02720138888889","8675","","DG(18:2_22:4)+NH4","686.5718","389.305","337.2737","263.2369","315.2682","245.2264","297.2577","319.2632","371.2945","8.72720138888889","9.02720138888889","8675"
"","DG(18:2_22:5)+NH4",0,0,0,0,0,0,0,0,0,"7.70599861111111","8.00599861111111","1775","","DG(18:2_22:5)+NH4",0,0,0,0,0,0,0,0,0,"7.70599861111111","8.00599861111111","1775","","DG(18:2_22:5)+NH4",0,0,0,0,0,0,0,0,0,"7.70599861111111","8.00599861111111","1775","","DG(18:2_22:5)+NH4",0,0,0,0,0,0,0,0,0,"7.70599861111111","8.00599861111111","1775","","DG(18:2_22:5)+NH4",0,0,0,0,0,0,0,0,0,"7.70599861111111","8.00599861111111","1775","","DG(18:2_22:5)+NH4","684.5562","387.2894","337.2737","263.2369","313.2526","245.2264","295.2421","319.2632","369.2789","7.70599861111111","8.00599861111111","1775"
"","DG(18:2_22:5)+NH4",0,0,0,0,0,0,0,0,0,"7.21225277777778","7.51225277777778","9342","","DG(18:2_22:5)+NH4",0,0,0,0,0,0,0,0,0,"7.21225277777778","7.51225277777778","9342","","DG(18:2_22:5)+NH4",0,0,0,0,0,0,0,0,0,"7.21225277777778","7.51225277777778","9342","","DG(18:2_22:5)+NH4",0,0,0,0,0,0,0,0,0,"7.21225277777778","7.51225277777778","9342","","DG(18:2_22:5)+NH4",0,0,0,0,0,0,0,0,0,"7.21225277777778","7.51225277777778","9342","","DG(18:2_22:5)+NH4","684.5562","387.2894","337.2737","263.2369","313.2526","245.2264","295.2421","319.2632","369.2789","7.21225277777778","7.51225277777778","9342"
"","DG(18:2_22:5)+NH4",0,0,0,0,0,0,0,0,0,"4.79272272727273","5.09272272727273","15818","","DG(18:2_22:5)+NH4",0,0,0,0,0,0,0,0,0,"4.79272272727273","5.09272272727273","15818","","DG(18:2_22:5)+NH4",0,0,0,0,0,0,0,0,0,"4.79272272727273","5.09272272727273","15818","","DG(18:2_22:5)+NH4",0,0,0,0,0,0,0,0,0,"4.79272272727273","5.09272272727273","15818","","DG(18:2_22:5)+NH4",0,0,0,0,0,0,0,0,0,"4.79272272727273","5.09272272727273","15818","","DG(18:2_22:5)+NH4","684.5562","387.2894","337.2737","263.2369","313.2526","245.2264","295.2421","319.2632","369.2789","4.79272272727273","5.09272272727273","15818"
"","DG(18:2_22:6)+NH4",0,0,0,0,0,0,0,0,0,"6.78203888888889","7.08203888888889","1700","","DG(18:2_22:6)+NH4",0,0,0,0,0,0,0,0,0,"6.78203888888889","7.08203888888889","1700","","DG(18:2_22:6)+NH4",0,0,0,0,0,0,0,0,0,"6.78203888888889","7.08203888888889","1700","","DG(18:2_22:6)+NH4",0,0,0,0,0,0,0,0,0,"6.78203888888889","7.08203888888889","1700","","DG(18:2_22:6)+NH4",0,0,0,0,0,0,0,0,0,"6.78203888888889","7.08203888888889","1700","","DG(18:2_22:6)+NH4","682.5405","385.2737","337.2737","263.2369","311.2369","245.2264","293.2264","319.2632","367.2632","6.78203888888889","7.08203888888889","1700"
"","DG(18:2_23:0)+NH4",0,0,0,0,0,0,0,0,0,"9.19345972222222","9.49345972222222","6887","","DG(18:2_23:0)+NH4",0,0,0,0,0,0,0,0,0,"9.19345972222222","9.49345972222222","6887","","DG(18:2_23:0)+NH4",0,0,0,0,0,0,0,0,0,"9.19345972222222","9.49345972222222","6887","","DG(18:2_23:0)+NH4",0,0,0,0,0,0,0,0,0,"9.19345972222222","9.49345972222222","6887","","DG(18:2_23:0)+NH4",0,0,0,0,0,0,0,0,0,"9.19345972222222","9.49345972222222","6887","","DG(18:2_23:0)+NH4","708.6501","411.3833","337.2737","263.2369","337.3465","245.2264","319.336","319.2632","393.3728","9.19345972222222","9.49345972222222","6887"
"","DG(18:2_24:0)+NH4",0,0,0,0,0,0,0,0,0,"11.9691472222222","12.2691472222222","7921","","DG(18:2_24:0)+NH4",0,0,0,0,0,0,0,0,0,"11.9691472222222","12.2691472222222","7921","","DG(18:2_24:0)+NH4",0,0,0,0,0,0,0,0,0,"11.9691472222222","12.2691472222222","7921","","DG(18:2_24:0)+NH4",0,0,0,0,0,0,0,0,0,"11.9691472222222","12.2691472222222","7921","","DG(18:2_24:0)+NH4",0,0,0,0,0,0,0,0,0,"11.9691472222222","12.2691472222222","7921","","DG(18:2_24:0)+NH4","722.6657","425.3989","337.2737","263.2369","351.3621","245.2264","333.3516","319.2632","407.3884","11.9691472222222","12.2691472222222","7921"
"","DG(18:2_24:0)+NH4",0,0,0,0,0,0,0,0,0,"9.21280277777778","9.51280277777778","10775","","DG(18:2_24:0)+NH4",0,0,0,0,0,0,0,0,0,"9.21280277777778","9.51280277777778","10775","","DG(18:2_24:0)+NH4",0,0,0,0,0,0,0,0,0,"9.21280277777778","9.51280277777778","10775","","DG(18:2_24:0)+NH4",0,0,0,0,0,0,0,0,0,"9.21280277777778","9.51280277777778","10775","","DG(18:2_24:0)+NH4",0,0,0,0,0,0,0,0,0,"9.21280277777778","9.51280277777778","10775","","DG(18:2_24:0)+NH4","722.6657","425.3989","337.2737","263.2369","351.3621","245.2264","333.3516","319.2632","407.3884","9.21280277777778","9.51280277777778","10775"
"","DG(18:3_18:3)+NH4",0,0,0,0,0,0,0,0,0,"5.85584848484849","6.15584848484849","5195","","DG(18:3_18:3)+NH4",0,0,0,0,0,0,0,0,0,"5.85584848484849","6.15584848484849","5195","","DG(18:3_18:3)+NH4",0,0,0,0,0,0,0,0,0,"5.85584848484849","6.15584848484849","5195","","DG(18:3_18:3)+NH4",0,0,0,0,0,0,0,0,0,"5.85584848484849","6.15584848484849","5195","","DG(18:3_18:3)+NH4",0,0,0,0,0,0,0,0,0,"5.85584848484849","6.15584848484849","5195","","DG(18:3_18:3)+NH4","630.5093","335.2581","335.2581","261.2213","261.2213","243.2108","243.2108","317.2476","317.2476","5.85584848484849","6.15584848484849","5195"
"","DG(18:3_18:3)+NH4",0,0,0,0,0,0,0,0,0,"5.70477916666667","6.00477916666667","10236","","DG(18:3_18:3)+NH4",0,0,0,0,0,0,0,0,0,"5.70477916666667","6.00477916666667","10236","","DG(18:3_18:3)+NH4",0,0,0,0,0,0,0,0,0,"5.70477916666667","6.00477916666667","10236","","DG(18:3_18:3)+NH4",0,0,0,0,0,0,0,0,0,"5.70477916666667","6.00477916666667","10236","","DG(18:3_18:3)+NH4",0,0,0,0,0,0,0,0,0,"5.70477916666667","6.00477916666667","10236","","DG(18:3_18:3)+NH4","630.5093","335.2581","335.2581","261.2213","261.2213","243.2108","243.2108","317.2476","317.2476","5.70477916666667","6.00477916666667","10236"
"","DG(18:3_18:3)+NH4",0,0,0,0,0,0,0,0,0,"6.0758375","6.3758375","13489","","DG(18:3_18:3)+NH4",0,0,0,0,0,0,0,0,0,"6.0758375","6.3758375","13489","","DG(18:3_18:3)+NH4",0,0,0,0,0,0,0,0,0,"6.0758375","6.3758375","13489","","DG(18:3_18:3)+NH4",0,0,0,0,0,0,0,0,0,"6.0758375","6.3758375","13489","","DG(18:3_18:3)+NH4",0,0,0,0,0,0,0,0,0,"6.0758375","6.3758375","13489","","DG(18:3_18:3)+NH4","630.5093","335.2581","335.2581","261.2213","261.2213","243.2108","243.2108","317.2476","317.2476","6.0758375","6.3758375","13489"
"","DG(18:3_19:0)+NH4",0,0,0,0,0,0,0,0,0,"8.83245694444445","9.13245694444445","8341","","DG(18:3_19:0)+NH4",0,0,0,0,0,0,0,0,0,"8.83245694444445","9.13245694444445","8341","","DG(18:3_19:0)+NH4",0,0,0,0,0,0,0,0,0,"8.83245694444445","9.13245694444445","8341","","DG(18:3_19:0)+NH4",0,0,0,0,0,0,0,0,0,"8.83245694444445","9.13245694444445","8341","","DG(18:3_19:0)+NH4",0,0,0,0,0,0,0,0,0,"8.83245694444445","9.13245694444445","8341","","DG(18:3_19:0)+NH4","650.5719","355.3207","335.2581","261.2213","281.2839","243.2108","263.2734","317.2476","337.3102","8.83245694444445","9.13245694444445","8341"
"","DG(18:3_20:0)+NH4",0,0,0,0,0,0,0,0,0,"9.30266111111111","9.60266111111111","2683","","DG(18:3_20:0)+NH4",0,0,0,0,0,0,0,0,0,"9.30266111111111","9.60266111111111","2683","","DG(18:3_20:0)+NH4",0,0,0,0,0,0,0,0,0,"9.30266111111111","9.60266111111111","2683","","DG(18:3_20:0)+NH4",0,0,0,0,0,0,0,0,0,"9.30266111111111","9.60266111111111","2683","","DG(18:3_20:0)+NH4",0,0,0,0,0,0,0,0,0,"9.30266111111111","9.60266111111111","2683","","DG(18:3_20:0)+NH4","664.5875","369.3363","335.2581","261.2213","295.2995","243.2108","277.289","317.2476","351.3258","9.30266111111111","9.60266111111111","2683"
"","DG(18:3_20:0)+NH4",0,0,0,0,0,0,0,0,0,"8.28925277777778","8.58925277777778","9324","","DG(18:3_20:0)+NH4",0,0,0,0,0,0,0,0,0,"8.28925277777778","8.58925277777778","9324","","DG(18:3_20:0)+NH4",0,0,0,0,0,0,0,0,0,"8.28925277777778","8.58925277777778","9324","","DG(18:3_20:0)+NH4",0,0,0,0,0,0,0,0,0,"8.28925277777778","8.58925277777778","9324","","DG(18:3_20:0)+NH4",0,0,0,0,0,0,0,0,0,"8.28925277777778","8.58925277777778","9324","","DG(18:3_20:0)+NH4","664.5875","369.3363","335.2581","261.2213","295.2995","243.2108","277.289","317.2476","351.3258","8.28925277777778","8.58925277777778","9324"
"","DG(18:3_20:1)+NH4",0,0,0,0,0,0,0,0,0,"8.58332361111111","8.88332361111111","1927","","DG(18:3_20:1)+NH4",0,0,0,0,0,0,0,0,0,"8.58332361111111","8.88332361111111","1927","","DG(18:3_20:1)+NH4",0,0,0,0,0,0,0,0,0,"8.58332361111111","8.88332361111111","1927","","DG(18:3_20:1)+NH4",0,0,0,0,0,0,0,0,0,"8.58332361111111","8.88332361111111","1927","","DG(18:3_20:1)+NH4",0,0,0,0,0,0,0,0,0,"8.58332361111111","8.88332361111111","1927","","DG(18:3_20:1)+NH4","662.5719","367.3207","335.2581","261.2213","293.2839","243.2108","275.2734","317.2476","349.3102","8.58332361111111","8.88332361111111","1927"
"","DG(18:3_20:1)+NH4",0,0,0,0,0,0,0,0,0,"9.08300972222222","9.38300972222222","2460","","DG(18:3_20:1)+NH4",0,0,0,0,0,0,0,0,0,"9.08300972222222","9.38300972222222","2460","","DG(18:3_20:1)+NH4",0,0,0,0,0,0,0,0,0,"9.08300972222222","9.38300972222222","2460","","DG(18:3_20:1)+NH4",0,0,0,0,0,0,0,0,0,"9.08300972222222","9.38300972222222","2460","","DG(18:3_20:1)+NH4",0,0,0,0,0,0,0,0,0,"9.08300972222222","9.38300972222222","2460","","DG(18:3_20:1)+NH4","662.5719","367.3207","335.2581","261.2213","293.2839","243.2108","275.2734","317.2476","349.3102","9.08300972222222","9.38300972222222","2460"
"","DG(18:3_20:1)+NH4",0,0,0,0,0,0,0,0,0,"8.84175833333333","9.14175833333333","11409","","DG(18:3_20:1)+NH4",0,0,0,0,0,0,0,0,0,"8.84175833333333","9.14175833333333","11409","","DG(18:3_20:1)+NH4",0,0,0,0,0,0,0,0,0,"8.84175833333333","9.14175833333333","11409","","DG(18:3_20:1)+NH4",0,0,0,0,0,0,0,0,0,"8.84175833333333","9.14175833333333","11409","","DG(18:3_20:1)+NH4",0,0,0,0,0,0,0,0,0,"8.84175833333333","9.14175833333333","11409","","DG(18:3_20:1)+NH4","662.5719","367.3207","335.2581","261.2213","293.2839","243.2108","275.2734","317.2476","349.3102","8.84175833333333","9.14175833333333","11409"
"","DG(18:3_20:2)+NH4",0,0,0,0,0,1,0,0,0,"8.0459625","8.3459625","609","","DG(18:3_20:2)+NH4",0,0,0,0,0,8.182799,0,0,0,"8.0459625","8.3459625","609","","DG(18:3_20:2)+NH4",0,0,0,0,0,1,0,0,0,"8.0459625","8.3459625","609","","DG(18:3_20:2)+NH4",0,0,0,0,0,5432.91,0,0,0,"8.0459625","8.3459625","609","","DG(18:3_20:2)+NH4",0,0,0,0,0,243.2111,0,0,0,"8.0459625","8.3459625","609","","DG(18:3_20:2)+NH4","660.5562","365.305","335.2581","261.2213","291.2682","243.2108","273.2577","317.2476","347.2945","8.0459625","8.3459625","609"
"","DG(18:3_20:2)+NH4",0,0,0,0,0,0,0,0,0,"7.70324722222222","8.00324722222222","2166","","DG(18:3_20:2)+NH4",0,0,0,0,0,0,0,0,0,"7.70324722222222","8.00324722222222","2166","","DG(18:3_20:2)+NH4",0,0,0,0,0,0,0,0,0,"7.70324722222222","8.00324722222222","2166","","DG(18:3_20:2)+NH4",0,0,0,0,0,0,0,0,0,"7.70324722222222","8.00324722222222","2166","","DG(18:3_20:2)+NH4",0,0,0,0,0,0,0,0,0,"7.70324722222222","8.00324722222222","2166","","DG(18:3_20:2)+NH4","660.5562","365.305","335.2581","261.2213","291.2682","243.2108","273.2577","317.2476","347.2945","7.70324722222222","8.00324722222222","2166"
"","DG(18:3_20:3)+NH4",0,0,0,0,0,0,0,0,0,"7.12678888888889","7.42678888888889","811","","DG(18:3_20:3)+NH4",0,0,0,0,0,0,0,0,0,"7.12678888888889","7.42678888888889","811","","DG(18:3_20:3)+NH4",0,0,0,0,0,0,0,0,0,"7.12678888888889","7.42678888888889","811","","DG(18:3_20:3)+NH4",0,0,0,0,0,0,0,0,0,"7.12678888888889","7.42678888888889","811","","DG(18:3_20:3)+NH4",0,0,0,0,0,0,0,0,0,"7.12678888888889","7.42678888888889","811","","DG(18:3_20:3)+NH4","658.5406","363.2894","335.2581","261.2213","289.2526","243.2108","271.2421","317.2476","345.2789","7.12678888888889","7.42678888888889","811"
"","DG(18:3_20:3)+NH4",0,0,0,0,0,0,0,0,0,"7.65433472222222","7.95433472222222","9385","","DG(18:3_20:3)+NH4",0,0,0,0,0,0,0,0,0,"7.65433472222222","7.95433472222222","9385","","DG(18:3_20:3)+NH4",0,0,0,0,0,0,0,0,0,"7.65433472222222","7.95433472222222","9385","","DG(18:3_20:3)+NH4",0,0,0,0,0,0,0,0,0,"7.65433472222222","7.95433472222222","9385","","DG(18:3_20:3)+NH4",0,0,0,0,0,0,0,0,0,"7.65433472222222","7.95433472222222","9385","","DG(18:3_20:3)+NH4","658.5406","363.2894","335.2581","261.2213","289.2526","243.2108","271.2421","317.2476","345.2789","7.65433472222222","7.95433472222222","9385"
"","DG(18:3_20:3)+NH4",0,0,0,0,0,0,0,0,0,"6.92000694444444","7.22000694444444","9756","","DG(18:3_20:3)+NH4",0,0,0,0,0,0,0,0,0,"6.92000694444444","7.22000694444444","9756","","DG(18:3_20:3)+NH4",0,0,0,0,0,0,0,0,0,"6.92000694444444","7.22000694444444","9756","","DG(18:3_20:3)+NH4",0,0,0,0,0,0,0,0,0,"6.92000694444444","7.22000694444444","9756","","DG(18:3_20:3)+NH4",0,0,0,0,0,0,0,0,0,"6.92000694444444","7.22000694444444","9756","","DG(18:3_20:3)+NH4","658.5406","363.2894","335.2581","261.2213","289.2526","243.2108","271.2421","317.2476","345.2789","6.92000694444444","7.22000694444444","9756"
"","DG(18:3_20:4)+NH4",0,0,0,0,0,0,0,0,0,"6.53679861111111","6.83679861111111","5311","","DG(18:3_20:4)+NH4",0,0,0,0,0,0,0,0,0,"6.53679861111111","6.83679861111111","5311","","DG(18:3_20:4)+NH4",0,0,0,0,0,0,0,0,0,"6.53679861111111","6.83679861111111","5311","","DG(18:3_20:4)+NH4",0,0,0,0,0,0,0,0,0,"6.53679861111111","6.83679861111111","5311","","DG(18:3_20:4)+NH4",0,0,0,0,0,0,0,0,0,"6.53679861111111","6.83679861111111","5311","","DG(18:3_20:4)+NH4","656.5249","361.2737","335.2581","261.2213","287.2369","243.2108","269.2264","317.2476","343.2632","6.53679861111111","6.83679861111111","5311"
"","DG(18:3_20:4)+NH4",0,0,0,0,0,0,0,0,0,"1.81171527777778","2.11171527777778","7407","","DG(18:3_20:4)+NH4",0,0,0,0,0,0,0,0,0,"1.81171527777778","2.11171527777778","7407","","DG(18:3_20:4)+NH4",0,0,0,0,0,0,0,0,0,"1.81171527777778","2.11171527777778","7407","","DG(18:3_20:4)+NH4",0,0,0,0,0,0,0,0,0,"1.81171527777778","2.11171527777778","7407","","DG(18:3_20:4)+NH4",0,0,0,0,0,0,0,0,0,"1.81171527777778","2.11171527777778","7407","","DG(18:3_20:4)+NH4","656.5249","361.2737","335.2581","261.2213","287.2369","243.2108","269.2264","317.2476","343.2632","1.81171527777778","2.11171527777778","7407"
"","DG(18:3_20:4)+NH4",0,0,0,0,0,0,0,0,0,"6.3045375","6.6045375","11326","","DG(18:3_20:4)+NH4",0,0,0,0,0,0,0,0,0,"6.3045375","6.6045375","11326","","DG(18:3_20:4)+NH4",0,0,0,0,0,0,0,0,0,"6.3045375","6.6045375","11326","","DG(18:3_20:4)+NH4",0,0,0,0,0,0,0,0,0,"6.3045375","6.6045375","11326","","DG(18:3_20:4)+NH4",0,0,0,0,0,0,0,0,0,"6.3045375","6.6045375","11326","","DG(18:3_20:4)+NH4","656.5249","361.2737","335.2581","261.2213","287.2369","243.2108","269.2264","317.2476","343.2632","6.3045375","6.6045375","11326"
"","DG(18:3_22:2)+NH4",0,0,0,0,0,0,0,0,0,"8.84474305555555","9.14474305555555","3488","","DG(18:3_22:2)+NH4",0,0,0,0,0,0,0,0,0,"8.84474305555555","9.14474305555555","3488","","DG(18:3_22:2)+NH4",0,0,0,0,0,0,0,0,0,"8.84474305555555","9.14474305555555","3488","","DG(18:3_22:2)+NH4",0,0,0,0,0,0,0,0,0,"8.84474305555555","9.14474305555555","3488","","DG(18:3_22:2)+NH4",0,0,0,0,0,0,0,0,0,"8.84474305555555","9.14474305555555","3488","","DG(18:3_22:2)+NH4","688.5875","393.3363","335.2581","261.2213","319.2995","243.2108","301.289","317.2476","375.3258","8.84474305555555","9.14474305555555","3488"
"","DG(18:3_22:2)+NH4",0,0,0,0,0,0,0,0,0,"9.10185277777778","9.40185277777778","5650","","DG(18:3_22:2)+NH4",0,0,0,0,0,0,0,0,0,"9.10185277777778","9.40185277777778","5650","","DG(18:3_22:2)+NH4",0,0,0,0,0,0,0,0,0,"9.10185277777778","9.40185277777778","5650","","DG(18:3_22:2)+NH4",0,0,0,0,0,0,0,0,0,"9.10185277777778","9.40185277777778","5650","","DG(18:3_22:2)+NH4",0,0,0,0,0,0,0,0,0,"9.10185277777778","9.40185277777778","5650","","DG(18:3_22:2)+NH4","688.5875","393.3363","335.2581","261.2213","319.2995","243.2108","301.289","317.2476","375.3258","9.10185277777778","9.40185277777778","5650"
"","DG(18:3_22:3)+NH4",0,0,0,0,0,0,0,0,0,"8.10818194444444","8.40818194444444","2094","","DG(18:3_22:3)+NH4",0,0,0,0,0,0,0,0,0,"8.10818194444444","8.40818194444444","2094","","DG(18:3_22:3)+NH4",0,0,0,0,0,0,0,0,0,"8.10818194444444","8.40818194444444","2094","","DG(18:3_22:3)+NH4",0,0,0,0,0,0,0,0,0,"8.10818194444444","8.40818194444444","2094","","DG(18:3_22:3)+NH4",0,0,0,0,0,0,0,0,0,"8.10818194444444","8.40818194444444","2094","","DG(18:3_22:3)+NH4","686.5719","391.3207","335.2581","261.2213","317.2839","243.2108","299.2734","317.2476","373.3102","8.10818194444444","8.40818194444444","2094"
"","DG(18:3_22:3)+NH4",0,0,0,0,0,0,0,0,0,"8.45621666666667","8.75621666666667","4121","","DG(18:3_22:3)+NH4",0,0,0,0,0,0,0,0,0,"8.45621666666667","8.75621666666667","4121","","DG(18:3_22:3)+NH4",0,0,0,0,0,0,0,0,0,"8.45621666666667","8.75621666666667","4121","","DG(18:3_22:3)+NH4",0,0,0,0,0,0,0,0,0,"8.45621666666667","8.75621666666667","4121","","DG(18:3_22:3)+NH4",0,0,0,0,0,0,0,0,0,"8.45621666666667","8.75621666666667","4121","","DG(18:3_22:3)+NH4","686.5719","391.3207","335.2581","261.2213","317.2839","243.2108","299.2734","317.2476","373.3102","8.45621666666667","8.75621666666667","4121"
"","DG(18:3_22:3)+NH4",0,0,0,0,0,0,0,0,0,"8.72720138888889","9.02720138888889","8675","","DG(18:3_22:3)+NH4",0,0,0,0,0,0,0,0,0,"8.72720138888889","9.02720138888889","8675","","DG(18:3_22:3)+NH4",0,0,0,0,0,0,0,0,0,"8.72720138888889","9.02720138888889","8675","","DG(18:3_22:3)+NH4",0,0,0,0,0,0,0,0,0,"8.72720138888889","9.02720138888889","8675","","DG(18:3_22:3)+NH4",0,0,0,0,0,0,0,0,0,"8.72720138888889","9.02720138888889","8675","","DG(18:3_22:3)+NH4","686.5719","391.3207","335.2581","261.2213","317.2839","243.2108","299.2734","317.2476","373.3102","8.72720138888889","9.02720138888889","8675"
"","DG(18:3_22:4)+NH4",0,0,0,0,0,0,0,0,0,"7.70599861111111","8.00599861111111","1775","","DG(18:3_22:4)+NH4",0,0,0,0,0,0,0,0,0,"7.70599861111111","8.00599861111111","1775","","DG(18:3_22:4)+NH4",0,0,0,0,0,0,0,0,0,"7.70599861111111","8.00599861111111","1775","","DG(18:3_22:4)+NH4",0,0,0,0,0,0,0,0,0,"7.70599861111111","8.00599861111111","1775","","DG(18:3_22:4)+NH4",0,0,0,0,0,0,0,0,0,"7.70599861111111","8.00599861111111","1775","","DG(18:3_22:4)+NH4","684.5562","389.305","335.2581","261.2213","315.2682","243.2108","297.2577","317.2476","371.2945","7.70599861111111","8.00599861111111","1775"
"","DG(18:3_22:4)+NH4",0,0,0,0,0,0,0,0,0,"7.21225277777778","7.51225277777778","9342","","DG(18:3_22:4)+NH4",0,0,0,0,0,0,0,0,0,"7.21225277777778","7.51225277777778","9342","","DG(18:3_22:4)+NH4",0,0,0,0,0,0,0,0,0,"7.21225277777778","7.51225277777778","9342","","DG(18:3_22:4)+NH4",0,0,0,0,0,0,0,0,0,"7.21225277777778","7.51225277777778","9342","","DG(18:3_22:4)+NH4",0,0,0,0,0,0,0,0,0,"7.21225277777778","7.51225277777778","9342","","DG(18:3_22:4)+NH4","684.5562","389.305","335.2581","261.2213","315.2682","243.2108","297.2577","317.2476","371.2945","7.21225277777778","7.51225277777778","9342"
