"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","SM","[M+H]+","MH-PC","MH-N(CH3)3","Mprev-C2H4O4P","Mprev-H2O","MH-Tail","d(MH-Tail)","PC Head","CH2CHN(CH3)3","RT_min","RT_max","Comment","RT at Max Intensity","SM","[M+H]+","MH-PC","MH-N(CH3)3","Mprev-C2H4O4P","Mprev-H2O","MH-Tail","d(MH-Tail)","PC Head","CH2CHN(CH3)3","RT_min","RT_max","Comment","Number of Scans","SM","[M+H]+","MH-PC","MH-N(CH3)3","Mprev-C2H4O4P","Mprev-H2O","MH-Tail","d(MH-Tail)","PC Head","CH2CHN(CH3)3","RT_min","RT_max","Comment","Max Intensity","SM","[M+H]+","MH-PC","MH-N(CH3)3","Mprev-C2H4O4P","Mprev-H2O","MH-Tail","d(MH-Tail)","PC Head","CH2CHN(CH3)3","RT_min","RT_max","Comment","Average m/z","SM","[M+H]+","MH-PC","MH-N(CH3)3","Mprev-C2H4O4P","Mprev-H2O","MH-Tail","d(MH-Tail)","PC Head","CH2CHN(CH3)3","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","SM","[M+H]+","MH-PC","MH-N(CH3)3","Mprev-C2H4O4P","Mprev-H2O","MH-Tail","d(MH-Tail)","PC Head","CH2CHN(CH3)3","RT_min","RT_max","Comment"
"","SM(d24:0/20:5)+H",0,0,0,0,0,0,0,0,0,"9.9136575757576","10.2136575757576","11685","","SM(d24:0/20:5)+H",0,0,0,0,0,0,0,0,0,"9.9136575757576","10.2136575757576","11685","","SM(d24:0/20:5)+H",0,0,0,0,0,0,0,0,0,"9.9136575757576","10.2136575757576","11685","","SM(d24:0/20:5)+H",0,0,0,0,0,0,0,0,0,"9.9136575757576","10.2136575757576","11685","","SM(d24:0/20:5)+H",0,0,0,0,0,0,0,0,0,"9.9136575757576","10.2136575757576","11685","","SM(d24:0/20:5)+H","835.66877","652.60273","776.59523","652.60265","634.59207","350.378045","282.221585","184.07332","86.09648","9.9136575757576","10.2136575757576","11685"
"","SM(d24:0/22:0)+H",0,0,0,0,0,0,0,0,0,"11.38465","11.68465","12929","","SM(d24:0/22:0)+H",0,0,0,0,0,0,0,0,0,"11.38465","11.68465","12929","","SM(d24:0/22:0)+H",0,0,0,0,0,0,0,0,0,"11.38465","11.68465","12929","","SM(d24:0/22:0)+H",0,0,0,0,0,0,0,0,0,"11.38465","11.68465","12929","","SM(d24:0/22:0)+H",0,0,0,0,0,0,0,0,0,"11.38465","11.68465","12929","","SM(d24:0/22:0)+H","873.77827","690.71223","814.70473","690.71215","672.70157","350.378045","320.331085","184.07332","86.09648","11.38465","11.68465","12929"
"","SM(d24:0/22:0)+H",0,0,0,0,0,0,0,0,0,"12.238225","12.538225","13397","","SM(d24:0/22:0)+H",0,0,0,0,0,0,0,0,0,"12.238225","12.538225","13397","","SM(d24:0/22:0)+H",0,0,0,0,0,0,0,0,0,"12.238225","12.538225","13397","","SM(d24:0/22:0)+H",0,0,0,0,0,0,0,0,0,"12.238225","12.538225","13397","","SM(d24:0/22:0)+H",0,0,0,0,0,0,0,0,0,"12.238225","12.538225","13397","","SM(d24:0/22:0)+H","873.77827","690.71223","814.70473","690.71215","672.70157","350.378045","320.331085","184.07332","86.09648","12.238225","12.538225","13397"
"","SM(d24:0/22:1)+H",0,0,0,0,0,0,0,0,0,"14.6762681818182","14.9762681818182","2174","","SM(d24:0/22:1)+H",0,0,0,0,0,0,0,0,0,"14.6762681818182","14.9762681818182","2174","","SM(d24:0/22:1)+H",0,0,0,0,0,0,0,0,0,"14.6762681818182","14.9762681818182","2174","","SM(d24:0/22:1)+H",0,0,0,0,0,0,0,0,0,"14.6762681818182","14.9762681818182","2174","","SM(d24:0/22:1)+H",0,0,0,0,0,0,0,0,0,"14.6762681818182","14.9762681818182","2174","","SM(d24:0/22:1)+H","871.76267","688.69663","812.68913","688.69655","670.68597","350.378045","318.315485","184.07332","86.09648","14.6762681818182","14.9762681818182","2174"
"","SM(d24:0/22:1)+H",0,0,0,0,0,0,0,0,0,"15.5850388888889","15.8850388888889","7652","","SM(d24:0/22:1)+H",0,0,0,0,0,0,0,0,0,"15.5850388888889","15.8850388888889","7652","","SM(d24:0/22:1)+H",0,0,0,0,0,0,0,0,0,"15.5850388888889","15.8850388888889","7652","","SM(d24:0/22:1)+H",0,0,0,0,0,0,0,0,0,"15.5850388888889","15.8850388888889","7652","","SM(d24:0/22:1)+H",0,0,0,0,0,0,0,0,0,"15.5850388888889","15.8850388888889","7652","","SM(d24:0/22:1)+H","871.76267","688.69663","812.68913","688.69655","670.68597","350.378045","318.315485","184.07332","86.09648","15.5850388888889","15.8850388888889","7652"
"","SM(d24:0/22:2)+H",0,0,0,0,0,0,0,0,0,"11.3229742424242","11.6229742424242","13088","","SM(d24:0/22:2)+H",0,0,0,0,0,0,0,0,0,"11.3229742424242","11.6229742424242","13088","","SM(d24:0/22:2)+H",0,0,0,0,0,0,0,0,0,"11.3229742424242","11.6229742424242","13088","","SM(d24:0/22:2)+H",0,0,0,0,0,0,0,0,0,"11.3229742424242","11.6229742424242","13088","","SM(d24:0/22:2)+H",0,0,0,0,0,0,0,0,0,"11.3229742424242","11.6229742424242","13088","","SM(d24:0/22:2)+H","869.74697","686.68093","810.67343","686.68085","668.67027","350.378045","316.299785","184.07332","86.09648","11.3229742424242","11.6229742424242","13088"
"","SM(d24:0/22:3)+H",0,0,0,0,0,0,0,0,0,"12.0661958333333","12.3661958333333","9110","","SM(d24:0/22:3)+H",0,0,0,0,0,0,0,0,0,"12.0661958333333","12.3661958333333","9110","","SM(d24:0/22:3)+H",0,0,0,0,0,0,0,0,0,"12.0661958333333","12.3661958333333","9110","","SM(d24:0/22:3)+H",0,0,0,0,0,0,0,0,0,"12.0661958333333","12.3661958333333","9110","","SM(d24:0/22:3)+H",0,0,0,0,0,0,0,0,0,"12.0661958333333","12.3661958333333","9110","","SM(d24:0/22:3)+H","867.73137","684.66533","808.65783","684.66525","666.65467","350.378045","314.284185","184.07332","86.09648","12.0661958333333","12.3661958333333","9110"
"","SM(d24:0/22:6)+H",0,0,0,0,0,0,0,0,0,"9.49691805555556","9.79691805555556","9952","","SM(d24:0/22:6)+H",0,0,0,0,0,0,0,0,0,"9.49691805555556","9.79691805555556","9952","","SM(d24:0/22:6)+H",0,0,0,0,0,0,0,0,0,"9.49691805555556","9.79691805555556","9952","","SM(d24:0/22:6)+H",0,0,0,0,0,0,0,0,0,"9.49691805555556","9.79691805555556","9952","","SM(d24:0/22:6)+H",0,0,0,0,0,0,0,0,0,"9.49691805555556","9.79691805555556","9952","","SM(d24:0/22:6)+H","861.68437","678.61833","802.61083","678.61825","660.60767","350.378045","308.237185","184.07332","86.09648","9.49691805555556","9.79691805555556","9952"
"","SM(d24:0/23:0)+H",0,0,0,0,0,0,0,0,0,"12.4753152777778","12.7753152777778","9251","","SM(d24:0/23:0)+H",0,0,0,0,0,0,0,0,0,"12.4753152777778","12.7753152777778","9251","","SM(d24:0/23:0)+H",0,0,0,0,0,0,0,0,0,"12.4753152777778","12.7753152777778","9251","","SM(d24:0/23:0)+H",0,0,0,0,0,0,0,0,0,"12.4753152777778","12.7753152777778","9251","","SM(d24:0/23:0)+H",0,0,0,0,0,0,0,0,0,"12.4753152777778","12.7753152777778","9251","","SM(d24:0/23:0)+H","887.79397","704.72793","828.72043","704.72785","686.71727","350.378045","334.346785","184.07332","86.09648","12.4753152777778","12.7753152777778","9251"
"","SM(d24:0/24:1)+H",0,0,0,0,0,0,0,0,0,"12.2727388888889","12.5727388888889","5989","","SM(d24:0/24:1)+H",0,0,0,0,0,0,0,12.53847,0,"12.2727388888889","12.5727388888889","5989","","SM(d24:0/24:1)+H",0,0,0,0,0,0,0,1,0,"12.2727388888889","12.5727388888889","5989","","SM(d24:0/24:1)+H",0,0,0,0,0,0,0,822.1615,0,"12.2727388888889","12.5727388888889","5989","","SM(d24:0/24:1)+H",0,0,0,0,0,0,0,184.0739,0,"12.2727388888889","12.5727388888889","5989","","SM(d24:0/24:1)+H","899.79397","716.72793","840.72043","716.72785","698.71727","350.378045","346.346785","184.07332","86.09648","12.2727388888889","12.5727388888889","5989"
"","SM(d24:0/8:0)+H",1,0,0,0,0,0,0,1,1,"5.05521212121212","5.35521212121212","302","","SM(d24:0/8:0)+H",5.167365,5.301676,0,5.301676,0,0,0,5.167365,5.167365,"5.05521212121212","5.35521212121212","302","","SM(d24:0/8:0)+H",2,1,0,1,0,0,0,2,2,"5.05521212121212","5.35521212121212","302","","SM(d24:0/8:0)+H",220517.2,937.0054,0,937.0054,0,0,0,3852737,30538.71,"5.05521212121212","5.35521212121212","302","","SM(d24:0/8:0)+H",677.56135,494.4945,0,494.4945,0,0,0,184.0739,86.096705,"5.05521212121212","5.35521212121212","302","","SM(d24:0/8:0)+H","677.55917","494.49313","618.48563","494.49305","476.48247","350.378045","124.111985","184.07332","86.09648","5.05521212121212","5.35521212121212","302"
"","SM(d24:0/8:0)+H",1,0,0,0,0,0,0,1,1,"5.06377638888889","5.36377638888889","12650","","SM(d24:0/8:0)+H",5.167365,5.301676,0,5.301676,0,0,0,5.167365,5.167365,"5.06377638888889","5.36377638888889","12650","","SM(d24:0/8:0)+H",2,1,0,1,0,0,0,2,2,"5.06377638888889","5.36377638888889","12650","","SM(d24:0/8:0)+H",220517.2,937.0054,0,937.0054,0,0,0,3852737,30538.71,"5.06377638888889","5.36377638888889","12650","","SM(d24:0/8:0)+H",677.56135,494.4945,0,494.4945,0,0,0,184.0739,86.096705,"5.06377638888889","5.36377638888889","12650","","SM(d24:0/8:0)+H","677.55917","494.49313","618.48563","494.49305","476.48247","350.378045","124.111985","184.07332","86.09648","5.06377638888889","5.36377638888889","12650"
"","SM(d24:0/8:0)+H",0,0,0,0,0,0,0,0,0,"5.33290833333333","5.63290833333333","17351","","SM(d24:0/8:0)+H",0,0,0,0,0,0,0,0,0,"5.33290833333333","5.63290833333333","17351","","SM(d24:0/8:0)+H",0,0,0,0,0,0,0,0,0,"5.33290833333333","5.63290833333333","17351","","SM(d24:0/8:0)+H",0,0,0,0,0,0,0,0,0,"5.33290833333333","5.63290833333333","17351","","SM(d24:0/8:0)+H",0,0,0,0,0,0,0,0,0,"5.33290833333333","5.63290833333333","17351","","SM(d24:0/8:0)+H","677.55917","494.49313","618.48563","494.49305","476.48247","350.378045","124.111985","184.07332","86.09648","5.33290833333333","5.63290833333333","17351"
"","SM(d24:1/10:0)+H",1,1,0,1,1,0,0,1,1,"5.93972638888889","6.23972638888889","12","","SM(d24:1/10:0)+H",6.086508,6.086508,0,6.086508,6.086508,0,0,6.086508,6.086508,"5.93972638888889","6.23972638888889","12","","SM(d24:1/10:0)+H",3,2,0,2,3,0,0,3,3,"5.93972638888889","6.23972638888889","12","","SM(d24:1/10:0)+H",10788060,45559.75,0,45559.75,168524.1,0,0,344858500,3328110,"5.93972638888889","6.23972638888889","12","","SM(d24:1/10:0)+H",703.5752,520.50885,0,520.50885,502.498633333333,0,0,184.0733,86.0964533333333,"5.93972638888889","6.23972638888889","12","","SM(d24:1/10:0)+H","703.57487","520.50883","644.50133","520.50875","502.49817","348.362445","152.143285","184.07332","86.09648","5.93972638888889","6.23972638888889","12"
"","SM(d24:1/10:0)+H",1,1,0,0,1,0,0,1,1,"5.73618055555555","6.03618055555555","12648","","SM(d24:1/10:0)+H",5.959077,5.838773,0,0,5.838773,0,0,5.959077,5.959077,"5.73618055555555","6.03618055555555","12648","","SM(d24:1/10:0)+H",2,1,0,0,2,0,0,2,2,"5.73618055555555","6.03618055555555","12648","","SM(d24:1/10:0)+H",232404.4,4527.745,0,0,1227.409,0,0,5799747,40294.09,"5.73618055555555","6.03618055555555","12648","","SM(d24:1/10:0)+H",703.5765,520.5114,0,0,502.49915,0,0,184.07375,86.096625,"5.73618055555555","6.03618055555555","12648","","SM(d24:1/10:0)+H","703.57487","520.50883","644.50133","520.50875","502.49817","348.362445","152.143285","184.07332","86.09648","5.73618055555555","6.03618055555555","12648"
"","SM(d24:1/12:0)+H",1,1,0,1,1,0,0,1,1,"7.21446388888889","7.51446388888889","58","","SM(d24:1/12:0)+H",7.414088,7.414088,0,7.414088,7.414088,0,0,7.414088,7.414088,"7.21446388888889","7.51446388888889","58","","SM(d24:1/12:0)+H",2,2,0,2,2,0,0,2,2,"7.21446388888889","7.51446388888889","58","","SM(d24:1/12:0)+H",2402857,11806.94,0,11806.94,26671.35,0,0,68944780,615572.6,"7.21446388888889","7.51446388888889","58","","SM(d24:1/12:0)+H",731.6062,548.54065,0,548.54065,530.53015,0,0,184.0732,86.09642,"7.21446388888889","7.51446388888889","58","","SM(d24:1/12:0)+H","731.60617","548.54013","672.53263","548.54005","530.52947","348.362445","180.174585","184.07332","86.09648","7.21446388888889","7.51446388888889","58"
"","SM(d24:1/12:0)+H",1,1,0,1,1,0,0,1,1,"7.02082361111111","7.32082361111111","865","","SM(d24:1/12:0)+H",7.295663,7.295663,0,7.295663,7.295663,0,0,7.295663,7.295663,"7.02082361111111","7.32082361111111","865","","SM(d24:1/12:0)+H",1,1,0,1,1,0,0,1,1,"7.02082361111111","7.32082361111111","865","","SM(d24:1/12:0)+H",533940.9,3613.975,0,3613.975,8962.251,0,0,15388650,138544.3,"7.02082361111111","7.32082361111111","865","","SM(d24:1/12:0)+H",731.6066,548.5405,0,548.5405,530.5306,0,0,184.0733,86.09647,"7.02082361111111","7.32082361111111","865","","SM(d24:1/12:0)+H","731.60617","548.54013","672.53263","548.54005","530.52947","348.362445","180.174585","184.07332","86.09648","7.02082361111111","7.32082361111111","865"
"","SM(d24:1/12:0)+H",1,1,0,1,1,0,0,1,1,"7.02064722222222","7.32064722222222","12668","","SM(d24:1/12:0)+H",7.295663,7.295663,0,7.295663,7.295663,0,0,7.295663,7.295663,"7.02064722222222","7.32064722222222","12668","","SM(d24:1/12:0)+H",1,1,0,1,1,0,0,1,1,"7.02064722222222","7.32064722222222","12668","","SM(d24:1/12:0)+H",533940.9,3613.975,0,3613.975,8962.251,0,0,15388650,138544.3,"7.02064722222222","7.32064722222222","12668","","SM(d24:1/12:0)+H",731.6066,548.5405,0,548.5405,530.5306,0,0,184.0733,86.09647,"7.02064722222222","7.32064722222222","12668","","SM(d24:1/12:0)+H","731.60617","548.54013","672.53263","548.54005","530.52947","348.362445","180.174585","184.07332","86.09648","7.02064722222222","7.32064722222222","12668"
"","SM(d24:1/13:0)+H",1,1,0,1,1,0,0,1,1,"7.81398472222222","8.11398472222222","279","","SM(d24:1/13:0)+H",7.996903,7.996903,0,7.996903,7.996903,0,0,7.996903,7.996903,"7.81398472222222","8.11398472222222","279","","SM(d24:1/13:0)+H",2,1,0,1,1,0,0,2,2,"7.81398472222222","8.11398472222222","279","","SM(d24:1/13:0)+H",199332.9,1262.79,0,1262.79,1458.242,0,0,12479760,110336.3,"7.81398472222222","8.11398472222222","279","","SM(d24:1/13:0)+H",745.6233,562.5575,0,562.5575,544.546,0,0,184.0735,86.096505,"7.81398472222222","8.11398472222222","279","","SM(d24:1/13:0)+H","745.62187","562.55583","686.54833","562.55575","544.54517","348.362445","194.190285","184.07332","86.09648","7.81398472222222","8.11398472222222","279"
"","SM(d24:1/13:0)+H",1,0,0,0,1,0,0,1,1,"7.59972777777778","7.89972777777778","1071","","SM(d24:1/13:0)+H",7.769315,0,0,0,7.769315,0,0,7.769315,7.769315,"7.59972777777778","7.89972777777778","1071","","SM(d24:1/13:0)+H",1,0,0,0,1,0,0,1,1,"7.59972777777778","7.89972777777778","1071","","SM(d24:1/13:0)+H",66409,0,0,0,1094.089,0,0,1526082,12775.63,"7.59972777777778","7.89972777777778","1071","","SM(d24:1/13:0)+H",745.6233,0,0,0,544.546,0,0,184.0736,86.0966,"7.59972777777778","7.89972777777778","1071","","SM(d24:1/13:0)+H","745.62187","562.55583","686.54833","562.55575","544.54517","348.362445","194.190285","184.07332","86.09648","7.59972777777778","7.89972777777778","1071"
"","SM(d24:1/13:0)+H",0,0,0,0,0,0,0,0,0,"9.60591805555556","9.90591805555556","3391","","SM(d24:1/13:0)+H",0,0,0,0,0,0,0,0,0,"9.60591805555556","9.90591805555556","3391","","SM(d24:1/13:0)+H",0,0,0,0,0,0,0,0,0,"9.60591805555556","9.90591805555556","3391","","SM(d24:1/13:0)+H",0,0,0,0,0,0,0,0,0,"9.60591805555556","9.90591805555556","3391","","SM(d24:1/13:0)+H",0,0,0,0,0,0,0,0,0,"9.60591805555556","9.90591805555556","3391","","SM(d24:1/13:0)+H","745.62187","562.55583","686.54833","562.55575","544.54517","348.362445","194.190285","184.07332","86.09648","9.60591805555556","9.90591805555556","3391"
"","SM(d24:1/13:0)+H",0,0,0,0,0,0,0,0,0,"3.96841666666667","4.26841666666667","17697","","SM(d24:1/13:0)+H",0,0,0,0,0,0,0,0,0,"3.96841666666667","4.26841666666667","17697","","SM(d24:1/13:0)+H",0,0,0,0,0,0,0,0,0,"3.96841666666667","4.26841666666667","17697","","SM(d24:1/13:0)+H",0,0,0,0,0,0,0,0,0,"3.96841666666667","4.26841666666667","17697","","SM(d24:1/13:0)+H",0,0,0,0,0,0,0,0,0,"3.96841666666667","4.26841666666667","17697","","SM(d24:1/13:0)+H","745.62187","562.55583","686.54833","562.55575","544.54517","348.362445","194.190285","184.07332","86.09648","3.96841666666667","4.26841666666667","17697"
"","SM(d24:1/14:0)+H",1,1,0,1,1,0,0,1,1,"8.38228472222222","8.68228472222222","67","","SM(d24:1/14:0)+H",8.589641,8.589641,0,8.589641,8.589641,0,0,8.589641,8.589641,"8.38228472222222","8.68228472222222","67","","SM(d24:1/14:0)+H",2,2,0,2,2,0,0,2,2,"8.38228472222222","8.68228472222222","67","","SM(d24:1/14:0)+H",1617538,8574.171,0,8574.171,25081.83,0,0,46344430,441899.9,"8.38228472222222","8.68228472222222","67","","SM(d24:1/14:0)+H",759.63755,576.57205,0,576.57205,558.56135,0,0,184.0732,86.096415,"8.38228472222222","8.68228472222222","67","","SM(d24:1/14:0)+H","759.63747","576.57143","700.56393","576.57135","558.56077","348.362445","208.205885","184.07332","86.09648","8.38228472222222","8.68228472222222","67"
"","SM(d24:1/14:0)+H",0,0,0,0,0,0,0,0,0,"7.83016111111111","8.13016111111111","12796","","SM(d24:1/14:0)+H",0,0,0,0,0,0,0,0,0,"7.83016111111111","8.13016111111111","12796","","SM(d24:1/14:0)+H",0,0,0,0,0,0,0,0,0,"7.83016111111111","8.13016111111111","12796","","SM(d24:1/14:0)+H",0,0,0,0,0,0,0,0,0,"7.83016111111111","8.13016111111111","12796","","SM(d24:1/14:0)+H",0,0,0,0,0,0,0,0,0,"7.83016111111111","8.13016111111111","12796","","SM(d24:1/14:0)+H","759.63747","576.57143","700.56393","576.57135","558.56077","348.362445","208.205885","184.07332","86.09648","7.83016111111111","8.13016111111111","12796"
"","SM(d24:1/14:0)+H",0,0,0,0,0,0,0,0,0,"10.10345","10.40345","12909","","SM(d24:1/14:0)+H",0,0,0,0,0,0,0,0,0,"10.10345","10.40345","12909","","SM(d24:1/14:0)+H",0,0,0,0,0,0,0,0,0,"10.10345","10.40345","12909","","SM(d24:1/14:0)+H",0,0,0,0,0,0,0,0,0,"10.10345","10.40345","12909","","SM(d24:1/14:0)+H",0,0,0,0,0,0,0,0,0,"10.10345","10.40345","12909","","SM(d24:1/14:0)+H","759.63747","576.57143","700.56393","576.57135","558.56077","348.362445","208.205885","184.07332","86.09648","10.10345","10.40345","12909"
"","SM(d24:1/14:0)+H",0,0,0,0,0,0,0,0,0,"9.9363291666667","10.2363291666667","13237","","SM(d24:1/14:0)+H",0,0,0,0,0,0,0,0,0,"9.9363291666667","10.2363291666667","13237","","SM(d24:1/14:0)+H",0,0,0,0,0,0,0,0,0,"9.9363291666667","10.2363291666667","13237","","SM(d24:1/14:0)+H",0,0,0,0,0,0,0,0,0,"9.9363291666667","10.2363291666667","13237","","SM(d24:1/14:0)+H",0,0,0,0,0,0,0,0,0,"9.9363291666667","10.2363291666667","13237","","SM(d24:1/14:0)+H","759.63747","576.57143","700.56393","576.57135","558.56077","348.362445","208.205885","184.07332","86.09648","9.9363291666667","10.2363291666667","13237"
"","SM(d24:1/14:0)+H",0,0,0,0,0,0,0,0,0,"10.3398986111111","10.6398986111111","13368","","SM(d24:1/14:0)+H",0,0,0,0,0,0,0,0,0,"10.3398986111111","10.6398986111111","13368","","SM(d24:1/14:0)+H",0,0,0,0,0,0,0,0,0,"10.3398986111111","10.6398986111111","13368","","SM(d24:1/14:0)+H",0,0,0,0,0,0,0,0,0,"10.3398986111111","10.6398986111111","13368","","SM(d24:1/14:0)+H",0,0,0,0,0,0,0,0,0,"10.3398986111111","10.6398986111111","13368","","SM(d24:1/14:0)+H","759.63747","576.57143","700.56393","576.57135","558.56077","348.362445","208.205885","184.07332","86.09648","10.3398986111111","10.6398986111111","13368"
"","SM(d24:1/14:0)+H",0,0,0,0,0,0,0,0,0,"9.51314166666667","9.81314166666667","16682","","SM(d24:1/14:0)+H",0,0,0,0,0,0,0,0,0,"9.51314166666667","9.81314166666667","16682","","SM(d24:1/14:0)+H",0,0,0,0,0,0,0,0,0,"9.51314166666667","9.81314166666667","16682","","SM(d24:1/14:0)+H",0,0,0,0,0,0,0,0,0,"9.51314166666667","9.81314166666667","16682","","SM(d24:1/14:0)+H",0,0,0,0,0,0,0,0,0,"9.51314166666667","9.81314166666667","16682","","SM(d24:1/14:0)+H","759.63747","576.57143","700.56393","576.57135","558.56077","348.362445","208.205885","184.07332","86.09648","9.51314166666667","9.81314166666667","16682"
"","SM(d24:1/14:0)+H",0,0,0,0,0,0,0,0,0,"12.4008680555556","12.7008680555556","17767","","SM(d24:1/14:0)+H",0,0,0,0,0,0,0,0,0,"12.4008680555556","12.7008680555556","17767","","SM(d24:1/14:0)+H",0,0,0,0,0,0,0,0,0,"12.4008680555556","12.7008680555556","17767","","SM(d24:1/14:0)+H",0,0,0,0,0,0,0,0,0,"12.4008680555556","12.7008680555556","17767","","SM(d24:1/14:0)+H",0,0,0,0,0,0,0,0,0,"12.4008680555556","12.7008680555556","17767","","SM(d24:1/14:0)+H","759.63747","576.57143","700.56393","576.57135","558.56077","348.362445","208.205885","184.07332","86.09648","12.4008680555556","12.7008680555556","17767"
"","SM(d24:1/14:1)+H",1,1,0,1,1,0,0,1,1,"7.34455416666667","7.64455416666667","166","","SM(d24:1/14:1)+H",7.495662,7.495662,0,7.495662,7.495662,0,0,7.495662,7.495662,"7.34455416666667","7.64455416666667","166","","SM(d24:1/14:1)+H",2,1,0,1,2,0,0,2,2,"7.34455416666667","7.64455416666667","166","","SM(d24:1/14:1)+H",674253,6812.949,0,6812.949,12287.38,0,0,21822610,188414.6,"7.34455416666667","7.64455416666667","166","","SM(d24:1/14:1)+H",757.6222,574.5558,0,574.5558,556.5456,0,0,184.07335,86.09646,"7.34455416666667","7.64455416666667","166","","SM(d24:1/14:1)+H","757.62187","574.55583","698.54833","574.55575","556.54517","348.362445","206.190285","184.07332","86.09648","7.34455416666667","7.64455416666667","166"
"","SM(d24:1/15:0)+H",1,1,0,1,1,0,0,1,1,"8.92801111111111","9.22801111111111","156","","SM(d24:1/15:0)+H",9.108276,9.108276,0,9.108276,9.108276,0,0,9.108276,9.108276,"8.92801111111111","9.22801111111111","156","","SM(d24:1/15:0)+H",1,1,0,1,1,0,0,1,1,"8.92801111111111","9.22801111111111","156","","SM(d24:1/15:0)+H",724316,1879.203,0,1879.203,9117.294,0,0,20863330,185390.8,"8.92801111111111","9.22801111111111","156","","SM(d24:1/15:0)+H",773.6526,590.5872,0,590.5872,572.5761,0,0,184.0731,86.09634,"8.92801111111111","9.22801111111111","156","","SM(d24:1/15:0)+H","773.65317","590.58713","714.57963","590.58705","572.57647","348.362445","222.221585","184.07332","86.09648","8.92801111111111","9.22801111111111","156"
"","SM(d24:1/15:0)+H",0,0,0,0,0,0,0,0,0,"8.71899027777778","9.01899027777778","1296","","SM(d24:1/15:0)+H",0,0,0,0,0,0,0,0,0,"8.71899027777778","9.01899027777778","1296","","SM(d24:1/15:0)+H",0,0,0,0,0,0,0,0,0,"8.71899027777778","9.01899027777778","1296","","SM(d24:1/15:0)+H",0,0,0,0,0,0,0,0,0,"8.71899027777778","9.01899027777778","1296","","SM(d24:1/15:0)+H",0,0,0,0,0,0,0,0,0,"8.71899027777778","9.01899027777778","1296","","SM(d24:1/15:0)+H","773.65317","590.58713","714.57963","590.58705","572.57647","348.362445","222.221585","184.07332","86.09648","8.71899027777778","9.01899027777778","1296"
"","SM(d24:1/15:1)+H",1,0,0,0,1,0,0,1,1,"7.9415","8.2415","471","","SM(d24:1/15:1)+H",8.130595,0,0,0,8.130595,0,0,8.130595,8.130595,"7.9415","8.2415","471","","SM(d24:1/15:1)+H",1,0,0,0,1,0,0,1,1,"7.9415","8.2415","471","","SM(d24:1/15:1)+H",156101.3,0,0,0,1325.261,0,0,5074831,41245.7,"7.9415","8.2415","471","","SM(d24:1/15:1)+H",771.6377,0,0,0,570.5615,0,0,184.0734,86.09647,"7.9415","8.2415","471","","SM(d24:1/15:1)+H","771.63747","588.57143","712.56393","588.57135","570.56077","348.362445","220.205885","184.07332","86.09648","7.9415","8.2415","471"
"","SM(d24:1/15:1)+H",0,0,0,0,0,0,0,0,0,"7.75081944444444","8.05081944444444","1434","","SM(d24:1/15:1)+H",0,0,0,0,0,0,0,0,0,"7.75081944444444","8.05081944444444","1434","","SM(d24:1/15:1)+H",0,0,0,0,0,0,0,0,0,"7.75081944444444","8.05081944444444","1434","","SM(d24:1/15:1)+H",0,0,0,0,0,0,0,0,0,"7.75081944444444","8.05081944444444","1434","","SM(d24:1/15:1)+H",0,0,0,0,0,0,0,0,0,"7.75081944444444","8.05081944444444","1434","","SM(d24:1/15:1)+H","771.63747","588.57143","712.56393","588.57135","570.56077","348.362445","220.205885","184.07332","86.09648","7.75081944444444","8.05081944444444","1434"
"","SM(d24:1/15:1)+H",0,0,0,0,0,0,0,0,0,"9.53873611111111","9.83873611111111","2625","","SM(d24:1/15:1)+H",0,0,0,0,0,0,0,0,0,"9.53873611111111","9.83873611111111","2625","","SM(d24:1/15:1)+H",0,0,0,0,0,0,0,0,0,"9.53873611111111","9.83873611111111","2625","","SM(d24:1/15:1)+H",0,0,0,0,0,0,0,0,0,"9.53873611111111","9.83873611111111","2625","","SM(d24:1/15:1)+H",0,0,0,0,0,0,0,0,0,"9.53873611111111","9.83873611111111","2625","","SM(d24:1/15:1)+H","771.63747","588.57143","712.56393","588.57135","570.56077","348.362445","220.205885","184.07332","86.09648","9.53873611111111","9.83873611111111","2625"
"","SM(d24:1/15:1)+H",0,0,0,0,0,0,0,0,0,"8.49018611111111","8.79018611111111","11991","","SM(d24:1/15:1)+H",0,0,0,0,0,0,0,0,0,"8.49018611111111","8.79018611111111","11991","","SM(d24:1/15:1)+H",0,0,0,0,0,0,0,0,0,"8.49018611111111","8.79018611111111","11991","","SM(d24:1/15:1)+H",0,0,0,0,0,0,0,0,0,"8.49018611111111","8.79018611111111","11991","","SM(d24:1/15:1)+H",0,0,0,0,0,0,0,0,0,"8.49018611111111","8.79018611111111","11991","","SM(d24:1/15:1)+H","771.63747","588.57143","712.56393","588.57135","570.56077","348.362445","220.205885","184.07332","86.09648","8.49018611111111","8.79018611111111","11991"
