"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","OxPC","[M+Na]+","Mna-PC","Mna-TrimethylAmine","Mna-NaPC","Mna-R1COOH&TrimethylAmine","Mna-R2COOH&TrimethylAmine","Mna-R1COOH","Mna-R2COOH","Mna-R2COONa","RT_min","RT_max","Comment","RT at Max Intensity","OxPC","[M+Na]+","Mna-PC","Mna-TrimethylAmine","Mna-NaPC","Mna-R1COOH&TrimethylAmine","Mna-R2COOH&TrimethylAmine","Mna-R1COOH","Mna-R2COOH","Mna-R2COONa","RT_min","RT_max","Comment","Number of Scans","OxPC","[M+Na]+","Mna-PC","Mna-TrimethylAmine","Mna-NaPC","Mna-R1COOH&TrimethylAmine","Mna-R2COOH&TrimethylAmine","Mna-R1COOH","Mna-R2COOH","Mna-R2COONa","RT_min","RT_max","Comment","Max Intensity","OxPC","[M+Na]+","Mna-PC","Mna-TrimethylAmine","Mna-NaPC","Mna-R1COOH&TrimethylAmine","Mna-R2COOH&TrimethylAmine","Mna-R1COOH","Mna-R2COOH","Mna-R2COONa","RT_min","RT_max","Comment","Average m/z","OxPC","[M+Na]+","Mna-PC","Mna-TrimethylAmine","Mna-NaPC","Mna-R1COOH&TrimethylAmine","Mna-R2COOH&TrimethylAmine","Mna-R1COOH","Mna-R2COOH","Mna-R2COONa","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","OxPC","[M+Na]+","Mna-PC","Mna-TrimethylAmine","Mna-NaPC","Mna-R1COOH&TrimethylAmine","Mna-R2COOH&TrimethylAmine","Mna-R1COOH","Mna-R2COOH","Mna-R2COONa","RT_min","RT_max","Comment"
"","OxPC(15:0_14:0(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.77506111111111","2.07506111111111","15044","","OxPC(15:0_14:0(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.77506111111111","2.07506111111111","15044","","OxPC(15:0_14:0(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.77506111111111","2.07506111111111","15044","","OxPC(15:0_14:0(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.77506111111111","2.07506111111111","15044","","OxPC(15:0_14:0(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.77506111111111","2.07506111111111","15044","","OxPC(15:0_14:0(CHO))+Na","728.48369","545.41765","669.410191","523.43571","427.185611","427.222001","486.25911","486.2955","464.31354","1.77506111111111","2.07506111111111","15044"
"","OxPC(15:0_15:0(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.8882875","2.1882875","8974","","OxPC(15:0_15:0(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.8882875","2.1882875","8974","","OxPC(15:0_15:0(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.8882875","2.1882875","8974","","OxPC(15:0_15:0(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.8882875","2.1882875","8974","","OxPC(15:0_15:0(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.8882875","2.1882875","8974","","OxPC(15:0_15:0(CHO))+Na","742.49934","559.4333","683.425841","537.45136","441.201261","427.222001","500.27476","486.2955","464.31354","1.8882875","2.1882875","8974"
"","OxPC(15:0_6:1(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.35598888888889","1.65598888888889","2208","","OxPC(15:0_6:1(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.35598888888889","1.65598888888889","2208","","OxPC(15:0_6:1(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.35598888888889","1.65598888888889","2208","","OxPC(15:0_6:1(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.35598888888889","1.65598888888889","2208","","OxPC(15:0_6:1(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.35598888888889","1.65598888888889","2208","","OxPC(15:0_6:1(CHO))+Na","614.34285","431.27681","555.269351","409.29487","313.044771","427.222001","372.11827","486.2955","464.31354","1.35598888888889","1.65598888888889","2208"
"","OxPC(15:0_6:1(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.83176388888889","2.13176388888889","7681","","OxPC(15:0_6:1(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.83176388888889","2.13176388888889","7681","","OxPC(15:0_6:1(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.83176388888889","2.13176388888889","7681","","OxPC(15:0_6:1(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.83176388888889","2.13176388888889","7681","","OxPC(15:0_6:1(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.83176388888889","2.13176388888889","7681","","OxPC(15:0_6:1(CHO))+Na","614.34285","431.27681","555.269351","409.29487","313.044771","427.222001","372.11827","486.2955","464.31354","1.83176388888889","2.13176388888889","7681"
"","OxPC(15:0_7:1(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.55190416666667","1.85190416666667","3698","","OxPC(15:0_7:1(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.55190416666667","1.85190416666667","3698","","OxPC(15:0_7:1(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.55190416666667","1.85190416666667","3698","","OxPC(15:0_7:1(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.55190416666667","1.85190416666667","3698","","OxPC(15:0_7:1(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.55190416666667","1.85190416666667","3698","","OxPC(15:0_7:1(CHO))+Na","628.3585","445.29246","569.285001","423.31052","327.060421","427.222001","386.13392","486.2955","464.31354","1.55190416666667","1.85190416666667","3698"
"","OxPC(15:0_7:1(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.80304166666667","2.10304166666667","4860","","OxPC(15:0_7:1(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.80304166666667","2.10304166666667","4860","","OxPC(15:0_7:1(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.80304166666667","2.10304166666667","4860","","OxPC(15:0_7:1(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.80304166666667","2.10304166666667","4860","","OxPC(15:0_7:1(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.80304166666667","2.10304166666667","4860","","OxPC(15:0_7:1(CHO))+Na","628.3585","445.29246","569.285001","423.31052","327.060421","427.222001","386.13392","486.2955","464.31354","1.80304166666667","2.10304166666667","4860"
"","OxPC(15:0_8:1(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.87316666666667","2.17316666666667","17548","","OxPC(15:0_8:1(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.87316666666667","2.17316666666667","17548","","OxPC(15:0_8:1(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.87316666666667","2.17316666666667","17548","","OxPC(15:0_8:1(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.87316666666667","2.17316666666667","17548","","OxPC(15:0_8:1(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.87316666666667","2.17316666666667","17548","","OxPC(15:0_8:1(CHO))+Na","642.37415","459.30811","583.300651","437.32617","341.076071","427.222001","400.14957","486.2955","464.31354","1.87316666666667","2.17316666666667","17548"
"","OxPC(15:0_13:1(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.40643888888889","1.70643888888889","6492","","OxPC(15:0_13:1(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.40643888888889","1.70643888888889","6492","","OxPC(15:0_13:1(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.40643888888889","1.70643888888889","6492","","OxPC(15:0_13:1(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.40643888888889","1.70643888888889","6492","","OxPC(15:0_13:1(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.40643888888889","1.70643888888889","6492","","OxPC(15:0_13:1(CHO))+Na","712.4524","529.38636","653.378901","507.40442","411.154321","427.222001","470.22782","486.2955","464.31354","1.40643888888889","1.70643888888889","6492"
"","OxPC(15:0_14:1(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.84776666666667","2.14776666666667","5867","","OxPC(15:0_14:1(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.84776666666667","2.14776666666667","5867","","OxPC(15:0_14:1(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.84776666666667","2.14776666666667","5867","","OxPC(15:0_14:1(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.84776666666667","2.14776666666667","5867","","OxPC(15:0_14:1(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.84776666666667","2.14776666666667","5867","","OxPC(15:0_14:1(CHO))+Na","726.46805","543.40201","667.394551","521.42007","425.169971","427.222001","484.24347","486.2955","464.31354","1.84776666666667","2.14776666666667","5867"
"","OxPC(15:0_14:2(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.811375","2.111375","6614","","OxPC(15:0_14:2(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.811375","2.111375","6614","","OxPC(15:0_14:2(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.811375","2.111375","6614","","OxPC(15:0_14:2(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.811375","2.111375","6614","","OxPC(15:0_14:2(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.811375","2.111375","6614","","OxPC(15:0_14:2(CHO))+Na","724.4524","541.38636","665.378901","519.40442","423.154321","427.222001","482.22782","486.2955","464.31354","1.811375","2.111375","6614"
"","OxPC(15:0_15:1(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.79171805555556","2.09171805555556","6656","","OxPC(15:0_15:1(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.79171805555556","2.09171805555556","6656","","OxPC(15:0_15:1(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.79171805555556","2.09171805555556","6656","","OxPC(15:0_15:1(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.79171805555556","2.09171805555556","6656","","OxPC(15:0_15:1(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.79171805555556","2.09171805555556","6656","","OxPC(15:0_15:1(CHO))+Na","740.4837","557.41766","681.410201","535.43572","439.185621","427.222001","498.25912","486.2955","464.31354","1.79171805555556","2.09171805555556","6656"
"","OxPC(15:0_15:1(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.53285972222222","1.83285972222222","19185","","OxPC(15:0_15:1(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.53285972222222","1.83285972222222","19185","","OxPC(15:0_15:1(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.53285972222222","1.83285972222222","19185","","OxPC(15:0_15:1(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.53285972222222","1.83285972222222","19185","","OxPC(15:0_15:1(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.53285972222222","1.83285972222222","19185","","OxPC(15:0_15:1(CHO))+Na","740.4837","557.41766","681.410201","535.43572","439.185621","427.222001","498.25912","486.2955","464.31354","1.53285972222222","1.83285972222222","19185"
"","OxPC(15:0_18:4(CHO))+Na",0,0,0,0,0,0,0,0,0,"0.842911111111111","1.14291111111111","3824","","OxPC(15:0_18:4(CHO))+Na",0,0,0,0,0,0,0,0,0,"0.842911111111111","1.14291111111111","3824","","OxPC(15:0_18:4(CHO))+Na",0,0,0,0,0,0,0,0,0,"0.842911111111111","1.14291111111111","3824","","OxPC(15:0_18:4(CHO))+Na",0,0,0,0,0,0,0,0,0,"0.842911111111111","1.14291111111111","3824","","OxPC(15:0_18:4(CHO))+Na",0,0,0,0,0,0,0,0,0,"0.842911111111111","1.14291111111111","3824","","OxPC(15:0_18:4(CHO))+Na","776.4837","593.41766","717.410201","571.43572","475.185621","427.222001","534.25912","486.2955","464.31354","0.842911111111111","1.14291111111111","3824"
"","OxPC(15:0_11:0(COOH))+Na",0,0,0,0,0,0,0,0,0,"3.85204848484848","4.15204848484848","2390","","OxPC(15:0_11:0(COOH))+Na",0,0,0,0,0,0,0,0,0,"3.85204848484848","4.15204848484848","2390","","OxPC(15:0_11:0(COOH))+Na",0,0,0,0,0,0,0,0,0,"3.85204848484848","4.15204848484848","2390","","OxPC(15:0_11:0(COOH))+Na",0,0,0,0,0,0,0,0,0,"3.85204848484848","4.15204848484848","2390","","OxPC(15:0_11:0(COOH))+Na",0,0,0,0,0,0,0,0,0,"3.85204848484848","4.15204848484848","2390","","OxPC(15:0_11:0(COOH))+Na","702.43166","519.36562","643.358161","497.38368","401.133581","427.222001","460.20708","486.2955","464.31354","3.85204848484848","4.15204848484848","2390"
"","OxPC(15:0_11:0(COOH))+Na",0,0,0,0,0,0,0,0,0,"3.85645138888889","4.15645138888889","12785","","OxPC(15:0_11:0(COOH))+Na",0,0,0,0,0,0,0,0,0,"3.85645138888889","4.15645138888889","12785","","OxPC(15:0_11:0(COOH))+Na",0,0,0,0,0,0,0,0,0,"3.85645138888889","4.15645138888889","12785","","OxPC(15:0_11:0(COOH))+Na",0,0,0,0,0,0,0,0,0,"3.85645138888889","4.15645138888889","12785","","OxPC(15:0_11:0(COOH))+Na",0,0,0,0,0,0,0,0,0,"3.85645138888889","4.15645138888889","12785","","OxPC(15:0_11:0(COOH))+Na","702.43166","519.36562","643.358161","497.38368","401.133581","427.222001","460.20708","486.2955","464.31354","3.85645138888889","4.15645138888889","12785"
"","OxPC(15:0_12:0(COOH))+Na",0,0,0,0,0,0,0,0,0,"4.99630606060606","5.29630606060606","13568","","OxPC(15:0_12:0(COOH))+Na",0,0,0,0,0,0,0,0,0,"4.99630606060606","5.29630606060606","13568","","OxPC(15:0_12:0(COOH))+Na",0,0,0,0,0,0,0,0,0,"4.99630606060606","5.29630606060606","13568","","OxPC(15:0_12:0(COOH))+Na",0,0,0,0,0,0,0,0,0,"4.99630606060606","5.29630606060606","13568","","OxPC(15:0_12:0(COOH))+Na",0,0,0,0,0,0,0,0,0,"4.99630606060606","5.29630606060606","13568","","OxPC(15:0_12:0(COOH))+Na","716.44731","533.38127","657.373811","511.39933","415.149231","427.222001","474.22273","486.2955","464.31354","4.99630606060606","5.29630606060606","13568"
"","OxPC(15:0_13:0(COOH))+Na",0,0,0,0,0,0,0,0,0,"1.47424166666667","1.77424166666667","7817","","OxPC(15:0_13:0(COOH))+Na",0,0,0,0,0,0,0,0,0,"1.47424166666667","1.77424166666667","7817","","OxPC(15:0_13:0(COOH))+Na",0,0,0,0,0,0,0,0,0,"1.47424166666667","1.77424166666667","7817","","OxPC(15:0_13:0(COOH))+Na",0,0,0,0,0,0,0,0,0,"1.47424166666667","1.77424166666667","7817","","OxPC(15:0_13:0(COOH))+Na",0,0,0,0,0,0,0,0,0,"1.47424166666667","1.77424166666667","7817","","OxPC(15:0_13:0(COOH))+Na","730.46296","547.39692","671.389461","525.41498","429.164881","427.222001","488.23838","486.2955","464.31354","1.47424166666667","1.77424166666667","7817"
"","OxPC(15:0_12:3(COOH))+Na",0,0,0,0,0,0,0,0,0,"0.96251666666667","1.26251666666667","5354","","OxPC(15:0_12:3(COOH))+Na",0,0,0,0,0,0,0,0,0,"0.96251666666667","1.26251666666667","5354","","OxPC(15:0_12:3(COOH))+Na",0,0,0,0,0,0,0,0,0,"0.96251666666667","1.26251666666667","5354","","OxPC(15:0_12:3(COOH))+Na",0,0,0,0,0,0,0,0,0,"0.96251666666667","1.26251666666667","5354","","OxPC(15:0_12:3(COOH))+Na",0,0,0,0,0,0,0,0,0,"0.96251666666667","1.26251666666667","5354","","OxPC(15:0_12:3(COOH))+Na","710.40037","527.33433","651.326871","505.35239","409.102291","427.222001","468.17579","486.2955","464.31354","0.96251666666667","1.26251666666667","5354"
"","OxPC(15:0_13:3(COOH))+Na",0,0,0,0,0,0,0,0,0,"3.85230416666667","4.15230416666667","4482","","OxPC(15:0_13:3(COOH))+Na",0,0,0,0,0,0,0,0,0,"3.85230416666667","4.15230416666667","4482","","OxPC(15:0_13:3(COOH))+Na",0,0,0,0,0,0,0,0,0,"3.85230416666667","4.15230416666667","4482","","OxPC(15:0_13:3(COOH))+Na",0,0,0,0,0,0,0,0,0,"3.85230416666667","4.15230416666667","4482","","OxPC(15:0_13:3(COOH))+Na",0,0,0,0,0,0,0,0,0,"3.85230416666667","4.15230416666667","4482","","OxPC(15:0_13:3(COOH))+Na","724.41602","541.34998","665.342521","519.36804","423.117941","427.222001","482.19144","486.2955","464.31354","3.85230416666667","4.15230416666667","4482"
"","OxPC(15:0_14:3(COOH))+Na",0,0,0,0,0,0,0,0,0,"1.5597","1.8597","6228","","OxPC(15:0_14:3(COOH))+Na",0,0,0,0,0,0,0,0,0,"1.5597","1.8597","6228","","OxPC(15:0_14:3(COOH))+Na",0,0,0,0,0,0,0,0,0,"1.5597","1.8597","6228","","OxPC(15:0_14:3(COOH))+Na",0,0,0,0,0,0,0,0,0,"1.5597","1.8597","6228","","OxPC(15:0_14:3(COOH))+Na",0,0,0,0,0,0,0,0,0,"1.5597","1.8597","6228","","OxPC(15:0_14:3(COOH))+Na","738.43167","555.36563","679.358171","533.38369","437.133591","427.222001","496.20709","486.2955","464.31354","1.5597","1.8597","6228"
"","OxPC(15:0_16:3(COOH))+Na",0,0,0,0,0,0,0,0,0,"5.71525555555556","6.01525555555556","9644","","OxPC(15:0_16:3(COOH))+Na",0,0,0,0,0,0,0,0,0,"5.71525555555556","6.01525555555556","9644","","OxPC(15:0_16:3(COOH))+Na",0,0,0,0,0,0,0,0,0,"5.71525555555556","6.01525555555556","9644","","OxPC(15:0_16:3(COOH))+Na",0,0,0,0,0,0,0,0,0,"5.71525555555556","6.01525555555556","9644","","OxPC(15:0_16:3(COOH))+Na",0,0,0,0,0,0,0,0,0,"5.71525555555556","6.01525555555556","9644","","OxPC(15:0_16:3(COOH))+Na","766.46297","583.39693","707.389471","561.41499","465.164891","427.222001","524.23839","486.2955","464.31354","5.71525555555556","6.01525555555556","9644"
"","OxPC(15:0_16:3(COOH))+Na",0,0,0,0,0,0,0,0,0,"5.72048888888889","6.02048888888889","13083","","OxPC(15:0_16:3(COOH))+Na",0,0,0,0,0,0,0,0,0,"5.72048888888889","6.02048888888889","13083","","OxPC(15:0_16:3(COOH))+Na",0,0,0,0,0,0,0,0,0,"5.72048888888889","6.02048888888889","13083","","OxPC(15:0_16:3(COOH))+Na",0,0,0,0,0,0,0,0,0,"5.72048888888889","6.02048888888889","13083","","OxPC(15:0_16:3(COOH))+Na",0,0,0,0,0,0,0,0,0,"5.72048888888889","6.02048888888889","13083","","OxPC(15:0_16:3(COOH))+Na","766.46297","583.39693","707.389471","561.41499","465.164891","427.222001","524.23839","486.2955","464.31354","5.72048888888889","6.02048888888889","13083"
"","OxPC(16:1_5:0(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.35598888888889","1.65598888888889","2208","","OxPC(16:1_5:0(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.35598888888889","1.65598888888889","2208","","OxPC(16:1_5:0(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.35598888888889","1.65598888888889","2208","","OxPC(16:1_5:0(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.35598888888889","1.65598888888889","2208","","OxPC(16:1_5:0(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.35598888888889","1.65598888888889","2208","","OxPC(16:1_5:0(CHO))+Na","614.34284","431.2768","555.269341","409.29486","301.044761","439.222001","360.11826","498.2955","476.31354","1.35598888888889","1.65598888888889","2208"
"","OxPC(16:1_5:0(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.83176388888889","2.13176388888889","7681","","OxPC(16:1_5:0(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.83176388888889","2.13176388888889","7681","","OxPC(16:1_5:0(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.83176388888889","2.13176388888889","7681","","OxPC(16:1_5:0(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.83176388888889","2.13176388888889","7681","","OxPC(16:1_5:0(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.83176388888889","2.13176388888889","7681","","OxPC(16:1_5:0(CHO))+Na","614.34284","431.2768","555.269341","409.29486","301.044761","439.222001","360.11826","498.2955","476.31354","1.83176388888889","2.13176388888889","7681"
"","OxPC(16:1_6:0(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.55190416666667","1.85190416666667","3698","","OxPC(16:1_6:0(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.55190416666667","1.85190416666667","3698","","OxPC(16:1_6:0(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.55190416666667","1.85190416666667","3698","","OxPC(16:1_6:0(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.55190416666667","1.85190416666667","3698","","OxPC(16:1_6:0(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.55190416666667","1.85190416666667","3698","","OxPC(16:1_6:0(CHO))+Na","628.35849","445.29245","569.284991","423.31051","315.060411","439.222001","374.13391","498.2955","476.31354","1.55190416666667","1.85190416666667","3698"
"","OxPC(16:1_6:0(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.80304166666667","2.10304166666667","4860","","OxPC(16:1_6:0(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.80304166666667","2.10304166666667","4860","","OxPC(16:1_6:0(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.80304166666667","2.10304166666667","4860","","OxPC(16:1_6:0(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.80304166666667","2.10304166666667","4860","","OxPC(16:1_6:0(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.80304166666667","2.10304166666667","4860","","OxPC(16:1_6:0(CHO))+Na","628.35849","445.29245","569.284991","423.31051","315.060411","439.222001","374.13391","498.2955","476.31354","1.80304166666667","2.10304166666667","4860"
"","OxPC(16:1_7:0(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.87316666666667","2.17316666666667","17548","","OxPC(16:1_7:0(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.87316666666667","2.17316666666667","17548","","OxPC(16:1_7:0(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.87316666666667","2.17316666666667","17548","","OxPC(16:1_7:0(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.87316666666667","2.17316666666667","17548","","OxPC(16:1_7:0(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.87316666666667","2.17316666666667","17548","","OxPC(16:1_7:0(CHO))+Na","642.37414","459.3081","583.300641","437.32616","329.076061","439.222001","388.14956","498.2955","476.31354","1.87316666666667","2.17316666666667","17548"
"","OxPC(16:1_12:0(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.40643888888889","1.70643888888889","6492","","OxPC(16:1_12:0(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.40643888888889","1.70643888888889","6492","","OxPC(16:1_12:0(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.40643888888889","1.70643888888889","6492","","OxPC(16:1_12:0(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.40643888888889","1.70643888888889","6492","","OxPC(16:1_12:0(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.40643888888889","1.70643888888889","6492","","OxPC(16:1_12:0(CHO))+Na","712.45239","529.38635","653.378891","507.40441","399.154311","439.222001","458.22781","498.2955","476.31354","1.40643888888889","1.70643888888889","6492"
"","OxPC(16:1_13:0(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.84776666666667","2.14776666666667","5867","","OxPC(16:1_13:0(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.84776666666667","2.14776666666667","5867","","OxPC(16:1_13:0(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.84776666666667","2.14776666666667","5867","","OxPC(16:1_13:0(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.84776666666667","2.14776666666667","5867","","OxPC(16:1_13:0(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.84776666666667","2.14776666666667","5867","","OxPC(16:1_13:0(CHO))+Na","726.46804","543.402","667.394541","521.42006","413.169961","439.222001","472.24346","498.2955","476.31354","1.84776666666667","2.14776666666667","5867"
"","OxPC(16:1_14:0(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.79171805555556","2.09171805555556","6656","","OxPC(16:1_14:0(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.79171805555556","2.09171805555556","6656","","OxPC(16:1_14:0(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.79171805555556","2.09171805555556","6656","","OxPC(16:1_14:0(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.79171805555556","2.09171805555556","6656","","OxPC(16:1_14:0(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.79171805555556","2.09171805555556","6656","","OxPC(16:1_14:0(CHO))+Na","740.48369","557.41765","681.410191","535.43571","427.185611","439.222001","486.25911","498.2955","476.31354","1.79171805555556","2.09171805555556","6656"
"","OxPC(16:1_14:0(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.53285972222222","1.83285972222222","19185","","OxPC(16:1_14:0(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.53285972222222","1.83285972222222","19185","","OxPC(16:1_14:0(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.53285972222222","1.83285972222222","19185","","OxPC(16:1_14:0(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.53285972222222","1.83285972222222","19185","","OxPC(16:1_14:0(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.53285972222222","1.83285972222222","19185","","OxPC(16:1_14:0(CHO))+Na","740.48369","557.41765","681.410191","535.43571","427.185611","439.222001","486.25911","498.2955","476.31354","1.53285972222222","1.83285972222222","19185"
"","OxPC(16:1_13:1(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.811375","2.111375","6614","","OxPC(16:1_13:1(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.811375","2.111375","6614","","OxPC(16:1_13:1(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.811375","2.111375","6614","","OxPC(16:1_13:1(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.811375","2.111375","6614","","OxPC(16:1_13:1(CHO))+Na",0,0,0,0,0,0,0,0,0,"1.811375","2.111375","6614","","OxPC(16:1_13:1(CHO))+Na","724.4524","541.38636","665.378901","519.40442","411.154321","439.222001","470.22782","498.2955","476.31354","1.811375","2.111375","6614"
"","OxPC(16:1_11:2(COOH))+Na",0,0,0,0,0,0,0,0,0,"0.96251666666667","1.26251666666667","5354","","OxPC(16:1_11:2(COOH))+Na",0,0,0,0,0,0,0,0,0,"0.96251666666667","1.26251666666667","5354","","OxPC(16:1_11:2(COOH))+Na",0,0,0,0,0,0,0,0,0,"0.96251666666667","1.26251666666667","5354","","OxPC(16:1_11:2(COOH))+Na",0,0,0,0,0,0,0,0,0,"0.96251666666667","1.26251666666667","5354","","OxPC(16:1_11:2(COOH))+Na",0,0,0,0,0,0,0,0,0,"0.96251666666667","1.26251666666667","5354","","OxPC(16:1_11:2(COOH))+Na","710.40037","527.33433","651.326871","505.35239","397.102291","439.222001","456.17579","498.2955","476.31354","0.96251666666667","1.26251666666667","5354"
"","OxPC(16:1_12:2(COOH))+Na",0,0,0,0,0,0,0,0,0,"3.85230416666667","4.15230416666667","4482","","OxPC(16:1_12:2(COOH))+Na",0,0,0,0,0,0,0,0,0,"3.85230416666667","4.15230416666667","4482","","OxPC(16:1_12:2(COOH))+Na",0,0,0,0,0,0,0,0,0,"3.85230416666667","4.15230416666667","4482","","OxPC(16:1_12:2(COOH))+Na",0,0,0,0,0,0,0,0,0,"3.85230416666667","4.15230416666667","4482","","OxPC(16:1_12:2(COOH))+Na",0,0,0,0,0,0,0,0,0,"3.85230416666667","4.15230416666667","4482","","OxPC(16:1_12:2(COOH))+Na","724.41602","541.34998","665.342521","519.36804","411.117941","439.222001","470.19144","498.2955","476.31354","3.85230416666667","4.15230416666667","4482"
