"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","MGDG","[M+NH4]+","DG [M+H]+","DG [M+H-H2O]+","sn1_NL","sn2_NL","sn1_acylChain([RC=O]+)","sn2_acylChain([RC=O]+)","RT_min","RT_max","Comment","RT at Max Intensity","MGDG","[M+NH4]+","DG [M+H]+","DG [M+H-H2O]+","sn1_NL","sn2_NL","sn1_acylChain([RC=O]+)","sn2_acylChain([RC=O]+)","RT_min","RT_max","Comment","Number of Scans","MGDG","[M+NH4]+","DG [M+H]+","DG [M+H-H2O]+","sn1_NL","sn2_NL","sn1_acylChain([RC=O]+)","sn2_acylChain([RC=O]+)","RT_min","RT_max","Comment","Max Intensity","MGDG","[M+NH4]+","DG [M+H]+","DG [M+H-H2O]+","sn1_NL","sn2_NL","sn1_acylChain([RC=O]+)","sn2_acylChain([RC=O]+)","RT_min","RT_max","Comment","Average m/z","MGDG","[M+NH4]+","DG [M+H]+","DG [M+H-H2O]+","sn1_NL","sn2_NL","sn1_acylChain([RC=O]+)","sn2_acylChain([RC=O]+)","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","MGDG","[M+NH4]+","DG [M+H]+","DG [M+H-H2O]+","sn1_NL","sn2_NL","sn1_acylChain([RC=O]+)","sn2_acylChain([RC=O]+)","RT_min","RT_max","Comment"
"","MGDG(18:4_21:0)+NH4",0,0,0,0,0,0,0,"12.4779361111111","12.7779361111111","14948","","MGDG(18:4_21:0)+NH4",0,0,0,0,0,0,0,"12.4779361111111","12.7779361111111","14948","","MGDG(18:4_21:0)+NH4",0,0,0,0,0,0,0,"12.4779361111111","12.7779361111111","14948","","MGDG(18:4_21:0)+NH4",0,0,0,0,0,0,0,"12.4779361111111","12.7779361111111","14948","","MGDG(18:4_21:0)+NH4",0,0,0,0,0,0,0,"12.4779361111111","12.7779361111111","14948","","MGDG(18:4_21:0)+NH4","838.64027","659.56097","641.5504","383.35217","333.24269","259.20566","309.31514","12.4779361111111","12.7779361111111","14948"
"","MGDG(18:4_22:5)+NH4",0,0,0,0,0,0,0,"2.96222361111111","3.26222361111111","6824","","MGDG(18:4_22:5)+NH4",0,0,0,0,0,0,0,"2.96222361111111","3.26222361111111","6824","","MGDG(18:4_22:5)+NH4",0,0,0,0,0,0,0,"2.96222361111111","3.26222361111111","6824","","MGDG(18:4_22:5)+NH4",0,0,0,0,0,0,0,"2.96222361111111","3.26222361111111","6824","","MGDG(18:4_22:5)+NH4",0,0,0,0,0,0,0,"2.96222361111111","3.26222361111111","6824","","MGDG(18:4_22:5)+NH4","842.57762","663.49832","645.48775","387.28952","333.2426","259.20566","313.25258","2.96222361111111","3.26222361111111","6824"
"","MGDG(18:4_23:0)+NH4",0,0,0,0,0,0,0,"13.1419680555556","13.4419680555556","16794","","MGDG(18:4_23:0)+NH4",0,0,0,0,0,0,0,"13.1419680555556","13.4419680555556","16794","","MGDG(18:4_23:0)+NH4",0,0,0,0,0,0,0,"13.1419680555556","13.4419680555556","16794","","MGDG(18:4_23:0)+NH4",0,0,0,0,0,0,0,"13.1419680555556","13.4419680555556","16794","","MGDG(18:4_23:0)+NH4",0,0,0,0,0,0,0,"13.1419680555556","13.4419680555556","16794","","MGDG(18:4_23:0)+NH4","866.67158","687.59228","669.58171","411.38348","333.24272","259.20566","337.34642","13.1419680555556","13.4419680555556","16794"
"","MGDG(19:0_20:0)+NH4",0,0,0,0,0,0,0,"10.06605","10.36605","12983","","MGDG(19:0_20:0)+NH4",0,0,0,0,0,0,0,"10.06605","10.36605","12983","","MGDG(19:0_20:0)+NH4",0,0,0,0,0,0,0,"10.06605","10.36605","12983","","MGDG(19:0_20:0)+NH4",0,0,0,0,0,0,0,"10.06605","10.36605","12983","","MGDG(19:0_20:0)+NH4",0,0,0,0,0,0,0,"10.06605","10.36605","12983","","MGDG(19:0_20:0)+NH4","846.70289","667.62359","649.61302","369.33659","355.32095","281.28386","295.2995","10.06605","10.36605","12983"
"","MGDG(19:0_20:1)+NH4",0,0,0,0,0,0,0,"9.05934393939394","9.35934393939394","10194","","MGDG(19:0_20:1)+NH4",0,0,0,0,0,0,0,"9.05934393939394","9.35934393939394","10194","","MGDG(19:0_20:1)+NH4",0,0,0,0,0,0,0,"9.05934393939394","9.35934393939394","10194","","MGDG(19:0_20:1)+NH4",0,0,0,0,0,0,0,"9.05934393939394","9.35934393939394","10194","","MGDG(19:0_20:1)+NH4",0,0,0,0,0,0,0,"9.05934393939394","9.35934393939394","10194","","MGDG(19:0_20:1)+NH4","844.68722","665.60792","647.59735","367.32092","355.32092","281.28386","293.28386","9.05934393939394","9.35934393939394","10194"
"","MGDG(19:0_20:4)+NH4",0,0,0,0,0,0,0,"12.4779361111111","12.7779361111111","14948","","MGDG(19:0_20:4)+NH4",0,0,0,0,0,0,0,"12.4779361111111","12.7779361111111","14948","","MGDG(19:0_20:4)+NH4",0,0,0,0,0,0,0,"12.4779361111111","12.7779361111111","14948","","MGDG(19:0_20:4)+NH4",0,0,0,0,0,0,0,"12.4779361111111","12.7779361111111","14948","","MGDG(19:0_20:4)+NH4",0,0,0,0,0,0,0,"12.4779361111111","12.7779361111111","14948","","MGDG(19:0_20:4)+NH4","838.64027","659.56097","641.5504","361.27397","355.32089","281.28386","287.23694","12.4779361111111","12.7779361111111","14948"
"","MGDG(19:0_20:5)+NH4",0,0,0,0,0,0,0,"11.5485194444444","11.8485194444444","14846","","MGDG(19:0_20:5)+NH4",0,0,0,0,0,0,0,"11.5485194444444","11.8485194444444","14846","","MGDG(19:0_20:5)+NH4",0,0,0,0,0,0,0,"11.5485194444444","11.8485194444444","14846","","MGDG(19:0_20:5)+NH4",0,0,0,0,0,0,0,"11.5485194444444","11.8485194444444","14846","","MGDG(19:0_20:5)+NH4",0,0,0,0,0,0,0,"11.5485194444444","11.8485194444444","14846","","MGDG(19:0_20:5)+NH4","836.62462","657.54532","639.53475","359.25832","355.32088","281.28386","285.2213","11.5485194444444","11.8485194444444","14846"
"","MGDG(19:0_22:2)+NH4",0,0,0,0,0,0,0,"14.0441075757576","14.3441075757576","9776","","MGDG(19:0_22:2)+NH4",0,0,0,0,0,0,0,"14.0441075757576","14.3441075757576","9776","","MGDG(19:0_22:2)+NH4",0,0,0,0,0,0,0,"14.0441075757576","14.3441075757576","9776","","MGDG(19:0_22:2)+NH4",0,0,0,0,0,0,0,"14.0441075757576","14.3441075757576","9776","","MGDG(19:0_22:2)+NH4",0,0,0,0,0,0,0,"14.0441075757576","14.3441075757576","9776","","MGDG(19:0_22:2)+NH4","870.70289","691.62359","673.61302","393.33659","355.32095","281.28386","319.2995","14.0441075757576","14.3441075757576","9776"
"","MGDG(19:0_22:4)+NH4",0,0,0,0,0,0,0,"13.1419680555556","13.4419680555556","16794","","MGDG(19:0_22:4)+NH4",0,0,0,0,0,0,0,"13.1419680555556","13.4419680555556","16794","","MGDG(19:0_22:4)+NH4",0,0,0,0,0,0,0,"13.1419680555556","13.4419680555556","16794","","MGDG(19:0_22:4)+NH4",0,0,0,0,0,0,0,"13.1419680555556","13.4419680555556","16794","","MGDG(19:0_22:4)+NH4",0,0,0,0,0,0,0,"13.1419680555556","13.4419680555556","16794","","MGDG(19:0_22:4)+NH4","866.67158","687.59228","669.58171","389.30528","355.32092","281.28386","315.26822","13.1419680555556","13.4419680555556","16794"
"","MGDG(19:0_22:5)+NH4",0,0,0,0,0,0,0,"12.4753527777778","12.7753527777778","18901","","MGDG(19:0_22:5)+NH4",0,0,0,0,0,0,0,"12.4753527777778","12.7753527777778","18901","","MGDG(19:0_22:5)+NH4",0,0,0,0,0,0,0,"12.4753527777778","12.7753527777778","18901","","MGDG(19:0_22:5)+NH4",0,0,0,0,0,0,0,"12.4753527777778","12.7753527777778","18901","","MGDG(19:0_22:5)+NH4",0,0,0,0,0,0,0,"12.4753527777778","12.7753527777778","18901","","MGDG(19:0_22:5)+NH4","864.65592","685.57662","667.56605","387.28962","355.3209","281.28386","313.25258","12.4753527777778","12.7753527777778","18901"
"","MGDG(19:0_22:6)+NH4",0,0,0,0,0,0,0,"1.38814444444444","1.68814444444444","19055","","MGDG(19:0_22:6)+NH4",0,0,0,0,0,0,0,"1.38814444444444","1.68814444444444","19055","","MGDG(19:0_22:6)+NH4",0,0,0,0,0,0,0,"1.38814444444444","1.68814444444444","19055","","MGDG(19:0_22:6)+NH4",0,0,0,0,0,0,0,"1.38814444444444","1.68814444444444","19055","","MGDG(19:0_22:6)+NH4",0,0,0,0,0,0,0,"1.38814444444444","1.68814444444444","19055","","MGDG(19:0_22:6)+NH4","862.64027","683.56097","665.5504","385.27397","355.32089","281.28386","311.23694","1.38814444444444","1.68814444444444","19055"
"","MGDG(19:0_26:1)+NH4",0,0,0,0,0,0,0,"12.4415972222222","12.7415972222222","10710","","MGDG(19:0_26:1)+NH4",0,0,0,0,0,0,0,"12.4415972222222","12.7415972222222","10710","","MGDG(19:0_26:1)+NH4",0,0,0,0,0,0,0,"12.4415972222222","12.7415972222222","10710","","MGDG(19:0_26:1)+NH4",0,0,0,0,0,0,0,"12.4415972222222","12.7415972222222","10710","","MGDG(19:0_26:1)+NH4",0,0,0,0,0,0,0,"12.4415972222222","12.7415972222222","10710","","MGDG(19:0_26:1)+NH4","928.78112","749.70182","731.69125","451.41482","355.32098","281.28386","377.3777","12.4415972222222","12.7415972222222","10710"
"","MGDG(19:0_26:1)+NH4",0,0,0,0,0,0,0,"15.2132433333333","15.5132433333333","14376","","MGDG(19:0_26:1)+NH4",0,0,0,0,0,0,0,"15.2132433333333","15.5132433333333","14376","","MGDG(19:0_26:1)+NH4",0,0,0,0,0,0,0,"15.2132433333333","15.5132433333333","14376","","MGDG(19:0_26:1)+NH4",0,0,0,0,0,0,0,"15.2132433333333","15.5132433333333","14376","","MGDG(19:0_26:1)+NH4",0,0,0,0,0,0,0,"15.2132433333333","15.5132433333333","14376","","MGDG(19:0_26:1)+NH4","928.78112","749.70182","731.69125","451.41482","355.32098","281.28386","377.3777","15.2132433333333","15.5132433333333","14376"
"","MGDG(2:0_17:1)+NH4",0,0,0,0,0,0,0,"0.601119444444444","0.901119444444444","4778","","MGDG(2:0_17:1)+NH4",0,0,0,0,0,0,0,"0.601119444444444","0.901119444444444","4778","","MGDG(2:0_17:1)+NH4",0,0,0,0,0,0,0,"0.601119444444444","0.901119444444444","4778","","MGDG(2:0_17:1)+NH4",0,0,0,0,0,0,0,"0.601119444444444","0.901119444444444","4778","","MGDG(2:0_17:1)+NH4",0,0,0,0,0,0,0,"0.601119444444444","0.901119444444444","4778","","MGDG(2:0_17:1)+NH4","564.37422","385.29492","367.28435","325.2738","117.05484","43.01798","251.23694","0.601119444444444","0.901119444444444","4778"
"","MGDG(2:0_17:1)+NH4",1,0,0,0,0,0,0,"9.10187916666667","9.40187916666667","16118","","MGDG(2:0_17:1)+NH4",9.226224,0,0,0,0,0,0,"9.10187916666667","9.40187916666667","16118","","MGDG(2:0_17:1)+NH4",1,0,0,0,0,0,0,"9.10187916666667","9.40187916666667","16118","","MGDG(2:0_17:1)+NH4",35817.26,0,0,0,0,0,0,"9.10187916666667","9.40187916666667","16118","","MGDG(2:0_17:1)+NH4",564.3767,0,0,0,0,0,0,"9.10187916666667","9.40187916666667","16118","","MGDG(2:0_17:1)+NH4","564.37422","385.29492","367.28435","325.2738","117.05484","43.01798","251.23694","9.10187916666667","9.40187916666667","16118"
"","MGDG(2:0_17:1)+NH4",1,0,0,0,0,0,0,"9.10741666666667","9.40741666666667","18888","","MGDG(2:0_17:1)+NH4",9.226224,0,0,0,0,0,0,"9.10741666666667","9.40741666666667","18888","","MGDG(2:0_17:1)+NH4",1,0,0,0,0,0,0,"9.10741666666667","9.40741666666667","18888","","MGDG(2:0_17:1)+NH4",35817.26,0,0,0,0,0,0,"9.10741666666667","9.40741666666667","18888","","MGDG(2:0_17:1)+NH4",564.3767,0,0,0,0,0,0,"9.10741666666667","9.40741666666667","18888","","MGDG(2:0_17:1)+NH4","564.37422","385.29492","367.28435","325.2738","117.05484","43.01798","251.23694","9.10741666666667","9.40741666666667","18888"
"","MGDG(2:0_17:2)+NH4",0,0,0,0,0,0,0,"0.351452777777778","0.651452777777778","4950","","MGDG(2:0_17:2)+NH4",0,0,0,0,0,0,0,"0.351452777777778","0.651452777777778","4950","","MGDG(2:0_17:2)+NH4",0,0,0,0,0,0,0,"0.351452777777778","0.651452777777778","4950","","MGDG(2:0_17:2)+NH4",0,0,0,0,0,0,0,"0.351452777777778","0.651452777777778","4950","","MGDG(2:0_17:2)+NH4",0,0,0,0,0,0,0,"0.351452777777778","0.651452777777778","4950","","MGDG(2:0_17:2)+NH4","562.35859","383.27929","365.26872","323.25817","117.05485","43.01798","249.2213","0.351452777777778","0.651452777777778","4950"
"","MGDG(2:0_18:0)+NH4",0,0,0,0,0,0,0,"0.89715972222222","1.19715972222222","18398","","MGDG(2:0_18:0)+NH4",0,0,0,0,0,0,0,"0.89715972222222","1.19715972222222","18398","","MGDG(2:0_18:0)+NH4",0,0,0,0,0,0,0,"0.89715972222222","1.19715972222222","18398","","MGDG(2:0_18:0)+NH4",0,0,0,0,0,0,0,"0.89715972222222","1.19715972222222","18398","","MGDG(2:0_18:0)+NH4",0,0,0,0,0,0,0,"0.89715972222222","1.19715972222222","18398","","MGDG(2:0_18:0)+NH4","580.40552","401.32622","383.31565","341.3051","117.05486","43.01798","267.26822","0.89715972222222","1.19715972222222","18398"
"","MGDG(2:0_18:1)+NH4",0,0,0,0,0,0,0,"0.588318055555556","0.888318055555556","3341","","MGDG(2:0_18:1)+NH4",0,0,0,0,0,0,0,"0.588318055555556","0.888318055555556","3341","","MGDG(2:0_18:1)+NH4",0,0,0,0,0,0,0,"0.588318055555556","0.888318055555556","3341","","MGDG(2:0_18:1)+NH4",0,0,0,0,0,0,0,"0.588318055555556","0.888318055555556","3341","","MGDG(2:0_18:1)+NH4",0,0,0,0,0,0,0,"0.588318055555556","0.888318055555556","3341","","MGDG(2:0_18:1)+NH4","578.38982","399.31052","381.29995","339.2894","117.0548","43.01798","265.25258","0.588318055555556","0.888318055555556","3341"
"","MGDG(2:0_18:2)+NH4",0,0,0,0,0,0,0,"0.3962125","0.6962125","5334","","MGDG(2:0_18:2)+NH4",0,0,0,0,0,0,0,"0.3962125","0.6962125","5334","","MGDG(2:0_18:2)+NH4",0,0,0,0,0,0,0,"0.3962125","0.6962125","5334","","MGDG(2:0_18:2)+NH4",0,0,0,0,0,0,0,"0.3962125","0.6962125","5334","","MGDG(2:0_18:2)+NH4",0,0,0,0,0,0,0,"0.3962125","0.6962125","5334","","MGDG(2:0_18:2)+NH4","576.37422","397.29492","379.28435","337.2738","117.05484","43.01798","263.23694","0.3962125","0.6962125","5334"
"","MGDG(2:0_20:1)+NH4",0,0,0,0,0,0,0,"0.375526388888889","0.675526388888889","5873","","MGDG(2:0_20:1)+NH4",0,0,0,0,0,0,0,"0.375526388888889","0.675526388888889","5873","","MGDG(2:0_20:1)+NH4",0,0,0,0,0,0,0,"0.375526388888889","0.675526388888889","5873","","MGDG(2:0_20:1)+NH4",0,0,0,0,0,0,0,"0.375526388888889","0.675526388888889","5873","","MGDG(2:0_20:1)+NH4",0,0,0,0,0,0,0,"0.375526388888889","0.675526388888889","5873","","MGDG(2:0_20:1)+NH4","606.42112","427.34182","409.33125","367.3207","117.05482","43.01798","293.28386","0.375526388888889","0.675526388888889","5873"
"","MGDG(2:0_20:2)+NH4",0,0,0,0,0,0,0,"0.486568055555556","0.786568055555556","4569","","MGDG(2:0_20:2)+NH4",0,0,0,0,0,0,0,"0.486568055555556","0.786568055555556","4569","","MGDG(2:0_20:2)+NH4",0,0,0,0,0,0,0,"0.486568055555556","0.786568055555556","4569","","MGDG(2:0_20:2)+NH4",0,0,0,0,0,0,0,"0.486568055555556","0.786568055555556","4569","","MGDG(2:0_20:2)+NH4",0,0,0,0,0,0,0,"0.486568055555556","0.786568055555556","4569","","MGDG(2:0_20:2)+NH4","604.40552","425.32622","407.31565","365.3051","117.05486","43.01798","291.26822","0.486568055555556","0.786568055555556","4569"
"","MGDG(2:0_20:3)+NH4",0,0,0,0,0,0,0,"0.540193939393939","0.840193939393939","5389","","MGDG(2:0_20:3)+NH4",0,0,0,0,0,0,0,"0.540193939393939","0.840193939393939","5389","","MGDG(2:0_20:3)+NH4",0,0,0,0,0,0,0,"0.540193939393939","0.840193939393939","5389","","MGDG(2:0_20:3)+NH4",0,0,0,0,0,0,0,"0.540193939393939","0.840193939393939","5389","","MGDG(2:0_20:3)+NH4",0,0,0,0,0,0,0,"0.540193939393939","0.840193939393939","5389","","MGDG(2:0_20:3)+NH4","602.38982","423.31052","405.29995","363.2894","117.0548","43.01798","289.25258","0.540193939393939","0.840193939393939","5389"
"","MGDG(2:0_22:1)+NH4",0,0,0,0,0,0,0,"0.518206944444445","0.818206944444445","1131","","MGDG(2:0_22:1)+NH4",0,0,0,0,0,0,0,"0.518206944444445","0.818206944444445","1131","","MGDG(2:0_22:1)+NH4",0,0,0,0,0,0,0,"0.518206944444445","0.818206944444445","1131","","MGDG(2:0_22:1)+NH4",0,0,0,0,0,0,0,"0.518206944444445","0.818206944444445","1131","","MGDG(2:0_22:1)+NH4",0,0,0,0,0,0,0,"0.518206944444445","0.818206944444445","1131","","MGDG(2:0_22:1)+NH4","634.45246","455.37316","437.36259","395.35204","117.05488","43.01798","321.31514","0.518206944444445","0.818206944444445","1131"
"","MGDG(2:0_22:1)+NH4",0,0,0,0,0,0,0,"15.1049333333333","15.4049333333333","8784","","MGDG(2:0_22:1)+NH4",0,0,0,0,0,0,0,"15.1049333333333","15.4049333333333","8784","","MGDG(2:0_22:1)+NH4",0,0,0,0,0,0,0,"15.1049333333333","15.4049333333333","8784","","MGDG(2:0_22:1)+NH4",0,0,0,0,0,0,0,"15.1049333333333","15.4049333333333","8784","","MGDG(2:0_22:1)+NH4",0,0,0,0,0,0,0,"15.1049333333333","15.4049333333333","8784","","MGDG(2:0_22:1)+NH4","634.45246","455.37316","437.36259","395.35204","117.05488","43.01798","321.31514","15.1049333333333","15.4049333333333","8784"
"","MGDG(2:0_22:1)+NH4",0,0,0,0,0,0,0,"12.5682375","12.8682375","16522","","MGDG(2:0_22:1)+NH4",0,0,0,0,0,0,0,"12.5682375","12.8682375","16522","","MGDG(2:0_22:1)+NH4",0,0,0,0,0,0,0,"12.5682375","12.8682375","16522","","MGDG(2:0_22:1)+NH4",0,0,0,0,0,0,0,"12.5682375","12.8682375","16522","","MGDG(2:0_22:1)+NH4",0,0,0,0,0,0,0,"12.5682375","12.8682375","16522","","MGDG(2:0_22:1)+NH4","634.45246","455.37316","437.36259","395.35204","117.05488","43.01798","321.31514","12.5682375","12.8682375","16522"
"","MGDG(2:0_22:1)+NH4",0,0,0,0,0,0,0,"14.6452319444444","14.9452319444444","17741","","MGDG(2:0_22:1)+NH4",0,0,0,0,0,0,0,"14.6452319444444","14.9452319444444","17741","","MGDG(2:0_22:1)+NH4",0,0,0,0,0,0,0,"14.6452319444444","14.9452319444444","17741","","MGDG(2:0_22:1)+NH4",0,0,0,0,0,0,0,"14.6452319444444","14.9452319444444","17741","","MGDG(2:0_22:1)+NH4",0,0,0,0,0,0,0,"14.6452319444444","14.9452319444444","17741","","MGDG(2:0_22:1)+NH4","634.45246","455.37316","437.36259","395.35204","117.05488","43.01798","321.31514","14.6452319444444","14.9452319444444","17741"
"","MGDG(2:0_22:1)+NH4",0,0,0,0,0,0,0,"12.3154069444444","12.6154069444444","19121","","MGDG(2:0_22:1)+NH4",0,0,0,0,0,0,0,"12.3154069444444","12.6154069444444","19121","","MGDG(2:0_22:1)+NH4",0,0,0,0,0,0,0,"12.3154069444444","12.6154069444444","19121","","MGDG(2:0_22:1)+NH4",0,0,0,0,0,0,0,"12.3154069444444","12.6154069444444","19121","","MGDG(2:0_22:1)+NH4",0,0,0,0,0,0,0,"12.3154069444444","12.6154069444444","19121","","MGDG(2:0_22:1)+NH4","634.45246","455.37316","437.36259","395.35204","117.05488","43.01798","321.31514","12.3154069444444","12.6154069444444","19121"
"","MGDG(2:0_22:2)+NH4",0,0,0,0,0,0,0,"0.478195833333333","0.778195833333333","7290","","MGDG(2:0_22:2)+NH4",0,0,0,0,0,0,0,"0.478195833333333","0.778195833333333","7290","","MGDG(2:0_22:2)+NH4",0,0,0,0,0,0,0,"0.478195833333333","0.778195833333333","7290","","MGDG(2:0_22:2)+NH4",0,0,0,0,0,0,0,"0.478195833333333","0.778195833333333","7290","","MGDG(2:0_22:2)+NH4",0,0,0,0,0,0,0,"0.478195833333333","0.778195833333333","7290","","MGDG(2:0_22:2)+NH4","632.43682","453.35752","435.34695","393.3364","117.05488","43.01798","319.2995","0.478195833333333","0.778195833333333","7290"
"","MGDG(2:0_24:1)+NH4",0,0,0,0,0,0,0,"0.472570833333333","0.772570833333333","2714","","MGDG(2:0_24:1)+NH4",0,0,0,0,0,0,0,"0.472570833333333","0.772570833333333","2714","","MGDG(2:0_24:1)+NH4",0,0,0,0,0,0,0,"0.472570833333333","0.772570833333333","2714","","MGDG(2:0_24:1)+NH4",0,0,0,0,0,0,0,"0.472570833333333","0.772570833333333","2714","","MGDG(2:0_24:1)+NH4",0,0,0,0,0,0,0,"0.472570833333333","0.772570833333333","2714","","MGDG(2:0_24:1)+NH4","662.48377","483.40447","465.3939","423.38335","117.05491","43.01798","349.34642","0.472570833333333","0.772570833333333","2714"
"","MGDG(2:0_24:1)+NH4",0,0,0,0,0,0,0,"0.668754166666667","0.968754166666667","17261","","MGDG(2:0_24:1)+NH4",0,0,0,0,0,0,0,"0.668754166666667","0.968754166666667","17261","","MGDG(2:0_24:1)+NH4",0,0,0,0,0,0,0,"0.668754166666667","0.968754166666667","17261","","MGDG(2:0_24:1)+NH4",0,0,0,0,0,0,0,"0.668754166666667","0.968754166666667","17261","","MGDG(2:0_24:1)+NH4",0,0,0,0,0,0,0,"0.668754166666667","0.968754166666667","17261","","MGDG(2:0_24:1)+NH4","662.48377","483.40447","465.3939","423.38335","117.05491","43.01798","349.34642","0.668754166666667","0.968754166666667","17261"
"","MGDG(2:0_24:4)+NH4",0,0,0,0,0,0,0,"0.49865303030303","0.79865303030303","7970","","MGDG(2:0_24:4)+NH4",0,0,0,0,0,0,0,"0.49865303030303","0.79865303030303","7970","","MGDG(2:0_24:4)+NH4",0,0,0,0,0,0,0,"0.49865303030303","0.79865303030303","7970","","MGDG(2:0_24:4)+NH4",0,0,0,0,0,0,0,"0.49865303030303","0.79865303030303","7970","","MGDG(2:0_24:4)+NH4",0,0,0,0,0,0,0,"0.49865303030303","0.79865303030303","7970","","MGDG(2:0_24:4)+NH4","656.43682","477.35752","459.34695","417.3364","117.05488","43.01798","343.2995","0.49865303030303","0.79865303030303","7970"
"","MGDG(2:0_26:2)+NH4",0,0,0,0,0,0,0,"1.6224","1.9224","7089","","MGDG(2:0_26:2)+NH4",0,0,0,0,0,0,0,"1.6224","1.9224","7089","","MGDG(2:0_26:2)+NH4",0,0,0,0,0,0,0,"1.6224","1.9224","7089","","MGDG(2:0_26:2)+NH4",0,0,0,0,0,0,0,"1.6224","1.9224","7089","","MGDG(2:0_26:2)+NH4",0,0,0,0,0,0,0,"1.6224","1.9224","7089","","MGDG(2:0_26:2)+NH4","688.49942","509.42012","491.40955","449.399","117.05492","43.01798","375.36206","1.6224","1.9224","7089"
"","MGDG(2:0_7:0)+NH4",1,0,0,0,0,0,0,"11.0467430555556","11.3467430555556","6200","","MGDG(2:0_7:0)+NH4",11.24137,0,0,0,0,0,0,"11.0467430555556","11.3467430555556","6200","","MGDG(2:0_7:0)+NH4",2,0,0,0,0,0,0,"11.0467430555556","11.3467430555556","6200","","MGDG(2:0_7:0)+NH4",18921.09,0,0,0,0,0,0,"11.0467430555556","11.3467430555556","6200","","MGDG(2:0_7:0)+NH4",426.23345,0,0,0,0,0,0,"11.0467430555556","11.3467430555556","6200","","MGDG(2:0_7:0)+NH4","426.23337","247.15407","229.1435","187.13295","117.05475","43.01798","113.09618","11.0467430555556","11.3467430555556","6200"
"","MGDG(20:1_25:0)+NH4",0,0,0,0,0,0,0,"12.4415972222222","12.7415972222222","10710","","MGDG(20:1_25:0)+NH4",0,0,0,0,0,0,0,"12.4415972222222","12.7415972222222","10710","","MGDG(20:1_25:0)+NH4",0,0,0,0,0,0,0,"12.4415972222222","12.7415972222222","10710","","MGDG(20:1_25:0)+NH4",0,0,0,0,0,0,0,"12.4415972222222","12.7415972222222","10710","","MGDG(20:1_25:0)+NH4",0,0,0,0,0,0,0,"12.4415972222222","12.7415972222222","10710","","MGDG(20:1_25:0)+NH4","928.78112","749.70182","731.69125","439.41482","367.32098","293.28386","365.3777","12.4415972222222","12.7415972222222","10710"
"","MGDG(20:1_25:0)+NH4",0,0,0,0,0,0,0,"15.2132433333333","15.5132433333333","14376","","MGDG(20:1_25:0)+NH4",0,0,0,0,0,0,0,"15.2132433333333","15.5132433333333","14376","","MGDG(20:1_25:0)+NH4",0,0,0,0,0,0,0,"15.2132433333333","15.5132433333333","14376","","MGDG(20:1_25:0)+NH4",0,0,0,0,0,0,0,"15.2132433333333","15.5132433333333","14376","","MGDG(20:1_25:0)+NH4",0,0,0,0,0,0,0,"15.2132433333333","15.5132433333333","14376","","MGDG(20:1_25:0)+NH4","928.78112","749.70182","731.69125","439.41482","367.32098","293.28386","365.3777","15.2132433333333","15.5132433333333","14376"
"","MGDG(20:2_21:0)+NH4",0,0,0,0,0,0,0,"14.0441075757576","14.3441075757576","9776","","MGDG(20:2_21:0)+NH4",0,0,0,0,0,0,0,"14.0441075757576","14.3441075757576","9776","","MGDG(20:2_21:0)+NH4",0,0,0,0,0,0,0,"14.0441075757576","14.3441075757576","9776","","MGDG(20:2_21:0)+NH4",0,0,0,0,0,0,0,"14.0441075757576","14.3441075757576","9776","","MGDG(20:2_21:0)+NH4",0,0,0,0,0,0,0,"14.0441075757576","14.3441075757576","9776","","MGDG(20:2_21:0)+NH4","870.70289","691.62359","673.61302","383.35223","365.30531","291.26822","309.31514","14.0441075757576","14.3441075757576","9776"
"","MGDG(20:2_23:0)+NH4",0,0,0,0,0,0,0,"14.4402861111111","14.7402861111111","9234","","MGDG(20:2_23:0)+NH4",0,0,0,0,0,0,0,"14.4402861111111","14.7402861111111","9234","","MGDG(20:2_23:0)+NH4",0,0,0,0,0,0,0,"14.4402861111111","14.7402861111111","9234","","MGDG(20:2_23:0)+NH4",0,0,0,0,0,0,0,"14.4402861111111","14.7402861111111","9234","","MGDG(20:2_23:0)+NH4",0,0,0,0,0,0,0,"14.4402861111111","14.7402861111111","9234","","MGDG(20:2_23:0)+NH4","898.73422","719.65492","701.64435","411.38356","365.30536","291.26822","337.34642","14.4402861111111","14.7402861111111","9234"
"","MGDG(20:4_20:5)+NH4",0,0,0,0,0,0,0,"2.96222361111111","3.26222361111111","6824","","MGDG(20:4_20:5)+NH4",0,0,0,0,0,0,0,"2.96222361111111","3.26222361111111","6824","","MGDG(20:4_20:5)+NH4",0,0,0,0,0,0,0,"2.96222361111111","3.26222361111111","6824","","MGDG(20:4_20:5)+NH4",0,0,0,0,0,0,0,"2.96222361111111","3.26222361111111","6824","","MGDG(20:4_20:5)+NH4",0,0,0,0,0,0,0,"2.96222361111111","3.26222361111111","6824","","MGDG(20:4_20:5)+NH4","842.57762","663.49832","645.48775","359.25824","361.27388","287.23694","285.2213","2.96222361111111","3.26222361111111","6824"
