"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","PE","[M+H]+","NL_head","NL_T1RCO","NL_T2RCO","T1_RCO+","T2_RCO+","head","RT_min","RT_max","Comment","RT at Max Intensity","PE","[M+H]+","NL_head","NL_T1RCO","NL_T2RCO","T1_RCO+","T2_RCO+","head","RT_min","RT_max","Comment","Number of Scans","PE","[M+H]+","NL_head","NL_T1RCO","NL_T2RCO","T1_RCO+","T2_RCO+","head","RT_min","RT_max","Comment","Max Intensity","PE","[M+H]+","NL_head","NL_T1RCO","NL_T2RCO","T1_RCO+","T2_RCO+","head","RT_min","RT_max","Comment","Average m/z","PE","[M+H]+","NL_head","NL_T1RCO","NL_T2RCO","T1_RCO+","T2_RCO+","head","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","PE","[M+H]+","NL_head","NL_T1RCO","NL_T2RCO","T1_RCO+","T2_RCO+","head","RT_min","RT_max","Comment"
"","PE(10:0_24:0)+H",1,1,0,0,0,0,1,"8.64666527777777","8.94666527777777","95","","PE(10:0_24:0)+H",8.815608,8.815608,0,0,0,0,8.815608,"8.64666527777777","8.94666527777777","95","","PE(10:0_24:0)+H",2,2,0,0,0,0,2,"8.64666527777777","8.94666527777777","95","","PE(10:0_24:0)+H",73318.2,17832860,0,0,0,0,6879.517,"8.64666527777777","8.94666527777777","95","","PE(10:0_24:0)+H",720.5545,579.5354,0,0,0,0,142.02665,"8.64666527777777","8.94666527777777","95","","PE(10:0_24:0)+H","720.55378","579.53467","425.39892","229.17982","155.14305","351.36215","142.02639","8.64666527777777","8.94666527777777","95"
"","PE(10:0_24:0)+H",1,0,0,0,0,0,0,"6.63066666666667","6.93066666666667","518","","PE(10:0_24:0)+H",6.821414,0,0,0,0,0,0,"6.63066666666667","6.93066666666667","518","","PE(10:0_24:0)+H",1,0,0,0,0,0,0,"6.63066666666667","6.93066666666667","518","","PE(10:0_24:0)+H",360136.4,0,0,0,0,0,0,"6.63066666666667","6.93066666666667","518","","PE(10:0_24:0)+H",720.5547,0,0,0,0,0,0,"6.63066666666667","6.93066666666667","518","","PE(10:0_24:0)+H","720.55378","579.53467","425.39892","229.17982","155.14305","351.36215","142.02639","6.63066666666667","6.93066666666667","518"
"","PE(10:0_24:0)+H",1,0,0,0,0,0,0,"6.43381527777778","6.73381527777778","1486","","PE(10:0_24:0)+H",6.58182,0,0,0,0,0,0,"6.43381527777778","6.73381527777778","1486","","PE(10:0_24:0)+H",1,0,0,0,0,0,0,"6.43381527777778","6.73381527777778","1486","","PE(10:0_24:0)+H",89414.06,0,0,0,0,0,0,"6.43381527777778","6.73381527777778","1486","","PE(10:0_24:0)+H",720.5549,0,0,0,0,0,0,"6.43381527777778","6.73381527777778","1486","","PE(10:0_24:0)+H","720.55378","579.53467","425.39892","229.17982","155.14305","351.36215","142.02639","6.43381527777778","6.73381527777778","1486"
"","PE(10:0_24:1)+H",1,1,0,0,0,0,0,"7.62599583333333","7.92599583333333","802","","PE(10:0_24:1)+H",7.810819,7.810819,0,0,0,0,0,"7.62599583333333","7.92599583333333","802","","PE(10:0_24:1)+H",1,2,0,0,0,0,0,"7.62599583333333","7.92599583333333","802","","PE(10:0_24:1)+H",6364.684,934306.4,0,0,0,0,0,"7.62599583333333","7.92599583333333","802","","PE(10:0_24:1)+H",718.5387,577.51975,0,0,0,0,0,"7.62599583333333","7.92599583333333","802","","PE(10:0_24:1)+H","718.53818","577.51907","423.38332","229.17982","155.14305","349.34655","142.02639","7.62599583333333","7.92599583333333","802"
"","PE(10:0_24:1)+H",1,0,0,0,0,0,0,"5.51697222222222","5.81697222222222","1575","","PE(10:0_24:1)+H",5.717829,0,0,0,0,0,0,"5.51697222222222","5.81697222222222","1575","","PE(10:0_24:1)+H",1,0,0,0,0,0,0,"5.51697222222222","5.81697222222222","1575","","PE(10:0_24:1)+H",54893.42,0,0,0,0,0,0,"5.51697222222222","5.81697222222222","1575","","PE(10:0_24:1)+H",718.5396,0,0,0,0,0,0,"5.51697222222222","5.81697222222222","1575","","PE(10:0_24:1)+H","718.53818","577.51907","423.38332","229.17982","155.14305","349.34655","142.02639","5.51697222222222","5.81697222222222","1575"
"","PE(10:0_24:1)+H",0,0,0,0,0,0,0,"12.7411416666667","13.0411416666667","2551","","PE(10:0_24:1)+H",0,0,0,0,0,0,0,"12.7411416666667","13.0411416666667","2551","","PE(10:0_24:1)+H",0,0,0,0,0,0,0,"12.7411416666667","13.0411416666667","2551","","PE(10:0_24:1)+H",0,0,0,0,0,0,0,"12.7411416666667","13.0411416666667","2551","","PE(10:0_24:1)+H",0,0,0,0,0,0,0,"12.7411416666667","13.0411416666667","2551","","PE(10:0_24:1)+H","718.53818","577.51907","423.38332","229.17982","155.14305","349.34655","142.02639","12.7411416666667","13.0411416666667","2551"
"","PE(10:0_24:1)+H",0,0,0,0,0,0,0,"5.99224242424243","6.29224242424243","5695","","PE(10:0_24:1)+H",0,0,0,0,0,0,0,"5.99224242424243","6.29224242424243","5695","","PE(10:0_24:1)+H",0,0,0,0,0,0,0,"5.99224242424243","6.29224242424243","5695","","PE(10:0_24:1)+H",0,0,0,0,0,0,0,"5.99224242424243","6.29224242424243","5695","","PE(10:0_24:1)+H",0,0,0,0,0,0,0,"5.99224242424243","6.29224242424243","5695","","PE(10:0_24:1)+H","718.53818","577.51907","423.38332","229.17982","155.14305","349.34655","142.02639","5.99224242424243","6.29224242424243","5695"
"","PE(10:0_24:1)+H",0,0,0,0,0,0,0,"5.28361363636364","5.58361363636364","12223","","PE(10:0_24:1)+H",0,0,0,0,0,0,0,"5.28361363636364","5.58361363636364","12223","","PE(10:0_24:1)+H",0,0,0,0,0,0,0,"5.28361363636364","5.58361363636364","12223","","PE(10:0_24:1)+H",0,0,0,0,0,0,0,"5.28361363636364","5.58361363636364","12223","","PE(10:0_24:1)+H",0,0,0,0,0,0,0,"5.28361363636364","5.58361363636364","12223","","PE(10:0_24:1)+H","718.53818","577.51907","423.38332","229.17982","155.14305","349.34655","142.02639","5.28361363636364","5.58361363636364","12223"
"","PE(10:0_24:1)+H",0,0,0,0,0,0,0,"12.5310424242424","12.8310424242424","14854","","PE(10:0_24:1)+H",0,0,0,0,0,0,0,"12.5310424242424","12.8310424242424","14854","","PE(10:0_24:1)+H",0,0,0,0,0,0,0,"12.5310424242424","12.8310424242424","14854","","PE(10:0_24:1)+H",0,0,0,0,0,0,0,"12.5310424242424","12.8310424242424","14854","","PE(10:0_24:1)+H",0,0,0,0,0,0,0,"12.5310424242424","12.8310424242424","14854","","PE(10:0_24:1)+H","718.53818","577.51907","423.38332","229.17982","155.14305","349.34655","142.02639","12.5310424242424","12.8310424242424","14854"
"","PE(10:0_24:1)+H",0,0,0,0,0,0,0,"5.78686818181818","6.08686818181818","15153","","PE(10:0_24:1)+H",0,0,0,0,0,0,0,"5.78686818181818","6.08686818181818","15153","","PE(10:0_24:1)+H",0,0,0,0,0,0,0,"5.78686818181818","6.08686818181818","15153","","PE(10:0_24:1)+H",0,0,0,0,0,0,0,"5.78686818181818","6.08686818181818","15153","","PE(10:0_24:1)+H",0,0,0,0,0,0,0,"5.78686818181818","6.08686818181818","15153","","PE(10:0_24:1)+H","718.53818","577.51907","423.38332","229.17982","155.14305","349.34655","142.02639","5.78686818181818","6.08686818181818","15153"
"","PE(10:0_25:0)+H",1,0,0,0,0,0,0,"7.24374583333333","7.54374583333333","75","","PE(10:0_25:0)+H",7.444524,0,0,0,0,0,0,"7.24374583333333","7.54374583333333","75","","PE(10:0_25:0)+H",2,0,0,0,0,0,0,"7.24374583333333","7.54374583333333","75","","PE(10:0_25:0)+H",3586960,0,0,0,0,0,0,"7.24374583333333","7.54374583333333","75","","PE(10:0_25:0)+H",734.5693,0,0,0,0,0,0,"7.24374583333333","7.54374583333333","75","","PE(10:0_25:0)+H","734.56948","593.55037","439.41462","229.17982","155.14305","365.37785","142.02639","7.24374583333333","7.54374583333333","75"
"","PE(10:0_25:0)+H",0,0,0,0,0,0,0,"5.52323484848485","5.82323484848485","5181","","PE(10:0_25:0)+H",0,0,0,0,0,0,0,"5.52323484848485","5.82323484848485","5181","","PE(10:0_25:0)+H",0,0,0,0,0,0,0,"5.52323484848485","5.82323484848485","5181","","PE(10:0_25:0)+H",0,0,0,0,0,0,0,"5.52323484848485","5.82323484848485","5181","","PE(10:0_25:0)+H",0,0,0,0,0,0,0,"5.52323484848485","5.82323484848485","5181","","PE(10:0_25:0)+H","734.56948","593.55037","439.41462","229.17982","155.14305","365.37785","142.02639","5.52323484848485","5.82323484848485","5181"
"","PE(10:0_25:0)+H",0,0,0,0,0,0,0,"9.16413611111111","9.46413611111111","5965","","PE(10:0_25:0)+H",0,0,0,0,0,0,0,"9.16413611111111","9.46413611111111","5965","","PE(10:0_25:0)+H",0,0,0,0,0,0,0,"9.16413611111111","9.46413611111111","5965","","PE(10:0_25:0)+H",0,0,0,0,0,0,0,"9.16413611111111","9.46413611111111","5965","","PE(10:0_25:0)+H",0,0,0,0,0,0,0,"9.16413611111111","9.46413611111111","5965","","PE(10:0_25:0)+H","734.56948","593.55037","439.41462","229.17982","155.14305","365.37785","142.02639","9.16413611111111","9.46413611111111","5965"
"","PE(10:0_25:0)+H",1,0,0,0,0,0,0,"7.05414444444444","7.35414444444444","9118","","PE(10:0_25:0)+H",7.332081,0,0,0,0,0,0,"7.05414444444444","7.35414444444444","9118","","PE(10:0_25:0)+H",1,0,0,0,0,0,0,"7.05414444444444","7.35414444444444","9118","","PE(10:0_25:0)+H",1701472,0,0,0,0,0,0,"7.05414444444444","7.35414444444444","9118","","PE(10:0_25:0)+H",734.5693,0,0,0,0,0,0,"7.05414444444444","7.35414444444444","9118","","PE(10:0_25:0)+H","734.56948","593.55037","439.41462","229.17982","155.14305","365.37785","142.02639","7.05414444444444","7.35414444444444","9118"
"","PE(10:0_25:0)+H",1,0,0,0,0,0,0,"7.05408472222222","7.35408472222222","12681","","PE(10:0_25:0)+H",7.332081,0,0,0,0,0,0,"7.05408472222222","7.35408472222222","12681","","PE(10:0_25:0)+H",1,0,0,0,0,0,0,"7.05408472222222","7.35408472222222","12681","","PE(10:0_25:0)+H",1701472,0,0,0,0,0,0,"7.05408472222222","7.35408472222222","12681","","PE(10:0_25:0)+H",734.5693,0,0,0,0,0,0,"7.05408472222222","7.35408472222222","12681","","PE(10:0_25:0)+H","734.56948","593.55037","439.41462","229.17982","155.14305","365.37785","142.02639","7.05408472222222","7.35408472222222","12681"
"","PE(10:0_25:0)+H",0,0,0,0,0,0,0,"6.77939583333333","7.07939583333333","18813","","PE(10:0_25:0)+H",0,0,0,0,0,0,0,"6.77939583333333","7.07939583333333","18813","","PE(10:0_25:0)+H",0,0,0,0,0,0,0,"6.77939583333333","7.07939583333333","18813","","PE(10:0_25:0)+H",0,0,0,0,0,0,0,"6.77939583333333","7.07939583333333","18813","","PE(10:0_25:0)+H",0,0,0,0,0,0,0,"6.77939583333333","7.07939583333333","18813","","PE(10:0_25:0)+H","734.56948","593.55037","439.41462","229.17982","155.14305","365.37785","142.02639","6.77939583333333","7.07939583333333","18813"
"","PE(10:0_26:0)+H",1,0,0,0,0,0,0,"7.62339444444445","7.92339444444445","674","","PE(10:0_26:0)+H",7.805631,0,0,0,0,0,0,"7.62339444444445","7.92339444444445","674","","PE(10:0_26:0)+H",1,0,0,0,0,0,0,"7.62339444444445","7.92339444444445","674","","PE(10:0_26:0)+H",335252.6,0,0,0,0,0,0,"7.62339444444445","7.92339444444445","674","","PE(10:0_26:0)+H",748.5861,0,0,0,0,0,0,"7.62339444444445","7.92339444444445","674","","PE(10:0_26:0)+H","748.58508","607.56597","453.43022","229.17982","155.14305","379.39345","142.02639","7.62339444444445","7.92339444444445","674"
"","PE(10:0_26:0)+H",0,0,0,0,0,0,0,"7.81935138888889","8.11935138888889","686","","PE(10:0_26:0)+H",0,0,0,0,0,0,0,"7.81935138888889","8.11935138888889","686","","PE(10:0_26:0)+H",0,0,0,0,0,0,0,"7.81935138888889","8.11935138888889","686","","PE(10:0_26:0)+H",0,0,0,0,0,0,0,"7.81935138888889","8.11935138888889","686","","PE(10:0_26:0)+H",0,0,0,0,0,0,0,"7.81935138888889","8.11935138888889","686","","PE(10:0_26:0)+H","748.58508","607.56597","453.43022","229.17982","155.14305","379.39345","142.02639","7.81935138888889","8.11935138888889","686"
"","PE(10:0_26:0)+H",0,0,0,0,0,0,0,"9.65409166666667","9.95409166666667","4105","","PE(10:0_26:0)+H",0,0,0,0,0,0,0,"9.65409166666667","9.95409166666667","4105","","PE(10:0_26:0)+H",0,0,0,0,0,0,0,"9.65409166666667","9.95409166666667","4105","","PE(10:0_26:0)+H",0,0,0,0,0,0,0,"9.65409166666667","9.95409166666667","4105","","PE(10:0_26:0)+H",0,0,0,0,0,0,0,"9.65409166666667","9.95409166666667","4105","","PE(10:0_26:0)+H","748.58508","607.56597","453.43022","229.17982","155.14305","379.39345","142.02639","9.65409166666667","9.95409166666667","4105"
"","PE(10:0_26:0)+H",0,0,0,0,0,0,0,"8.09175","8.39175","11689","","PE(10:0_26:0)+H",0,0,0,0,0,0,0,"8.09175","8.39175","11689","","PE(10:0_26:0)+H",0,0,0,0,0,0,0,"8.09175","8.39175","11689","","PE(10:0_26:0)+H",0,0,0,0,0,0,0,"8.09175","8.39175","11689","","PE(10:0_26:0)+H",0,0,0,0,0,0,0,"8.09175","8.39175","11689","","PE(10:0_26:0)+H","748.58508","607.56597","453.43022","229.17982","155.14305","379.39345","142.02639","8.09175","8.39175","11689"
"","PE(12:0_16:0)+H",0,0,0,0,0,0,0,"4.97676527777778","5.27676527777778","3409","","PE(12:0_16:0)+H",0,0,0,0,0,0,0,"4.97676527777778","5.27676527777778","3409","","PE(12:0_16:0)+H",0,0,0,0,0,0,0,"4.97676527777778","5.27676527777778","3409","","PE(12:0_16:0)+H",0,0,0,0,0,0,0,"4.97676527777778","5.27676527777778","3409","","PE(12:0_16:0)+H",0,0,0,0,0,0,0,"4.97676527777778","5.27676527777778","3409","","PE(12:0_16:0)+H","636.45988","495.44077","313.27372","257.21112","183.17435","239.23695","142.02639","4.97676527777778","5.27676527777778","3409"
"","PE(12:0_16:0)+H",0,0,0,0,0,0,0,"1.39863194444444","1.69863194444444","14975","","PE(12:0_16:0)+H",0,0,0,0,0,0,0,"1.39863194444444","1.69863194444444","14975","","PE(12:0_16:0)+H",0,0,0,0,0,0,0,"1.39863194444444","1.69863194444444","14975","","PE(12:0_16:0)+H",0,0,0,0,0,0,0,"1.39863194444444","1.69863194444444","14975","","PE(12:0_16:0)+H",0,0,0,0,0,0,0,"1.39863194444444","1.69863194444444","14975","","PE(12:0_16:0)+H","636.45988","495.44077","313.27372","257.21112","183.17435","239.23695","142.02639","1.39863194444444","1.69863194444444","14975"
"","PE(12:0_17:0)+H",0,0,0,0,0,0,0,"3.33079861111111","3.63079861111111","5401","","PE(12:0_17:0)+H",0,0,0,0,0,0,0,"3.33079861111111","3.63079861111111","5401","","PE(12:0_17:0)+H",0,0,0,0,0,0,0,"3.33079861111111","3.63079861111111","5401","","PE(12:0_17:0)+H",0,0,0,0,0,0,0,"3.33079861111111","3.63079861111111","5401","","PE(12:0_17:0)+H",0,0,0,0,0,0,0,"3.33079861111111","3.63079861111111","5401","","PE(12:0_17:0)+H","650.47558","509.45647","327.28942","257.21112","183.17435","253.25265","142.02639","3.33079861111111","3.63079861111111","5401"
"","PE(12:0_18:0)+H",1,1,0,0,0,0,1,"6.30153194444444","6.60153194444444","97","","PE(12:0_18:0)+H",6.479667,6.479667,0,0,0,0,6.479667,"6.30153194444444","6.60153194444444","97","","PE(12:0_18:0)+H",2,2,0,0,0,0,1,"6.30153194444444","6.60153194444444","97","","PE(12:0_18:0)+H",69924.22,16353570,0,0,0,0,8939.61,"6.30153194444444","6.60153194444444","97","","PE(12:0_18:0)+H",664.49195,523.4727,0,0,0,0,142.0265,"6.30153194444444","6.60153194444444","97","","PE(12:0_18:0)+H","664.49118","523.47207","341.30502","257.21112","183.17435","267.26825","142.02639","6.30153194444444","6.60153194444444","97"
"","PE(12:0_18:0)+H",1,1,0,0,0,0,0,"6.48472083333333","6.78472083333333","15124","","PE(12:0_18:0)+H",6.597385,6.597385,0,0,0,0,0,"6.48472083333333","6.78472083333333","15124","","PE(12:0_18:0)+H",1,1,0,0,0,0,0,"6.48472083333333","6.78472083333333","15124","","PE(12:0_18:0)+H",6324.5,1614014,0,0,0,0,0,"6.48472083333333","6.78472083333333","15124","","PE(12:0_18:0)+H",664.4921,523.473,0,0,0,0,0,"6.48472083333333","6.78472083333333","15124","","PE(12:0_18:0)+H","664.49118","523.47207","341.30502","257.21112","183.17435","267.26825","142.02639","6.48472083333333","6.78472083333333","15124"
"","PE(12:0_19:0)+H",1,0,0,0,0,0,0,"4.68950454545455","4.98950454545455","1155","","PE(12:0_19:0)+H",4.868633,0,0,0,0,0,0,"4.68950454545455","4.98950454545455","1155","","PE(12:0_19:0)+H",1,0,0,0,0,0,0,"4.68950454545455","4.98950454545455","1155","","PE(12:0_19:0)+H",122538.7,0,0,0,0,0,0,"4.68950454545455","4.98950454545455","1155","","PE(12:0_19:0)+H",678.509,0,0,0,0,0,0,"4.68950454545455","4.98950454545455","1155","","PE(12:0_19:0)+H","678.50688","537.48777","355.32072","257.21112","183.17435","281.28395","142.02639","4.68950454545455","4.98950454545455","1155"
"","PE(12:0_19:0)+H",1,0,0,0,0,0,0,"4.69344722222222","4.99344722222222","12687","","PE(12:0_19:0)+H",4.868633,0,0,0,0,0,0,"4.69344722222222","4.99344722222222","12687","","PE(12:0_19:0)+H",1,0,0,0,0,0,0,"4.69344722222222","4.99344722222222","12687","","PE(12:0_19:0)+H",122538.7,0,0,0,0,0,0,"4.69344722222222","4.99344722222222","12687","","PE(12:0_19:0)+H",678.509,0,0,0,0,0,0,"4.69344722222222","4.99344722222222","12687","","PE(12:0_19:0)+H","678.50688","537.48777","355.32072","257.21112","183.17435","281.28395","142.02639","4.69344722222222","4.99344722222222","12687"
"","PE(12:0_20:0)+H",0,0,0,0,0,0,0,"5.37767361111111","5.67767361111111","2266","","PE(12:0_20:0)+H",0,0,0,0,0,0,0,"5.37767361111111","5.67767361111111","2266","","PE(12:0_20:0)+H",0,0,0,0,0,0,0,"5.37767361111111","5.67767361111111","2266","","PE(12:0_20:0)+H",0,0,0,0,0,0,0,"5.37767361111111","5.67767361111111","2266","","PE(12:0_20:0)+H",0,0,0,0,0,0,0,"5.37767361111111","5.67767361111111","2266","","PE(12:0_20:0)+H","692.52248","551.50337","369.33632","257.21112","183.17435","295.29955","142.02639","5.37767361111111","5.67767361111111","2266"
"","PE(12:0_20:0)+H",0,0,0,0,0,0,0,"5.64302916666667","5.94302916666667","3402","","PE(12:0_20:0)+H",0,0,0,0,0,0,0,"5.64302916666667","5.94302916666667","3402","","PE(12:0_20:0)+H",0,0,0,0,0,0,0,"5.64302916666667","5.94302916666667","3402","","PE(12:0_20:0)+H",0,0,0,0,0,0,0,"5.64302916666667","5.94302916666667","3402","","PE(12:0_20:0)+H",0,0,0,0,0,0,0,"5.64302916666667","5.94302916666667","3402","","PE(12:0_20:0)+H","692.52248","551.50337","369.33632","257.21112","183.17435","295.29955","142.02639","5.64302916666667","5.94302916666667","3402"
"","PE(12:0_20:0)+H",0,0,0,0,0,0,0,"5.12018472222222","5.42018472222222","4596","","PE(12:0_20:0)+H",0,0,0,0,0,0,0,"5.12018472222222","5.42018472222222","4596","","PE(12:0_20:0)+H",0,0,0,0,0,0,0,"5.12018472222222","5.42018472222222","4596","","PE(12:0_20:0)+H",0,0,0,0,0,0,0,"5.12018472222222","5.42018472222222","4596","","PE(12:0_20:0)+H",0,0,0,0,0,0,0,"5.12018472222222","5.42018472222222","4596","","PE(12:0_20:0)+H","692.52248","551.50337","369.33632","257.21112","183.17435","295.29955","142.02639","5.12018472222222","5.42018472222222","4596"
"","PE(12:0_20:0)+H",0,0,0,0,0,0,0,"12.1199472222222","12.4199472222222","7285","","PE(12:0_20:0)+H",0,0,0,0,0,0,0,"12.1199472222222","12.4199472222222","7285","","PE(12:0_20:0)+H",0,0,0,0,0,0,0,"12.1199472222222","12.4199472222222","7285","","PE(12:0_20:0)+H",0,0,0,0,0,0,0,"12.1199472222222","12.4199472222222","7285","","PE(12:0_20:0)+H",0,0,0,0,0,0,0,"12.1199472222222","12.4199472222222","7285","","PE(12:0_20:0)+H","692.52248","551.50337","369.33632","257.21112","183.17435","295.29955","142.02639","12.1199472222222","12.4199472222222","7285"
"","PE(12:0_20:1)+H",0,0,0,0,0,0,0,"12.0874060606061","12.3874060606061","9023","","PE(12:0_20:1)+H",0,0,0,0,0,0,0,"12.0874060606061","12.3874060606061","9023","","PE(12:0_20:1)+H",0,0,0,0,0,0,0,"12.0874060606061","12.3874060606061","9023","","PE(12:0_20:1)+H",0,0,0,0,0,0,0,"12.0874060606061","12.3874060606061","9023","","PE(12:0_20:1)+H",0,0,0,0,0,0,0,"12.0874060606061","12.3874060606061","9023","","PE(12:0_20:1)+H","690.50688","549.48777","367.32072","257.21112","183.17435","293.28395","142.02639","12.0874060606061","12.3874060606061","9023"
"","PE(12:0_20:2)+H",0,0,0,0,0,0,0,"11.5169424242424","11.8169424242424","12384","","PE(12:0_20:2)+H",0,0,0,0,0,0,0,"11.5169424242424","11.8169424242424","12384","","PE(12:0_20:2)+H",0,0,0,0,0,0,0,"11.5169424242424","11.8169424242424","12384","","PE(12:0_20:2)+H",0,0,0,0,0,0,0,"11.5169424242424","11.8169424242424","12384","","PE(12:0_20:2)+H",0,0,0,0,0,0,0,"11.5169424242424","11.8169424242424","12384","","PE(12:0_20:2)+H","688.49118","547.47207","365.30502","257.21112","183.17435","291.26825","142.02639","11.5169424242424","11.8169424242424","12384"
"","PE(12:0_20:3)+H",0,0,0,0,0,0,0,"6.29392361111111","6.59392361111111","12753","","PE(12:0_20:3)+H",0,0,0,0,0,0,0,"6.29392361111111","6.59392361111111","12753","","PE(12:0_20:3)+H",0,0,0,0,0,0,0,"6.29392361111111","6.59392361111111","12753","","PE(12:0_20:3)+H",0,0,0,0,0,0,0,"6.29392361111111","6.59392361111111","12753","","PE(12:0_20:3)+H",0,0,0,0,0,0,0,"6.29392361111111","6.59392361111111","12753","","PE(12:0_20:3)+H","686.47558","545.45647","363.28942","257.21112","183.17435","289.25265","142.02639","6.29392361111111","6.59392361111111","12753"
"","PE(12:0_21:0)+H",1,0,0,0,0,0,0,"6.02765","6.32765","188","","PE(12:0_21:0)+H",6.168828,0,0,0,0,0,0,"6.02765","6.32765","188","","PE(12:0_21:0)+H",3,0,0,0,0,0,0,"6.02765","6.32765","188","","PE(12:0_21:0)+H",1563772,0,0,0,0,0,0,"6.02765","6.32765","188","","PE(12:0_21:0)+H",706.538766666667,0,0,0,0,0,0,"6.02765","6.32765","188","","PE(12:0_21:0)+H","706.53818","565.51907","383.35202","257.21112","183.17435","309.31525","142.02639","6.02765","6.32765","188"
"","PE(12:0_22:0)+H",1,1,0,0,0,0,1,"8.64666527777777","8.94666527777777","95","","PE(12:0_22:0)+H",8.815608,8.815608,0,0,0,0,8.815608,"8.64666527777777","8.94666527777777","95","","PE(12:0_22:0)+H",2,2,0,0,0,0,2,"8.64666527777777","8.94666527777777","95","","PE(12:0_22:0)+H",73318.2,17832860,0,0,0,0,6879.517,"8.64666527777777","8.94666527777777","95","","PE(12:0_22:0)+H",720.5545,579.5354,0,0,0,0,142.02665,"8.64666527777777","8.94666527777777","95","","PE(12:0_22:0)+H","720.55378","579.53467","397.36762","257.21112","183.17435","323.33085","142.02639","8.64666527777777","8.94666527777777","95"
"","PE(12:0_22:0)+H",1,0,0,0,0,0,0,"6.63066666666667","6.93066666666667","518","","PE(12:0_22:0)+H",6.821414,0,0,0,0,0,0,"6.63066666666667","6.93066666666667","518","","PE(12:0_22:0)+H",1,0,0,0,0,0,0,"6.63066666666667","6.93066666666667","518","","PE(12:0_22:0)+H",360136.4,0,0,0,0,0,0,"6.63066666666667","6.93066666666667","518","","PE(12:0_22:0)+H",720.5547,0,0,0,0,0,0,"6.63066666666667","6.93066666666667","518","","PE(12:0_22:0)+H","720.55378","579.53467","397.36762","257.21112","183.17435","323.33085","142.02639","6.63066666666667","6.93066666666667","518"
"","PE(12:0_22:0)+H",1,0,0,0,0,0,0,"6.43381527777778","6.73381527777778","1486","","PE(12:0_22:0)+H",6.58182,0,0,0,0,0,0,"6.43381527777778","6.73381527777778","1486","","PE(12:0_22:0)+H",1,0,0,0,0,0,0,"6.43381527777778","6.73381527777778","1486","","PE(12:0_22:0)+H",89414.06,0,0,0,0,0,0,"6.43381527777778","6.73381527777778","1486","","PE(12:0_22:0)+H",720.5549,0,0,0,0,0,0,"6.43381527777778","6.73381527777778","1486","","PE(12:0_22:0)+H","720.55378","579.53467","397.36762","257.21112","183.17435","323.33085","142.02639","6.43381527777778","6.73381527777778","1486"
"","PE(12:0_22:1)+H",1,1,0,0,0,0,0,"7.62599583333333","7.92599583333333","802","","PE(12:0_22:1)+H",7.810819,7.810819,0,0,0,0,0,"7.62599583333333","7.92599583333333","802","","PE(12:0_22:1)+H",1,2,0,0,0,0,0,"7.62599583333333","7.92599583333333","802","","PE(12:0_22:1)+H",6364.684,934306.4,0,0,0,0,0,"7.62599583333333","7.92599583333333","802","","PE(12:0_22:1)+H",718.5387,577.51975,0,0,0,0,0,"7.62599583333333","7.92599583333333","802","","PE(12:0_22:1)+H","718.53818","577.51907","395.35202","257.21112","183.17435","321.31525","142.02639","7.62599583333333","7.92599583333333","802"
"","PE(12:0_22:1)+H",1,0,0,0,0,0,0,"5.51697222222222","5.81697222222222","1575","","PE(12:0_22:1)+H",5.717829,0,0,0,0,0,0,"5.51697222222222","5.81697222222222","1575","","PE(12:0_22:1)+H",1,0,0,0,0,0,0,"5.51697222222222","5.81697222222222","1575","","PE(12:0_22:1)+H",54893.42,0,0,0,0,0,0,"5.51697222222222","5.81697222222222","1575","","PE(12:0_22:1)+H",718.5396,0,0,0,0,0,0,"5.51697222222222","5.81697222222222","1575","","PE(12:0_22:1)+H","718.53818","577.51907","395.35202","257.21112","183.17435","321.31525","142.02639","5.51697222222222","5.81697222222222","1575"
"","PE(12:0_22:1)+H",0,0,0,0,0,0,0,"12.7411416666667","13.0411416666667","2551","","PE(12:0_22:1)+H",0,0,0,0,0,0,0,"12.7411416666667","13.0411416666667","2551","","PE(12:0_22:1)+H",0,0,0,0,0,0,0,"12.7411416666667","13.0411416666667","2551","","PE(12:0_22:1)+H",0,0,0,0,0,0,0,"12.7411416666667","13.0411416666667","2551","","PE(12:0_22:1)+H",0,0,0,0,0,0,0,"12.7411416666667","13.0411416666667","2551","","PE(12:0_22:1)+H","718.53818","577.51907","395.35202","257.21112","183.17435","321.31525","142.02639","12.7411416666667","13.0411416666667","2551"
"","PE(12:0_22:1)+H",0,0,0,0,0,0,0,"5.99224242424243","6.29224242424243","5695","","PE(12:0_22:1)+H",0,0,0,0,0,0,0,"5.99224242424243","6.29224242424243","5695","","PE(12:0_22:1)+H",0,0,0,0,0,0,0,"5.99224242424243","6.29224242424243","5695","","PE(12:0_22:1)+H",0,0,0,0,0,0,0,"5.99224242424243","6.29224242424243","5695","","PE(12:0_22:1)+H",0,0,0,0,0,0,0,"5.99224242424243","6.29224242424243","5695","","PE(12:0_22:1)+H","718.53818","577.51907","395.35202","257.21112","183.17435","321.31525","142.02639","5.99224242424243","6.29224242424243","5695"
