"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","Cer","[M+H]+","M+H-H2O","M+H-2H2O","M+H-T2-H2O","M+H-T2-2H2O","RT_min","RT_max","Comment","RT at Max Intensity","Cer","[M+H]+","M+H-H2O","M+H-2H2O","M+H-T2-H2O","M+H-T2-2H2O","RT_min","RT_max","Comment","Number of Scans","Cer","[M+H]+","M+H-H2O","M+H-2H2O","M+H-T2-H2O","M+H-T2-2H2O","RT_min","RT_max","Comment","Max Intensity","Cer","[M+H]+","M+H-H2O","M+H-2H2O","M+H-T2-H2O","M+H-T2-2H2O","RT_min","RT_max","Comment","Average m/z","Cer","[M+H]+","M+H-H2O","M+H-2H2O","M+H-T2-H2O","M+H-T2-2H2O","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","Cer","[M+H]+","M+H-H2O","M+H-2H2O","M+H-T2-H2O","M+H-T2-2H2O","RT_min","RT_max","Comment"
"","Cer(d20:0/19:0)+H",0,0,0,0,0,"10.2995597222222","10.5995597222222","16705","","Cer(d20:0/19:0)+H",0,0,0,0,0,"10.2995597222222","10.5995597222222","16705","","Cer(d20:0/19:0)+H",0,0,0,0,0,"10.2995597222222","10.5995597222222","16705","","Cer(d20:0/19:0)+H",0,0,0,0,0,"10.2995597222222","10.5995597222222","16705","","Cer(d20:0/19:0)+H",0,0,0,0,0,"10.2995597222222","10.5995597222222","16705","","Cer(d20:0/19:0)+H","610.61328","592.6027","574.59212","312.325895","294.315315","10.2995597222222","10.5995597222222","16705"
"","Cer(d20:0/20:0)+H",0,0,0,0,0,"10.7435694444444","11.0435694444444","1417","","Cer(d20:0/20:0)+H",0,0,0,0,0,"10.7435694444444","11.0435694444444","1417","","Cer(d20:0/20:0)+H",0,0,0,0,0,"10.7435694444444","11.0435694444444","1417","","Cer(d20:0/20:0)+H",0,0,0,0,0,"10.7435694444444","11.0435694444444","1417","","Cer(d20:0/20:0)+H",0,0,0,0,0,"10.7435694444444","11.0435694444444","1417","","Cer(d20:0/20:0)+H","624.62888","606.6183","588.60772","312.325895","294.315315","10.7435694444444","11.0435694444444","1417"
"","Cer(d20:0/20:0)+H",0,0,0,0,0,"9.24833939393939","9.54833939393939","11432","","Cer(d20:0/20:0)+H",0,0,0,0,0,"9.24833939393939","9.54833939393939","11432","","Cer(d20:0/20:0)+H",0,0,0,0,0,"9.24833939393939","9.54833939393939","11432","","Cer(d20:0/20:0)+H",0,0,0,0,0,"9.24833939393939","9.54833939393939","11432","","Cer(d20:0/20:0)+H",0,0,0,0,0,"9.24833939393939","9.54833939393939","11432","","Cer(d20:0/20:0)+H","624.62888","606.6183","588.60772","312.325895","294.315315","9.24833939393939","9.54833939393939","11432"
"","Cer(d20:0/20:0)+H",0,0,0,0,0,"10.7435694444444","11.0435694444444","1417","","Cer(d20:0/20:0)+H",0,0,0,0,0,"10.7435694444444","11.0435694444444","1417","","Cer(d20:0/20:0)+H",0,0,0,0,0,"10.7435694444444","11.0435694444444","1417","","Cer(d20:0/20:0)+H",0,0,0,0,0,"10.7435694444444","11.0435694444444","1417","","Cer(d20:0/20:0)+H",0,0,0,0,0,"10.7435694444444","11.0435694444444","1417","","Cer(d20:0/20:0)+H","624.62888","606.6183","588.60772","312.325895","294.315315","10.7435694444444","11.0435694444444","1417"
"","Cer(d20:0/20:0)+H",0,0,0,0,0,"9.24833939393939","9.54833939393939","11432","","Cer(d20:0/20:0)+H",0,0,0,0,0,"9.24833939393939","9.54833939393939","11432","","Cer(d20:0/20:0)+H",0,0,0,0,0,"9.24833939393939","9.54833939393939","11432","","Cer(d20:0/20:0)+H",0,0,0,0,0,"9.24833939393939","9.54833939393939","11432","","Cer(d20:0/20:0)+H",0,0,0,0,0,"9.24833939393939","9.54833939393939","11432","","Cer(d20:0/20:0)+H","624.62888","606.6183","588.60772","312.325895","294.315315","9.24833939393939","9.54833939393939","11432"
"","Cer(d20:0/20:1)+H",0,1,1,0,0,"10.4325819444444","10.7325819444444","365","","Cer(d20:0/20:1)+H",10.61602,10.61602,10.61602,0,0,"10.4325819444444","10.7325819444444","365","","Cer(d20:0/20:1)+H",1,1,1,0,0,"10.4325819444444","10.7325819444444","365","","Cer(d20:0/20:1)+H",743.6637,724078.8,166113.5,0,0,"10.4325819444444","10.7325819444444","365","","Cer(d20:0/20:1)+H",622.6155,604.6035,586.593,0,0,"10.4325819444444","10.7325819444444","365","","Cer(d20:0/20:1)+H","622.61328","604.6027","586.59212","312.325895","294.315315","10.4325819444444","10.7325819444444","365"
"","Cer(d20:0/20:1)+H",0,0,0,0,0,"12.4502861111111","12.7502861111111","927","","Cer(d20:0/20:1)+H",0,0,0,0,0,"12.4502861111111","12.7502861111111","927","","Cer(d20:0/20:1)+H",0,0,0,0,0,"12.4502861111111","12.7502861111111","927","","Cer(d20:0/20:1)+H",0,0,0,0,0,"12.4502861111111","12.7502861111111","927","","Cer(d20:0/20:1)+H",0,0,0,0,0,"12.4502861111111","12.7502861111111","927","","Cer(d20:0/20:1)+H","622.61328","604.6027","586.59212","312.325895","294.315315","12.4502861111111","12.7502861111111","927"
"","Cer(d20:0/20:1)+H",0,0,0,0,0,"12.7063555555556","13.0063555555556","3659","","Cer(d20:0/20:1)+H",0,0,0,0,0,"12.7063555555556","13.0063555555556","3659","","Cer(d20:0/20:1)+H",0,0,0,0,0,"12.7063555555556","13.0063555555556","3659","","Cer(d20:0/20:1)+H",0,0,0,0,0,"12.7063555555556","13.0063555555556","3659","","Cer(d20:0/20:1)+H",0,0,0,0,0,"12.7063555555556","13.0063555555556","3659","","Cer(d20:0/20:1)+H","622.61328","604.6027","586.59212","312.325895","294.315315","12.7063555555556","13.0063555555556","3659"
"","Cer(d20:0/20:1)+H",0,0,0,0,0,"9.73998888888889","10.0399888888889","5508","","Cer(d20:0/20:1)+H",0,0,0,0,0,"9.73998888888889","10.0399888888889","5508","","Cer(d20:0/20:1)+H",0,0,0,0,0,"9.73998888888889","10.0399888888889","5508","","Cer(d20:0/20:1)+H",0,0,0,0,0,"9.73998888888889","10.0399888888889","5508","","Cer(d20:0/20:1)+H",0,0,0,0,0,"9.73998888888889","10.0399888888889","5508","","Cer(d20:0/20:1)+H","622.61328","604.6027","586.59212","312.325895","294.315315","9.73998888888889","10.0399888888889","5508"
"","Cer(d20:0/20:1)+H",0,0,0,0,0,"10.2910621212121","10.5910621212121","18400","","Cer(d20:0/20:1)+H",0,0,0,0,0,"10.2910621212121","10.5910621212121","18400","","Cer(d20:0/20:1)+H",0,0,0,0,0,"10.2910621212121","10.5910621212121","18400","","Cer(d20:0/20:1)+H",0,0,0,0,0,"10.2910621212121","10.5910621212121","18400","","Cer(d20:0/20:1)+H",0,0,0,0,0,"10.2910621212121","10.5910621212121","18400","","Cer(d20:0/20:1)+H","622.61328","604.6027","586.59212","312.325895","294.315315","10.2910621212121","10.5910621212121","18400"
"","Cer(d20:0/20:2)+H",0,1,1,0,0,"9.54950555555556","9.84950555555556","1092","","Cer(d20:0/20:2)+H",0,9.723732,9.723732,0,0,"9.54950555555556","9.84950555555556","1092","","Cer(d20:0/20:2)+H",0,1,1,0,0,"9.54950555555556","9.84950555555556","1092","","Cer(d20:0/20:2)+H",0,145523.6,35235.78,0,0,"9.54950555555556","9.84950555555556","1092","","Cer(d20:0/20:2)+H",0,602.588,584.5775,0,0,"9.54950555555556","9.84950555555556","1092","","Cer(d20:0/20:2)+H","620.59758","602.587","584.57642","312.325895","294.315315","9.54950555555556","9.84950555555556","1092"
"","Cer(d20:0/20:2)+H",0,0,0,0,0,"9.37231111111111","9.67231111111111","3088","","Cer(d20:0/20:2)+H",0,0,0,0,0,"9.37231111111111","9.67231111111111","3088","","Cer(d20:0/20:2)+H",0,0,0,0,0,"9.37231111111111","9.67231111111111","3088","","Cer(d20:0/20:2)+H",0,0,0,0,0,"9.37231111111111","9.67231111111111","3088","","Cer(d20:0/20:2)+H",0,0,0,0,0,"9.37231111111111","9.67231111111111","3088","","Cer(d20:0/20:2)+H","620.59758","602.587","584.57642","312.325895","294.315315","9.37231111111111","9.67231111111111","3088"
"","Cer(d20:0/20:2)+H",0,0,0,0,0,"8.9167875","9.2167875","8591","","Cer(d20:0/20:2)+H",0,0,0,0,0,"8.9167875","9.2167875","8591","","Cer(d20:0/20:2)+H",0,0,0,0,0,"8.9167875","9.2167875","8591","","Cer(d20:0/20:2)+H",0,0,0,0,0,"8.9167875","9.2167875","8591","","Cer(d20:0/20:2)+H",0,0,0,0,0,"8.9167875","9.2167875","8591","","Cer(d20:0/20:2)+H","620.59758","602.587","584.57642","312.325895","294.315315","8.9167875","9.2167875","8591"
"","Cer(d20:0/20:3)+H",0,0,0,0,0,"9.80264583333333","10.1026458333333","7039","","Cer(d20:0/20:3)+H",0,0,0,0,0,"9.80264583333333","10.1026458333333","7039","","Cer(d20:0/20:3)+H",0,0,0,0,0,"9.80264583333333","10.1026458333333","7039","","Cer(d20:0/20:3)+H",0,0,0,0,0,"9.80264583333333","10.1026458333333","7039","","Cer(d20:0/20:3)+H",0,0,0,0,0,"9.80264583333333","10.1026458333333","7039","","Cer(d20:0/20:3)+H","618.58198","600.5714","582.56082","312.325895","294.315315","9.80264583333333","10.1026458333333","7039"
"","Cer(d20:0/20:3)+H",0,0,0,0,0,"8.55392777777778","8.85392777777778","10517","","Cer(d20:0/20:3)+H",0,0,0,0,0,"8.55392777777778","8.85392777777778","10517","","Cer(d20:0/20:3)+H",0,0,0,0,0,"8.55392777777778","8.85392777777778","10517","","Cer(d20:0/20:3)+H",0,0,0,0,0,"8.55392777777778","8.85392777777778","10517","","Cer(d20:0/20:3)+H",0,0,0,0,0,"8.55392777777778","8.85392777777778","10517","","Cer(d20:0/20:3)+H","618.58198","600.5714","582.56082","312.325895","294.315315","8.55392777777778","8.85392777777778","10517"
"","Cer(d20:0/20:4)+H",0,0,0,0,0,"9.49427638888889","9.79427638888889","10744","","Cer(d20:0/20:4)+H",0,0,0,0,0,"9.49427638888889","9.79427638888889","10744","","Cer(d20:0/20:4)+H",0,0,0,0,0,"9.49427638888889","9.79427638888889","10744","","Cer(d20:0/20:4)+H",0,0,0,0,0,"9.49427638888889","9.79427638888889","10744","","Cer(d20:0/20:4)+H",0,0,0,0,0,"9.49427638888889","9.79427638888889","10744","","Cer(d20:0/20:4)+H","616.56628","598.5557","580.54512","312.325895","294.315315","9.49427638888889","9.79427638888889","10744"
"","Cer(d20:0/20:4)+H",0,0,0,0,0,"9.49429027777778","9.79429027777778","13800","","Cer(d20:0/20:4)+H",0,0,0,0,0,"9.49429027777778","9.79429027777778","13800","","Cer(d20:0/20:4)+H",0,0,0,0,0,"9.49429027777778","9.79429027777778","13800","","Cer(d20:0/20:4)+H",0,0,0,0,0,"9.49429027777778","9.79429027777778","13800","","Cer(d20:0/20:4)+H",0,0,0,0,0,"9.49429027777778","9.79429027777778","13800","","Cer(d20:0/20:4)+H","616.56628","598.5557","580.54512","312.325895","294.315315","9.49429027777778","9.79429027777778","13800"
"","Cer(d20:0/21:0)+H",1,1,1,0,0,"11.1802430555556","11.4802430555556","1490","","Cer(d20:0/21:0)+H",11.35746,11.35746,11.35746,0,0,"11.1802430555556","11.4802430555556","1490","","Cer(d20:0/21:0)+H",1,1,1,0,0,"11.1802430555556","11.4802430555556","1490","","Cer(d20:0/21:0)+H",78843.57,292982.3,11349.74,0,0,"11.1802430555556","11.4802430555556","1490","","Cer(d20:0/21:0)+H",638.6458,620.6351,602.625,0,0,"11.1802430555556","11.4802430555556","1490","","Cer(d20:0/21:0)+H","638.64458","620.634","602.62342","312.325895","294.315315","11.1802430555556","11.4802430555556","1490"
"","Cer(d20:0/21:0)+H",0,0,0,0,0,"12.9819375","13.2819375","4455","","Cer(d20:0/21:0)+H",0,0,0,0,0,"12.9819375","13.2819375","4455","","Cer(d20:0/21:0)+H",0,0,0,0,0,"12.9819375","13.2819375","4455","","Cer(d20:0/21:0)+H",0,0,0,0,0,"12.9819375","13.2819375","4455","","Cer(d20:0/21:0)+H",0,0,0,0,0,"12.9819375","13.2819375","4455","","Cer(d20:0/21:0)+H","638.64458","620.634","602.62342","312.325895","294.315315","12.9819375","13.2819375","4455"
"","Cer(d20:0/21:0)+H",0,0,0,0,0,"12.99535","13.29535","16085","","Cer(d20:0/21:0)+H",0,0,0,0,0,"12.99535","13.29535","16085","","Cer(d20:0/21:0)+H",0,0,0,0,0,"12.99535","13.29535","16085","","Cer(d20:0/21:0)+H",0,0,0,0,0,"12.99535","13.29535","16085","","Cer(d20:0/21:0)+H",0,0,0,0,0,"12.99535","13.29535","16085","","Cer(d20:0/21:0)+H","638.64458","620.634","602.62342","312.325895","294.315315","12.99535","13.29535","16085"
"","Cer(d20:0/22:0)+H",1,1,1,1,0,"11.5915416666667","11.8915416666667","784","","Cer(d20:0/22:0)+H",11.73425,11.73425,11.73425,11.73425,11.73425,"11.5915416666667","11.8915416666667","784","","Cer(d20:0/22:0)+H",1,1,1,1,1,"11.5915416666667","11.8915416666667","784","","Cer(d20:0/22:0)+H",199490.4,788380.4,30546.16,3374.56,855.9257,"11.5915416666667","11.8915416666667","784","","Cer(d20:0/22:0)+H",652.6614,634.6508,616.6405,312.3265,294.3161,"11.5915416666667","11.8915416666667","784","","Cer(d20:0/22:0)+H","652.66018","634.6496","616.63902","312.325895","294.315315","11.5915416666667","11.8915416666667","784"
"","Cer(d20:0/22:1)+H",1,1,1,0,0,"11.3082560606061","11.6082560606061","148","","Cer(d20:0/22:1)+H",11.44406,11.44406,11.44406,0,0,"11.3082560606061","11.6082560606061","148","","Cer(d20:0/22:1)+H",3,3,3,0,0,"11.3082560606061","11.6082560606061","148","","Cer(d20:0/22:1)+H",15923.22,2796524,620834.2,0,0,"11.3082560606061","11.6082560606061","148","","Cer(d20:0/22:1)+H",650.645066666667,632.635033333333,614.6246,0,0,"11.3082560606061","11.6082560606061","148","","Cer(d20:0/22:1)+H","650.64458","632.634","614.62342","312.325895","294.315315","11.3082560606061","11.6082560606061","148"
"","Cer(d20:0/22:1)+H",0,1,1,0,0,"11.140325","11.440325","1404","","Cer(d20:0/22:1)+H",11.31532,11.31532,11.31532,0,0,"11.140325","11.440325","1404","","Cer(d20:0/22:1)+H",1,1,1,0,0,"11.140325","11.440325","1404","","Cer(d20:0/22:1)+H",734.6305,227217.7,49396.18,0,0,"11.140325","11.440325","1404","","Cer(d20:0/22:1)+H",650.6444,632.6354,614.6249,0,0,"11.140325","11.440325","1404","","Cer(d20:0/22:1)+H","650.64458","632.634","614.62342","312.325895","294.315315","11.140325","11.440325","1404"
"","Cer(d20:0/22:1)+H",0,0,0,0,0,"10.6758791666667","10.9758791666667","1832","","Cer(d20:0/22:1)+H",0,0,0,0,0,"10.6758791666667","10.9758791666667","1832","","Cer(d20:0/22:1)+H",0,0,0,0,0,"10.6758791666667","10.9758791666667","1832","","Cer(d20:0/22:1)+H",0,0,0,0,0,"10.6758791666667","10.9758791666667","1832","","Cer(d20:0/22:1)+H",0,0,0,0,0,"10.6758791666667","10.9758791666667","1832","","Cer(d20:0/22:1)+H","650.64458","632.634","614.62342","312.325895","294.315315","10.6758791666667","10.9758791666667","1832"
"","Cer(d20:0/22:1)+H",0,0,0,0,0,"13.1762027777778","13.4762027777778","2269","","Cer(d20:0/22:1)+H",0,0,0,0,0,"13.1762027777778","13.4762027777778","2269","","Cer(d20:0/22:1)+H",0,0,0,0,0,"13.1762027777778","13.4762027777778","2269","","Cer(d20:0/22:1)+H",0,0,0,0,0,"13.1762027777778","13.4762027777778","2269","","Cer(d20:0/22:1)+H",0,0,0,0,0,"13.1762027777778","13.4762027777778","2269","","Cer(d20:0/22:1)+H","650.64458","632.634","614.62342","312.325895","294.315315","13.1762027777778","13.4762027777778","2269"
"","Cer(d20:0/22:2)+H",0,1,1,0,0,"10.3596444444444","10.6596444444444","494","","Cer(d20:0/22:2)+H",0,10.46025,10.46025,0,0,"10.3596444444444","10.6596444444444","494","","Cer(d20:0/22:2)+H",0,2,2,0,0,"10.3596444444444","10.6596444444444","494","","Cer(d20:0/22:2)+H",0,334557.6,90379.96,0,0,"10.3596444444444","10.6596444444444","494","","Cer(d20:0/22:2)+H",0,630.6192,612.6087,0,0,"10.3596444444444","10.6596444444444","494","","Cer(d20:0/22:2)+H","648.62888","630.6183","612.60772","312.325895","294.315315","10.3596444444444","10.6596444444444","494"
"","Cer(d20:0/22:2)+H",0,0,0,0,0,"9.9483513888889","10.2483513888889","4351","","Cer(d20:0/22:2)+H",0,0,0,0,0,"9.9483513888889","10.2483513888889","4351","","Cer(d20:0/22:2)+H",0,0,0,0,0,"9.9483513888889","10.2483513888889","4351","","Cer(d20:0/22:2)+H",0,0,0,0,0,"9.9483513888889","10.2483513888889","4351","","Cer(d20:0/22:2)+H",0,0,0,0,0,"9.9483513888889","10.2483513888889","4351","","Cer(d20:0/22:2)+H","648.62888","630.6183","612.60772","312.325895","294.315315","9.9483513888889","10.2483513888889","4351"
"","Cer(d20:0/22:2)+H",0,0,0,0,0,"10.9531944444444","11.2531944444444","4405","","Cer(d20:0/22:2)+H",0,0,0,0,0,"10.9531944444444","11.2531944444444","4405","","Cer(d20:0/22:2)+H",0,0,0,0,0,"10.9531944444444","11.2531944444444","4405","","Cer(d20:0/22:2)+H",0,0,0,0,0,"10.9531944444444","11.2531944444444","4405","","Cer(d20:0/22:2)+H",0,0,0,0,0,"10.9531944444444","11.2531944444444","4405","","Cer(d20:0/22:2)+H","648.62888","630.6183","612.60772","312.325895","294.315315","10.9531944444444","11.2531944444444","4405"
"","Cer(d20:0/22:2)+H",0,1,1,0,0,"10.2047847222222","10.5047847222222","4758","","Cer(d20:0/22:2)+H",0,10.46025,10.46025,0,0,"10.2047847222222","10.5047847222222","4758","","Cer(d20:0/22:2)+H",0,1,1,0,0,"10.2047847222222","10.5047847222222","4758","","Cer(d20:0/22:2)+H",0,334557.6,90379.96,0,0,"10.2047847222222","10.5047847222222","4758","","Cer(d20:0/22:2)+H",0,630.6191,612.6087,0,0,"10.2047847222222","10.5047847222222","4758","","Cer(d20:0/22:2)+H","648.62888","630.6183","612.60772","312.325895","294.315315","10.2047847222222","10.5047847222222","4758"
"","Cer(d20:0/22:2)+H",1,1,1,0,0,"10.4972958333333","10.7972958333333","9098","","Cer(d20:0/22:2)+H",10.70582,10.70582,10.70582,0,0,"10.4972958333333","10.7972958333333","9098","","Cer(d20:0/22:2)+H",1,2,2,0,0,"10.4972958333333","10.7972958333333","9098","","Cer(d20:0/22:2)+H",1106.167,394643,84226.8,0,0,"10.4972958333333","10.7972958333333","9098","","Cer(d20:0/22:2)+H",648.6307,630.6197,612.60915,0,0,"10.4972958333333","10.7972958333333","9098","","Cer(d20:0/22:2)+H","648.62888","630.6183","612.60772","312.325895","294.315315","10.4972958333333","10.7972958333333","9098"
"","Cer(d20:0/22:2)+H",0,0,0,0,0,"9.628065","9.928065","15508","","Cer(d20:0/22:2)+H",0,0,0,0,0,"9.628065","9.928065","15508","","Cer(d20:0/22:2)+H",0,0,0,0,0,"9.628065","9.928065","15508","","Cer(d20:0/22:2)+H",0,0,0,0,0,"9.628065","9.928065","15508","","Cer(d20:0/22:2)+H",0,0,0,0,0,"9.628065","9.928065","15508","","Cer(d20:0/22:2)+H","648.62888","630.6183","612.60772","312.325895","294.315315","9.628065","9.928065","15508"
"","Cer(d20:0/22:3)+H",0,1,1,0,0,"9.4889875","9.7889875","1340","","Cer(d20:0/22:3)+H",0,9.655471,9.655471,0,0,"9.4889875","9.7889875","1340","","Cer(d20:0/22:3)+H",0,1,1,0,0,"9.4889875","9.7889875","1340","","Cer(d20:0/22:3)+H",0,136597.3,35508.75,0,0,"9.4889875","9.7889875","1340","","Cer(d20:0/22:3)+H",0,628.6038,610.5933,0,0,"9.4889875","9.7889875","1340","","Cer(d20:0/22:3)+H","646.61328","628.6027","610.59212","312.325895","294.315315","9.4889875","9.7889875","1340"
"","Cer(d20:0/22:3)+H",0,0,0,0,0,"10.7468944444444","11.0468944444444","3439","","Cer(d20:0/22:3)+H",0,0,0,0,0,"10.7468944444444","11.0468944444444","3439","","Cer(d20:0/22:3)+H",0,0,0,0,0,"10.7468944444444","11.0468944444444","3439","","Cer(d20:0/22:3)+H",0,0,0,0,0,"10.7468944444444","11.0468944444444","3439","","Cer(d20:0/22:3)+H",0,0,0,0,0,"10.7468944444444","11.0468944444444","3439","","Cer(d20:0/22:3)+H","646.61328","628.6027","610.59212","312.325895","294.315315","10.7468944444444","11.0468944444444","3439"
"","Cer(d20:0/22:4)+H",1,0,0,0,0,"10.4680666666667","10.7680666666667","1380","","Cer(d20:0/22:4)+H",10.66874,0,0,0,0,"10.4680666666667","10.7680666666667","1380","","Cer(d20:0/22:4)+H",1,0,0,0,0,"10.4680666666667","10.7680666666667","1380","","Cer(d20:0/22:4)+H",256041.1,0,0,0,0,"10.4680666666667","10.7680666666667","1380","","Cer(d20:0/22:4)+H",644.597,0,0,0,0,"10.4680666666667","10.7680666666667","1380","","Cer(d20:0/22:4)+H","644.59758","626.587","608.57642","312.325895","294.315315","10.4680666666667","10.7680666666667","1380"
"","Cer(d20:0/22:4)+H",0,0,0,0,0,"8.61473888888889","8.91473888888889","6757","","Cer(d20:0/22:4)+H",0,0,0,0,0,"8.61473888888889","8.91473888888889","6757","","Cer(d20:0/22:4)+H",0,0,0,0,0,"8.61473888888889","8.91473888888889","6757","","Cer(d20:0/22:4)+H",0,0,0,0,0,"8.61473888888889","8.91473888888889","6757","","Cer(d20:0/22:4)+H",0,0,0,0,0,"8.61473888888889","8.91473888888889","6757","","Cer(d20:0/22:4)+H","644.59758","626.587","608.57642","312.325895","294.315315","8.61473888888889","8.91473888888889","6757"
"","Cer(d20:0/22:4)+H",0,0,0,0,0,"8.6131696969697","8.9131696969697","17447","","Cer(d20:0/22:4)+H",0,0,0,0,0,"8.6131696969697","8.9131696969697","17447","","Cer(d20:0/22:4)+H",0,0,0,0,0,"8.6131696969697","8.9131696969697","17447","","Cer(d20:0/22:4)+H",0,0,0,0,0,"8.6131696969697","8.9131696969697","17447","","Cer(d20:0/22:4)+H",0,0,0,0,0,"8.6131696969697","8.9131696969697","17447","","Cer(d20:0/22:4)+H","644.59758","626.587","608.57642","312.325895","294.315315","8.6131696969697","8.9131696969697","17447"
"","Cer(d20:0/22:4)+H",0,0,0,0,0,"10.2535666666667","10.5535666666667","18483","","Cer(d20:0/22:4)+H",0,0,0,0,0,"10.2535666666667","10.5535666666667","18483","","Cer(d20:0/22:4)+H",0,0,0,0,0,"10.2535666666667","10.5535666666667","18483","","Cer(d20:0/22:4)+H",0,0,0,0,0,"10.2535666666667","10.5535666666667","18483","","Cer(d20:0/22:4)+H",0,0,0,0,0,"10.2535666666667","10.5535666666667","18483","","Cer(d20:0/22:4)+H","644.59758","626.587","608.57642","312.325895","294.315315","10.2535666666667","10.5535666666667","18483"
"","Cer(d20:0/22:5)+H",0,0,0,0,0,"9.58673611111111","9.88673611111111","3067","","Cer(d20:0/22:5)+H",0,0,0,0,0,"9.58673611111111","9.88673611111111","3067","","Cer(d20:0/22:5)+H",0,0,0,0,0,"9.58673611111111","9.88673611111111","3067","","Cer(d20:0/22:5)+H",0,0,0,0,0,"9.58673611111111","9.88673611111111","3067","","Cer(d20:0/22:5)+H",0,0,0,0,0,"9.58673611111111","9.88673611111111","3067","","Cer(d20:0/22:5)+H","642.58198","624.5714","606.56082","312.325895","294.315315","9.58673611111111","9.88673611111111","3067"
"","Cer(d20:0/23:0)+H",0,0,0,0,0,"11.9808727272727","12.2808727272727","11448","","Cer(d20:0/23:0)+H",0,0,0,0,0,"11.9808727272727","12.2808727272727","11448","","Cer(d20:0/23:0)+H",0,0,0,0,0,"11.9808727272727","12.2808727272727","11448","","Cer(d20:0/23:0)+H",0,0,0,0,0,"11.9808727272727","12.2808727272727","11448","","Cer(d20:0/23:0)+H",0,0,0,0,0,"11.9808727272727","12.2808727272727","11448","","Cer(d20:0/23:0)+H","666.67588","648.6653","630.65472","312.325895","294.315315","11.9808727272727","12.2808727272727","11448"
"","Cer(d20:0/23:0)+H",0,0,0,0,0,"11.8341819444444","12.1341819444444","12874","","Cer(d20:0/23:0)+H",0,0,0,0,0,"11.8341819444444","12.1341819444444","12874","","Cer(d20:0/23:0)+H",0,0,0,0,0,"11.8341819444444","12.1341819444444","12874","","Cer(d20:0/23:0)+H",0,0,0,0,0,"11.8341819444444","12.1341819444444","12874","","Cer(d20:0/23:0)+H",0,0,0,0,0,"11.8341819444444","12.1341819444444","12874","","Cer(d20:0/23:0)+H","666.67588","648.6653","630.65472","312.325895","294.315315","11.8341819444444","12.1341819444444","12874"
"","Cer(d20:0/24:0)+H",0,0,0,0,0,"12.3572111111111","12.6572111111111","3207","","Cer(d20:0/24:0)+H",0,0,0,0,0,"12.3572111111111","12.6572111111111","3207","","Cer(d20:0/24:0)+H",0,0,0,0,0,"12.3572111111111","12.6572111111111","3207","","Cer(d20:0/24:0)+H",0,0,0,0,0,"12.3572111111111","12.6572111111111","3207","","Cer(d20:0/24:0)+H",0,0,0,0,0,"12.3572111111111","12.6572111111111","3207","","Cer(d20:0/24:0)+H","680.69148","662.6809","644.67032","312.325895","294.315315","12.3572111111111","12.6572111111111","3207"
"","Cer(d20:0/24:1)+H",0,0,0,0,0,"12.0986208333333","12.3986208333333","1304","","Cer(d20:0/24:1)+H",0,0,0,0,0,"12.0986208333333","12.3986208333333","1304","","Cer(d20:0/24:1)+H",0,0,0,0,0,"12.0986208333333","12.3986208333333","1304","","Cer(d20:0/24:1)+H",0,0,0,0,0,"12.0986208333333","12.3986208333333","1304","","Cer(d20:0/24:1)+H",0,0,0,0,0,"12.0986208333333","12.3986208333333","1304","","Cer(d20:0/24:1)+H","678.67588","660.6653","642.65472","312.325895","294.315315","12.0986208333333","12.3986208333333","1304"
"","Cer(d20:0/24:1)+H",0,0,0,0,0,"13.8205902777778","14.1205902777778","1371","","Cer(d20:0/24:1)+H",0,0,0,0,0,"13.8205902777778","14.1205902777778","1371","","Cer(d20:0/24:1)+H",0,0,0,0,0,"13.8205902777778","14.1205902777778","1371","","Cer(d20:0/24:1)+H",0,0,0,0,0,"13.8205902777778","14.1205902777778","1371","","Cer(d20:0/24:1)+H",0,0,0,0,0,"13.8205902777778","14.1205902777778","1371","","Cer(d20:0/24:1)+H","678.67588","660.6653","642.65472","312.325895","294.315315","13.8205902777778","14.1205902777778","1371"
"","Cer(d20:0/24:1)+H",0,0,0,0,0,"11.6858597222222","11.9858597222222","6470","","Cer(d20:0/24:1)+H",0,0,0,0,0,"11.6858597222222","11.9858597222222","6470","","Cer(d20:0/24:1)+H",0,0,0,0,0,"11.6858597222222","11.9858597222222","6470","","Cer(d20:0/24:1)+H",0,0,0,0,0,"11.6858597222222","11.9858597222222","6470","","Cer(d20:0/24:1)+H",0,0,0,0,0,"11.6858597222222","11.9858597222222","6470","","Cer(d20:0/24:1)+H","678.67588","660.6653","642.65472","312.325895","294.315315","11.6858597222222","11.9858597222222","6470"
"","Cer(d20:0/24:1)+H",0,0,0,0,0,"14.0583833333333","14.3583833333333","13260","","Cer(d20:0/24:1)+H",0,0,0,0,0,"14.0583833333333","14.3583833333333","13260","","Cer(d20:0/24:1)+H",0,0,0,0,0,"14.0583833333333","14.3583833333333","13260","","Cer(d20:0/24:1)+H",0,0,0,0,0,"14.0583833333333","14.3583833333333","13260","","Cer(d20:0/24:1)+H",0,0,0,0,0,"14.0583833333333","14.3583833333333","13260","","Cer(d20:0/24:1)+H","678.67588","660.6653","642.65472","312.325895","294.315315","14.0583833333333","14.3583833333333","13260"
