"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","Plasmenyl-PC","M+H","MH-PC","NL_sn1_ether","NL_sn1_59","NL_sn2_acyl","sn2_NL_H2O","LPC_T2_H","RCOO+58_T2","RCO_T2","PC_Head","RT_min","RT_max","Comment","RT at Max Intensity","Plasmenyl-PC","M+H","MH-PC","NL_sn1_ether","NL_sn1_59","NL_sn2_acyl","sn2_NL_H2O","LPC_T2_H","RCOO+58_T2","RCO_T2","PC_Head","RT_min","RT_max","Comment","Number of Scans","Plasmenyl-PC","M+H","MH-PC","NL_sn1_ether","NL_sn1_59","NL_sn2_acyl","sn2_NL_H2O","LPC_T2_H","RCOO+58_T2","RCO_T2","PC_Head","RT_min","RT_max","Comment","Max Intensity","Plasmenyl-PC","M+H","MH-PC","NL_sn1_ether","NL_sn1_59","NL_sn2_acyl","sn2_NL_H2O","LPC_T2_H","RCOO+58_T2","RCO_T2","PC_Head","RT_min","RT_max","Comment","Average m/z","Plasmenyl-PC","M+H","MH-PC","NL_sn1_ether","NL_sn1_59","NL_sn2_acyl","sn2_NL_H2O","LPC_T2_H","RCOO+58_T2","RCO_T2","PC_Head","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","Plasmenyl-PC","M+H","MH-PC","NL_sn1_ether","NL_sn1_59","NL_sn2_acyl","sn2_NL_H2O","LPC_T2_H","RCOO+58_T2","RCO_T2","PC_Head","RT_min","RT_max","Comment"
"","Plasmenyl-PC(P-18:0/22:2)+H",1,0,0,0,0,0,0,0,0,1,"9.51529583333333","9.81529583333333","1216","","Plasmenyl-PC(P-18:0/22:2)+H",9.685922,0,0,0,0,0,0,0,0,9.685922,"9.51529583333333","9.81529583333333","1216","","Plasmenyl-PC(P-18:0/22:2)+H",1,0,0,0,0,0,0,0,0,1,"9.51529583333333","9.81529583333333","1216","","Plasmenyl-PC(P-18:0/22:2)+H",124897.3,0,0,0,0,0,0,0,0,1023459,"9.51529583333333","9.81529583333333","1216","","Plasmenyl-PC(P-18:0/22:2)+H",826.6697,0,0,0,0,0,0,0,0,184.0737,"9.51529583333333","9.81529583333333","1216","","Plasmenyl-PC(P-18:0/22:2)+H","826.6683976","643.6023576","558.3919326","499.3184326","508.3762176","490.3656576","576.40239","393.33633","319.3001","184.07332","9.51529583333333","9.81529583333333","1216"
"","Plasmenyl-PC(P-18:0/22:2)+H",0,0,0,0,0,0,0,0,0,0,"10.06605","10.36605","12973","","Plasmenyl-PC(P-18:0/22:2)+H",0,0,0,0,0,0,0,0,0,0,"10.06605","10.36605","12973","","Plasmenyl-PC(P-18:0/22:2)+H",0,0,0,0,0,0,0,0,0,0,"10.06605","10.36605","12973","","Plasmenyl-PC(P-18:0/22:2)+H",0,0,0,0,0,0,0,0,0,0,"10.06605","10.36605","12973","","Plasmenyl-PC(P-18:0/22:2)+H",0,0,0,0,0,0,0,0,0,0,"10.06605","10.36605","12973","","Plasmenyl-PC(P-18:0/22:2)+H","826.6683976","643.6023576","558.3919326","499.3184326","508.3762176","490.3656576","576.40239","393.33633","319.3001","184.07332","10.06605","10.36605","12973"
"","Plasmenyl-PC(P-18:0/22:3)+H",1,1,0,0,0,0,0,0,0,1,"9.09670833333333","9.39670833333333","339","","Plasmenyl-PC(P-18:0/22:3)+H",9.319959,9.319959,0,0,0,0,0,0,0,9.319959,"9.09670833333333","9.39670833333333","339","","Plasmenyl-PC(P-18:0/22:3)+H",1,1,0,0,0,0,0,0,0,1,"9.09670833333333","9.39670833333333","339","","Plasmenyl-PC(P-18:0/22:3)+H",259944.7,1059.198,0,0,0,0,0,0,0,2145590,"9.09670833333333","9.39670833333333","339","","Plasmenyl-PC(P-18:0/22:3)+H",824.6534,641.5884,0,0,0,0,0,0,0,184.0735,"9.09670833333333","9.39670833333333","339","","Plasmenyl-PC(P-18:0/22:3)+H","824.6527976","641.5867576","556.3763326","497.3028326","508.3762176","490.3656576","574.38679","391.32073","317.2845","184.07332","9.09670833333333","9.39670833333333","339"
"","Plasmenyl-PC(P-18:0/22:3)+H",1,1,0,0,0,0,0,0,0,1,"8.81057361111111","9.11057361111111","768","","Plasmenyl-PC(P-18:0/22:3)+H",8.94541,8.94541,0,0,0,0,0,0,0,8.94541,"8.81057361111111","9.11057361111111","768","","Plasmenyl-PC(P-18:0/22:3)+H",1,1,0,0,0,0,0,0,0,1,"8.81057361111111","9.11057361111111","768","","Plasmenyl-PC(P-18:0/22:3)+H",249278.2,1222.855,0,0,0,0,0,0,0,2064223,"8.81057361111111","9.11057361111111","768","","Plasmenyl-PC(P-18:0/22:3)+H",824.6548,641.5889,0,0,0,0,0,0,0,184.0738,"8.81057361111111","9.11057361111111","768","","Plasmenyl-PC(P-18:0/22:3)+H","824.6527976","641.5867576","556.3763326","497.3028326","508.3762176","490.3656576","574.38679","391.32073","317.2845","184.07332","8.81057361111111","9.11057361111111","768"
"","Plasmenyl-PC(P-18:0/22:3)+H",0,0,0,0,0,0,0,0,0,0,"8.32856666666667","8.62856666666667","969","","Plasmenyl-PC(P-18:0/22:3)+H",0,0,0,0,0,0,0,0,0,0,"8.32856666666667","8.62856666666667","969","","Plasmenyl-PC(P-18:0/22:3)+H",0,0,0,0,0,0,0,0,0,0,"8.32856666666667","8.62856666666667","969","","Plasmenyl-PC(P-18:0/22:3)+H",0,0,0,0,0,0,0,0,0,0,"8.32856666666667","8.62856666666667","969","","Plasmenyl-PC(P-18:0/22:3)+H",0,0,0,0,0,0,0,0,0,0,"8.32856666666667","8.62856666666667","969","","Plasmenyl-PC(P-18:0/22:3)+H","824.6527976","641.5867576","556.3763326","497.3028326","508.3762176","490.3656576","574.38679","391.32073","317.2845","184.07332","8.32856666666667","8.62856666666667","969"
"","Plasmenyl-PC(P-18:0/22:4)+H",1,1,0,0,0,0,0,0,0,1,"8.01593055555555","8.31593055555555","251","","Plasmenyl-PC(P-18:0/22:4)+H",8.156729,8.156729,0,0,0,0,0,0,0,8.156729,"8.01593055555555","8.31593055555555","251","","Plasmenyl-PC(P-18:0/22:4)+H",2,1,0,0,0,0,0,0,0,2,"8.01593055555555","8.31593055555555","251","","Plasmenyl-PC(P-18:0/22:4)+H",944215.7,5567.077,0,0,0,0,0,0,0,9060968,"8.01593055555555","8.31593055555555","251","","Plasmenyl-PC(P-18:0/22:4)+H",822.63715,639.5726,0,0,0,0,0,0,0,184.0734,"8.01593055555555","8.31593055555555","251","","Plasmenyl-PC(P-18:0/22:4)+H","822.6370976","639.5710576","554.3606326","495.2871326","508.3762176","490.3656576","572.37109","389.30503","315.2688","184.07332","8.01593055555555","8.31593055555555","251"
"","Plasmenyl-PC(P-18:0/22:4)+H",1,0,1,1,1,0,0,0,0,1,"8.62032777777778","8.92032777777778","1008","","Plasmenyl-PC(P-18:0/22:4)+H",8.795382,0,8.795382,8.795382,8.795382,0,0,0,0,8.795382,"8.62032777777778","8.92032777777778","1008","","Plasmenyl-PC(P-18:0/22:4)+H",2,0,1,1,1,0,0,0,0,2,"8.62032777777778","8.92032777777778","1008","","Plasmenyl-PC(P-18:0/22:4)+H",163920.4,0,10040.38,1190.145,4968.026,0,0,0,0,1292393,"8.62032777777778","8.92032777777778","1008","","Plasmenyl-PC(P-18:0/22:4)+H",822.63785,0,554.3611,495.2886,508.3774,0,0,0,0,184.07355,"8.62032777777778","8.92032777777778","1008","","Plasmenyl-PC(P-18:0/22:4)+H","822.6370976","639.5710576","554.3606326","495.2871326","508.3762176","490.3656576","572.37109","389.30503","315.2688","184.07332","8.62032777777778","8.92032777777778","1008"
"","Plasmenyl-PC(P-18:0/22:4)+H",0,0,0,0,0,0,0,0,0,0,"7.52684027777778","7.82684027777778","2692","","Plasmenyl-PC(P-18:0/22:4)+H",0,0,0,0,0,0,0,0,0,0,"7.52684027777778","7.82684027777778","2692","","Plasmenyl-PC(P-18:0/22:4)+H",0,0,0,0,0,0,0,0,0,0,"7.52684027777778","7.82684027777778","2692","","Plasmenyl-PC(P-18:0/22:4)+H",0,0,0,0,0,0,0,0,0,0,"7.52684027777778","7.82684027777778","2692","","Plasmenyl-PC(P-18:0/22:4)+H",0,0,0,0,0,0,0,0,0,0,"7.52684027777778","7.82684027777778","2692","","Plasmenyl-PC(P-18:0/22:4)+H","822.6370976","639.5710576","554.3606326","495.2871326","508.3762176","490.3656576","572.37109","389.30503","315.2688","184.07332","7.52684027777778","7.82684027777778","2692"
"","Plasmenyl-PC(P-18:0/22:4)+H",1,0,0,0,0,0,0,0,0,1,"8.44821111111111","8.74821111111111","15912","","Plasmenyl-PC(P-18:0/22:4)+H",8.635628,0,0,0,0,0,0,0,0,8.635628,"8.44821111111111","8.74821111111111","15912","","Plasmenyl-PC(P-18:0/22:4)+H",1,0,0,0,0,0,0,0,0,1,"8.44821111111111","8.74821111111111","15912","","Plasmenyl-PC(P-18:0/22:4)+H",139926.9,0,0,0,0,0,0,0,0,1173138,"8.44821111111111","8.74821111111111","15912","","Plasmenyl-PC(P-18:0/22:4)+H",822.6382,0,0,0,0,0,0,0,0,184.0736,"8.44821111111111","8.74821111111111","15912","","Plasmenyl-PC(P-18:0/22:4)+H","822.6370976","639.5710576","554.3606326","495.2871326","508.3762176","490.3656576","572.37109","389.30503","315.2688","184.07332","8.44821111111111","8.74821111111111","15912"
"","Plasmenyl-PC(P-18:0/22:5)+H",1,1,0,0,1,0,0,0,0,1,"7.04958888888889","7.34958888888889","350","","Plasmenyl-PC(P-18:0/22:5)+H",7.240901,7.240901,0,0,7.076799,0,0,0,0,7.240901,"7.04958888888889","7.34958888888889","350","","Plasmenyl-PC(P-18:0/22:5)+H",2,2,0,0,2,0,0,0,0,2,"7.04958888888889","7.34958888888889","350","","Plasmenyl-PC(P-18:0/22:5)+H",573556.3,3934.413,0,0,9642.285,0,0,0,0,5458812,"7.04958888888889","7.34958888888889","350","","Plasmenyl-PC(P-18:0/22:5)+H",820.62215,637.55675,0,0,508.3773,0,0,0,0,184.07355,"7.04958888888889","7.34958888888889","350","","Plasmenyl-PC(P-18:0/22:5)+H","820.6214976","637.5554576","552.3450326","493.2715326","508.3762176","490.3656576","570.35549","387.28943","313.2532","184.07332","7.04958888888889","7.34958888888889","350"
"","Plasmenyl-PC(P-18:0/22:5)+H",1,1,1,0,1,0,0,0,0,1,"7.70598472222222","8.00598472222222","362","","Plasmenyl-PC(P-18:0/22:5)+H",7.831657,7.831657,8.00209,0,8.00209,0,0,0,0,7.831657,"7.70598472222222","8.00598472222222","362","","Plasmenyl-PC(P-18:0/22:5)+H",2,1,1,0,1,0,0,0,0,2,"7.70598472222222","8.00598472222222","362","","Plasmenyl-PC(P-18:0/22:5)+H",529630.8,4065.624,7741.177,0,7579.024,0,0,0,0,4983184,"7.70598472222222","8.00598472222222","362","","Plasmenyl-PC(P-18:0/22:5)+H",820.6222,637.556,552.3463,0,508.3773,0,0,0,0,184.0735,"7.70598472222222","8.00598472222222","362","","Plasmenyl-PC(P-18:0/22:5)+H","820.6214976","637.5554576","552.3450326","493.2715326","508.3762176","490.3656576","570.35549","387.28943","313.2532","184.07332","7.70598472222222","8.00598472222222","362"
"","Plasmenyl-PC(P-18:0/22:5)+H",0,0,0,0,0,0,0,0,0,0,"8.26246805555556","8.56246805555556","1580","","Plasmenyl-PC(P-18:0/22:5)+H",0,0,0,0,0,0,0,0,0,0,"8.26246805555556","8.56246805555556","1580","","Plasmenyl-PC(P-18:0/22:5)+H",0,0,0,0,0,0,0,0,0,0,"8.26246805555556","8.56246805555556","1580","","Plasmenyl-PC(P-18:0/22:5)+H",0,0,0,0,0,0,0,0,0,0,"8.26246805555556","8.56246805555556","1580","","Plasmenyl-PC(P-18:0/22:5)+H",0,0,0,0,0,0,0,0,0,0,"8.26246805555556","8.56246805555556","1580","","Plasmenyl-PC(P-18:0/22:5)+H","820.6214976","637.5554576","552.3450326","493.2715326","508.3762176","490.3656576","570.35549","387.28943","313.2532","184.07332","8.26246805555556","8.56246805555556","1580"
"","Plasmenyl-PC(P-18:0/22:5)+H",0,0,0,0,0,0,0,0,0,0,"8.92593611111111","9.22593611111111","12247","","Plasmenyl-PC(P-18:0/22:5)+H",0,0,0,0,0,0,0,0,0,0,"8.92593611111111","9.22593611111111","12247","","Plasmenyl-PC(P-18:0/22:5)+H",0,0,0,0,0,0,0,0,0,0,"8.92593611111111","9.22593611111111","12247","","Plasmenyl-PC(P-18:0/22:5)+H",0,0,0,0,0,0,0,0,0,0,"8.92593611111111","9.22593611111111","12247","","Plasmenyl-PC(P-18:0/22:5)+H",0,0,0,0,0,0,0,0,0,0,"8.92593611111111","9.22593611111111","12247","","Plasmenyl-PC(P-18:0/22:5)+H","820.6214976","637.5554576","552.3450326","493.2715326","508.3762176","490.3656576","570.35549","387.28943","313.2532","184.07332","8.92593611111111","9.22593611111111","12247"
"","Plasmenyl-PC(P-18:0/22:5)+H",0,0,0,0,0,0,0,0,0,0,"8.62192291666666","8.92192291666666","14391","","Plasmenyl-PC(P-18:0/22:5)+H",0,0,0,0,0,0,0,0,0,0,"8.62192291666666","8.92192291666666","14391","","Plasmenyl-PC(P-18:0/22:5)+H",0,0,0,0,0,0,0,0,0,0,"8.62192291666666","8.92192291666666","14391","","Plasmenyl-PC(P-18:0/22:5)+H",0,0,0,0,0,0,0,0,0,0,"8.62192291666666","8.92192291666666","14391","","Plasmenyl-PC(P-18:0/22:5)+H",0,0,0,0,0,0,0,0,0,0,"8.62192291666666","8.92192291666666","14391","","Plasmenyl-PC(P-18:0/22:5)+H","820.6214976","637.5554576","552.3450326","493.2715326","508.3762176","490.3656576","570.35549","387.28943","313.2532","184.07332","8.62192291666666","8.92192291666666","14391"
"","Plasmenyl-PC(P-18:0/22:6)+H",1,1,1,0,1,0,0,0,0,1,"6.58227083333333","6.88227083333333","285","","Plasmenyl-PC(P-18:0/22:6)+H",6.698848,6.698848,6.698848,0,6.698848,0,0,0,0,6.698848,"6.58227083333333","6.88227083333333","285","","Plasmenyl-PC(P-18:0/22:6)+H",2,1,1,0,2,0,0,0,0,2,"6.58227083333333","6.88227083333333","285","","Plasmenyl-PC(P-18:0/22:6)+H",543304.9,2761.178,1112.416,0,13607.78,0,0,0,0,5260954,"6.58227083333333","6.88227083333333","285","","Plasmenyl-PC(P-18:0/22:6)+H",818.60665,635.5417,550.3307,0,508.377,0,0,0,0,184.0736,"6.58227083333333","6.88227083333333","285","","Plasmenyl-PC(P-18:0/22:6)+H","818.6057976","635.5397576","550.3293326","491.2558326","508.3762176","490.3656576","568.33979","385.27373","311.2375","184.07332","6.58227083333333","6.88227083333333","285"
"","Plasmenyl-PC(P-18:0/22:6)+H",1,1,1,1,1,0,0,0,0,1,"7.49127777777778","7.79127777777778","655","","Plasmenyl-PC(P-18:0/22:6)+H",7.65314,7.65314,7.65314,7.65314,7.65314,0,0,0,0,7.65314,"7.49127777777778","7.79127777777778","655","","Plasmenyl-PC(P-18:0/22:6)+H",1,1,1,1,1,0,0,0,0,1,"7.49127777777778","7.79127777777778","655","","Plasmenyl-PC(P-18:0/22:6)+H",374542.8,1404.808,28866.31,2578.899,12737.87,0,0,0,0,3291629,"7.49127777777778","7.79127777777778","655","","Plasmenyl-PC(P-18:0/22:6)+H",818.6066,635.5386,550.33,491.2567,508.3771,0,0,0,0,184.0735,"7.49127777777778","7.79127777777778","655","","Plasmenyl-PC(P-18:0/22:6)+H","818.6057976","635.5397576","550.3293326","491.2558326","508.3762176","490.3656576","568.33979","385.27373","311.2375","184.07332","7.49127777777778","7.79127777777778","655"
"","Plasmenyl-PC(P-18:0/22:6)+H",1,1,0,0,0,0,0,0,0,1,"8.0459625","8.3459625","729","","Plasmenyl-PC(P-18:0/22:6)+H",8.223536,8.223536,0,0,0,0,0,0,0,8.223536,"8.0459625","8.3459625","729","","Plasmenyl-PC(P-18:0/22:6)+H",1,1,0,0,0,0,0,0,0,1,"8.0459625","8.3459625","729","","Plasmenyl-PC(P-18:0/22:6)+H",424407.5,141653.7,0,0,0,0,0,0,0,16502.41,"8.0459625","8.3459625","729","","Plasmenyl-PC(P-18:0/22:6)+H",818.6049,635.5386,0,0,0,0,0,0,0,184.0738,"8.0459625","8.3459625","729","","Plasmenyl-PC(P-18:0/22:6)+H","818.6057976","635.5397576","550.3293326","491.2558326","508.3762176","490.3656576","568.33979","385.27373","311.2375","184.07332","8.0459625","8.3459625","729"
"","Plasmenyl-PC(P-18:0/22:6)+H",0,0,0,0,0,0,0,0,0,0,"6.22799305555556","6.52799305555556","1943","","Plasmenyl-PC(P-18:0/22:6)+H",0,0,0,0,0,0,0,0,0,0,"6.22799305555556","6.52799305555556","1943","","Plasmenyl-PC(P-18:0/22:6)+H",0,0,0,0,0,0,0,0,0,0,"6.22799305555556","6.52799305555556","1943","","Plasmenyl-PC(P-18:0/22:6)+H",0,0,0,0,0,0,0,0,0,0,"6.22799305555556","6.52799305555556","1943","","Plasmenyl-PC(P-18:0/22:6)+H",0,0,0,0,0,0,0,0,0,0,"6.22799305555556","6.52799305555556","1943","","Plasmenyl-PC(P-18:0/22:6)+H","818.6057976","635.5397576","550.3293326","491.2558326","508.3762176","490.3656576","568.33979","385.27373","311.2375","184.07332","6.22799305555556","6.52799305555556","1943"
"","Plasmenyl-PC(P-18:0/22:6)+H",1,0,0,0,1,0,0,0,0,1,"6.77690555555556","7.07690555555556","9107","","Plasmenyl-PC(P-18:0/22:6)+H",6.816227,0,0,0,6.816227,0,0,0,0,6.816227,"6.77690555555556","7.07690555555556","9107","","Plasmenyl-PC(P-18:0/22:6)+H",1,0,0,0,1,0,0,0,0,1,"6.77690555555556","7.07690555555556","9107","","Plasmenyl-PC(P-18:0/22:6)+H",202462,0,0,0,3942.353,0,0,0,0,1854485,"6.77690555555556","7.07690555555556","9107","","Plasmenyl-PC(P-18:0/22:6)+H",818.6065,0,0,0,508.377,0,0,0,0,184.0736,"6.77690555555556","7.07690555555556","9107","","Plasmenyl-PC(P-18:0/22:6)+H","818.6057976","635.5397576","550.3293326","491.2558326","508.3762176","490.3656576","568.33979","385.27373","311.2375","184.07332","6.77690555555556","7.07690555555556","9107"
"","Plasmenyl-PC(P-18:0/22:6)+H",0,0,0,0,0,0,0,0,0,0,"6.00494242424242","6.30494242424242","11481","","Plasmenyl-PC(P-18:0/22:6)+H",0,0,0,0,0,0,0,0,0,0,"6.00494242424242","6.30494242424242","11481","","Plasmenyl-PC(P-18:0/22:6)+H",0,0,0,0,0,0,0,0,0,0,"6.00494242424242","6.30494242424242","11481","","Plasmenyl-PC(P-18:0/22:6)+H",0,0,0,0,0,0,0,0,0,0,"6.00494242424242","6.30494242424242","11481","","Plasmenyl-PC(P-18:0/22:6)+H",0,0,0,0,0,0,0,0,0,0,"6.00494242424242","6.30494242424242","11481","","Plasmenyl-PC(P-18:0/22:6)+H","818.6057976","635.5397576","550.3293326","491.2558326","508.3762176","490.3656576","568.33979","385.27373","311.2375","184.07332","6.00494242424242","6.30494242424242","11481"
"","Plasmenyl-PC(P-18:0/24:1)+H",0,0,0,0,0,0,0,0,0,0,"10.8621638888889","11.1621638888889","2132","","Plasmenyl-PC(P-18:0/24:1)+H",0,0,0,0,0,0,0,0,0,0,"10.8621638888889","11.1621638888889","2132","","Plasmenyl-PC(P-18:0/24:1)+H",0,0,0,0,0,0,0,0,0,0,"10.8621638888889","11.1621638888889","2132","","Plasmenyl-PC(P-18:0/24:1)+H",0,0,0,0,0,0,0,0,0,0,"10.8621638888889","11.1621638888889","2132","","Plasmenyl-PC(P-18:0/24:1)+H",0,0,0,0,0,0,0,0,0,0,"10.8621638888889","11.1621638888889","2132","","Plasmenyl-PC(P-18:0/24:1)+H","856.7153976","673.6493576","588.4389326","529.3654326","508.3762176","490.3656576","606.44939","423.38333","349.3471","184.07332","10.8621638888889","11.1621638888889","2132"
"","Plasmenyl-PC(P-18:0/8:0)+H",0,0,0,0,0,0,0,0,0,0,"4.01695138888889","4.31695138888889","7205","","Plasmenyl-PC(P-18:0/8:0)+H",0,0,0,0,0,0,0,0,0,0,"4.01695138888889","4.31695138888889","7205","","Plasmenyl-PC(P-18:0/8:0)+H",0,0,0,0,0,0,0,0,0,0,"4.01695138888889","4.31695138888889","7205","","Plasmenyl-PC(P-18:0/8:0)+H",0,0,0,0,0,0,0,0,0,0,"4.01695138888889","4.31695138888889","7205","","Plasmenyl-PC(P-18:0/8:0)+H",0,0,0,0,0,0,0,0,0,0,"4.01695138888889","4.31695138888889","7205","","Plasmenyl-PC(P-18:0/8:0)+H","634.4805976","451.4145576","366.2041326","307.1306326","508.3762176","490.3656576","384.21459","201.14853","127.1123","184.07332","4.01695138888889","4.31695138888889","7205"
"","Plasmenyl-PC(P-18:1/10:0)+H",0,0,0,0,0,0,0,0,0,0,"4.86655694444444","5.16655694444444","15469","","Plasmenyl-PC(P-18:1/10:0)+H",0,0,0,0,0,0,0,0,0,0,"4.86655694444444","5.16655694444444","15469","","Plasmenyl-PC(P-18:1/10:0)+H",0,0,0,0,0,0,0,0,0,0,"4.86655694444444","5.16655694444444","15469","","Plasmenyl-PC(P-18:1/10:0)+H",0,0,0,0,0,0,0,0,0,0,"4.86655694444444","5.16655694444444","15469","","Plasmenyl-PC(P-18:1/10:0)+H",0,0,0,0,0,0,0,0,0,0,"4.86655694444444","5.16655694444444","15469","","Plasmenyl-PC(P-18:1/10:0)+H","660.4962976","477.4302576","394.2354326","335.1619326","506.3606176","488.3500576","412.24589","229.17983","155.1436","184.07332","4.86655694444444","5.16655694444444","15469"
"","Plasmenyl-PC(P-18:1/13:0)+H",1,0,0,0,0,0,0,0,0,0,"8.13996527777778","8.43996527777778","1023","","Plasmenyl-PC(P-18:1/13:0)+H",8.352914,0,8.352914,0,0,0,0,0,0,0,"8.13996527777778","8.43996527777778","1023","","Plasmenyl-PC(P-18:1/13:0)+H",1,0,1,0,0,0,0,0,0,0,"8.13996527777778","8.43996527777778","1023","","Plasmenyl-PC(P-18:1/13:0)+H",6032.236,0,714.2442,0,0,0,0,0,0,0,"8.13996527777778","8.43996527777778","1023","","Plasmenyl-PC(P-18:1/13:0)+H",702.5429,0,436.2827,0,0,0,0,0,0,0,"8.13996527777778","8.43996527777778","1023","","Plasmenyl-PC(P-18:1/13:0)+H","702.5432976","519.4772576","436.2824326","377.2089326","506.3606176","488.3500576","454.29289","271.22683","197.1906","184.07332","8.13996527777778","8.43996527777778","1023"
"","Plasmenyl-PC(P-18:1/13:0)+H",0,0,0,0,0,0,0,0,0,0,"7.41902083333333","7.71902083333333","15955","","Plasmenyl-PC(P-18:1/13:0)+H",0,0,0,0,0,0,0,0,0,0,"7.41902083333333","7.71902083333333","15955","","Plasmenyl-PC(P-18:1/13:0)+H",0,0,0,0,0,0,0,0,0,0,"7.41902083333333","7.71902083333333","15955","","Plasmenyl-PC(P-18:1/13:0)+H",0,0,0,0,0,0,0,0,0,0,"7.41902083333333","7.71902083333333","15955","","Plasmenyl-PC(P-18:1/13:0)+H",0,0,0,0,0,0,0,0,0,0,"7.41902083333333","7.71902083333333","15955","","Plasmenyl-PC(P-18:1/13:0)+H","702.5432976","519.4772576","436.2824326","377.2089326","506.3606176","488.3500576","454.29289","271.22683","197.1906","184.07332","7.41902083333333","7.71902083333333","15955"
"","Plasmenyl-PC(P-18:1/14:0)+H",1,0,0,0,0,0,0,0,0,1,"6.66181805555556","6.96181805555556","1083","","Plasmenyl-PC(P-18:1/14:0)+H",6.856732,0,0,0,0,0,0,0,0,6.856732,"6.66181805555556","6.96181805555556","1083","","Plasmenyl-PC(P-18:1/14:0)+H",1,0,0,0,0,0,0,0,0,1,"6.66181805555556","6.96181805555556","1083","","Plasmenyl-PC(P-18:1/14:0)+H",73595.97,0,0,0,0,0,0,0,0,612662.8,"6.66181805555556","6.96181805555556","1083","","Plasmenyl-PC(P-18:1/14:0)+H",716.5604,0,0,0,0,0,0,0,0,184.0737,"6.66181805555556","6.96181805555556","1083","","Plasmenyl-PC(P-18:1/14:0)+H","716.5588976","533.4928576","450.2980326","391.2245326","506.3606176","488.3500576","468.30849","285.24243","211.2062","184.07332","6.66181805555556","6.96181805555556","1083"
"","Plasmenyl-PC(P-18:1/14:0)+H",0,0,0,0,0,0,0,0,0,0,"5.83862777777778","6.13862777777778","2703","","Plasmenyl-PC(P-18:1/14:0)+H",0,0,0,0,0,0,0,0,0,0,"5.83862777777778","6.13862777777778","2703","","Plasmenyl-PC(P-18:1/14:0)+H",0,0,0,0,0,0,0,0,0,0,"5.83862777777778","6.13862777777778","2703","","Plasmenyl-PC(P-18:1/14:0)+H",0,0,0,0,0,0,0,0,0,0,"5.83862777777778","6.13862777777778","2703","","Plasmenyl-PC(P-18:1/14:0)+H",0,0,0,0,0,0,0,0,0,0,"5.83862777777778","6.13862777777778","2703","","Plasmenyl-PC(P-18:1/14:0)+H","716.5588976","533.4928576","450.2980326","391.2245326","506.3606176","488.3500576","468.30849","285.24243","211.2062","184.07332","5.83862777777778","6.13862777777778","2703"
"","Plasmenyl-PC(P-18:1/14:0)+H",1,0,0,0,0,0,0,0,0,1,"6.64093611111111","6.94093611111111","9134","","Plasmenyl-PC(P-18:1/14:0)+H",6.856732,0,0,0,0,0,0,0,0,6.856732,"6.64093611111111","6.94093611111111","9134","","Plasmenyl-PC(P-18:1/14:0)+H",1,0,0,0,0,0,0,0,0,1,"6.64093611111111","6.94093611111111","9134","","Plasmenyl-PC(P-18:1/14:0)+H",73595.97,0,0,0,0,0,0,0,0,612662.8,"6.64093611111111","6.94093611111111","9134","","Plasmenyl-PC(P-18:1/14:0)+H",716.5604,0,0,0,0,0,0,0,0,184.0737,"6.64093611111111","6.94093611111111","9134","","Plasmenyl-PC(P-18:1/14:0)+H","716.5588976","533.4928576","450.2980326","391.2245326","506.3606176","488.3500576","468.30849","285.24243","211.2062","184.07332","6.64093611111111","6.94093611111111","9134"
"","Plasmenyl-PC(P-18:1/14:0)+H",0,0,0,0,0,0,0,0,0,0,"8.7356962962963","9.0356962962963","10132","","Plasmenyl-PC(P-18:1/14:0)+H",0,0,0,0,0,0,0,0,0,0,"8.7356962962963","9.0356962962963","10132","","Plasmenyl-PC(P-18:1/14:0)+H",0,0,0,0,0,0,0,0,0,0,"8.7356962962963","9.0356962962963","10132","","Plasmenyl-PC(P-18:1/14:0)+H",0,0,0,0,0,0,0,0,0,0,"8.7356962962963","9.0356962962963","10132","","Plasmenyl-PC(P-18:1/14:0)+H",0,0,0,0,0,0,0,0,0,0,"8.7356962962963","9.0356962962963","10132","","Plasmenyl-PC(P-18:1/14:0)+H","716.5588976","533.4928576","450.2980326","391.2245326","506.3606176","488.3500576","468.30849","285.24243","211.2062","184.07332","8.7356962962963","9.0356962962963","10132"
"","Plasmenyl-PC(P-18:1/14:0)+H",1,0,0,0,0,0,0,0,0,1,"6.77170138888889","7.07170138888889","18325","","Plasmenyl-PC(P-18:1/14:0)+H",6.856732,0,0,0,0,0,0,0,0,6.856732,"6.77170138888889","7.07170138888889","18325","","Plasmenyl-PC(P-18:1/14:0)+H",1,0,0,0,0,0,0,0,0,1,"6.77170138888889","7.07170138888889","18325","","Plasmenyl-PC(P-18:1/14:0)+H",73595.97,0,0,0,0,0,0,0,0,612662.8,"6.77170138888889","7.07170138888889","18325","","Plasmenyl-PC(P-18:1/14:0)+H",716.5604,0,0,0,0,0,0,0,0,184.0737,"6.77170138888889","7.07170138888889","18325","","Plasmenyl-PC(P-18:1/14:0)+H","716.5588976","533.4928576","450.2980326","391.2245326","506.3606176","488.3500576","468.30849","285.24243","211.2062","184.07332","6.77170138888889","7.07170138888889","18325"
