"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","PS","[M+H]+","NL_head","T1RCOO+58","T2RCOO+58","T1_RCO+","T2_RCO+","RT_min","RT_max","Comment","RT at Max Intensity","PS","[M+H]+","NL_head","T1RCOO+58","T2RCOO+58","T1_RCO+","T2_RCO+","RT_min","RT_max","Comment","Number of Scans","PS","[M+H]+","NL_head","T1RCOO+58","T2RCOO+58","T1_RCO+","T2_RCO+","RT_min","RT_max","Comment","Max Intensity","PS","[M+H]+","NL_head","T1RCOO+58","T2RCOO+58","T1_RCO+","T2_RCO+","RT_min","RT_max","Comment","Average m/z","PS","[M+H]+","NL_head","T1RCOO+58","T2RCOO+58","T1_RCO+","T2_RCO+","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","PS","[M+H]+","NL_head","T1RCOO+58","T2RCOO+58","T1_RCO+","T2_RCO+","RT_min","RT_max","Comment"
"","PS(18:3_20:1)+H",0,0,0,0,0,0,"1.86782083333333","2.16782083333333","11159","","PS(18:3_20:1)+H",0,0,0,0,0,0,"1.86782083333333","2.16782083333333","11159","","PS(18:3_20:1)+H",0,0,0,0,0,0,"1.86782083333333","2.16782083333333","11159","","PS(18:3_20:1)+H",0,0,0,0,0,0,"1.86782083333333","2.16782083333333","11159","","PS(18:3_20:1)+H",0,0,0,0,0,0,"1.86782083333333","2.16782083333333","11159","","PS(18:3_20:1)+H","812.54376","627.53481","367.32076","335.25816","261.22135","293.28395","1.86782083333333","2.16782083333333","11159"
"","PS(18:3_22:0)+H",0,0,0,0,0,0,"5.47872777777778","5.77872777777778","5746","","PS(18:3_22:0)+H",0,0,0,0,0,0,"5.47872777777778","5.77872777777778","5746","","PS(18:3_22:0)+H",0,0,0,0,0,0,"5.47872777777778","5.77872777777778","5746","","PS(18:3_22:0)+H",0,0,0,0,0,0,"5.47872777777778","5.77872777777778","5746","","PS(18:3_22:0)+H",0,0,0,0,0,0,"5.47872777777778","5.77872777777778","5746","","PS(18:3_22:0)+H","842.59066","657.58171","397.36766","335.25816","261.22135","323.33085","5.47872777777778","5.77872777777778","5746"
"","PS(18:3_22:0)+H",0,0,0,0,0,0,"4.97432083333333","5.27432083333333","9287","","PS(18:3_22:0)+H",0,0,0,0,0,0,"4.97432083333333","5.27432083333333","9287","","PS(18:3_22:0)+H",0,0,0,0,0,0,"4.97432083333333","5.27432083333333","9287","","PS(18:3_22:0)+H",0,0,0,0,0,0,"4.97432083333333","5.27432083333333","9287","","PS(18:3_22:0)+H",0,0,0,0,0,0,"4.97432083333333","5.27432083333333","9287","","PS(18:3_22:0)+H","842.59066","657.58171","397.36766","335.25816","261.22135","323.33085","4.97432083333333","5.27432083333333","9287"
"","PS(18:3_22:0)+H",0,0,0,0,0,0,"5.68667916666667","5.98667916666667","10954","","PS(18:3_22:0)+H",0,0,0,0,0,0,"5.68667916666667","5.98667916666667","10954","","PS(18:3_22:0)+H",0,0,0,0,0,0,"5.68667916666667","5.98667916666667","10954","","PS(18:3_22:0)+H",0,0,0,0,0,0,"5.68667916666667","5.98667916666667","10954","","PS(18:3_22:0)+H",0,0,0,0,0,0,"5.68667916666667","5.98667916666667","10954","","PS(18:3_22:0)+H","842.59066","657.58171","397.36766","335.25816","261.22135","323.33085","5.68667916666667","5.98667916666667","10954"
"","PS(18:3_22:0)+H",0,0,0,0,0,0,"4.98549305555556","5.28549305555556","12814","","PS(18:3_22:0)+H",0,0,0,0,0,0,"4.98549305555556","5.28549305555556","12814","","PS(18:3_22:0)+H",0,0,0,0,0,0,"4.98549305555556","5.28549305555556","12814","","PS(18:3_22:0)+H",0,0,0,0,0,0,"4.98549305555556","5.28549305555556","12814","","PS(18:3_22:0)+H",0,0,0,0,0,0,"4.98549305555556","5.28549305555556","12814","","PS(18:3_22:0)+H","842.59066","657.58171","397.36766","335.25816","261.22135","323.33085","4.98549305555556","5.28549305555556","12814"
"","PS(18:3_22:0)+H",0,0,0,0,0,0,"4.71984242424242","5.01984242424242","13153","","PS(18:3_22:0)+H",0,0,0,0,0,0,"4.71984242424242","5.01984242424242","13153","","PS(18:3_22:0)+H",0,0,0,0,0,0,"4.71984242424242","5.01984242424242","13153","","PS(18:3_22:0)+H",0,0,0,0,0,0,"4.71984242424242","5.01984242424242","13153","","PS(18:3_22:0)+H",0,0,0,0,0,0,"4.71984242424242","5.01984242424242","13153","","PS(18:3_22:0)+H","842.59066","657.58171","397.36766","335.25816","261.22135","323.33085","4.71984242424242","5.01984242424242","13153"
"","PS(18:3_22:0)+H",0,0,0,0,0,0,"5.70359444444444","6.00359444444444","13926","","PS(18:3_22:0)+H",0,0,0,0,0,0,"5.70359444444444","6.00359444444444","13926","","PS(18:3_22:0)+H",0,0,0,0,0,0,"5.70359444444444","6.00359444444444","13926","","PS(18:3_22:0)+H",0,0,0,0,0,0,"5.70359444444444","6.00359444444444","13926","","PS(18:3_22:0)+H",0,0,0,0,0,0,"5.70359444444444","6.00359444444444","13926","","PS(18:3_22:0)+H","842.59066","657.58171","397.36766","335.25816","261.22135","323.33085","5.70359444444444","6.00359444444444","13926"
"","PS(18:3_22:1)+H",0,0,0,0,0,0,"4.10132083333333","4.40132083333333","8692","","PS(18:3_22:1)+H",0,0,0,0,0,0,"4.10132083333333","4.40132083333333","8692","","PS(18:3_22:1)+H",0,0,0,0,0,0,"4.10132083333333","4.40132083333333","8692","","PS(18:3_22:1)+H",0,0,0,0,0,0,"4.10132083333333","4.40132083333333","8692","","PS(18:3_22:1)+H",0,0,0,0,0,0,"4.10132083333333","4.40132083333333","8692","","PS(18:3_22:1)+H","840.57506","655.56611","395.35206","335.25816","261.22135","321.31525","4.10132083333333","4.40132083333333","8692"
"","PS(18:4_20:0)+H",0,0,0,0,0,0,"1.86782083333333","2.16782083333333","11159","","PS(18:4_20:0)+H",0,0,0,0,0,0,"1.86782083333333","2.16782083333333","11159","","PS(18:4_20:0)+H",0,0,0,0,0,0,"1.86782083333333","2.16782083333333","11159","","PS(18:4_20:0)+H",0,0,0,0,0,0,"1.86782083333333","2.16782083333333","11159","","PS(18:4_20:0)+H",0,0,0,0,0,0,"1.86782083333333","2.16782083333333","11159","","PS(18:4_20:0)+H","812.54366","627.53471","369.33636","333.24246","259.20565","295.29955","1.86782083333333","2.16782083333333","11159"
"","PS(18:4_21:0)+H",0,0,0,0,0,0,"7.04686805555556","7.34686805555556","2224","","PS(18:4_21:0)+H",0,0,0,0,0,0,"7.04686805555556","7.34686805555556","2224","","PS(18:4_21:0)+H",0,0,0,0,0,0,"7.04686805555556","7.34686805555556","2224","","PS(18:4_21:0)+H",0,0,0,0,0,0,"7.04686805555556","7.34686805555556","2224","","PS(18:4_21:0)+H",0,0,0,0,0,0,"7.04686805555556","7.34686805555556","2224","","PS(18:4_21:0)+H","826.55936","641.55041","383.35206","333.24246","259.20565","309.31525","7.04686805555556","7.34686805555556","2224"
"","PS(18:4_22:0)+H",0,0,0,0,0,0,"4.10132083333333","4.40132083333333","8692","","PS(18:4_22:0)+H",0,0,0,0,0,0,"4.10132083333333","4.40132083333333","8692","","PS(18:4_22:0)+H",0,0,0,0,0,0,"4.10132083333333","4.40132083333333","8692","","PS(18:4_22:0)+H",0,0,0,0,0,0,"4.10132083333333","4.40132083333333","8692","","PS(18:4_22:0)+H",0,0,0,0,0,0,"4.10132083333333","4.40132083333333","8692","","PS(18:4_22:0)+H","840.57496","655.56601","397.36766","333.24246","259.20565","323.33085","4.10132083333333","4.40132083333333","8692"
"","PS(18:4_24:1)+H",0,0,0,0,0,0,"4.93215277777778","5.23215277777778","5542","","PS(18:4_24:1)+H",0,0,0,0,0,0,"4.93215277777778","5.23215277777778","5542","","PS(18:4_24:1)+H",0,0,0,0,0,0,"4.93215277777778","5.23215277777778","5542","","PS(18:4_24:1)+H",0,0,0,0,0,0,"4.93215277777778","5.23215277777778","5542","","PS(18:4_24:1)+H",0,0,0,0,0,0,"4.93215277777778","5.23215277777778","5542","","PS(18:4_24:1)+H","866.59066","681.58171","423.38336","333.24246","259.20565","349.34655","4.93215277777778","5.23215277777778","5542"
"","PS(18:4_24:1)+H",0,0,0,0,0,0,"7.67033888888889","7.97033888888889","15208","","PS(18:4_24:1)+H",0,0,0,0,0,0,"7.67033888888889","7.97033888888889","15208","","PS(18:4_24:1)+H",0,0,0,0,0,0,"7.67033888888889","7.97033888888889","15208","","PS(18:4_24:1)+H",0,0,0,0,0,0,"7.67033888888889","7.97033888888889","15208","","PS(18:4_24:1)+H",0,0,0,0,0,0,"7.67033888888889","7.97033888888889","15208","","PS(18:4_24:1)+H","866.59066","681.58171","423.38336","333.24246","259.20565","349.34655","7.67033888888889","7.97033888888889","15208"
"","PS(19:0_20:4)+H",0,0,0,0,0,0,"7.04686805555556","7.34686805555556","2224","","PS(19:0_20:4)+H",0,0,0,0,0,0,"7.04686805555556","7.34686805555556","2224","","PS(19:0_20:4)+H",0,0,0,0,0,0,"7.04686805555556","7.34686805555556","2224","","PS(19:0_20:4)+H",0,0,0,0,0,0,"7.04686805555556","7.34686805555556","2224","","PS(19:0_20:4)+H",0,0,0,0,0,0,"7.04686805555556","7.34686805555556","2224","","PS(19:0_20:4)+H","826.55936","641.55041","361.27376","355.32076","281.28395","287.23695","7.04686805555556","7.34686805555556","2224"
"","PS(19:0_23:0)+H",0,0,0,0,0,0,"4.10132638888889","4.40132638888889","3431","","PS(19:0_23:0)+H",0,0,0,0,0,0,"4.10132638888889","4.40132638888889","3431","","PS(19:0_23:0)+H",0,0,0,0,0,0,"4.10132638888889","4.40132638888889","3431","","PS(19:0_23:0)+H",0,0,0,0,0,0,"4.10132638888889","4.40132638888889","3431","","PS(19:0_23:0)+H",0,0,0,0,0,0,"4.10132638888889","4.40132638888889","3431","","PS(19:0_23:0)+H","876.66896","691.66001","411.38336","355.32076","281.28395","337.34655","4.10132638888889","4.40132638888889","3431"
"","PS(19:0_25:0)+H",0,0,0,0,0,0,"9.32591944444444","9.62591944444444","17977","","PS(19:0_25:0)+H",0,0,0,0,0,0,"9.32591944444444","9.62591944444444","17977","","PS(19:0_25:0)+H",0,0,0,0,0,0,"9.32591944444444","9.62591944444444","17977","","PS(19:0_25:0)+H",0,0,0,0,0,0,"9.32591944444444","9.62591944444444","17977","","PS(19:0_25:0)+H",0,0,0,0,0,0,"9.32591944444444","9.62591944444444","17977","","PS(19:0_25:0)+H","904.70026","719.69131","439.41466","355.32076","281.28395","365.37785","9.32591944444444","9.62591944444444","17977"
"","PS(20:0_20:3)+H",0,0,0,0,0,0,"5.47872777777778","5.77872777777778","5746","","PS(20:0_20:3)+H",0,0,0,0,0,0,"5.47872777777778","5.77872777777778","5746","","PS(20:0_20:3)+H",0,0,0,0,0,0,"5.47872777777778","5.77872777777778","5746","","PS(20:0_20:3)+H",0,0,0,0,0,0,"5.47872777777778","5.77872777777778","5746","","PS(20:0_20:3)+H",0,0,0,0,0,0,"5.47872777777778","5.77872777777778","5746","","PS(20:0_20:3)+H","842.59066","657.58171","363.28946","369.33636","295.29955","289.25265","5.47872777777778","5.77872777777778","5746"
"","PS(20:0_20:3)+H",0,0,0,0,0,0,"4.97432083333333","5.27432083333333","9287","","PS(20:0_20:3)+H",0,0,0,0,0,0,"4.97432083333333","5.27432083333333","9287","","PS(20:0_20:3)+H",0,0,0,0,0,0,"4.97432083333333","5.27432083333333","9287","","PS(20:0_20:3)+H",0,0,0,0,0,0,"4.97432083333333","5.27432083333333","9287","","PS(20:0_20:3)+H",0,0,0,0,0,0,"4.97432083333333","5.27432083333333","9287","","PS(20:0_20:3)+H","842.59066","657.58171","363.28946","369.33636","295.29955","289.25265","4.97432083333333","5.27432083333333","9287"
"","PS(20:0_20:3)+H",0,0,0,0,0,0,"5.68667916666667","5.98667916666667","10954","","PS(20:0_20:3)+H",0,0,0,0,0,0,"5.68667916666667","5.98667916666667","10954","","PS(20:0_20:3)+H",0,0,0,0,0,0,"5.68667916666667","5.98667916666667","10954","","PS(20:0_20:3)+H",0,0,0,0,0,0,"5.68667916666667","5.98667916666667","10954","","PS(20:0_20:3)+H",0,0,0,0,0,0,"5.68667916666667","5.98667916666667","10954","","PS(20:0_20:3)+H","842.59066","657.58171","363.28946","369.33636","295.29955","289.25265","5.68667916666667","5.98667916666667","10954"
"","PS(20:0_20:3)+H",0,0,0,0,0,0,"4.98549305555556","5.28549305555556","12814","","PS(20:0_20:3)+H",0,0,0,0,0,0,"4.98549305555556","5.28549305555556","12814","","PS(20:0_20:3)+H",0,0,0,0,0,0,"4.98549305555556","5.28549305555556","12814","","PS(20:0_20:3)+H",0,0,0,0,0,0,"4.98549305555556","5.28549305555556","12814","","PS(20:0_20:3)+H",0,0,0,0,0,0,"4.98549305555556","5.28549305555556","12814","","PS(20:0_20:3)+H","842.59066","657.58171","363.28946","369.33636","295.29955","289.25265","4.98549305555556","5.28549305555556","12814"
"","PS(20:0_20:3)+H",0,0,0,0,0,0,"4.71984242424242","5.01984242424242","13153","","PS(20:0_20:3)+H",0,0,0,0,0,0,"4.71984242424242","5.01984242424242","13153","","PS(20:0_20:3)+H",0,0,0,0,0,0,"4.71984242424242","5.01984242424242","13153","","PS(20:0_20:3)+H",0,0,0,0,0,0,"4.71984242424242","5.01984242424242","13153","","PS(20:0_20:3)+H",0,0,0,0,0,0,"4.71984242424242","5.01984242424242","13153","","PS(20:0_20:3)+H","842.59066","657.58171","363.28946","369.33636","295.29955","289.25265","4.71984242424242","5.01984242424242","13153"
"","PS(20:0_20:3)+H",0,0,0,0,0,0,"5.70359444444444","6.00359444444444","13926","","PS(20:0_20:3)+H",0,0,0,0,0,0,"5.70359444444444","6.00359444444444","13926","","PS(20:0_20:3)+H",0,0,0,0,0,0,"5.70359444444444","6.00359444444444","13926","","PS(20:0_20:3)+H",0,0,0,0,0,0,"5.70359444444444","6.00359444444444","13926","","PS(20:0_20:3)+H",0,0,0,0,0,0,"5.70359444444444","6.00359444444444","13926","","PS(20:0_20:3)+H","842.59066","657.58171","363.28946","369.33636","295.29955","289.25265","5.70359444444444","6.00359444444444","13926"
"","PS(20:0_20:4)+H",0,0,0,0,0,0,"4.10132083333333","4.40132083333333","8692","","PS(20:0_20:4)+H",0,0,0,0,0,0,"4.10132083333333","4.40132083333333","8692","","PS(20:0_20:4)+H",0,0,0,0,0,0,"4.10132083333333","4.40132083333333","8692","","PS(20:0_20:4)+H",0,0,0,0,0,0,"4.10132083333333","4.40132083333333","8692","","PS(20:0_20:4)+H",0,0,0,0,0,0,"4.10132083333333","4.40132083333333","8692","","PS(20:0_20:4)+H","840.57496","655.56601","361.27376","369.33636","295.29955","287.23695","4.10132083333333","4.40132083333333","8692"
"","PS(20:0_22:0)+H",0,0,0,0,0,0,"4.10132638888889","4.40132638888889","3431","","PS(20:0_22:0)+H",0,0,0,0,0,0,"4.10132638888889","4.40132638888889","3431","","PS(20:0_22:0)+H",0,0,0,0,0,0,"4.10132638888889","4.40132638888889","3431","","PS(20:0_22:0)+H",0,0,0,0,0,0,"4.10132638888889","4.40132638888889","3431","","PS(20:0_22:0)+H",0,0,0,0,0,0,"4.10132638888889","4.40132638888889","3431","","PS(20:0_22:0)+H","876.66886","691.65991","397.36766","369.33636","295.29955","323.33085","4.10132638888889","4.40132638888889","3431"
"","PS(20:0_22:5)+H",0,0,0,0,0,0,"4.93215277777778","5.23215277777778","5542","","PS(20:0_22:5)+H",0,0,0,0,0,0,"4.93215277777778","5.23215277777778","5542","","PS(20:0_22:5)+H",0,0,0,0,0,0,"4.93215277777778","5.23215277777778","5542","","PS(20:0_22:5)+H",0,0,0,0,0,0,"4.93215277777778","5.23215277777778","5542","","PS(20:0_22:5)+H",0,0,0,0,0,0,"4.93215277777778","5.23215277777778","5542","","PS(20:0_22:5)+H","866.59066","681.58171","387.28946","369.33636","295.29955","313.25265","4.93215277777778","5.23215277777778","5542"
"","PS(20:0_22:5)+H",0,0,0,0,0,0,"7.67033888888889","7.97033888888889","15208","","PS(20:0_22:5)+H",0,0,0,0,0,0,"7.67033888888889","7.97033888888889","15208","","PS(20:0_22:5)+H",0,0,0,0,0,0,"7.67033888888889","7.97033888888889","15208","","PS(20:0_22:5)+H",0,0,0,0,0,0,"7.67033888888889","7.97033888888889","15208","","PS(20:0_22:5)+H",0,0,0,0,0,0,"7.67033888888889","7.97033888888889","15208","","PS(20:0_22:5)+H","866.59066","681.58171","387.28946","369.33636","295.29955","313.25265","7.67033888888889","7.97033888888889","15208"
"","PS(20:0_24:0)+H",0,0,0,0,0,0,"9.32591944444444","9.62591944444444","17977","","PS(20:0_24:0)+H",0,0,0,0,0,0,"9.32591944444444","9.62591944444444","17977","","PS(20:0_24:0)+H",0,0,0,0,0,0,"9.32591944444444","9.62591944444444","17977","","PS(20:0_24:0)+H",0,0,0,0,0,0,"9.32591944444444","9.62591944444444","17977","","PS(20:0_24:0)+H",0,0,0,0,0,0,"9.32591944444444","9.62591944444444","17977","","PS(20:0_24:0)+H","904.70016","719.69121","425.39896","369.33636","295.29955","351.36215","9.32591944444444","9.62591944444444","17977"
"","PS(20:0_26:0)+H",0,0,0,0,0,0,"11.04345","11.34345","10864","","PS(20:0_26:0)+H",0,0,0,0,0,0,"11.04345","11.34345","10864","","PS(20:0_26:0)+H",0,0,0,0,0,0,"11.04345","11.34345","10864","","PS(20:0_26:0)+H",0,0,0,0,0,0,"11.04345","11.34345","10864","","PS(20:0_26:0)+H",0,0,0,0,0,0,"11.04345","11.34345","10864","","PS(20:0_26:0)+H","932.73146","747.72251","453.43026","369.33636","295.29955","379.39345","11.04345","11.34345","10864"
"","PS(20:1_20:2)+H",0,0,0,0,0,0,"5.47872777777778","5.77872777777778","5746","","PS(20:1_20:2)+H",0,0,0,0,0,0,"5.47872777777778","5.77872777777778","5746","","PS(20:1_20:2)+H",0,0,0,0,0,0,"5.47872777777778","5.77872777777778","5746","","PS(20:1_20:2)+H",0,0,0,0,0,0,"5.47872777777778","5.77872777777778","5746","","PS(20:1_20:2)+H",0,0,0,0,0,0,"5.47872777777778","5.77872777777778","5746","","PS(20:1_20:2)+H","842.59066","657.58171","365.30506","367.32076","293.28395","291.26825","5.47872777777778","5.77872777777778","5746"
"","PS(20:1_20:2)+H",0,0,0,0,0,0,"4.97432083333333","5.27432083333333","9287","","PS(20:1_20:2)+H",0,0,0,0,0,0,"4.97432083333333","5.27432083333333","9287","","PS(20:1_20:2)+H",0,0,0,0,0,0,"4.97432083333333","5.27432083333333","9287","","PS(20:1_20:2)+H",0,0,0,0,0,0,"4.97432083333333","5.27432083333333","9287","","PS(20:1_20:2)+H",0,0,0,0,0,0,"4.97432083333333","5.27432083333333","9287","","PS(20:1_20:2)+H","842.59066","657.58171","365.30506","367.32076","293.28395","291.26825","4.97432083333333","5.27432083333333","9287"
"","PS(20:1_20:2)+H",0,0,0,0,0,0,"5.68667916666667","5.98667916666667","10954","","PS(20:1_20:2)+H",0,0,0,0,0,0,"5.68667916666667","5.98667916666667","10954","","PS(20:1_20:2)+H",0,0,0,0,0,0,"5.68667916666667","5.98667916666667","10954","","PS(20:1_20:2)+H",0,0,0,0,0,0,"5.68667916666667","5.98667916666667","10954","","PS(20:1_20:2)+H",0,0,0,0,0,0,"5.68667916666667","5.98667916666667","10954","","PS(20:1_20:2)+H","842.59066","657.58171","365.30506","367.32076","293.28395","291.26825","5.68667916666667","5.98667916666667","10954"
"","PS(20:1_20:2)+H",0,0,0,0,0,0,"4.98549305555556","5.28549305555556","12814","","PS(20:1_20:2)+H",0,0,0,0,0,0,"4.98549305555556","5.28549305555556","12814","","PS(20:1_20:2)+H",0,0,0,0,0,0,"4.98549305555556","5.28549305555556","12814","","PS(20:1_20:2)+H",0,0,0,0,0,0,"4.98549305555556","5.28549305555556","12814","","PS(20:1_20:2)+H",0,0,0,0,0,0,"4.98549305555556","5.28549305555556","12814","","PS(20:1_20:2)+H","842.59066","657.58171","365.30506","367.32076","293.28395","291.26825","4.98549305555556","5.28549305555556","12814"
"","PS(20:1_20:2)+H",0,0,0,0,0,0,"4.71984242424242","5.01984242424242","13153","","PS(20:1_20:2)+H",0,0,0,0,0,0,"4.71984242424242","5.01984242424242","13153","","PS(20:1_20:2)+H",0,0,0,0,0,0,"4.71984242424242","5.01984242424242","13153","","PS(20:1_20:2)+H",0,0,0,0,0,0,"4.71984242424242","5.01984242424242","13153","","PS(20:1_20:2)+H",0,0,0,0,0,0,"4.71984242424242","5.01984242424242","13153","","PS(20:1_20:2)+H","842.59066","657.58171","365.30506","367.32076","293.28395","291.26825","4.71984242424242","5.01984242424242","13153"
"","PS(20:1_20:2)+H",0,0,0,0,0,0,"5.70359444444444","6.00359444444444","13926","","PS(20:1_20:2)+H",0,0,0,0,0,0,"5.70359444444444","6.00359444444444","13926","","PS(20:1_20:2)+H",0,0,0,0,0,0,"5.70359444444444","6.00359444444444","13926","","PS(20:1_20:2)+H",0,0,0,0,0,0,"5.70359444444444","6.00359444444444","13926","","PS(20:1_20:2)+H",0,0,0,0,0,0,"5.70359444444444","6.00359444444444","13926","","PS(20:1_20:2)+H","842.59066","657.58171","365.30506","367.32076","293.28395","291.26825","5.70359444444444","6.00359444444444","13926"
"","PS(20:1_20:3)+H",0,0,0,0,0,0,"4.10132083333333","4.40132083333333","8692","","PS(20:1_20:3)+H",0,0,0,0,0,0,"4.10132083333333","4.40132083333333","8692","","PS(20:1_20:3)+H",0,0,0,0,0,0,"4.10132083333333","4.40132083333333","8692","","PS(20:1_20:3)+H",0,0,0,0,0,0,"4.10132083333333","4.40132083333333","8692","","PS(20:1_20:3)+H",0,0,0,0,0,0,"4.10132083333333","4.40132083333333","8692","","PS(20:1_20:3)+H","840.57506","655.56611","363.28946","367.32076","293.28395","289.25265","4.10132083333333","4.40132083333333","8692"
"","PS(20:1_22:4)+H",0,0,0,0,0,0,"4.93215277777778","5.23215277777778","5542","","PS(20:1_22:4)+H",0,0,0,0,0,0,"4.93215277777778","5.23215277777778","5542","","PS(20:1_22:4)+H",0,0,0,0,0,0,"4.93215277777778","5.23215277777778","5542","","PS(20:1_22:4)+H",0,0,0,0,0,0,"4.93215277777778","5.23215277777778","5542","","PS(20:1_22:4)+H",0,0,0,0,0,0,"4.93215277777778","5.23215277777778","5542","","PS(20:1_22:4)+H","866.59066","681.58171","389.30506","367.32076","293.28395","315.26825","4.93215277777778","5.23215277777778","5542"
"","PS(20:1_22:4)+H",0,0,0,0,0,0,"7.67033888888889","7.97033888888889","15208","","PS(20:1_22:4)+H",0,0,0,0,0,0,"7.67033888888889","7.97033888888889","15208","","PS(20:1_22:4)+H",0,0,0,0,0,0,"7.67033888888889","7.97033888888889","15208","","PS(20:1_22:4)+H",0,0,0,0,0,0,"7.67033888888889","7.97033888888889","15208","","PS(20:1_22:4)+H",0,0,0,0,0,0,"7.67033888888889","7.97033888888889","15208","","PS(20:1_22:4)+H","866.59066","681.58171","389.30506","367.32076","293.28395","315.26825","7.67033888888889","7.97033888888889","15208"
"","PS(20:2_20:2)+H",0,0,0,0,0,0,"4.10132083333333","4.40132083333333","8692","","PS(20:2_20:2)+H",0,0,0,0,0,0,"4.10132083333333","4.40132083333333","8692","","PS(20:2_20:2)+H",0,0,0,0,0,0,"4.10132083333333","4.40132083333333","8692","","PS(20:2_20:2)+H",0,0,0,0,0,0,"4.10132083333333","4.40132083333333","8692","","PS(20:2_20:2)+H",0,0,0,0,0,0,"4.10132083333333","4.40132083333333","8692","","PS(20:2_20:2)+H","840.57496","655.56601","365.30506","365.30506","291.26825","291.26825","4.10132083333333","4.40132083333333","8692"
"","PS(20:2_22:3)+H",0,0,0,0,0,0,"4.93215277777778","5.23215277777778","5542","","PS(20:2_22:3)+H",0,0,0,0,0,0,"4.93215277777778","5.23215277777778","5542","","PS(20:2_22:3)+H",0,0,0,0,0,0,"4.93215277777778","5.23215277777778","5542","","PS(20:2_22:3)+H",0,0,0,0,0,0,"4.93215277777778","5.23215277777778","5542","","PS(20:2_22:3)+H",0,0,0,0,0,0,"4.93215277777778","5.23215277777778","5542","","PS(20:2_22:3)+H","866.59066","681.58171","391.32076","365.30506","291.26825","317.28395","4.93215277777778","5.23215277777778","5542"
"","PS(20:2_22:3)+H",0,0,0,0,0,0,"7.67033888888889","7.97033888888889","15208","","PS(20:2_22:3)+H",0,0,0,0,0,0,"7.67033888888889","7.97033888888889","15208","","PS(20:2_22:3)+H",0,0,0,0,0,0,"7.67033888888889","7.97033888888889","15208","","PS(20:2_22:3)+H",0,0,0,0,0,0,"7.67033888888889","7.97033888888889","15208","","PS(20:2_22:3)+H",0,0,0,0,0,0,"7.67033888888889","7.97033888888889","15208","","PS(20:2_22:3)+H","866.59066","681.58171","391.32076","365.30506","291.26825","317.28395","7.67033888888889","7.97033888888889","15208"
"","PS(20:3_22:2)+H",0,0,0,0,0,0,"4.93215277777778","5.23215277777778","5542","","PS(20:3_22:2)+H",0,0,0,0,0,0,"4.93215277777778","5.23215277777778","5542","","PS(20:3_22:2)+H",0,0,0,0,0,0,"4.93215277777778","5.23215277777778","5542","","PS(20:3_22:2)+H",0,0,0,0,0,0,"4.93215277777778","5.23215277777778","5542","","PS(20:3_22:2)+H",0,0,0,0,0,0,"4.93215277777778","5.23215277777778","5542","","PS(20:3_22:2)+H","866.59066","681.58171","393.33636","363.28946","289.25265","319.29955","4.93215277777778","5.23215277777778","5542"
"","PS(20:3_22:2)+H",0,0,0,0,0,0,"7.67033888888889","7.97033888888889","15208","","PS(20:3_22:2)+H",0,0,0,0,0,0,"7.67033888888889","7.97033888888889","15208","","PS(20:3_22:2)+H",0,0,0,0,0,0,"7.67033888888889","7.97033888888889","15208","","PS(20:3_22:2)+H",0,0,0,0,0,0,"7.67033888888889","7.97033888888889","15208","","PS(20:3_22:2)+H",0,0,0,0,0,0,"7.67033888888889","7.97033888888889","15208","","PS(20:3_22:2)+H","866.59066","681.58171","393.33636","363.28946","289.25265","319.29955","7.67033888888889","7.97033888888889","15208"
"","PS(20:4_22:1)+H",0,0,0,0,0,0,"4.93215277777778","5.23215277777778","5542","","PS(20:4_22:1)+H",0,0,0,0,0,0,"4.93215277777778","5.23215277777778","5542","","PS(20:4_22:1)+H",0,0,0,0,0,0,"4.93215277777778","5.23215277777778","5542","","PS(20:4_22:1)+H",0,0,0,0,0,0,"4.93215277777778","5.23215277777778","5542","","PS(20:4_22:1)+H",0,0,0,0,0,0,"4.93215277777778","5.23215277777778","5542","","PS(20:4_22:1)+H","866.59066","681.58171","395.35206","361.27376","287.23695","321.31525","4.93215277777778","5.23215277777778","5542"
"","PS(20:4_22:1)+H",0,0,0,0,0,0,"7.67033888888889","7.97033888888889","15208","","PS(20:4_22:1)+H",0,0,0,0,0,0,"7.67033888888889","7.97033888888889","15208","","PS(20:4_22:1)+H",0,0,0,0,0,0,"7.67033888888889","7.97033888888889","15208","","PS(20:4_22:1)+H",0,0,0,0,0,0,"7.67033888888889","7.97033888888889","15208","","PS(20:4_22:1)+H",0,0,0,0,0,0,"7.67033888888889","7.97033888888889","15208","","PS(20:4_22:1)+H","866.59066","681.58171","395.35206","361.27376","287.23695","321.31525","7.67033888888889","7.97033888888889","15208"
"","PS(20:5_22:0)+H",0,0,0,0,0,0,"4.93215277777778","5.23215277777778","5542","","PS(20:5_22:0)+H",0,0,0,0,0,0,"4.93215277777778","5.23215277777778","5542","","PS(20:5_22:0)+H",0,0,0,0,0,0,"4.93215277777778","5.23215277777778","5542","","PS(20:5_22:0)+H",0,0,0,0,0,0,"4.93215277777778","5.23215277777778","5542","","PS(20:5_22:0)+H",0,0,0,0,0,0,"4.93215277777778","5.23215277777778","5542","","PS(20:5_22:0)+H","866.59066","681.58171","397.36766","359.25816","285.22135","323.33085","4.93215277777778","5.23215277777778","5542"
