"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","LDGTS","[M+H]+","[M-H20]+","FA acyl loss","[M-H20]-FA","C7H14NO2","RT_min","RT_max","Comment","RT at Max Intensity","LDGTS","[M+H]+","[M-H20]+","FA acyl loss","[M-H20]-FA","C7H14NO2","RT_min","RT_max","Comment","Number of Scans","LDGTS","[M+H]+","[M-H20]+","FA acyl loss","[M-H20]-FA","C7H14NO2","RT_min","RT_max","Comment","Max Intensity","LDGTS","[M+H]+","[M-H20]+","FA acyl loss","[M-H20]-FA","C7H14NO2","RT_min","RT_max","Comment","Average m/z","LDGTS","[M+H]+","[M-H20]+","FA acyl loss","[M-H20]-FA","C7H14NO2","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","LDGTS","[M+H]+","[M-H20]+","FA acyl loss","[M-H20]-FA","C7H14NO2","RT_min","RT_max","Comment"
"","LDGTS(40:4/0:0)",0,0,0,0,0,"11.9722787878788","12.2722787878788","2272","","LDGTS(40:4/0:0)",0,0,0,0,0,"11.9722787878788","12.2722787878788","2272","","LDGTS(40:4/0:0)",0,0,0,0,0,"11.9722787878788","12.2722787878788","2272","","LDGTS(40:4/0:0)",0,0,0,0,0,"11.9722787878788","12.2722787878788","2272","","LDGTS(40:4/0:0)",0,0,0,0,0,"11.9722787878788","12.2722787878788","2272","","LDGTS(40:4/0:0)","802.69191","784.6813454","236.1495943","218.1390343","144.1024","11.9722787878788","12.2722787878788","2272"
"","LDGTS(40:5/0:0)",0,0,0,0,0,"11.9901527777778","12.2901527777778","1200","","LDGTS(40:5/0:0)",0,0,0,0,0,"11.9901527777778","12.2901527777778","1200","","LDGTS(40:5/0:0)",0,0,0,0,0,"11.9901527777778","12.2901527777778","1200","","LDGTS(40:5/0:0)",0,0,0,0,0,"11.9901527777778","12.2901527777778","1200","","LDGTS(40:5/0:0)",0,0,0,0,0,"11.9901527777778","12.2901527777778","1200","","LDGTS(40:5/0:0)","800.67626","782.6656954","236.1495842","218.1390242","144.1024","11.9901527777778","12.2901527777778","1200"
"","LDGTS(40:5/0:0)",0,0,0,0,0,"8.67295555555555","8.97295555555555","11374","","LDGTS(40:5/0:0)",0,0,0,0,0,"8.67295555555555","8.97295555555555","11374","","LDGTS(40:5/0:0)",0,0,0,0,0,"8.67295555555555","8.97295555555555","11374","","LDGTS(40:5/0:0)",0,0,0,0,0,"8.67295555555555","8.97295555555555","11374","","LDGTS(40:5/0:0)",0,0,0,0,0,"8.67295555555555","8.97295555555555","11374","","LDGTS(40:5/0:0)","800.67626","782.6656954","236.1495842","218.1390242","144.1024","8.67295555555555","8.97295555555555","11374"
"","LDGTS(40:5/0:0)",0,0,0,0,0,"8.67575416666667","8.97575416666667","17835","","LDGTS(40:5/0:0)",0,0,0,0,0,"8.67575416666667","8.97575416666667","17835","","LDGTS(40:5/0:0)",0,0,0,0,0,"8.67575416666667","8.97575416666667","17835","","LDGTS(40:5/0:0)",0,0,0,0,0,"8.67575416666667","8.97575416666667","17835","","LDGTS(40:5/0:0)",0,0,0,0,0,"8.67575416666667","8.97575416666667","17835","","LDGTS(40:5/0:0)","800.67626","782.6656954","236.1495842","218.1390242","144.1024","8.67575416666667","8.97575416666667","17835"
"","LDGTS(40:6/0:0)",0,0,0,0,0,"11.3320305555556","11.6320305555556","1739","","LDGTS(40:6/0:0)",0,0,0,0,0,"11.3320305555556","11.6320305555556","1739","","LDGTS(40:6/0:0)",0,0,0,0,0,"11.3320305555556","11.6320305555556","1739","","LDGTS(40:6/0:0)",0,0,0,0,0,"11.3320305555556","11.6320305555556","1739","","LDGTS(40:6/0:0)",0,0,0,0,0,"11.3320305555556","11.6320305555556","1739","","LDGTS(40:6/0:0)","798.66061","780.6500453","236.1495741","218.1390141","144.1024","11.3320305555556","11.6320305555556","1739"
"","LDGTS(40:6/0:0)",0,0,0,0,0,"9.47043888888889","9.77043888888889","4096","","LDGTS(40:6/0:0)",0,0,0,0,0,"9.47043888888889","9.77043888888889","4096","","LDGTS(40:6/0:0)",0,0,0,0,0,"9.47043888888889","9.77043888888889","4096","","LDGTS(40:6/0:0)",0,0,0,0,0,"9.47043888888889","9.77043888888889","4096","","LDGTS(40:6/0:0)",0,0,0,0,0,"9.47043888888889","9.77043888888889","4096","","LDGTS(40:6/0:0)","798.66061","780.6500453","236.1495741","218.1390141","144.1024","9.47043888888889","9.77043888888889","4096"
"","LDGTS(40:8/0:0)",0,0,0,0,0,"1.40907916666667","1.70907916666667","19049","","LDGTS(40:8/0:0)",0,0,0,0,0,"1.40907916666667","1.70907916666667","19049","","LDGTS(40:8/0:0)",0,0,0,0,0,"1.40907916666667","1.70907916666667","19049","","LDGTS(40:8/0:0)",0,0,0,0,0,"1.40907916666667","1.70907916666667","19049","","LDGTS(40:8/0:0)",0,0,0,0,0,"1.40907916666667","1.70907916666667","19049","","LDGTS(40:8/0:0)","794.629309","776.6187452","236.149554","218.138994","144.1024","1.40907916666667","1.70907916666667","19049"
"","LDGTS(41:0/0:0)",1,0,0,0,0,"14.4355083333333","14.7355083333333","108","","LDGTS(41:0/0:0)",14.53944,0,0,0,0,"14.4355083333333","14.7355083333333","108","","LDGTS(41:0/0:0)",2,0,0,0,0,"14.4355083333333","14.7355083333333","108","","LDGTS(41:0/0:0)",41439.27,0,0,0,0,"14.4355083333333","14.7355083333333","108","","LDGTS(41:0/0:0)",824.77125,0,0,0,0,"14.4355083333333","14.7355083333333","108","","LDGTS(41:0/0:0)","824.77016","806.7595958","236.1496446","218.1390846","144.1024","14.4355083333333","14.7355083333333","108"
"","LDGTS(41:0/0:0)",0,0,0,0,0,"12.5836180555556","12.8836180555556","1006","","LDGTS(41:0/0:0)",0,0,0,0,0,"12.5836180555556","12.8836180555556","1006","","LDGTS(41:0/0:0)",0,0,0,0,0,"12.5836180555556","12.8836180555556","1006","","LDGTS(41:0/0:0)",0,0,0,0,0,"12.5836180555556","12.8836180555556","1006","","LDGTS(41:0/0:0)",0,0,0,0,0,"12.5836180555556","12.8836180555556","1006","","LDGTS(41:0/0:0)","824.77016","806.7595958","236.1496446","218.1390846","144.1024","12.5836180555556","12.8836180555556","1006"
"","LDGTS(41:0/0:0)",0,0,0,0,0,"12.9152902777778","13.2152902777778","3390","","LDGTS(41:0/0:0)",0,0,0,0,0,"12.9152902777778","13.2152902777778","3390","","LDGTS(41:0/0:0)",0,0,0,0,0,"12.9152902777778","13.2152902777778","3390","","LDGTS(41:0/0:0)",0,0,0,0,0,"12.9152902777778","13.2152902777778","3390","","LDGTS(41:0/0:0)",0,0,0,0,0,"12.9152902777778","13.2152902777778","3390","","LDGTS(41:0/0:0)","824.77016","806.7595958","236.1496446","218.1390846","144.1024","12.9152902777778","13.2152902777778","3390"
"","LDGTS(41:0/0:0)",0,0,0,0,0,"15.0224409090909","15.3224409090909","9194","","LDGTS(41:0/0:0)",0,0,0,0,0,"15.0224409090909","15.3224409090909","9194","","LDGTS(41:0/0:0)",0,0,0,0,0,"15.0224409090909","15.3224409090909","9194","","LDGTS(41:0/0:0)",0,0,0,0,0,"15.0224409090909","15.3224409090909","9194","","LDGTS(41:0/0:0)",0,0,0,0,0,"15.0224409090909","15.3224409090909","9194","","LDGTS(41:0/0:0)","824.77016","806.7595958","236.1496446","218.1390846","144.1024","15.0224409090909","15.3224409090909","9194"
"","LDGTS(41:0/0:0)",0,0,0,0,0,"15.1451861111111","15.4451861111111","11305","","LDGTS(41:0/0:0)",0,0,0,0,0,"15.1451861111111","15.4451861111111","11305","","LDGTS(41:0/0:0)",0,0,0,0,0,"15.1451861111111","15.4451861111111","11305","","LDGTS(41:0/0:0)",0,0,0,0,0,"15.1451861111111","15.4451861111111","11305","","LDGTS(41:0/0:0)",0,0,0,0,0,"15.1451861111111","15.4451861111111","11305","","LDGTS(41:0/0:0)","824.77016","806.7595958","236.1496446","218.1390846","144.1024","15.1451861111111","15.4451861111111","11305"
"","LDGTS(41:1/0:0)",1,0,0,0,0,"13.8518166666667","14.1518166666667","46","","LDGTS(41:1/0:0)",14.05699,0,0,0,0,"13.8518166666667","14.1518166666667","46","","LDGTS(41:1/0:0)",2,0,0,0,0,"13.8518166666667","14.1518166666667","46","","LDGTS(41:1/0:0)",149880.8,0,0,0,0,"13.8518166666667","14.1518166666667","46","","LDGTS(41:1/0:0)",822.7549,0,0,0,0,"13.8518166666667","14.1518166666667","46","","LDGTS(41:1/0:0)","822.75451","804.7439457","236.1496345","218.1390745","144.1024","13.8518166666667","14.1518166666667","46"
"","LDGTS(41:1/0:0)",0,0,0,0,0,"11.8663954545455","12.1663954545455","12699","","LDGTS(41:1/0:0)",0,0,0,0,0,"11.8663954545455","12.1663954545455","12699","","LDGTS(41:1/0:0)",0,0,0,0,0,"11.8663954545455","12.1663954545455","12699","","LDGTS(41:1/0:0)",0,0,0,0,0,"11.8663954545455","12.1663954545455","12699","","LDGTS(41:1/0:0)",0,0,0,0,0,"11.8663954545455","12.1663954545455","12699","","LDGTS(41:1/0:0)","822.75451","804.7439457","236.1496345","218.1390745","144.1024","11.8663954545455","12.1663954545455","12699"
"","LDGTS(41:1/0:0)",0,0,0,0,0,"12.2479651515152","12.5479651515152","12808","","LDGTS(41:1/0:0)",0,0,0,0,0,"12.2479651515152","12.5479651515152","12808","","LDGTS(41:1/0:0)",0,0,0,0,0,"12.2479651515152","12.5479651515152","12808","","LDGTS(41:1/0:0)",0,0,0,0,0,"12.2479651515152","12.5479651515152","12808","","LDGTS(41:1/0:0)",0,0,0,0,0,"12.2479651515152","12.5479651515152","12808","","LDGTS(41:1/0:0)","822.75451","804.7439457","236.1496345","218.1390745","144.1024","12.2479651515152","12.5479651515152","12808"
"","LDGTS(42:0/0:0)",1,0,0,0,0,"14.6718986111111","14.9718986111111","228","","LDGTS(42:0/0:0)",14.87395,0,0,0,0,"14.6718986111111","14.9718986111111","228","","LDGTS(42:0/0:0)",2,0,0,0,0,"14.6718986111111","14.9718986111111","228","","LDGTS(42:0/0:0)",21603.91,0,0,0,0,"14.6718986111111","14.9718986111111","228","","LDGTS(42:0/0:0)",838.7862,0,0,0,0,"14.6718986111111","14.9718986111111","228","","LDGTS(42:0/0:0)","838.78581","820.7752458","236.1496546","218.1390946","144.1024","14.6718986111111","14.9718986111111","228"
"","LDGTS(42:0/0:0)",0,0,0,0,0,"13.2541333333333","13.5541333333333","860","","LDGTS(42:0/0:0)",0,0,0,0,0,"13.2541333333333","13.5541333333333","860","","LDGTS(42:0/0:0)",0,0,0,0,0,"13.2541333333333","13.5541333333333","860","","LDGTS(42:0/0:0)",0,0,0,0,0,"13.2541333333333","13.5541333333333","860","","LDGTS(42:0/0:0)",0,0,0,0,0,"13.2541333333333","13.5541333333333","860","","LDGTS(42:0/0:0)","838.78581","820.7752458","236.1496546","218.1390946","144.1024","13.2541333333333","13.5541333333333","860"
"","LDGTS(42:0/0:0)",0,0,0,0,0,"15.36285","15.66285","5439","","LDGTS(42:0/0:0)",0,0,0,0,0,"15.36285","15.66285","5439","","LDGTS(42:0/0:0)",0,0,0,0,0,"15.36285","15.66285","5439","","LDGTS(42:0/0:0)",0,0,0,0,0,"15.36285","15.66285","5439","","LDGTS(42:0/0:0)",0,0,0,0,0,"15.36285","15.66285","5439","","LDGTS(42:0/0:0)","838.78581","820.7752458","236.1496546","218.1390946","144.1024","15.36285","15.66285","5439"
"","LDGTS(42:0/0:0)",0,0,0,0,0,"15.139775","15.439775","9713","","LDGTS(42:0/0:0)",0,0,0,0,0,"15.139775","15.439775","9713","","LDGTS(42:0/0:0)",0,0,0,0,0,"15.139775","15.439775","9713","","LDGTS(42:0/0:0)",0,0,0,0,0,"15.139775","15.439775","9713","","LDGTS(42:0/0:0)",0,0,0,0,0,"15.139775","15.439775","9713","","LDGTS(42:0/0:0)","838.78581","820.7752458","236.1496546","218.1390946","144.1024","15.139775","15.439775","9713"
"","LDGTS(42:0/0:0)",0,0,0,0,0,"16.0533666666667","16.3533666666667","17114","","LDGTS(42:0/0:0)",0,0,0,0,0,"16.0533666666667","16.3533666666667","17114","","LDGTS(42:0/0:0)",0,0,0,0,0,"16.0533666666667","16.3533666666667","17114","","LDGTS(42:0/0:0)",0,0,0,0,0,"16.0533666666667","16.3533666666667","17114","","LDGTS(42:0/0:0)",0,0,0,0,0,"16.0533666666667","16.3533666666667","17114","","LDGTS(42:0/0:0)","838.78581","820.7752458","236.1496546","218.1390946","144.1024","16.0533666666667","16.3533666666667","17114"
"","LDGTS(42:1/0:0)",1,0,0,0,0,"14.1340597222222","14.4340597222222","135","","LDGTS(42:1/0:0)",14.31209,0,0,0,0,"14.1340597222222","14.4340597222222","135","","LDGTS(42:1/0:0)",2,0,0,0,0,"14.1340597222222","14.4340597222222","135","","LDGTS(42:1/0:0)",64696.29,0,0,0,0,"14.1340597222222","14.4340597222222","135","","LDGTS(42:1/0:0)",836.7711,0,0,0,0,"14.1340597222222","14.4340597222222","135","","LDGTS(42:1/0:0)","836.77016","818.7595958","236.1496446","218.1390846","144.1024","14.1340597222222","14.4340597222222","135"
"","LDGTS(42:1/0:0)",0,0,0,0,0,"12.5942611111111","12.8942611111111","375","","LDGTS(42:1/0:0)",0,0,0,0,0,"12.5942611111111","12.8942611111111","375","","LDGTS(42:1/0:0)",0,0,0,0,0,"12.5942611111111","12.8942611111111","375","","LDGTS(42:1/0:0)",0,0,0,0,0,"12.5942611111111","12.8942611111111","375","","LDGTS(42:1/0:0)",0,0,0,0,0,"12.5942611111111","12.8942611111111","375","","LDGTS(42:1/0:0)","836.77016","818.7595958","236.1496446","218.1390846","144.1024","12.5942611111111","12.8942611111111","375"
"","LDGTS(42:1/0:0)",0,0,0,0,0,"12.2434916666667","12.5434916666667","4060","","LDGTS(42:1/0:0)",0,0,0,0,0,"12.2434916666667","12.5434916666667","4060","","LDGTS(42:1/0:0)",0,0,0,0,0,"12.2434916666667","12.5434916666667","4060","","LDGTS(42:1/0:0)",0,0,0,0,0,"12.2434916666667","12.5434916666667","4060","","LDGTS(42:1/0:0)",0,0,0,0,0,"12.2434916666667","12.5434916666667","4060","","LDGTS(42:1/0:0)","836.77016","818.7595958","236.1496446","218.1390846","144.1024","12.2434916666667","12.5434916666667","4060"
"","LDGTS(42:1/0:0)",0,0,0,0,0,"15.1292444444444","15.4292444444444","13035","","LDGTS(42:1/0:0)",0,0,0,0,0,"15.1292444444444","15.4292444444444","13035","","LDGTS(42:1/0:0)",0,0,0,0,0,"15.1292444444444","15.4292444444444","13035","","LDGTS(42:1/0:0)",0,0,0,0,0,"15.1292444444444","15.4292444444444","13035","","LDGTS(42:1/0:0)",0,0,0,0,0,"15.1292444444444","15.4292444444444","13035","","LDGTS(42:1/0:0)","836.77016","818.7595958","236.1496446","218.1390846","144.1024","15.1292444444444","15.4292444444444","13035"
"","LDGTS(42:1/0:0)",0,0,0,0,0,"14.9748375","15.2748375","13068","","LDGTS(42:1/0:0)",0,0,0,0,0,"14.9748375","15.2748375","13068","","LDGTS(42:1/0:0)",0,0,0,0,0,"14.9748375","15.2748375","13068","","LDGTS(42:1/0:0)",0,0,0,0,0,"14.9748375","15.2748375","13068","","LDGTS(42:1/0:0)",0,0,0,0,0,"14.9748375","15.2748375","13068","","LDGTS(42:1/0:0)","836.77016","818.7595958","236.1496446","218.1390846","144.1024","14.9748375","15.2748375","13068"
"","LDGTS(43:0/0:0)",1,0,0,0,0,"14.9017181818182","15.2017181818182","80","","LDGTS(43:0/0:0)",15.12774,0,0,0,0,"14.9017181818182","15.2017181818182","80","","LDGTS(43:0/0:0)",2,0,0,0,0,"14.9017181818182","15.2017181818182","80","","LDGTS(43:0/0:0)",50289.91,0,0,0,0,"14.9017181818182","15.2017181818182","80","","LDGTS(43:0/0:0)",852.8011,0,0,0,0,"14.9017181818182","15.2017181818182","80","","LDGTS(43:0/0:0)","852.80146","834.7908959","236.1496647","218.1391047","144.1024","14.9017181818182","15.2017181818182","80"
"","LDGTS(43:0/0:0)",0,0,0,0,0,"16.9092513888889","17.2092513888889","5498","","LDGTS(43:0/0:0)",0,0,0,0,0,"16.9092513888889","17.2092513888889","5498","","LDGTS(43:0/0:0)",0,0,0,0,0,"16.9092513888889","17.2092513888889","5498","","LDGTS(43:0/0:0)",0,0,0,0,0,"16.9092513888889","17.2092513888889","5498","","LDGTS(43:0/0:0)",0,0,0,0,0,"16.9092513888889","17.2092513888889","5498","","LDGTS(43:0/0:0)","852.80146","834.7908959","236.1496647","218.1391047","144.1024","16.9092513888889","17.2092513888889","5498"
"","LDGTS(43:0/0:0)",0,0,0,0,0,"13.5517861111111","13.8517861111111","9141","","LDGTS(43:0/0:0)",0,0,0,0,0,"13.5517861111111","13.8517861111111","9141","","LDGTS(43:0/0:0)",0,0,0,0,0,"13.5517861111111","13.8517861111111","9141","","LDGTS(43:0/0:0)",0,0,0,0,0,"13.5517861111111","13.8517861111111","9141","","LDGTS(43:0/0:0)",0,0,0,0,0,"13.5517861111111","13.8517861111111","9141","","LDGTS(43:0/0:0)","852.80146","834.7908959","236.1496647","218.1391047","144.1024","13.5517861111111","13.8517861111111","9141"
"","LDGTS(43:0/0:0)",0,0,0,0,0,"17.3614444444444","17.6614444444444","10215","","LDGTS(43:0/0:0)",0,0,0,0,0,"17.3614444444444","17.6614444444444","10215","","LDGTS(43:0/0:0)",0,0,0,0,0,"17.3614444444444","17.6614444444444","10215","","LDGTS(43:0/0:0)",0,0,0,0,0,"17.3614444444444","17.6614444444444","10215","","LDGTS(43:0/0:0)",0,0,0,0,0,"17.3614444444444","17.6614444444444","10215","","LDGTS(43:0/0:0)","852.80146","834.7908959","236.1496647","218.1391047","144.1024","17.3614444444444","17.6614444444444","10215"
"","LDGTS(43:0/0:0)",0,0,0,0,0,"13.2569347222222","13.5569347222222","11302","","LDGTS(43:0/0:0)",0,0,0,0,0,"13.2569347222222","13.5569347222222","11302","","LDGTS(43:0/0:0)",0,0,0,0,0,"13.2569347222222","13.5569347222222","11302","","LDGTS(43:0/0:0)",0,0,0,0,0,"13.2569347222222","13.5569347222222","11302","","LDGTS(43:0/0:0)",0,0,0,0,0,"13.2569347222222","13.5569347222222","11302","","LDGTS(43:0/0:0)","852.80146","834.7908959","236.1496647","218.1391047","144.1024","13.2569347222222","13.5569347222222","11302"
"","LDGTS(43:0/0:0)",0,0,0,0,0,"17.0724583333333","17.3724583333333","11830","","LDGTS(43:0/0:0)",0,0,0,0,0,"17.0724583333333","17.3724583333333","11830","","LDGTS(43:0/0:0)",0,0,0,0,0,"17.0724583333333","17.3724583333333","11830","","LDGTS(43:0/0:0)",0,0,0,0,0,"17.0724583333333","17.3724583333333","11830","","LDGTS(43:0/0:0)",0,0,0,0,0,"17.0724583333333","17.3724583333333","11830","","LDGTS(43:0/0:0)","852.80146","834.7908959","236.1496647","218.1391047","144.1024","17.0724583333333","17.3724583333333","11830"
"","LDGTS(43:0/0:0)",0,0,0,0,0,"17.4647638888889","17.7647638888889","16154","","LDGTS(43:0/0:0)",0,0,0,0,0,"17.4647638888889","17.7647638888889","16154","","LDGTS(43:0/0:0)",0,0,0,0,0,"17.4647638888889","17.7647638888889","16154","","LDGTS(43:0/0:0)",0,0,0,0,0,"17.4647638888889","17.7647638888889","16154","","LDGTS(43:0/0:0)",0,0,0,0,0,"17.4647638888889","17.7647638888889","16154","","LDGTS(43:0/0:0)","852.80146","834.7908959","236.1496647","218.1391047","144.1024","17.4647638888889","17.7647638888889","16154"
"","LDGTS(43:0/0:0)",0,0,0,0,0,"16.5550666666667","16.8550666666667","17294","","LDGTS(43:0/0:0)",0,0,0,0,0,"16.5550666666667","16.8550666666667","17294","","LDGTS(43:0/0:0)",0,0,0,0,0,"16.5550666666667","16.8550666666667","17294","","LDGTS(43:0/0:0)",0,0,0,0,0,"16.5550666666667","16.8550666666667","17294","","LDGTS(43:0/0:0)",0,0,0,0,0,"16.5550666666667","16.8550666666667","17294","","LDGTS(43:0/0:0)","852.80146","834.7908959","236.1496647","218.1391047","144.1024","16.5550666666667","16.8550666666667","17294"
"","LDGTS(43:1/0:0)",1,0,0,0,0,"14.4196847222222","14.7196847222222","21","","LDGTS(43:1/0:0)",14.62182,0,0,0,0,"14.4196847222222","14.7196847222222","21","","LDGTS(43:1/0:0)",2,0,0,0,0,"14.4196847222222","14.7196847222222","21","","LDGTS(43:1/0:0)",296925.9,0,0,0,0,"14.4196847222222","14.7196847222222","21","","LDGTS(43:1/0:0)",850.7862,0,0,0,0,"14.4196847222222","14.7196847222222","21","","LDGTS(43:1/0:0)","850.78581","832.7752458","236.1496546","218.1390946","144.1024","14.4196847222222","14.7196847222222","21"
"","LDGTS(43:1/0:0)",0,0,0,0,0,"12.5839909090909","12.8839909090909","11268","","LDGTS(43:1/0:0)",0,0,0,0,0,"12.5839909090909","12.8839909090909","11268","","LDGTS(43:1/0:0)",0,0,0,0,0,"12.5839909090909","12.8839909090909","11268","","LDGTS(43:1/0:0)",0,0,0,0,0,"12.5839909090909","12.8839909090909","11268","","LDGTS(43:1/0:0)",0,0,0,0,0,"12.5839909090909","12.8839909090909","11268","","LDGTS(43:1/0:0)","850.78581","832.7752458","236.1496546","218.1390946","144.1024","12.5839909090909","12.8839909090909","11268"
"","LDGTS(43:1/0:0)",1,0,0,0,0,"15.1559944444444","15.4559944444444","14244","","LDGTS(43:1/0:0)",15.26246,0,0,0,0,"15.1559944444444","15.4559944444444","14244","","LDGTS(43:1/0:0)",1,0,0,0,0,"15.1559944444444","15.4559944444444","14244","","LDGTS(43:1/0:0)",8169.239,0,0,0,0,"15.1559944444444","15.4559944444444","14244","","LDGTS(43:1/0:0)",850.7868,0,0,0,0,"15.1559944444444","15.4559944444444","14244","","LDGTS(43:1/0:0)","850.78581","832.7752458","236.1496546","218.1390946","144.1024","15.1559944444444","15.4559944444444","14244"
"","LDGTS(44:0/0:0)",1,0,0,0,0,"15.0692075757576","15.3692075757576","16546","","LDGTS(44:0/0:0)",15.28556,0,0,0,0,"15.0692075757576","15.3692075757576","16546","","LDGTS(44:0/0:0)",2,0,0,0,0,"15.0692075757576","15.3692075757576","16546","","LDGTS(44:0/0:0)",312223.6,0,0,0,0,"15.0692075757576","15.3692075757576","16546","","LDGTS(44:0/0:0)",866.8169,0,0,0,0,"15.0692075757576","15.3692075757576","16546","","LDGTS(44:0/0:0)","866.81711","848.806546","236.1496748","218.1391148","144.1024","15.0692075757576","15.3692075757576","16546"
"","LDGTS(44:1/0:0)",1,0,0,0,0,"14.6718986111111","14.9718986111111","113","","LDGTS(44:1/0:0)",14.81662,0,0,0,0,"14.6718986111111","14.9718986111111","113","","LDGTS(44:1/0:0)",3,0,0,0,0,"14.6718986111111","14.9718986111111","113","","LDGTS(44:1/0:0)",99028.28,0,0,0,0,"14.6718986111111","14.9718986111111","113","","LDGTS(44:1/0:0)",864.8022,0,0,0,0,"14.6718986111111","14.9718986111111","113","","LDGTS(44:1/0:0)","864.80146","846.7908959","236.1496647","218.1391047","144.1024","14.6718986111111","14.9718986111111","113"
"","LDGTS(44:1/0:0)",0,0,0,0,0,"13.2598402777778","13.5598402777778","446","","LDGTS(44:1/0:0)",0,0,0,0,0,"13.2598402777778","13.5598402777778","446","","LDGTS(44:1/0:0)",0,0,0,0,0,"13.2598402777778","13.5598402777778","446","","LDGTS(44:1/0:0)",0,0,0,0,0,"13.2598402777778","13.5598402777778","446","","LDGTS(44:1/0:0)",0,0,0,0,0,"13.2598402777778","13.5598402777778","446","","LDGTS(44:1/0:0)","864.80146","846.7908959","236.1496647","218.1391047","144.1024","13.2598402777778","13.5598402777778","446"
"","LDGTS(44:1/0:0)",0,0,0,0,0,"14.9976060606061","15.2976060606061","1760","","LDGTS(44:1/0:0)",0,0,0,0,0,"14.9976060606061","15.2976060606061","1760","","LDGTS(44:1/0:0)",0,0,0,0,0,"14.9976060606061","15.2976060606061","1760","","LDGTS(44:1/0:0)",0,0,0,0,0,"14.9976060606061","15.2976060606061","1760","","LDGTS(44:1/0:0)",0,0,0,0,0,"14.9976060606061","15.2976060606061","1760","","LDGTS(44:1/0:0)","864.80146","846.7908959","236.1496647","218.1391047","144.1024","14.9976060606061","15.2976060606061","1760"
"","LDGTS(45:0/0:0)",1,0,0,0,0,"15.2376333333333","15.5376333333333","105","","LDGTS(45:0/0:0)",15.35853,0,0,0,0,"15.2376333333333","15.5376333333333","105","","LDGTS(45:0/0:0)",2,0,0,0,0,"15.2376333333333","15.5376333333333","105","","LDGTS(45:0/0:0)",58340.75,0,0,0,0,"15.2376333333333","15.5376333333333","105","","LDGTS(45:0/0:0)",880.834,0,0,0,0,"15.2376333333333","15.5376333333333","105","","LDGTS(45:0/0:0)","880.83276","862.822196","236.1496848","218.1391248","144.1024","15.2376333333333","15.5376333333333","105"
"","LDGTS(45:0/0:0)",0,0,0,0,0,"14.086075","14.386075","2429","","LDGTS(45:0/0:0)",0,0,0,0,0,"14.086075","14.386075","2429","","LDGTS(45:0/0:0)",0,0,0,0,0,"14.086075","14.386075","2429","","LDGTS(45:0/0:0)",0,0,0,0,0,"14.086075","14.386075","2429","","LDGTS(45:0/0:0)",0,0,0,0,0,"14.086075","14.386075","2429","","LDGTS(45:0/0:0)","880.83276","862.822196","236.1496848","218.1391248","144.1024","14.086075","14.386075","2429"
"","LDGTS(45:0/0:0)",0,0,0,0,0,"16.14739375","16.44739375","5487","","LDGTS(45:0/0:0)",0,0,0,0,0,"16.14739375","16.44739375","5487","","LDGTS(45:0/0:0)",0,0,0,0,0,"16.14739375","16.44739375","5487","","LDGTS(45:0/0:0)",0,0,0,0,0,"16.14739375","16.44739375","5487","","LDGTS(45:0/0:0)",0,0,0,0,0,"16.14739375","16.44739375","5487","","LDGTS(45:0/0:0)","880.83276","862.822196","236.1496848","218.1391248","144.1024","16.14739375","16.44739375","5487"
"","LDGTS(45:0/0:0)",0,0,0,0,0,"17.2178611111111","17.5178611111111","8156","","LDGTS(45:0/0:0)",0,0,0,0,0,"17.2178611111111","17.5178611111111","8156","","LDGTS(45:0/0:0)",0,0,0,0,0,"17.2178611111111","17.5178611111111","8156","","LDGTS(45:0/0:0)",0,0,0,0,0,"17.2178611111111","17.5178611111111","8156","","LDGTS(45:0/0:0)",0,0,0,0,0,"17.2178611111111","17.5178611111111","8156","","LDGTS(45:0/0:0)","880.83276","862.822196","236.1496848","218.1391248","144.1024","17.2178611111111","17.5178611111111","8156"
"","LDGTS(45:0/0:0)",0,0,0,0,0,"16.8584597222222","17.1584597222222","12472","","LDGTS(45:0/0:0)",0,0,0,0,0,"16.8584597222222","17.1584597222222","12472","","LDGTS(45:0/0:0)",0,0,0,0,0,"16.8584597222222","17.1584597222222","12472","","LDGTS(45:0/0:0)",0,0,0,0,0,"16.8584597222222","17.1584597222222","12472","","LDGTS(45:0/0:0)",0,0,0,0,0,"16.8584597222222","17.1584597222222","12472","","LDGTS(45:0/0:0)","880.83276","862.822196","236.1496848","218.1391248","144.1024","16.8584597222222","17.1584597222222","12472"
"","LDGTS(45:0/0:0)",0,0,0,0,0,"17.2806666666667","17.5806666666667","15829","","LDGTS(45:0/0:0)",0,0,0,0,0,"17.2806666666667","17.5806666666667","15829","","LDGTS(45:0/0:0)",0,0,0,0,0,"17.2806666666667","17.5806666666667","15829","","LDGTS(45:0/0:0)",0,0,0,0,0,"17.2806666666667","17.5806666666667","15829","","LDGTS(45:0/0:0)",0,0,0,0,0,"17.2806666666667","17.5806666666667","15829","","LDGTS(45:0/0:0)","880.83276","862.822196","236.1496848","218.1391248","144.1024","17.2806666666667","17.5806666666667","15829"
