"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","PS","[M-H]-","M-Serine","NL_T1Ketene&serene","NL_T2Ketene&serene","NL_T1RCOOH","NL_T2RCOOH","GlyceroPC_NLCH3&H2O","T1_RCOO-","T2_RCOO-","Glycerol-3-phosphate_NLH2O","H2PO4-","PO3-","RT_min","RT_max","Comment","RT at Max Intensity","PS","[M-H]-","M-Serine","NL_T1Ketene&serene","NL_T2Ketene&serene","NL_T1RCOOH","NL_T2RCOOH","GlyceroPC_NLCH3&H2O","T1_RCOO-","T2_RCOO-","Glycerol-3-phosphate_NLH2O","H2PO4-","PO3-","RT_min","RT_max","Comment","Number of Scans","PS","[M-H]-","M-Serine","NL_T1Ketene&serene","NL_T2Ketene&serene","NL_T1RCOOH","NL_T2RCOOH","GlyceroPC_NLCH3&H2O","T1_RCOO-","T2_RCOO-","Glycerol-3-phosphate_NLH2O","H2PO4-","PO3-","RT_min","RT_max","Comment","Max Intensity","PS","[M-H]-","M-Serine","NL_T1Ketene&serene","NL_T2Ketene&serene","NL_T1RCOOH","NL_T2RCOOH","GlyceroPC_NLCH3&H2O","T1_RCOO-","T2_RCOO-","Glycerol-3-phosphate_NLH2O","H2PO4-","PO3-","RT_min","RT_max","Comment","Average m/z","PS","[M-H]-","M-Serine","NL_T1Ketene&serene","NL_T2Ketene&serene","NL_T1RCOOH","NL_T2RCOOH","GlyceroPC_NLCH3&H2O","T1_RCOO-","T2_RCOO-","Glycerol-3-phosphate_NLH2O","H2PO4-","PO3-","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","PS","[M-H]-","M-Serine","NL_T1Ketene&serene","NL_T2Ketene&serene","NL_T1RCOOH","NL_T2RCOOH","GlyceroPC_NLCH3&H2O","T1_RCOO-","T2_RCOO-","Glycerol-3-phosphate_NLH2O","H2PO4-","PO3-","RT_min","RT_max","Comment"
"","PS(12:0_24:0)-H",0,0,0,0,0,0,0,0,0,0,0,0,"6.59304242424242","6.89304242424242","2477","","PS(12:0_24:0)-H",0,0,0,0,0,0,0,0,0,0,0,0,"6.59304242424242","6.89304242424242","2477","","PS(12:0_24:0)-H",0,0,0,0,0,0,0,0,0,0,0,0,"6.59304242424242","6.89304242424242","2477","","PS(12:0_24:0)-H",0,0,0,0,0,0,0,0,0,0,0,0,"6.59304242424242","6.89304242424242","2477","","PS(12:0_24:0)-H",0,0,0,0,0,0,0,0,0,0,0,0,"6.59304242424242","6.89304242424242","2477","","PS(12:0_24:0)-H","790.5604","703.52838","521.36131","353.17351","503.35075","335.16295","224.06881","199.17035","367.35815","152.99586","96.96964","78.95852","6.59304242424242","6.89304242424242","2477"
"","PS(12:0_24:1)-H",1,0,0,0,0,0,0,0,0,0,0,0,"5.63370151515152","5.93370151515152","220","","PS(12:0_24:1)-H",5.804299,0,0,0,0,0,5.804299,0,0,0,0,0,"5.63370151515152","5.93370151515152","220","","PS(12:0_24:1)-H",1,0,0,0,0,0,1,0,0,0,0,0,"5.63370151515152","5.93370151515152","220","","PS(12:0_24:1)-H",7131.971,0,0,0,0,0,801.5891,0,0,0,0,0,"5.63370151515152","5.93370151515152","220","","PS(12:0_24:1)-H",788.5464,0,0,0,0,0,224.0695,0,0,0,0,0,"5.63370151515152","5.93370151515152","220","","PS(12:0_24:1)-H","788.5448","701.51278","519.34571","353.17351","501.33515","335.16295","224.06881","199.17035","365.34255","152.99586","96.96964","78.95852","5.63370151515152","5.93370151515152","220"
"","PS(12:0_25:0)-H",1,0,0,0,0,0,1,0,0,0,0,0,"7.16090151515151","7.46090151515151","155","","PS(12:0_25:0)-H",7.344148,0,0,0,0,0,7.344148,0,0,0,0,0,"7.16090151515151","7.46090151515151","155","","PS(12:0_25:0)-H",2,0,0,0,0,0,2,0,0,0,0,0,"7.16090151515151","7.46090151515151","155","","PS(12:0_25:0)-H",50404.5,0,0,0,0,0,10147.14,0,0,0,0,0,"7.16090151515151","7.46090151515151","155","","PS(12:0_25:0)-H",804.5769,0,0,0,0,0,224.0693,0,0,0,0,0,"7.16090151515151","7.46090151515151","155","","PS(12:0_25:0)-H","804.5761","717.54408","535.37701","353.17351","517.36645","335.16295","224.06881","199.17035","381.37385","152.99586","96.96964","78.95852","7.16090151515151","7.46090151515151","155"
"","PS(12:0_26:0)-H",0,0,0,0,0,0,0,0,0,0,0,0,"7.75165","8.05165","1796","","PS(12:0_26:0)-H",0,0,0,0,0,0,0,0,0,0,0,0,"7.75165","8.05165","1796","","PS(12:0_26:0)-H",0,0,0,0,0,0,0,0,0,0,0,0,"7.75165","8.05165","1796","","PS(12:0_26:0)-H",0,0,0,0,0,0,0,0,0,0,0,0,"7.75165","8.05165","1796","","PS(12:0_26:0)-H",0,0,0,0,0,0,0,0,0,0,0,0,"7.75165","8.05165","1796","","PS(12:0_26:0)-H","818.5917","731.55968","549.39261","353.17351","531.38205","335.16295","224.06881","199.17035","395.38945","152.99586","96.96964","78.95852","7.75165","8.05165","1796"
"","PS(13:0_15:0)-H",1,1,0,0,0,0,0,0,0,1,1,0,"3.71595909090909","4.01595909090909","111","","PS(13:0_15:0)-H",3.867781,3.867781,0,0,0,0,0,0,0,3.867781,3.867781,0,"3.71595909090909","4.01595909090909","111","","PS(13:0_15:0)-H",2,2,0,0,0,0,0,0,0,2,1,0,"3.71595909090909","4.01595909090909","111","","PS(13:0_15:0)-H",258464.7,388725.9,0,0,0,0,0,0,0,65533.39,5935.135,0,"3.71595909090909","4.01595909090909","111","","PS(13:0_15:0)-H",678.43565,591.4034,0,0,0,0,0,0,0,152.99585,96.96986,0,"3.71595909090909","4.01595909090909","111","","PS(13:0_15:0)-H","678.4353","591.40328","395.22051","367.18921","377.20995","349.17865","224.06881","213.18605","241.21735","152.99586","96.96964","78.95852","3.71595909090909","4.01595909090909","111"
"","PS(13:0_18:0)-H",1,0,0,0,0,0,0,0,0,0,0,0,"5.56829242424242","5.86829242424242","190","","PS(13:0_18:0)-H",5.740896,0,0,0,0,0,0,0,0,5.740896,0,0,"5.56829242424242","5.86829242424242","190","","PS(13:0_18:0)-H",1,0,0,0,0,0,0,0,0,1,0,0,"5.56829242424242","5.86829242424242","190","","PS(13:0_18:0)-H",182553.7,0,0,0,0,0,0,0,0,690.6321,0,0,"5.56829242424242","5.86829242424242","190","","PS(13:0_18:0)-H",720.4832,0,0,0,0,0,0,0,0,152.9959,0,0,"5.56829242424242","5.86829242424242","190","","PS(13:0_18:0)-H","720.4822","633.45018","437.26741","367.18921","419.25685","349.17865","224.06881","213.18605","283.26425","152.99586","96.96964","78.95852","5.56829242424242","5.86829242424242","190"
"","PS(13:0_20:0)-H",0,0,0,0,0,0,0,0,0,0,0,0,"4.66369090909091","4.96369090909091","3080","","PS(13:0_20:0)-H",0,0,0,0,0,0,0,0,0,0,0,0,"4.66369090909091","4.96369090909091","3080","","PS(13:0_20:0)-H",0,0,0,0,0,0,0,0,0,0,0,0,"4.66369090909091","4.96369090909091","3080","","PS(13:0_20:0)-H",0,0,0,0,0,0,0,0,0,0,0,0,"4.66369090909091","4.96369090909091","3080","","PS(13:0_20:0)-H",0,0,0,0,0,0,0,0,0,0,0,0,"4.66369090909091","4.96369090909091","3080","","PS(13:0_20:0)-H","748.5135","661.48148","465.29871","367.18921","447.28815","349.17865","224.06881","213.18605","311.29555","152.99586","96.96964","78.95852","4.66369090909091","4.96369090909091","3080"
"","PS(13:0_21:0)-H",0,0,0,0,0,0,0,0,0,0,0,0,"7.52695606060606","7.82695606060606","949","","PS(13:0_21:0)-H",0,0,0,0,0,0,0,0,0,0,0,0,"7.52695606060606","7.82695606060606","949","","PS(13:0_21:0)-H",0,0,0,0,0,0,0,0,0,0,0,0,"7.52695606060606","7.82695606060606","949","","PS(13:0_21:0)-H",0,0,0,0,0,0,0,0,0,0,0,0,"7.52695606060606","7.82695606060606","949","","PS(13:0_21:0)-H",0,0,0,0,0,0,0,0,0,0,0,0,"7.52695606060606","7.82695606060606","949","","PS(13:0_21:0)-H","762.5292","675.49718","479.31441","367.18921","461.30385","349.17865","224.06881","213.18605","325.31125","152.99586","96.96964","78.95852","7.52695606060606","7.82695606060606","949"
"","PS(13:0_22:0)-H",1,0,0,0,0,0,1,0,0,0,0,0,"5.97987878787879","6.27987878787879","160","","PS(13:0_22:0)-H",6.165564,0,0,0,0,0,6.165564,0,0,0,0,0,"5.97987878787879","6.27987878787879","160","","PS(13:0_22:0)-H",1,0,0,0,0,0,1,0,0,0,0,0,"5.97987878787879","6.27987878787879","160","","PS(13:0_22:0)-H",7300.446,0,0,0,0,0,2118.297,0,0,0,0,0,"5.97987878787879","6.27987878787879","160","","PS(13:0_22:0)-H",776.5465,0,0,0,0,0,224.0696,0,0,0,0,0,"5.97987878787879","6.27987878787879","160","","PS(13:0_22:0)-H","776.5448","689.51278","493.33001","367.18921","475.31945","349.17865","224.06881","213.18605","339.32685","152.99586","96.96964","78.95852","5.97987878787879","6.27987878787879","160"
"","PS(13:0_22:0)-H",1,0,0,0,0,0,0,0,0,0,0,0,"7.8329303030303","8.1329303030303","782","","PS(13:0_22:0)-H",8.003457,0,0,0,0,0,0,0,0,0,0,0,"7.8329303030303","8.1329303030303","782","","PS(13:0_22:0)-H",1,0,0,0,0,0,0,0,0,0,0,0,"7.8329303030303","8.1329303030303","782","","PS(13:0_22:0)-H",55092.88,0,0,0,0,0,0,0,0,0,0,0,"7.8329303030303","8.1329303030303","782","","PS(13:0_22:0)-H",776.5453,0,0,0,0,0,0,0,0,0,0,0,"7.8329303030303","8.1329303030303","782","","PS(13:0_22:0)-H","776.5448","689.51278","493.33001","367.18921","475.31945","349.17865","224.06881","213.18605","339.32685","152.99586","96.96964","78.95852","7.8329303030303","8.1329303030303","782"
"","PS(13:0_22:0)-H",1,0,0,0,0,0,1,0,0,0,0,0,"6.10964166666667","6.40964166666667","2194","","PS(13:0_22:0)-H",6.165564,0,0,0,0,0,6.165564,0,0,0,0,0,"6.10964166666667","6.40964166666667","2194","","PS(13:0_22:0)-H",1,0,0,0,0,0,1,0,0,0,0,0,"6.10964166666667","6.40964166666667","2194","","PS(13:0_22:0)-H",7300.446,0,0,0,0,0,2118.297,0,0,0,0,0,"6.10964166666667","6.40964166666667","2194","","PS(13:0_22:0)-H",776.5465,0,0,0,0,0,224.0696,0,0,0,0,0,"6.10964166666667","6.40964166666667","2194","","PS(13:0_22:0)-H","776.5448","689.51278","493.33001","367.18921","475.31945","349.17865","224.06881","213.18605","339.32685","152.99586","96.96964","78.95852","6.10964166666667","6.40964166666667","2194"
"","PS(13:0_22:1)-H",1,0,0,0,0,0,0,0,0,0,0,0,"4.99847121212121","5.29847121212121","226","","PS(13:0_22:1)-H",5.170068,0,0,0,0,0,5.170068,0,0,0,0,0,"4.99847121212121","5.29847121212121","226","","PS(13:0_22:1)-H",1,0,0,0,0,0,1,0,0,0,0,0,"4.99847121212121","5.29847121212121","226","","PS(13:0_22:1)-H",6730.892,0,0,0,0,0,544.9714,0,0,0,0,0,"4.99847121212121","5.29847121212121","226","","PS(13:0_22:1)-H",774.5306,0,0,0,0,0,224.0692,0,0,0,0,0,"4.99847121212121","5.29847121212121","226","","PS(13:0_22:1)-H","774.5292","687.49718","491.31441","367.18921","473.30385","349.17865","224.06881","213.18605","337.31125","152.99586","96.96964","78.95852","4.99847121212121","5.29847121212121","226"
"","PS(13:0_22:2)-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.93952727272727","6.23952727272727","902","","PS(13:0_22:2)-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.93952727272727","6.23952727272727","902","","PS(13:0_22:2)-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.93952727272727","6.23952727272727","902","","PS(13:0_22:2)-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.93952727272727","6.23952727272727","902","","PS(13:0_22:2)-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.93952727272727","6.23952727272727","902","","PS(13:0_22:2)-H","772.5135","685.48148","489.29871","367.18921","471.28815","349.17865","224.06881","213.18605","335.29555","152.99586","96.96964","78.95852","5.93952727272727","6.23952727272727","902"
"","PS(13:0_23:0)-H",0,0,0,0,0,0,0,0,0,0,0,0,"6.59304242424242","6.89304242424242","2477","","PS(13:0_23:0)-H",0,0,0,0,0,0,0,0,0,0,0,0,"6.59304242424242","6.89304242424242","2477","","PS(13:0_23:0)-H",0,0,0,0,0,0,0,0,0,0,0,0,"6.59304242424242","6.89304242424242","2477","","PS(13:0_23:0)-H",0,0,0,0,0,0,0,0,0,0,0,0,"6.59304242424242","6.89304242424242","2477","","PS(13:0_23:0)-H",0,0,0,0,0,0,0,0,0,0,0,0,"6.59304242424242","6.89304242424242","2477","","PS(13:0_23:0)-H","790.5605","703.52848","507.34571","367.18921","489.33515","349.17865","224.06881","213.18605","353.34255","152.99586","96.96964","78.95852","6.59304242424242","6.89304242424242","2477"
"","PS(13:0_24:0)-H",1,0,0,0,0,0,1,0,0,0,0,0,"7.16090151515151","7.46090151515151","155","","PS(13:0_24:0)-H",7.344148,0,0,0,0,0,7.344148,0,0,0,0,0,"7.16090151515151","7.46090151515151","155","","PS(13:0_24:0)-H",2,0,0,0,0,0,2,0,0,0,0,0,"7.16090151515151","7.46090151515151","155","","PS(13:0_24:0)-H",50404.5,0,0,0,0,0,10147.14,0,0,0,0,0,"7.16090151515151","7.46090151515151","155","","PS(13:0_24:0)-H",804.5769,0,0,0,0,0,224.0693,0,0,0,0,0,"7.16090151515151","7.46090151515151","155","","PS(13:0_24:0)-H","804.5761","717.54408","521.36131","367.18921","503.35075","349.17865","224.06881","213.18605","367.35815","152.99586","96.96964","78.95852","7.16090151515151","7.46090151515151","155"
"","PS(13:0_24:1)-H",1,0,0,0,0,0,1,0,0,1,0,0,"6.24482727272727","6.54482727272727","70","","PS(13:0_24:1)-H",6.367817,0,0,0,0,0,6.367817,0,0,6.367817,0,0,"6.24482727272727","6.54482727272727","70","","PS(13:0_24:1)-H",2,0,0,0,0,0,2,0,0,1,0,0,"6.24482727272727","6.54482727272727","70","","PS(13:0_24:1)-H",124890,0,0,0,0,0,42620.08,0,0,1353.82,0,0,"6.24482727272727","6.54482727272727","70","","PS(13:0_24:1)-H",802.56105,0,0,0,0,0,224.06935,0,0,152.9958,0,0,"6.24482727272727","6.54482727272727","70","","PS(13:0_24:1)-H","802.5605","715.52848","519.34571","367.18921","501.33515","349.17865","224.06881","213.18605","365.34255","152.99586","96.96964","78.95852","6.24482727272727","6.54482727272727","70"
"","PS(13:0_24:1)-H",1,0,0,0,0,0,1,0,0,1,0,0,"6.0695696969697","6.3695696969697","500","","PS(13:0_24:1)-H",6.367817,0,0,0,0,0,6.367817,0,0,6.367817,0,0,"6.0695696969697","6.3695696969697","500","","PS(13:0_24:1)-H",2,0,0,0,0,0,2,0,0,1,0,0,"6.0695696969697","6.3695696969697","500","","PS(13:0_24:1)-H",124890,0,0,0,0,0,42620.08,0,0,1353.82,0,0,"6.0695696969697","6.3695696969697","500","","PS(13:0_24:1)-H",802.56165,0,0,0,0,0,224.0693,0,0,152.9958,0,0,"6.0695696969697","6.3695696969697","500","","PS(13:0_24:1)-H","802.5605","715.52848","519.34571","367.18921","501.33515","349.17865","224.06881","213.18605","365.34255","152.99586","96.96964","78.95852","6.0695696969697","6.3695696969697","500"
"","PS(13:0_25:0)-H",0,0,0,0,0,0,0,0,0,0,0,0,"7.75165","8.05165","1796","","PS(13:0_25:0)-H",0,0,0,0,0,0,0,0,0,0,0,0,"7.75165","8.05165","1796","","PS(13:0_25:0)-H",0,0,0,0,0,0,0,0,0,0,0,0,"7.75165","8.05165","1796","","PS(13:0_25:0)-H",0,0,0,0,0,0,0,0,0,0,0,0,"7.75165","8.05165","1796","","PS(13:0_25:0)-H",0,0,0,0,0,0,0,0,0,0,0,0,"7.75165","8.05165","1796","","PS(13:0_25:0)-H","818.5918","731.55978","535.37701","367.18921","517.36645","349.17865","224.06881","213.18605","381.37385","152.99586","96.96964","78.95852","7.75165","8.05165","1796"
"","PS(13:0_26:0)-H",1,0,0,0,0,0,1,0,0,0,0,0,"8.2811803030303","8.5811803030303","271","","PS(13:0_26:0)-H",8.490902,0,0,0,0,0,8.364598,0,0,0,0,0,"8.2811803030303","8.5811803030303","271","","PS(13:0_26:0)-H",2,0,0,0,0,0,2,0,0,0,0,0,"8.2811803030303","8.5811803030303","271","","PS(13:0_26:0)-H",13619.73,0,0,0,0,0,4407.311,0,0,0,0,0,"8.2811803030303","8.5811803030303","271","","PS(13:0_26:0)-H",832.60875,0,0,0,0,0,224.06935,0,0,0,0,0,"8.2811803030303","8.5811803030303","271","","PS(13:0_26:0)-H","832.6074","745.57538","549.39261","367.18921","531.38205","349.17865","224.06881","213.18605","395.38945","152.99586","96.96964","78.95852","8.2811803030303","8.5811803030303","271"
"","PS(14:0_14:0)-H",1,1,1,1,1,1,0,1,1,1,1,0,"3.71595909090909","4.01595909090909","111","","PS(14:0_14:0)-H",3.867781,3.867781,3.867781,3.867781,3.867781,3.867781,0,3.867781,3.867781,3.867781,3.867781,0,"3.71595909090909","4.01595909090909","111","","PS(14:0_14:0)-H",2,2,2,2,2,2,0,2,2,2,1,0,"3.71595909090909","4.01595909090909","111","","PS(14:0_14:0)-H",258464.7,388725.9,89057.87,89057.87,307572.5,307572.5,0,228484.6,228484.6,65533.39,5935.135,0,"3.71595909090909","4.01595909090909","111","","PS(14:0_14:0)-H",678.43565,591.4034,381.20495,381.20495,363.1944,363.1944,0,227.2017,227.2017,152.99585,96.96986,0,"3.71595909090909","4.01595909090909","111","","PS(14:0_14:0)-H","678.4352","591.40318","381.20481","381.20481","363.19425","363.19425","224.06881","227.20165","227.20165","152.99586","96.96964","78.95852","3.71595909090909","4.01595909090909","111"
"","PS(14:0_17:0)-H",1,0,0,0,0,0,0,0,0,0,0,0,"5.56829242424242","5.86829242424242","190","","PS(14:0_17:0)-H",5.740896,0,0,0,0,0,0,0,0,5.740896,0,0,"5.56829242424242","5.86829242424242","190","","PS(14:0_17:0)-H",1,0,0,0,0,0,0,0,0,1,0,0,"5.56829242424242","5.86829242424242","190","","PS(14:0_17:0)-H",182553.7,0,0,0,0,0,0,0,0,690.6321,0,0,"5.56829242424242","5.86829242424242","190","","PS(14:0_17:0)-H",720.4832,0,0,0,0,0,0,0,0,152.9959,0,0,"5.56829242424242","5.86829242424242","190","","PS(14:0_17:0)-H","720.4822","633.45018","423.25181","381.20481","405.24125","363.19425","224.06881","227.20165","269.24865","152.99586","96.96964","78.95852","5.56829242424242","5.86829242424242","190"
"","PS(14:0_19:0)-H",0,0,0,0,0,0,0,0,0,0,0,0,"4.66369090909091","4.96369090909091","3080","","PS(14:0_19:0)-H",0,0,0,0,0,0,0,0,0,0,0,0,"4.66369090909091","4.96369090909091","3080","","PS(14:0_19:0)-H",0,0,0,0,0,0,0,0,0,0,0,0,"4.66369090909091","4.96369090909091","3080","","PS(14:0_19:0)-H",0,0,0,0,0,0,0,0,0,0,0,0,"4.66369090909091","4.96369090909091","3080","","PS(14:0_19:0)-H",0,0,0,0,0,0,0,0,0,0,0,0,"4.66369090909091","4.96369090909091","3080","","PS(14:0_19:0)-H","748.5135","661.48148","451.28311","381.20481","433.27255","363.19425","224.06881","227.20165","297.27995","152.99586","96.96964","78.95852","4.66369090909091","4.96369090909091","3080"
"","PS(14:0_20:0)-H",0,0,0,0,0,0,0,0,0,0,0,0,"7.52695606060606","7.82695606060606","949","","PS(14:0_20:0)-H",0,0,0,0,0,0,0,0,0,0,0,0,"7.52695606060606","7.82695606060606","949","","PS(14:0_20:0)-H",0,0,0,0,0,0,0,0,0,0,0,0,"7.52695606060606","7.82695606060606","949","","PS(14:0_20:0)-H",0,0,0,0,0,0,0,0,0,0,0,0,"7.52695606060606","7.82695606060606","949","","PS(14:0_20:0)-H",0,0,0,0,0,0,0,0,0,0,0,0,"7.52695606060606","7.82695606060606","949","","PS(14:0_20:0)-H","762.5291","675.49708","465.29871","381.20481","447.28815","363.19425","224.06881","227.20165","311.29555","152.99586","96.96964","78.95852","7.52695606060606","7.82695606060606","949"
"","PS(14:0_21:0)-H",1,0,0,0,0,0,1,1,0,0,0,0,"5.97987878787879","6.27987878787879","160","","PS(14:0_21:0)-H",6.165564,0,0,0,0,0,6.165564,6.165564,0,0,0,0,"5.97987878787879","6.27987878787879","160","","PS(14:0_21:0)-H",1,0,0,0,0,0,1,1,0,0,0,0,"5.97987878787879","6.27987878787879","160","","PS(14:0_21:0)-H",7300.446,0,0,0,0,0,2118.297,6286.322,0,0,0,0,"5.97987878787879","6.27987878787879","160","","PS(14:0_21:0)-H",776.5465,0,0,0,0,0,224.0696,227.2018,0,0,0,0,"5.97987878787879","6.27987878787879","160","","PS(14:0_21:0)-H","776.5448","689.51278","479.31441","381.20481","461.30385","363.19425","224.06881","227.20165","325.31125","152.99586","96.96964","78.95852","5.97987878787879","6.27987878787879","160"
"","PS(14:0_21:0)-H",1,0,0,0,0,0,0,0,0,0,0,0,"7.8329303030303","8.1329303030303","782","","PS(14:0_21:0)-H",8.003457,0,0,0,0,0,0,0,0,0,0,0,"7.8329303030303","8.1329303030303","782","","PS(14:0_21:0)-H",1,0,0,0,0,0,0,0,0,0,0,0,"7.8329303030303","8.1329303030303","782","","PS(14:0_21:0)-H",55092.88,0,0,0,0,0,0,0,0,0,0,0,"7.8329303030303","8.1329303030303","782","","PS(14:0_21:0)-H",776.5453,0,0,0,0,0,0,0,0,0,0,0,"7.8329303030303","8.1329303030303","782","","PS(14:0_21:0)-H","776.5448","689.51278","479.31441","381.20481","461.30385","363.19425","224.06881","227.20165","325.31125","152.99586","96.96964","78.95852","7.8329303030303","8.1329303030303","782"
"","PS(14:0_21:0)-H",1,0,0,0,0,0,1,1,0,0,0,0,"6.10964166666667","6.40964166666667","2194","","PS(14:0_21:0)-H",6.165564,0,0,0,0,0,6.165564,6.165564,0,0,0,0,"6.10964166666667","6.40964166666667","2194","","PS(14:0_21:0)-H",1,0,0,0,0,0,1,1,0,0,0,0,"6.10964166666667","6.40964166666667","2194","","PS(14:0_21:0)-H",7300.446,0,0,0,0,0,2118.297,6286.322,0,0,0,0,"6.10964166666667","6.40964166666667","2194","","PS(14:0_21:0)-H",776.5465,0,0,0,0,0,224.0696,227.2018,0,0,0,0,"6.10964166666667","6.40964166666667","2194","","PS(14:0_21:0)-H","776.5448","689.51278","479.31441","381.20481","461.30385","363.19425","224.06881","227.20165","325.31125","152.99586","96.96964","78.95852","6.10964166666667","6.40964166666667","2194"
"","PS(14:0_22:0)-H",0,0,0,0,0,0,0,0,0,0,0,0,"6.59304242424242","6.89304242424242","2477","","PS(14:0_22:0)-H",0,0,0,0,0,0,0,0,0,0,0,0,"6.59304242424242","6.89304242424242","2477","","PS(14:0_22:0)-H",0,0,0,0,0,0,0,0,0,0,0,0,"6.59304242424242","6.89304242424242","2477","","PS(14:0_22:0)-H",0,0,0,0,0,0,0,0,0,0,0,0,"6.59304242424242","6.89304242424242","2477","","PS(14:0_22:0)-H",0,0,0,0,0,0,0,0,0,0,0,0,"6.59304242424242","6.89304242424242","2477","","PS(14:0_22:0)-H","790.5604","703.52838","493.33001","381.20481","475.31945","363.19425","224.06881","227.20165","339.32685","152.99586","96.96964","78.95852","6.59304242424242","6.89304242424242","2477"
"","PS(14:0_22:1)-H",1,0,0,0,0,0,0,0,0,0,0,0,"5.63370151515152","5.93370151515152","220","","PS(14:0_22:1)-H",5.804299,0,0,0,0,0,5.804299,0,0,0,0,0,"5.63370151515152","5.93370151515152","220","","PS(14:0_22:1)-H",1,0,0,0,0,0,1,0,0,0,0,0,"5.63370151515152","5.93370151515152","220","","PS(14:0_22:1)-H",7131.971,0,0,0,0,0,801.5891,0,0,0,0,0,"5.63370151515152","5.93370151515152","220","","PS(14:0_22:1)-H",788.5464,0,0,0,0,0,224.0695,0,0,0,0,0,"5.63370151515152","5.93370151515152","220","","PS(14:0_22:1)-H","788.5448","701.51278","491.31441","381.20481","473.30385","363.19425","224.06881","227.20165","337.31125","152.99586","96.96964","78.95852","5.63370151515152","5.93370151515152","220"
"","PS(14:0_23:0)-H",1,0,0,0,0,0,1,0,0,0,0,0,"7.16090151515151","7.46090151515151","155","","PS(14:0_23:0)-H",7.344148,0,0,0,0,0,7.344148,0,0,0,0,0,"7.16090151515151","7.46090151515151","155","","PS(14:0_23:0)-H",2,0,0,0,0,0,2,0,0,0,0,0,"7.16090151515151","7.46090151515151","155","","PS(14:0_23:0)-H",50404.5,0,0,0,0,0,10147.14,0,0,0,0,0,"7.16090151515151","7.46090151515151","155","","PS(14:0_23:0)-H",804.5769,0,0,0,0,0,224.0693,0,0,0,0,0,"7.16090151515151","7.46090151515151","155","","PS(14:0_23:0)-H","804.5761","717.54408","507.34571","381.20481","489.33515","363.19425","224.06881","227.20165","353.34255","152.99586","96.96964","78.95852","7.16090151515151","7.46090151515151","155"
"","PS(14:0_24:0)-H",0,0,0,0,0,0,0,0,0,0,0,0,"7.75165","8.05165","1796","","PS(14:0_24:0)-H",0,0,0,0,0,0,0,0,0,0,0,0,"7.75165","8.05165","1796","","PS(14:0_24:0)-H",0,0,0,0,0,0,0,0,0,0,0,0,"7.75165","8.05165","1796","","PS(14:0_24:0)-H",0,0,0,0,0,0,0,0,0,0,0,0,"7.75165","8.05165","1796","","PS(14:0_24:0)-H",0,0,0,0,0,0,0,0,0,0,0,0,"7.75165","8.05165","1796","","PS(14:0_24:0)-H","818.5917","731.55968","521.36131","381.20481","503.35075","363.19425","224.06881","227.20165","367.35815","152.99586","96.96964","78.95852","7.75165","8.05165","1796"
"","PS(14:0_24:1)-H",1,0,0,0,0,0,0,0,0,0,0,0,"6.82934393939394","7.12934393939394","684","","PS(14:0_24:1)-H",7.000907,0,0,0,0,0,0,0,0,0,0,0,"6.82934393939394","7.12934393939394","684","","PS(14:0_24:1)-H",1,0,0,0,0,0,0,0,0,0,0,0,"6.82934393939394","7.12934393939394","684","","PS(14:0_24:1)-H",7272.433,0,0,0,0,0,0,0,0,0,0,0,"6.82934393939394","7.12934393939394","684","","PS(14:0_24:1)-H",816.5781,0,0,0,0,0,0,0,0,0,0,0,"6.82934393939394","7.12934393939394","684","","PS(14:0_24:1)-H","816.5761","729.54408","519.34571","381.20481","501.33515","363.19425","224.06881","227.20165","365.34255","152.99586","96.96964","78.95852","6.82934393939394","7.12934393939394","684"
"","PS(14:0_24:1)-H",0,0,0,0,0,0,0,0,0,0,0,0,"6.67263333333333","6.97263333333333","969","","PS(14:0_24:1)-H",0,0,0,0,0,0,0,0,0,0,0,0,"6.67263333333333","6.97263333333333","969","","PS(14:0_24:1)-H",0,0,0,0,0,0,0,0,0,0,0,0,"6.67263333333333","6.97263333333333","969","","PS(14:0_24:1)-H",0,0,0,0,0,0,0,0,0,0,0,0,"6.67263333333333","6.97263333333333","969","","PS(14:0_24:1)-H",0,0,0,0,0,0,0,0,0,0,0,0,"6.67263333333333","6.97263333333333","969","","PS(14:0_24:1)-H","816.5761","729.54408","519.34571","381.20481","501.33515","363.19425","224.06881","227.20165","365.34255","152.99586","96.96964","78.95852","6.67263333333333","6.97263333333333","969"
