"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","OxPE","[M-H]-","NL_T1Ketene&serene","NL_T2Ketene&serene","NL_T1RCOOH","NL_T2RCOOH","T1_RCOO-","T2_RCOO-","Glycerol-3-phosphate_NLH2O","H2PO4-","PO3-","EthanolaminePhosphate","EthanolaminePhosphate_NLH2O","RT_min","RT_max","Comment","RT at Max Intensity","OxPE","[M-H]-","NL_T1Ketene&serene","NL_T2Ketene&serene","NL_T1RCOOH","NL_T2RCOOH","T1_RCOO-","T2_RCOO-","Glycerol-3-phosphate_NLH2O","H2PO4-","PO3-","EthanolaminePhosphate","EthanolaminePhosphate_NLH2O","RT_min","RT_max","Comment","Number of Scans","OxPE","[M-H]-","NL_T1Ketene&serene","NL_T2Ketene&serene","NL_T1RCOOH","NL_T2RCOOH","T1_RCOO-","T2_RCOO-","Glycerol-3-phosphate_NLH2O","H2PO4-","PO3-","EthanolaminePhosphate","EthanolaminePhosphate_NLH2O","RT_min","RT_max","Comment","Max Intensity","OxPE","[M-H]-","NL_T1Ketene&serene","NL_T2Ketene&serene","NL_T1RCOOH","NL_T2RCOOH","T1_RCOO-","T2_RCOO-","Glycerol-3-phosphate_NLH2O","H2PO4-","PO3-","EthanolaminePhosphate","EthanolaminePhosphate_NLH2O","RT_min","RT_max","Comment","Average m/z","OxPE","[M-H]-","NL_T1Ketene&serene","NL_T2Ketene&serene","NL_T1RCOOH","NL_T2RCOOH","T1_RCOO-","T2_RCOO-","Glycerol-3-phosphate_NLH2O","H2PO4-","PO3-","EthanolaminePhosphate","EthanolaminePhosphate_NLH2O","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","OxPE","[M-H]-","NL_T1Ketene&serene","NL_T2Ketene&serene","NL_T1RCOOH","NL_T2RCOOH","T1_RCOO-","T2_RCOO-","Glycerol-3-phosphate_NLH2O","H2PO4-","PO3-","EthanolaminePhosphate","EthanolaminePhosphate_NLH2O","RT_min","RT_max","Comment"
"","OxPE(22:2_14:1(OO))-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.93952727272727","6.23952727272727","902","","OxPE(22:2_14:1(OO))-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.93952727272727","6.23952727272727","902","","OxPE(22:2_14:1(OO))-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.93952727272727","6.23952727272727","902","","OxPE(22:2_14:1(OO))-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.93952727272727","6.23952727272727","902","","OxPE(22:2_14:1(OO))-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.93952727272727","6.23952727272727","902","","OxPE(22:2_14:1(OO))-H","772.51348","454.22119","532.34087","436.21063","514.33031","335.29557","257.17589","152.99586","96.96964","78.95852","140.01128","122.0007","5.93952727272727","6.23952727272727","902"
"","OxPE(22:2_16:1(OO))-H",1,0,0,0,0,0,0,0,0,0,0,0,"5.38637727272727","5.68637727272727","185","","OxPE(22:2_16:1(OO))-H",5.500496,0,0,0,0,0,0,0,0,0,0,0,"5.38637727272727","5.68637727272727","185","","OxPE(22:2_16:1(OO))-H",2,0,0,0,0,0,0,0,0,0,0,0,"5.38637727272727","5.68637727272727","185","","OxPE(22:2_16:1(OO))-H",9038.361,0,0,0,0,0,0,0,0,0,0,0,"5.38637727272727","5.68637727272727","185","","OxPE(22:2_16:1(OO))-H",800.54545,0,0,0,0,0,0,0,0,0,0,0,"5.38637727272727","5.68637727272727","185","","OxPE(22:2_16:1(OO))-H","800.54478","482.25249","532.34087","464.24193","514.33031","335.29557","285.20719","152.99586","96.96964","78.95852","140.01128","122.0007","5.38637727272727","5.68637727272727","185"
"","OxPE(22:2_16:1(OO))-H",1,0,0,0,0,0,0,0,0,0,0,0,"5.13399242424242","5.43399242424242","191","","OxPE(22:2_16:1(OO))-H",5.235445,0,0,0,0,0,0,0,0,0,0,0,"5.13399242424242","5.43399242424242","191","","OxPE(22:2_16:1(OO))-H",2,0,0,0,0,0,0,0,0,0,0,0,"5.13399242424242","5.43399242424242","191","","OxPE(22:2_16:1(OO))-H",8043.59,0,0,0,0,0,0,0,0,0,0,0,"5.13399242424242","5.43399242424242","191","","OxPE(22:2_16:1(OO))-H",800.54535,0,0,0,0,0,0,0,0,0,0,0,"5.13399242424242","5.43399242424242","191","","OxPE(22:2_16:1(OO))-H","800.54478","482.25249","532.34087","464.24193","514.33031","335.29557","285.20719","152.99586","96.96964","78.95852","140.01128","122.0007","5.13399242424242","5.43399242424242","191"
"","OxPE(22:2_16:1(OO))-H",1,0,0,0,0,0,0,0,0,0,0,0,"5.5910696969697","5.8910696969697","244","","OxPE(22:2_16:1(OO))-H",5.76282,0,0,0,0,0,0,0,0,0,0,0,"5.5910696969697","5.8910696969697","244","","OxPE(22:2_16:1(OO))-H",2,0,0,0,0,0,0,0,0,0,0,0,"5.5910696969697","5.8910696969697","244","","OxPE(22:2_16:1(OO))-H",7286.93,0,0,0,0,0,0,0,0,0,0,0,"5.5910696969697","5.8910696969697","244","","OxPE(22:2_16:1(OO))-H",800.54575,0,0,0,0,0,0,0,0,0,0,0,"5.5910696969697","5.8910696969697","244","","OxPE(22:2_16:1(OO))-H","800.54478","482.25249","532.34087","464.24193","514.33031","335.29557","285.20719","152.99586","96.96964","78.95852","140.01128","122.0007","5.5910696969697","5.8910696969697","244"
"","OxPE(22:2_17:1(OO))-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.94582272727273","6.24582272727273","702","","OxPE(22:2_17:1(OO))-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.94582272727273","6.24582272727273","702","","OxPE(22:2_17:1(OO))-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.94582272727273","6.24582272727273","702","","OxPE(22:2_17:1(OO))-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.94582272727273","6.24582272727273","702","","OxPE(22:2_17:1(OO))-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.94582272727273","6.24582272727273","702","","OxPE(22:2_17:1(OO))-H","814.56038","496.26809","532.34087","478.25753","514.33031","335.29557","299.22279","152.99586","96.96964","78.95852","140.01128","122.0007","5.94582272727273","6.24582272727273","702"
"","OxPE(22:2_17:2(OO))-H",1,0,0,0,0,0,0,0,0,0,0,0,"5.44529696969697","5.74529696969697","458","","OxPE(22:2_17:2(OO))-H",5.57034,0,0,0,0,0,0,0,0,0,0,0,"5.44529696969697","5.74529696969697","458","","OxPE(22:2_17:2(OO))-H",1,0,0,0,0,0,0,0,0,0,0,0,"5.44529696969697","5.74529696969697","458","","OxPE(22:2_17:2(OO))-H",3136.697,0,0,0,0,0,0,0,0,0,0,0,"5.44529696969697","5.74529696969697","458","","OxPE(22:2_17:2(OO))-H",812.546,0,0,0,0,0,0,0,0,0,0,0,"5.44529696969697","5.74529696969697","458","","OxPE(22:2_17:2(OO))-H","812.54478","494.25249","532.34087","476.24193","514.33031","335.29557","297.20719","152.99586","96.96964","78.95852","140.01128","122.0007","5.44529696969697","5.74529696969697","458"
"","OxPE(22:2_18:1(OO))-H",1,0,0,0,0,0,0,0,0,0,0,0,"6.54269393939394","6.84269393939394","187","","OxPE(22:2_18:1(OO))-H",6.64095,0,0,0,0,0,0,0,0,0,0,0,"6.54269393939394","6.84269393939394","187","","OxPE(22:2_18:1(OO))-H",2,0,0,0,0,0,0,0,0,0,0,0,"6.54269393939394","6.84269393939394","187","","OxPE(22:2_18:1(OO))-H",20734.85,0,0,0,0,0,0,0,0,0,0,0,"6.54269393939394","6.84269393939394","187","","OxPE(22:2_18:1(OO))-H",828.57695,0,0,0,0,0,0,0,0,0,0,0,"6.54269393939394","6.84269393939394","187","","OxPE(22:2_18:1(OO))-H","828.57608","510.28379","532.34087","492.27323","514.33031","335.29557","313.23849","152.99586","96.96964","78.95852","140.01128","122.0007","6.54269393939394","6.84269393939394","187"
"","OxPE(22:2_18:1(OO))-H",1,0,0,0,0,0,0,0,0,0,0,0,"6.33619848484848","6.63619848484848","219","","OxPE(22:2_18:1(OO))-H",6.523652,0,0,0,0,0,0,0,0,0,0,0,"6.33619848484848","6.63619848484848","219","","OxPE(22:2_18:1(OO))-H",1,0,0,0,0,0,0,0,0,0,0,0,"6.33619848484848","6.63619848484848","219","","OxPE(22:2_18:1(OO))-H",18346.02,0,0,0,0,0,0,0,0,0,0,0,"6.33619848484848","6.63619848484848","219","","OxPE(22:2_18:1(OO))-H",828.5771,0,0,0,0,0,0,0,0,0,0,0,"6.33619848484848","6.63619848484848","219","","OxPE(22:2_18:1(OO))-H","828.57608","510.28379","532.34087","492.27323","514.33031","335.29557","313.23849","152.99586","96.96964","78.95852","140.01128","122.0007","6.33619848484848","6.63619848484848","219"
"","OxPE(22:2_18:3(OO))-H",1,0,0,0,0,0,0,0,0,0,0,0,"5.23841363636364","5.53841363636364","104","","OxPE(22:2_18:3(OO))-H",5.362202,0,0,0,0,0,0,5.362202,0,0,0,0,"5.23841363636364","5.53841363636364","104","","OxPE(22:2_18:3(OO))-H",2,0,0,0,0,0,0,1,0,0,0,0,"5.23841363636364","5.53841363636364","104","","OxPE(22:2_18:3(OO))-H",22206.33,0,0,0,0,0,0,615.2763,0,0,0,0,"5.23841363636364","5.53841363636364","104","","OxPE(22:2_18:3(OO))-H",824.54545,0,0,0,0,0,0,152.996,0,0,0,0,"5.23841363636364","5.53841363636364","104","","OxPE(22:2_18:3(OO))-H","824.54478","506.25249","532.34087","488.24193","514.33031","335.29557","309.20719","152.99586","96.96964","78.95852","140.01128","122.0007","5.23841363636364","5.53841363636364","104"
"","OxPE(22:2_18:3(OO))-H",0,0,0,0,0,0,0,0,0,0,0,0,"4.93768939393939","5.23768939393939","489","","OxPE(22:2_18:3(OO))-H",0,0,0,0,0,0,0,0,0,0,0,0,"4.93768939393939","5.23768939393939","489","","OxPE(22:2_18:3(OO))-H",0,0,0,0,0,0,0,0,0,0,0,0,"4.93768939393939","5.23768939393939","489","","OxPE(22:2_18:3(OO))-H",0,0,0,0,0,0,0,0,0,0,0,0,"4.93768939393939","5.23768939393939","489","","OxPE(22:2_18:3(OO))-H",0,0,0,0,0,0,0,0,0,0,0,0,"4.93768939393939","5.23768939393939","489","","OxPE(22:2_18:3(OO))-H","824.54478","506.25249","532.34087","488.24193","514.33031","335.29557","309.20719","152.99586","96.96964","78.95852","140.01128","122.0007","4.93768939393939","5.23768939393939","489"
"","OxPE(22:2_18:3(OO))-H",1,0,0,0,0,0,0,0,0,0,0,0,"4.46556363636364","4.76556363636364","532","","OxPE(22:2_18:3(OO))-H",4.639425,0,0,0,0,0,0,0,0,0,0,0,"4.46556363636364","4.76556363636364","532","","OxPE(22:2_18:3(OO))-H",1,0,0,0,0,0,0,0,0,0,0,0,"4.46556363636364","4.76556363636364","532","","OxPE(22:2_18:3(OO))-H",2056.898,0,0,0,0,0,0,0,0,0,0,0,"4.46556363636364","4.76556363636364","532","","OxPE(22:2_18:3(OO))-H",824.5461,0,0,0,0,0,0,0,0,0,0,0,"4.46556363636364","4.76556363636364","532","","OxPE(22:2_18:3(OO))-H","824.54478","506.25249","532.34087","488.24193","514.33031","335.29557","309.20719","152.99586","96.96964","78.95852","140.01128","122.0007","4.46556363636364","4.76556363636364","532"
"","OxPE(22:2_18:4(OO))-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.82562272727273","6.12562272727273","1568","","OxPE(22:2_18:4(OO))-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.82562272727273","6.12562272727273","1568","","OxPE(22:2_18:4(OO))-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.82562272727273","6.12562272727273","1568","","OxPE(22:2_18:4(OO))-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.82562272727273","6.12562272727273","1568","","OxPE(22:2_18:4(OO))-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.82562272727273","6.12562272727273","1568","","OxPE(22:2_18:4(OO))-H","822.52908","504.23679","532.34087","486.22623","514.33031","335.29557","307.19149","152.99586","96.96964","78.95852","140.01128","122.0007","5.82562272727273","6.12562272727273","1568"
"","OxPE(22:2_18:4(OO))-H",0,0,0,0,0,0,0,0,0,0,0,0,"4.00810151515151","4.30810151515151","3225","","OxPE(22:2_18:4(OO))-H",0,0,0,0,0,0,0,0,0,0,0,0,"4.00810151515151","4.30810151515151","3225","","OxPE(22:2_18:4(OO))-H",0,0,0,0,0,0,0,0,0,0,0,0,"4.00810151515151","4.30810151515151","3225","","OxPE(22:2_18:4(OO))-H",0,0,0,0,0,0,0,0,0,0,0,0,"4.00810151515151","4.30810151515151","3225","","OxPE(22:2_18:4(OO))-H",0,0,0,0,0,0,0,0,0,0,0,0,"4.00810151515151","4.30810151515151","3225","","OxPE(22:2_18:4(OO))-H","822.52908","504.23679","532.34087","486.22623","514.33031","335.29557","307.19149","152.99586","96.96964","78.95852","140.01128","122.0007","4.00810151515151","4.30810151515151","3225"
"","OxPE(22:2_20:1(OO))-H",1,0,0,0,0,0,0,0,0,0,0,0,"7.69890909090909","7.99890909090909","268","","OxPE(22:2_20:1(OO))-H",7.804709,0,0,0,0,0,0,0,0,0,0,0,"7.69890909090909","7.99890909090909","268","","OxPE(22:2_20:1(OO))-H",2,0,0,0,0,0,0,0,0,0,0,0,"7.69890909090909","7.99890909090909","268","","OxPE(22:2_20:1(OO))-H",17286.01,0,0,0,0,0,0,0,0,0,0,0,"7.69890909090909","7.99890909090909","268","","OxPE(22:2_20:1(OO))-H",856.60815,0,0,0,0,0,0,0,0,0,0,0,"7.69890909090909","7.99890909090909","268","","OxPE(22:2_20:1(OO))-H","856.60738","538.31509","532.34087","520.30453","514.33031","335.29557","341.26979","152.99586","96.96964","78.95852","140.01128","122.0007","7.69890909090909","7.99890909090909","268"
"","OxPE(22:2_20:1(OO))-H",0,0,0,0,0,0,0,0,0,0,0,0,"8.06595","8.36595","1366","","OxPE(22:2_20:1(OO))-H",0,0,0,0,0,0,0,0,0,0,0,0,"8.06595","8.36595","1366","","OxPE(22:2_20:1(OO))-H",0,0,0,0,0,0,0,0,0,0,0,0,"8.06595","8.36595","1366","","OxPE(22:2_20:1(OO))-H",0,0,0,0,0,0,0,0,0,0,0,0,"8.06595","8.36595","1366","","OxPE(22:2_20:1(OO))-H",0,0,0,0,0,0,0,0,0,0,0,0,"8.06595","8.36595","1366","","OxPE(22:2_20:1(OO))-H","856.60738","538.31509","532.34087","520.30453","514.33031","335.29557","341.26979","152.99586","96.96964","78.95852","140.01128","122.0007","8.06595","8.36595","1366"
"","OxPE(22:2_20:2(OO))-H",1,0,0,0,0,0,0,0,0,0,0,0,"7.22732575757576","7.52732575757576","201","","OxPE(22:2_20:2(OO))-H",7.329489,0,0,0,0,0,0,7.329489,0,0,0,0,"7.22732575757576","7.52732575757576","201","","OxPE(22:2_20:2(OO))-H",2,0,0,0,0,0,0,1,0,0,0,0,"7.22732575757576","7.52732575757576","201","","OxPE(22:2_20:2(OO))-H",22382.48,0,0,0,0,0,0,623.132,0,0,0,0,"7.22732575757576","7.52732575757576","201","","OxPE(22:2_20:2(OO))-H",854.5932,0,0,0,0,0,0,152.996,0,0,0,0,"7.22732575757576","7.52732575757576","201","","OxPE(22:2_20:2(OO))-H","854.59168","536.29939","532.34087","518.28883","514.33031","335.29557","339.25409","152.99586","96.96964","78.95852","140.01128","122.0007","7.22732575757576","7.52732575757576","201"
"","OxPE(22:2_20:2(OO))-H",0,0,0,0,0,0,0,0,0,0,0,0,"6.65343181818182","6.95343181818182","796","","OxPE(22:2_20:2(OO))-H",0,0,0,0,0,0,0,0,0,0,0,0,"6.65343181818182","6.95343181818182","796","","OxPE(22:2_20:2(OO))-H",0,0,0,0,0,0,0,0,0,0,0,0,"6.65343181818182","6.95343181818182","796","","OxPE(22:2_20:2(OO))-H",0,0,0,0,0,0,0,0,0,0,0,0,"6.65343181818182","6.95343181818182","796","","OxPE(22:2_20:2(OO))-H",0,0,0,0,0,0,0,0,0,0,0,0,"6.65343181818182","6.95343181818182","796","","OxPE(22:2_20:2(OO))-H","854.59168","536.29939","532.34087","518.28883","514.33031","335.29557","339.25409","152.99586","96.96964","78.95852","140.01128","122.0007","6.65343181818182","6.95343181818182","796"
"","OxPE(22:2_20:2(OO))-H",0,0,0,0,0,0,0,0,0,0,0,0,"6.87396060606061","7.17396060606061","934","","OxPE(22:2_20:2(OO))-H",0,0,0,0,0,0,0,0,0,0,0,0,"6.87396060606061","7.17396060606061","934","","OxPE(22:2_20:2(OO))-H",0,0,0,0,0,0,0,0,0,0,0,0,"6.87396060606061","7.17396060606061","934","","OxPE(22:2_20:2(OO))-H",0,0,0,0,0,0,0,0,0,0,0,0,"6.87396060606061","7.17396060606061","934","","OxPE(22:2_20:2(OO))-H",0,0,0,0,0,0,0,0,0,0,0,0,"6.87396060606061","7.17396060606061","934","","OxPE(22:2_20:2(OO))-H","854.59168","536.29939","532.34087","518.28883","514.33031","335.29557","339.25409","152.99586","96.96964","78.95852","140.01128","122.0007","6.87396060606061","7.17396060606061","934"
"","OxPE(22:2_20:3(OO))-H",1,0,0,0,0,0,0,0,0,0,0,0,"6.09909090909091","6.39909090909091","174","","OxPE(22:2_20:3(OO))-H",6.198611,0,0,0,0,0,0,0,0,0,0,0,"6.09909090909091","6.39909090909091","174","","OxPE(22:2_20:3(OO))-H",2,0,0,0,0,0,0,0,0,0,0,0,"6.09909090909091","6.39909090909091","174","","OxPE(22:2_20:3(OO))-H",8505.653,0,0,0,0,0,0,0,0,0,0,0,"6.09909090909091","6.39909090909091","174","","OxPE(22:2_20:3(OO))-H",852.5768,0,0,0,0,0,0,0,0,0,0,0,"6.09909090909091","6.39909090909091","174","","OxPE(22:2_20:3(OO))-H","852.57608","534.28379","532.34087","516.27323","514.33031","335.29557","337.23849","152.99586","96.96964","78.95852","140.01128","122.0007","6.09909090909091","6.39909090909091","174"
"","OxPE(22:2_20:3(OO))-H",1,0,0,0,0,0,0,0,0,0,0,0,"6.45892424242424","6.75892424242424","486","","OxPE(22:2_20:3(OO))-H",6.587777,0,0,0,0,0,0,0,0,0,0,0,"6.45892424242424","6.75892424242424","486","","OxPE(22:2_20:3(OO))-H",2,0,0,0,0,0,0,0,0,0,0,0,"6.45892424242424","6.75892424242424","486","","OxPE(22:2_20:3(OO))-H",4801.402,0,0,0,0,0,0,0,0,0,0,0,"6.45892424242424","6.75892424242424","486","","OxPE(22:2_20:3(OO))-H",852.57795,0,0,0,0,0,0,0,0,0,0,0,"6.45892424242424","6.75892424242424","486","","OxPE(22:2_20:3(OO))-H","852.57608","534.28379","532.34087","516.27323","514.33031","335.29557","337.23849","152.99586","96.96964","78.95852","140.01128","122.0007","6.45892424242424","6.75892424242424","486"
"","OxPE(22:2_20:3(OO))-H",1,0,0,0,0,0,0,0,0,0,0,0,"6.28235606060606","6.58235606060606","2898","","OxPE(22:2_20:3(OO))-H",6.329809,0,0,0,0,0,0,0,0,0,0,0,"6.28235606060606","6.58235606060606","2898","","OxPE(22:2_20:3(OO))-H",2,0,0,0,0,0,0,0,0,0,0,0,"6.28235606060606","6.58235606060606","2898","","OxPE(22:2_20:3(OO))-H",6228.914,0,0,0,0,0,0,0,0,0,0,0,"6.28235606060606","6.58235606060606","2898","","OxPE(22:2_20:3(OO))-H",852.57605,0,0,0,0,0,0,0,0,0,0,0,"6.28235606060606","6.58235606060606","2898","","OxPE(22:2_20:3(OO))-H","852.57608","534.28379","532.34087","516.27323","514.33031","335.29557","337.23849","152.99586","96.96964","78.95852","140.01128","122.0007","6.28235606060606","6.58235606060606","2898"
"","OxPE(22:2_20:5(OO))-H",0,0,0,0,0,0,0,0,0,0,0,0,"4.2777696969697","4.5777696969697","701","","OxPE(22:2_20:5(OO))-H",0,0,0,0,0,0,0,0,0,0,0,0,"4.2777696969697","4.5777696969697","701","","OxPE(22:2_20:5(OO))-H",0,0,0,0,0,0,0,0,0,0,0,0,"4.2777696969697","4.5777696969697","701","","OxPE(22:2_20:5(OO))-H",0,0,0,0,0,0,0,0,0,0,0,0,"4.2777696969697","4.5777696969697","701","","OxPE(22:2_20:5(OO))-H",0,0,0,0,0,0,0,0,0,0,0,0,"4.2777696969697","4.5777696969697","701","","OxPE(22:2_20:5(OO))-H","848.54478","530.25249","532.34087","512.24193","514.33031","335.29557","333.20719","152.99586","96.96964","78.95852","140.01128","122.0007","4.2777696969697","4.5777696969697","701"
"","OxPE(22:2_20:5(OO))-H",0,0,0,0,0,0,0,0,0,0,0,0,"4.56622575757576","4.86622575757576","877","","OxPE(22:2_20:5(OO))-H",0,0,0,0,0,0,0,0,0,0,0,0,"4.56622575757576","4.86622575757576","877","","OxPE(22:2_20:5(OO))-H",0,0,0,0,0,0,0,0,0,0,0,0,"4.56622575757576","4.86622575757576","877","","OxPE(22:2_20:5(OO))-H",0,0,0,0,0,0,0,0,0,0,0,0,"4.56622575757576","4.86622575757576","877","","OxPE(22:2_20:5(OO))-H",0,0,0,0,0,0,0,0,0,0,0,0,"4.56622575757576","4.86622575757576","877","","OxPE(22:2_20:5(OO))-H","848.54478","530.25249","532.34087","512.24193","514.33031","335.29557","333.20719","152.99586","96.96964","78.95852","140.01128","122.0007","4.56622575757576","4.86622575757576","877"
"","OxPE(22:2_20:5(OO))-H",0,0,0,0,0,0,0,0,0,0,0,0,"4.99178181818182","5.29178181818182","1859","","OxPE(22:2_20:5(OO))-H",0,0,0,0,0,0,0,0,0,0,0,0,"4.99178181818182","5.29178181818182","1859","","OxPE(22:2_20:5(OO))-H",0,0,0,0,0,0,0,0,0,0,0,0,"4.99178181818182","5.29178181818182","1859","","OxPE(22:2_20:5(OO))-H",0,0,0,0,0,0,0,0,0,0,0,0,"4.99178181818182","5.29178181818182","1859","","OxPE(22:2_20:5(OO))-H",0,0,0,0,0,0,0,0,0,0,0,0,"4.99178181818182","5.29178181818182","1859","","OxPE(22:2_20:5(OO))-H","848.54478","530.25249","532.34087","512.24193","514.33031","335.29557","333.20719","152.99586","96.96964","78.95852","140.01128","122.0007","4.99178181818182","5.29178181818182","1859"
"","OxPE(22:2_22:2(OO))-H",1,0,0,0,0,0,0,0,0,0,0,0,"8.03054696969697","8.33054696969697","840","","OxPE(22:2_22:2(OO))-H",8.199356,0,0,0,0,0,0,0,0,0,0,0,"8.03054696969697","8.33054696969697","840","","OxPE(22:2_22:2(OO))-H",1,0,0,0,0,0,0,0,0,0,0,0,"8.03054696969697","8.33054696969697","840","","OxPE(22:2_22:2(OO))-H",4179.361,0,0,0,0,0,0,0,0,0,0,0,"8.03054696969697","8.33054696969697","840","","OxPE(22:2_22:2(OO))-H",882.6236,0,0,0,0,0,0,0,0,0,0,0,"8.03054696969697","8.33054696969697","840","","OxPE(22:2_22:2(OO))-H","882.62298","564.33069","532.34087","546.32013","514.33031","335.29557","367.28539","152.99586","96.96964","78.95852","140.01128","122.0007","8.03054696969697","8.33054696969697","840"
"","OxPE(22:2_22:3(OO))-H",0,0,0,0,0,0,0,0,0,0,0,0,"7.2613106060606","7.5613106060606","1181","","OxPE(22:2_22:3(OO))-H",0,0,0,0,0,0,0,0,0,0,0,0,"7.2613106060606","7.5613106060606","1181","","OxPE(22:2_22:3(OO))-H",0,0,0,0,0,0,0,0,0,0,0,0,"7.2613106060606","7.5613106060606","1181","","OxPE(22:2_22:3(OO))-H",0,0,0,0,0,0,0,0,0,0,0,0,"7.2613106060606","7.5613106060606","1181","","OxPE(22:2_22:3(OO))-H",0,0,0,0,0,0,0,0,0,0,0,0,"7.2613106060606","7.5613106060606","1181","","OxPE(22:2_22:3(OO))-H","880.60738","562.31509","532.34087","544.30453","514.33031","335.29557","365.26979","152.99586","96.96964","78.95852","140.01128","122.0007","7.2613106060606","7.5613106060606","1181"
"","OxPE(22:2_22:3(OO))-H",0,0,0,0,0,0,0,0,0,0,0,0,"7.67180151515151","7.97180151515151","1530","","OxPE(22:2_22:3(OO))-H",0,0,0,0,0,0,0,0,0,0,0,0,"7.67180151515151","7.97180151515151","1530","","OxPE(22:2_22:3(OO))-H",0,0,0,0,0,0,0,0,0,0,0,0,"7.67180151515151","7.97180151515151","1530","","OxPE(22:2_22:3(OO))-H",0,0,0,0,0,0,0,0,0,0,0,0,"7.67180151515151","7.97180151515151","1530","","OxPE(22:2_22:3(OO))-H",0,0,0,0,0,0,0,0,0,0,0,0,"7.67180151515151","7.97180151515151","1530","","OxPE(22:2_22:3(OO))-H","880.60738","562.31509","532.34087","544.30453","514.33031","335.29557","365.26979","152.99586","96.96964","78.95852","140.01128","122.0007","7.67180151515151","7.97180151515151","1530"
"","OxPE(22:2_22:4(OO))-H",1,0,0,0,0,0,0,0,0,0,0,0,"6.8943","7.1943","602","","OxPE(22:2_22:4(OO))-H",7.041442,0,0,0,0,0,0,0,0,0,0,0,"6.8943","7.1943","602","","OxPE(22:2_22:4(OO))-H",1,0,0,0,0,0,0,0,0,0,0,0,"6.8943","7.1943","602","","OxPE(22:2_22:4(OO))-H",9265.967,0,0,0,0,0,0,0,0,0,0,0,"6.8943","7.1943","602","","OxPE(22:2_22:4(OO))-H",878.593,0,0,0,0,0,0,0,0,0,0,0,"6.8943","7.1943","602","","OxPE(22:2_22:4(OO))-H","878.59168","560.29939","532.34087","542.28883","514.33031","335.29557","363.25409","152.99586","96.96964","78.95852","140.01128","122.0007","6.8943","7.1943","602"
"","OxPE(22:2_22:5(OO))-H",1,0,0,0,0,0,0,0,0,0,0,0,"5.81506363636364","6.11506363636364","341","","OxPE(22:2_22:5(OO))-H",5.928539,0,0,0,0,0,0,0,0,0,0,0,"5.81506363636364","6.11506363636364","341","","OxPE(22:2_22:5(OO))-H",1,0,0,0,0,0,0,0,0,0,0,0,"5.81506363636364","6.11506363636364","341","","OxPE(22:2_22:5(OO))-H",2194.259,0,0,0,0,0,0,0,0,0,0,0,"5.81506363636364","6.11506363636364","341","","OxPE(22:2_22:5(OO))-H",876.5767,0,0,0,0,0,0,0,0,0,0,0,"5.81506363636364","6.11506363636364","341","","OxPE(22:2_22:5(OO))-H","876.57608","558.28379","532.34087","540.27323","514.33031","335.29557","361.23849","152.99586","96.96964","78.95852","140.01128","122.0007","5.81506363636364","6.11506363636364","341"
"","OxPE(22:2_22:5(OO))-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.49182878787879","5.79182878787879","797","","OxPE(22:2_22:5(OO))-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.49182878787879","5.79182878787879","797","","OxPE(22:2_22:5(OO))-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.49182878787879","5.79182878787879","797","","OxPE(22:2_22:5(OO))-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.49182878787879","5.79182878787879","797","","OxPE(22:2_22:5(OO))-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.49182878787879","5.79182878787879","797","","OxPE(22:2_22:5(OO))-H","876.57608","558.28379","532.34087","540.27323","514.33031","335.29557","361.23849","152.99586","96.96964","78.95852","140.01128","122.0007","5.49182878787879","5.79182878787879","797"
"","OxPE(22:2_22:5(OO))-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.23679545454545","5.53679545454545","1477","","OxPE(22:2_22:5(OO))-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.23679545454545","5.53679545454545","1477","","OxPE(22:2_22:5(OO))-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.23679545454545","5.53679545454545","1477","","OxPE(22:2_22:5(OO))-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.23679545454545","5.53679545454545","1477","","OxPE(22:2_22:5(OO))-H",0,0,0,0,0,0,0,0,0,0,0,0,"5.23679545454545","5.53679545454545","1477","","OxPE(22:2_22:5(OO))-H","876.57608","558.28379","532.34087","540.27323","514.33031","335.29557","361.23849","152.99586","96.96964","78.95852","140.01128","122.0007","5.23679545454545","5.53679545454545","1477"
