"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","Cer_NP","[M+FA-H]-","[M-H]-","[M-H2O-H]-","[M-2H2O-H]-","[FAA+C3H5O-H]-","[FAA+C2H5O-H]-","[FAA+C2H5O-H]-.1","[FAA+C2H3-H]-","[Sph-CH9NO-H]-","[FA+O-H]-","[Sph-C2H9NO-H]-","[FAA-H]-","[Sph-C3H11NO2-H]-","RT_min","RT_max","Comment","RT at Max Intensity","Cer_NP","[M+FA-H]-","[M-H]-","[M-H2O-H]-","[M-2H2O-H]-","[FAA+C3H5O-H]-","[FAA+C2H5O-H]-","[FAA+C2H5O-H]-.1","[FAA+C2H3-H]-","[Sph-CH9NO-H]-","[FA+O-H]-","[Sph-C2H9NO-H]-","[FAA-H]-","[Sph-C3H11NO2-H]-","RT_min","RT_max","Comment","Number of Scans","Cer_NP","[M+FA-H]-","[M-H]-","[M-H2O-H]-","[M-2H2O-H]-","[FAA+C3H5O-H]-","[FAA+C2H5O-H]-","[FAA+C2H5O-H]-.1","[FAA+C2H3-H]-","[Sph-CH9NO-H]-","[FA+O-H]-","[Sph-C2H9NO-H]-","[FAA-H]-","[Sph-C3H11NO2-H]-","RT_min","RT_max","Comment","Max Intensity","Cer_NP","[M+FA-H]-","[M-H]-","[M-H2O-H]-","[M-2H2O-H]-","[FAA+C3H5O-H]-","[FAA+C2H5O-H]-","[FAA+C2H5O-H]-.1","[FAA+C2H3-H]-","[Sph-CH9NO-H]-","[FA+O-H]-","[Sph-C2H9NO-H]-","[FAA-H]-","[Sph-C3H11NO2-H]-","RT_min","RT_max","Comment","Average m/z","Cer_NP","[M+FA-H]-","[M-H]-","[M-H2O-H]-","[M-2H2O-H]-","[FAA+C3H5O-H]-","[FAA+C2H5O-H]-","[FAA+C2H5O-H]-.1","[FAA+C2H3-H]-","[Sph-CH9NO-H]-","[FA+O-H]-","[Sph-C2H9NO-H]-","[FAA-H]-","[Sph-C3H11NO2-H]-","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","Cer_NP","[M+FA-H]-","[M-H]-","[M-H2O-H]-","[M-2H2O-H]-","[FAA+C3H5O-H]-","[FAA+C2H5O-H]-","[FAA+C2H5O-H]-.1","[FAA+C2H3-H]-","[Sph-CH9NO-H]-","[FA+O-H]-","[Sph-C2H9NO-H]-","[FAA-H]-","[Sph-C3H11NO2-H]-","RT_min","RT_max","Comment"
"","Cer_NP(t22:0/36:4)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"12.5570984848485","12.8570984848485","4235","","Cer_NP(t22:0/36:4)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"12.5570984848485","12.8570984848485","4235","","Cer_NP(t22:0/36:4)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"12.5570984848485","12.8570984848485","4235","","Cer_NP(t22:0/36:4)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"12.5570984848485","12.8570984848485","4235","","Cer_NP(t22:0/36:4)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"12.5570984848485","12.8570984848485","4235","","Cer_NP(t22:0/36:4)+HCO2","928.83385","882.82835","864.81785","846.80725","582.52505","570.52505","570.52505","552.51445","323.29505","527.48385","311.29505","526.49935","281.28445","12.5570984848485","12.8570984848485","4235"
"","Cer_NP(t16:1/26:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.7806166666667","11.0806166666667","1422","","Cer_NP(t16:1/26:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.7806166666667","11.0806166666667","1422","","Cer_NP(t16:1/26:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.7806166666667","11.0806166666667","1422","","Cer_NP(t16:1/26:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.7806166666667","11.0806166666667","1422","","Cer_NP(t16:1/26:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.7806166666667","11.0806166666667","1422","","Cer_NP(t16:1/26:0)+HCO2","710.63045","664.62495","646.61435","628.60385","450.43115","438.43115","438.43115","420.42055","237.18545","395.39005","225.18545","394.40545","195.17485","10.7806166666667","11.0806166666667","1422"
"","Cer_NP(t16:1/27:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer_NP(t16:1/27:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer_NP(t16:1/27:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer_NP(t16:1/27:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer_NP(t16:1/27:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer_NP(t16:1/27:2)+HCO2","720.61475","674.60935","656.59865","638.58815","460.41545","448.41545","448.41545","430.40495","237.18545","405.37435","225.18545","404.38985","195.17485","10.9162772727273","11.2162772727273","972"
"","Cer_NP(t16:1/27:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer_NP(t16:1/27:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer_NP(t16:1/27:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer_NP(t16:1/27:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer_NP(t16:1/27:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer_NP(t16:1/27:3)+HCO2","718.59915","672.59365","654.58305","636.57255","458.39985","446.39985","446.39985","428.38925","237.18545","403.35875","225.18545","402.37415","195.17485","10.0734984848485","10.3734984848485","908"
"","Cer_NP(t16:1/28:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer_NP(t16:1/28:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer_NP(t16:1/28:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer_NP(t16:1/28:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer_NP(t16:1/28:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer_NP(t16:1/28:2)+HCO2","734.63045","688.62495","670.61435","652.60385","474.43115","462.43115","462.43115","444.42055","237.18545","419.39005","225.18545","418.40545","195.17485","11.3263590909091","11.6263590909091","1402"
"","Cer_NP(t16:1/28:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer_NP(t16:1/28:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer_NP(t16:1/28:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer_NP(t16:1/28:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer_NP(t16:1/28:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer_NP(t16:1/28:3)+HCO2","732.61475","686.60935","668.59865","650.58815","472.41545","460.41545","460.41545","442.40495","237.18545","417.37435","225.18545","416.38985","195.17485","10.5313909090909","10.8313909090909","1290"
"","Cer_NP(t16:1/29:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer_NP(t16:1/29:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer_NP(t16:1/29:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer_NP(t16:1/29:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer_NP(t16:1/29:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer_NP(t16:1/29:2)+HCO2","748.64605","702.64055","684.63005","666.61945","488.44675","476.44675","476.44675","458.43615","237.18545","433.40565","225.18545","432.42105","195.17485","11.7283893939394","12.0283893939394","790"
"","Cer_NP(t16:1/29:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer_NP(t16:1/29:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer_NP(t16:1/29:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer_NP(t16:1/29:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer_NP(t16:1/29:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer_NP(t16:1/29:3)+HCO2","746.63045","700.62495","682.61435","664.60385","486.43115","474.43115","474.43115","456.42055","237.18545","431.39005","225.18545","430.40545","195.17485","10.9594772727273","11.2594772727273","525"
"","Cer_NP(t16:1/29:4)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0174166666667","10.3174166666667","1120","","Cer_NP(t16:1/29:4)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0174166666667","10.3174166666667","1120","","Cer_NP(t16:1/29:4)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0174166666667","10.3174166666667","1120","","Cer_NP(t16:1/29:4)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0174166666667","10.3174166666667","1120","","Cer_NP(t16:1/29:4)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0174166666667","10.3174166666667","1120","","Cer_NP(t16:1/29:4)+HCO2","744.61475","698.60935","680.59865","662.58815","484.41545","472.41545","472.41545","454.40495","237.18545","429.37435","225.18545","428.38985","195.17485","10.0174166666667","10.3174166666667","1120"
"","Cer_NP(t16:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer_NP(t16:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer_NP(t16:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer_NP(t16:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer_NP(t16:1/36:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer_NP(t16:1/36:3)+HCO2","844.73995","798.73445","780.72395","762.71335","584.54065","572.54065","572.54065","554.53005","237.18545","529.49955","225.18545","528.51505","195.17485","12.0117515151515","12.3117515151515","1639"
"","Cer_NP(t17:1/25:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.7806166666667","11.0806166666667","1422","","Cer_NP(t17:1/25:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.7806166666667","11.0806166666667","1422","","Cer_NP(t17:1/25:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.7806166666667","11.0806166666667","1422","","Cer_NP(t17:1/25:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.7806166666667","11.0806166666667","1422","","Cer_NP(t17:1/25:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.7806166666667","11.0806166666667","1422","","Cer_NP(t17:1/25:0)+HCO2","710.63045","664.62495","646.61435","628.60385","436.41545","424.41545","424.41545","406.40495","251.20115","381.37435","239.20115","380.38985","209.19055","10.7806166666667","11.0806166666667","1422"
"","Cer_NP(t17:1/26:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer_NP(t17:1/26:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer_NP(t17:1/26:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer_NP(t17:1/26:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer_NP(t17:1/26:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer_NP(t17:1/26:2)+HCO2","720.61475","674.60935","656.59865","638.58815","446.39985","434.39985","434.39985","416.38925","251.20115","391.35875","239.20115","390.37415","209.19055","10.9162772727273","11.2162772727273","972"
"","Cer_NP(t17:1/26:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer_NP(t17:1/26:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer_NP(t17:1/26:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer_NP(t17:1/26:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer_NP(t17:1/26:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer_NP(t17:1/26:3)+HCO2","718.59915","672.59365","654.58305","636.57255","444.38415","432.38415","432.38415","414.37355","251.20115","389.34305","239.20115","388.35845","209.19055","10.0734984848485","10.3734984848485","908"
"","Cer_NP(t17:1/27:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer_NP(t17:1/27:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer_NP(t17:1/27:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer_NP(t17:1/27:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer_NP(t17:1/27:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer_NP(t17:1/27:2)+HCO2","734.63045","688.62495","670.61435","652.60385","460.41545","448.41545","448.41545","430.40495","251.20115","405.37435","239.20115","404.38985","209.19055","11.3263590909091","11.6263590909091","1402"
"","Cer_NP(t17:1/27:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer_NP(t17:1/27:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer_NP(t17:1/27:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer_NP(t17:1/27:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer_NP(t17:1/27:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer_NP(t17:1/27:3)+HCO2","732.61475","686.60935","668.59865","650.58815","458.39985","446.39985","446.39985","428.38925","251.20115","403.35875","239.20115","402.37415","209.19055","10.5313909090909","10.8313909090909","1290"
"","Cer_NP(t17:1/28:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer_NP(t17:1/28:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer_NP(t17:1/28:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer_NP(t17:1/28:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer_NP(t17:1/28:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer_NP(t17:1/28:2)+HCO2","748.64605","702.64055","684.63005","666.61945","474.43115","462.43115","462.43115","444.42055","251.20115","419.39005","239.20115","418.40545","209.19055","11.7283893939394","12.0283893939394","790"
"","Cer_NP(t17:1/28:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer_NP(t17:1/28:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer_NP(t17:1/28:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer_NP(t17:1/28:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer_NP(t17:1/28:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer_NP(t17:1/28:3)+HCO2","746.63045","700.62495","682.61435","664.60385","472.41545","460.41545","460.41545","442.40495","251.20115","417.37435","239.20115","416.38985","209.19055","10.9594772727273","11.2594772727273","525"
"","Cer_NP(t17:1/28:4)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0174166666667","10.3174166666667","1120","","Cer_NP(t17:1/28:4)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0174166666667","10.3174166666667","1120","","Cer_NP(t17:1/28:4)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0174166666667","10.3174166666667","1120","","Cer_NP(t17:1/28:4)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0174166666667","10.3174166666667","1120","","Cer_NP(t17:1/28:4)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0174166666667","10.3174166666667","1120","","Cer_NP(t17:1/28:4)+HCO2","744.61475","698.60935","680.59865","662.58815","470.39985","458.39985","458.39985","440.38925","251.20115","415.35875","239.20115","414.37415","209.19055","10.0174166666667","10.3174166666667","1120"
"","Cer_NP(t17:1/35:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer_NP(t17:1/35:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer_NP(t17:1/35:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer_NP(t17:1/35:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer_NP(t17:1/35:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer_NP(t17:1/35:3)+HCO2","844.73995","798.73445","780.72395","762.71335","570.52505","558.52505","558.52505","540.51445","251.20115","515.48385","239.20115","514.49935","209.19055","12.0117515151515","12.3117515151515","1639"
"","Cer_NP(t18:1/24:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.7806166666667","11.0806166666667","1422","","Cer_NP(t18:1/24:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.7806166666667","11.0806166666667","1422","","Cer_NP(t18:1/24:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.7806166666667","11.0806166666667","1422","","Cer_NP(t18:1/24:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.7806166666667","11.0806166666667","1422","","Cer_NP(t18:1/24:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.7806166666667","11.0806166666667","1422","","Cer_NP(t18:1/24:0)+HCO2","710.63045","664.62495","646.61435","628.60385","422.39985","410.39985","410.39985","392.38925","265.21675","367.35875","253.21675","366.37415","223.20615","10.7806166666667","11.0806166666667","1422"
"","Cer_NP(t18:1/25:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer_NP(t18:1/25:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer_NP(t18:1/25:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer_NP(t18:1/25:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer_NP(t18:1/25:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9162772727273","11.2162772727273","972","","Cer_NP(t18:1/25:2)+HCO2","720.61475","674.60935","656.59865","638.58815","432.38415","420.38415","420.38415","402.37355","265.21675","377.34305","253.21675","376.35845","223.20615","10.9162772727273","11.2162772727273","972"
"","Cer_NP(t18:1/25:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer_NP(t18:1/25:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer_NP(t18:1/25:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer_NP(t18:1/25:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer_NP(t18:1/25:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0734984848485","10.3734984848485","908","","Cer_NP(t18:1/25:3)+HCO2","718.59915","672.59365","654.58305","636.57255","430.36855","418.36855","418.36855","400.35795","265.21675","375.32745","253.21675","374.34285","223.20615","10.0734984848485","10.3734984848485","908"
"","Cer_NP(t18:1/26:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer_NP(t18:1/26:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer_NP(t18:1/26:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer_NP(t18:1/26:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer_NP(t18:1/26:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"11.3263590909091","11.6263590909091","1402","","Cer_NP(t18:1/26:2)+HCO2","734.63045","688.62495","670.61435","652.60385","446.39985","434.39985","434.39985","416.38925","265.21675","391.35875","253.21675","390.37415","223.20615","11.3263590909091","11.6263590909091","1402"
"","Cer_NP(t18:1/26:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer_NP(t18:1/26:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer_NP(t18:1/26:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer_NP(t18:1/26:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer_NP(t18:1/26:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.5313909090909","10.8313909090909","1290","","Cer_NP(t18:1/26:3)+HCO2","732.61475","686.60935","668.59865","650.58815","444.38415","432.38415","432.38415","414.37355","265.21675","389.34305","253.21675","388.35845","223.20615","10.5313909090909","10.8313909090909","1290"
"","Cer_NP(t18:1/27:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer_NP(t18:1/27:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer_NP(t18:1/27:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer_NP(t18:1/27:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer_NP(t18:1/27:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"11.7283893939394","12.0283893939394","790","","Cer_NP(t18:1/27:2)+HCO2","748.64605","702.64055","684.63005","666.61945","460.41545","448.41545","448.41545","430.40495","265.21675","405.37435","253.21675","404.38985","223.20615","11.7283893939394","12.0283893939394","790"
"","Cer_NP(t18:1/27:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer_NP(t18:1/27:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer_NP(t18:1/27:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer_NP(t18:1/27:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer_NP(t18:1/27:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.9594772727273","11.2594772727273","525","","Cer_NP(t18:1/27:3)+HCO2","746.63045","700.62495","682.61435","664.60385","458.39985","446.39985","446.39985","428.38925","265.21675","403.35875","253.21675","402.37415","223.20615","10.9594772727273","11.2594772727273","525"
"","Cer_NP(t18:1/27:4)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0174166666667","10.3174166666667","1120","","Cer_NP(t18:1/27:4)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0174166666667","10.3174166666667","1120","","Cer_NP(t18:1/27:4)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0174166666667","10.3174166666667","1120","","Cer_NP(t18:1/27:4)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0174166666667","10.3174166666667","1120","","Cer_NP(t18:1/27:4)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"10.0174166666667","10.3174166666667","1120","","Cer_NP(t18:1/27:4)+HCO2","744.61475","698.60935","680.59865","662.58815","456.38415","444.38415","444.38415","426.37355","265.21675","401.34305","253.21675","400.35845","223.20615","10.0174166666667","10.3174166666667","1120"
"","Cer_NP(t18:1/34:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer_NP(t18:1/34:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer_NP(t18:1/34:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer_NP(t18:1/34:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer_NP(t18:1/34:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,"12.0117515151515","12.3117515151515","1639","","Cer_NP(t18:1/34:3)+HCO2","844.73995","798.73445","780.72395","762.71335","556.50945","544.50945","544.50945","526.49875","265.21675","501.46825","253.21675","500.48375","223.20615","12.0117515151515","12.3117515151515","1639"
