"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","PC","[M+HCO2]-","NL_CH3&HCO2","NL_Choline&HCO2","NL_T1Ketene&CH3&HCO2","NL_T2Ketene&CH3&HCO3","NL_T1RCOOH&CH3&HCO2","NL_T2RCOOH&CH3&HCO3","GlyceroPC_NLCH3&H2O","T1_RCOO-","T2_RCOO-","PC_NLCH3","Glycerol-3-phosphate_NLH2O","H2PO4-","PO3-","RT_min","RT_max","Comment","RT at Max Intensity","PC","[M+HCO2]-","NL_CH3&HCO2","NL_Choline&HCO2","NL_T1Ketene&CH3&HCO2","NL_T2Ketene&CH3&HCO3","NL_T1RCOOH&CH3&HCO2","NL_T2RCOOH&CH3&HCO3","GlyceroPC_NLCH3&H2O","T1_RCOO-","T2_RCOO-","PC_NLCH3","Glycerol-3-phosphate_NLH2O","H2PO4-","PO3-","RT_min","RT_max","Comment","Number of Scans","PC","[M+HCO2]-","NL_CH3&HCO2","NL_Choline&HCO2","NL_T1Ketene&CH3&HCO2","NL_T2Ketene&CH3&HCO3","NL_T1RCOOH&CH3&HCO2","NL_T2RCOOH&CH3&HCO3","GlyceroPC_NLCH3&H2O","T1_RCOO-","T2_RCOO-","PC_NLCH3","Glycerol-3-phosphate_NLH2O","H2PO4-","PO3-","RT_min","RT_max","Comment","Max Intensity","PC","[M+HCO2]-","NL_CH3&HCO2","NL_Choline&HCO2","NL_T1Ketene&CH3&HCO2","NL_T2Ketene&CH3&HCO3","NL_T1RCOOH&CH3&HCO2","NL_T2RCOOH&CH3&HCO3","GlyceroPC_NLCH3&H2O","T1_RCOO-","T2_RCOO-","PC_NLCH3","Glycerol-3-phosphate_NLH2O","H2PO4-","PO3-","RT_min","RT_max","Comment","Average m/z","PC","[M+HCO2]-","NL_CH3&HCO2","NL_Choline&HCO2","NL_T1Ketene&CH3&HCO2","NL_T2Ketene&CH3&HCO3","NL_T1RCOOH&CH3&HCO2","NL_T2RCOOH&CH3&HCO3","GlyceroPC_NLCH3&H2O","T1_RCOO-","T2_RCOO-","PC_NLCH3","Glycerol-3-phosphate_NLH2O","H2PO4-","PO3-","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","PC","[M+HCO2]-","NL_CH3&HCO2","NL_Choline&HCO2","NL_T1Ketene&CH3&HCO2","NL_T2Ketene&CH3&HCO3","NL_T1RCOOH&CH3&HCO2","NL_T2RCOOH&CH3&HCO3","GlyceroPC_NLCH3&H2O","T1_RCOO-","T2_RCOO-","PC_NLCH3","Glycerol-3-phosphate_NLH2O","H2PO4-","PO3-","RT_min","RT_max","Comment"
"","PC(12:0_16:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.52922272727273","4.82922272727273","1173","","PC(12:0_16:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.52922272727273","4.82922272727273","1173","","PC(12:0_16:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.52922272727273","4.82922272727273","1173","","PC(12:0_16:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.52922272727273","4.82922272727273","1173","","PC(12:0_16:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.52922272727273","4.82922272727273","1173","","PC(12:0_16:0)+HCO2","722.49778","662.47664","591.40314","480.30957","424.24697","462.29901","406.23641","224.06881","199.17035","255.23295","168.04314","152.99586","96.96964","78.95852","4.52922272727273","4.82922272727273","1173"
"","PC(12:0_16:1)+HCO2",1,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.56829242424242","5.86829242424242","190","","PC(12:0_16:1)+HCO2",5.740896,0,0,0,0,0,0,0,0,0,0,5.740896,0,0,"5.56829242424242","5.86829242424242","190","","PC(12:0_16:1)+HCO2",1,0,0,0,0,0,0,0,0,0,0,1,0,0,"5.56829242424242","5.86829242424242","190","","PC(12:0_16:1)+HCO2",182553.7,0,0,0,0,0,0,0,0,0,0,690.6321,0,0,"5.56829242424242","5.86829242424242","190","","PC(12:0_16:1)+HCO2",720.4832,0,0,0,0,0,0,0,0,0,0,152.9959,0,0,"5.56829242424242","5.86829242424242","190","","PC(12:0_16:1)+HCO2","720.48218","660.46104","589.38754","478.29397","424.24697","460.28341","406.23641","224.06881","199.17035","253.21735","168.04314","152.99586","96.96964","78.95852","5.56829242424242","5.86829242424242","190"
"","PC(12:0_18:0)+HCO2",1,1,0,0,0,0,0,0,0,0,1,0,0,0,"5.85595303030303","6.15595303030303","292","","PC(12:0_18:0)+HCO2",5.999008,5.999008,0,0,0,0,0,0,0,0,5.999008,0,0,0,"5.85595303030303","6.15595303030303","292","","PC(12:0_18:0)+HCO2",2,2,0,0,0,0,0,0,0,0,2,0,0,0,"5.85595303030303","6.15595303030303","292","","PC(12:0_18:0)+HCO2",7398.128,108196.4,0,0,0,0,0,0,0,0,2710.919,0,0,0,"5.85595303030303","6.15595303030303","292","","PC(12:0_18:0)+HCO2",750.53085,690.5088,0,0,0,0,0,0,0,0,168.04305,0,0,0,"5.85595303030303","6.15595303030303","292","","PC(12:0_18:0)+HCO2","750.52908","690.50794","619.43444","508.34087","424.24697","490.33031","406.23641","224.06881","199.17035","283.26425","168.04314","152.99586","96.96964","78.95852","5.85595303030303","6.15595303030303","292"
"","PC(12:0_18:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.66369090909091","4.96369090909091","3080","","PC(12:0_18:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.66369090909091","4.96369090909091","3080","","PC(12:0_18:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.66369090909091","4.96369090909091","3080","","PC(12:0_18:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.66369090909091","4.96369090909091","3080","","PC(12:0_18:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.66369090909091","4.96369090909091","3080","","PC(12:0_18:1)+HCO2","748.51348","688.49234","617.41884","506.32527","424.24697","488.31471","406.23641","224.06881","199.17035","281.24865","168.04314","152.99586","96.96964","78.95852","4.66369090909091","4.96369090909091","3080"
"","PC(12:0_20:0)+HCO2",1,1,0,0,0,0,0,0,0,0,1,0,0,0,"7.07521363636364","7.37521363636364","654","","PC(12:0_20:0)+HCO2",7.238242,7.238242,0,0,0,0,0,7.238242,0,0,7.238242,0,0,0,"7.07521363636364","7.37521363636364","654","","PC(12:0_20:0)+HCO2",1,1,0,0,0,0,0,1,0,0,1,0,0,0,"7.07521363636364","7.37521363636364","654","","PC(12:0_20:0)+HCO2",10895.04,174089.1,0,0,0,0,0,799.2239,0,0,2772.694,0,0,0,"7.07521363636364","7.37521363636364","654","","PC(12:0_20:0)+HCO2",778.5616,718.5398,0,0,0,0,0,224.0693,0,0,168.043,0,0,0,"7.07521363636364","7.37521363636364","654","","PC(12:0_20:0)+HCO2","778.56038","718.53924","647.46574","536.37217","424.24697","518.36161","406.23641","224.06881","199.17035","311.29555","168.04314","152.99586","96.96964","78.95852","7.07521363636364","7.37521363636364","654"
"","PC(12:0_20:1)+HCO2",1,1,0,0,0,0,0,1,0,0,1,0,0,0,"5.97987878787879","6.27987878787879","160","","PC(12:0_20:1)+HCO2",6.165564,6.165564,0,0,0,0,0,6.165564,0,0,6.165564,0,0,0,"5.97987878787879","6.27987878787879","160","","PC(12:0_20:1)+HCO2",1,1,0,0,0,0,0,1,0,0,1,0,0,0,"5.97987878787879","6.27987878787879","160","","PC(12:0_20:1)+HCO2",7300.446,142560.1,0,0,0,0,0,2118.297,0,0,1848.398,0,0,0,"5.97987878787879","6.27987878787879","160","","PC(12:0_20:1)+HCO2",776.5465,716.5245,0,0,0,0,0,224.0696,0,0,168.0433,0,0,0,"5.97987878787879","6.27987878787879","160","","PC(12:0_20:1)+HCO2","776.54478","716.52364","645.45014","534.35657","424.24697","516.34601","406.23641","224.06881","199.17035","309.27995","168.04314","152.99586","96.96964","78.95852","5.97987878787879","6.27987878787879","160"
"","PC(12:0_20:1)+HCO2",1,0,0,0,0,0,0,0,0,0,0,0,0,0,"7.8329303030303","8.1329303030303","782","","PC(12:0_20:1)+HCO2",8.003457,0,0,0,0,0,0,0,0,0,0,0,0,0,"7.8329303030303","8.1329303030303","782","","PC(12:0_20:1)+HCO2",1,0,0,0,0,0,0,0,0,0,0,0,0,0,"7.8329303030303","8.1329303030303","782","","PC(12:0_20:1)+HCO2",55092.88,0,0,0,0,0,0,0,0,0,0,0,0,0,"7.8329303030303","8.1329303030303","782","","PC(12:0_20:1)+HCO2",776.5453,0,0,0,0,0,0,0,0,0,0,0,0,0,"7.8329303030303","8.1329303030303","782","","PC(12:0_20:1)+HCO2","776.54478","716.52364","645.45014","534.35657","424.24697","516.34601","406.23641","224.06881","199.17035","309.27995","168.04314","152.99586","96.96964","78.95852","7.8329303030303","8.1329303030303","782"
"","PC(12:0_20:1)+HCO2",1,1,0,0,0,0,0,1,0,0,1,0,0,0,"6.10964166666667","6.40964166666667","2194","","PC(12:0_20:1)+HCO2",6.165564,6.165564,0,0,0,0,0,6.165564,0,0,6.165564,0,0,0,"6.10964166666667","6.40964166666667","2194","","PC(12:0_20:1)+HCO2",1,1,0,0,0,0,0,1,0,0,1,0,0,0,"6.10964166666667","6.40964166666667","2194","","PC(12:0_20:1)+HCO2",7300.446,142560.1,0,0,0,0,0,2118.297,0,0,1848.398,0,0,0,"6.10964166666667","6.40964166666667","2194","","PC(12:0_20:1)+HCO2",776.5465,716.5245,0,0,0,0,0,224.0696,0,0,168.0433,0,0,0,"6.10964166666667","6.40964166666667","2194","","PC(12:0_20:1)+HCO2","776.54478","716.52364","645.45014","534.35657","424.24697","516.34601","406.23641","224.06881","199.17035","309.27995","168.04314","152.99586","96.96964","78.95852","6.10964166666667","6.40964166666667","2194"
"","PC(12:0_20:2)+HCO2",1,1,0,0,0,0,0,0,0,0,1,0,0,0,"4.99847121212121","5.29847121212121","226","","PC(12:0_20:2)+HCO2",5.170068,5.170068,0,0,0,0,0,5.170068,0,0,5.170068,0,0,0,"4.99847121212121","5.29847121212121","226","","PC(12:0_20:2)+HCO2",1,1,0,0,0,0,0,1,0,0,1,0,0,0,"4.99847121212121","5.29847121212121","226","","PC(12:0_20:2)+HCO2",6730.892,100768.3,0,0,0,0,0,544.9714,0,0,1052.632,0,0,0,"4.99847121212121","5.29847121212121","226","","PC(12:0_20:2)+HCO2",774.5306,714.5089,0,0,0,0,0,224.0692,0,0,168.0431,0,0,0,"4.99847121212121","5.29847121212121","226","","PC(12:0_20:2)+HCO2","774.52908","714.50794","643.43444","532.34087","424.24697","514.33031","406.23641","224.06881","199.17035","307.26425","168.04314","152.99586","96.96964","78.95852","4.99847121212121","5.29847121212121","226"
"","PC(12:0_20:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.93952727272727","6.23952727272727","902","","PC(12:0_20:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.93952727272727","6.23952727272727","902","","PC(12:0_20:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.93952727272727","6.23952727272727","902","","PC(12:0_20:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.93952727272727","6.23952727272727","902","","PC(12:0_20:3)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.93952727272727","6.23952727272727","902","","PC(12:0_20:3)+HCO2","772.51348","712.49234","641.41884","530.32527","424.24697","512.31471","406.23641","224.06881","199.17035","305.24865","168.04314","152.99586","96.96964","78.95852","5.93952727272727","6.23952727272727","902"
"","PC(12:0_22:0)+HCO2",1,1,0,0,0,0,0,1,0,0,1,0,0,0,"8.19296060606061","8.49296060606061","231","","PC(12:0_22:0)+HCO2",8.354185,8.354185,0,0,0,0,0,8.354185,0,0,8.354185,0,0,0,"8.19296060606061","8.49296060606061","231","","PC(12:0_22:0)+HCO2",1,1,0,0,0,0,0,1,0,0,1,0,0,0,"8.19296060606061","8.49296060606061","231","","PC(12:0_22:0)+HCO2",20790.72,405654.6,0,0,0,0,0,3615.187,0,0,7912.947,0,0,0,"8.19296060606061","8.49296060606061","231","","PC(12:0_22:0)+HCO2",806.5926,746.5714,0,0,0,0,0,224.0694,0,0,168.0431,0,0,0,"8.19296060606061","8.49296060606061","231","","PC(12:0_22:0)+HCO2","806.59168","746.57054","675.49704","564.40347","424.24697","546.39291","406.23641","224.06881","199.17035","339.32685","168.04314","152.99586","96.96964","78.95852","8.19296060606061","8.49296060606061","231"
"","PC(12:0_22:1)+HCO2",1,1,1,0,0,0,0,1,0,0,1,0,0,0,"7.16090151515151","7.46090151515151","155","","PC(12:0_22:1)+HCO2",7.344148,7.344148,7.344148,0,0,0,0,7.344148,0,0,7.344148,0,0,0,"7.16090151515151","7.46090151515151","155","","PC(12:0_22:1)+HCO2",2,2,2,0,0,0,0,2,0,0,2,0,0,0,"7.16090151515151","7.46090151515151","155","","PC(12:0_22:1)+HCO2",50404.5,1030113,3237.91,0,0,0,0,10147.14,0,0,20008.07,0,0,0,"7.16090151515151","7.46090151515151","155","","PC(12:0_22:1)+HCO2",804.5769,744.55555,673.4816,0,0,0,0,224.0693,0,0,168.04315,0,0,0,"7.16090151515151","7.46090151515151","155","","PC(12:0_22:1)+HCO2","804.57608","744.55494","673.48144","562.38787","424.24697","544.37731","406.23641","224.06881","199.17035","337.31125","168.04314","152.99586","96.96964","78.95852","7.16090151515151","7.46090151515151","155"
"","PC(12:0_22:2)+HCO2",1,1,1,0,0,0,0,1,0,0,1,1,0,0,"6.24482727272727","6.54482727272727","70","","PC(12:0_22:2)+HCO2",6.367817,6.367817,6.367817,0,0,0,0,6.367817,0,0,6.367817,6.367817,0,0,"6.24482727272727","6.54482727272727","70","","PC(12:0_22:2)+HCO2",2,2,2,0,0,0,0,2,0,0,2,1,0,0,"6.24482727272727","6.54482727272727","70","","PC(12:0_22:2)+HCO2",124890,2809615,10346.54,0,0,0,0,42620.08,0,0,74273.19,1353.82,0,0,"6.24482727272727","6.54482727272727","70","","PC(12:0_22:2)+HCO2",802.56105,742.53995,671.46725,0,0,0,0,224.06935,0,0,168.04315,152.9958,0,0,"6.24482727272727","6.54482727272727","70","","PC(12:0_22:2)+HCO2","802.56038","742.53924","671.46574","560.37217","424.24697","542.36161","406.23641","224.06881","199.17035","335.29555","168.04314","152.99586","96.96964","78.95852","6.24482727272727","6.54482727272727","70"
"","PC(12:0_22:2)+HCO2",1,1,1,0,0,0,0,1,0,0,1,1,0,0,"6.0695696969697","6.3695696969697","500","","PC(12:0_22:2)+HCO2",6.367817,6.367817,6.367817,0,0,0,0,6.367817,0,0,6.367817,6.367817,0,0,"6.0695696969697","6.3695696969697","500","","PC(12:0_22:2)+HCO2",2,2,1,0,0,0,0,2,0,0,2,1,0,0,"6.0695696969697","6.3695696969697","500","","PC(12:0_22:2)+HCO2",124890,2809615,10346.54,0,0,0,0,42620.08,0,0,74273.19,1353.82,0,0,"6.0695696969697","6.3695696969697","500","","PC(12:0_22:2)+HCO2",802.56165,742.5402,671.467,0,0,0,0,224.0693,0,0,168.043,152.9958,0,0,"6.0695696969697","6.3695696969697","500","","PC(12:0_22:2)+HCO2","802.56038","742.53924","671.46574","560.37217","424.24697","542.36161","406.23641","224.06881","199.17035","335.29555","168.04314","152.99586","96.96964","78.95852","6.0695696969697","6.3695696969697","500"
"","PC(12:0_22:3)+HCO2",1,1,0,0,0,0,0,1,0,0,1,0,0,0,"5.38637727272727","5.68637727272727","185","","PC(12:0_22:3)+HCO2",5.500496,5.500496,0,0,0,0,0,5.500496,0,0,5.500496,0,0,0,"5.38637727272727","5.68637727272727","185","","PC(12:0_22:3)+HCO2",2,2,0,0,0,0,0,1,0,0,1,0,0,0,"5.38637727272727","5.68637727272727","185","","PC(12:0_22:3)+HCO2",9038.361,161578.9,0,0,0,0,0,1166.311,0,0,1125.914,0,0,0,"5.38637727272727","5.68637727272727","185","","PC(12:0_22:3)+HCO2",800.54545,740.52435,0,0,0,0,0,224.0695,0,0,168.0431,0,0,0,"5.38637727272727","5.68637727272727","185","","PC(12:0_22:3)+HCO2","800.54478","740.52364","669.45014","558.35657","424.24697","540.34601","406.23641","224.06881","199.17035","333.27995","168.04314","152.99586","96.96964","78.95852","5.38637727272727","5.68637727272727","185"
"","PC(12:0_22:3)+HCO2",1,1,0,0,0,0,0,0,0,0,1,0,0,0,"5.13399242424242","5.43399242424242","191","","PC(12:0_22:3)+HCO2",5.235445,5.235445,0,0,0,0,0,5.235445,0,0,5.235445,0,0,0,"5.13399242424242","5.43399242424242","191","","PC(12:0_22:3)+HCO2",2,2,0,0,0,0,0,2,0,0,2,0,0,0,"5.13399242424242","5.43399242424242","191","","PC(12:0_22:3)+HCO2",8043.59,163694.5,0,0,0,0,0,950.9617,0,0,2408.292,0,0,0,"5.13399242424242","5.43399242424242","191","","PC(12:0_22:3)+HCO2",800.54535,740.5246,0,0,0,0,0,224.06955,0,0,168.04315,0,0,0,"5.13399242424242","5.43399242424242","191","","PC(12:0_22:3)+HCO2","800.54478","740.52364","669.45014","558.35657","424.24697","540.34601","406.23641","224.06881","199.17035","333.27995","168.04314","152.99586","96.96964","78.95852","5.13399242424242","5.43399242424242","191"
"","PC(12:0_22:3)+HCO2",1,1,0,0,0,0,0,0,0,0,1,0,0,0,"5.5910696969697","5.8910696969697","244","","PC(12:0_22:3)+HCO2",5.76282,5.76282,0,0,0,0,0,5.76282,0,0,5.76282,0,0,0,"5.5910696969697","5.8910696969697","244","","PC(12:0_22:3)+HCO2",2,2,0,0,0,0,0,1,0,0,1,0,0,0,"5.5910696969697","5.8910696969697","244","","PC(12:0_22:3)+HCO2",7286.93,119882,0,0,0,0,0,565.5018,0,0,1209.121,0,0,0,"5.5910696969697","5.8910696969697","244","","PC(12:0_22:3)+HCO2",800.54575,740.5245,0,0,0,0,0,224.0692,0,0,168.043,0,0,0,"5.5910696969697","5.8910696969697","244","","PC(12:0_22:3)+HCO2","800.54478","740.52364","669.45014","558.35657","424.24697","540.34601","406.23641","224.06881","199.17035","333.27995","168.04314","152.99586","96.96964","78.95852","5.5910696969697","5.8910696969697","244"
"","PC(12:0_22:4)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.7790303030303","5.0790303030303","844","","PC(12:0_22:4)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.7790303030303","5.0790303030303","844","","PC(12:0_22:4)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.7790303030303","5.0790303030303","844","","PC(12:0_22:4)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.7790303030303","5.0790303030303","844","","PC(12:0_22:4)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.7790303030303","5.0790303030303","844","","PC(12:0_22:4)+HCO2","798.52908","738.50794","667.43444","556.34087","424.24697","538.33031","406.23641","224.06881","199.17035","331.26425","168.04314","152.99586","96.96964","78.95852","4.7790303030303","5.0790303030303","844"
"","PC(12:0_22:4)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.00865757575758","6.30865757575758","1893","","PC(12:0_22:4)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.00865757575758","6.30865757575758","1893","","PC(12:0_22:4)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.00865757575758","6.30865757575758","1893","","PC(12:0_22:4)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.00865757575758","6.30865757575758","1893","","PC(12:0_22:4)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6.00865757575758","6.30865757575758","1893","","PC(12:0_22:4)+HCO2","798.52908","738.50794","667.43444","556.34087","424.24697","538.33031","406.23641","224.06881","199.17035","331.26425","168.04314","152.99586","96.96964","78.95852","6.00865757575758","6.30865757575758","1893"
"","PC(12:0_22:5)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.74913636363636","6.04913636363636","976","","PC(12:0_22:5)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.74913636363636","6.04913636363636","976","","PC(12:0_22:5)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.74913636363636","6.04913636363636","976","","PC(12:0_22:5)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.74913636363636","6.04913636363636","976","","PC(12:0_22:5)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.74913636363636","6.04913636363636","976","","PC(12:0_22:5)+HCO2","796.51348","736.49234","665.41884","554.32527","424.24697","536.31471","406.23641","224.06881","199.17035","329.24865","168.04314","152.99586","96.96964","78.95852","5.74913636363636","6.04913636363636","976"
"","PC(12:0_24:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9.2295303030303","9.5295303030303","1325","","PC(12:0_24:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9.2295303030303","9.5295303030303","1325","","PC(12:0_24:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9.2295303030303","9.5295303030303","1325","","PC(12:0_24:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9.2295303030303","9.5295303030303","1325","","PC(12:0_24:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9.2295303030303","9.5295303030303","1325","","PC(12:0_24:0)+HCO2","834.62298","774.60184","703.52834","592.43477","424.24697","574.42421","406.23641","224.06881","199.17035","367.35815","168.04314","152.99586","96.96964","78.95852","9.2295303030303","9.5295303030303","1325"
"","PC(12:0_24:1)+HCO2",1,1,0,0,0,0,0,1,0,0,1,0,0,0,"8.2811803030303","8.5811803030303","271","","PC(12:0_24:1)+HCO2",8.490902,8.490902,0,0,0,0,0,8.364598,0,0,8.364598,0,0,0,"8.2811803030303","8.5811803030303","271","","PC(12:0_24:1)+HCO2",2,2,0,0,0,0,0,2,0,0,2,0,0,0,"8.2811803030303","8.5811803030303","271","","PC(12:0_24:1)+HCO2",13619.73,211040.5,0,0,0,0,0,4407.311,0,0,6497.327,0,0,0,"8.2811803030303","8.5811803030303","271","","PC(12:0_24:1)+HCO2",832.60875,772.58725,0,0,0,0,0,224.06935,0,0,168.0432,0,0,0,"8.2811803030303","8.5811803030303","271","","PC(12:0_24:1)+HCO2","832.60738","772.58624","701.51274","590.41917","424.24697","572.40861","406.23641","224.06881","199.17035","365.34255","168.04314","152.99586","96.96964","78.95852","8.2811803030303","8.5811803030303","271"
"","PC(12:0_26:0)+HCO2",1,1,1,0,0,0,0,1,0,0,1,0,0,0,"10.1595363636364","10.4595363636364","89","","PC(12:0_26:0)+HCO2",10.32845,10.32845,10.32845,0,0,0,0,10.32845,0,0,10.32845,0,0,0,"10.1595363636364","10.4595363636364","89","","PC(12:0_26:0)+HCO2",1,1,1,0,0,0,0,1,0,0,1,0,0,0,"10.1595363636364","10.4595363636364","89","","PC(12:0_26:0)+HCO2",69707.85,1162879,3989.507,0,0,0,0,10164,0,0,20165.84,0,0,0,"10.1595363636364","10.4595363636364","89","","PC(12:0_26:0)+HCO2",862.6552,802.634,731.5605,0,0,0,0,224.0694,0,0,168.0431,0,0,0,"10.1595363636364","10.4595363636364","89","","PC(12:0_26:0)+HCO2","862.65428","802.63314","731.55964","620.46607","424.24697","602.45551","406.23641","224.06881","199.17035","395.38945","168.04314","152.99586","96.96964","78.95852","10.1595363636364","10.4595363636364","89"
"","PC(13:0_15:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.52922272727273","4.82922272727273","1173","","PC(13:0_15:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.52922272727273","4.82922272727273","1173","","PC(13:0_15:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.52922272727273","4.82922272727273","1173","","PC(13:0_15:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.52922272727273","4.82922272727273","1173","","PC(13:0_15:0)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.52922272727273","4.82922272727273","1173","","PC(13:0_15:0)+HCO2","722.49788","662.47674","591.40324","466.29397","438.26267","448.28341","420.25211","224.06881","213.18605","241.21735","168.04314","152.99586","96.96964","78.95852","4.52922272727273","4.82922272727273","1173"
"","PC(13:0_15:1)+HCO2",1,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.56829242424242","5.86829242424242","190","","PC(13:0_15:1)+HCO2",5.740896,0,0,0,0,0,0,0,0,0,0,5.740896,0,0,"5.56829242424242","5.86829242424242","190","","PC(13:0_15:1)+HCO2",1,0,0,0,0,0,0,0,0,0,0,1,0,0,"5.56829242424242","5.86829242424242","190","","PC(13:0_15:1)+HCO2",182553.7,0,0,0,0,0,0,0,0,0,0,690.6321,0,0,"5.56829242424242","5.86829242424242","190","","PC(13:0_15:1)+HCO2",720.4832,0,0,0,0,0,0,0,0,0,0,152.9959,0,0,"5.56829242424242","5.86829242424242","190","","PC(13:0_15:1)+HCO2","720.48218","660.46104","589.38754","464.27827","438.26267","446.26771","420.25211","224.06881","213.18605","239.20165","168.04314","152.99586","96.96964","78.95852","5.56829242424242","5.86829242424242","190"
"","PC(13:0_17:0)+HCO2",1,1,0,0,0,0,0,0,0,0,1,0,0,0,"5.85595303030303","6.15595303030303","292","","PC(13:0_17:0)+HCO2",5.999008,5.999008,0,0,0,0,0,0,0,0,5.999008,0,0,0,"5.85595303030303","6.15595303030303","292","","PC(13:0_17:0)+HCO2",2,2,0,0,0,0,0,0,0,0,2,0,0,0,"5.85595303030303","6.15595303030303","292","","PC(13:0_17:0)+HCO2",7398.128,108196.4,0,0,0,0,0,0,0,0,2710.919,0,0,0,"5.85595303030303","6.15595303030303","292","","PC(13:0_17:0)+HCO2",750.53085,690.5088,0,0,0,0,0,0,0,0,168.04305,0,0,0,"5.85595303030303","6.15595303030303","292","","PC(13:0_17:0)+HCO2","750.52918","690.50804","619.43454","494.32527","438.26267","476.31471","420.25211","224.06881","213.18605","269.24865","168.04314","152.99586","96.96964","78.95852","5.85595303030303","6.15595303030303","292"
"","PC(13:0_17:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.66369090909091","4.96369090909091","3080","","PC(13:0_17:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.66369090909091","4.96369090909091","3080","","PC(13:0_17:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.66369090909091","4.96369090909091","3080","","PC(13:0_17:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.66369090909091","4.96369090909091","3080","","PC(13:0_17:1)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.66369090909091","4.96369090909091","3080","","PC(13:0_17:1)+HCO2","748.51348","688.49234","617.41884","492.30957","438.26267","474.29901","420.25211","224.06881","213.18605","267.23295","168.04314","152.99586","96.96964","78.95852","4.66369090909091","4.96369090909091","3080"
