"Confirmed fragments if intensity is above 1000 and number of scans is greater than or equal to 1","Cer_AS","[M+FA-H]-","[M-H]-","[M-O-H]-","[M-CO-3H]-","[M-CO-O-H]-","[Sph-3H]-","[Sph-O-3H]-","[FA+O-H]-","[FA+N-H]-","[Sph-CO-H]-","[FA-3H]-","[Sph-NCCO-H]-","[Sph-NCCO-3H]-","[FA-CO-3H]-","RT_min","RT_max","Comment","RT at Max Intensity","Cer_AS","[M+FA-H]-","[M-H]-","[M-O-H]-","[M-CO-3H]-","[M-CO-O-H]-","[Sph-3H]-","[Sph-O-3H]-","[FA+O-H]-","[FA+N-H]-","[Sph-CO-H]-","[FA-3H]-","[Sph-NCCO-H]-","[Sph-NCCO-3H]-","[FA-CO-3H]-","RT_min","RT_max","Comment","Number of Scans","Cer_AS","[M+FA-H]-","[M-H]-","[M-O-H]-","[M-CO-3H]-","[M-CO-O-H]-","[Sph-3H]-","[Sph-O-3H]-","[FA+O-H]-","[FA+N-H]-","[Sph-CO-H]-","[FA-3H]-","[Sph-NCCO-H]-","[Sph-NCCO-3H]-","[FA-CO-3H]-","RT_min","RT_max","Comment","Max Intensity","Cer_AS","[M+FA-H]-","[M-H]-","[M-O-H]-","[M-CO-3H]-","[M-CO-O-H]-","[Sph-3H]-","[Sph-O-3H]-","[FA+O-H]-","[FA+N-H]-","[Sph-CO-H]-","[FA-3H]-","[Sph-NCCO-H]-","[Sph-NCCO-3H]-","[FA-CO-3H]-","RT_min","RT_max","Comment","Average m/z","Cer_AS","[M+FA-H]-","[M-H]-","[M-O-H]-","[M-CO-3H]-","[M-CO-O-H]-","[Sph-3H]-","[Sph-O-3H]-","[FA+O-H]-","[FA+N-H]-","[Sph-CO-H]-","[FA-3H]-","[Sph-NCCO-H]-","[Sph-NCCO-3H]-","[FA-CO-3H]-","RT_min","RT_max","Comment","Theoretical, Library Parent Hits","Cer_AS","[M+FA-H]-","[M-H]-","[M-O-H]-","[M-CO-3H]-","[M-CO-O-H]-","[Sph-3H]-","[Sph-O-3H]-","[FA+O-H]-","[FA+N-H]-","[Sph-CO-H]-","[FA-3H]-","[Sph-NCCO-H]-","[Sph-NCCO-3H]-","[FA-CO-3H]-","RT_min","RT_max","Comment"
"","Cer_AS(d22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.75567727272727","2.05567727272727","546","","Cer_AS(d22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.75567727272727","2.05567727272727","546","","Cer_AS(d22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.75567727272727","2.05567727272727","546","","Cer_AS(d22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.75567727272727","2.05567727272727","546","","Cer_AS(d22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.75567727272727","2.05567727272727","546","","Cer_AS(d22:2/36:2)+HCO2","928.83385","882.82835","864.81785","850.80215","834.80725","350.30705","334.31215","547.51015","546.52615","322.31215","529.49955","293.28555","291.26985","501.50465","1.75567727272727","2.05567727272727","546"
"","Cer_AS(d22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9.9882272727273","10.2882272727273","576","","Cer_AS(d22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9.9882272727273","10.2882272727273","576","","Cer_AS(d22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9.9882272727273","10.2882272727273","576","","Cer_AS(d22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9.9882272727273","10.2882272727273","576","","Cer_AS(d22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9.9882272727273","10.2882272727273","576","","Cer_AS(d22:2/36:2)+HCO2","928.83385","882.82835","864.81785","850.80215","834.80725","350.30705","334.31215","547.51015","546.52615","322.31215","529.49955","293.28555","291.26985","501.50465","9.9882272727273","10.2882272727273","576"
"","Cer_AS(d22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9.06659848484848","9.36659848484848","649","","Cer_AS(d22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9.06659848484848","9.36659848484848","649","","Cer_AS(d22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9.06659848484848","9.36659848484848","649","","Cer_AS(d22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9.06659848484848","9.36659848484848","649","","Cer_AS(d22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9.06659848484848","9.36659848484848","649","","Cer_AS(d22:2/36:2)+HCO2","928.83385","882.82835","864.81785","850.80215","834.80725","350.30705","334.31215","547.51015","546.52615","322.31215","529.49955","293.28555","291.26985","501.50465","9.06659848484848","9.36659848484848","649"
"","Cer_AS(d22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9.64110151515152","9.94110151515152","715","","Cer_AS(d22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9.64110151515152","9.94110151515152","715","","Cer_AS(d22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9.64110151515152","9.94110151515152","715","","Cer_AS(d22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9.64110151515152","9.94110151515152","715","","Cer_AS(d22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"9.64110151515152","9.94110151515152","715","","Cer_AS(d22:2/36:2)+HCO2","928.83385","882.82835","864.81785","850.80215","834.80725","350.30705","334.31215","547.51015","546.52615","322.31215","529.49955","293.28555","291.26985","501.50465","9.64110151515152","9.94110151515152","715"
"","Cer_AS(d22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8.60265303030303","8.90265303030303","1072","","Cer_AS(d22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8.60265303030303","8.90265303030303","1072","","Cer_AS(d22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8.60265303030303","8.90265303030303","1072","","Cer_AS(d22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8.60265303030303","8.90265303030303","1072","","Cer_AS(d22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8.60265303030303","8.90265303030303","1072","","Cer_AS(d22:2/36:2)+HCO2","928.83385","882.82835","864.81785","850.80215","834.80725","350.30705","334.31215","547.51015","546.52615","322.31215","529.49955","293.28555","291.26985","501.50465","8.60265303030303","8.90265303030303","1072"
"","Cer_AS(d22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.24555606060606","4.54555606060606","1098","","Cer_AS(d22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.24555606060606","4.54555606060606","1098","","Cer_AS(d22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.24555606060606","4.54555606060606","1098","","Cer_AS(d22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.24555606060606","4.54555606060606","1098","","Cer_AS(d22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.24555606060606","4.54555606060606","1098","","Cer_AS(d22:2/36:2)+HCO2","928.83385","882.82835","864.81785","850.80215","834.80725","350.30705","334.31215","547.51015","546.52615","322.31215","529.49955","293.28555","291.26985","501.50465","4.24555606060606","4.54555606060606","1098"
"","Cer_AS(d22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.41722878787879","1.71722878787879","1250","","Cer_AS(d22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.41722878787879","1.71722878787879","1250","","Cer_AS(d22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.41722878787879","1.71722878787879","1250","","Cer_AS(d22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.41722878787879","1.71722878787879","1250","","Cer_AS(d22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.41722878787879","1.71722878787879","1250","","Cer_AS(d22:2/36:2)+HCO2","928.83385","882.82835","864.81785","850.80215","834.80725","350.30705","334.31215","547.51015","546.52615","322.31215","529.49955","293.28555","291.26985","501.50465","1.41722878787879","1.71722878787879","1250"
"","Cer_AS(d22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.48123636363636","4.78123636363636","1334","","Cer_AS(d22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.48123636363636","4.78123636363636","1334","","Cer_AS(d22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.48123636363636","4.78123636363636","1334","","Cer_AS(d22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.48123636363636","4.78123636363636","1334","","Cer_AS(d22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.48123636363636","4.78123636363636","1334","","Cer_AS(d22:2/36:2)+HCO2","928.83385","882.82835","864.81785","850.80215","834.80725","350.30705","334.31215","547.51015","546.52615","322.31215","529.49955","293.28555","291.26985","501.50465","4.48123636363636","4.78123636363636","1334"
"","Cer_AS(d22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.53096212121212","5.83096212121212","1907","","Cer_AS(d22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.53096212121212","5.83096212121212","1907","","Cer_AS(d22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.53096212121212","5.83096212121212","1907","","Cer_AS(d22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.53096212121212","5.83096212121212","1907","","Cer_AS(d22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.53096212121212","5.83096212121212","1907","","Cer_AS(d22:2/36:2)+HCO2","928.83385","882.82835","864.81785","850.80215","834.80725","350.30705","334.31215","547.51015","546.52615","322.31215","529.49955","293.28555","291.26985","501.50465","5.53096212121212","5.83096212121212","1907"
"","Cer_AS(d22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"13.930646969697","14.230646969697","1971","","Cer_AS(d22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"13.930646969697","14.230646969697","1971","","Cer_AS(d22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"13.930646969697","14.230646969697","1971","","Cer_AS(d22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"13.930646969697","14.230646969697","1971","","Cer_AS(d22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"13.930646969697","14.230646969697","1971","","Cer_AS(d22:2/36:2)+HCO2","928.83385","882.82835","864.81785","850.80215","834.80725","350.30705","334.31215","547.51015","546.52615","322.31215","529.49955","293.28555","291.26985","501.50465","13.930646969697","14.230646969697","1971"
"","Cer_AS(d22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"15.0018878787879","15.3018878787879","2676","","Cer_AS(d22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"15.0018878787879","15.3018878787879","2676","","Cer_AS(d22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"15.0018878787879","15.3018878787879","2676","","Cer_AS(d22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"15.0018878787879","15.3018878787879","2676","","Cer_AS(d22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"15.0018878787879","15.3018878787879","2676","","Cer_AS(d22:2/36:2)+HCO2","928.83385","882.82835","864.81785","850.80215","834.80725","350.30705","334.31215","547.51015","546.52615","322.31215","529.49955","293.28555","291.26985","501.50465","15.0018878787879","15.3018878787879","2676"
"","Cer_AS(d22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"16.2897366666667","16.5897366666667","2700","","Cer_AS(d22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"16.2897366666667","16.5897366666667","2700","","Cer_AS(d22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"16.2897366666667","16.5897366666667","2700","","Cer_AS(d22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"16.2897366666667","16.5897366666667","2700","","Cer_AS(d22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"16.2897366666667","16.5897366666667","2700","","Cer_AS(d22:2/36:2)+HCO2","928.83385","882.82835","864.81785","850.80215","834.80725","350.30705","334.31215","547.51015","546.52615","322.31215","529.49955","293.28555","291.26985","501.50465","16.2897366666667","16.5897366666667","2700"
"","Cer_AS(d22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.71811212121212","5.01811212121212","2722","","Cer_AS(d22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.71811212121212","5.01811212121212","2722","","Cer_AS(d22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.71811212121212","5.01811212121212","2722","","Cer_AS(d22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.71811212121212","5.01811212121212","2722","","Cer_AS(d22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.71811212121212","5.01811212121212","2722","","Cer_AS(d22:2/36:2)+HCO2","928.83385","882.82835","864.81785","850.80215","834.80725","350.30705","334.31215","547.51015","546.52615","322.31215","529.49955","293.28555","291.26985","501.50465","4.71811212121212","5.01811212121212","2722"
"","Cer_AS(d22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.0664303030303","4.3664303030303","2807","","Cer_AS(d22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.0664303030303","4.3664303030303","2807","","Cer_AS(d22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.0664303030303","4.3664303030303","2807","","Cer_AS(d22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.0664303030303","4.3664303030303","2807","","Cer_AS(d22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4.0664303030303","4.3664303030303","2807","","Cer_AS(d22:2/36:2)+HCO2","928.83385","882.82835","864.81785","850.80215","834.80725","350.30705","334.31215","547.51015","546.52615","322.31215","529.49955","293.28555","291.26985","501.50465","4.0664303030303","4.3664303030303","2807"
"","Cer_AS(d22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8.80238787878788","9.10238787878788","3040","","Cer_AS(d22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8.80238787878788","9.10238787878788","3040","","Cer_AS(d22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8.80238787878788","9.10238787878788","3040","","Cer_AS(d22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8.80238787878788","9.10238787878788","3040","","Cer_AS(d22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8.80238787878788","9.10238787878788","3040","","Cer_AS(d22:2/36:2)+HCO2","928.83385","882.82835","864.81785","850.80215","834.80725","350.30705","334.31215","547.51015","546.52615","322.31215","529.49955","293.28555","291.26985","501.50465","8.80238787878788","9.10238787878788","3040"
"","Cer_AS(d22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"13.1360257575758","13.4360257575758","3415","","Cer_AS(d22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"13.1360257575758","13.4360257575758","3415","","Cer_AS(d22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"13.1360257575758","13.4360257575758","3415","","Cer_AS(d22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"13.1360257575758","13.4360257575758","3415","","Cer_AS(d22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"13.1360257575758","13.4360257575758","3415","","Cer_AS(d22:2/36:2)+HCO2","928.83385","882.82835","864.81785","850.80215","834.80725","350.30705","334.31215","547.51015","546.52615","322.31215","529.49955","293.28555","291.26985","501.50465","13.1360257575758","13.4360257575758","3415"
"","Cer_AS(d22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.84162121212121","2.14162121212121","3423","","Cer_AS(d22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.84162121212121","2.14162121212121","3423","","Cer_AS(d22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.84162121212121","2.14162121212121","3423","","Cer_AS(d22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.84162121212121","2.14162121212121","3423","","Cer_AS(d22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.84162121212121","2.14162121212121","3423","","Cer_AS(d22:2/36:2)+HCO2","928.83385","882.82835","864.81785","850.80215","834.80725","350.30705","334.31215","547.51015","546.52615","322.31215","529.49955","293.28555","291.26985","501.50465","1.84162121212121","2.14162121212121","3423"
"","Cer_AS(d22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.17546833333333","1.47546833333333","3619","","Cer_AS(d22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.17546833333333","1.47546833333333","3619","","Cer_AS(d22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.17546833333333","1.47546833333333","3619","","Cer_AS(d22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.17546833333333","1.47546833333333","3619","","Cer_AS(d22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1.17546833333333","1.47546833333333","3619","","Cer_AS(d22:2/36:2)+HCO2","928.83385","882.82835","864.81785","850.80215","834.80725","350.30705","334.31215","547.51015","546.52615","322.31215","529.49955","293.28555","291.26985","501.50465","1.17546833333333","1.47546833333333","3619"
"","Cer_AS(d22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.02597727272727","5.32597727272727","3818","","Cer_AS(d22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.02597727272727","5.32597727272727","3818","","Cer_AS(d22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.02597727272727","5.32597727272727","3818","","Cer_AS(d22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.02597727272727","5.32597727272727","3818","","Cer_AS(d22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5.02597727272727","5.32597727272727","3818","","Cer_AS(d22:2/36:2)+HCO2","928.83385","882.82835","864.81785","850.80215","834.80725","350.30705","334.31215","547.51015","546.52615","322.31215","529.49955","293.28555","291.26985","501.50465","5.02597727272727","5.32597727272727","3818"
"","Cer_AS(d22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12.5570984848485","12.8570984848485","4235","","Cer_AS(d22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12.5570984848485","12.8570984848485","4235","","Cer_AS(d22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12.5570984848485","12.8570984848485","4235","","Cer_AS(d22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12.5570984848485","12.8570984848485","4235","","Cer_AS(d22:2/36:2)+HCO2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12.5570984848485","12.8570984848485","4235","","Cer_AS(d22:2/36:2)+HCO2","928.83385","882.82835","864.81785","850.80215","834.80725","350.30705","334.31215","547.51015","546.52615","322.31215","529.49955","293.28555","291.26985","501.50465","12.5570984848485","12.8570984848485","4235"
