OxPC,[M+Na]+,Mna-PC,Mna-TrimethylAmine,Mna-NaPC,Mna-R1COOH&TrimethylAmine,Mna-R2COOH&TrimethylAmine,Mna-R1COOH,Mna-R2COOH,Mna-R2COONa
OxPC(10:0_22:3(OO))+Na,782.4943,599.42826,723.420801,577.44632,551.274471,357.143751,610.34797,416.21725,394.23529
OxPC(10:0_22:4(OO))+Na,780.4786,597.41256,721.405101,575.43062,549.258771,357.143751,608.33227,416.21725,394.23529
OxPC(10:0_22:5(OO))+Na,778.463,595.39696,719.389501,573.41502,547.243171,357.143751,606.31667,416.21725,394.23529
OxPC(10:0_22:6(OO))+Na,776.4473,593.38126,717.373801,571.39932,545.227471,357.143751,604.30097,416.21725,394.23529
OxPC(10:0_24:1(OO))+Na,814.5569,631.49086,755.483401,609.50892,583.337071,357.143751,642.41057,416.21725,394.23529
OxPC(10:0_14:1(OOO))+Na,690.39532,507.32928,631.321821,485.34734,459.175491,357.143751,518.24899,416.21725,394.23529
OxPC(10:0_15:1(OOO))+Na,704.41092,521.34488,645.337421,499.36294,473.191091,357.143751,532.26459,416.21725,394.23529
OxPC(10:0_16:1(OOO))+Na,718.42662,535.36058,659.353121,513.37864,487.206791,357.143751,546.28029,416.21725,394.23529
OxPC(10:0_17:1(OOO))+Na,732.44222,549.37618,673.368721,527.39424,501.222391,357.143751,560.29589,416.21725,394.23529
OxPC(10:0_17:2(OOO))+Na,730.42662,547.36058,671.353121,525.37864,499.206791,357.143751,558.28029,416.21725,394.23529
OxPC(10:0_18:1(OOO))+Na,746.45792,563.39188,687.384421,541.40994,515.238091,357.143751,574.31159,416.21725,394.23529
OxPC(10:0_18:2(OOO))+Na,744.44222,561.37618,685.368721,539.39424,513.222391,357.143751,572.29589,416.21725,394.23529
OxPC(10:0_18:3(OOO))+Na,742.42662,559.36058,683.353121,537.37864,511.206791,357.143751,570.28029,416.21725,394.23529
OxPC(10:0_18:4(OOO))+Na,740.41092,557.34488,681.337421,535.36294,509.191091,357.143751,568.26459,416.21725,394.23529
OxPC(10:0_20:1(OOO))+Na,774.48922,591.42318,715.415721,569.44124,543.269391,357.143751,602.34289,416.21725,394.23529
OxPC(10:0_20:2(OOO))+Na,772.47352,589.40748,713.400021,567.42554,541.253691,357.143751,600.32719,416.21725,394.23529
OxPC(10:0_20:3(OOO))+Na,770.45792,587.39188,711.384421,565.40994,539.238091,357.143751,598.31159,416.21725,394.23529
OxPC(10:0_20:4(OOO))+Na,768.44222,585.37618,709.368721,563.39424,537.222391,357.143751,596.29589,416.21725,394.23529
OxPC(10:0_20:5(OOO))+Na,766.42662,583.36058,707.353121,561.37864,535.206791,357.143751,594.28029,416.21725,394.23529
OxPC(10:0_22:1(OOO))+Na,802.52052,619.45448,743.447021,597.47254,571.300691,357.143751,630.37419,416.21725,394.23529
OxPC(10:0_22:2(OOO))+Na,800.50482,617.43878,741.431321,595.45684,569.284991,357.143751,628.35849,416.21725,394.23529
OxPC(10:0_22:3(OOO))+Na,798.48922,615.42318,739.415721,593.44124,567.269391,357.143751,626.34289,416.21725,394.23529
OxPC(10:0_22:4(OOO))+Na,796.47352,613.40748,737.400021,591.42554,565.253691,357.143751,624.32719,416.21725,394.23529
OxPC(10:0_22:5(OOO))+Na,794.45792,611.39188,735.384421,589.40994,563.238091,357.143751,622.31159,416.21725,394.23529
OxPC(10:0_22:6(OOO))+Na,792.44222,609.37618,733.368721,587.39424,561.222391,357.143751,620.29589,416.21725,394.23529
OxPC(10:0_24:1(OOO))+Na,830.55182,647.48578,771.478321,625.50384,599.331991,357.143751,658.40549,416.21725,394.23529
OxPC(10:0_14:1(OOOO))+Na,706.39024,523.3242,647.316741,501.34226,475.170411,357.143751,534.24391,416.21725,394.23529
OxPC(10:0_15:1(OOOO))+Na,720.40584,537.3398,661.332341,515.35786,489.186011,357.143751,548.25951,416.21725,394.23529
OxPC(10:0_16:1(OOOO))+Na,734.42154,551.3555,675.348041,529.37356,503.201711,357.143751,562.27521,416.21725,394.23529
OxPC(10:0_17:1(OOOO))+Na,748.43714,565.3711,689.363641,543.38916,517.217311,357.143751,576.29081,416.21725,394.23529
OxPC(10:0_17:2(OOOO))+Na,746.42154,563.3555,687.348041,541.37356,515.201711,357.143751,574.27521,416.21725,394.23529
OxPC(10:0_18:1(OOOO))+Na,762.45284,579.3868,703.379341,557.40486,531.233011,357.143751,590.30651,416.21725,394.23529
OxPC(10:0_18:2(OOOO))+Na,760.43714,577.3711,701.363641,555.38916,529.217311,357.143751,588.29081,416.21725,394.23529
OxPC(10:0_18:3(OOOO))+Na,758.42154,575.3555,699.348041,553.37356,527.201711,357.143751,586.27521,416.21725,394.23529
OxPC(10:0_18:4(OOOO))+Na,756.40584,573.3398,697.332341,551.35786,525.186011,357.143751,584.25951,416.21725,394.23529
OxPC(10:0_20:1(OOOO))+Na,790.48414,607.4181,731.410641,585.43616,559.264311,357.143751,618.33781,416.21725,394.23529
OxPC(10:0_20:2(OOOO))+Na,788.46844,605.4024,729.394941,583.42046,557.248611,357.143751,616.32211,416.21725,394.23529
OxPC(10:0_20:3(OOOO))+Na,786.45284,603.3868,727.379341,581.40486,555.233011,357.143751,614.30651,416.21725,394.23529
OxPC(10:0_20:4(OOOO))+Na,784.43714,601.3711,725.363641,579.38916,553.217311,357.143751,612.29081,416.21725,394.23529
OxPC(10:0_20:5(OOOO))+Na,782.42154,599.3555,723.348041,577.37356,551.201711,357.143751,610.27521,416.21725,394.23529
OxPC(10:0_22:1(OOOO))+Na,818.51544,635.4494,759.441941,613.46746,587.295611,357.143751,646.36911,416.21725,394.23529
OxPC(10:0_22:2(OOOO))+Na,816.49974,633.4337,757.426241,611.45176,585.279911,357.143751,644.35341,416.21725,394.23529
OxPC(10:0_22:3(OOOO))+Na,814.48414,631.4181,755.410641,609.43616,583.264311,357.143751,642.33781,416.21725,394.23529
OxPC(10:0_22:4(OOOO))+Na,812.46844,629.4024,753.394941,607.42046,581.248611,357.143751,640.32211,416.21725,394.23529
OxPC(10:0_22:5(OOOO))+Na,810.45284,627.3868,751.379341,605.40486,579.233011,357.143751,638.30651,416.21725,394.23529
OxPC(10:0_22:6(OOOO))+Na,808.43714,625.3711,749.363641,603.38916,577.217311,357.143751,636.29081,416.21725,394.23529
OxPC(10:0_24:1(OOOO))+Na,846.54674,663.4807,787.473241,641.49876,615.326911,357.143751,674.40041,416.21725,394.23529
OxPC(10:0_14:1(Ke))+Na,656.38982,473.32378,597.316321,451.34184,425.169991,357.143751,484.24349,416.21725,394.23529
OxPC(10:0_15:1(Ke))+Na,670.40542,487.33938,611.331921,465.35744,439.185591,357.143751,498.25909,416.21725,394.23529
OxPC(10:0_16:1(Ke))+Na,684.42112,501.35508,625.347621,479.37314,453.201291,357.143751,512.27479,416.21725,394.23529
OxPC(10:0_17:1(Ke))+Na,698.43672,515.37068,639.363221,493.38874,467.216891,357.143751,526.29039,416.21725,394.23529
OxPC(10:0_17:2(Ke))+Na,696.42112,513.35508,637.347621,491.37314,465.201291,357.143751,524.27479,416.21725,394.23529
OxPC(10:0_18:1(Ke))+Na,712.45242,529.38638,653.378921,507.40444,481.232591,357.143751,540.30609,416.21725,394.23529
OxPC(10:0_18:2(Ke))+Na,710.43672,527.37068,651.363221,505.38874,479.216891,357.143751,538.29039,416.21725,394.23529
OxPC(10:0_18:3(Ke))+Na,708.42112,525.35508,649.347621,503.37314,477.201291,357.143751,536.27479,416.21725,394.23529
OxPC(10:0_18:4(Ke))+Na,706.40542,523.33938,647.331921,501.35744,475.185591,357.143751,534.25909,416.21725,394.23529
OxPC(10:0_20:1(Ke))+Na,740.48372,557.41768,681.410221,535.43574,509.263891,357.143751,568.33739,416.21725,394.23529
OxPC(10:0_20:2(Ke))+Na,738.46802,555.40198,679.394521,533.42004,507.248191,357.143751,566.32169,416.21725,394.23529
OxPC(10:0_20:3(Ke))+Na,736.45242,553.38638,677.378921,531.40444,505.232591,357.143751,564.30609,416.21725,394.23529
OxPC(10:0_20:5(Ke))+Na,732.42112,549.35508,673.347621,527.37314,501.201291,357.143751,560.27479,416.21725,394.23529
OxPC(10:0_22:1(Ke))+Na,768.51502,585.44898,709.441521,563.46704,537.295191,357.143751,596.36869,416.21725,394.23529
OxPC(10:0_22:2(Ke))+Na,766.49932,583.43328,707.425821,561.45134,535.279491,357.143751,594.35299,416.21725,394.23529
OxPC(10:0_22:3(Ke))+Na,764.48372,581.41768,705.410221,559.43574,533.263891,357.143751,592.33739,416.21725,394.23529
OxPC(10:0_22:4(Ke))+Na,762.46802,579.40198,703.394521,557.42004,531.248191,357.143751,590.32169,416.21725,394.23529
OxPC(10:0_22:5(Ke))+Na,760.45242,577.38638,701.378921,555.40444,529.232591,357.143751,588.30609,416.21725,394.23529
OxPC(10:0_22:6(Ke))+Na,758.43672,575.37068,699.363221,553.38874,527.216891,357.143751,586.29039,416.21725,394.23529
OxPC(10:0_24:1(Ke))+Na,796.54632,613.48028,737.472821,591.49834,565.326491,357.143751,624.39999,416.21725,394.23529
"OxPC(10:0_14:1(Ke,OH))+Na",672.38474,489.3187,613.311241,467.33676,441.164911,357.143751,500.23841,416.21725,394.23529
"OxPC(10:0_15:1(Ke,OH))+Na",686.40034,503.3343,627.326841,481.35236,455.180511,357.143751,514.25401,416.21725,394.23529
"OxPC(10:0_16:1(Ke,OH))+Na",700.41604,517.35,641.342541,495.36806,469.196211,357.143751,528.26971,416.21725,394.23529
"OxPC(10:0_17:1(Ke,OH))+Na",714.43164,531.3656,655.358141,509.38366,483.211811,357.143751,542.28531,416.21725,394.23529
"OxPC(10:0_17:2(Ke,OH))+Na",712.41604,529.35,653.342541,507.36806,481.196211,357.143751,540.26971,416.21725,394.23529
"OxPC(10:0_18:1(Ke,OH))+Na",728.44734,545.3813,669.373841,523.39936,497.227511,357.143751,556.30101,416.21725,394.23529
"OxPC(10:0_18:2(Ke,OH))+Na",726.43164,543.3656,667.358141,521.38366,495.211811,357.143751,554.28531,416.21725,394.23529
"OxPC(10:0_18:3(Ke,OH))+Na",724.41604,541.35,665.342541,519.36806,493.196211,357.143751,552.26971,416.21725,394.23529
"OxPC(10:0_18:4(Ke,OH))+Na",722.40034,539.3343,663.326841,517.35236,491.180511,357.143751,550.25401,416.21725,394.23529
"OxPC(10:0_20:1(Ke,OH))+Na",756.47864,573.4126,697.405141,551.43066,525.258811,357.143751,584.33231,416.21725,394.23529
"OxPC(10:0_20:2(Ke,OH))+Na",754.46294,571.3969,695.389441,549.41496,523.243111,357.143751,582.31661,416.21725,394.23529
"OxPC(10:0_20:3(Ke,OH))+Na",752.44734,569.3813,693.373841,547.39936,521.227511,357.143751,580.30101,416.21725,394.23529
"OxPC(10:0_20:4(Ke,OH))+Na",750.43164,567.3656,691.358141,545.38366,519.211811,357.143751,578.28531,416.21725,394.23529
"OxPC(10:0_20:5(Ke,OH))+Na",748.41604,565.35,689.342541,543.36806,517.196211,357.143751,576.26971,416.21725,394.23529
"OxPC(10:0_22:1(Ke,OH))+Na",784.50994,601.4439,725.436441,579.46196,553.290111,357.143751,612.36361,416.21725,394.23529
"OxPC(10:0_22:2(Ke,OH))+Na",782.49424,599.4282,723.420741,577.44626,551.274411,357.143751,610.34791,416.21725,394.23529
"OxPC(10:0_22:3(Ke,OH))+Na",780.47864,597.4126,721.405141,575.43066,549.258811,357.143751,608.33231,416.21725,394.23529
"OxPC(10:0_22:4(Ke,OH))+Na",778.46294,595.3969,719.389441,573.41496,547.243111,357.143751,606.31661,416.21725,394.23529
"OxPC(10:0_22:5(Ke,OH))+Na",776.44734,593.3813,717.373841,571.39936,545.227511,357.143751,604.30101,416.21725,394.23529
"OxPC(10:0_22:6(Ke,OH))+Na",774.43164,591.3656,715.358141,569.38366,543.211811,357.143751,602.28531,416.21725,394.23529
"OxPC(10:0_24:1(Ke,OH))+Na",812.54124,629.4752,753.467741,607.49326,581.321411,357.143751,640.39491,416.21725,394.23529
OxPC(12:0_14:1(OH))+Na,686.43678,503.37074,627.363281,481.3888,427.185651,385.175051,486.25915,444.24855,422.26659
OxPC(12:0_15:1(OH))+Na,700.45238,517.38634,641.378881,495.4044,441.201251,385.175051,500.27475,444.24855,422.26659
OxPC(12:0_16:1(OH))+Na,714.46808,531.40204,655.394581,509.4201,455.216951,385.175051,514.29045,444.24855,422.26659
OxPC(12:0_17:1(OH))+Na,728.48368,545.41764,669.410181,523.4357,469.232551,385.175051,528.30605,444.24855,422.26659
OxPC(12:0_17:2(OH))+Na,726.46808,543.40204,667.394581,521.4201,467.216951,385.175051,526.29045,444.24855,422.26659
OxPC(12:0_18:1(OH))+Na,742.49938,559.43334,683.425881,537.4514,483.248251,385.175051,542.32175,444.24855,422.26659
OxPC(12:0_18:3(OH))+Na,738.46808,555.40204,679.394581,533.4201,479.216951,385.175051,538.29045,444.24855,422.26659
OxPC(12:0_18:4(OH))+Na,736.45238,553.38634,677.378881,531.4044,477.201251,385.175051,536.27475,444.24855,422.26659
OxPC(12:0_20:1(OH))+Na,770.53068,587.46464,711.457181,565.4827,511.279551,385.175051,570.35305,444.24855,422.26659
OxPC(12:0_20:2(OH))+Na,768.51498,585.44894,709.441481,563.467,509.263851,385.175051,568.33735,444.24855,422.26659
OxPC(12:0_20:3(OH))+Na,766.49938,583.43334,707.425881,561.4514,507.248251,385.175051,566.32175,444.24855,422.26659
OxPC(12:0_20:5(OH))+Na,762.46808,579.40204,703.394581,557.4201,503.216951,385.175051,562.29045,444.24855,422.26659
OxPC(12:0_22:1(OH))+Na,798.56198,615.49594,739.488481,593.514,539.310851,385.175051,598.38435,444.24855,422.26659
OxPC(12:0_22:2(OH))+Na,796.54628,613.48024,737.472781,591.4983,537.295151,385.175051,596.36865,444.24855,422.26659
OxPC(12:0_22:3(OH))+Na,794.53068,611.46464,735.457181,589.4827,535.279551,385.175051,594.35305,444.24855,422.26659
OxPC(12:0_22:4(OH))+Na,792.51498,609.44894,733.441481,587.467,533.263851,385.175051,592.33735,444.24855,422.26659
OxPC(12:0_22:5(OH))+Na,790.49938,607.43334,731.425881,585.4514,531.248251,385.175051,590.32175,444.24855,422.26659
OxPC(12:0_22:6(OH))+Na,788.48368,605.41764,729.410181,583.4357,529.232551,385.175051,588.30605,444.24855,422.26659
OxPC(12:0_24:1(OH))+Na,826.59328,643.52724,767.519781,621.5453,567.342151,385.175051,626.41565,444.24855,422.26659
OxPC(12:0_14:1(OO))+Na,702.4317,519.36566,643.358201,497.38372,443.180571,385.175051,502.25407,444.24855,422.26659
OxPC(12:0_15:1(OO))+Na,716.4473,533.38126,657.373801,511.39932,457.196171,385.175051,516.26967,444.24855,422.26659
OxPC(12:0_16:1(OO))+Na,730.463,547.39696,671.389501,525.41502,471.211871,385.175051,530.28537,444.24855,422.26659
OxPC(12:0_17:1(OO))+Na,744.4786,561.41256,685.405101,539.43062,485.227471,385.175051,544.30097,444.24855,422.26659
OxPC(12:0_17:2(OO))+Na,742.463,559.39696,683.389501,537.41502,483.211871,385.175051,542.28537,444.24855,422.26659
OxPC(12:0_18:1(OO))+Na,758.4943,575.42826,699.420801,553.44632,499.243171,385.175051,558.31667,444.24855,422.26659
OxPC(12:0_18:3(OO))+Na,754.463,571.39696,695.389501,549.41502,495.211871,385.175051,554.28537,444.24855,422.26659
OxPC(12:0_18:4(OO))+Na,752.4473,569.38126,693.373801,547.39932,493.196171,385.175051,552.26967,444.24855,422.26659
OxPC(12:0_20:1(OO))+Na,786.5256,603.45956,727.452101,581.47762,527.274471,385.175051,586.34797,444.24855,422.26659
OxPC(12:0_20:2(OO))+Na,784.5099,601.44386,725.436401,579.46192,525.258771,385.175051,584.33227,444.24855,422.26659
OxPC(12:0_20:3(OO))+Na,782.4943,599.42826,723.420801,577.44632,523.243171,385.175051,582.31667,444.24855,422.26659
OxPC(12:0_20:5(OO))+Na,778.463,595.39696,719.389501,573.41502,519.211871,385.175051,578.28537,444.24855,422.26659
OxPC(12:0_22:1(OO))+Na,814.5569,631.49086,755.483401,609.50892,555.305771,385.175051,614.37927,444.24855,422.26659
OxPC(12:0_22:2(OO))+Na,812.5412,629.47516,753.467701,607.49322,553.290071,385.175051,612.36357,444.24855,422.26659
OxPC(12:0_22:3(OO))+Na,810.5256,627.45956,751.452101,605.47762,551.274471,385.175051,610.34797,444.24855,422.26659
OxPC(12:0_22:4(OO))+Na,808.5099,625.44386,749.436401,603.46192,549.258771,385.175051,608.33227,444.24855,422.26659
OxPC(12:0_22:5(OO))+Na,806.4943,623.42826,747.420801,601.44632,547.243171,385.175051,606.31667,444.24855,422.26659
OxPC(12:0_22:6(OO))+Na,804.4786,621.41256,745.405101,599.43062,545.227471,385.175051,604.30097,444.24855,422.26659
OxPC(12:0_24:1(OO))+Na,842.5882,659.52216,783.514701,637.54022,583.337071,385.175051,642.41057,444.24855,422.26659
OxPC(12:0_14:1(OOO))+Na,718.42662,535.36058,659.353121,513.37864,459.175491,385.175051,518.24899,444.24855,422.26659
OxPC(12:0_15:1(OOO))+Na,732.44222,549.37618,673.368721,527.39424,473.191091,385.175051,532.26459,444.24855,422.26659
OxPC(12:0_16:1(OOO))+Na,746.45792,563.39188,687.384421,541.40994,487.206791,385.175051,546.28029,444.24855,422.26659
OxPC(12:0_17:1(OOO))+Na,760.47352,577.40748,701.400021,555.42554,501.222391,385.175051,560.29589,444.24855,422.26659
OxPC(12:0_17:2(OOO))+Na,758.45792,575.39188,699.384421,553.40994,499.206791,385.175051,558.28029,444.24855,422.26659
OxPC(12:0_18:1(OOO))+Na,774.48922,591.42318,715.415721,569.44124,515.238091,385.175051,574.31159,444.24855,422.26659
OxPC(12:0_18:2(OOO))+Na,772.47352,589.40748,713.400021,567.42554,513.222391,385.175051,572.29589,444.24855,422.26659
OxPC(12:0_18:3(OOO))+Na,770.45792,587.39188,711.384421,565.40994,511.206791,385.175051,570.28029,444.24855,422.26659
OxPC(12:0_18:4(OOO))+Na,768.44222,585.37618,709.368721,563.39424,509.191091,385.175051,568.26459,444.24855,422.26659
OxPC(12:0_20:1(OOO))+Na,802.52052,619.45448,743.447021,597.47254,543.269391,385.175051,602.34289,444.24855,422.26659
OxPC(12:0_20:2(OOO))+Na,800.50482,617.43878,741.431321,595.45684,541.253691,385.175051,600.32719,444.24855,422.26659
OxPC(12:0_20:3(OOO))+Na,798.48922,615.42318,739.415721,593.44124,539.238091,385.175051,598.31159,444.24855,422.26659
OxPC(12:0_20:4(OOO))+Na,796.47352,613.40748,737.400021,591.42554,537.222391,385.175051,596.29589,444.24855,422.26659
OxPC(12:0_20:5(OOO))+Na,794.45792,611.39188,735.384421,589.40994,535.206791,385.175051,594.28029,444.24855,422.26659
OxPC(12:0_22:1(OOO))+Na,830.55182,647.48578,771.478321,625.50384,571.300691,385.175051,630.37419,444.24855,422.26659
OxPC(12:0_22:2(OOO))+Na,828.53612,645.47008,769.462621,623.48814,569.284991,385.175051,628.35849,444.24855,422.26659
OxPC(12:0_22:3(OOO))+Na,826.52052,643.45448,767.447021,621.47254,567.269391,385.175051,626.34289,444.24855,422.26659
OxPC(12:0_22:4(OOO))+Na,824.50482,641.43878,765.431321,619.45684,565.253691,385.175051,624.32719,444.24855,422.26659
OxPC(12:0_22:5(OOO))+Na,822.48922,639.42318,763.415721,617.44124,563.238091,385.175051,622.31159,444.24855,422.26659
OxPC(12:0_22:6(OOO))+Na,820.47352,637.40748,761.400021,615.42554,561.222391,385.175051,620.29589,444.24855,422.26659
OxPC(12:0_24:1(OOO))+Na,858.58312,675.51708,799.509621,653.53514,599.331991,385.175051,658.40549,444.24855,422.26659
OxPC(12:0_14:1(OOOO))+Na,734.42154,551.3555,675.348041,529.37356,475.170411,385.175051,534.24391,444.24855,422.26659
OxPC(12:0_15:1(OOOO))+Na,748.43714,565.3711,689.363641,543.38916,489.186011,385.175051,548.25951,444.24855,422.26659
OxPC(12:0_16:1(OOOO))+Na,762.45284,579.3868,703.379341,557.40486,503.201711,385.175051,562.27521,444.24855,422.26659
OxPC(12:0_17:1(OOOO))+Na,776.46844,593.4024,717.394941,571.42046,517.217311,385.175051,576.29081,444.24855,422.26659
OxPC(12:0_17:2(OOOO))+Na,774.45284,591.3868,715.379341,569.40486,515.201711,385.175051,574.27521,444.24855,422.26659
OxPC(12:0_18:1(OOOO))+Na,790.48414,607.4181,731.410641,585.43616,531.233011,385.175051,590.30651,444.24855,422.26659
OxPC(12:0_18:2(OOOO))+Na,788.46844,605.4024,729.394941,583.42046,529.217311,385.175051,588.29081,444.24855,422.26659
OxPC(12:0_18:3(OOOO))+Na,786.45284,603.3868,727.379341,581.40486,527.201711,385.175051,586.27521,444.24855,422.26659
OxPC(12:0_18:4(OOOO))+Na,784.43714,601.3711,725.363641,579.38916,525.186011,385.175051,584.25951,444.24855,422.26659
OxPC(12:0_20:1(OOOO))+Na,818.51544,635.4494,759.441941,613.46746,559.264311,385.175051,618.33781,444.24855,422.26659
OxPC(12:0_20:2(OOOO))+Na,816.49974,633.4337,757.426241,611.45176,557.248611,385.175051,616.32211,444.24855,422.26659
OxPC(12:0_20:3(OOOO))+Na,814.48414,631.4181,755.410641,609.43616,555.233011,385.175051,614.30651,444.24855,422.26659
OxPC(12:0_20:4(OOOO))+Na,812.46844,629.4024,753.394941,607.42046,553.217311,385.175051,612.29081,444.24855,422.26659
OxPC(12:0_20:5(OOOO))+Na,810.45284,627.3868,751.379341,605.40486,551.201711,385.175051,610.27521,444.24855,422.26659
OxPC(12:0_22:1(OOOO))+Na,846.54674,663.4807,787.473241,641.49876,587.295611,385.175051,646.36911,444.24855,422.26659
OxPC(12:0_22:2(OOOO))+Na,844.53104,661.465,785.457541,639.48306,585.279911,385.175051,644.35341,444.24855,422.26659
OxPC(12:0_22:3(OOOO))+Na,842.51544,659.4494,783.441941,637.46746,583.264311,385.175051,642.33781,444.24855,422.26659
OxPC(12:0_22:4(OOOO))+Na,840.49974,657.4337,781.426241,635.45176,581.248611,385.175051,640.32211,444.24855,422.26659
OxPC(12:0_22:5(OOOO))+Na,838.48414,655.4181,779.410641,633.43616,579.233011,385.175051,638.30651,444.24855,422.26659
OxPC(12:0_22:6(OOOO))+Na,836.46844,653.4024,777.394941,631.42046,577.217311,385.175051,636.29081,444.24855,422.26659
OxPC(12:0_24:1(OOOO))+Na,874.57804,691.512,815.504541,669.53006,615.326911,385.175051,674.40041,444.24855,422.26659
OxPC(12:0_14:1(Ke))+Na,684.42112,501.35508,625.347621,479.37314,425.169991,385.175051,484.24349,444.24855,422.26659
OxPC(12:0_15:1(Ke))+Na,698.43672,515.37068,639.363221,493.38874,439.185591,385.175051,498.25909,444.24855,422.26659
OxPC(12:0_16:1(Ke))+Na,712.45242,529.38638,653.378921,507.40444,453.201291,385.175051,512.27479,444.24855,422.26659
OxPC(12:0_17:1(Ke))+Na,726.46802,543.40198,667.394521,521.42004,467.216891,385.175051,526.29039,444.24855,422.26659
OxPC(12:0_17:2(Ke))+Na,724.45242,541.38638,665.378921,519.40444,465.201291,385.175051,524.27479,444.24855,422.26659
OxPC(12:0_18:1(Ke))+Na,740.48372,557.41768,681.410221,535.43574,481.232591,385.175051,540.30609,444.24855,422.26659
OxPC(12:0_18:2(Ke))+Na,738.46802,555.40198,679.394521,533.42004,479.216891,385.175051,538.29039,444.24855,422.26659
OxPC(12:0_18:3(Ke))+Na,736.45242,553.38638,677.378921,531.40444,477.201291,385.175051,536.27479,444.24855,422.26659
OxPC(12:0_18:4(Ke))+Na,734.43672,551.37068,675.363221,529.38874,475.185591,385.175051,534.25909,444.24855,422.26659
OxPC(12:0_20:1(Ke))+Na,768.51502,585.44898,709.441521,563.46704,509.263891,385.175051,568.33739,444.24855,422.26659
