FAHFA,[M-H]-,[HFA-H]-,[HFA-H-H2O]-,[FA-H]-
FAHFA(21:2/22:4)-H,651.5358,347.2592,329.2486,321.2799
FAHFA(21:2/22:5)-H,649.5201,345.2435,327.2329,321.2799
FAHFA(21:2/23:0)-H,673.614,369.3374,351.3268,321.2799
FAHFA(21:2/24:0)-H,687.6297,383.3531,365.3425,321.2799
FAHFA(21:2/24:1)-H,685.614,381.3374,363.3268,321.2799
FAHFA(21:2/24:2)-H,683.5984,379.3218,361.3112,321.2799
FAHFA(21:2/24:4)-H,679.5671,375.2905,357.2799,321.2799
FAHFA(21:2/25:0)-H,701.6453,397.3687,379.3582,321.2799
FAHFA(21:2/26:0)-H,715.6609,411.3844,393.3738,321.2799
FAHFA(21:2/26:1)-H,713.6453,409.3687,391.3582,321.2799
FAHFA(21:2/26:2)-H,711.6297,407.3531,389.3425,321.2799
FAHFA(21:2/26:4)-H,707.5984,403.3218,385.3112,321.2799
FAHFA(21:2/27:0)-H,729.6766,425.4,407.3894,321.2799
FAHFA(22:0/2:0)-H,397.3323,75.00877,56.9982,339.3268
FAHFA(22:0/3:0)-H,411.348,89.02442,71.01385,339.3268
FAHFA(22:0/4:0)-H,425.3636,103.0401,85.0295,339.3268
FAHFA(22:0/5:0)-H,439.3793,117.0557,99.04515,339.3268
FAHFA(22:0/6:0)-H,453.3949,131.0714,113.0608,339.3268
FAHFA(22:0/7:0)-H,467.4106,145.087,127.0764,339.3268
FAHFA(22:0/8:0)-H,481.4262,159.1027,141.0921,339.3268
FAHFA(22:0/9:0)-H,495.4419,173.1183,155.1078,339.3268
FAHFA(22:0/10:0)-H,509.4575,187.134,169.1234,339.3268
FAHFA(22:0/11:0)-H,523.4732,201.1496,183.1391,339.3268
FAHFA(22:0/12:0)-H,537.4888,215.1653,197.1547,339.3268
FAHFA(22:0/13:0)-H,551.5045,229.1809,211.1703,339.3268
FAHFA(22:0/13:1)-H,549.4888,227.1653,209.1547,339.3268
FAHFA(22:0/14:0)-H,565.5201,243.1966,225.186,339.3268
FAHFA(22:0/14:1)-H,563.5045,241.1809,223.1703,339.3268
FAHFA(22:0/15:0)-H,579.5358,257.2122,239.2016,339.3268
FAHFA(22:0/15:1)-H,577.5201,255.1966,237.186,339.3268
FAHFA(22:0/16:0)-H,593.5515,271.2279,253.2173,339.3268
FAHFA(22:0/16:1)-H,591.5358,269.2122,251.2016,339.3268
FAHFA(22:0/16:2)-H,589.5201,267.1966,249.186,339.3268
FAHFA(22:0/16:3)-H,587.5045,265.1809,247.1703,339.3268
FAHFA(22:0/17:0)-H,607.5671,285.2435,267.2329,339.3268
FAHFA(22:0/17:1)-H,605.5515,283.2279,265.2173,339.3268
FAHFA(22:0/17:2)-H,603.5358,281.2122,263.2017,339.3268
FAHFA(22:0/18:0)-H,621.5827,299.2592,281.2486,339.3268
FAHFA(22:0/18:1)-H,619.5671,297.2435,279.2329,339.3268
FAHFA(22:0/18:2)-H,617.5515,295.2279,277.2173,339.3268
FAHFA(22:0/18:3)-H,615.5358,293.2122,275.2017,339.3268
FAHFA(22:0/19:0)-H,635.5984,313.2748,295.2643,339.3268
FAHFA(22:0/19:1)-H,633.5827,311.2592,293.2486,339.3268
FAHFA(22:0/19:2)-H,631.5671,309.2435,291.2329,339.3268
FAHFA(22:0/20:0)-H,649.614,327.2905,309.2799,339.3268
FAHFA(22:0/20:1)-H,647.5984,325.2748,307.2643,339.3268
FAHFA(22:0/20:2)-H,645.5827,323.2592,305.2486,339.3268
FAHFA(22:0/20:3)-H,643.5671,321.2435,303.2329,339.3268
FAHFA(22:0/20:4)-H,641.5515,319.2279,301.2173,339.3268
FAHFA(22:0/21:0)-H,663.6297,341.3061,323.2956,339.3268
FAHFA(22:0/21:1)-H,661.614,339.2905,321.2799,339.3268
FAHFA(22:0/21:2)-H,659.5984,337.2748,319.2643,339.3268
FAHFA(22:0/22:0)-H,677.6453,355.3218,337.3112,339.3268
FAHFA(22:0/22:1)-H,675.6297,353.3061,335.2956,339.3268
FAHFA(22:0/22:2)-H,673.614,351.2905,333.2799,339.3268
FAHFA(22:0/22:3)-H,671.5984,349.2748,331.2643,339.3268
FAHFA(22:0/22:4)-H,669.5827,347.2592,329.2486,339.3268
FAHFA(22:0/22:5)-H,667.5671,345.2435,327.2329,339.3268
FAHFA(22:0/23:0)-H,691.6609,369.3374,351.3268,339.3268
FAHFA(22:0/24:0)-H,705.6766,383.3531,365.3425,339.3268
FAHFA(22:0/24:1)-H,703.6609,381.3374,363.3268,339.3268
FAHFA(22:0/24:2)-H,701.6453,379.3218,361.3112,339.3268
FAHFA(22:0/24:4)-H,697.614,375.2905,357.2799,339.3268
FAHFA(22:0/25:0)-H,719.6923,397.3687,379.3582,339.3268
FAHFA(22:0/26:0)-H,733.7079,411.3844,393.3738,339.3268
FAHFA(22:0/26:1)-H,731.6923,409.3687,391.3582,339.3268
FAHFA(22:0/26:2)-H,729.6766,407.3531,389.3425,339.3268
FAHFA(22:0/26:4)-H,725.6453,403.3218,385.3112,339.3268
FAHFA(22:0/27:0)-H,747.7236,425.4,407.3894,339.3268
FAHFA(22:1/2:0)-H,395.3167,75.00877,56.9982,337.3112
FAHFA(22:1/3:0)-H,409.3323,89.02442,71.01385,337.3112
FAHFA(22:1/4:0)-H,423.348,103.0401,85.0295,337.3112
FAHFA(22:1/5:0)-H,437.3636,117.0557,99.04515,337.3112
FAHFA(22:1/6:0)-H,451.3793,131.0714,113.0608,337.3112
FAHFA(22:1/7:0)-H,465.3949,145.087,127.0764,337.3112
FAHFA(22:1/8:0)-H,479.4106,159.1027,141.0921,337.3112
FAHFA(22:1/9:0)-H,493.4262,173.1183,155.1078,337.3112
FAHFA(22:1/10:0)-H,507.4419,187.134,169.1234,337.3112
FAHFA(22:1/11:0)-H,521.4575,201.1496,183.1391,337.3112
FAHFA(22:1/12:0)-H,535.4732,215.1653,197.1547,337.3112
FAHFA(22:1/13:0)-H,549.4888,229.1809,211.1703,337.3112
FAHFA(22:1/13:1)-H,547.4732,227.1653,209.1547,337.3112
FAHFA(22:1/14:0)-H,563.5045,243.1966,225.186,337.3112
FAHFA(22:1/14:1)-H,561.4888,241.1809,223.1703,337.3112
FAHFA(22:1/15:0)-H,577.5201,257.2122,239.2016,337.3112
FAHFA(22:1/15:1)-H,575.5045,255.1966,237.186,337.3112
FAHFA(22:1/16:0)-H,591.5358,271.2279,253.2173,337.3112
FAHFA(22:1/16:1)-H,589.5201,269.2122,251.2016,337.3112
FAHFA(22:1/16:2)-H,587.5045,267.1966,249.186,337.3112
FAHFA(22:1/16:3)-H,585.4888,265.1809,247.1703,337.3112
FAHFA(22:1/17:0)-H,605.5515,285.2435,267.2329,337.3112
FAHFA(22:1/17:1)-H,603.5358,283.2279,265.2173,337.3112
FAHFA(22:1/17:2)-H,601.5201,281.2122,263.2017,337.3112
FAHFA(22:1/18:0)-H,619.5671,299.2592,281.2486,337.3112
FAHFA(22:1/18:1)-H,617.5515,297.2435,279.2329,337.3112
FAHFA(22:1/18:2)-H,615.5358,295.2279,277.2173,337.3112
FAHFA(22:1/18:3)-H,613.5201,293.2122,275.2017,337.3112
FAHFA(22:1/19:0)-H,633.5827,313.2748,295.2643,337.3112
FAHFA(22:1/19:1)-H,631.5671,311.2592,293.2486,337.3112
FAHFA(22:1/19:2)-H,629.5515,309.2435,291.2329,337.3112
FAHFA(22:1/20:0)-H,647.5984,327.2905,309.2799,337.3112
FAHFA(22:1/20:1)-H,645.5827,325.2748,307.2643,337.3112
FAHFA(22:1/20:2)-H,643.5671,323.2592,305.2486,337.3112
FAHFA(22:1/20:3)-H,641.5515,321.2435,303.2329,337.3112
FAHFA(22:1/20:4)-H,639.5358,319.2279,301.2173,337.3112
FAHFA(22:1/21:0)-H,661.614,341.3061,323.2956,337.3112
FAHFA(22:1/21:1)-H,659.5984,339.2905,321.2799,337.3112
FAHFA(22:1/21:2)-H,657.5827,337.2748,319.2643,337.3112
FAHFA(22:1/22:0)-H,675.6297,355.3218,337.3112,337.3112
FAHFA(22:1/22:1)-H,673.614,353.3061,335.2956,337.3112
FAHFA(22:1/22:2)-H,671.5984,351.2905,333.2799,337.3112
FAHFA(22:1/22:3)-H,669.5827,349.2748,331.2643,337.3112
FAHFA(22:1/22:4)-H,667.5671,347.2592,329.2486,337.3112
FAHFA(22:1/22:5)-H,665.5515,345.2435,327.2329,337.3112
FAHFA(22:1/23:0)-H,689.6453,369.3374,351.3268,337.3112
FAHFA(22:1/24:0)-H,703.6609,383.3531,365.3425,337.3112
FAHFA(22:1/24:1)-H,701.6453,381.3374,363.3268,337.3112
FAHFA(22:1/24:2)-H,699.6297,379.3218,361.3112,337.3112
FAHFA(22:1/24:4)-H,695.5984,375.2905,357.2799,337.3112
FAHFA(22:1/25:0)-H,717.6766,397.3687,379.3582,337.3112
FAHFA(22:1/26:0)-H,731.6923,411.3844,393.3738,337.3112
FAHFA(22:1/26:1)-H,729.6766,409.3687,391.3582,337.3112
FAHFA(22:1/26:2)-H,727.6609,407.3531,389.3425,337.3112
FAHFA(22:1/26:4)-H,723.6297,403.3218,385.3112,337.3112
FAHFA(22:1/27:0)-H,745.7079,425.4,407.3894,337.3112
FAHFA(22:2/2:0)-H,393.301,75.00877,56.9982,335.2956
FAHFA(22:2/3:0)-H,407.3167,89.02442,71.01385,335.2956
FAHFA(22:2/4:0)-H,421.3323,103.0401,85.0295,335.2956
FAHFA(22:2/5:0)-H,435.348,117.0557,99.04515,335.2956
FAHFA(22:2/6:0)-H,449.3636,131.0714,113.0608,335.2956
FAHFA(22:2/7:0)-H,463.3793,145.087,127.0764,335.2956
FAHFA(22:2/8:0)-H,477.3949,159.1027,141.0921,335.2956
FAHFA(22:2/9:0)-H,491.4106,173.1183,155.1078,335.2956
FAHFA(22:2/10:0)-H,505.4262,187.134,169.1234,335.2956
FAHFA(22:2/11:0)-H,519.4419,201.1496,183.1391,335.2956
FAHFA(22:2/12:0)-H,533.4575,215.1653,197.1547,335.2956
FAHFA(22:2/13:0)-H,547.4732,229.1809,211.1703,335.2956
FAHFA(22:2/13:1)-H,545.4575,227.1653,209.1547,335.2956
FAHFA(22:2/14:0)-H,561.4888,243.1966,225.186,335.2956
FAHFA(22:2/14:1)-H,559.4732,241.1809,223.1703,335.2956
FAHFA(22:2/15:0)-H,575.5045,257.2122,239.2016,335.2956
FAHFA(22:2/15:1)-H,573.4888,255.1966,237.186,335.2956
FAHFA(22:2/16:0)-H,589.5201,271.2279,253.2173,335.2956
FAHFA(22:2/16:1)-H,587.5045,269.2122,251.2016,335.2956
FAHFA(22:2/16:2)-H,585.4888,267.1966,249.186,335.2956
FAHFA(22:2/16:3)-H,583.4732,265.1809,247.1703,335.2956
FAHFA(22:2/17:0)-H,603.5358,285.2435,267.2329,335.2956
FAHFA(22:2/17:1)-H,601.5201,283.2279,265.2173,335.2956
FAHFA(22:2/17:2)-H,599.5045,281.2122,263.2017,335.2956
FAHFA(22:2/18:0)-H,617.5515,299.2592,281.2486,335.2956
FAHFA(22:2/18:1)-H,615.5358,297.2435,279.2329,335.2956
FAHFA(22:2/18:2)-H,613.5201,295.2279,277.2173,335.2956
FAHFA(22:2/18:3)-H,611.5045,293.2122,275.2017,335.2956
FAHFA(22:2/19:0)-H,631.5671,313.2748,295.2643,335.2956
FAHFA(22:2/19:1)-H,629.5515,311.2592,293.2486,335.2956
FAHFA(22:2/19:2)-H,627.5358,309.2435,291.2329,335.2956
FAHFA(22:2/20:0)-H,645.5827,327.2905,309.2799,335.2956
FAHFA(22:2/20:1)-H,643.5671,325.2748,307.2643,335.2956
FAHFA(22:2/20:2)-H,641.5515,323.2592,305.2486,335.2956
FAHFA(22:2/20:3)-H,639.5358,321.2435,303.2329,335.2956
FAHFA(22:2/20:4)-H,637.5201,319.2279,301.2173,335.2956
FAHFA(22:2/21:0)-H,659.5984,341.3061,323.2956,335.2956
FAHFA(22:2/21:1)-H,657.5827,339.2905,321.2799,335.2956
FAHFA(22:2/21:2)-H,655.5671,337.2748,319.2643,335.2956
FAHFA(22:2/22:0)-H,673.614,355.3218,337.3112,335.2956
FAHFA(22:2/22:1)-H,671.5984,353.3061,335.2956,335.2956
FAHFA(22:2/22:2)-H,669.5827,351.2905,333.2799,335.2956
FAHFA(22:2/22:3)-H,667.5671,349.2748,331.2643,335.2956
FAHFA(22:2/22:4)-H,665.5515,347.2592,329.2486,335.2956
FAHFA(22:2/22:5)-H,663.5358,345.2435,327.2329,335.2956
FAHFA(22:2/23:0)-H,687.6297,369.3374,351.3268,335.2956
FAHFA(22:2/24:0)-H,701.6453,383.3531,365.3425,335.2956
FAHFA(22:2/24:1)-H,699.6297,381.3374,363.3268,335.2956
FAHFA(22:2/24:2)-H,697.614,379.3218,361.3112,335.2956
FAHFA(22:2/24:4)-H,693.5827,375.2905,357.2799,335.2956
FAHFA(22:2/25:0)-H,715.6609,397.3687,379.3582,335.2956
FAHFA(22:2/26:0)-H,729.6766,411.3844,393.3738,335.2956
FAHFA(22:2/26:1)-H,727.6609,409.3687,391.3582,335.2956
FAHFA(22:2/26:2)-H,725.6453,407.3531,389.3425,335.2956
FAHFA(22:2/26:4)-H,721.614,403.3218,385.3112,335.2956
FAHFA(22:2/27:0)-H,743.6923,425.4,407.3894,335.2956
FAHFA(22:3/2:0)-H,391.2854,75.00877,56.9982,333.2799
FAHFA(22:3/3:0)-H,405.301,89.02442,71.01385,333.2799
FAHFA(22:3/4:0)-H,419.3167,103.0401,85.0295,333.2799
FAHFA(22:3/5:0)-H,433.3323,117.0557,99.04515,333.2799
FAHFA(22:3/6:0)-H,447.348,131.0714,113.0608,333.2799
FAHFA(22:3/7:0)-H,461.3636,145.087,127.0764,333.2799
FAHFA(22:3/8:0)-H,475.3793,159.1027,141.0921,333.2799
FAHFA(22:3/9:0)-H,489.3949,173.1183,155.1078,333.2799
FAHFA(22:3/10:0)-H,503.4106,187.134,169.1234,333.2799
FAHFA(22:3/11:0)-H,517.4262,201.1496,183.1391,333.2799
FAHFA(22:3/12:0)-H,531.4419,215.1653,197.1547,333.2799
FAHFA(22:3/13:0)-H,545.4575,229.1809,211.1703,333.2799
FAHFA(22:3/13:1)-H,543.4419,227.1653,209.1547,333.2799
FAHFA(22:3/14:0)-H,559.4732,243.1966,225.186,333.2799
FAHFA(22:3/14:1)-H,557.4575,241.1809,223.1703,333.2799
FAHFA(22:3/15:0)-H,573.4888,257.2122,239.2016,333.2799
FAHFA(22:3/15:1)-H,571.4732,255.1966,237.186,333.2799
FAHFA(22:3/16:0)-H,587.5045,271.2279,253.2173,333.2799
FAHFA(22:3/16:1)-H,585.4888,269.2122,251.2016,333.2799
FAHFA(22:3/16:2)-H,583.4732,267.1966,249.186,333.2799
FAHFA(22:3/16:3)-H,581.4575,265.1809,247.1703,333.2799
FAHFA(22:3/17:0)-H,601.5201,285.2435,267.2329,333.2799
FAHFA(22:3/17:1)-H,599.5045,283.2279,265.2173,333.2799
FAHFA(22:3/17:2)-H,597.4888,281.2122,263.2017,333.2799
FAHFA(22:3/18:0)-H,615.5358,299.2592,281.2486,333.2799
FAHFA(22:3/18:1)-H,613.5201,297.2435,279.2329,333.2799
FAHFA(22:3/18:2)-H,611.5045,295.2279,277.2173,333.2799
FAHFA(22:3/18:3)-H,609.4888,293.2122,275.2017,333.2799
FAHFA(22:3/19:0)-H,629.5515,313.2748,295.2643,333.2799
FAHFA(22:3/19:1)-H,627.5358,311.2592,293.2486,333.2799
FAHFA(22:3/19:2)-H,625.5201,309.2435,291.2329,333.2799
FAHFA(22:3/20:0)-H,643.5671,327.2905,309.2799,333.2799
FAHFA(22:3/20:1)-H,641.5515,325.2748,307.2643,333.2799
FAHFA(22:3/20:2)-H,639.5358,323.2592,305.2486,333.2799
FAHFA(22:3/20:3)-H,637.5201,321.2435,303.2329,333.2799
FAHFA(22:3/20:4)-H,635.5045,319.2279,301.2173,333.2799
FAHFA(22:3/21:0)-H,657.5827,341.3061,323.2956,333.2799
FAHFA(22:3/21:1)-H,655.5671,339.2905,321.2799,333.2799
FAHFA(22:3/21:2)-H,653.5515,337.2748,319.2643,333.2799
FAHFA(22:3/22:0)-H,671.5984,355.3218,337.3112,333.2799
FAHFA(22:3/22:1)-H,669.5827,353.3061,335.2956,333.2799
FAHFA(22:3/22:2)-H,667.5671,351.2905,333.2799,333.2799
FAHFA(22:3/22:3)-H,665.5515,349.2748,331.2643,333.2799
FAHFA(22:3/22:4)-H,663.5358,347.2592,329.2486,333.2799
FAHFA(22:3/22:5)-H,661.5201,345.2435,327.2329,333.2799
FAHFA(22:3/23:0)-H,685.614,369.3374,351.3268,333.2799
FAHFA(22:3/24:0)-H,699.6297,383.3531,365.3425,333.2799
FAHFA(22:3/24:1)-H,697.614,381.3374,363.3268,333.2799
FAHFA(22:3/24:2)-H,695.5984,379.3218,361.3112,333.2799
FAHFA(22:3/24:4)-H,691.5671,375.2905,357.2799,333.2799
FAHFA(22:3/25:0)-H,713.6453,397.3687,379.3582,333.2799
FAHFA(22:3/26:0)-H,727.6609,411.3844,393.3738,333.2799
FAHFA(22:3/26:1)-H,725.6453,409.3687,391.3582,333.2799
FAHFA(22:3/26:2)-H,723.6297,407.3531,389.3425,333.2799
FAHFA(22:3/26:4)-H,719.5984,403.3218,385.3112,333.2799
FAHFA(22:3/27:0)-H,741.6766,425.4,407.3894,333.2799
FAHFA(22:4/2:0)-H,389.2697,75.00877,56.9982,331.2643
FAHFA(22:4/3:0)-H,403.2854,89.02442,71.01385,331.2643
FAHFA(22:4/4:0)-H,417.301,103.0401,85.0295,331.2643
FAHFA(22:4/5:0)-H,431.3167,117.0557,99.04515,331.2643
FAHFA(22:4/6:0)-H,445.3323,131.0714,113.0608,331.2643
FAHFA(22:4/7:0)-H,459.348,145.087,127.0764,331.2643
FAHFA(22:4/8:0)-H,473.3636,159.1027,141.0921,331.2643
FAHFA(22:4/9:0)-H,487.3793,173.1183,155.1078,331.2643
FAHFA(22:4/10:0)-H,501.3949,187.134,169.1234,331.2643
FAHFA(22:4/11:0)-H,515.4106,201.1496,183.1391,331.2643
FAHFA(22:4/12:0)-H,529.4262,215.1653,197.1547,331.2643
FAHFA(22:4/13:0)-H,543.4419,229.1809,211.1703,331.2643
FAHFA(22:4/13:1)-H,541.4262,227.1653,209.1547,331.2643
FAHFA(22:4/14:0)-H,557.4575,243.1966,225.186,331.2643
FAHFA(22:4/14:1)-H,555.4419,241.1809,223.1703,331.2643
FAHFA(22:4/15:0)-H,571.4732,257.2122,239.2016,331.2643
FAHFA(22:4/15:1)-H,569.4575,255.1966,237.186,331.2643
FAHFA(22:4/16:0)-H,585.4888,271.2279,253.2173,331.2643
FAHFA(22:4/16:1)-H,583.4732,269.2122,251.2016,331.2643
FAHFA(22:4/16:2)-H,581.4575,267.1966,249.186,331.2643
FAHFA(22:4/16:3)-H,579.4419,265.1809,247.1703,331.2643
FAHFA(22:4/17:0)-H,599.5045,285.2435,267.2329,331.2643
FAHFA(22:4/17:1)-H,597.4888,283.2279,265.2173,331.2643
FAHFA(22:4/17:2)-H,595.4732,281.2122,263.2017,331.2643
FAHFA(22:4/18:0)-H,613.5201,299.2592,281.2486,331.2643
FAHFA(22:4/18:1)-H,611.5045,297.2435,279.2329,331.2643
FAHFA(22:4/18:2)-H,609.4888,295.2279,277.2173,331.2643
FAHFA(22:4/18:3)-H,607.4732,293.2122,275.2017,331.2643
FAHFA(22:4/19:0)-H,627.5358,313.2748,295.2643,331.2643
FAHFA(22:4/19:1)-H,625.5201,311.2592,293.2486,331.2643
FAHFA(22:4/19:2)-H,623.5045,309.2435,291.2329,331.2643
FAHFA(22:4/20:0)-H,641.5515,327.2905,309.2799,331.2643
FAHFA(22:4/20:1)-H,639.5358,325.2748,307.2643,331.2643
FAHFA(22:4/20:2)-H,637.5201,323.2592,305.2486,331.2643
FAHFA(22:4/20:3)-H,635.5045,321.2435,303.2329,331.2643
FAHFA(22:4/20:4)-H,633.4888,319.2279,301.2173,331.2643
FAHFA(22:4/21:0)-H,655.5671,341.3061,323.2956,331.2643
FAHFA(22:4/21:1)-H,653.5515,339.2905,321.2799,331.2643
FAHFA(22:4/21:2)-H,651.5358,337.2748,319.2643,331.2643
FAHFA(22:4/22:0)-H,669.5827,355.3218,337.3112,331.2643
FAHFA(22:4/22:1)-H,667.5671,353.3061,335.2956,331.2643
FAHFA(22:4/22:2)-H,665.5515,351.2905,333.2799,331.2643
FAHFA(22:4/22:3)-H,663.5358,349.2748,331.2643,331.2643
FAHFA(22:4/22:4)-H,661.5201,347.2592,329.2486,331.2643
FAHFA(22:4/22:5)-H,659.5045,345.2435,327.2329,331.2643
FAHFA(22:4/23:0)-H,683.5984,369.3374,351.3268,331.2643
FAHFA(22:4/24:0)-H,697.614,383.3531,365.3425,331.2643
FAHFA(22:4/24:1)-H,695.5984,381.3374,363.3268,331.2643
FAHFA(22:4/24:2)-H,693.5827,379.3218,361.3112,331.2643
FAHFA(22:4/24:4)-H,689.5515,375.2905,357.2799,331.2643
FAHFA(22:4/25:0)-H,711.6297,397.3687,379.3582,331.2643
FAHFA(22:4/26:0)-H,725.6453,411.3844,393.3738,331.2643
FAHFA(22:4/26:1)-H,723.6297,409.3687,391.3582,331.2643
FAHFA(22:4/26:2)-H,721.614,407.3531,389.3425,331.2643
FAHFA(22:4/26:4)-H,717.5827,403.3218,385.3112,331.2643
FAHFA(22:4/27:0)-H,739.6609,425.4,407.3894,331.2643
FAHFA(22:5/2:0)-H,387.2541,75.00877,56.9982,329.2486
FAHFA(22:5/3:0)-H,401.2697,89.02442,71.01385,329.2486
FAHFA(22:5/4:0)-H,415.2854,103.0401,85.0295,329.2486
FAHFA(22:5/5:0)-H,429.301,117.0557,99.04515,329.2486
FAHFA(22:5/6:0)-H,443.3167,131.0714,113.0608,329.2486
FAHFA(22:5/7:0)-H,457.3323,145.087,127.0764,329.2486
FAHFA(22:5/8:0)-H,471.348,159.1027,141.0921,329.2486
FAHFA(22:5/9:0)-H,485.3636,173.1183,155.1078,329.2486
FAHFA(22:5/10:0)-H,499.3793,187.134,169.1234,329.2486
FAHFA(22:5/11:0)-H,513.395,201.1496,183.1391,329.2486
FAHFA(22:5/12:0)-H,527.4106,215.1653,197.1547,329.2486
FAHFA(22:5/13:0)-H,541.4262,229.1809,211.1703,329.2486
FAHFA(22:5/13:1)-H,539.4106,227.1653,209.1547,329.2486
FAHFA(22:5/14:0)-H,555.4419,243.1966,225.186,329.2486
FAHFA(22:5/14:1)-H,553.4262,241.1809,223.1703,329.2486
FAHFA(22:5/15:0)-H,569.4575,257.2122,239.2016,329.2486
FAHFA(22:5/15:1)-H,567.4419,255.1966,237.186,329.2486
FAHFA(22:5/16:0)-H,583.4732,271.2279,253.2173,329.2486
FAHFA(22:5/16:1)-H,581.4575,269.2122,251.2016,329.2486
FAHFA(22:5/16:2)-H,579.4419,267.1966,249.186,329.2486
FAHFA(22:5/16:3)-H,577.4262,265.1809,247.1703,329.2486
FAHFA(22:5/17:0)-H,597.4888,285.2435,267.2329,329.2486
FAHFA(22:5/17:1)-H,595.4732,283.2279,265.2173,329.2486
FAHFA(22:5/17:2)-H,593.4575,281.2122,263.2017,329.2486
FAHFA(22:5/18:0)-H,611.5045,299.2592,281.2486,329.2486
FAHFA(22:5/18:1)-H,609.4888,297.2435,279.2329,329.2486
FAHFA(22:5/18:2)-H,607.4732,295.2279,277.2173,329.2486
FAHFA(22:5/18:3)-H,605.4575,293.2122,275.2017,329.2486
FAHFA(22:5/19:0)-H,625.5201,313.2748,295.2643,329.2486
FAHFA(22:5/19:1)-H,623.5045,311.2592,293.2486,329.2486
FAHFA(22:5/19:2)-H,621.4888,309.2435,291.2329,329.2486
FAHFA(22:5/20:0)-H,639.5358,327.2905,309.2799,329.2486
FAHFA(22:5/20:1)-H,637.5201,325.2748,307.2643,329.2486
FAHFA(22:5/20:2)-H,635.5045,323.2592,305.2486,329.2486
FAHFA(22:5/20:3)-H,633.4888,321.2435,303.2329,329.2486
FAHFA(22:5/20:4)-H,631.4732,319.2279,301.2173,329.2486
FAHFA(22:5/21:0)-H,653.5515,341.3061,323.2956,329.2486
FAHFA(22:5/21:1)-H,651.5358,339.2905,321.2799,329.2486
FAHFA(22:5/21:2)-H,649.5201,337.2748,319.2643,329.2486
FAHFA(22:5/22:0)-H,667.5671,355.3218,337.3112,329.2486
FAHFA(22:5/22:1)-H,665.5515,353.3061,335.2956,329.2486
FAHFA(22:5/22:2)-H,663.5358,351.2905,333.2799,329.2486
FAHFA(22:5/22:3)-H,661.5201,349.2748,331.2643,329.2486
FAHFA(22:5/22:4)-H,659.5045,347.2592,329.2486,329.2486
FAHFA(22:5/22:5)-H,657.4888,345.2435,327.2329,329.2486
FAHFA(22:5/23:0)-H,681.5827,369.3374,351.3268,329.2486
FAHFA(22:5/24:0)-H,695.5984,383.3531,365.3425,329.2486
FAHFA(22:5/24:1)-H,693.5827,381.3374,363.3268,329.2486
FAHFA(22:5/24:2)-H,691.5671,379.3218,361.3112,329.2486
FAHFA(22:5/24:4)-H,687.5358,375.2905,357.2799,329.2486
FAHFA(22:5/25:0)-H,709.614,397.3687,379.3582,329.2486
FAHFA(22:5/26:0)-H,723.6297,411.3844,393.3738,329.2486
FAHFA(22:5/26:1)-H,721.614,409.3687,391.3582,329.2486
FAHFA(22:5/26:2)-H,719.5984,407.3531,389.3425,329.2486
FAHFA(22:5/26:4)-H,715.5671,403.3218,385.3112,329.2486
FAHFA(22:5/27:0)-H,737.6453,425.4,407.3894,329.2486
FAHFA(22:6/2:0)-H,385.2384,75.00877,56.9982,327.2329
FAHFA(22:6/3:0)-H,399.2541,89.02442,71.01385,327.2329
FAHFA(22:6/4:0)-H,413.2697,103.0401,85.0295,327.2329
FAHFA(22:6/5:0)-H,427.2854,117.0557,99.04515,327.2329
FAHFA(22:6/6:0)-H,441.301,131.0714,113.0608,327.2329
FAHFA(22:6/7:0)-H,455.3167,145.087,127.0764,327.2329
FAHFA(22:6/8:0)-H,469.3323,159.1027,141.0921,327.2329
FAHFA(22:6/9:0)-H,483.348,173.1183,155.1078,327.2329
FAHFA(22:6/10:0)-H,497.3636,187.134,169.1234,327.2329
FAHFA(22:6/11:0)-H,511.3793,201.1496,183.1391,327.2329
FAHFA(22:6/12:0)-H,525.395,215.1653,197.1547,327.2329
FAHFA(22:6/13:0)-H,539.4106,229.1809,211.1703,327.2329
FAHFA(22:6/13:1)-H,537.395,227.1653,209.1547,327.2329
FAHFA(22:6/14:0)-H,553.4262,243.1966,225.186,327.2329
FAHFA(22:6/14:1)-H,551.4106,241.1809,223.1703,327.2329
FAHFA(22:6/15:0)-H,567.4419,257.2122,239.2016,327.2329
FAHFA(22:6/15:1)-H,565.4262,255.1966,237.186,327.2329
FAHFA(22:6/16:0)-H,581.4575,271.2279,253.2173,327.2329
FAHFA(22:6/16:1)-H,579.4419,269.2122,251.2016,327.2329
FAHFA(22:6/16:2)-H,577.4262,267.1966,249.186,327.2329
FAHFA(22:6/16:3)-H,575.4106,265.1809,247.1703,327.2329
FAHFA(22:6/17:0)-H,595.4732,285.2435,267.2329,327.2329
FAHFA(22:6/17:1)-H,593.4575,283.2279,265.2173,327.2329
FAHFA(22:6/17:2)-H,591.4419,281.2122,263.2017,327.2329
FAHFA(22:6/18:0)-H,609.4888,299.2592,281.2486,327.2329
FAHFA(22:6/18:1)-H,607.4732,297.2435,279.2329,327.2329
FAHFA(22:6/18:2)-H,605.4575,295.2279,277.2173,327.2329
FAHFA(22:6/18:3)-H,603.4419,293.2122,275.2017,327.2329
FAHFA(22:6/19:0)-H,623.5045,313.2748,295.2643,327.2329
FAHFA(22:6/19:1)-H,621.4888,311.2592,293.2486,327.2329
