OxCL,[M+NH4]+,(sn1+sn2)+,(sn1'+sn2')+
OxCL((36:4(OOOOOH))_(42:6(OOH)))+NH4,1659.0332,679.4781,711.556
OxCL((36:4(OOOOOH))_(42:6(OOOH)))+NH4,1675.0281,679.4781,727.5509
OxCL((36:4(OOOOOH))_(42:6(OOOOH)))+NH4,1691.023,679.4781,743.5458
OxCL((36:4(OOOOOH))_(42:6(OOOOOH)))+NH4,1707.0179,679.4781,759.5407
OxCL((36:4(OOOOOH))_(42:7))+NH4,1625.0277,679.4781,677.5505
OxCL((36:4(OOOOOH))_(42:7(OH)))+NH4,1641.0226,679.4781,693.5454
OxCL((36:4(OOOOOH))_(42:7(OOH)))+NH4,1657.0175,679.4781,709.5403
OxCL((36:4(OOOOOH))_(42:7(OOH)))+NH4,1657.0175,679.4781,709.5403
OxCL((36:4(OOOOOH))_(42:7(OOOH)))+NH4,1673.0124,679.4781,725.5352
OxCL((36:4(OOOOOH))_(42:7(OOOOH)))+NH4,1689.0074,679.4781,741.5302
OxCL((36:4(OOOOOH))_(42:7(OOOOOH)))+NH4,1705.0023,679.4781,757.5251
OxCL((36:4(OOOOOH))_(42:8))+NH4,1623.012,679.4781,675.5348
OxCL((36:4(OOOOOH))_(42:8(OH)))+NH4,1639.0069,679.4781,691.5297
OxCL((36:4(OOOOOH))_(42:8(OOH)))+NH4,1655.0019,679.4781,707.5247
OxCL((36:4(OOOOOH))_(42:8(OOOH)))+NH4,1670.9968,679.4781,723.5196
OxCL((36:4(OOOOOH))_(42:8(OOOOH)))+NH4,1686.9917,679.4781,739.5145
OxCL((36:4(OOOOOH))_(42:8(OOOOOH)))+NH4,1702.9866,679.4781,755.5094
OxCL((36:4(OOOOOH))_(42:8(OOOOOOH)))+NH4,1718.9815,679.4781,771.5043
OxCL((36:4(OOOOOH))_(42:8(OOOOOOOOH)))+NH4,1750.9714,679.4781,803.4942
OxCL((36:4(OOOOOH))_(42:9))+NH4,1620.9964,679.4781,673.5192
OxCL((36:4(OOOOOH))_(42:9(OH)))+NH4,1636.9913,679.4781,689.5141
OxCL((36:4(OOOOOH))_(42:9(OH)))+NH4,1636.9913,679.4781,689.5141
OxCL((36:4(OOOOOH))_(42:9(OOH)))+NH4,1652.9862,679.4781,705.509
OxCL((36:4(OOOOOH))_(42:9(OOOH)))+NH4,1668.9811,679.4781,721.5039
OxCL((36:4(OOOOOH))_(42:9(OOOOH)))+NH4,1684.976,679.4781,737.4988
OxCL((36:4(OOOOOH))_(42:9(OOOOOH)))+NH4,1700.971,679.4781,753.4938
OxCL((36:4(OOOOOH))_(42:9(OOOOOOH)))+NH4,1716.9659,679.4781,769.4887
OxCL((36:4(OOOOOH))_(42:9(OOOOOOOOH)))+NH4,1748.9557,679.4781,801.4785
OxCL((36:4(OOOOOH))_(44:10))+NH4,1647.012,679.4781,699.5348
OxCL((36:4(OOOOOH))_(44:10(OH)))+NH4,1663.0069,679.4781,715.5297
OxCL((36:4(OOOOOH))_(44:10(OOH)))+NH4,1679.0019,679.4781,731.5247
OxCL((36:4(OOOOOH))_(44:10(OOOH)))+NH4,1694.9968,679.4781,747.5196
OxCL((36:4(OOOOOH))_(44:10(OOOOH)))+NH4,1710.9917,679.4781,763.5145
OxCL((36:4(OOOOOH))_(44:10(OOOOOH)))+NH4,1726.9866,679.4781,779.5094
OxCL((36:4(OOOOOH))_(44:10(OOOOOOH)))+NH4,1742.9815,679.4781,795.5043
OxCL((36:4(OOOOOH))_(44:10(OOOOOOOOH)))+NH4,1774.9714,679.4781,827.4942
OxCL((36:4(OOOOOH))_(44:11))+NH4,1644.9964,679.4781,697.5192
OxCL((36:4(OOOOOH))_(44:11(OH)))+NH4,1660.9913,679.4781,713.5141
OxCL((36:4(OOOOOH))_(44:11(OH)))+NH4,1660.9913,679.4781,713.5141
OxCL((36:4(OOOOOH))_(44:11(OOH)))+NH4,1676.9862,679.4781,729.509
OxCL((36:4(OOOOOH))_(44:11(OOOH)))+NH4,1692.9811,679.4781,745.5039
OxCL((36:4(OOOOOH))_(44:11(OOOOH)))+NH4,1708.976,679.4781,761.4988
OxCL((36:4(OOOOOH))_(44:11(OOOOOH)))+NH4,1724.971,679.4781,777.4938
OxCL((36:4(OOOOOH))_(44:11(OOOOOOH)))+NH4,1740.9659,679.4781,793.4887
OxCL((36:4(OOOOOH))_(44:11(OOOOOOOOH)))+NH4,1772.9557,679.4781,825.4785
OxCL((36:4(OOOOOH))_(44:12))+NH4,1642.9807,679.4781,695.5035
OxCL((36:4(OOOOOH))_(44:12(OH)))+NH4,1658.9756,679.4781,711.4984
OxCL((36:4(OOOOOH))_(44:12(OOH)))+NH4,1674.9705,679.4781,727.4933
OxCL((36:4(OOOOOH))_(44:12(OOOH)))+NH4,1690.9655,679.4781,743.4883
OxCL((36:4(OOOOOH))_(44:12(OOOOH)))+NH4,1706.9604,679.4781,759.4832
OxCL((36:4(OOOOOH))_(44:12(OOOOOH)))+NH4,1722.9553,679.4781,775.4781
OxCL((36:4(OOOOOH))_(44:12(OOOOOOH)))+NH4,1738.9502,679.4781,791.473
OxCL((36:4(OOOOOH))_(44:12(OOOOOOOOH)))+NH4,1770.9401,679.4781,823.4629
OxCL((36:4(OOOOOH))_(44:6(OOH)))+NH4,1687.0645,679.4781,739.5873
OxCL((36:4(OOOOOH))_(44:8(OH)))+NH4,1667.0383,679.4781,719.5611
OxCL((36:4(OOOOOH))_(44:8(OOH)))+NH4,1683.0332,679.4781,735.556
OxCL((36:4(OOOOOH))_(44:8(OOOH)))+NH4,1699.0281,679.4781,751.5509
OxCL((36:4(OOOOOH))_(44:8(OOOOOH)))+NH4,1731.0179,679.4781,783.5407
OxCL((36:4(OOOOOH))_(44:9(OH)))+NH4,1665.0226,679.4781,717.5454
OxCL((36:4(OOOOOH))_(44:9(OOH)))+NH4,1681.0175,679.4781,733.5403
OxCL((36:4(OOOOOH))_(44:9(OOOH)))+NH4,1697.0124,679.4781,749.5352
OxCL((36:4(OOOOOH))_(44:9(OOOOOH)))+NH4,1729.0023,679.4781,781.5251
OxCL((36:4(OOOOOOH))_(36:4(OOOOOOH)))+NH4,1658.9451,695.473,695.473
OxCL((36:4(OOOOOOH))_(36:4(OOOOOOH)))+NH4,1658.9451,695.473,695.473
OxCL((36:4(OOOOOOH))_(36:4(OOOOOOOOH)))+NH4,1690.935,695.473,727.4629
OxCL((36:4(OOOOOOH))_(36:5))+NH4,1560.9599,695.473,597.4878
OxCL((36:4(OOOOOOH))_(36:5(OH)))+NH4,1576.9549,695.473,613.4828
OxCL((36:4(OOOOOOH))_(36:5(OOH)))+NH4,1592.9498,695.473,629.4777
OxCL((36:4(OOOOOOH))_(36:5(OOOH)))+NH4,1608.9447,695.473,645.4726
OxCL((36:4(OOOOOOH))_(36:5(OOOH)))+NH4,1608.9447,695.473,645.4726
OxCL((36:4(OOOOOOH))_(36:5(OOOOH)))+NH4,1624.9396,695.473,661.4675
OxCL((36:4(OOOOOOH))_(36:5(OOOOH)))+NH4,1624.9396,695.473,661.4675
OxCL((36:4(OOOOOOH))_(36:5(OOOOOH)))+NH4,1640.9345,695.473,677.4624
OxCL((36:4(OOOOOOH))_(36:5(OOOOOOH)))+NH4,1656.9295,695.473,693.4574
OxCL((36:4(OOOOOOH))_(36:5(OOOOOOOOH)))+NH4,1688.9193,695.473,725.4472
OxCL((36:4(OOOOOOH))_(36:6))+NH4,1558.9443,695.473,595.4722
OxCL((36:4(OOOOOOH))_(36:6(OH)))+NH4,1574.9392,695.473,611.4671
OxCL((36:4(OOOOOOH))_(36:6(OOH)))+NH4,1590.9341,695.473,627.462
OxCL((36:4(OOOOOOH))_(36:6(OOOH)))+NH4,1606.929,695.473,643.4569
OxCL((36:4(OOOOOOH))_(36:6(OOOOH)))+NH4,1622.924,695.473,659.4519
OxCL((36:4(OOOOOOH))_(36:6(OOOOOH)))+NH4,1638.9189,695.473,675.4468
OxCL((36:4(OOOOOOH))_(36:6(OOOOOOH)))+NH4,1654.9138,695.473,691.4417
OxCL((36:4(OOOOOOH))_(36:6(OOOOOOOOH)))+NH4,1686.9036,695.473,723.4315
OxCL((36:4(OOOOOOH))_(38:2))+NH4,1595.0382,695.473,631.5661
OxCL((36:4(OOOOOOH))_(38:2(OH)))+NH4,1611.0332,695.473,647.5611
OxCL((36:4(OOOOOOH))_(38:2(OOH)))+NH4,1627.0281,695.473,663.556
OxCL((36:4(OOOOOOH))_(38:3))+NH4,1593.0226,695.473,629.5505
OxCL((36:4(OOOOOOH))_(38:3(OH)))+NH4,1609.0175,695.473,645.5454
OxCL((36:4(OOOOOOH))_(38:3(OOH)))+NH4,1625.0124,695.473,661.5403
OxCL((36:4(OOOOOOH))_(38:3(OOOOH)))+NH4,1657.0023,695.473,693.5302
OxCL((36:4(OOOOOOH))_(38:4))+NH4,1591.0069,695.473,627.5348
OxCL((36:4(OOOOOOH))_(38:4(OH)))+NH4,1607.0018,695.473,643.5297
OxCL((36:4(OOOOOOH))_(38:4(OOH)))+NH4,1622.9968,695.473,659.5247
OxCL((36:4(OOOOOOH))_(38:4(OOOH)))+NH4,1638.9917,695.473,675.5196
OxCL((36:4(OOOOOOH))_(38:4(OOOOH)))+NH4,1654.9866,695.473,691.5145
OxCL((36:4(OOOOOOH))_(38:4(OOOOOH)))+NH4,1670.9815,695.473,707.5094
OxCL((36:4(OOOOOOH))_(38:4(OOOOOOH)))+NH4,1686.9764,695.473,723.5043
OxCL((36:4(OOOOOOH))_(38:5))+NH4,1588.9913,695.473,625.5192
OxCL((36:4(OOOOOOH))_(38:5(OH)))+NH4,1604.9862,695.473,641.5141
OxCL((36:4(OOOOOOH))_(38:5(OH)))+NH4,1604.9862,695.473,641.5141
OxCL((36:4(OOOOOOH))_(38:5(OOH)))+NH4,1620.9811,695.473,657.509
OxCL((36:4(OOOOOOH))_(38:5(OOOH)))+NH4,1636.976,695.473,673.5039
OxCL((36:4(OOOOOOH))_(38:5(OOOOH)))+NH4,1652.9709,695.473,689.4988
OxCL((36:4(OOOOOOH))_(38:5(OOOOOH)))+NH4,1668.9659,695.473,705.4938
OxCL((36:4(OOOOOOH))_(38:5(OOOOOOH)))+NH4,1684.9608,695.473,721.4887
OxCL((36:4(OOOOOOH))_(38:5(OOOOOOOOH)))+NH4,1716.9506,695.473,753.4785
OxCL((36:4(OOOOOOH))_(38:6))+NH4,1586.9756,695.473,623.5035
OxCL((36:4(OOOOOOH))_(38:6(OH)))+NH4,1602.9705,695.473,639.4984
OxCL((36:4(OOOOOOH))_(38:6(OH)))+NH4,1602.9705,695.473,639.4984
OxCL((36:4(OOOOOOH))_(38:6(OOH)))+NH4,1618.9654,695.473,655.4933
OxCL((36:4(OOOOOOH))_(38:6(OOOH)))+NH4,1634.9604,695.473,671.4883
OxCL((36:4(OOOOOOH))_(38:6(OOOH)))+NH4,1634.9604,695.473,671.4883
OxCL((36:4(OOOOOOH))_(38:6(OOOOH)))+NH4,1650.9553,695.473,687.4832
OxCL((36:4(OOOOOOH))_(38:6(OOOOOH)))+NH4,1666.9502,695.473,703.4781
OxCL((36:4(OOOOOOH))_(38:6(OOOOOOH)))+NH4,1682.9451,695.473,719.473
OxCL((36:4(OOOOOOH))_(38:6(OOOOOOH)))+NH4,1682.9451,695.473,719.473
OxCL((36:4(OOOOOOH))_(38:6(OOOOOOOOH)))+NH4,1714.935,695.473,751.4629
OxCL((36:4(OOOOOOH))_(38:6(OOOOOOOOH)))+NH4,1714.935,695.473,751.4629
OxCL((36:4(OOOOOOH))_(38:7))+NH4,1584.9599,695.473,621.4878
OxCL((36:4(OOOOOOH))_(38:7(OH)))+NH4,1600.9549,695.473,637.4828
OxCL((36:4(OOOOOOH))_(38:7(OOH)))+NH4,1616.9498,695.473,653.4777
OxCL((36:4(OOOOOOH))_(38:7(OOOH)))+NH4,1632.9447,695.473,669.4726
OxCL((36:4(OOOOOOH))_(38:7(OOOH)))+NH4,1632.9447,695.473,669.4726
OxCL((36:4(OOOOOOH))_(38:7(OOOOH)))+NH4,1648.9396,695.473,685.4675
OxCL((36:4(OOOOOOH))_(38:7(OOOOH)))+NH4,1648.9396,695.473,685.4675
OxCL((36:4(OOOOOOH))_(38:7(OOOOOH)))+NH4,1664.9345,695.473,701.4624
OxCL((36:4(OOOOOOH))_(38:7(OOOOOOH)))+NH4,1680.9295,695.473,717.4574
OxCL((36:4(OOOOOOH))_(38:7(OOOOOOOOH)))+NH4,1712.9193,695.473,749.4472
OxCL((36:4(OOOOOOH))_(40:2))+NH4,1623.0696,695.473,659.5975
OxCL((36:4(OOOOOOH))_(40:4))+NH4,1619.0382,695.473,655.5661
OxCL((36:4(OOOOOOH))_(40:4(OH)))+NH4,1635.0332,695.473,671.5611
OxCL((36:4(OOOOOOH))_(40:4(OOH)))+NH4,1651.0281,695.473,687.556
OxCL((36:4(OOOOOOH))_(40:4(OOH)))+NH4,1651.0281,695.473,687.556
OxCL((36:4(OOOOOOH))_(40:4(OOOH)))+NH4,1667.023,695.473,703.5509
OxCL((36:4(OOOOOOH))_(40:4(OOOOH)))+NH4,1683.0179,695.473,719.5458
OxCL((36:4(OOOOOOH))_(40:5))+NH4,1617.0226,695.473,653.5505
OxCL((36:4(OOOOOOH))_(40:5(OH)))+NH4,1633.0175,695.473,669.5454
OxCL((36:4(OOOOOOH))_(40:5(OOH)))+NH4,1649.0124,695.473,685.5403
OxCL((36:4(OOOOOOH))_(40:5(OOH)))+NH4,1649.0124,695.473,685.5403
OxCL((36:4(OOOOOOH))_(40:5(OOOH)))+NH4,1665.0073,695.473,701.5352
OxCL((36:4(OOOOOOH))_(40:5(OOOOH)))+NH4,1681.0023,695.473,717.5302
OxCL((36:4(OOOOOOH))_(40:5(OOOOOH)))+NH4,1696.9972,695.473,733.5251
OxCL((36:4(OOOOOOH))_(40:6))+NH4,1615.0069,695.473,651.5348
OxCL((36:4(OOOOOOH))_(40:6(OH)))+NH4,1631.0018,695.473,667.5297
OxCL((36:4(OOOOOOH))_(40:6(OOH)))+NH4,1646.9968,695.473,683.5247
OxCL((36:4(OOOOOOH))_(40:6(OOOH)))+NH4,1662.9917,695.473,699.5196
OxCL((36:4(OOOOOOH))_(40:6(OOOOH)))+NH4,1678.9866,695.473,715.5145
OxCL((36:4(OOOOOOH))_(40:6(OOOOOH)))+NH4,1694.9815,695.473,731.5094
OxCL((36:4(OOOOOOH))_(40:6(OOOOOOH)))+NH4,1710.9764,695.473,747.5043
OxCL((36:4(OOOOOOH))_(40:6(OOOOOOOOH)))+NH4,1742.9663,695.473,779.4942
OxCL((36:4(OOOOOOH))_(40:7))+NH4,1612.9913,695.473,649.5192
OxCL((36:4(OOOOOOH))_(40:7(OH)))+NH4,1628.9862,695.473,665.5141
OxCL((36:4(OOOOOOH))_(40:7(OH)))+NH4,1628.9862,695.473,665.5141
