row ID,row m/z,row retention time,All identity elements,negIEB_DD_1.mzXML Peak height,neg_DD_1.mzXML Peak height,negIEB_DD_2_noDrift.mzXML Peak height,neg_DD_2.mzXML Peak height,negIEB_DD_4_usedDD3.mzXML Peak height,neg_DD_3.mzXML Peak height,neg_DD_5.mzXML Peak height,negIEB_DD_5.mzXML Peak height,negIEB_DD_3_noDrift.mzXML Peak height,neg_DD_4.mzXML Peak height,neg_DD_6.mzXML Peak height,
110,384.9354614257812,0.81989,,4737884.622023811,5997185.187127977,6963980.666666665,6113789.116071427,6564407.3809523815,6140896.794642857,0,8024604.142857142,4123964.179315476,5403845.982886904,6297224.7142857155,
111,678.4362460049716,3.865959090909092,,4732456.455357142,4255072.85639881,5733420.928571428,4428568.470238095,5114163.380952381,4436630.022321428,4820323.342261904,5797778.261904761,5627390.071428571,4844057.526785715,5063929.69047619,
112,488.23820575472416,0.39375606060606055,,4556763.334821428,4538985.733165923,5080798.6398809515,6093534.0,6211610.0,3765759.3136160714,4027257.8203124995,6479694.982142856,5634062.514880952,6607050.5,3996013.429175967,
113,314.08355712890625,5.761606060606061,,4120091.904761905,5270964.833333333,6109401.142857142,5312377.488095238,5863414.285714285,5111244.511904762,5773640.071428571,5942351.428571428,5853360.738095239,4889418.017857143,5515546.0773809515,
114,394.8906469964362,0.6107712121212122,,4074862.083333333,1516657.270833333,1749252.0952380951,1856120.8526785711,788882.125,1753044.145833333,1806700.9062500002,1325610.636904762,996913.25,2964196.4523809524,1884743.735863095,
115,314.083585559912,10.205746969696971,,3916627.0714285714,5155271.047619048,4724989.642857143,5072497.5,4773075.80952381,4751116.0,5513495.952380952,4784223.404761905,4738673.5,4405728.571428572,4985257.095238095,
116,845.6768465909091,9.918275757575758,,3897892.4553571423,4299889.598214285,3853145.059523809,4015055.592261905,4037198.4880952383,3712974.738095238,3962339.6577380956,3880530.3214285714,4107695.154761905,3764638.5550595243,3889773.845238095,
117,656.8859141956676,1.9265666666666668,,3828276.8095238092,3852674.857142857,5308325.059523809,4360100.285714285,5120636.738095238,4465771.154761905,4226360.142857143,5470593.642857144,5156954.714285714,4366701.011904761,4646449.6190476185,
118,656.8859974254261,2.8013454545454546,,3775412.238095238,3542564.494047619,5671264.559523809,4222779.05952381,6160113.071428571,4439411.261904762,4842305.4523809515,6248494.0,5996642.071428572,4532594.8273809515,4951574.035714286,
119,656.8860862038352,11.27955909090909,,3770663.916666666,3808013.559523809,4249194.238095238,3840142.7261904757,4078460.9642857146,3746714.547619047,4116394.8452380947,4161927.1666666665,4063478.5,3863957.7857142854,3994141.916666666,
120,1035.6639570756392,0.925422727272727,,3498409.200520833,3706107.9125744044,4201078.775297619,3458861.759300595,5828962.934523809,3569298.4825148806,3671286.4380580354,6067702.976190476,4170324.0126488092,3782129.2708333335,3307417.178943452,
121,314.0835432572798,13.127459090909092,,3416329.6041666665,3089718.3601190476,3007923.404761905,3311894.7619047617,3707196.7678571423,3139126.8541666665,3460303.0119047617,4017059.7142857146,3842070.0714285714,3643348.428571428,3348062.9464285714,
122,314.0835515802557,9.243883333333331,,3308150.6369047617,4255987.809523809,4089537.095238094,4376367.404761905,4113533.0357142854,4034839.738095238,4367029.297619048,4002112.761904761,3956736.7261904753,3576975.5595238097,4112751.8928571427,
123,792.8611672141335,4.945834848484849,,3303881.0238095233,2868354.5491071427,3681373.2619047617,3231291.467261905,3794184.9047619044,3299507.5476190476,3705418.5327380956,4106540.499999999,3425492.0833333335,3270196.1696428573,3621880.4642857146,
124,314.08360567959875,2.6535060606060608,,3288581.726190476,3729488.7261904757,4452525.440476191,4028750.154761905,4025918.059523809,4042711.773809524,4256890.44047619,4192306.297619048,3704301.1190476185,3930407.6309523806,4190504.8928571423,
125,226.97863492098722,6.293104545454545,,3274008.297619048,2333736.3809523806,3119873.9999999995,2447498.744047619,3497700.1071428573,2194441.555059524,2661304.255952381,3233560.107142857,3444712.107142857,2505408.9970238097,2496634.4226190476,
126,452.9231622869318,4.929030303030303,,3263301.279761905,3030077.6852678573,3501324.913690476,3064516.093005952,3569686.7916666665,3056751.010416666,3392943.3072916665,3861373.3571428563,3140275.0000000005,3208243.2938988092,3403531.7604166665,
127,792.860820423473,13.782489393939391,,3234058.4880952374,3134098.023809524,2997228.6904761903,2962404.6547619044,3201996.7499999995,2997121.4642857146,3133907.297619047,3192547.261904761,3487418.9999999995,3074678.2857142854,3133727.238095238,
128,314.08356406471944,1.7620924242424243,,3078598.8928571427,3399470.708333333,3777008.7976190476,3673043.3690476185,3279172.595238095,3624040.458333333,3717325.9999999995,3395081.6904761903,2926311.011904761,3470046.2797619044,3684049.0595238092,
129,394.8905878585367,0.8129863636363637,,3045804.8333333326,1245353.0,718255.1428571427,839207.8377976189,720803.611607143,1318284.625,761806.1800595238,935832.7648809522,636957.390625,1326894.9278273808,775213.0130208334,
130,656.8864468661221,15.551143939393938,,3044873.595238095,2935326.583333333,3350763.0714285714,2768339.476190476,3250131.476190476,2743281.6726190476,2805127.0416666665,3277542.2023809524,3430597.488095238,2888210.523809524,2918146.613095238,
131,452.9231428666548,13.920812121212121,,3030672.970238095,2802454.2857142854,3234772.9999999995,3145559.5535714277,3892158.7857142845,3012664.8690476194,2916109.5059523806,3231742.547619047,4285462.69047619,2916433.083333333,2879013.583333333,
132,773.5828469016335,6.088931818181819,,3024692.44345238,3000411.796130952,3834690.2857142854,2865174.912946428,3813598.4404761903,2825156.238839285,2781665.358630952,3772957.2976190466,3904842.559523809,2714238.83407738,2778014.6026785714,
133,452.92324967817825,14.410892424242423,,3024600.7797619044,2997158.2470238092,3618007.6428571427,3019452.9017857146,3850702.369047619,3007389.761904761,2786849.9166666665,3889682.9761904757,3638437.0714285714,3039461.208333333,2978819.089285714,
134,316.947924527255,13.213421212121212,,3013857.1339285714,3074193.574404762,3115530.398809524,3192891.6160714286,3978280.4404761903,3112485.0416666665,3017611.979166666,4227016.416666667,3683008.0595238092,3200337.2857142854,3032531.119047619,
135,226.97861966219816,7.474619696969697,,2993542.5,2966575.2499999995,3561204.619047619,2714818.553571428,4057142.761904761,2685110.5684523806,3200097.6249999995,3696463.8095238092,3971295.488095239,3581411.9285714286,3160142.678571428,
136,748.6086203835227,10.84815909090909,,2938671.9345238092,2478641.288690476,2563413.892857143,2391203.242559524,2814655.261904762,2273248.436011905,2284708.9866071423,2738359.011904762,2731930.333333333,2465728.9866071423,2220234.4122023806,
137,538.3154463334517,0.6785242424242425,,2915619.483630952,3014698.552827381,2992236.6413690476,2957590.9780505947,2912057.1227678573,2816977.0107886903,2862962.016183036,3897880.8214285714,2995060.0386904757,2956331.0677083335,2766491.22312128,
138,857.6767339533025,9.516678787878789,,2821435.1428571423,3176758.25,2130879.2976190476,2513141.595238095,2425755.9642857146,2266095.7351190476,2531270.428571428,2182506.744047619,2494657.011904761,2369943.2857142854,2268327.532738095,
139,520.9104364568537,6.058345454545454,,2649799.460844494,2467463.43312872,3737607.702380952,2496477.250744047,3678207.809523809,2567549.4340587794,2845809.638392857,3744202.0833333326,3635490.25,2415010.9040178573,2875408.6024925597,
140,384.93550526012075,7.730331818181818,,2591878.952380952,2733196.613095238,2320596.238095238,2516896.0654761903,2517181.25,2482110.089285714,2578314.5773809524,2346080.345238095,2670822.583333333,2535971.255952381,2446521.2678571423,
141,520.9103781960227,0.3803954545454546,,2585099.2209821427,3243613.8839285714,3307458.267857143,3071410.712797619,3500737.019345238,2745792.386904762,2924439.886904762,4472304.892857144,3755871.132440476,2727943.6614583335,2629217.8095238092,
142,656.8858642578125,9.158525757575758,,2572265.369047619,2646519.547619047,2574217.3928571427,2594251.7619047617,2654314.1785714286,2530538.854166667,2792245.047619047,2503732.9523809524,2751828.511904761,2500087.8273809524,2699801.0327380947,
143,520.9104309082031,0.8195242424242424,,2556222.1785714286,3846026.1027715774,4832934.674107143,3742551.4345238092,4654485.383928571,3892264.6116071427,3917097.1785714277,6859722.928571427,2597159.548363095,3024031.2410714286,4015180.0669642854,
144,530.8657491664694,0.5826348484848485,,2527393.511160714,1631857.2291666667,2188647.1904761903,1987422.5714285716,1038309.625,1938625.6220238095,2080528.1547619044,1563316.113095238,1146588.386904762,2532607.876488095,2102771.0654761903,
145,384.9356689453125,0.02805,,2514063.3154761903,0,0,0,0,0,0,0,0,2797074.303571428,0,
146,314.0834988680753,6.061566666666667,,2511893.4538690476,2817216.508928571,3383098.9642857146,2833890.052083333,3633609.619047619,2803000.369047619,3079962.729910714,3576497.9761904757,3444971.7142857136,2560734.3816964286,2864725.3482142854,
147,314.083627874201,14.800842424242425,,2475973.5714285714,2697696.5476190476,2841775.8154761903,2877144.3809523806,3035715.279761905,2763604.6785714286,2853192.714285714,2794513.69047619,3036557.1666666665,2631905.476190476,2698282.119047619,
148,850.5616538307884,5.331662121212122,,2466629.7872023806,2529840.681547619,3282005.928571428,2604817.2619047617,3158473.4880952374,2519917.8430059524,2701938.9226190476,3258986.9642857136,3201293.7380952383,2579523.2514880956,2745260.6904761908,
149,520.9103060635654,0.6277575757575758,,2463348.3809523806,4806051.6190476185,5746833.75,4968095.895833333,2794540.7738095233,4465164.916666666,4891333.324404761,6700138.19047619,2339327.209821428,3382594.9226190476,4732868.002976189,
150,536.8840775923295,4.927015151515151,,2454083.433035714,2212350.355654762,2408298.988095238,2114144.052827381,2334779.3214285714,2223543.09375,2454270.398809524,2339237.6369047617,2186488.6279761903,2228228.2633928573,2353612.3973214286,
151,394.8906527432528,4.926451515151515,,2402823.860119047,6250828.62797619,1815552.6904761905,4137128.75297619,2361342.333333333,2998112.3630952383,2147948.0937499995,2265363.726190476,2646911.0476190476,2607416.095238095,2300498.916666667,
152,314.08348360928625,1.2689287878787878,,2372009.1220238092,2590294.5029761903,2960406.380952381,2724688.75,2516565.6904761903,2667082.7291666665,2768413.648809524,2608147.476190476,2258555.2857142854,2593607.220238095,2766160.398809524,
153,314.0836681019176,0.2095,,2352707.9999999995,1995473.6968005954,2342785.9880952383,2223704.8980654757,1954823.7321428573,2409593.290922619,2387747.451636905,2119742.3095238092,1814957.1666666667,2497300.4404761908,2521300.5066964286,
154,588.897988059304,13.550222727272729,,2330677.8809523806,2162927.2619047617,2041283.7797619044,2017443.6607142854,2008151.684523809,1814701.6785714282,2026193.2142857143,1751578.2023809522,2477161.9583333335,2109875.8630952383,1681689.6785714284,
155,804.5773287686435,7.310901515151515,,2312066.9940476185,2586240.4404761903,1366492.3095238095,2288732.666666666,1700779.3035714284,2110991.351190476,2124961.208333333,1293578.339285714,2310745.8690476194,2079306.3154761905,2087433.1726190476,
156,530.8656616210938,1.2596651515151516,,2280439.3403087794,1061634.2046130951,837960.5238095239,969395.4062499999,966537.3333333333,940979.4330357142,808290.3000372023,840151.0148809523,1211498.043154762,1274933.6709449403,826249.3465401785,
157,733.551494251598,5.27009393939394,,2262964.7991071423,2342507.918526785,2811715.726190476,2304661.2708333326,2884266.6428571427,2300440.031994048,2178260.287574405,2794736.1547619044,2705517.8571428573,2306727.855654762,2400130.258184524,
158,514.8938459916549,4.926451515151515,,2184559.1785714286,2240664.28125,1881874.5357142854,2336786.678571428,1913292.9345238092,2188006.351190476,2227710.9523809524,1871442.3988095236,1921356.0119047617,2381609.657738095,2317308.095238095,
159,656.8859391645951,9.785660606060606,,2179067.732142857,2045722.5535714284,2209749.892857143,2175343.4166666665,2073751.482142857,2160148.672619048,2288005.613095238,2078060.7738095236,2138841.095238095,2176341.964285714,2250145.369047619,
160,776.5461592240767,6.129878787878787,,2177150.017113095,2179550.0126488092,3162035.1904761903,2150205.980654762,3484416.9047619053,2184777.7046130947,2077759.5267857146,3154998.4404761903,3391485.6785714286,2105676.6309523806,1990303.8199404762,
161,656.8860825892691,10.186789393939394,,2176614.6666666665,2303573.958333333,2414138.75,2478483.5,2411424.5,2231831.75,2379211.773809524,2419907.75,2341235.5,2308578.5,2416260.0,
162,830.5929343483665,7.5624742424242415,,2154395.9345238092,3310184.8928571423,1545511.4404761905,2718364.964285714,1856030.0238095238,2678334.226190476,2262110.0654761903,1421405.994047619,2212686.773809524,2643578.261904762,2082765.5654761905,
163,314.0835030295632,0.6138318181818182,,2113080.726190476,2148230.488095238,2623715.785714286,2308998.8184523806,2177736.6547619044,2371764.5714285714,2498844.0476190476,2256928.8809523806,1854159.982142857,2342803.5714285714,2442409.857142857,
164,656.8857421875,1.5310469696969695,,2095225.0803571427,2607461.0982142854,3335043.6309523806,2947009.389880952,3172558.1607142854,3002055.6458333335,3083819.871279761,3250150.202380952,2958464.6726190476,2866913.631696428,3017654.1830357136,
165,384.93551219593394,6.972180303030302,,2088694.779761905,1914417.1220238097,1937993.7142857143,1732315.1904761903,2363963.428571428,1863747.6696428568,1930947.958333333,2167963.220238095,2617644.702380952,2014630.958333333,1892285.3095238095,
166,394.89063748446375,1.2569621212121211,,2080646.417410714,817010.2001488095,503807.0044642856,698067.3947172618,620610.96875,651271.199032738,534865.8206845239,533601.3482142856,805700.5654761903,956160.3616071428,575724.8802083334,
167,530.865683815696,4.930007575757575,,2039829.9285714284,4788568.845238094,1500182.8214285716,3351891.3392857136,2100131.6964285714,2523875.529761905,1781519.431547619,2001733.5238095236,2125270.5178571427,2084457.495535714,1875769.0654761903,
168,316.947959206321,14.409381818181817,,1989291.0922619049,1898881.9434523808,2285234.363095238,2002252.6428571427,2378986.511904762,1973859.0684523808,1896153.089285714,2471560.9761904753,2343085.5119047617,1958322.8095238097,1961921.7589285714,
169,792.8611172762784,11.284501515151513,,1982779.5535714286,2011042.3214285714,2340479.3571428573,2094061.6547619046,2215650.380952381,2031483.833333333,2326604.827380952,2271545.6547619044,2200871.7976190476,2080169.8511904757,2275769.357142857,
170,316.94793978604406,13.919796969696968,,1980726.0148809522,1875996.119047619,2055014.4107142854,1992282.363095238,2437508.2738095233,2016836.2083333335,1943416.1101190476,2102090.0476190476,2609899.5714285714,1956964.005952381,1946063.2857142857,
171,734.5928372469815,10.405109090909093,,1973577.606770833,1822715.511160714,1715681.8214285714,1683616.0379464284,1850489.8452380951,1571475.8441220238,1772212.4642857143,1737215.160714286,1823238.6785714286,1556213.2872023808,1558054.5550595238,
172,465.3047915371981,2.133104545454546,,1913522.3400297617,2205342.2392113092,3464074.7023809524,2108591.3857886903,3366572.154761905,2153997.077008928,2067926.909598214,3403062.3928571427,3406897.928571428,2036846.9334077379,2095891.6964285716,
173,650.8690407492898,4.945834848484849,,1893376.8601190473,1917496.520833333,1796528.4196428568,2021919.907738095,1816718.607142857,1983802.5238095238,2117055.988095238,1840903.738095238,1726069.1726190476,1994411.7068452379,2029853.232142857,
174,852.5765963467685,6.249090909090909,,1889384.630952381,1960640.226190476,1591173.9345238092,1818942.857142857,1914468.8273809524,1480020.9613095238,1544253.964285714,1583474.9404761903,2247847.9999999995,1387305.773809524,1257562.681547619,
175,394.8906427556818,1.0762772727272727,,1871769.8288690476,530347.0063244049,527333.5182291665,903621.0,627265.7611607142,483081.16759672627,460322.04092261894,620811.3050595238,845473.3779761904,784152.5924479166,465865.7989211309,
176,476.2786310369318,0.7717696969696969,,1842355.1979166665,1885630.2499999998,1993181.666015625,1949468.183779762,2362465.529017857,1792281.4486607143,1820562.7232142857,2742332.773809524,1891517.841517857,1905572.6921502976,1811238.3623511903,
177,394.8909246271307,0.2092863636363636,,1814003.4073660711,1087882.8586309524,1678514.5,1402005.702566964,1461226.9404761905,1403006.1203497024,1472370.767857143,1519279.9583333333,1566935.6607142852,1709877.241815476,1643349.396763393,
178,385.9387520071037,13.925404545454546,,1811210.833333333,1709598.875,1709090.125,1826093.125,2135654.0,1847037.875,1677526.375,1644586.25,2139200.75,1871026.5,1747400.125,
179,590.3469987349076,0.8450030303030303,,1797079.7172619046,1934166.5037202383,2035627.9375000002,1841925.40625,2275170.4583333335,1728434.0081845236,1762103.1770833335,2735108.291666666,1840522.0535714286,1901159.9836309524,1755455.8824404762,
180,314.08337323077313,0.8159015151515152,,1789889.6798735114,1635951.5861235117,2045023.300595238,1678650.0874255951,1949264.6130952376,2236147.25,1893779.5628720236,2229459.880952381,1529639.6313244046,1726260.5145089286,1849698.2994791663,
181,792.8615805886009,15.551143939393938,,1780890.369047619,1806511.1547619049,2124800.238095238,1681432.8809523808,2012089.7202380951,1695948.2023809524,1749768.1339285711,2060534.2857142854,2085316.1488095238,1753978.824404762,1801199.9821428568,
182,812.4115661621094,1.64202,,1765756.066592262,1770553.3487723211,3206007.4553571427,1805136.855282738,3264555.607142857,1798977.4043898808,0,2940885.9166666665,3187692.178571428,1713479.5378534226,1804995.2344680058,
183,792.861142245206,2.802606060606061,,1672950.214285714,1594904.392857143,2768793.803571428,1902688.1607142852,2941195.1904761903,2119612.119047619,2328925.2291666665,3052395.9523809524,2822050.2261904757,2155082.175595238,2371866.4761904757,
184,210.8842202686128,0.5883766666666667,,1651172.5773809522,1855523.75,1470040.3988095238,1830914.1785714284,5990904.023809523,1711968.125,1522525.5654761905,1496381.4345238095,0,1921297.3214285716,1634595.732142857,
